"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697073771196","-84.5413218622192","2054","36414","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697084720596","-84.5413571750407","2054","36415","HAIGHT AV"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787566741737","-84.4338811968578","770","14878","DOUGLAS TER"
"70","208","1372","1372","HAM25574","2950158064629503890619","Cincinnati","Hoppl1371","Cinti2015","Hopple St","Roadway","Burlington Pl","1372","Garrard Av","4","S","5930","AC","9884","140","64","CAMP WASHINGTON","3","6","46362","MAJOR",,,"8049","1990-01-01T00:00:00.000","39.1369473655027","-84.5383408212331","721","14180","HOPPLE ST"
"70","208","1372","1372","HAM25574","2950158064629503890619","Cincinnati","Hoppl1371","Cinti2015","Hopple St","Roadway","Burlington Pl","1372","Garrard Av","4","S","5930","AC","9884","140","64","CAMP WASHINGTON","3","6","46362","MAJOR",,,"8049","1990-01-01T00:00:00.000","39.1370078542906","-84.539156748334","721","14181","HOPPLE ST"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787486546009","-84.4338474557532","770","14879","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787411575262","-84.4338132868202","770","14880","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787342675664","-84.433778694702","770","14881","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787278927356","-84.4337441167666","770","14882","DOUGLAS TER"
"20","246","5755","5755","HAM00566","4538534974645388719580","Cincinnati","Duck 5754","Cinti2015","Duck Creek Rd","Roadway","Duck Creek Ct","5755","Red Bank Rd","4","S","3247","AC","15053","282","54","MADISONVILLE","4","5","15931","MINOR",,,"4237","1990-01-01T00:00:00.000","39.1642873805425","-84.4045666958974","726","14261","DUCK CREEK RD"
"20","246","5755","5755","HAM00566","4538534974645388719580","Cincinnati","Duck 5754","Cinti2015","Duck Creek Rd","Roadway","Duck Creek Ct","5755","Red Bank Rd","4","S","3247","AC","15053","282","54","MADISONVILLE","4","5","15931","MINOR",,,"4237","1990-01-01T00:00:00.000","39.1638510201649","-84.4033673603955","726","14262","DUCK CREEK RD"
"73","196","8350","8349","HAM00569","4537675991545385349746","Cincinnati","Duck 8349","Cinti2015","Duck Creek Rd","Roadway","Eastwood Dr","8350","Duck Creek Ct","4","S","3248","AC","46563","787","58","MADISONVILLE","4","6","11257","MINOR",,,"4241","1990-01-01T00:00:00.000","39.1646698227499","-84.407619833502","727","14263","DUCK CREEK RD"
"73","196","8350","8349","HAM00569","4537675991545385349746","Cincinnati","Duck 8349","Cinti2015","Duck Creek Rd","Roadway","Eastwood Dr","8350","Duck Creek Ct","4","S","3248","AC","46563","787","58","MADISONVILLE","4","6","11257","MINOR",,,"4241","1990-01-01T00:00:00.000","39.1644729655706","-84.4051546821665","727","14264","DUCK CREEK RD"
"73","196","8350","8349","HAM00569","4537675991545385349746","Cincinnati","Duck 8349","Cinti2015","Duck Creek Rd","Roadway","Eastwood Dr","8350","Duck Creek Ct","4","S","3248","AC","46563","787","58","MADISONVILLE","4","6","11257","MINOR",,,"4241","1990-01-01T00:00:00.000","39.1642873805425","-84.4045666958974","727","14265","DUCK CREEK RD"
"54",,"1834","1834","HAM38617","2979632719429796717307","Cincinnati","Sprin1833","Cinti2015","Spring Grove Ct","Roadway","Term S Of Elmore Ct","1834","Elmore Ct","3","S","11087","AC","4927","90","51","NORTHSIDE","5","5","24939","MINOR",,,"13655","1990-01-01T00:00:00.000","39.1549472835098","-84.5415321173478","783","15219","SPRING GROVE CT"
"54",,"1834","1834","HAM38617","2979632719429796717307","Cincinnati","Sprin1833","Cinti2015","Spring Grove Ct","Roadway","Term S Of Elmore Ct","1834","Elmore Ct","3","S","11087","AC","4927","90","51","NORTHSIDE","5","5","24939","MINOR",,,"13655","1990-01-01T00:00:00.000","39.1552609984813","-84.541403661038","783","15220","SPRING GROVE CT"
"69","387","5780","5780","HAM38616","2979862732229700887260","Cincinnati","Elmor5779","Cinti2015","Elmore Ct","Roadway","Term E Of Spring Grove Av","5780","Elmore St","3","S","3810","AC","4716","126","31","NORTHSIDE","5","3","20563","MINOR",,,"4980","1990-01-01T00:00:00.000","39.1551564862171","-84.5399297087064","785","15225","ELMORE CT"
"69","387","5780","5780","HAM38616","2979862732229700887260","Cincinnati","Elmor5779","Cinti2015","Elmore Ct","Roadway","Term E Of Spring Grove Av","5780","Elmore St","3","S","3810","AC","4716","126","31","NORTHSIDE","5","3","20563","MINOR",,,"4980","1990-01-01T00:00:00.000","39.1551896334439","-84.5403676250346","785","15226","ELMORE CT"
"69","387","5780","5780","HAM38616","2979862732229700887260","Cincinnati","Elmor5779","Cinti2015","Elmore Ct","Roadway","Term E Of Spring Grove Av","5780","Elmore St","3","S","3810","AC","4716","126","31","NORTHSIDE","5","3","20563","MINOR",,,"4980","1990-01-01T00:00:00.000","39.1552389663393","-84.5406269963039","785","15227","ELMORE CT"
"69","387","5780","5780","HAM38616","2979862732229700887260","Cincinnati","Elmor5779","Cinti2015","Elmore Ct","Roadway","Term E Of Spring Grove Av","5780","Elmore St","3","S","3810","AC","4716","126","31","NORTHSIDE","5","3","20563","MINOR",,,"4980","1990-01-01T00:00:00.000","39.1553139243784","-84.5407323482145","785","15228","ELMORE CT"
"100","149","3842","3842","HAM02429","2988082435029881944701","Cincinnati","Ashtr3841","Cinti2015","Ashtree Dr","Roadway","Firtree Ct","3842","Monterey Ct","4","S","619","AC","12421","276","47","NORTHSIDE","4","5","37049","MINOR",,,"828","1990-01-01T00:00:00.000","39.1744934000369","-84.5475689053102","836","15994","ASHTREE DR"
"13","0","2586","2586","HAM05449","4095311394540954214190","Cincinnati","St Pe2585","Cinti2015","St Peters St","Roadway","Term Sw Of Babb Al","2586","Babb Al","3","S","11153","AC","5351","247","22","EAST END","5","2","40948","MINOR",,,"13812","1990-01-01T00:00:00.000","39.1201391138194","-84.4499904485281","788","15263","ST PETERS ST"
"13","0","2586","2586","HAM05449","4095311394540954214190","Cincinnati","St Pe2585","Cinti2015","St Peters St","Roadway","Term Sw Of Babb Al","2586","Babb Al","3","S","11153","AC","5351","247","22","EAST END","5","2","40948","MINOR",,,"13812","1990-01-01T00:00:00.000","39.1204618022933","-84.4498222366835","788","15264","ST PETERS ST"
"13","0","2586","2586","HAM05449","4095311394540954214190","Cincinnati","St Pe2585","Cinti2015","St Peters St","Roadway","Term Sw Of Babb Al","2586","Babb Al","3","S","11153","AC","5351","247","22","EAST END","5","2","40948","MINOR",,,"13812","1990-01-01T00:00:00.000","39.120818365671","-84.4496197066908","788","15265","ST PETERS ST"
"73","262","8026","8025","HAM02745","2854812009228551579817","Cincinnati","Balti8025","Cinti2015","Baltimore Av","Roadway","St Leo Pl","8026","Carll St","4","S","764","AC","15338","386","41","NORTH FAIRMOUNT","4","4","40063","MINOR",,,"1036","1990-01-01T00:00:00.000","39.1344210887483","-84.5567160938007","792","15297","BALTIMORE AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.169709566989","-84.5413924878633","2054","36416","HAIGHT AV"
"73","262","8026","8025","HAM02745","2854812009228551579817","Cincinnati","Balti8025","Cinti2015","Baltimore Av","Roadway","St Leo Pl","8026","Carll St","4","S","764","AC","15338","386","41","NORTH FAIRMOUNT","4","4","40063","MINOR",,,"1036","1990-01-01T00:00:00.000","39.1344888322002","-84.5572368905632","792","15298","BALTIMORE AV"
"73","262","8026","8025","HAM02745","2854812009228551579817","Cincinnati","Balti8025","Cinti2015","Baltimore Av","Roadway","St Leo Pl","8026","Carll St","4","S","764","AC","15338","386","41","NORTH FAIRMOUNT","4","4","40063","MINOR",,,"1036","1990-01-01T00:00:00.000","39.1351542047574","-84.5579537017408","792","15299","BALTIMORE AV"
"100","149","3842","3842","HAM02429","2988082435029881944701","Cincinnati","Ashtr3841","Cinti2015","Ashtree Dr","Roadway","Firtree Ct","3842","Monterey Ct","4","S","619","AC","12421","276","47","NORTHSIDE","4","5","37049","MINOR",,,"828","1990-01-01T00:00:00.000","39.1746463353317","-84.5475252876277","836","15995","ASHTREE DR"
"100","149","3842","3842","HAM02429","2988082435029881944701","Cincinnati","Ashtr3841","Cinti2015","Ashtree Dr","Roadway","Firtree Ct","3842","Monterey Ct","4","S","619","AC","12421","276","47","NORTHSIDE","4","5","37049","MINOR",,,"828","1990-01-01T00:00:00.000","39.1754351177709","-84.5472151509914","836","15996","ASHTREE DR"
"56","184","10333","10332","HAM02726","2855157981728553229800","Cincinnati","Balti10332","Cinti2015","Baltimore Av","Roadway","Geiger St","10333","St Leo Pl","4","S","763","AC","4601","120","39","NORTH FAIRMOUNT","4","4","30371","MINOR",,,"1022","1990-01-01T00:00:00.000","39.1343828388696","-84.5561340088149","839","16014","BALTIMORE AV"
"56","184","10333","10332","HAM02726","2855157981728553229800","Cincinnati","Balti10332","Cinti2015","Baltimore Av","Roadway","Geiger St","10333","St Leo Pl","4","S","763","AC","4601","120","39","NORTH FAIRMOUNT","4","4","30371","MINOR",,,"1022","1990-01-01T00:00:00.000","39.1344210887483","-84.5567160938007","839","16015","BALTIMORE AV"
"49","794","1232","1232","HAM01980","2855817974128559549726","Cincinnati","Balti1231","Cinti2015","Baltimore Av","Roadway","Seegar Av","1232","Seegar Av","4","S","761","AC","3501","89","40","NORTH FAIRMOUNT","4","4","40620","MINOR",,,"1024","1990-01-01T00:00:00.000","39.1342191147991","-84.5539005737742","796","15377","BALTIMORE AV"
"49","794","1232","1232","HAM01980","2855817974128559549726","Cincinnati","Balti1231","Cinti2015","Baltimore Av","Roadway","Seegar Av","1232","Seegar Av","4","S","761","AC","3501","89","40","NORTH FAIRMOUNT","4","4","40620","MINOR",,,"1024","1990-01-01T00:00:00.000","39.1342528397618","-84.554385108656","796","15378","BALTIMORE AV"
"45","188","6406","6406","HAM08051","2855954972629565689660","Cincinnati","Balti6405","Cinti2015","Baltimore Av","Roadway","Trevor Pl","6406","Seegar Av","4","S","760","AC","21093","532","41","NORTH FAIRMOUNT","4","4","32853","MINOR",,,"1034","1990-01-01T00:00:00.000","39.1340782586963","-84.5517304098919","797","15379","BALTIMORE AV"
"45","188","6406","6406","HAM08051","2855954972629565689660","Cincinnati","Balti6405","Cinti2015","Baltimore Av","Roadway","Trevor Pl","6406","Seegar Av","4","S","760","AC","21093","532","41","NORTH FAIRMOUNT","4","4","32853","MINOR",,,"1034","1990-01-01T00:00:00.000","39.1340935664439","-84.5519710885687","797","15380","BALTIMORE AV"
"45","188","6406","6406","HAM08051","2855954972629565689660","Cincinnati","Balti6405","Cinti2015","Baltimore Av","Roadway","Trevor Pl","6406","Seegar Av","4","S","760","AC","21093","532","41","NORTH FAIRMOUNT","4","4","32853","MINOR",,,"1034","1990-01-01T00:00:00.000","39.1342191147991","-84.5539005737742","797","15381","BALTIMORE AV"
"64","241","832","832","HAM08046","2957576955129578529522","Cincinnati","Balti831","Cinti2015","Baltimore Av","Roadway","Beekman St","832","Liddell St","4","S","757","AC","8747","219","41","NORTH FAIRMOUNT","4","4","30854","MINOR",,,"1037","1990-01-01T00:00:00.000","39.1337782325907","-84.5471956329118","798","15382","BALTIMORE AV"
"64","241","832","832","HAM08046","2957576955129578529522","Cincinnati","Balti831","Cinti2015","Baltimore Av","Roadway","Beekman St","832","Liddell St","4","S","757","AC","8747","219","41","NORTH FAIRMOUNT","4","4","30854","MINOR",,,"1037","1990-01-01T00:00:00.000","39.1338406606028","-84.5481702718694","798","15383","BALTIMORE AV"
"68","161","3537","3537","HAM08056","2956941962229575769551","Cincinnati","Balti3536","Cinti2015","Baltimore Av","Roadway","Liddell St","3537","Linden St","4","S","15430","AC","24670","623","40","NORTH FAIRMOUNT","4","4","31030","MINOR",,,"1029","1990-01-01T00:00:00.000","39.1338406606028","-84.5481702718694","799","15384","BALTIMORE AV"
"68","161","3537","3537","HAM08056","2956941962229575769551","Cincinnati","Balti3536","Cinti2015","Baltimore Av","Roadway","Liddell St","3537","Linden St","4","S","15430","AC","24670","623","40","NORTH FAIRMOUNT","4","4","31030","MINOR",,,"1029","1990-01-01T00:00:00.000","39.1339826349106","-84.5502373071695","799","15385","BALTIMORE AV"
"68","161","3537","3537","HAM08056","2956941962229575769551","Cincinnati","Balti3536","Cinti2015","Baltimore Av","Roadway","Liddell St","3537","Linden St","4","S","15430","AC","24670","623","40","NORTH FAIRMOUNT","4","4","31030","MINOR",,,"1029","1990-01-01T00:00:00.000","39.1340013073195","-84.5504827340768","799","15386","BALTIMORE AV"
"52","171","1213","1213","HAM02727","2855322980028558179741","Cincinnati","Balti1212","Cinti2015","Baltimore Av","Roadway","Seegar Av","1213","Geiger St","4","S","16206","AC","17264","443","40","NORTH FAIRMOUNT","4","4","39932","MINOR",,,"1023","1990-01-01T00:00:00.000","39.1342528397618","-84.554385108656","800","15387","BALTIMORE AV"
"52","171","1213","1213","HAM02727","2855322980028558179741","Cincinnati","Balti1212","Cinti2015","Baltimore Av","Roadway","Seegar Av","1213","Geiger St","4","S","16206","AC","17264","443","40","NORTH FAIRMOUNT","4","4","39932","MINOR",,,"1023","1990-01-01T00:00:00.000","39.134297801395","-84.5551168160614","800","15388","BALTIMORE AV"
"52","171","1213","1213","HAM02727","2855322980028558179741","Cincinnati","Balti1212","Cinti2015","Baltimore Av","Roadway","Seegar Av","1213","Geiger St","4","S","16206","AC","17264","443","40","NORTH FAIRMOUNT","4","4","39932","MINOR",,,"1023","1990-01-01T00:00:00.000","39.1343828388696","-84.5561340088149","800","15389","BALTIMORE AV"
"72","149","8897","8896","HAM02269","3001725238630017622702","Cincinnati","Argus8896","Cinti2015","Argus Rd","Roadway","Albany Ter","8897","Cedar Av","2","S","571","AC","7682","237","33","COLLEGE HILL","5","3","29152","MINOR",,,"771","1990-01-01T00:00:00.000","39.1967792155694","-84.5353606118219","801","15390","ARGUS RD"
"72","149","8897","8896","HAM02269","3001725238630017622702","Cincinnati","Argus8896","Cinti2015","Argus Rd","Roadway","Albany Ter","8897","Cedar Av","2","S","571","AC","7682","237","33","COLLEGE HILL","5","3","29152","MINOR",,,"771","1990-01-01T00:00:00.000","39.1976481889368","-84.5352569621133","801","15391","ARGUS RD"
"45",,"8505","8504","HAM32080","3778561317237786253760","Cincinnati","Woodb8504","Cinti2015","Woodburn Av","Roadway","Potter Pl","8505","Dana Av","3","S","13114","AC","310","99","99","EVANSTON","5","0","21610",,,,"15970","1990-01-01T00:00:00.000","39.1450625303177","-84.4744876676248","855","16322","WOODBURN AV"
"45",,"8505","8504","HAM32080","3778561317237786253760","Cincinnati","Woodb8504","Cinti2015","Woodburn Av","Roadway","Potter Pl","8505","Dana Av","3","S","13114","AC","310","99","99","EVANSTON","5","0","21610",,,,"15970","1990-01-01T00:00:00.000","39.1457867047197","-84.4744066097516","855","16323","WOODBURN AV"
"45",,"8505","8504","HAM32080","3778561317237786253760","Cincinnati","Woodb8504","Cinti2015","Woodburn Av","Roadway","Potter Pl","8505","Dana Av","3","S","13114","AC","310","99","99","EVANSTON","5","0","21610",,,,"15970","1990-01-01T00:00:00.000","39.146128502105","-84.474368155516","855","16324","WOODBURN AV"
"40","402","7271","7270","HAM38614","2979671730729797067402","Cincinnati","Sprin7270","Cinti2015","Spring Grove Ct","Roadway","Elmore Ct","7271","Term N Of Elmore Ct","3","S","11088","AC","3786","76","44","NORTHSIDE","5","4","24876","MINOR",,,"13697","1990-01-01T00:00:00.000","39.1552609984813","-84.541403661038","856","16326","SPRING GROVE CT"
"40","402","7271","7270","HAM38614","2979671730729797067402","Cincinnati","Sprin7270","Cinti2015","Spring Grove Ct","Roadway","Elmore Ct","7271","Term N Of Elmore Ct","3","S","11088","AC","3786","76","44","NORTHSIDE","5","4","24876","MINOR",,,"13697","1990-01-01T00:00:00.000","39.1555234737371","-84.5412900286071","856","16327","SPRING GROVE CT"
"51","374","9731","9730","HAM24137","4068673580140687486950","Cincinnati","Mills9730","Cinti2015","Millsbrae Av","Roadway","Minot Av","9731","28th St","3","S","8021","AC","31025","1056","31","OAKLEY","5","3","12381","MINOR",,,"10448","1990-01-01T00:00:00.000","39.1528823985685","-84.4390394775082","857","16328","MILLSBRAE AV"
