"id","name","latitude","longitude","domain","asset_class","nta_code","responsible_agency","operated_by","owner","number","street","city","postcode","borough","bin","bbl","num_floors","connected_to_fiber","wireless_on_roof","fiber_pathways_in_building","landmarked","senior_center_flag","community_cornerstone_center_flag","franchise_agreement","community_board","council_district","census_tract","nta","target_neighborhood_id","target_neighborhood"
"FDNY-100774","Q9773","40.73739684","-73.76885672","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN99","Nyc Fire Department","NYCFDNY","City Owned",,"W/S CLEARVIEW XWAY & 73 AVE","Queens","11364","Queens",,,,,,,,,,,"408","23","128300","park-cemetery-etc-Queens","QN-1","Y"
"FDNY-100775","M1735","40.84741225","-73.93330613","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN36","Nyc Fire Department","NYCFDNY","City Owned",,"AUDUBON AVE & W 179 ST","Manhattan","10033","Manhattan",,,,,,,,,,,"112","10","26100","Washington Heights South","MN-2","Y"
"FDNY-100776","Q4674","40.73341722","-73.87771964","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN50","Nyc Fire Department","NYCFDNY","City Owned",,"55 RD & VAN HORN ST","Queens","11373","Queens",,,,,,,,,,,"404","25","47900","Elmhurst-Maspeth",,"N"
"FDNY-100777","Q4035","40.70982119","-73.91954602","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN20","Nyc Fire Department","NYCFDNY","City Owned",,"SENECA AVE & TROUTMAN ST","Queens","11385","Queens",,,,,,,,,,,"405","34","53900","Ridgewood",,"N"
"FDNY-100778","Q1636","40.60657654","-73.81703103","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN10","Nyc Fire Department","NYCFDNY","City Owned",,"WALTON RD & 9 RD BROAD CHANNEL","Queens","11693","Queens",,,,,,,,,,,"414","32","107201","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","QN-3","Y"
"FDNY-100779","B0341","40.70021099","-73.95388643","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK75","Nyc Fire Department","NYCFDNY","City Owned",,"LEE AVE & LORIMER ST","Brooklyn","11206","Brooklyn",,,,,,,,,,,"301","33","53100","Bedford","BK-1","Y"
"FDNY-100780","B0839","40.68323028","-73.90712597","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK78","Nyc Fire Department","NYCFDNY","City Owned",,"BUSHWICK AVE & GRANITE ST","Brooklyn","11207","Brooklyn",,,,,,,,,,,"304","37","40300","Bushwick South","BK-1","Y"
"FDNY-100781","R0783","40.62459281","-74.14128184","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI28","Nyc Fire Department","NYCFDNY","City Owned",,"FOREST AVE & CRYSTAL AVE","Staten Island","10302","Staten Island",,,,,,,,,,,"501","50","25100","Port Richmond","SI-1","Y"
"FDNY-100782","Q7277","40.7444045","-73.9403155999999","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"SKILLMAN AVE & 27 ST","Queens","11101","Queens",,,,,,,,,,,"402","26","17100","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100783","Q5326","40.71889039","-73.76446952","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN06","Nyc Fire Department","NYCFDNY","City Owned",,"HILLSIDE AVE & 198 ST","Queens","11423","Queens",,,,,,,,,,,"412","23","47800","Jamaica Estates-Holliswood","QN-2","Y"
"FDNY-100784","Q6293","40.79067607","-73.78184453","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN47","Nyc Fire Department","NYCFDNY","City Owned",,"TOTTEN RD 800' E OF BELL BLVD","Queens","11360","Queens",,,,,,,,,,,"407","19","99705","Ft. Totten-Bay Terrace-Clearview",,"N"
"FDNY-100785","Q9210","40.73664322","-73.86582956","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN29","Nyc Fire Department","NYCFDNY","City Owned",,"JUNCTION BLVD & 57 AVE","Queens","11373","Queens",,,,,,,,,,,"404","25","68300","Elmhurst","QN-1","Y"
"FDNY-100786","Q3268","40.74218041","-73.85086918","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN25","Nyc Fire Department","NYCFDNY","City Owned",,"55 AVE & 111 ST","Queens","11368","Queens",,,,,,,,,,,"404","21","42700","Corona","QN-1","Y"
"FDNY-100787","X2334","40.81783326","-73.89343682","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX27","Nyc Fire Department","NYCFDNY","City Owned",,"BRUCKNER BLVD & TIFFANY ST","Bronx","10459","Bronx",,,,,,,,,,,"202","17","8900","Hunts Point","BX-1","Y"
"FDNY-100788","R4645","40.52257165","-74.19000394","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"HYLAN BLVD & CORNELIA AVE","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","19800","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100789","Q3501","40.74383408","-73.83582202","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN62","Nyc Fire Department","NYCFDNY","City Owned",,"COLLEGE PT BLVD & HARDING XWAY N","Queens","11355","Queens",,,,,,,,,,,"407","20","80301","Queensboro Hill",,"N"
"FDNY-100790","Q4649","40.79165958","-73.7955057","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN49","Nyc Fire Department","NYCFDNY","City Owned",,"12 AVE 625' E OF 166 ST","Queens","11357","Queens",,,,,,,,,,,"407","19","99100","Whitestone",,"N"
"FDNY-100791","Q6153","40.76523945","-73.77688333","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN46","Nyc Fire Department","NYCFDNY","City Owned",,"38 AVE & CORPORAL KENNEDY ST","Queens","11361","Queens",,,,,,,,,,,"411","19","112900","Bayside-Bayside Hills",,"N"
"FDNY-100792","Q9486","40.74132873","-73.82145389","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN62","Nyc Fire Department","NYCFDNY","City Owned",,"HARDING XWAY N & 148 ST","Queens","11355","Queens",,,,,,,,,,,"407","20","83700","Queensboro Hill",,"N"
"FDNY-100793","R1610","40.5884624","-74.11118346","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI24","Nyc Fire Department","NYCFDNY","City Owned",,"CHARTER OAK RD 500' E OF TODT HILL RD","Staten Island","10304","Staten Island",,,,,,,,,,,"502","50","18100","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",,"N"
"FDNY-100794","B1553","40.64864329","-73.95576233","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK95","Nyc Fire Department","NYCFDNY","City Owned",,"BEDFORD AVE & SNYDER AVE","Brooklyn","11226","Brooklyn",,,,,,,,,,,"314","40","79400","Erasmus","BK-1","Y"
"FDNY-100795","R0381","40.6345681","-74.11719947","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI35","Nyc Fire Department","NYCFDNY","City Owned",,"CASTLETON AVE & BROADWAY","Staten Island","10310","Staten Island",,,,,,,,,,,"501","49","10500","New Brighton-Silver Lake","SI-1","Y"
"FDNY-100796","B0258","40.7114815","-73.94559625","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK90","Nyc Fire Department","NYCFDNY","City Owned",,"MANHATTAN AVE & GRAND ST","Brooklyn","11211","Brooklyn",,,,,,,,,,,"301","34","50300","East Williamsburg",,"N"
"FDNY-100797","R2092","40.5748957","-74.10844067","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI45","Nyc Fire Department","NYCFDNY","City Owned",,"BRYANT AVE & CLAWSON ST","Staten Island","10306","Staten Island",,,,,,,,,,,"502","50","12200","New Dorp-Midland Beach",,"N"
"FDNY-100798","X2588","40.83257252","-73.91051469","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX14","Nyc Fire Department","NYCFDNY","City Owned",,"CLAY AVE & E 168 ST","Bronx","10456","Bronx",,,,,,,,,,,"204","16","17701","East Concourse-Concourse Village","BX-1","Y"
"FDNY-100799","Q7615","40.76448657","-73.89075781","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN28","Nyc Fire Department","NYCFDNY","City Owned",,"24 AVE & 78 ST","Queens","11370","Queens",,,,,,,,,,,"403","22","30904","Jackson Heights","QN-1","Y"
"FDNY-100800","B0764","40.70035835","-73.91256833","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK77","Nyc Fire Department","NYCFDNY","City Owned",,"WYCKOFF AVE & LINDEN ST","Brooklyn","11237","Brooklyn",,,,,,,,,,,"304","37","44100","Bushwick North","BK-1","Y"
"FDNY-100801","Q4154","40.71333208","-73.91303759","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN30","Nyc Fire Department","NYCFDNY","City Owned",,"METROPOLITAN AVE & NURGE AVE","Queens","11378","Queens",,,,,,,,,,,"405","30","53500","Maspeth",,"N"
"FDNY-100802","Q9720","40.73996589","-73.79137033","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN48","Nyc Fire Department","NYCFDNY","City Owned",,"HARDING XWAY N & 183 ST","Queens","11365","Queens",,,,,,,,,,,"411","20","141700","Auburndale",,"N"
"FDNY-100803","R0467","40.61751693","-74.0686563","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"CHESTNUT AVE & BAY ST","Staten Island","10305","Staten Island",,,,,,,,,,,"501","49","800","Stapleton-Rosebank","SI-1","Y"
"FDNY-100804","Q1144","40.60849923","-73.75673459","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN15","Nyc Fire Department","NYCFDNY","City Owned",,"NAMEOKE AVE & MCBRIDE ST","Queens","11691","Queens",,,,,,,,,,,"414","31","103201","Far Rockaway-Bayswater","QN-3","Y"
"FDNY-100805","B1689","40.66452873","-73.90572","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK81","Nyc Fire Department","NYCFDNY","City Owned",,"DUMONT AVE & STONE AVE/GASTON BLVD","Brooklyn","11212","Brooklyn",,,,,,,,,,,"316","41","91200","Brownsville","BK-1","Y"
"FDNY-100806","Q9449","40.74620411","-73.83506575","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN99","Nyc Fire Department","NYCFDNY","City Owned",,"COLLEGE POINT BLVD & 58 AVE","Queens","11355","Queens",,,,,,,,,,,"481","20","38302","park-cemetery-etc-Queens","QN-1","Y"
"FDNY-100807","M1825","40.8697071","-73.91581789","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN01","Nyc Fire Department","NYCFDNY","City Owned",,"BROADWAY AND 215TH ST","Manhattan","10034","Manhattan",,,,,,,,,,,"112","10","30300","Marble Hill-Inwood","MN-2","Y"
"FDNY-100808","X2804","40.82473484","-73.84936086","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX59","Nyc Fire Department","NYCFDNY","City Owned",,"HERMANY AVE & CASTLE HILL AVE","Bronx","10473","Bronx",,,,,,,,,,,"209","18","9800","Westchester-Unionport","BX-1","Y"
"FDNY-100809","Q5215","40.67417408","-73.81974314","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN55","Nyc Fire Department","NYCFDNY","City Owned",,"SUTTER AVE & LEFFERTS BLVD","Queens","11420","Queens",,,,,,,,,,,"410","32","84000","South Ozone Park","QN-2","Y"
"FDNY-100810","Q5453","40.71740555","-73.74750267","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN34","Nyc Fire Department","NYCFDNY","City Owned",,"94 AVE & 212 ST","Queens","11428","Queens",,,,,,,,,,,"413","23","54200","Queens Village","QN-2","Y"
"FDNY-100811","Q0138","40.65491326","-73.8129659","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN98","Nyc Fire Department","NYCFDNY","City Owned",,"JFK - HANGER 17 RAMP","Queens","11430","Queens",,,,,,,,,,,"483","31","71600","Airport",,"N"
"FDNY-100812","Q9615","40.70055443","-73.8429379","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN99","Nyc Fire Department","NYCFDNY","City Owned",,"PARK LA S & 107 ST","Queens","11418","Queens",,,,,,,,,,,"482","30","64102","park-cemetery-etc-Queens","QN-1","Y"
"FDNY-100813","Q4898","40.70772309","-73.79631661","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN61","Nyc Fire Department","NYCFDNY","City Owned",,"89 AVE & 165 ST","Queens","11432","Queens",,,,,,,,,,,"412","24","44601","Jamaica","QN-2","Y"
"FDNY-100814","Q9228","40.74493372","-73.86790964","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN29","Nyc Fire Department","NYCFDNY","City Owned",,"44 AVE & JUNCTION BLVD","Queens","11373","Queens",,,,,,,,,,,"404","25","46300","Elmhurst","QN-1","Y"
"FDNY-100815","B1245","40.67933278","-73.97532193","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK37","Nyc Fire Department","NYCFDNY","City Owned",,"6 AVE & PROSPECT PL","Brooklyn","11217","Brooklyn",,,,,,,,,,,"306","39","12902","Park Slope-Gowanus",,"N"
"FDNY-100816","B1021","40.66059331","-73.9313257","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK60","Nyc Fire Department","NYCFDNY","City Owned",,"UTICA AVE & RUTLAND RD","Brooklyn","11203","Brooklyn",,,,,,,,,,,"309","41","88000","Prospect Lefferts Gardens-Wingate",,"N"
"FDNY-100817","R3391","40.56121134","-74.19515123","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI05","Nyc Fire Department","NYCFDNY","City Owned",,"ARTHUR KILL RD 1000' E OF MULDOON AVE","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","22800","New Springville-Bloomfield-Travis",,"N"
"FDNY-100818","M0467","40.7277487","-73.97617988","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN28","Nyc Fire Department","NYCFDNY","City Owned",,"E 13 ST & AVE C/LOISAIDA AVE","Manhattan","10009","Manhattan",,,,,,,,,,,"103","2","2800","Lower East Side","MN-1","Y"
"FDNY-100819","M1813","40.86631435","-73.91859602","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN01","Nyc Fire Department","NYCFDNY","City Owned",,"SHERMAN AVE AND ISHAM ST","Manhattan","10034","Manhattan",,,,,,,,,,,"112","10","29300","Marble Hill-Inwood","MN-2","Y"
"FDNY-100820","Q4850","40.79581801","-73.81189357","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN49","Nyc Fire Department","NYCFDNY","City Owned",,"6 RD & 151 PL","Queens","11357","Queens",,,,,,,,,,,"407","19","98700","Whitestone",,"N"
"FDNY-100821","B1428","40.66420211","-73.99777888","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK32","Nyc Fire Department","NYCFDNY","City Owned",,"3 AVE & 21 ST","Brooklyn","11232","Brooklyn",,,,,,,,,,,"307","38","1800","Sunset Park West","BK-1","Y"
"FDNY-100822","B1745","40.66377829","-73.8899067","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK85","Nyc Fire Department","NYCFDNY","City Owned",,"RIVERDALE AVE & BRADFORD ST","Brooklyn","11207","Brooklyn",,,,,,,,,,,"305","42","112600","East New York (Pennsylvania Ave)","BK-1","Y"
"FDNY-100823","M2023","40.70936109","-74.01656821","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN25","Nyc Fire Department","NYCFDNY","City Owned",,"RECTOR PL & SOUTH END AVE","Manhattan","10280","Manhattan",,,,,,,,,,,"101","1","31704","Battery Park City-Lower Manhattan",,"N"
"FDNY-100824","Q4996","40.72568109","-73.8903921","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN30","Nyc Fire Department","NYCFDNY","City Owned",,"71 ST & 58 RD","Queens","11378","Queens",,,,,,,,,,,"405","30","49500","Maspeth",,"N"
"FDNY-100825","Q6968","40.75819406","-73.77683318","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN46","Nyc Fire Department","NYCFDNY","City Owned",,"NORTHER BLVD & CLEARVIEW XWAY E SVC RD","Queens","11361","Queens",,,,,,,,,,,"411","19","144700","Bayside-Bayside Hills",,"N"
"FDNY-100826","R0662","40.60503038","-74.0657377","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"TOMPKINS AVE & SCHOOL RD","Staten Island","10305","Staten Island",,,,,,,,,,,"501","50","800","Stapleton-Rosebank","SI-1","Y"
"FDNY-100827","Q3941","40.74588344","-73.73177141","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN45","Nyc Fire Department","NYCFDNY","City Owned",,"OAK PARK DR 1800' E/O DOUGLASTON PKWY","Queens","11362","Queens",,,,,,,,,,,"411","23","152901","Douglas Manor-Douglaston-Little Neck",,"N"
"FDNY-100828","M1420","40.8039572","-73.94827301","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN11","Nyc Fire Department","NYCFDNY","City Owned",,"W 119 ST & LENOX AVE/MALCOLM X BLVD","Manhattan","10026","Manhattan",,,,,,,,,,,"110","9","19000","Central Harlem South","MN-2","Y"
"FDNY-100829","X4840","40.88229385","-73.84455741","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX03","Nyc Fire Department","NYCFDNY","City Owned",,"E 225 ST & SCHIEFFELIN PL","Bronx","10466","Bronx",,,,,,,,,,,"212","12","46000","Eastchester-Edenwald-Baychester","BX-2","Y"
"FDNY-100830","Q6950","40.75791022","-73.77910055","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN46","Nyc Fire Department","NYCFDNY","City Owned",,"NORTHERN BLVD & 204 ST","Queens","11361","Queens",,,,,,,,,,,"411","19","146300","Bayside-Bayside Hills",,"N"
"FDNY-100831","M1198","40.79087073","-73.97268972","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN12","Nyc Fire Department","NYCFDNY","City Owned",,"AMSTERDAM AVE & W 91 ST","Manhattan","10024","Manhattan",,,,,,,,,,,"107","6","17700","Upper West Side",,"N"
"FDNY-100832","Q7562","40.77554763","-73.91454791","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN72","Nyc Fire Department","NYCFDNY","City Owned",,"23 AVE & 28 ST","Queens","11105","Queens",,,,,,,,,,,"401","22","9700","Steinway","QN-1","Y"
"FDNY-100833","B1755","40.67643092","-73.89126688","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK82","Nyc Fire Department","NYCFDNY","City Owned",,"ATLANTIC AVE & VAN SICLEN AVE","Brooklyn","11207","Brooklyn",,,,,,,,,,,"305","37","119800","East New York","BK-1","Y"
"FDNY-100834","B0030","40.73043302","-73.95935688","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK76","Nyc Fire Department","NYCFDNY","City Owned",,"WEST ST & KENT ST","Brooklyn","11222","Brooklyn",,,,,,,,,,,"301","33","56500","Greenpoint",,"N"
"FDNY-100835","B2688","40.63306615","-74.00576273","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK34","Nyc Fire Department","NYCFDNY","City Owned",,"FORT HAMILTON PWAY & 60 ST","Brooklyn","11219","Brooklyn",,,,,,,,,,,"312","38","11800","Sunset Park East","BK-1","Y"
"FDNY-100836","B1970","40.68166746","-73.89201856","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK83","Nyc Fire Department","NYCFDNY","City Owned",,"SUNNYSIDE AVE & HENDRIX ST","Brooklyn","11207","Brooklyn",,,,,,,,,,,"305","37","114202","Cypress Hills-City Line","BK-1","Y"
"FDNY-100837","M0102","40.70954194","-74.00164094","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN25","Nyc Fire Department","NYCFDNY","City Owned",,"PEARL ST & DOVER ST","Manhattan","10038","Manhattan",,,,,,,,,,,"101","1","1501","Battery Park City-Lower Manhattan",,"N"
"FDNY-100838","M2036","40.71599601","-74.01537262","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN25","Nyc Fire Department","NYCFDNY","City Owned",,"MURRAY ST & NORTH END AVE","Manhattan","10282","Manhattan",,,,,,,,,,,"101","1","31703","Battery Park City-Lower Manhattan",,"N"
"FDNY-100839","Q5252","40.7138492999999","-73.77886958","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN06","Nyc Fire Department","NYCFDNY","City Owned",,"HILLSIDE AVE & 183 ST","Queens","11423","Queens",,,,,,,,,,,"408","24","47200","Jamaica Estates-Holliswood","QN-2","Y"
"FDNY-100840","Q4577","40.70079806","-73.89457449","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN20","Nyc Fire Department","NYCFDNY","City Owned",,"MYRTLE AVE & FRESH POND RD","Queens","11385","Queens",,,,,,,,,,,"405","30","58100","Ridgewood",,"N"
"FDNY-100841","Q3748","40.73931958","-73.78443546","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN41","Nyc Fire Department","NYCFDNY","City Owned",,"64 AVE 280' E OF 188 ST","Queens","11365","Queens",,,,,,,,,,,"408","23","134700","Fresh Meadows-Utopia","QN-2","Y"
"FDNY-100842","Q4059","40.70543961","-73.91213671","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN20","Nyc Fire Department","NYCFDNY","City Owned",,"SENECA AVE & GREENE AVE","Queens","11385","Queens",,,,,,,,,,,"405","34","54500","Ridgewood",,"N"
"FDNY-100843","R0670","40.60176645","-74.07216766","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI14","Nyc Fire Department","NYCFDNY","City Owned",,"FINGERBOARD RD & HYLAN BLVD","Staten Island","10305","Staten Island",,,,,,,,,,,"502","50","2002","Grasmere-Arrochar-Ft. Wadsworth",,"N"
"FDNY-100844","B1284","40.66169904","-73.98947","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK32","Nyc Fire Department","NYCFDNY","City Owned",,"6 AVE & 18 ST","Brooklyn","11215","Brooklyn",,,,,,,,,,,"307","38","14700","Sunset Park West","BK-1","Y"
"FDNY-100845","B2045","40.67146797","-73.88107821","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK82","Nyc Fire Department","NYCFDNY","City Owned",,"SUTTER AVE & ESSEX ST","Brooklyn","11208","Brooklyn",,,,,,,,,,,"305","42","116400","East New York","BK-1","Y"
"FDNY-100846","Q2218","40.74053915","-73.89730929","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN50","Nyc Fire Department","NYCFDNY","City Owned",,"QUEENS BLVD & 67 ST","Queens","11377","Queens",,,,,,,,,,,"402","30","24300","Elmhurst-Maspeth",,"N"
"FDNY-100847","B1674","40.67136417","-73.90830768","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK81","Nyc Fire Department","NYCFDNY","City Owned",,"GLENMORE AVE & WATKINS ST","Brooklyn","11212","Brooklyn",,,,,,,,,,,"316","41","90600","Brownsville","BK-1","Y"
"FDNY-100848","Q5738","40.68406251","-73.75818011","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN08","Nyc Fire Department","NYCFDNY","City Owned",,"122 AVE & GRAYSON ST","Queens","11413","Queens",,,,,,,,,,,"412","27","37600","St. Albans","QN-2","Y"
"FDNY-100849","M0307","40.72519228","-74.00766959","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN24","Nyc Fire Department","NYCFDNY","City Owned",,"HUDSON ST & DOMINICK ST","Manhattan","10013","Manhattan",,,,,,,,,,,"102","3","3700","SoHo-TriBeCa-Civic Center-Little Italy",,"N"
"FDNY-100850","M0807","40.75001677","-73.96879849","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN19","Nyc Fire Department","NYCFDNY","City Owned",,"UNITED NATIONS PLAZA & E 44 ST","Manhattan","10017","Manhattan",,,,,,,,,,,"106","4","8602","Turtle Bay-East Midtown",,"N"
"FDNY-100851","Q4972","40.6952572999999","-73.89388853","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN19","Nyc Fire Department","NYCFDNY","City Owned",,"80 AVE & 60 LA","Queens","11385","Queens",,,,,,,,,,,"405","30","56700","Glendale",,"N"
"FDNY-100852","Q4383","40.76084505","-73.79330496","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN48","Nyc Fire Department","NYCFDNY","City Owned",,"STATION RD & UTOPIA PWAY","Queens","11358","Queens",,,,,,,,,,,"411","19","113900","Auburndale",,"N"
"FDNY-100853","R0644","40.60899106","-74.06542608","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"HOME AVE & EVELYN PL","Staten Island","10305","Staten Island",,,,,,,,,,,"501","49","800","Stapleton-Rosebank","SI-1","Y"
"FDNY-100854","R2372","40.59985322","-74.16768941","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI05","Nyc Fire Department","NYCFDNY","City Owned",,"GARY PL & PARK DR N/OVFD","Staten Island","10314","Staten Island",,,,,,,,,,,"502","50","22800","New Springville-Bloomfield-Travis",,"N"
"FDNY-100855","M1556","40.81823558","-73.95272074","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN06","Nyc Fire Department","NYCFDNY","City Owned",,"AMSTERDAM AVE & W 134 ST","Manhattan","10031","Manhattan",,,,,,,,,,,"109","7","22301","Manhattanville","MN-2","Y"
"FDNY-100856","Q9510","40.72090092","-73.86604176","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN21","Nyc Fire Department","NYCFDNY","City Owned",,"WOODHAVEN BLVD OPP GOLDINGTON CT","Queens","11379","Queens",,,,,,,,,,,"405","30","67900","Middle Village",,"N"
"FDNY-100857","X3098","40.83348339","-73.87936805","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX08","Nyc Fire Department","NYCFDNY","City Owned",,"BOYNTON AVE & E 173 ST","Bronx","10472","Bronx",,,,,,,,,,,"209","18","5600","West Farms-Bronx River","BX-1","Y"
