"id","address","latitude","longitude","status","submit_date","issue_date","owner_occupied","construction_type","building_use","roofing_material","dwelling_units","condo_association","firm_name","roof_work_description","proposed_work_description","demolition_description","dumpster_license_number","licensed_class","debris_removal_date","debris_removal_location","roof_deck_insulation_removal","layers_of_roof_covering","temporary_dumpster_count","deck_insulation_tapered","roof_structure_slope","license_expiration_date","license_number","method_of_removal","description_other","roof_covering_classification","above_deck_insulation","type_of_demolition","photovoltaic_products","flashing_installation","temporary_dumpster_permit","building_cost","geocoded_column"
"57997","1 Bennett St, Cambridge, MA 02138","42.372","-71.1225","Complete","2019-10-07T00:00:00.000","2019-10-18T00:00:00.000",,"Steel/Concrete, Non-Combustible (Type I/II)","Commercial / Mixed Use","Membrane",,"false","WS Aiken LLC","Remove and replace &nbsp;roof system. &nbsp;Fully adhered Carlisle fleeceback membrane, required insulation with drainage grooves, protection fabric, pavers and riverstone. &nbsp;Remove and replace skylight.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Existing roof covering, stone and pavers","","Construction Supervisor","2020-01-30T00:00:00.000","EZ Disposal","true",,,"false","true","2019-10-09T00:00:00.000","CS-031406","Daily Removal","","Class A","Insulation to meet current code rqmnts of R-30","Exterior demolition in work area only.","false","true",,"137880","(42.371992, -71.122511)"
"58257","336 Windsor St, Cambridge, MA 02141","42.3695","-71.0944","Complete","2019-10-13T00:00:00.000","2019-10-18T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Didi Construction, Inc","We hereby propose to furnish materials and labor for the completion of:<br>Installation of Architectural Roofing Shingles: GAF - Oyester<br>• Removal of existing shingles and underlayments in order to expose and confirm the integrity of the existing roof ","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Removal of existing asphalt shingle","","Construction Supervisor","2019-10-31T00:00:00.000","Dump Trailer at Wood Waste of Boston","false",,,,"false","2019-04-23T00:00:00.000","CS-107214","Daily Removal","","","","Exterior demolition in work area only.","false","false",,"8000","(42.369474, -71.094394)"
"56909","17 Fair Oaks St, Cambridge, MA 02140","42.3982","-71.1299","Complete","2019-09-24T00:00:00.000","2019-10-16T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Joseph S Savini Inc.","Strip and ReRoof using asphalt shingles, along with ice and water shield and Deck Armour-Breathable roof deck protection.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-10-31T00:00:00.000","Mich-Lin Transfer Station/Savini Roofing","false",,,,"false","2019-07-22T00:00:00.000","CS-036954","Daily Removal","","","","No demolition required","false","false",,"7495","(42.398223, -71.129884)"
"57944","280 Windsor St, Cambridge, MA 02139","42.3681","-71.0949","Complete","2019-10-08T00:00:00.000","2019-10-16T00:00:00.000",,"Wood (Type (IV/V)","Multi Family (3 or more dwelling units)","Asphalt Shingle","6","false","Viola Roofing","Strip and re-roof mansard roof areas only. &nbsp;Approx 900 sq. ft. of roof replacement","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Strip and re-roof","","Construction Supervisor","2019-10-31T00:00:00.000","EL Harvey  Westboro, MA","false",,"1",,"false","2019-10-23T00:00:00.000","CS-107638","Dumpster","","Class A","","Exterior demolition in work area only.","false","false","true","12775","(42.368141, -71.094875)"
"55327","22 Fayerweather St, Cambridge, MA 02138","42.3781","-71.1375","Complete","2019-09-03T00:00:00.000","2019-10-15T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Other / Mixed",,"false","Progressive Roofing, Inc.","Removal of existing roofing material and replace with new asphalt shingles.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Removal of existing roofing material","","Construction Supervisor","2019-09-30T00:00:00.000","By Progressive Disposal at LL&S","false",,"1",,"true","2020-04-12T00:00:00.000","CS-037814","Dumpster","Shingles and EPDM rubber","","","Exterior demolition in work area only.","false","false","true","26600","(42.378074, -71.137463)"
"58029","15 Day St, Cambridge, MA 02140","42.3946","-71.1256","Complete","2019-10-09T00:00:00.000","2019-10-15T00:00:00.000","false","Masonry / Wood (Type III)","Multi Family (3 or more dwelling units)","Membrane","3","true","Premiere Roofing & Remodeling, LLC.","strip 2,200 square feet of EPDM roof system and dispose. Install 1/2"" 100 p.s.i. iso-boards with a fully adhered .060 EPDM roof","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","remove single layer of rubber roofing 2200 square feet","","Construction Supervisor","2019-10-30T00:00:00.000","CL Noonan West Bridgewater, MA","false",,,,"false","2021-05-10T00:00:00.000","CS-092644","Container","","Class A","","Exterior demolition in work area only.","false","true",,"26400","(42.394598, -71.125551)"
"57829","135 Norfolk St, Cambridge, MA 02139","42.3674","-71.0999","Complete","2019-10-07T00:00:00.000","2019-10-15T00:00:00.000",,"Masonry / Wood (Type III)","Commercial / Mixed Use","Membrane",,"false","Professional Roofing Contractors, Inc.","Remove existing rubber roof and insulation. Install new Carlisle fully adhered EPDM Design ""A"" roofing system<br>Replace several missing slate on main slate roof","Roof Recover - Installation of new roof covering over existing roof covering","Remove rubber roof and insulation","","CS","2019-10-18T00:00:00.000","Professional Roofing  Dump Truck",,"1",,,,"2021-10-15T00:00:00.000","019729","Daily Removal","","Class B","","Exterior demolition in work area only.","false","false",,"16076","(42.367413, -71.099904)"
"57053","62 Webster Ave, Unit 62/3, Cambridge, MA 02141","42.3682","-71.0929","Complete","2019-09-26T00:00:00.000","2019-10-11T00:00:00.000",,"Masonry / Wood (Type III)","Commercial / Mixed Use","Membrane",,"true","South Shore Roofing, Inc. ","Strip existing membrane and any wet or deteriorated insulation. Add 1.5"" layer of polyiso insulation with mechanical fastener system ( 13 treated plates and screws/ 4' x 8' board), 3 inch total. Skylight replacements. Install RPI 0.90 EPDM membrane fully ","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Remove existing EPDM and some insulation, dumpster on site","","Construction Supervisor","2019-10-31T00:00:00.000","South Shore Roofing, Inc. 23 Clay Pit Road Marshfield, MA 02050 Marshfield Transfer Station","false",,,"false","false","2020-10-05T00:00:00.000","CS-102961","Daily Removal","","Class A","17.6","Exterior demolition in work area only.","false","false",,"44337","(42.368192, -71.092926)"
"57389","41-D Cushing St, Unit 41D, Cambridge, MA 02138","42.376","-71.1512","Complete","2019-10-01T00:00:00.000","2019-10-10T00:00:00.000","true","Wood (Type (IV/V)","Townhouse","Asphalt Shingle",,"false","North Shore Roofing","Install a new asphalt shingle roof on the front main roof of unit 41 D only . Remove the existing asphalt roof shingles , replace any deteriorated and/or damaged roof decking if and where needed , entire roof deck will be covered with ice and water barrie","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor Specialty","2019-10-17T00:00:00.000","G.Mello Transfer Station Georgetown ,MA. ","false",,,,"false","2021-09-06T00:00:00.000","CSSL-099622","Daily Removal","","Class A","","No demolition required","false","true",,"3750","(42.376021, -71.151185)"
"57185","19 Ellsworth Ave, Unit 19, Cambridge, MA 02139","42.3736","-71.1068","Active","2019-09-27T00:00:00.000","2019-10-10T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","mmpconstruction","Remove and replace 13 square os asphalt shingle remove and replace Fascia","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles",,"Construction Supervisor","2019-10-04T00:00:00.000","Ace disposal","false",,,,"false","2019-06-28T00:00:00.000","CS-109263","Daily Removal",,"",,"Exterior demolition in work area only.","false","true",,"13775","(42.373644, -71.106844)"
"57998","38 Orchard St, Cambridge, MA 02140","42.3913","-71.1206","Complete","2019-10-09T00:00:00.000","2019-10-10T00:00:00.000","true","Wood (Type (IV/V)","Multi Family (3 or more dwelling units)","Asphalt Shingle","3","false","Master Roof Inc","Strip and re-roof 27 SQ of GAF Timberline HD roofing system.&nbsp;","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Strip and re-roof 27 SQ of GAF Timberline HD roofing system&nbsp;","","Construction Supervisor","2019-10-19T00:00:00.000","Bay State Disposal ","false",,"1",,"true","2020-11-20T00:00:00.000","CS-102403","Dumpster","","Class A","","Exterior demolition in work area only.","false","false","true","29950","(42.391312, -71.120558)"
"57871","1 Riverside Pl, Cambridge, MA 02138","42.3647","-71.1148","Complete","2019-10-07T00:00:00.000","2019-10-10T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Budget Exteriors - Lubos Svec - Auth Agent","Strip &amp; Re Shingle, &nbsp;Approx - 12 Squares on a Single Family Dwelling. &nbsp;Work Description Attached","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-10-20T00:00:00.000","ABH Disposal,  166 Broadway,  Malden, MA","false",,"1",,"false","2020-08-31T00:00:00.000","CS-097519","Dumpster","","","","No demolition required","false","true","true","5980","(42.364669, -71.114772)"
"57019","72 Porter St, Cambridge, MA 02141","42.3736","-71.09","Complete","2019-09-25T00:00:00.000","2019-10-10T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","13 pollock ave ","replace roof","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","roof shingles demo only","","Construction Supervisor","2019-09-30T00:00:00.000","85 boston st everett ma","false",,"1",,"false","2021-03-14T00:00:00.000","CS-109407","Dumpster","","","","Exterior demolition in work area only.","false","false","true","12800","(42.373645, -71.089964)"
"57420","113 Clay St, Cambridge, MA 02140","42.3967","-71.1342","Active","2019-10-01T00:00:00.000","2019-10-07T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","dsroofing","strip and reroof","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","residentail roof covering","2019-10-07T00:00:00.000","dump trailer and dumped at devens recycling","false",,,,"false","2021-01-13T00:00:00.000","102129","Daily Removal","","","","No demolition required","false","true",,"9500","(42.396742, -71.134167)"
"57608","19 Sargent St, Cambridge, MA 02140","42.3924","-71.1321","Complete","2019-10-03T00:00:00.000","2019-10-04T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle","3","false","Ranch Roofing, Inc.","Strip and dispose of all roofing material down to roof boards. &nbsp;Install premium Owens Corning roofing material. &nbsp;Replace damaged step flashing where needed. &nbsp;Replace all pipe boots. &nbsp;Dispose of all debris.<br><br>","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-10-31T00:00:00.000","Mich-Lin Transfer Station, Camridge, MA","false",,"1",,"false","2021-04-05T00:00:00.000","CS-098135","Dumpster","","Class A","","No demolition required","false","true","true","12980","(42.392445, -71.132071)"
"57545","9 Richard Ave, Cambridge, MA 02140","42.4004","-71.1335","Complete","2019-10-02T00:00:00.000","2019-10-04T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","ARS Restoration Specialists ","Repair&amp;Replace re-shingle left slope of wind damaged roof.&nbsp;","Roof Recover - Installation of new roof covering over existing roof covering","Strip the loose and/or damaged shingles. Remove&amp; haul away","","Unrestricted ","2019-10-19T00:00:00.000","CL Noonan Dumpster Cans Located at our office/shop at 38 Crafts St Newton Ma 02458",,"1",,,,"2022-10-22T00:00:00.000","CS-113909","Daily Removal","","","","Exterior demolition in work area only.","false","false",,"7500","(42.400417, -71.133545)"
"57511","15 Fulkerson St, Cambridge, MA 02141","42.3714","-71.0871","Complete","2019-07-16T00:00:00.000","2019-10-04T00:00:00.000","true","Steel/Concrete, Non-Combustible (Type I/II)","Multi Family (3 or more dwelling units)","Other / Mixed","4","false","frs","Replace Rear roof only with rubber&nbsp;","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","1","Home Improvement Contractor","2019-10-14T00:00:00.000","Boston Wood Waste ","false",,,,"false","2020-03-11T00:00:00.000","171336","Dumpster","Rubber ","Class A","","No demolition required","false","false","false","4250","(42.37143, -71.087106)"
"51581","13 Arlington St, Cambridge, MA 02140","42.3865","-71.1208","Complete","2019-07-16T00:00:00.000","2019-10-04T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Slate Shingle",,"false","G & O Construction Contractors Inc.","Strip existing asphalt shingles and install new ice and water shield, synthetic underlayment, and new slate shingles using copper flashings and copper fasteners","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","remove existing asphalt shingles on mansard roof&nbsp;","","Construction Supervisor","2019-09-30T00:00:00.000","United Material Management","false",,,,"false","2019-07-31T00:00:00.000","CS-106280","Daily Removal","","","","Exterior demolition in work area only.","false","true","false","78000","(42.38653, -71.120752)"
"57191","101 Western Ave, Cambridge, MA 02139","42.3652","-71.1076","Complete","2019-09-27T00:00:00.000","2019-10-04T00:00:00.000",,"Masonry / Wood (Type III)","Multi Family (3 or more dwelling units)","Membrane","48","false","US Roofing","Remove existing roof down to the deck and install two layers of 2.5"" Iso(R-30) and Mechanically attach PVC roof&nbsp;","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Remove Built-up roof","","Construction Supervisor","2019-11-26T00:00:00.000","Grant disposal","true",,"4","true","true","2020-03-25T00:00:00.000","CS-099551","Dumpster","","Class A","30","Exterior demolition in work area only.","false","true","true","89970","(42.365246, -71.107584)"
