"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"134900","128 Sidney St
Cambridge, MA 
(42.359497, -71.103485)","42.3595","-71.1034","2021-07-22T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","LC-Anderson.com","New","true","false","false","","","","","","1","","","","",,"","","","","","",""
"134980","260 Sidney St
Cambridge, MA 
(42.356238, -71.107152)","42.3562","-71.107","2021-07-26T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","KRD LLC ","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"134582","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134342","300 Third St
Cambridge, MA 
(42.365613, -71.082467)","42.3655","-71.0823","2021-07-22T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Poirier & Springer, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"134577","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134341","126 Brattle St
Cambridge, MA 
(42.377237, -71.128436)","42.3771","-71.1286","2021-07-22T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"1","","","Burns Mechanical Corp","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"134358","74 Buckingham St
Cambridge, MA 
(42.380863, -71.129587)","42.3808","-71.1295","2021-07-22T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","1",,"0","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"134306","406 Columbia St
Cambridge, MA 
(42.372723, -71.094595)","42.3727","-71.0945","2021-07-21T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","all seasons hvac inc","Renovation","false",,,"","","","","","","","50","","1",,"","","","","","",""
"135356","96 Winthrop St
Cambridge, MA 
(42.372388, -71.121026)","42.3724","-71.1211","2021-07-27T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","East Coast Fire and Ventilation","New","false",,,"","","","","","1","","","","",,"","","","","","",""
"133132","7 Buena Vista Pk
Cambridge, MA 
(42.387583, -71.124175)","42.3876","-71.1243","2021-07-16T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Addario, Inc.","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"134843","66 Sherman St
Cambridge, MA 
(42.387437, -71.131813)","42.3875","-71.1316","2021-07-25T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","5","","","5","",,"","",,"","","","Cooling and Heating Solutions LLC","Replacement","true","true","false","000000","","","","","","","","","",,"","","","","","1","5"
"134580","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"135096","12 Boardman St
Cambridge, MA 
(42.367284, -71.096512)","42.367","-71.0968","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"1","0",,"0","0","0","MacCormack Plumbing Inc.","Renovation","true","true","false","32413-2019","0","0","0","0","0","0","0","0","0",,"","","","","","0","0"
"132420","37 Berkshire St
Cambridge, MA 
(42.369059, -71.091603)","42.3691","-71.0917","2021-07-13T00:00:00.000","2021-07-29T00:00:00.000","","","1","","","","","","","1","",,"","",,"","","","Alves Hvac  Service Inc.","New","false",,,"","","","","","","","","1","",,"","","","","","",""
"135690","15 Murray Hill Rd
Cambridge, MA 
(42.401481, -71.132916)","42.4015","-71.1331","2021-07-29T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Endless Energy New England Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"134578","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134682","1600 Massachusetts Ave
Cambridge, MA 
(42.379678, -71.120008)","42.3799","-71.1202","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","1","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"134615","25 Griswold St
Cambridge, MA 
(42.391637, -71.156679)","42.3918","-71.1568","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Addario, Inc.","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"132646","160 Norfolk St
Cambridge, MA 
(42.368012, -71.099364)","42.368","-71.0992","2021-07-14T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Excel Mechanical Inc ","Replacement","false",,,"","","","","","","2","","","4",,"","","","","","",""
"134048","1 Aberdeen Way
Cambridge, MA 
(42.376755, -71.146988)","42.3775","-71.1475","2021-07-21T00:00:00.000","2021-07-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Royal Air Systems","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"133776","136 Columbia St
Cambridge, MA 
(42.366566, -71.09809)","42.3666","-71.098","2021-07-20T00:00:00.000","2021-07-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Momentum Architecture LLC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"133955","32 Mill St
Cambridge, MA 
(42.370497, -71.118703)","42.3704","-71.1186","2021-07-20T00:00:00.000","2021-07-22T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","J.C. Higgins Corp.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"133550","13 Ellery Sq
Cambridge, MA 
(42.372205, -71.109532)","42.3722","-71.1095","2021-07-19T00:00:00.000","2021-07-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","","717-719 Washington Street, LLC","Replacement","false",,,"","0","0","0","0","0","1","0","0","0",,"","","","","","",""
"133498","1400 One Kendall Square
Cambridge, MA ","42.3673","-71.0903","2021-07-19T00:00:00.000","2021-07-21T00:00:00.000","","","","","","8","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","true","false","false","","","","","","","","1020.00","8","",,"","","","","","",""
"133601","330 Mt Auburn St
Cambridge, MA 
(42.374917, -71.134107)","42.3746","-71.1359","2021-07-19T00:00:00.000","2021-07-21T00:00:00.000","","","","6","","5","","","","","",,"","",,"","","","Ultra services Inc.","Renovation","false",,,"","","","","","","","","","0",,"","","","","","",""
"132634","301 Binney St
Cambridge, MA 
(42.366336, -71.087137)","42.3666","-71.088","2021-07-14T00:00:00.000","2021-07-21T00:00:00.000","","","","","","5","","","","","",,"","",,"","","","Poirier & Springer, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"133580","104 Lakeview Ave
Cambridge, MA 
(42.379385, -71.139473)","42.3794","-71.1396","2021-07-19T00:00:00.000","2021-07-21T00:00:00.000","","","","","","2","","","","","1",,"","",,"","","","Central Cooling & Heating, Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"132351","329 Harvard St
Cambridge, MA 
(42.370398, -71.108153)","42.3705","-71.1081","2021-07-13T00:00:00.000","2021-07-21T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Gilman, Guidelli & Bellow","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"133782","2 Sparks Pl
Cambridge, MA 
(42.375453, -71.130727)","42.3756","-71.1306","2021-07-20T00:00:00.000","2021-07-21T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Pespisa Company","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"108561","99 Bishop Allen Dr
Cambridge, MA 
(42.365734, -71.102109)","42.3658","-71.102","2021-02-17T00:00:00.000","2021-07-20T00:00:00.000","0","8","0","0","0","0","0","0","0","0","4",,"0","0",,"2","0","0","Davison Co Inc","Renovation","true","false","false","","0","0","0","0","0","0","4000","68","7",,"","","","","","",""
"130181","216 Pearl St
Cambridge, MA 
(42.359414, -71.108371)","42.3594","-71.1083","2021-06-30T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","3",,"","",,"","","","HIGH END HVAC INC.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"129972","12 Norumbega St
Cambridge, MA 
(42.375564, -71.153024)","42.3756","-71.1531","2021-06-28T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Skill HVAC Service","New","true","false","false","","","","","","","","","1","",,"","","","","","",""
"129975","14 Norumbega St
Cambridge, MA 
(42.375543, -71.153027)","42.3756","-71.1531","2021-06-28T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Skill HVAC services","New","true","false","false","","","","","","","","","1","",,"","","","","","",""
"132264","14 Leonard Ave
Cambridge, MA 
(42.375579, -71.105621)","42.3756","-71.1057","2021-02-24T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","2","",,"","",,"","0","","Hobart Heating and Air Conditioing","New","false",,,"","","","","0","","2","120","2","0",,"","","","","","",""
"132456","22 Jfk St
Cambridge, MA 
(42.373053, -71.11975)","42.373","-71.1196","2021-07-13T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","1",,"1","",,"","","","Haffer co","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"132387","15 15 Valentine St
Cambridge, MA 
(42.360329, -71.105888)","42.3606","-71.1053","2021-07-13T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Medford Wellington Service","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"130348","450 Kendall St
Cambridge, MA 
(42.363624, -71.081965)","42.3635","-71.0817","2020-08-19T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Peak mechanical Services Corp.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"132359","110 Berkshire St
Cambridge, MA 
(42.371179, -71.090364)","42.3712","-71.0903","2021-07-07T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","On the Mark Plumbing, Heating, & Cooling Corp.","Renovation","false",,,"","1","","","","","","","","",,"","","","","","",""
"106572","25 Wheeler St
Cambridge, MA 
(42.389672, -71.144143)","42.3897","-71.1443","2021-01-26T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Pespisa Co","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"130775","975 Memorial Dr
Cambridge, MA 
(42.371257, -71.124381)","42.3717","-71.1236","2021-07-02T00:00:00.000","2021-07-20T00:00:00.000","","2","","","","","","","","","",,"","",,"1","","","Keyes North Atlantic","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"120966","96 Foster St
Cambridge, MA 
(42.376194, -71.130957)","42.376","-71.1309","2021-05-14T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","victoria","Replacement","true","false","false","","","","1","","","1","","","",,"","","","","","",""
"132609","79 Putnam Ave
Cambridge, MA 
(42.36762, -71.113512)","42.3676","-71.1137","2021-07-14T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","","",,"","",,"","","","L&L Plumbing LLC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"132605","79 Putnam Ave
Cambridge, MA 
(42.36762, -71.113512)","42.3676","-71.1137","2021-07-14T00:00:00.000","2021-07-20T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","L&L Plumbing LLC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"106608","423 Franklin St
Cambridge, MA 
(42.366856, -71.109194)","42.3669","-71.1091","2021-01-26T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Haffer  co","New","false",,,"","","","","","","1","","","1",,"","","","","","",""
"132961","37 High St
Cambridge, MA 
(42.37817, -71.150189)","42.3782","-71.1502","2021-06-22T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","PET HVAC INC","New","true","false",,"","","","","","","","","","",,"","","","","","",""
"132703","3 Hubbard Park Rd
Cambridge, MA 
(42.376781, -71.130629)","42.377","-71.1305","2021-07-14T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"132974","67 Kirkland St
Cambridge, MA 
(42.377615, -71.109463)","42.3779","-71.1096","2021-07-15T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","","","","","","","","","2",,"","","","","","",""
"132859","5 Broad Canal Way
Cambridge, MA 
(42.363324, -71.083679)","42.3634","-71.0831","2021-07-15T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Comfort 4 You, LLC","Renovation","false",,,"","4","","","","","","0","","0",,"","","","","","",""
"124980","102 River St
Cambridge, MA 
(42.364106, -71.108058)","42.364","-71.108","2021-06-04T00:00:00.000","2021-07-16T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Accutemp Engineering","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"131332","1600 Massachusetts Ave
Cambridge, MA 
(42.379678, -71.120008)","42.3799","-71.1202","2021-07-07T00:00:00.000","2021-07-12T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, INc","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"130200","1759 Massachusetts Ave
Cambridge, MA 
(42.385179, -71.119304)","42.3852","-71.1192","2021-06-30T00:00:00.000","2021-07-12T00:00:00.000","","","","","","","","","","","3",,"","",,"","","","Winchester Mechanical","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"126242","355 Main St
Cambridge, MA 
(42.362522, -71.086973)","42.3626","-71.0871","2021-06-10T00:00:00.000","2021-07-12T00:00:00.000","","5","","","","","","","","","",,"","",,"","","","EM Duggan","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"129768","415 Massachusetts Ave
Cambridge, MA 
(42.363482, -71.100478)","42.3636","-71.1002","2021-06-28T00:00:00.000","2021-07-12T00:00:00.000","","","","","","","","","","","",,"2","",,"","","","A1 Restaurant Ventilation Inc","New","false",,,"","","","","","1","","","","",,"","","","","","",""
"129811","314 Main St
Cambridge, MA 
(42.362421, -71.086764)","42.3622","-71.0868","2021-06-28T00:00:00.000","2021-07-12T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Peak Mechanical","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"129401","125 Garden St
Cambridge, MA 
(42.384458, -71.130748)","42.3845","-71.1306","2021-06-25T00:00:00.000","2021-07-12T00:00:00.000","","","","","","2","","","","","",,"","1",,"","","","Central Cooling & Heating, Ince","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"130361","333 Harvard St
Cambridge, MA 
(42.37058, -71.108826)","42.3707","-71.1087","2021-06-30T00:00:00.000","2021-07-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Lipton Enterprises","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"131755","85 Dunster St
Cambridge, MA 
(42.371187, -71.119944)","42.3712","-71.12","2021-07-08T00:00:00.000","2021-07-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Gloucester Builders Inc.","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"130633","29 Brattle St
Cambridge, MA 
(42.373488, -71.121067)","42.3735","-71.1207","2021-07-01T00:00:00.000","2021-07-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Universal Automation & Mechanical Services, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"132177","533 Franklin St
Cambridge, MA 
(42.367893, -71.111496)","42.368","-71.1115","2021-07-12T00:00:00.000","2021-07-12T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Green Energy Mechanical Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"129205","25 Eighth St
Cambridge, MA 
(42.37075, -71.086377)","42.3707","-71.0866","2021-06-24T00:00:00.000","2021-07-12T00:00:00.000","0","10","0","6","0","76","0","0","0","0","0",,"0","0",,"4","0","0","E. Amanti & Sons, Inc.","Renovation","false",,,"","0","0","0","0","0","0","0","0","1",,"","","","","","",""
