"the_geom","id","street","street_nam","street_typ","street_id","alias","l_from","l_to","r_from","r_to","zip_left","zip_right","fromnode","tonode","direction","restrictio","label","roadways","majorroad"
"MULTILINESTRING ((-71.11084342552557 42.37610167531664, -71.11082370403372 42.37617912863853, -71.11054837410175 42.377299726457565, -71.11055781861177 42.37731449704848, -71.11057030879944 42.37732796719982, -71.1105855272516 42.37733979459265, -71.11060308722062 42.37734967865556, -71.11062254245296 42.37735736820307, -71.11064339852972 42.37736266781933))","Irving_St_3","Irving St","Irving","St","427.0",,"37","49","36","52","02138","02138","907.0","826.0","-1","F","Irving St","F","0"
"MULTILINESTRING ((-71.1112484664599 42.37961004987744, -71.11131126924712 42.37975547825654, -71.11149279707469 42.38013120574403, -71.11151412549991 42.380183854140014, -71.11152589683832 42.380225768389366, -71.1115316353947 42.38026766226672, -71.11153137260553 42.38031044142204, -71.11152265368553 42.380362082808176, -71.11150432265053 42.3804119355302, -71.11148366813126 42.380448389343954, -71.11146425273775 42.380475929113224, -71.11144975137496 42.38049281104588, -71.11142193981155 42.38051944434862, -71.11117319423556 42.38071016739879, -71.11116233210453 42.38071904891219, -71.11114537689195 42.38073770615736, -71.1111429272868 42.380744832457715, -71.1111368163777 42.38076352635471, -71.11113678347434 42.380768877178454, -71.11113792413434 42.380775988173156, -71.1111438528726 42.38079293911926, -71.11114858346502 42.38080008968834, -71.11114857806565 42.38080096777224, -71.11116889865636 42.380818872902466, -71.1111820830894 42.38082959189101, -71.11157570357683 42.38111336853955, -71.11167022765778 42.38118053315206))","Irving_St_6","Irving St","Irving","St","427.0",,"127","135","136","138","02138","02138","706.0","648.0","-1","F","Irving St","F","0"
"MULTILINESTRING ((-71.13498864572374 42.39201124211095, -71.13498414705339 42.391956895478444, -71.13497082123291 42.39176438492381, -71.13495855754272 42.39159951040179, -71.1349599128378 42.39157635484391, -71.13495992836346 42.39157366571543, -71.13496114889197 42.39156744057358, -71.13496723827578 42.39155143458712, -71.1349696753169 42.3915460914033, -71.13497452373413 42.39153985032957, -71.13498542540799 42.39152385960796, -71.13499391691833 42.39151496835271, -71.1350035455187 42.39150789178268, -71.13501685454575 42.39149811026755, -71.13502406162966 42.39149368775209, -71.1350445519142 42.39148395645212, -71.13504936943403 42.39148306619223, -71.13507346685041 42.39147691360428, -71.13507828943723 42.391475145260365, -71.1350926892969 42.391475190927125, -71.13529348736971 42.39146690934528, -71.1353007108723 42.39146605414123, -71.13533439582278 42.39145993188567, -71.13534162454663 42.3914581711562, -71.13534403069225 42.39145817878151, -71.13542814502013 42.39145666167804, -71.13543658503838 42.391456688418735, -71.13549548529853 42.3914559694769))","Jackson_Pl_1","Jackson Pl","Jackson","Pl","432.0",,"109","124","-1","-1","02140","02140","236.0","252.0","0","F","Jackson Pl","F","0"
"MULTILINESTRING ((-71.10122968109162 42.36812009624548, -71.10117875826249 42.36819121085283, -71.10057739143332 42.36904717002575, -71.10052527188924 42.369120036388416))","Scoutin_Way_1","Scouting Way","Scouting","Way","686.0","Common St","6","12","-1","-1","02139","02139","1545.0","1489.0","0","F","Scouting Way","F","0"
"MULTILINESTRING ((-71.10006974367423 42.37065812800125, -71.10002608439906 42.370721227176794, -71.09994606601052 42.37083411465101, -71.09990246606174 42.37089364668413))","Prospec_St_6","Prospect St","Prospect","St","632.0",,"215","221","216","222","02139","02139","1358.0","1336.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.10006974367423 42.37065812800125, -71.10017284627538 42.37069857739008, -71.10091000828263 42.37098624692939, -71.1010454501068 42.37103929327456))","St-M_Rd_1","St Mary Rd","St Mary","Rd","721.0",,"2","14","3","9","02139","02139","1358.0","1322.0","-1","F","St Mary Rd","F","0"
"MULTILINESTRING ((-71.1010454501068 42.37103929327456, -71.10113416103924 42.371073462824135, -71.10187852546407 42.371364718375595, -71.10199237092195 42.37140967614462))","St-M_Rd_2","St Mary Rd","St Mary","Rd","721.0",,"22","22","13","23","02139","02139","1322.0","1292.0","-1","F","St Mary Rd","F","0"
"MULTILINESTRING ((-71.09990246606174 42.37089364668413, -71.09986123421284 42.370953214378645, -71.09905738289484 42.37208555753892, -71.09897493319832 42.37220197569878))","Prospec_St_7","Prospect St","Prospect","St","632.0",,"223","275","228","258","02139","02139","1336.0","1214.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.09897493319832 42.37220197569878, -71.09887549250801 42.37234242753962, -71.09875666433042 42.37251129517859, -71.09870211734855 42.37258684140266))","Prospec_St_8","Prospect St","Prospect","St","632.0",,"287","287","288","294","02139","02139","1214.0","1182.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.09813952754865 42.373379644121215, -71.09806553157479 42.37348720033362, -71.09785085784821 42.37380009789513, -71.09780481698807 42.37385874246964))","Prospec_St_10","Prospect St","Prospect","St","632.0",,"353","365","352","360","02139","02139","1107.0","1080.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.09780481698807 42.37385874246964, -71.09776240275644 42.373917399706485, -71.09750052029877 42.37427999135969, -71.09744959966942 42.37434932060746))","Prospec_St_11","Prospect St","Prospect","St","632.0",,"369","385","366","376","02139","02139","1080.0","1051.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.09712977845598 42.37325048839845, -71.09706066559538 42.373346481074165, -71.09635617219875 42.374340138147026, -71.09580201204123 42.37512140629678))","Tremont_St_5","Tremont St","Tremont","St","752.0",,"107","169","106","168","02139","02139","1117.0","976.0","-1","F","Tremont St","F","0"
"MULTILINESTRING ((-71.09766012971843 42.37223925907433, -71.09762247314771 42.37230062211343, -71.09723751567549 42.37293546156154, -71.09716586750005 42.37305191623663, -71.09711245424947 42.37314082932667, -71.09705171931793 42.37324041864023))","Tremont_St_4","Tremont St","Tremont","St","752.0",,"71","91","66","90","02139","02139","1209.0","1118.0","-1","F","Tremont St","F","0"
"MULTILINESTRING ((-71.09812141247262 42.37150134288682, -71.09803535514803 42.371620436983356, -71.09770142103022 42.372170801575784, -71.09766012971843 42.37223925907433))","Tremont_St_3","Tremont St","Tremont","St","752.0",,"53","61","-1","-1","02139","02139","1282.0","1209.0","-1","F","Tremont St","F","0"
"MULTILINESTRING ((-71.09883933180583 42.37047029217683, -71.09880049594291 42.37052539500913, -71.09820268439371 42.37138401565855, -71.09812141247262 42.37150134288682))","Tremont_St_2","Tremont St","Tremont","St","752.0",,"33","49","28","48","02139","02139","1374.0","1282.0","-1","F","Tremont St","F","0"
"MULTILINESTRING ((-71.0999523398056 42.36889440283182, -71.09988445713398 42.36899040154598, -71.09966258621544 42.36930415579266, -71.09938857473912 42.369693464564406, -71.09887812502703 42.370416067287024, -71.09883933180583 42.37047029217683))","Tremont_St_1","Tremont St","Tremont","St","752.0",,"3","31","2","26","02139","02139","1504.0","1374.0","-1","F","Tremont St","F","0"
"MULTILINESTRING ((-71.12099564225254 42.390293607854225, -71.12094854425301 42.390326408892285, -71.11995889294381 42.391001202104746))","Beech_St_1","Beech St","Beech","St","68.0",,"5","11","2","14","02140","02140","299.0","266.0","0","T","Beech St","F","0"
"MULTILINESTRING ((-71.12228041736381 42.390918841056354, -71.12232157177682 42.390870872752444, -71.12362393420528 42.38935421660726))","Creight_St_1","Creighton St","Creighton","St","196.0",,"12","60","13","63","02140","02140","272.0","333.0","0","F","Creighton St","F","0"
"MULTILINESTRING ((-71.1276395488249 42.395080358931004, -71.12758168846563 42.395111344184315, -71.12746950029566 42.39517692075519, -71.1264935747012 42.39576449795111, -71.12638379055448 42.39583008126378))","Meacham_Rd_1","Meacham Rd","Meacham","Rd","526.0",,"3","17","8","24","02140","02140","2167.0","119.0","0","F","Meacham Rd","F","0"
"MULTILINESTRING ((-71.12951655882604 42.3943664863831, -71.12951773813793 42.39436739571908, -71.1297257963005 42.394556060790755))","Rice_Cir_1","Rice Cir","Rice","Cir","648.0",,"1","1","2","8","02140","02140","170.0","163.0","0","F","Rice Cir","F","0"
"MULTILINESTRING ((-71.12951655882604 42.3943664863831, -71.13042248838074 42.393819654958676, -71.13080607264892 42.39358744926338))","Rice_St_2","Rice St","Rice","St","649.0",,"56","96","57","93","02140","02140","170.0","192.0","1","F","Rice St","F","0"
"MULTILINESTRING ((-71.13026561564469 42.39741877755836, -71.13031387790903 42.397389543772626, -71.1304019408096 42.39733458879618, -71.13045140863183 42.39730176411126, -71.13050567341848 42.39727164398222, -71.13051532999499 42.397266351519036, -71.13058159014837 42.397242498874576, -71.13059964021977 42.397238989544405, -71.13069355498975 42.39721522560421, -71.1307248370856 42.397209096983715, -71.13077174731733 42.397202112960656, -71.13081504038533 42.3971995901253, -71.13089197526442 42.39719893137988))","Harvey_St_6","Harvey St","Harvey","St","372.0",,"6","6","-1","-1","02140","02140","2204.0","94.0","1","F","Harvey St","F","0"
"MULTILINESTRING ((-71.13600102202265 42.400937816221635, -71.13600220676426 42.400937819968846, -71.13622041908441 42.40104185096794, -71.1364361936348 42.40114499575049, -71.13671541593993 42.40130179456705, -71.13687586998948 42.401412803945426))","Massach_Ave_116","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","-1","-1","-1","-1","02140","02140","2205.0","2209.0","0","F","Massachusetts Ave","T","1"
"MULTILINESTRING ((-71.08385347479515 42.359994037265885, -71.08381694517476 42.36006876375393, -71.08380842920005 42.36008654205625, -71.08379990726273 42.36010522588478, -71.08379619342074 42.36011857614462, -71.08379490383076 42.36013462438195, -71.08379481013029 42.36014886585013, -71.0837982759252 42.36016759306017, -71.08380415262937 42.36018542344623, -71.08382675242217 42.36022027280005, -71.08386006431856 42.36027472624333, -71.08389813727011 42.36033100799847))","Wadswor_St_1","Wadsworth St","Wadsworth","St","776.0",,"-1","-1","-1","-1","02142","02142","2000","1985.0","1","F","Wadsworth St","F","0"
"MULTILINESTRING ((-71.0871622492326 42.359237919928525, -71.08737175084936 42.35916828596999, -71.08883821831796 42.35867990444447, -71.08990372498442 42.35832552326441, -71.09056587380405 42.358106023131434, -71.09256733514017 42.35736380356767))","Memoria_Dr_17","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","142","222","02142","02142","2021.0","2157.0","1","T","Memorial Dr","N","1"
"MULTILINESTRING ((-71.09256733514017 42.35736380356767, -71.09266728464362 42.35732672828383, -71.09312354511624 42.35717777538971, -71.09396870727659 42.35689384074863, -71.09421775471137 42.35683415778179, -71.09474721962586 42.35669791488483))","Memoria_Dr_14","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","305","320","02139","02139","2157.0","2075.0","1","T","Memorial Dr","N","1"
"MULTILINESTRING ((-71.10363150990332 42.35375288991016, -71.10381677747424 42.35370720814776, -71.10414635545818 42.35363974095152, -71.10443496731996 42.353591724685565, -71.10461169114714 42.35356917234974))","Memoria_Dr_3","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","565","570","02139","02139","2118.0","2120.0","0","T","Memorial Dr","F","1"
"MULTILINESTRING ((-71.10530056530735 42.35502121225466, -71.10544396341488 42.35495041298028, -71.10677668047387 42.35429384509147, -71.10701403632736 42.35417704492371, -71.10703094132424 42.35416552264844, -71.10704178277304 42.35415933061935, -71.1070587155407 42.35414333557423, -71.10706716879199 42.35413447361871, -71.10707079623543 42.35412822949641, -71.10708174113465 42.354111335880404, -71.1070853794823 42.35410333557965, -71.10708662249553 42.35409977251447, -71.10709150554398 42.35408198007807, -71.10709397672734 42.354071286584606, -71.10713072469204 42.35357511665288, -71.10714115848023 42.35343794796442))","Vassar_St_1","Vassar St","Vassar","St","771.0",,"-1","-1","325","351","02139","02139","2109.0","2124.0","0","F","Vassar St","F","2"
"MULTILINESTRING ((-71.09488247908517 42.36015371648134, -71.09510061361875 42.36004666957431, -71.09732655496205 42.3589505120659, -71.09781221017778 42.358711637554904, -71.10322672412933 42.35604319031406, -71.10332069073658 42.355997166868775))","Vassar_St_4","Vassar St","Vassar","St","771.0",,"106","130","95","229","02139","02139","1995.0","2092.0","0","F","Vassar St","F","2"
"MULTILINESTRING ((-71.11355662130653 42.356865122558155, -71.1140351119697 42.35759377432872, -71.11408976159176 42.357696421789306, -71.1151560230217 42.35738637356334))","Riversi_Rd_1","Riverside Rd","Riverside","Rd","659.0",,"-1","-1","-1","-1","02139","02139","2071.0","2058.0","0","F","Riverside Rd","F","0"
"MULTILINESTRING ((-71.1151560230217 42.35738637356334, -71.1153020036622 42.357680890470604, -71.11538092367596 42.35794222647845, -71.1154913448829 42.35835335744261, -71.11558011190293 42.358772401158305, -71.1155835598518 42.358795600178055, -71.11558928297701 42.35884015576184))","Memoria_Dr_13","Memorial Dr","Memorial","Dr","530.0",,"769","777","746","750","02139","02139","2058.0","2031.0","0","T","Memorial Dr","F","1"
"MULTILINESTRING ((-71.1120345295385 42.360784886737015, -71.11211786216211 42.360711214817876, -71.11268923204645 42.36020792753734, -71.11277739488618 42.36013070409607))","Pleasan_St_4","Pleasant St","Pleasant","St","615.0",,"130","148","131","143","02139","02139","1976.0","1998.0","-1","F","Pleasant St","F","0"
"MULTILINESTRING ((-71.1114705339374 42.36126056274868, -71.11152248552479 42.361217958012396, -71.11195241353434 42.36085321174126, -71.1120345295385 42.360784886737015))","Pleasan_St_5","Pleasant St","Pleasant","St","615.0",,"114","126","113","121","02139","02139","1956.0","1976.0","-1","F","Pleasant St","F","0"
"MULTILINESTRING ((-71.12504624903526 42.38887859457046, -71.12543165455261 42.38833723899849))","Walden_St_16","Walden St","Walden","St","779.0",,"66","76","63","77","02140","02140","345.0","362.0","0","T","Walden St","F","2"
"MULTILINESTRING ((-71.11984700551136 42.38921883863689, -71.12003210917281 42.38941902571426))","Massach_Ave_75","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1924","1924","1923","1925","02140","02140","339.0","331.0","0","F","Massachusetts Ave","T","1"
"MULTILINESTRING ((-71.1194145738902 42.38817315595436, -71.11949450839552 42.38847189208028, -71.11957503320895 42.3886726395918, -71.11969468786967 42.38896527783538))","Massach_Ave_73","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1876","1912","1899","1899","02140","02140","368.0","343.0","0","F","Massachusetts Ave","T","1"
"MULTILINESTRING ((-71.11969468786967 42.38896527783538, -71.11978621030246 42.38913486152877, -71.11984700551136 42.38921883863689))","Massach_Ave_74","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1920","1920","-1","-1","02140","02140","343.0","339.0","0","F","Massachusetts Ave","T","1"
"MULTILINESTRING ((-71.14213947841503 42.39007172916012, -71.14219938193843 42.390109344413986, -71.14284136341419 42.39051139522908, -71.14286878790251 42.39053809511845, -71.14288993053758 42.3905677688746, -71.14290421817513 42.39059961210053, -71.14291126349441 42.390632761588066, -71.14291087549874 42.39066631871736, -71.14290306469422 42.39069937381677, -71.14288804280628 42.3907310308224, -71.1428662170413 42.39076043156886, -71.14283817904902 42.3907867790528, -71.14169416064188 42.391501863772945))","Termina_Rd_1","Terminal Rd","Terminal","Rd","741.0",,"-1","-1","-1","-1","02138","02138","312.0","288.0","0","F","Terminal Rd","F","0"
"MULTILINESTRING ((-71.14213947841503 42.39007172916012, -71.14270934445797 42.389413279477736, -71.14291986111793 42.38917067211804, -71.143084505231 42.388955554759065, -71.1431378035394 42.38888445684884, -71.14319722917722 42.38879019061045, -71.14322762809672 42.38872969603608, -71.14325068312314 42.38869146044798, -71.14327009042849 42.38865678082347, -71.14333313315669 42.38856430936415, -71.14339118594343 42.38849676590697, -71.14344557444775 42.38844883109249))","Alewife-B_Pkwy_1","Alewife Brook Pkwy","Alewife Brook","Pkwy","13.0",,"196","222","199","235","02138","02138","312.0","2184.0","0","F","Alewife Brook Pkwy","T","1"
