"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22069922","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T18:36:17.000","MA             ","2018","HOND                     ","FIT            ","GRAY                     ","OTR:PRIVATE TOW-SEE REA  ","REPO - NORTHEAST ADJUSTMENT BUREAU                "
"22070055","MV STOP         ","0XX MASSACHUSETTS AVE","2022-07-20T18:35:20.000","MA             ",,"MERZ                     ","GLC            ",,"PHILS:CITY               ","77 MASS AVE                                       "
"22070052","MV IN TOW ZONE  ","4XX HURON AVE","2022-07-20T18:33:50.000","MA             ","2014","HOND                     ","CRV            ","GRAY                     ","B&B:CITY                 ","HP SPOT 475 HURON                                 "
"22070051","MV STOP         ","MASSACHUSETTS AVE","2022-07-20T18:08:01.000","MA             ","2007","SUBA                     ","FOREST         ","RED                      ","PHILS:CITY               ","MASS & PROSPECT                                   "
"22069932","CHECK PERSON    ","11XX CAMBRIDGE ST","2022-07-20T13:55:04.000","MA             ","2008","LEXS                     ","RX350          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T13:04:43.000","MA             ","2012","GMC                      ","SIERRA         ","BLACK                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:58:43.000","MA             ","2011","HOND                     ","CRV            ","BLACK                    ","B&B:CITY                 ",
"22069920","UNCONSCIOUS D2  ","1XX ALBANY ST","2022-07-20T12:56:01.000","MA             ","2008","LEXS                     ","RX350          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:47:58.000","MA             ","2014","TOYT                     ","CAMRY          ","WHITE                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:14:46.000","MA             ","2008","LEXS                     ","RX350          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:14:37.000","PA             ",,,,,"B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:14:28.000","TX             ",,,,,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:14:14.000","MA             ","2017","SUBA                     ","IMPREZ         ","WHITE                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:14:02.000","MA             ","2006","PONT                     ","VIBE           ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:12:15.000","MA             ","2009","TOYT                     ","CAMRY          ","BLACK                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:12:07.000","MA             ","2019","TOYT                     ","RAV4           ","BLUE                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:11:59.000","TX             ",,,,,"B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:11:50.000","MA             ","2009","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:11:42.000","MA             ","2015","KIA                      ","FORTE          ","WHITE                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:11:29.000","MA             ","2014","JEEP                     ","PATRIOT        ",,"B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:11:17.000","MA             ","2003","FORD                     ","ESCAPE         ","GREEN                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:10:46.000","MA             ","2005","TOYT                     ","TUNDRA         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T12:06:03.000","MA             ","2016","MAZD                     ","6              ","GRAY                     ","PHILS:CITY               ",
"22069873","MV IN TOW ZONE  ","BROADWAY","2022-07-20T11:57:03.000","OK             ","2021","VOLK                     ","TIGUAN         ","BLUE                     ","B&B:CITY                 ",
"22069873","MV IN TOW ZONE  ","BROADWAY","2022-07-20T11:55:58.000","QC             ","2016","HONDA                    ","CRV            ","BLACK                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:29:34.000","MA             ","2016","MAZD                     ","6              ","GRAY                     ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:29:28.000","MA             ","2015","FORD                     ","F150           ","RED                      ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:28:23.000","MA             ","2007","HOND                     ","ACCORD         ","BROWN                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:28:15.000","IL             ",,,,,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:28:06.000","MA             ",,,,,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:27:56.000","MA             ","2018","SUBA                     ","FORESTER       ",,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:27:46.000","MA             ",,,,,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:27:34.000","MA             ","2005","TOYT                     ","TUNDRA         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:27:23.000","NH             ","2022","CHEVY                    ","SPARK          ","BLUE                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:27:13.000","MA             ","2012","NISS                     ","VERSA          ","BLACK                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:54.000","MA             ","2001","DODG                     ","TR             ","RED                      ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:38.000","MA             ","2020","NISS                     ","ROGUE          ","WHITE                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:26.000","MA             ","2010","HOND                     ","CIVIC          ","BLACK                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:19.000","MA             ","2014","HOND                     ","CRV            ","BLUE                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:10.000","MA             ","2019","NISS                     ","ALTIMA         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T11:23:01.000","MA             ","2012","TOYT                     ","SIENNA         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:16:02.000","MA             ","2010","HOND                     ","CRV            ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:53.000","MA             ","2008","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:46.000","MA             ","2010","NISS                     ","ALTIMA         ","BLACK                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:39.000","MA             ","2007","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:31.000","MA             ","2007","ACUR                     ","TSX            ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:25.000","NH             ","2015","HONDA                    ","CROSSTOU       ","WHITE                    ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:16.000","MA             ","2015","MAZD                     ","3              ","BLUE                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:10:09.000","MA             ","2017","VOLK                     ","GOLF           ","RED                      ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:55.000","MA             ","2005","TOYT                     ","COROLL         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:40.000","MA             ","2006","TOYT                     ","COROLL         ","GRAY                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:33.000","MA             ","2016","KIA                      ","SOUL           ","BLUE                     ","B&B:CITY                 ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:24.000","MA             ","2011","HOND                     ","CR-V           ","BLACK                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:16.000","MA             ","2010","HOND                     ","ACCORD         ","BLACK                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:08:07.000","MA             ","2008","MITS                     ","OUTLAN         ","GRAY                     ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:07:58.000","MA             ","2006","ACUR                     ","MDX            ","BROWN                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:07:47.000","MA             ","2017","HOND                     ","ACCORD         ","BLACK                    ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:03:57.000","ME             ",,,,,"PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:03:22.000","MA             ","2017","CHEV                     ","CRUZE          ","BLUE                     ","PHILS:CITY               ",
"22069799","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T10:03:03.000","MA             ","2003","TOYT                     ","AVALON         ","GRAY                     ","PHILS:CITY               ",
