"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.17940494435587 37.75861430024192, -122.17935489288861 37.7586388089389))","54","7","6","Blue","208.34765","191.34765","17.0","Right","-1","Res","66276",,"726b672b-ce6c-4adc-b850-3f93096ca243"
"MULTILINESTRING ((-122.18545723336644 37.757607600510916, -122.18540921299582 37.757639068696996))","345","7","7","Blue","678.0","696.0","18.0","Left","-1","Res","66282",,"e733bbbc-6b72-4bcb-860e-c31d201809a8"
"MULTILINESTRING ((-122.18103363204129 37.7515829849712, -122.18096819575932 37.75161382478463))","462","7","7","Blue","371.0","393.0","22.0","Right","-1","Res","66302",,"7cf621b0-3fc7-4fa6-a7a8-81a3dcfdabde"
"MULTILINESTRING ((-122.17206789085407 37.759336183844916, -122.17200300898773 37.75936776130311))","129","7","6","Blue","28.0","50.0","22.0","Right","-1","Res","66314",,"63a8f6e2-1dc4-4c98-9cfb-28e7eac5ceb7"
"MULTILINESTRING ((-122.17702533841359 37.756940141171214, -122.17695437365795 37.75697434659065))","283","7","6","Blue","153.28252","129.28252","24.0","Right","-1","Res","66317",,"45c1faaf-c344-4264-a7f0-7b032b48efff"
"MULTILINESTRING ((-122.17543712275096 37.75770468524657, -122.1753689235211 37.7577372147412))","171","7","6","Blue","109.15069","86.15069","23.0","Right","-1","Res","66320",,"188440c8-f811-4686-97ac-80f61dd38e35"
"MULTILINESTRING ((-122.18552257455757 37.734750752356895, -122.18546449148741 37.734789774350865))","2279","7","7","Blue","296.0","318.0","22.0","Right","-1","Res","66341",,"56d18847-fb99-44a7-8d3d-ab4760205294"
"MULTILINESTRING ((-122.18751222525181 37.73341950201272, -122.18748589855203 37.7334350720777, -122.18745023302192 37.7334590279982))","2280","7","7","Blue","293.0","316.0","23.0","Right","-1","Res","66342",,"3e961e6a-b786-4387-810e-c744738f09bd"
"MULTILINESTRING ((-122.24234363227349 37.814065896838045, -122.24228112464418 37.81410931608874))","664","8","2","Blue","22.0","46.0","24.0","Right","-1","Res","66372",,"ae948912-1843-4302-8d87-5f64cdcd7d30"
"MULTILINESTRING ((-122.22520264612623 37.805936173655724, -122.22516081747733 37.805957833377406, -122.22514680264864 37.80596365180373))","696","8","5","Blue","188.0","207.0","19.0","Left","-1","Res","66396",,"b04e2c48-da44-4f22-a9e4-60a33cc096e3"
"MULTILINESTRING ((-122.19520927978176 37.79797909771312, -122.19515393204532 37.79801208409094))","1137","8","4","Blue","332.4848","312.4848","20.0","Right","-1","Res","66414",,"53abacf6-5af8-4e3a-9b83-1e333741f738"
"MULTILINESTRING ((-122.1828827358309 37.751573819167255, -122.18282306495372 37.75160160651273))","456","7","7","Blue","453.27517","433.27517","20.0","Left","-1","Res","66450",,"2bb70a19-8d36-471a-8d5f-d05ded2f07be"
"MULTILINESTRING ((-122.18566305646979 37.75038137269433, -122.18552968544341 37.750445080352776))","1562","7","7","Blue","235.96966","190.96966","45.0","Right","-1","Res","66476",,"70e03fc4-f2aa-4483-a3f9-b7bc1945d52d"
,"1561","7","7","Blue","660.0","706.0","46.0","Left","0","Res","66480",,"d0e7f1a8-93f8-4d05-8d14-3c4cedf93f16"
,"1561","7","7","Blue","521.0","547.0","26.0","Left","0","Res","66482",,"6ca1254b-1399-46a9-96c5-4078dab67a49"
"MULTILINESTRING ((-122.16290707883651 37.751462384028386, -122.1629417031174 37.75150993613994))","1757","7","7","Blue","514.22872","494.22872","20.0","Right","-1","Res","66536",,"62be4156-aa25-408e-8cbb-573cc6260f4d"
"MULTILINESTRING ((-122.17208424773636 37.75498340740763, -122.17201868185492 37.75501407726055))","188","7","7","Blue","420.0","442.0","22.0","Left","-1","Res","66551",,"bf658b72-8f79-4e09-8b98-3976d8b05083"
"MULTILINESTRING ((-122.17424129381975 37.75516822618283, -122.17418767717935 37.75519335830406))","271","7","6","Blue","512.66175","494.66175","18.0","Right","-1","Res","66576",,"30a9a1e0-ab6e-4698-8ea8-a6e3b60fa8f7"
"MULTILINESTRING ((-122.18362847197847 37.758984111961354, -122.18357729136191 37.75901684830961))","2262","7","6","Blue","427.0","446.0","19.0","Left","-1","Res","66611",,"78892bc0-1297-4129-a0f5-add5b353f38c"
"MULTILINESTRING ((-122.18322097288258 37.758798787333994, -122.18316178139159 37.75883676199284))","2271","7","6","Blue","451.77633","429.77633","22.0","Right","-1","Res","66642",,"9850c5b5-17cb-450a-8f03-c97a4ee228eb"
"MULTILINESTRING ((-122.17262228464587 37.75225758293158, -122.17256865661076 37.752282693785574))","249","7","7","Blue","364.0","382.0","18.0","Left","-1","Res","66662",,"0fc75116-3e97-4fdb-bb3b-41c82d119813"
"MULTILINESTRING ((-122.17177152920114 37.751864766958434, -122.171711709979 37.75189235516405))","251","7","7","Blue","522.81621","502.81621","20.0","Right","-1","Res","66672",,"014afbf6-e582-490b-80ce-fdf51dbd50b6"
"MULTILINESTRING ((-122.16965360445542 37.75271259650491, -122.16959367954307 37.75274004092019))","211","7","7","Blue","27.0","47.0","20.0","Left","-1","Res","66677",,"675fe644-aa77-4b71-b3bf-d0997c819f7a"
"MULTILINESTRING ((-122.16786203544464 37.752742040283046, -122.16780217072848 37.75276956673499))","209","7","7","Blue","498.57448","478.57448","20.0","Right","-1","Res","66695",,"af4f6e7b-443a-43b7-8c2a-eeee384ff513"
"MULTILINESTRING ((-122.18304806274544 37.753407995721204, -122.18298285268953 37.753439137098454))","419","7","7","Blue","243.50367","221.50367","22.0","Left","-1","Res","66702",,"b3452ae7-088d-45c3-9c37-cd0803f61cdc"
"MULTILINESTRING ((-122.18296213374364 37.75344908456962, -122.18295033244307 37.75345481875904))","419","7","7","Blue","254.50367","250.50367","4.0","Left","-1","Res","66703",,"26468bc8-42dc-4760-a1c0-bb95d5e1cc13"
"MULTILINESTRING ((-122.19067031292217 37.754390423222, -122.19065722543854 37.754398573772605, -122.19060026587962 37.75443520456296))","373","7","7","Blue","90.0","116.0","26.0","Right","-1","Res","66743",,"9bbb1d68-b1a5-4bb1-9540-9b900f6dd22b"
"MULTILINESTRING ((-122.18297361871278 37.7579242712501, -122.18296011847951 37.7579328548726))","56","7","6","Blue","187.33094","182.33094","5.0","Right","-1","Res","66778",,"24121394-d723-4cc7-9024-c6ce6b96f77e"
"MULTILINESTRING ((-122.18279284188036 37.75803941656004, -122.18273892784393 37.75807383712782))","56","7","6","Blue","269.33094","249.33094","20.0","Right","-1","Res","66779",,"a6aaa83c-873e-4122-ad0c-1e2cc346e777"
"MULTILINESTRING ((-122.18224444137346 37.759301256654965, -122.18220967138274 37.759308687459566, -122.18218115732708 37.759315335062844))","2273","7","6","Blue","758.0","777.0","19.0","Left","-1","Res","66783",,"f0566ca1-be05-430f-b08d-e0d6a810f957"
"MULTILINESTRING ((-122.18048329843056 37.75935690528256, -122.18042684939711 37.75939320650681))","52","7","6","Blue","117.0","138.0","21.0","Left","-1","Res","66793",,"892b2b59-d97e-4091-962d-ad915dc37920"
"MULTILINESTRING ((-122.18122050356017 37.75888650772464, -122.181166440707 37.75892078097776))","72","7","6","Blue","104.0","124.0","20.0","Left","-1","Res","66794",,"b8a621bd-9586-46da-8f25-8c274befbf2c"
"MULTILINESTRING ((-122.182737651091 37.75791167970317, -122.18268136441749 37.757948137435335))","78","7","6","Blue","216.0","237.0","21.0","Left","-1","Res","66796",,"0f4cd582-96da-4f5a-ba5b-fa7a239e0915"
"MULTILINESTRING ((-122.17306132121317 37.75985192557467, -122.17299925211415 37.75988189110285))","2299","7","6","Blue","540.89627","519.89627","21.0","Right","-1","Res","66822",,"b05bee9f-4bb8-4106-af0e-fe8573146a37"
"MULTILINESTRING ((-122.17242795078259 37.75793097232447, -122.17237100378938 37.75795702406486))","158","7","6","Blue","298.0","317.0","19.0","Left","-1","Res","66867",,"b35750dc-1b9d-4742-ad2e-1726f8c6068e"
"MULTILINESTRING ((-122.17655924468077 37.75615579088016, -122.17652708322248 37.75617088436314, -122.17649662658336 37.75618502177161))","279","7","6","Blue","120.29102","99.29102","21.0","Right","-1","EssFac","66881",,"b55b46f4-1542-4f07-b5d5-f46366c25495"
"MULTILINESTRING ((-122.1754403841823 37.75667688126799, -122.17537776407089 37.756706111578595))","279","7","6","Blue","495.29102","474.29102","21.0","Right","-1","EssFac","66884",,"10bdf5f0-9475-4716-8cc7-73e24d7eb87b"
"MULTILINESTRING ((-122.17118856073024 37.76332415442805, -122.17117286877325 37.76333260011547, -122.17113019937689 37.763353640078364))","2312","7","6","Blue","209.37068","189.37068","20.0","Left","-1","Res","67009",,"b54adfea-e5fb-4544-b0ca-d40c733ecc0e"
"MULTILINESTRING ((-122.17388510169498 37.762183701141254, -122.1739212374354 37.76223054104995))","97","7","6","Blue","186.0","206.0","20.0","Left","-1","Res","67019",,"33215a4d-448f-42d0-afb0-d4435a343c0d"
"MULTILINESTRING ((-122.17921078055981 37.76033560791299, -122.1791568899078 37.760370053483484))","8","7","6","Blue","90.34552","70.34552","20.0","Right","-1","Res","67031",,"ef9b6ba7-011f-4c76-9175-cfd2929c53b8"
"MULTILINESTRING ((-122.17921078055981 37.76033560791299, -122.1791568899078 37.760370053483484))","8","7","6","Blue","90.34552","70.34552","20.0","Right","-1","Res","67032",,"1720a715-63a6-4e37-9141-507b1c3793e9"
"MULTILINESTRING ((-122.17699583626343 37.7633797323239, -122.17704646993823 37.76342845665823))","25","7","6","Blue","202.81054","179.81054","23.0","Right","-1","Res","67109",,"abfc36ac-a938-42e6-b9a7-c092d10b209d"
"MULTILINESTRING ((-122.17862076759168 37.76034779444043, -122.17866829956913 37.76039497979969))","41","7","6","Blue","447.57808","425.57808","22.0","Left","-1","Res","67162",,"0c2c3775-6468-433d-ae1a-c75e76b2eaf4"
"MULTILINESTRING ((-122.17114373179912 37.75474062602398, -122.17108119472316 37.75476996553029))","193","7","7","Blue","27.0","48.0","21.0","Right","-1","Res","67182",,"015ecb1f-a0ef-4aee-9835-e2e4d9e7a815"
"MULTILINESTRING ((-122.17216508870773 37.75425639569626, -122.17210525712946 37.7542839680193))","190","7","7","Blue","268.0","288.0","20.0","Right","-1","Res","67185",,"527c1831-3c82-4340-b0df-f00bba65e6d9"
"MULTILINESTRING ((-122.17056485708636 37.7620736700422, -122.1705176723966 37.76208020992845, -122.17048981581938 37.762083728193645))","1619","7","6","Blue","27.9501","5.9501","22.0","Right","-1","Res","67270",,"5d13dd1b-b4a0-4b7c-b3dc-f13a39ea02f5"
"MULTILINESTRING ((-122.16479886659332 37.77575131038262, -122.16474336425121 37.77577927434013))","2165","7","6","Blue","716.0","735.0","19.0","Left","-1","EssFac","67332",,"0a64cfb0-7687-4d1d-a9cc-36361e99cc59"
"MULTILINESTRING ((-122.16711157535798 37.76719330134141, -122.16705678572802 37.76715542674198))","2122","7","6","Blue","641.0","662.0","21.0","Left","-1","Res","67375",,"6eaad62a-e7e8-41e3-836a-1fa4a638a8c7"
"MULTILINESTRING ((-122.16538349445175 37.76536735780898, -122.16544189530767 37.76543546602864))","2132","7","6","Blue","24.0","54.0","30.0","Right","-1","EssFac","67387",,"8fddea7e-21a1-482d-8993-abd84e2d7dcf"
"MULTILINESTRING ((-122.16408916455434 37.763872797113486, -122.16411240207924 37.76389958711683, -122.16412834733819 37.76391806672706))","2107","7","6","Blue","215.0","235.0","20.0","Right","-1","Res","67400",,"63bb406e-33c9-45ed-bd36-de24b0cf846b"
"MULTILINESTRING ((-122.16798272350516 37.7664162600796, -122.16803535974898 37.76646723532698))","2124","7","6","Blue","141.0","165.0","24.0","Left","-1","Com","67421",,"93ac5952-1b0d-40ef-bd78-cc42903c617a"
"MULTILINESTRING ((-122.1698159040391 37.76444061676406, -122.16984996455987 37.76448524516147))","1688","7","6","Blue","116.96693","97.96693","19.0","Left","-1","Res","67447",,"dfe92cf5-b113-4190-9281-0fadd0798a1f"
"MULTILINESTRING ((-122.16981411101541 37.76443826757394, -122.16985175756558 37.76448759345016))","1688","7","6","Blue","117.96693","96.96693","21.0","Left","-1","Res","67448",,"925d0de8-4ac8-46ff-97d4-54dad71c972f"
"MULTILINESTRING ((-122.17348316529632 37.76485217651642, -122.17352846775623 37.76489726338246))","1648","7","6","Blue","72.94957","51.94957","21.0","Left","-1","Res","67464",,"e4f8bba9-6790-4534-a5c3-11f9d007b491"
"MULTILINESTRING ((-122.17306831206366 37.76426977596343, -122.17310928549404 37.76431057807249))","1607","7","6","Blue","63.0","82.0","19.0","Right","-1","Res","67465",,"21de42a5-52b7-4585-9f70-7012cff3cff2"
"MULTILINESTRING ((-122.16149173338125 37.76042075900792, -122.16155055455582 37.76045460422592))","2211","7","7","Blue","1006.0","1027.0","21.0","Left","-1","Res","67562",,"439d8cde-5a5a-4bee-9810-270aae88c404"
"MULTILINESTRING ((-122.22929427228709 37.8039820339, -122.22922793310586 37.80403426194937))","619","8","5","Blue","340.0","367.0","27.0","Left","-1","EssFac","67673",,"c098160b-68b6-4ca8-aa65-598422459848"
"MULTILINESTRING ((-122.16158611534144 37.76128971828832, -122.16152055656461 37.761272165724634))","2268","7","7","Blue","631.0","651.0","20.0","Right","-1","Res","67713",,"18665a8c-ab65-4473-8794-d16f32ee11d7"
"MULTILINESTRING ((-122.1618335994997 37.76139487543732, -122.16180098251462 37.76137151732728, -122.16178044685513 37.76135983929022))","2268","7","7","Blue","549.0","569.0","20.0","Right","-1","Res","67715",,"3a19696d-6d84-499e-85d3-29631e8fc3a6"
"MULTILINESTRING ((-122.16377553526605 37.75688023026638, -122.16380155310851 37.75695144586046))","1899","7","7","Blue","131.0","158.0","27.0","Left","-1","Res","67731",,"32e86502-fe75-4a7d-95c1-e1d0e54ed95a"
"MULTILINESTRING ((-122.16185866076206 37.7566812726198, -122.16188191339711 37.75674454681753))","1933","7","7","Blue","105.70753","81.70753","24.0","Right","-1","EssFac","67742",,"9fc4291d-a512-41e3-88cb-36e3d1e3de7b"
"MULTILINESTRING ((-122.16369034379215 37.761147873545326, -122.1637075043037 37.76116788427239, -122.16372550854445 37.76118866981114))","2243","7","7","Blue","566.42254","548.42254","18.0","Right","-1","EssFac","67756",,"feb39dff-aa49-49b8-927e-c8f4d3715fe4"
"MULTILINESTRING ((-122.16287265427209 37.763261383465924, -122.16281590400001 37.763229964462056))","2076","7","7","Blue","162.19885","142.19885","20.0","Right","-1","Res","67775",,"32360d67-9cb6-4cab-9846-b8d4279361a9"
"MULTILINESTRING ((-122.1615262802995 37.76274092574302, -122.16146749527068 37.76273958525516))","2091","7","7","Blue","305.0","322.0","17.0","Left","-1","Res","67777",,"9d4eb1ae-8910-4c66-ac12-335e20afd4a2"
"MULTILINESTRING ((-122.1656764314752 37.75547266885566, -122.16561061779639 37.755503000659964))","1741","7","7","Blue","316.37735","294.37735","22.0","Left","-1","Res","67817",,"cb4d6304-32e2-4eed-b2c9-307441f3ffd2"
"MULTILINESTRING ((-122.24776197808062 37.81785677557468, -122.24771170349439 37.81789843574963))","417","8","2","Blue","56.93616","35.93616","21.0","Right","-1","Res","68059",,"20f6eaa7-bc65-48eb-a509-f5350ff04c50"
"MULTILINESTRING ((-122.23081561351694 37.80791825734082, -122.23079937986543 37.80797165236556))","558","8","2","Blue","54.13237","34.13237","20.0","Left","-1","Res","68131",,"a005018f-c55a-43c7-ad5f-267aaaea7398"
"MULTILINESTRING ((-122.24481115698181 37.81061877647431, -122.24476666319481 37.81063401484283))","372","8","2","Blue","398.0","412.0","14.0","Right","-1","Com","68285",,"2235ed7d-e950-470e-9f90-bdd92e0db30a"
"MULTILINESTRING ((-122.24592592480955 37.81553714145675, -122.24591049562196 37.815585035835774))","487","8","2","Blue","657.0","675.0","18.0","Right","-1","Com","68399",,"fa330e00-a6c9-4113-9c88-10b3bc179e6e"
"MULTILINESTRING ((-122.24614809517402 37.81031518473379, -122.2461460164315 37.810329380237306, -122.24614016650288 37.810369749535624))","371","8","2","Blue","65.08873","45.08873","20.0","Left","-1","Res","68441",,"5677d260-aedd-43ef-a31f-f0cc3aca6353"
"MULTILINESTRING ((-122.24531644585655 37.810182911717355, -122.24527217425944 37.81019855072339))","416","8","2","Blue","127.0","141.0","14.0","Left","-1","Com","68594",,"e14197bf-ec07-486e-b067-1d50ee3d500b"
"MULTILINESTRING ((-122.24353491566043 37.8110587312291, -122.24349667692884 37.81107160657688))","372","8","2","Blue","800.0","812.0","12.0","Right","-1","Com","68647",,"fb1e063a-b9c6-4cf7-b409-3b954897b6c8"
"MULTILINESTRING ((-122.2278358898264 37.81084710478931, -122.22786528793176 37.810884783031085, -122.2279601510651 37.81097057751031, -122.22801642570737 37.81102021076934))","673","8","2","Blue","79.0","161.0","82.0","Left","-1","Res","68730",,"4ad1f635-9d63-418b-abcb-f1fd45197e91"
"MULTILINESTRING ((-122.24244967726952 37.81124108285068, -122.24239253307027 37.8112720921667))","803","8","2","Blue","37.24526","17.24526","20.0","Left","-1","Com","68784",,"59813e22-eb48-414e-8500-78040c487843"
"MULTILINESTRING ((-122.2316423620796 37.81253532525181, -122.23157705742925 37.81254153423728))","411","8","2","Blue","1148.0","1167.0","19.0","Left","-1","Res","68820",,"52797486-a1ca-442e-89bf-b47bf344cda7"
"MULTILINESTRING ((-122.23099567718576 37.80520038097979, -122.23094384221082 37.80524081247218))","573","8","2","Blue","411.37704","390.37704","21.0","Right","-1","Com","68951",,"0d1cf835-378a-4c1e-904f-52b430f7ac3d"
"MULTILINESTRING ((-122.2298810951684 37.80440609909528, -122.22981237597172 37.80439946326148))","928","8","5","Blue","459.0","479.0","20.0","Left","-1","Res","69183",,"d8d67f27-23f7-4113-966d-dcd6e5f53cc4"
"MULTILINESTRING ((-122.19460344217656 37.79516731979598, -122.19455636359878 37.79519532167537))","60","8","4","Blue","540.20794","523.20794","17.0","Left","-1","Res","69581",,"5344c982-8974-4cbf-9f2f-0b009b3c7f34"
"MULTILINESTRING ((-122.19703640623862 37.79487118171731, -122.1969810988646 37.79490420808726))","1189","8","4","Blue","589.41159","569.41159","20.0","Right","-1","Res","69597",,"fcbe813f-8e58-44dd-b5c5-de2704e6759b"
"MULTILINESTRING ((-122.20345029227238 37.79828757842407, -122.20350619069265 37.79833255146161))","1280","8","4","Blue","588.38542","565.38542","23.0","Left","-1","Res","69781",,"db646c1d-2425-4397-a910-bba5fed78e85"
"MULTILINESTRING ((-122.22230073478899 37.80173045130319, -122.22222990740642 37.80171749580153))","865","8","5","Blue","21.0","42.0","21.0","Right","-1","Res","69937",,"b433f69b-cd8e-452e-98ad-ce0d669dc0f0"
"MULTILINESTRING ((-122.22234139117035 37.80184662742205, -122.2223218403342 37.80191351075597))","867","8","5","Blue","63.5827","38.5827","25.0","Left","-1","Res","69941",,"3e0a03bc-c432-462d-ae5f-40881dec3559"
"MULTILINESTRING ((-122.2133907769786 37.80710786768791, -122.2133893828438 37.807047458849816))","993","8","4","Blue","687.70471","665.70471","22.0","Left","-1","Res","70012",,"c80ed842-3656-461f-b84e-9b14c5675d1d"
"MULTILINESTRING ((-122.23144801890014 37.80364072435443, -122.23134408067105 37.80372136822214))","940","8","5","Blue","45.0","87.0","42.0","Right","-1","EssFac","70041",,"f8250353-8bf7-4c62-9e3c-9522c21a70d4"
"MULTILINESTRING ((-122.23154948366548 37.80356200106846, -122.23145791874748 37.80363304426726))","940","8","5","Blue","41.0","4.0","37.0","Right","-1","EssFac","70042",,"9e79f0fd-200d-4143-8c89-629387d3950c"
"MULTILINESTRING ((-122.21546870807434 37.800268695242565, -122.2154094025053 37.80025355214786))","1026","8","4","Blue","184.87298","166.87298","18.0","Right","-1","Com","70095",,"d826aeaf-c026-413d-8e64-9ba73b0c27fe"
