"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01012150030000","204","2018","12","7500","10","5","0","1","1","8","4","1","3","1","5","1","1","1","1","0","2","2","2",,"2","1","1","1","2","7","0","0","0","1","0","1803","2","2","0","35620","339870",,,,"-88.1291744914487","42.1480758364017","804202",,"0","611  DIVISION ST BARRINGTON","SF","2","73","1",,,,,"0",,,"0","0","0","1",,"5329","7.3","53.29","56250000","3250809","1.7907051933483746","1",,"0","0","12","86.60254037844386","8.54400374531753","42.46174749112429","1012"
"01012150040000","202","2018","12","7500","10","1","0","1","1","5","3","3","3","1","5","0","1","2","3","0","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","967","2","2","0","35620","205220",,,,"-88.1291737759902","42.147910161112","804202",,"0","615  DIVISION ST BARRINGTON","SF","2","75","1",,,,,"0",,,"0","0","0","1",,"5625","7.5","56.25","56250000","935089","1.7880808099486545","1",,"0","0","12","86.60254037844386","8.660254037844387","31.096623610932426","1012"
"01012150050000","205","2018","12","7500","10","2","0","1","1","7","2","1","1","1","5","1","1","1","1","1","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","2030","2","2","0","35620","451140",,,,"-88.1291731713029","42.1477450398755","804202",,"0","619  DIVISION ST BARRINGTON","SF","2","75","1",,,,,"0",,,"0","0","0","1",,"5625","7.5","56.25","56250000","4120900","1.7854745807167234","1",,"0","0","12","86.60254037844386","8.660254037844387","45.05552130427524","1012"
"01012150060000","206","2018","12","7500","10","2","0","1","1","7","3","3","3","1","5","1","1","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2942","2","2","0","35620","633850",,,,"-88.129171555172","42.1475806750337","804202",,"0","625  DIVISION ST BARRINGTON","SF","3","66","1",,,,,"0",,,"0","0","0","1",,"4356","6.6","43.559999999999995","56250000","8655364","1.7828697265157434","1",,"0","0","12","86.60254037844386","8.12403840463596","54.24020648928247","1012"
"02102160120000","241","2018","170","16683","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"10","0",,,,"-88.0494227633715","42.1367133438354","803610",,"0","259  CHERRYWOOD DR PALATINE","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","278322489",,"0.7401230900887987",,,"0","0","170","129.16268811076984","3.1622776601683795",,"29170"
"01012150070000","208","2018","12","7500","10","2","0","3","1","9","5","1","3","1","5","1","2","3",,"0","2","1","2",,"2","3","1","2","2","7","0","0","0","3","0","4108","2","2","0","35620","639390","2017-11-28T00:00:00.000","01733249489","1","-88.1291710648999","42.1474161682342","804202",,"0","629  DIVISION ST BARRINGTON","SF","4","62","1",,,,,"0",,"O","0","0","0","1",,"3844","6.2","38.440000000000005","56250000","16875664","1.7802899692739922","1",,"0","0","12","86.60254037844386","7.874007874011811","64.09368143584827","1012"
"01012150080000","208","2018","12","8706","10","2","0","3","1","9","4","1","1","1","5","1","1","2","3","2","2","1","1",,"2","3","1","1","1","7","0","0","0","3","0","3852","2","2","0","41350","813930",,,,"-88.1291744645897","42.1472418577077","804202",,"0","635 S DIVISION ST BARRINGTON","SF","4","9","1",,,,,"0",,,"0","0","0","1",,"81","0.9","0.81","75794436","14837904","1.7776337292085527","1",,"0","0","12","93.30594836343501","3","62.0644825967316","1012"
"01012150090000","206","2018","12","7500","10","2","0","1","1","8","4","1","1","2","5","1","2","2","3","1","2","2","2",,"2","3","4","2","2","7","0","0","0","1","0","2742","2","2","0","35620","580690",,,,"-88.1286558941668","42.1484059507463","804202",,"0","602  PRAIRIE AVE BARRINGTON","SF","3","105","1",,,,,"0",,,"0","0","0","1",,"11025","10.5","110.25","56250000","7518564","1.7867159488824729","1",,"0","0","12","86.60254037844386","10.246950765959598","52.364109846344185","1012"
"01012150130000","206","2018","12","7500","10","2","0","1","1","9","4","1","3","1","5","1","1","3",,"0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3251","2","2","0","35620","514380",,,,"-88.1286552739792","42.1477463786371","804202",,"0","620  PRAIRIE AVE BARRINGTON","SF","3","66","1",,,,,"0",,,"0","0","0","1",,"4356","6.6","43.559999999999995","56250000","10569001","1.7763326137546647","1",,"0","0","12","86.60254037844386","8.12403840463596","57.01754116059373","1012"
"01012150140000","278","2018","12","7500","10","2","0","1","1","8","3","1","1","1","5","1","2","2","3","2","2","1","2",,"2","3","1","1","2","7","0","0","0","3","0","3150","2","2","0","35620","623700",,,,"-88.1286545791229","42.1475827908597","804202",,"0","624  PRAIRIE AVE BARRINGTON","SF","3","10","1",,,,,"0",,,"0","0","0","1",,"100","1","1","56250000","9922500","1.7737662001173509","1",,"0","0","12","86.60254037844386","3.1622776601683795","56.124860801609124","1012"
"01012150150000","278","2018","12","7500","10","2","0","1","1","11","4","1","1","1","5","1","2","2","3","0","2","2","1",,"2","3","1","1","1","7","0","0","0","3","0","3695","2","2","0","35620","792310",,,,"-88.1286540392557","42.1474191303649","804202",,"0","626  PRAIRIE AVE BARRINGTON","SF","5","9","1",,,,,"0",,,"0","0","0","1",,"81","0.9","0.81","56250000","13653025","1.7712087213294994","1",,"0","0","12","86.60254037844386","3","60.78651166171653","1012"
"01012150160000","203","2018","12","7675","10","1","0","3","1","5","3","1","3","1","5","0","1","2","3","0","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1147","2","2","0","36450","232960","2017-02-03T00:00:00.000","01703419067","1","-88.1286572771707","42.1472535457325","804202",,"0","632  PRAIRIE AVE BARRINGTON","SF","1","61","1",,,,,"0",,"O","0","0","0","1",,"3721","6.1","37.209999999999994","58905625","1315609","1.768695264523563","1",,"0","0","12","87.60707733967615","7.810249675906654","33.8673884437522","1012"
"01012150170000","203","2018","12","6658","10","1","0","3","1","6","3","1","1","1","5","0","1","3",,"1","2","2","2",,"2","3","2","2","2","7","0","0","0","2","0","1143","2","2","0","31620","241090","2018-07-20T00:00:00.000","01820119241","1","-88.1292998950311","42.1469273099292","804202",,"0","639  DIVISION ST BARRINGTON","SF","1","67","1",,,,,"0",,"O","0","0","0","1",,"4489","6.7","44.89","44328964","1306449","1.7749640664436204","1",,"0","0","12","81.59656855530139","8.18535277187245","33.80828300875393","1012"
"01012150200000","204","2018","12","6658","10","5","0","2","1","10","4","1","1","1","5","1","2","1","1","1","2","2","2",,"2","3","2","1","1","7","0","0","0","1","0","4500","2","2","0","31620","852290",,,,"-88.128716668639","42.1469504259821","804202",,"0","516 E HILLSIDE AVE BARRINGTON","SF","4","9","1",,,,,"0",,,"0","0","0","1",,"81","0.9","0.81","44328964","20250000","1.7650528075032546","1",,"0","0","12","81.59656855530139","3","67.08203932499369","1012"
"01012150210000","203","2018","12","6658","10","1","0","1","1","6","3","1","1","1","5","1","0","3",,"1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1241","2","2","0","31620","261350",,,,"-88.128522252113","42.1469578748868","804202",,"0","640  PRAIRIE AVE BARRINGTON","SF","1","51","1",,,,,"0",,,"0","0","0","1",,"2601","5.1","26.009999999999998","44328964","1540081","1.7617520306042294","1",,"0","0","12","81.59656855530139","7.14142842854285","35.22782990761707","1012"
"01012150220000","204","2018","12","13315","10","5","0","2","1","9","4","1","1","1","5","1","1","2","1","0","2","2","2",,"2","3","2","1","2","7","0","0","0","2","0","1888","2","2","0","63240","364760",,,,"-88.1290068539665","42.1469386244307","804202",,"0","508 E HILLSIDE AVE BARRINGTON","SF","3","64","1",,,,,"0",,,"0","0","0","1",,"4096","6.4","40.96000000000001","177289225","3564544","1.7699755570926208","1",,"0","0","12","115.39064086831306","8","43.45112196480086","1012"
"01012150230000","278","2018","12","8250","10","2","0","1","1","9","3","1","3","1","5","1","2","3",,"1","2","1","2",,"2","5","1","1","1","7","0","0","0","3","0","3407","2","2","0","39180","636770",,,,"-88.1286561515343","42.1480688425805","804202",,"0","610  PRAIRIE AVE BARRINGTON","SF","3","10","1",,,,,"0",,,"0","0","0","1",,"100","1","1","68062500","11607649","1.7814043022678456","1",,"0","0","12","90.82951062292474","3.1622776601683795","58.36951259004995","1012"
"01012150240000","278","2018","12","6750","10","2","0","1","1","9","4","1","1","1","5","1","1","3",,"1","2","1","2",,"2","3","1","1","1","7","0","0","0","3","0","2816","2","2","0","32060","591360","2018-05-16T00:00:00.000","01813608068","550000","-88.1286560371884","42.147902727468","804202",,"0","614  PRAIRIE AVE BARRINGTON","SF","3","16","1",,,,,"0",,"W","0","0","0","1",,"256","1.6","2.5600000000000005","45562500","7929856","1.7787940708949466","1",,"1","1","12","82.15838362577492","4","53.0659966456864","1012"
"01012160010000","203","2018","12","8500","10","5","0","1","1","6","3","1","3","1","5","1","1","1","1","1","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","1396","2","2","0","40370","377390",,,,"-88.1279960541273","42.1502386421072","804202",,"0","505  PRAIRIE AVE BARRINGTON","SF","1","88","1",,,,,"0",,,"0","0","1","1",,"7744","8.8","77.44000000000001","72250000","1948816","1.8043379876842405","1",,"0","0","12","92.19544457292888","9.38083151964686","37.36308338453881","1012"
"01012160020000","234","2018","12","7500","10","4","0","1","1","8","3","3","1","1","5","1","1","2","3","1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1205","2","2","0","35620","339670",,,,"-88.1279544769813","42.1500504302064","804202",,"0","509  PRAIRIE AVE BARRINGTON","SF","1","55","1",,,,,"0",,,"0","0","1","1",,"3025","5.5","30.25","56250000","1452025","1.8005424322182317","1",,"0","0","12","86.60254037844386","7.416198487095663","34.713109915419565","1012"
"01012160030000","203","2018","12","7500","10","1","0","1","2","5","3","4","3","2","5","0","1","3",,"0","2","2","2",,"2","1","1","1","2","7","0","0","0","3","0","1124","2","2","0","35620","205420",,,,"-88.1279531171477","42.1498906646349","804202",,"0","513  PRAIRIE AVE BARRINGTON","SF","1","61","1",,,,,"0",,,"0","0","1","1",,"3721","6.1","37.209999999999994","56250000","1263376","1.7979352627336906","1",,"0","0","12","86.60254037844386","7.810249675906654","33.52610922848042","1012"
"01012160040000","278","2018","12","7500","10","2","0","1","4","8","4","1","3","1","5","1","1","3",,"0","2","2","2",,"2","5","1","2","2","7","0","0","0","3","0","2278","2","2","0","35620","488550",,,,"-88.127953454431207","42.1497273665712","804202",,"0","519  PRAIRIE AVE BARRINGTON","SF","2","61","1",,,,,"0",,,"0","0","0","1",,"3721","6.1","37.209999999999994","56250000","5189284","1.795308605198703","1",,"0","0","12","86.60254037844386","7.810249675906654","47.7283982551269","1012"
"01012160070000","204","2018","12","7500","10","5","0","1","1","8","4","1","3","1","5","0","0","2","1","0","2","2","2",,"2","1","1","1","2","7","0","0","0","3","0","2185","2","2","0","35620","419950",,,,"-88.1279472046598","42.1492348196527","804202",,"0","529  PRAIRIE AVE BARRINGTON","SF","2","63","1",,,,,"0",,,"0","0","0","1",,"3969","6.3","39.69","56250000","4774225","1.7873015285770284","1",,"0","0","12","86.60254037844386","7.937253933193772","46.74398357008097","1012"
"01012160080000","203","2018","12","7500","10","1","0","2","1","5","3","1","3","1","5","0","1","3",,"1","1","0","2",,"2","1","1","1","2","7","0","0","0","1","0","1169","2","2","0","35620","241300",,,,"-88.1279465484149","42.1490720900268","804202",,"0","533  PRAIRIE AVE BARRINGTON","SF","1","61","1",,,,,"0",,,"0","0","0","1",,"3721","6.1","37.209999999999994","56250000","1366561","1.7846960497603552","1",,"0","0","12","86.60254037844386","7.810249675906654","34.19064199455752","1012"
"01012160090000","205","2018","12","7500","10","2","0","1","1","8","4","1","3","1","5","1","0","2","3","0","2","0","2",,"2","1","1","1","2","7","0","0","0","3","0","2009","2","2","0","35620","411340",,,,"-88.1279447897354","42.1489084880133","804202",,"0","539  PRAIRIE AVE BARRINGTON","SF","2","85","1",,,,,"0",,,"0","0","0","1",,"7225","8.5","72.25","56250000","4036081","1.7820645300858367","1",,"0","0","12","86.60254037844386","9.219544457292887","44.82186966202994","1012"
"01012160100000","278","2018","12","7500","10","2","0","1","1","10","5","3","3","1","5","1","2","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3130","2","2","0","35620","516450","2017-08-03T00:00:00.000","01721508036","575000","-88.1279442599739","42.1487454607336","804202",,"0","610 N HILL DR BARRINGTON","SF","2","53","1",,,,,"0",,"W","0","0","0","1",,"2809","5.3","28.09","56250000","9796900","1.7794713425317699","1",,"1","1","12","86.60254037844386","7.280109889280518","55.94640292279746","1012"
"01012160120000","204","2018","12","7500","10","5","0","1","1","12","5","1","1","1","5","1","0","1","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2049","2","2","0","35620","348130",,,,"-88.1279419378529","42.1484188779544","804202",,"0","603  PRAIRIE AVE BARRINGTON","SF","3","89","1",,,,,"0",,,"0","0","0","1",,"7921","8.9","79.21000000000001","56250000","4198401","1.7742764233499015","1",,"0","0","12","86.60254037844386","9.433981132056603","45.2658811910251","1012"
"01012160130000","203","2018","12","7500","10","5","0","1","1","9","4","1","3","1","5","1","0","1","1","0","2","2","2",,"2","4","1","2","2","7","0","0","0","1","0","1772","2","2","0","35620","299280",,,,"-88.1279412501024","42.1482529193129","804202",,"0","607  PRAIRIE AVE BARRINGTON","SF","2","92","1",,,,,"0",,,"0","0","0","1",,"8464","9.2","84.63999999999999","56250000","3139984","1.7716565692260104","1",,"0","0","12","86.60254037844386","9.591663046625438","42.09513035969837","1012"
"01012160140000","278","2018","12","7500","10","2","0","1","1","8","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2984","2","2","0","35620","587850",,,,"-88.1279416939185","42.1480887224872","804202",,"0","611  PRAIRIE AVE BARRINGTON","SF","2","10","1",,,,,"0",,,"0","0","0","1",,"100","1","1","56250000","8904256","1.7690918464795788","1",,"0","0","12","86.60254037844386","3.1622776601683795","54.62600113499065","1012"
"01012160150000","204","2018","12","7500","10","5","0","1","1","8","4","1","1","1","5","1","2","1","1","1","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2876","2","2","0","35620","489380",,,,"-88.1279398602353","42.147924536331","804202",,"0","615  PRAIRIE AVE BARRINGTON","SF","3","10","1",,,,,"0",,,"0","0","0","1",,"100","1","1","56250000","8271376","1.7664945726586916","1",,"0","0","12","86.60254037844386","3.1622776601683795","53.62835071116769","1012"
"01012160160000","203","2018","12","7500","10","1","0","1","1","5","3","3","3","1","5","0","1","3",,"0","0","0","2",,"2","1","1","1","2","7","0","0","0","1","0","1146","2","2","0","35620","221830",,,,"-88.1279394333229","42.1477594505366","804202",,"0","621  PRAIRIE AVE BARRINGTON","SF","1","62","1",,,,,"0",,,"0","0","0","1",,"3844","6.2","38.440000000000005","56250000","1313316","1.7639155394296895","1",,"0","0","12","86.60254037844386","7.874007874011811","33.85262175962151","1012"
"01012160170000","207","2018","12","7500","10","2","0","1","1","7","4","1","1","2","5","0","1","3",,"0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1880","2","2","0","35620","399760",,,,"-88.1279386825685","42.1475964094823","804202",,"0","625  PRAIRIE AVE BARRINGTON","SF","2","62","1",,,,,"0",,,"0","0","0","1",,"3844","6.2","38.440000000000005","56250000","3534400","1.7613700256562763","1",,"0","0","12","86.60254037844386","7.874007874011811","43.3589667773576","1012"
"01012160180000","207","2018","12","7500","10","2","0","1","1","7","4","1","3","2","5","0","1","3",,"0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1917","2","2","0","35620","376050",,,,"-88.127937563661","42.1474319165141","804202",,"0","629  PRAIRIE AVE BARRINGTON","SF","2","62","1",,,,,"0",,,"0","0","0","1",,"3844","6.2","38.440000000000005","56250000","3674889","1.7588029152876108","1",,"0","0","12","86.60254037844386","7.874007874011811","43.78355855797927","1012"
"01012160190000","278","2018","12","6756","10","2","0","1","1","8","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3402","2","2","0","32090","680150","2017-04-27T00:00:00.000","01711749208","1020000","-88.1279409428205","42.1472735542262","804202",,"0","633  PRAIRIE AVE BARRINGTON","SF","3","1","1",,,,,"0",,"W","0","0","0","1",,"1","0.1","0.010000000000000002","45643536","11573604","1.7564166781895163","1",,"1","1","12","82.19489035213807","1","58.32666628567074","1012"
"01012160200000","203","2018","12","8321","10","5","0","1","1","5","2","1","1","2","5","0","1","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1224","2","2","0","39520","235860",,,,"-88.1280459824955","42.1469777536898","804202",,"0","600 E HILLSIDE AVE BARRINGTON","SF","2","92","1",,,,,"0",,,"0","0","0","1",,"8464","9.2","84.63999999999999","69239041","1498176","1.7537059970048778","1",,"0","0","12","91.21951545584969","9.591663046625438","34.9857113690718","1012"
"01012160210000","204","2018","12","8321","10","5","0","1","1","8","4","1","3","1","5","1","1","1","1","0","1","0","1",,"2","3","1","2","2","7","0","0","0","3","268","2283","2","2","0","39520","577430",,,,"-88.1278034552424","42.1469871411028","804202",,"0","616 E HILLSIDE AVE BARRINGTON","SF","2","31","1",,,,,"0",,,"0","0","0","1",,"961","3.1","9.610000000000001","69239041","5212089","1.7496056264901294","1",,"0","0","12","91.21951545584969","5.5677643628300215","47.78074926160116","1012"
"01012160270000","203","2018","12","9822","10","1","0","1","1","6","3","3","3","1","5","1","1","3",,"0","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","1796","2","2","0","46650","323280",,,,"-88.1274677037632","42.1499653070651","804202",,"0","505  CONCORD LN BARRINGTON","SF","2","44","1",,,,,"0",,,"0","0","1","1",,"1936","4.4","19.360000000000003","96471684","3225616","1.7904860986016111","1",,"0","0","12","99.10600385445879","6.6332495807108","42.37924020083418","1012"
