"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"784","01012100070000","0101210007","1","1","210","7","0","10021","1","-88.1242643332885","42.1495105166174","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12404965186836 42.1496613867244, -88.1240526130163 42.14957155738879, -88.12415286076676 42.149465734275154, -88.12425475671344 42.14935510086288, -88.12425630284572 42.14935143134191, -88.12425755781767 42.149348832875035, -88.12425893806228 42.14934626687997, -88.124260436184 42.14934373951758, -88.12426205218284 42.14934125078786, -88.12426378326597 42.1493388089181, -88.12426562575479 42.14933641115748, -88.12426758147505 42.149334062997575, -88.124269647652 42.14933176717748, -88.12427181874517 42.1493295264312, -88.1242740938259 42.149327342815155, -88.12427646826887 42.14932522112313, -88.12427894207181 42.149323162041185, -88.12428150877011 42.14932116898766, -88.1242841692789 42.149319244022344, -88.12428691528524 42.14931739193231, -88.12428975048353 42.14931561066618, -88.12429266011205 42.14931390362724, -88.12429565338077 42.14931227357638, -88.12429871920885 42.14931072598168, -88.12430185484861 42.14930925534987, -88.12430505750727 42.14930786990822, -88.12430832441912 42.14930656965174, -88.12431164728481 42.14930535525131, -88.12431502518017 42.149304227391276, -88.12431845440406 42.14930319018111, -88.12432192758581 42.14930224223529, -88.12432544471412 42.14930138698398, -88.1243289947239 42.14930062509303, -88.124332582236 42.14929995314072, -88.12433619800656 42.149299378656536, -88.12433983466714 42.14929889956898, -88.12434349498122 42.149298516569125, -88.12434716789502 42.14929822689266, -88.12435084878096 42.14929803601949, -88.12435454041155 42.149297941896485, -88.12435823172397 42.14929794450355, -88.12435898762111 42.149297965089275, -88.12451060720542 42.149376853058186, -88.12418077061477 42.14972872539716, -88.12404965186836 42.1496613867244)))"
"785","01012100080000","0101210008","1","1","210","8","0","10021","1","-88.1242949725694","42.1503663913117","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12404394625113 42.150271740434555, -88.12453714542899 42.150272814646755, -88.1245351836638 42.15044446765541, -88.12404145053634 42.15044499503469, -88.12404394625113 42.150271740434555)))"
"786","01012100090000","0101210009","1","1","210","9","0","10021","1","-88.1242981680978","42.1501965447923","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.12404394625113 42.150271740434555, -88.1240458088663 42.1501426213325, -88.12404624000301 42.15010577662592, -88.12453907471188 42.15010430909599, -88.12453714542899 42.150272814646755, -88.12404394625113 42.150271740434555)))"
"787","01012100110000","0101210011","1","1","210","11","0","10021","3","-88.1242586780442","42.1499750856383","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","299","12","MULTIPOLYGON (((-88.12405070857325 42.14972234137046, -88.1242499237711 42.1498275113076, -88.12454051762454 42.14997803762957, -88.12453907471188 42.15010430909599, -88.12404624000301 42.15010577662592, -88.12405070857325 42.14972234137046)))"
"788","01012110010000","0101211001","1","1","211","1","0","10021","1","-88.1232671846749","42.15037400613","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.12273110745345 42.15028370027935, -88.12379325783559 42.15028073985144, -88.12379107233731 42.15044861925308, -88.12272944491318 42.15045149898146, -88.12273110745345 42.15028370027935)))"
"789","01012110020000","0101211002","1","1","211","2","0","10021","1","-88.1232690404329","42.1502086815799","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12273272025273 42.15012089168941, -88.12379537591059 42.150117925307796, -88.12379325783559 42.15028073985144, -88.12273110745345 42.15028370027935, -88.12273272025273 42.15012089168941)))"
"790","01012110030000","0101211003","1","1","211","3","0","10021","1","-88.1232704468739","42.1500440147948","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12273437634428 42.14995391963623, -88.12379753883314 42.14995185149563, -88.12379537591059 42.150117925307796, -88.12273272025273 42.15012089168941, -88.12273437634428 42.14995391963623)))"
"791","01012110040000","0101211004","1","1","211","4","0","10021","1","-88.1232732962725","42.1498770668404","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12273603138522 42.149786983249975, -88.12379972126377 42.14978405165357, -88.12379753883314 42.14995185149563, -88.12273437634428 42.14995391963623, -88.12273603138522 42.149786983249975)))"
"792","01012110050000","0101211005","1","1","211","5","0","10021","1","-88.123170562805","42.1495324849531","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","100","12","MULTIPOLYGON (((-88.12273934491989 42.14945289368247, -88.12274100827813 42.14928510730103, -88.12274262109362 42.14912227535743, -88.12274342821472 42.14904119931488, -88.12380216659663 42.14959635250803, -88.12379972126377 42.14978405165357, -88.12273603138522 42.149786983249975, -88.12273934491989 42.14945289368247)))"
"793","01012110060000","0101211006","1","1","211","6","0","10021","1","-88.1238657975792","42.1493107953265","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","592","12","MULTIPOLYGON (((-88.12360343820947 42.1494279379202, -88.12392731860804 42.14907816590626, -88.12408456275027 42.14915868923399, -88.12408570598016 42.14916090857993, -88.12408689957134 42.1491635121966, -88.1240879603027 42.149166147814526, -88.12408889094219 42.14916881475277, -88.12408969060178 42.149171502719156, -88.12409035282813 42.14917421170196, -88.12409088223303 42.14917694102356, -88.12409127885032 42.149179680393466, -88.12409153438063 42.14918243048264, -88.12409165529532 42.14918518581456, -88.12409164252301 42.14918794433287, -88.12409148962627 42.14919070122355, -88.12409120122582 42.149193453064875, -88.12409077826392 42.14919619368427, -88.12409021613101 42.14919892307333, -88.12408952129849 42.149201635755546, -88.12408869286247 42.14920432624103, -88.1240877335887 42.14920699453482, -88.12408664442613 42.149209632406226, -88.12408542260002 42.14921224259433, -88.1240840718341 42.149214814129394, -88.12408259672884 42.14921734976392, -88.12408099454566 42.149219841260496, -88.12407927634733 42.14922228863932, -88.12407743108008 42.149224689136055, -88.12407547259953 42.14922703454357, -88.1240733990528 42.14922932760266, -88.12407334816746 42.14922938239254, -88.12379168412427 42.14952656854193, -88.12360343820947 42.1494279379202)))"
"794","01012110070000","0101211007","1","1","211","7","0","10021","1","-88.1236818661948","42.1492148262698","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","592","12","MULTIPOLYGON (((-88.12342492246835 42.14933440143926, -88.12374842731495 42.14898656110876, -88.12392731860804 42.14907816590626, -88.12360343820947 42.1494279379202, -88.12342492246835 42.14933440143926)))"
"795","01012110080000","0101211008","1","1","211","8","0","10021","1","-88.1235012264826","42.1491219542053","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","592","12","MULTIPOLYGON (((-88.1232419308421 42.14923852191088, -88.12356804834957 42.148894190441716, -88.12374842731495 42.14898656110876, -88.12342492246835 42.14933440143926, -88.1232419308421 42.14923852191088)))"
"796","01012110090000","0101211009","1","1","211","9","0","10021","1","-88.1233195322303","42.1490258589959","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","590","12","MULTIPOLYGON (((-88.12306066259222 42.14914354395183, -88.12338090445098 42.14879835841929, -88.12356804834957 42.148894190441716, -88.1232419308421 42.14923852191088, -88.12306066259222 42.14914354395183)))"
"797","01012110120000","0101211012","1","1","211","12","0","10021","1","-88.1227763456419","42.1487455770121","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12252019213916 42.14885965655996, -88.12283464689978 42.148519203081946, -88.1230212867098 42.14861420223035, -88.1227055723164 42.14895713391405, -88.12252019213916 42.14885965655996)))"
"798","01012110190000","0101211019","1","1","211","19","0","10021","1","-88.1222340273893","42.1503768634276","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12172720923881 42.150286488026296, -88.12273110745345 42.15028370027935, -88.12272944491318 42.15045149898146, -88.12172451449155 42.15045421620562, -88.12172720923881 42.150286488026296)))"
"799","01012110200000","0101211020","1","1","211","20","0","10021","1","-88.1222361392374","42.1502115770985","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12172982396618 42.15012368129947, -88.12273272025273 42.15012089168941, -88.12273110745345 42.15028370027935, -88.12172720923881 42.150286488026296, -88.12172982396618 42.15012368129947)))"
"800","01012110210000","0101211021","1","1","211","21","0","10021","1","-88.1222378577197","42.1500464759559","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12173251807752 42.14995585775048, -88.12273437634428 42.14995391963623, -88.12273272025273 42.15012089168941, -88.12172982396618 42.15012368129947, -88.12173251807752 42.14995585775048)))"
"801","01012110220000","0101211022","1","1","211","22","0","10021","1","-88.1222408573992","42.1498795097819","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","207","12","MULTIPOLYGON (((-88.12173518346792 42.149789732762834, -88.12273603138522 42.149786983249975, -88.12273437634428 42.14995391963623, -88.12173251807752 42.14995585775048, -88.12173518346792 42.149789732762834)))"
"802","01012110270000","0101211027","1","1","211","27","0","10021","1","-88.1221266715545","42.1489288217643","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","314","12","MULTIPOLYGON (((-88.12175545636455 42.14852706198436, -88.12185173918019 42.148573629784146, -88.12274342821472 42.14904119931488, -88.12274262109362 42.14912227535743, -88.12174582556767 42.14912687715028, -88.12175545636455 42.14852706198436)))"
"803","01012110290000","0101211029","1","1","211","29","0","10021","1","-88.1219281508965","42.1482699082052","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12180024400993 42.14848108425711, -88.12175497978943 42.14845728323639, -88.12176762371853 42.14804693484002, -88.121902516817 42.148041862615926, -88.1222010850346 42.148195753327805, -88.12189078451003 42.14852869449936, -88.12180024400993 42.14848108425711)))"
"804","01012110300000","0101211030","1","1","211","30","0","10021","1","-88.1230483957938","42.1488862168818","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12289666721024 42.149057618044004, -88.1227055723164 42.14895713391405, -88.1230212867098 42.14861420223035, -88.12338090445098 42.14879835841929, -88.12306066259222 42.14914354395183, -88.12289666721024 42.149057618044004)))"
"805","01012110310000","0101211031","1","1","211","31","0","10021","1","-88.122567620427","42.148637896024","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","592","12","MULTIPOLYGON (((-88.12228896168392 42.14873806967497, -88.1226035716887 42.14840158855856, -88.12283464689978 42.148519203081946, -88.12252019213916 42.14885965655996, -88.12228896168392 42.14873806967497)))"
"806","01012110330000","0101211033","1","1","211","33","0","10021","3","-88.1222460693488","42.1494645649842","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","299","12","MULTIPOLYGON (((-88.12174054474998 42.14945578420973, -88.12174582556767 42.14912687715028, -88.12274262109362 42.14912227535743, -88.12274100827813 42.14928510730103, -88.12273934491989 42.14945289368247, -88.12273603138522 42.149786983249975, -88.12173518346792 42.149789732762834, -88.12174054474998 42.14945578420973)))"
"807","01012110340000","0101211034","1","1","211","34","0","10021","1","-88.1221270304064","42.1484093074825","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","100","12","MULTIPOLYGON (((-88.12189078451003 42.14852869449936, -88.1222010850346 42.148195753327805, -88.12235179986028 42.14827343576417, -88.12204079235535 42.148607573852026, -88.12189078451003 42.14852869449936)))"
"808","01012110360000","0101211036","1","1","211","36","0","10021","1","-88.1223274794378","42.1485130231866","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","592","12","MULTIPOLYGON (((-88.12204079235535 42.148607573852026, -88.12235179986028 42.14827343576417, -88.1226035716887 42.14840158855856, -88.12228896168392 42.14873806967497, -88.12204079235535 42.148607573852026)))"
"809","01012120010000","0101212001","1","1","212","1","0","10021","1","-88.1310117579923","42.1502522945137","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1308871512333 42.150422411277056, -88.13088820389551 42.15006428162999, -88.13105578014004 42.15006519461808, -88.13112266218991 42.15006533446414, -88.13112529059529 42.150423645539924, -88.1308871512333 42.150422411277056)))"
"810","01012120030000","0101212003","1","1","212","3","0","10021","1","-88.1299081601649","42.1503178111414","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.12965999995151 42.15041533774134, -88.12965922993416 42.15020230715969, -88.13014246471565 42.150203332041315, -88.1301457079344 42.150418411380336, -88.12965999995151 42.15041533774134)))"
"811","01012120040000","0101212004","1","1","212","4","0","10021","1","-88.129905952289","42.1501444368969","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12965922993416 42.15020230715969, -88.12965875161034 42.15006939758509, -88.13014047131307 42.15007108523783, -88.13014246471565 42.150203332041315, -88.12965922993416 42.15020230715969)))"
"812","01012120050000","0101212005","1","1","212","5","0","10021","1","-88.1307626051766","42.1500136234993","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13105578014004 42.15006519461808, -88.13088820389551 42.15006428162999, -88.13085546525919 42.15006410311765, -88.13066436940684 42.15006306597025, -88.13063465741442 42.15006289342716, -88.13038864319196 42.15006145350025, -88.130388359205 42.14994717351254, -88.13112180903288 42.149948720960246, -88.13112266218991 42.15006533446414, -88.13105578014004 42.15006519461808)))"
"813","01012120060000","0101212006","1","1","212","6","0","10021","1","-88.1307604032646","42.1498876720431","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.130388359205 42.14994717351254, -88.1303880216211 42.14981042102275, -88.13076997148842 42.14981182112124, -88.13112080881547 42.149812560723326, -88.13112180903288 42.149948720960246, -88.130388359205 42.14994717351254)))"
"814","01012120070000","0101212007","1","1","212","7","0","10021","1","-88.1307607154339","42.1497510187794","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13076997148842 42.14981182112124, -88.1303880216211 42.14981042102275, -88.13038771492319 42.14968593418067, -88.13038756163273 42.14967418009433, -88.13039696039259 42.1496742275901, -88.13112039447634 42.14967509736568, -88.13112080881547 42.149812560723326, -88.13076997148842 42.14981182112124)))"
