"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","South District","Males","Hispanic","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","45 to 54","5",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","55 to 64","10",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",
"2000","South District","Males","Hispanic","65 to 74","14",,,"8",,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","75 to 84","18",,,,,,"0","0",,"0","0",,,,,,,,,,,"8",,,,,,"7",,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","South District","Males","Hispanic","85 and over","9",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"5",,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","All","62","340.6","1217.8","12",,,,,,,,,,,,,,,,,,"21","115.4","506.1",,,,"18",,,"0","0","0","8",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2000","South District","Males","NH Asian","Under 1","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","45 to 54","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","55 to 64",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","65 to 74","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","75 to 84",,,,,,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","85 and over","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Asian","All",,,,,,,"0","0","0",,,,,,,"0","0","0",,,,,,,"0","0","0",,,,"0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","South District","Females","All","Under 1","42","1224.7",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"25","729",,"0","0",,"0","0",,,,
"2000","South District","Females","All","1 to 4","6",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","All","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","All","15 to 24","9",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","All","25 to 34","7",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","All","35 to 44","13",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","All","45 to 54","81","234.4",,"29","83.9",,,,,,,,"9",,,,,,"0","0",,"21","60.8",,,,,"17",,,,,,"7",,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,,,,"0","0",,,,
"2000","South District","Females","All","55 to 64","229","1046.5",,"96","438.7",,"6",,,"29","132.5",,"16",,,,,,"0","0",,"74","338.2",,"10",,,"56","255.9",,,,,"27","123.4",,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,,,,"9",,
"2000","South District","Females","All","65 to 74","436","2610.3",,"146","874.1",,"21","125.7",,"39","233.5",,"15",,,,,,,,,"121","724.4",,"22","131.7",,"93","556.8",,,,,"64","383.2",,"18",,,,,,"0","0",,,,,"16",,,"0","0",,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"7",,,"15",,
"2000","South District","Females","All","75 to 84","775","6233.9",,"168","1351.4",,"23","185",,"32","257.4",,"27","217.2",,,,,,,,"340","2734.9",,"52","418.3",,"265","2131.6",,"6",,,"91","732",,"40","321.8",,"15",,,,,,"8",,,"18",,,"10",,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,,,,"15",,,"16",,
"2000","South District","Females","All","85 and over","693","16531.5",,"89","2123.1",,"19",,,"13",,,"12",,,,,,,,,"355","8468.5",,"52","1240.5",,"293","6989.5",,"7",,,"43","1025.8",,"19",,,"36","858.8",,,,,,,,"21","501",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"21","501",,"17",,
"2000","South District","Females","All","All","2293","914.4","863.2","532","212.2","202.4","73","29.1","27.6","117","46.7","44.9","79","31.5","29.9",,,,"8",,,"916","365.3","341.4","140","55.8","52.3","728","290.3","271.3","19",,,"232","92.5","87.5","85","33.9","31.8","54","21.5","19.9","9",,,"21","8.4","8","59","23.5","22.2","13",,,"7",,,"0","0","0","6",,,,,,"10",,,"5",,,"8",,,"25","10","10.1","10",,,"46","18.3","17.2","59","23.5","22.4"
"2000","Alsip","All","All","Under 1","5",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","Under 1","8",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","25 to 34",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","35 to 44","5",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","45 to 54","31","175.3",,"14",,,,,,,,,"6",,,,,,"0","0",,"9",,,,,,"7",,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH White","55 to 64","109","857.8",,"53","417.1",,,,,"18",,,"7",,,,,,"0","0",,"32","251.8",,,,,"26","204.6",,"0","0",,"10",,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,,,,,,
"2000","South District","Females","NH White","65 to 74","266","2311",,"97","842.7",,"11",,,"27","234.6",,"11",,,,,,,,,"67","582.1",,"10",,,"54","469.2",,,,,"37","321.5",,"13",,,,,,"0","0",,,,,"10",,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,,,,"10",,
"2000","South District","Females","NH White","75 to 84","555","5624.2",,"123","1246.5",,"16",,,"27","273.6",,"15",,,,,,,,,"241","2442.2",,"31","314.1",,"198","2006.5",,,,,"59","597.9",,"31","314.1",,"13",,,"0","0",,"7",,,"9",,,"10",,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"11",,,"7",,
"2000","South District","Females","NH White","85 and over","524","15740.5",,"69","2072.7",,"18",,,"7",,,"10",,,,,,,,,"279","8380.9",,"44","1321.7",,"229","6878.9",,"5",,,"20","600.8",,"16",,,"28","841.1",,"0","0",,"0","0",,"14",,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"18",,,"13",,
"2000","South District","Females","NH White","All","1507","1269.4","771.4","359","302.4","193.7","49","41.3","24.9","81","68.2","45","49","41.3","27.2",,,,"5",,,"629","529.8","307.8","90","75.8","43.9","515","433.8","251.9","12",,,"127","107","65","61","51.4","29.9","43","36.2","20",,,,"11",,,"34","28.6","17","12",,,"5",,,"0","0","0",,,,,,,"5",,,,,,,,,"5",,,,,,"32","27","15.2","32","27","16.4"
"2000","South District","Females","NH Black","Under 1","29","1631.6",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"17",,,"0","0",,"0","0",,,,
"2000","South District","Females","NH Black","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Black","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Black","15 to 24","5",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Black","25 to 34",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Black","35 to 44","7",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Black","45 to 54","43","293.8",,"11",,,,,,,,,,,,,,,"0","0",,"12",,,,,,"10",,,,,,"6",,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,,,,"0","0",,,,
"2000","South District","Females","NH Black","55 to 64","111","1413.5",,"42","534.8",,,,,"10",,,"9",,,,,,"0","0",,"39","496.6",,"6",,,"28","356.6",,,,,"16",,,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,"5",,
"2000","South District","Females","NH Black","65 to 74","142","3207.6",,"40","903.5",,"9",,,"8",,,,,,,,,,,,"43","971.3",,"12",,,"30","677.7",,"0","0",,"24","542.1",,,,,"0","0",,"0","0",,,,,"6",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,
"2000","South District","Females","NH Black","75 to 84","200","8928.6",,"43","1919.6",,"7",,,,,,"12",,,,,,,,,"91","4062.5",,"18",,,"63","2812.5",,,,,"29","1294.6",,"7",,,,,,,,,,,,"7",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"7",,
"2000","South District","Females","NH Black","85 and over","152","19437.3",,"18",,,,,,,,,,,,,,,,,,"69","8823.5",,"8",,,"57","7289",,,,,"20","2557.5",,,,,"7",,,,,,,,,"7",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,
"2000","South District","Females","NH Asian","All","7",,,,,,"0","0","0","0","0","0","0","0","0",,,,"0","0","0",,,,,,,,,,"0","0","0",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
"2000","South District","Females","NH Black","All","694","630.6","1113.5","154","139.9","238.3","22","20","34.5","28","25.4","40.7","29","26.4","45.3",,,,,,,"257","233.5","440.1","45","40.9","77.4","191","173.6","326.8","7",,,"95","86.3","156.9","20","18.2","31","10",,,"7",,,"10",,,"22","20","38.8","0","0","0",,,,"0","0","0","5",,,,,,,,,,,,,,,"17",,,"8",,,"11",,,"22","20","35.2"
"2000","South District","Females","Hispanic","Under 1",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","1 to 4",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","45 to 54","6",,,,,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",
"2000","South District","Females","Hispanic","55 to 64",,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","65 to 74","15",,,"5",,,,,,,,,,,,,,,"0","0",,"6",,,"0","0",,"5",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","Hispanic","75 to 84","12",,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Females","Hispanic","85 and over","8",,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","South District","Females","Hispanic","All","52","318","867.9","12",,,,,,,,,,,,,,,"0","0","0","11",,,,,,"9",,,"0","0","0","7",,,,,,,,,,,,"0","0","0",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0",,,,,,,,,,,,,,,
"2000","South District","Females","NH Asian","Under 1","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Females","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
