"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-14T00:00:00.000","0","1-Tue","N","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200714"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-15T00:00:00.000","0","1-Wed","N","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200715"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-16T00:00:00.000","0","1-Thu","N","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200716"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-17T00:00:00.000","0","1-Fri","N","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200717"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-18T00:00:00.000","0","1-Sat","N","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200718"
"1270091","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200706","17","0","4.07","2020-07-19T00:00:00.000","0","1-Sun","Y","0.75","1.12","-0.67","3.61","12.2","-0.3","3.52","16.82","-0.21","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200719"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-13T00:00:00.000","0","1-Mon","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200713"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-14T00:00:00.000","0","1-Tue","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200714"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-15T00:00:00.000","0","1-Wed","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200715"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-16T00:00:00.000","0","1-Thu","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200716"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-17T00:00:00.000","0","1-Fri","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200717"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-18T00:00:00.000","0","1-Sat","N","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200718"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-12T00:00:00.000","10","1-Sun","N","19.25","6.93","-1.34","6.18","17.3","0.22","4.04","14.16","0.42","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200412"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-13T00:00:00.000","14","1-Mon","N","19.25","6.93","-0.76","6.18","17.3","0.45","4.04","14.16","0.7","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200413"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-14T00:00:00.000","19","1-Tue","N","19.25","6.93","-0.04","6.18","17.3","0.74","4.04","14.16","1.06","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200414"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-15T00:00:00.000","16","1-Wed","N","19.25","6.93","-0.47","6.18","17.3","0.57","4.04","14.16","0.84","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200415"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-16T00:00:00.000","18","1-Thu","N","19.25","6.93","-0.18","6.18","17.3","0.68","4.04","14.16","0.99","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200416"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-17T00:00:00.000","23","1-Fri","N","19.25","6.93","0.54","6.18","17.3","0.97","4.04","14.16","1.34","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200417"
"3535561","sg:001c0995db404414bc38f2a28a717041",,"Harbor Freight Tools","Harbor Freight Tools","Building Material and Supplies Dealers","Hardware Stores","444130","5839 Brainerd Rd","Chattanooga","TN","37411","US","+14238990130",,"20200406","150","150","18.07","2020-04-18T00:00:00.000","18","1-Sat","N","19.25","6.93","-0.18","6.18","17.3","0.68","4.04","14.16","0.99","POINT (-85.21211 35.01477)","sg:001c0995db404414bc38f2a28a717041_20200418"
"4215328","sg:002939ff2d1a452388075abb2f7c82eb","sg:500e8ad69a0844d1a1acaf38e6836c94","Planet Fitness","Planet Fitness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6231 Perimeter Dr Ste 217","Chattanooga","TN","37421","US","+14235538900",,"20200706","189","0","54.64","2020-07-19T00:00:00.000","0","1-Sun","Y","19.8","16.76","-1.18","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.18394 35.02976)","sg:002939ff2d1a452388075abb2f7c82eb_20200719"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-13T00:00:00.000","0","1-Mon","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200713"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-14T00:00:00.000","0","1-Tue","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200714"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-15T00:00:00.000","0","1-Wed","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200715"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-16T00:00:00.000","0","1-Thu","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200716"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-17T00:00:00.000","0","1-Fri","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200717"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-18T00:00:00.000","0","1-Sat","N","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200718"
"1854518","sg:002b84ca78a84ae1bdf0c71d6ffcf144",,"Christ Church Episcopal",,"Religious Organizations","Religious Organizations","813110","663 Douglas St","Chattanooga","TN","37403","US","+14232664263",,"20200706","15","0","3.07","2020-07-19T00:00:00.000","0","1-Sun","Y","1.1","1.71","-0.64","0.43","1.75","-0.24","3.52","16.82","-0.21","POINT (-85.30173 35.046288)","sg:002b84ca78a84ae1bdf0c71d6ffcf144_20200719"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-13T00:00:00.000","0","1-Mon","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200713"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-14T00:00:00.000","0","1-Tue","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200714"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-15T00:00:00.000","0","1-Wed","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200715"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-16T00:00:00.000","0","1-Thu","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200716"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-17T00:00:00.000","0","1-Fri","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200717"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-18T00:00:00.000","0","1-Sat","N","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200718"
"2882863","sg:00365d742c494b7db9edb735053454ac",,"Essentially Flawless",,"Personal Care Services","Beauty Salons","812112","3459 Brainerd Rd","Chattanooga","TN","37411","US","+14233135591",,"20200706",,"0","0.29","2020-07-19T00:00:00.000","0","1-Sun","Y","0.1","0.45","-0.22","0.08","0.58","-0.14","3.52","16.82","-0.21","POINT (-85.249695 35.026085)","sg:00365d742c494b7db9edb735053454ac_20200719"
"1592843","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200706","11","11","1.07","2020-07-13T00:00:00.000","0","1-Mon","N","1.1","1.41","-0.78","1.01","2.08","-0.48","3.52","16.82","-0.21","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200713"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-12T00:00:00.000","4","1-Sun","N","8.35","5.63","-0.77","2.72","3.41","0.38","4.04","14.16","0","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200412"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-13T00:00:00.000","5","1-Mon","N","8.35","5.63","-0.59","2.72","3.41","0.67","4.04","14.16","0.07","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200413"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-14T00:00:00.000","4","1-Tue","N","8.35","5.63","-0.77","2.72","3.41","0.38","4.04","14.16","0","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200414"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-15T00:00:00.000","4","1-Wed","N","8.35","5.63","-0.77","2.72","3.41","0.38","4.04","14.16","0","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200415"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-16T00:00:00.000","0","1-Thu","N","8.35","5.63","-1.48","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200416"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-17T00:00:00.000","3","1-Fri","N","8.35","5.63","-0.95","2.72","3.41","0.08","4.04","14.16","-0.07","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200417"
"3603194","sg:00263887a3d042d5b0899de2973d5ed7",,"Threads",,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","1207 Taft Hwy","Signal Mountain","TN","37377","US","+14238864004",,"20200406","64","64","4.07","2020-04-18T00:00:00.000","0","1-Sat","N","8.35","5.63","-1.48","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.32974 35.139256)","sg:00263887a3d042d5b0899de2973d5ed7_20200418"
"1592843","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200706","11","11","1.07","2020-07-14T00:00:00.000","2","1-Tue","N","1.1","1.41","0.64","1.01","2.08","0.48","3.52","16.82","-0.09","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200714"
"1592843","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200706","11","11","1.07","2020-07-15T00:00:00.000","3","1-Wed","N","1.1","1.41","1.35","1.01","2.08","0.96","3.52","16.82","-0.03","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200715"
"1592843","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200706","11","11","1.07","2020-07-16T00:00:00.000","1","1-Thu","N","1.1","1.41","-0.07","1.01","2.08","0","3.52","16.82","-0.15","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200716"
"1592843","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200706","11","11","1.07","2020-07-17T00:00:00.000","3","1-Fri","N","1.1","1.41","1.35","1.01","2.08","0.96","3.52","16.82","-0.03","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200717"
