"projectid","buildingid","reportingconstructiontype","boroid","block","lot","bin","housenumber","streetname","countedrentalunits","countedhomeownershipunits","allcountedunits","totalbuildingunits","basesquarefootage","stories","bbl","community_board_cb","council_district","census_tract","nta","latitude","longitude","postcode"
"50801","6603","Preservation","1","387","140","1004657","77","AVENUE C","0","0","0","16",,"6","1003870140","103","2","2601","Lower East Side","40.723051","-73.979624","10009"
"50804","6529","Preservation","1","378","4","1004527","132","AVENUE C","0","0","0","22","30450","6","1003780004","103","2","2602","Lower East Side","40.724939","-73.978223","10009"
"50805","11576","Preservation","1","393","40","1004897","391","EAST 10 STREET","0","0","0","7","10625","5","1003930040","103","2","28","Lower East Side","40.726138","-73.97814","10009"
"50806","11247","Preservation","1","391","45","1077453","327","EAST 8 STREET","0","0","0","12","17669","5","1003910045","103","2","2602","Lower East Side","40.725043","-73.979212","10009"
"50807","6424","Preservation","1","393","7","1004876","171","AVENUE B","0","0","0","9","2356","5","1003930007","103","2","28","Lower East Side","40.727313","-73.979568","10009"
"50808","11113","Preservation","1","389","27","1004682","218","EAST 7 STREET","0","0","0","5","7765","5","1003890027","103","2","2602","Lower East Side","40.724445","-73.979746","10009"
"50813","943824","Preservation","1","1671","1","1089704","301","EAST 99 STREET","0","0","0","176","1","10","1016710001","111","8","164","East Harlem South","40.786032","-73.945335","10029"
"50815","776615","Preservation","5","1003","14","5023696","2044","RICHMOND TERRACE","36","0","36","36","4160","3","5010030014","501","49","207","Port Richmond","40.640368","-74.131298","10302"
"50818","31409","Preservation","1","694","17","1012327","531","WEST 22 STREET","0","0","0","50",,"5","1006940017","104","3","99","Hudson Yards-Chelsea-Flatiron-Union Square","40.747481","-74.005724","10011"
"50819","6422","Preservation","1","393","6","1004875","169","AVENUE B","0","0","0","9","2356","5","1003930006","103","2","28","Lower East Side","40.727253","-73.979612","10009"
"50820","11252","Preservation","1","390","24","1004713","334","EAST 8 STREET","0","0","0","30","29232","6","1003900024","103","2","2602","Lower East Side","40.724903","-73.978927","10009"
"50821","6426","Preservation","1","393","8","1004877","173","AVENUE B","0","0","0","9","10785","5","1003930008","103","2","28","Lower East Side","40.727374","-73.979525","10009"
"50837","881542","Preservation","1","595","7504","1087495","330","SPRING STREET","0","0","0","40",,"12","1005957504","102","3","37","SoHo-TriBeCa-Civic Center-Little Italy","40.726044","-74.009705","10013"
"50847","637018","Preservation","4","16250","1","4305475","138-11","BEACH CHANNEL DRIVE","0","0","0","41","1","2","4162500001","414","32","922","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.578288","-73.858424","11694"
"50866","634640","Preservation","4","16232","71","4304984","166","BEACH 123 STREET","0","0","0","6","1000","3","4162320071","414","32","93402","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.57701","-73.842551","11694"
"50868","810149","Preservation","3","8273","7501","3233305","108-01","SEAVIEW AVENUE","0","0","0","223","1","2","3082737501","318","46","1018","Canarsie","40.639092","-73.881532","11236"
"50869","634610","Preservation","4","16204","22","4304182","431","BEACH 122 STREET","0","0","0","5","1200","3","4162040022","414","32","93402","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.58041","-73.843544","11694"
"50895","691317","Preservation","4","16166","38","4435715","112-22","ROCKAWAY BEACH BOULEVARD","0","0","0","23",,"3","4161660038","414","32","938","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.580728","-73.833989","11694"
"50902","908868","Preservation","4","16173","7501","4538266","100-14","SHORE FRONT PARKWAY","0","0","0","78",,"4","4161737501","414","32","94201","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.582429","-73.820402","11694"
"50933","811259","Preservation","4","15931","40","4302057","147","BEACH 59 STREET","0","0","0","11",,"1","4159310040","414","31","964","Hammels-Arverne-Edgemere","40.590417","-73.788753","11692"
"50938","51561","Preservation","2","2972","34","2010431","1347","BRISTOW STREET","13","10","23","23","5350","5","2029720034","203","16","153","Crotona Park East","40.831908","-73.894913","10459"
"50942","964992","New Construction","2","2808","73","2000000","2026","CRESTON AVENUE","114","0","114","114","18395","11","2028080073","205","14","23501","Mount Hope","40.852057","-73.905436","10453"
"50959","633908","Preservation","4","16138","39","4435778","145","BEACH 92 STREET","0","0","0","5","2300","2","4161380039","414","32","94203","Hammels-Arverne-Edgemere","40.585156","-73.814504","11693"
"50996","837303","Preservation","3","8720","7512",,"155","OCEANA DRIVE EAST","0","0","0","56","87230","8",,"313","48","61002","Brighton Beach","40.575859","-73.957257","11235"
"50996","837304","Preservation","3","8720","7512",,"105","OCEANA DRIVE EAST","0","0","0","56","87230","7",,"313","48","61002","Brighton Beach","40.576553","-73.957317","11235"
"51023","809070","Preservation","3","7260","28","3196299","2727","OCEAN PARKWAY","0","0","0","174","1","6","3072600028","313","48","366","Brighton Beach","40.582809","-73.967034","11235"
"51031","6546","Preservation","1","392","33","1004774","155","AVENUE C","0","0","0","16","1","5","1003920033","103","2","28","Lower East Side","40.725636","-73.977729","10009"
"51035","683674","Preservation","4","16213","1","4304470","117-17","NEWPORT AVENUE","0","0","0","6","3200","3","4162130001","414","32","93402","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.581093","-73.839273","11694"
"51047","212708","Preservation","3","8691","33","3245108","3099","BRIGHTON 6 STREET","0","0","0","96",,"6","3086910033","313","48","36002","Brighton Beach","40.577007","-73.961331","11235"
"51051","387522","Preservation","3","8782","7","3247146","2330","VOORHIES AVENUE","0","0","0","105","18210","6","3087820007","315","48","600","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","40.586616","-73.945624","11235"
"51052","11135","Preservation","1","376","16","1004475","248","EAST 7 STREET","0","0","0","12","23604","6","1003760016","103","2","2602","Lower East Side","40.72374","-73.978065","10009"
"51056","211091","Preservation","3","399","1","3006362","205","BOND STREET","0","0","0","5","1","4","3003990001","306","33","71","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.683162","-73.987395","11217"
"51056","216349","Preservation","3","411","11","3006598","190","BUTLER STREET","0","0","0","4","1","3","3004110011","306","33","71","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.682353","-73.987514","11217"
"51064","335986","Preservation","3","7061","2","3189572","1726","MERMAID AVENUE","0","0","0","7",,"4","3070610002","313","47","326","Seagate-Coney Island","40.57659","-73.985028","11224"
"51065","691364","Preservation","4","16215","37","4304544","119-08","ROCKAWAY BEACH BOULEVARD","0","0","0","6","4100","3","4162150037","414","32","93402","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","40.578909","-73.839926","11694"
"51067","11583","Preservation","1","379","15","1004545","412","EAST 10 STREET","0","0","0","24","14910","6","1003790015","103","2","28","Lower East Side","40.725581","-73.976849","10009"
"51104","956094","New Construction","1","595","7509","1080177","460","WASHINGTON STREET","22","0","22","107","25641","10","1005957509","101","1","39","SoHo-TriBeCa-Civic Center-Little Italy","40.724414","-74.010192","10013"
"51123","967799","New Construction","3","2107","7502","3000000","15","LAFAYETTE AVENUE","50","0","50","123","12000","12","3021077502","302","35","33","Fort Greene","40.68679","-73.97851","11217"
"51143","5578","Preservation","1","1987","33","1059740","1488","AMSTERDAM AVENUE","18","0","18","18","3983","6","1019870033","109","7","219","Manhattanville","40.817942","-73.95295","10031"
"51143","5579","Preservation","1","1987","34","1059741","1492","AMSTERDAM AVENUE","18","0","18","18","4000","6","1019870034","109","7","219","Manhattanville","40.818022","-73.952888","10031"
"51143","5580","Preservation","1","1987","36","1059742","1496","AMSTERDAM AVENUE","22","0","22","22","4000","6","1019870036","109","7","219","Manhattanville","40.818104","-73.952831","10031"
"51150","66602","Preservation","2","3031","7","2011182","406","EAST 184 STREET","20","0","20","20","3680","6","2030310007","206","15","38302","Fordham South","40.856646","-73.894993","10458"
"51168","910338","Preservation","4","16137","7502","4540154","91-16","SHORE FRONT PARKWAY","0","0","0","43",,"6","4161377502","414","32","94203","Hammels-Arverne-Edgemere","40.584402","-73.813196","11693"
"51175","927217","New Construction","2","2360","3","2000000","740","BROOK AVENUE","52","0","52","52","0","9","2023600003","201","17","71","Melrose South-Mott Haven North","40.81971","-73.911689","10451"
"51177","5624","Preservation","1","2076","30","1061912","1702","AMSTERDAM AVENUE","7","0","7","7","1263","5","1020760030","109","7","229","Hamilton Heights","40.82472","-73.947995","10031"
"51177","5656","Preservation","1","2080","28","1062032","1780","AMSTERDAM AVENUE","13","0","13","13","2219","5","1020800028","109","7","233","Hamilton Heights","40.82725","-73.946143","10031"
"51177","5659","Preservation","1","2080","30","1062033","1784","AMSTERDAM AVENUE","9","0","9","9","1500","5","1020800030","109","7","233","Hamilton Heights","40.827359","-73.946063","10031"
"51177","5661","Preservation","1","2080","31","1062034","1786","AMSTERDAM AVENUE","9","0","9","9","1500","5","1020800031","109","7","233","Hamilton Heights","40.827414","-73.946024","10031"
"51177","21191","Preservation","1","2048","33","1060909","115","EDGECOMBE AVENUE","9","0","9","9","1292","5","1020480033","110","9","22102","Central Harlem North-Polo Grounds","40.820352","-73.945556","10030"
"51177","21218","Preservation","1","2051","85","1061078","161","EDGECOMBE AVENUE","15","0","15","15","2588","5","1020510085","109","9","227","Hamilton Heights","40.822086","-73.944601","10030"
"51177","21219","Preservation","1","2051","83","1061077","165","EDGECOMBE AVENUE","20","0","20","20","2034","5","1020510083","109","9","227","Hamilton Heights","40.822149","-73.944568","10030"
"51177","21220","Preservation","1","2051","81","1061076","169","EDGECOMBE AVENUE","20","0","20","20","2013","5","1020510081","109","9","227","Hamilton Heights","40.822212","-73.944539","10030"
"51177","21221","Preservation","1","2051","98","1061083","180","EDGECOMBE AVENUE","42","0","42","42","5124","6","1020510098","109","9","227","Hamilton Heights","40.822144","-73.94455","10030"
"51177","21246","Preservation","1","2051","66","1079815","211","EDGECOMBE AVENUE","36","0","36","36","3066","6","1020510066","109","9","227","Hamilton Heights","40.822868","-73.944228","10030"
"51177","28152","Preservation","1","2048","42","1060915","618","ST NICHOLAS AVENUE","15","0","15","15","2122","5","1020480042","110","9","22102","Central Harlem North-Polo Grounds","40.821068","-73.946159","10030"
"51177","41519","Preservation","1","2051","7","1061040","347","WEST 141 STREET","10","0","10","10","1235","5","1020510007","109","9","227","Hamilton Heights","40.820986","-73.945397","10030"
"51177","41521","Preservation","1","2051","4","1061039","351","WEST 141 STREET","12","0","12","12","1576","6","1020510004","109","9","227","Hamilton Heights","40.821005","-73.94544","10030"
"51177","41937","Preservation","1","2051","60","1061060","340","WEST 145 STREET","7","0","7","7","1504","4","1020510060","109","9","227","Hamilton Heights","40.823697","-73.943985","10039"
"51177","804763","Preservation","1","2051","64","1079816","219","EDGECOMBE AVENUE","30","0","30","30","2941","6","1020510064","109","9","227","Hamilton Heights","40.822994","-73.944166","10030"
"51179","876943","Preservation","3","1625","34","3390995","625","QUINCY STREET","94","0","94","94","84416","6","3016250034","303","36","291","Stuyvesant Heights","40.688856","-73.934247","11221"
"51248","9911","Preservation","1","2057","46","1061204","270","CONVENT AVENUE","60","0","60","60","75679","10","1020570046","109","9","227","Hamilton Heights","40.821896","-73.948254","10031"
"51249","94237","Preservation","2","3111","4","2012994","2120","MAPES AVENUE","0","29","29","29","27495","5","2031110004","206","15","36501","East Tremont","40.847123","-73.885094","10460"
"51252","46525","Preservation","2","3261","15","2015921","3058","BAILEY AVENUE","9","0","9","9","1500","4","2032610015","208","14","277","Van Cortlandt Village","40.877375","-73.902948","10463"
"51252","46526","Preservation","2","3261","17","2015922","3060","BAILEY AVENUE","9","0","9","9","1572","4","2032610017","208","14","277","Van Cortlandt Village","40.8774","-73.90293","10463"
"51252","116663","Preservation","2","3213","14","2014629","2432","UNIVERSITY AVENUE","46","0","46","46","8300","5","2032130014","207","14","263","Kingsbridge Heights","40.863593","-73.904393","10468"
"51252","119119","Preservation","2","3179","47","2013964","2085","WALTON AVENUE","42","0","42","42","7052","6","2031790047","205","14","241","Mount Hope","40.854223","-73.90578","10453"
"51260","811859","Preservation","4","15926","1","4536731","57-15","SHORE FRONT PARKWAY","0","0","0","1093",,"19","4159260001","414","31","97202","Hammels-Arverne-Edgemere","40.589248","-73.787478","11692"
"51261","2713","Preservation","1","1763","1","1054344","2289","5 AVENUE","0","0","0","297","0","16","1017630001","111","9","210","East Harlem North","40.814945","-73.936012","10037"
"51261","2716","Preservation","1","1764","1","1054345","2301","5 AVENUE","0","0","0","60","0","11","1017640001","111","9","210","East Harlem North","40.815502","-73.935614","10037"
"51261","804799","Preservation","1","1764","1","1085294","2311","5 AVENUE","0","0","0","84","0","11","1017640001","111","9","210","East Harlem North","40.816029","-73.935227","10037"
