"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1086017","228613","3","BROOKLYN","712","CROWN STREET","11213","1419","6","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13589410","2020-02-06T00:00:00.000","200","240",,"40.665347","-73.933809","9","35","355","3038261","3014190006","Crown Heights South"
"1086018","317245","3","BROOKLYN","439","JEFFERSON AVENUE","11221","1831","72","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13589195","2020-02-06T00:00:00.000","200","240",,"40.684424","-73.940212","3","36","275","3052184","3018310072","Stuyvesant Heights"
"1086019","815232","4","QUEENS","22-29","DIX AVENUE","11691","15661","55","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13587886","2020-02-06T00:00:00.000","200","240",,"40.606588","-73.755868","14","31","103201","4458767","4156610055","Far Rockaway-Bayswater"
"1086020","357167","3","BROOKLYN","469","PROSPECT PLACE","11238","1155","70","Standing Building","8","INSPECTION FEE","2","Complaint","168724","2020-02-06T00:00:00.000","200","243",,"40.676012","-73.960945","8","35","305","3028644","3011550070","Crown Heights North"
"1086021","111945","2","BRONX","1149","STRATFORD AVENUE","10472","3743","63","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152633","2020-02-05T00:00:00.000","200","236",,"40.827966","-73.875222","9","18","48","2023994","2037430063","Soundview-Bruckner"
"1086022","81791","2","BRONX","2250","GRAND CONCOURSE","10457","3158","14","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152633","2020-02-05T00:00:00.000","200","236",,"40.856598","-73.900434","5","15","38301","2013721","2031580014","Fordham South"
"1086023","58374","2","BRONX","540","CONCORD AVENUE","10455","2580","18","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152633","2020-02-05T00:00:00.000","200","236",,"40.812821","-73.908226","1","8","35","2003945","2025800018","Mott Haven-Port Morris"
"1086024","379262","3","BROOKLYN","152","MARCUS GARVEY BOULEVARD","11206","1777","33","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152637","2020-02-05T00:00:00.000","200","236",,"40.693251","-73.940096","3","36","281","3049571","3017770033","Stuyvesant Heights"
"1086025","379259","3","BROOKLYN","148","MARCUS GARVEY BOULEVARD","11206","1777","33","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152637","2020-02-05T00:00:00.000","200","236",,"40.693339","-73.940114","3","36","281","3049570","3017770033","Stuyvesant Heights"
"1086026","332331","3","BROOKLYN","590","MAPLE STREET","11203","4799","24","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1152637","2020-02-05T00:00:00.000","200","236",,"40.661404","-73.941213","9","41","806","3106816","3047990024","Prospect Lefferts Gardens-Wingate"
"1086027","348077","3","BROOKLYN","1600","OCEAN PARKWAY","11230","6612","42","Standing Building","8","INSPECTION FEE","2","Complaint","168734","2020-02-06T00:00:00.000","200","243",,"40.609941","-73.967798","12","44","438","3174959","3066120042","Ocean Parkway South"
"1086028","197911","3","BROOKLYN","207","BAINBRIDGE STREET","11233","1681","54","Standing Building","8","INSPECTION FEE","2","Complaint","168749","2020-02-06T00:00:00.000","200","243",,"40.681181","-73.929283","3","36","297","3047520","3016810054","Crown Heights North"
"1086030","648843","4","QUEENS","67-30","DARTMOUTH STREET","11375","3163","15","Standing Building","8","INSPECTION FEE","2","Complaint","168770","2020-02-06T00:00:00.000","200","243",,"40.721379","-73.856096","6","29","709","4074894","4031630015","Forest Hills"
"1086031","826691","2","BRONX","1971","WEBSTER AVENUE","10457","3142","90","Standing Building","8","INSPECTION FEE","2","Complaint","168791","2020-02-06T00:00:00.000","200","243",,"40.849632","-73.899840","5","15","379","2116001","2031420090","Mount Hope"
"1086032","183911","3","BROOKLYN","2005","ALBEMARLE ROAD","11226","5101","54","Standing Building","8","INSPECTION FEE","2","Complaint","168797","2020-02-06T00:00:00.000","200","243",,"40.647282","-73.960198","14","40","51002","3117149","3051010054","Flatbush"
"1086033","672852","4","QUEENS","83-34","LEFFERTS BOULEVARD","11415","3322","119","Standing Building","8","INSPECTION FEE","2","Complaint","168822","2020-02-06T00:00:00.000","200","243",,"40.705218","-73.832215","9","29","134","4079395","4033220119","Kew Gardens"
"1086034","228082","3","BROOKLYN","2107","CROPSEY AVENUE","11214","6445","9","Standing Building","8","INSPECTION FEE","2","Complaint","168833","2020-02-06T00:00:00.000","200","243",,"40.598615","-74.000486","11","47","292","3168912","3064450009","Bath Beach"
"1254404","30023","1","MANHATTAN","175","WEST 12 STREET","10011","608","7501","Standing Building","8","INSPECTION FEE","2","Complaint","182070","2020-07-22T00:00:00.000","200","243",,"40.736853","-73.999726","2","3","71","1067315","1006087501","West Village"
"1087234","321004","3","BROOKLYN","451","KINGSTON AVENUE","11225","1326","1","Standing Building","8","INSPECTION FEE","2","Complaint","176955","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.663504","-73.942746","9","41","331","3035200","3013260001","Crown Heights South"
"1087235","804535","1","MANHATTAN","509","EAST 81 STREET","10028","1578","6","Standing Building","8","INSPECTION FEE","2","Complaint","176983","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.772510","-73.948982","8","5","136","1078714","1015780006","Yorkville"
"1087236","218993","3","BROOKLYN","347","CHAUNCEY STREET","11233","1508","55","Standing Building","8","INSPECTION FEE","2","Complaint","176988","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.681426","-73.920615","3","41","379","3040807","3015080055","Stuyvesant Heights"
"1087237","184733","3","BROOKLYN","248","ARLINGTON AVENUE","11208","3940","6","Standing Building","8","INSPECTION FEE","2","Complaint","177037","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.680713","-73.885499","5","37","117201","3087668","3039400006","Cypress Hills-City Line"
"1087238","57765","2","BRONX","1200","COLLEGE AVENUE","10456","2435","7","Standing Building","8","INSPECTION FEE","2","Complaint","177050","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.832908","-73.913287","4","16","175","2002289","2024350007","East Concourse-Concourse Village"
"1087239","57765","2","BRONX","1200","COLLEGE AVENUE","10456","2435","7","Standing Building","8","INSPECTION FEE","2","Complaint","177051","2020-04-14T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.832908","-73.913287","4","16","175","2002289","2024350007","East Concourse-Concourse Village"
"1087099","4189","1","MANHATTAN","2853","FREDERICK DOUGLASS BOULEVARD","10039","2046","63","Standing Building","8","INSPECTION FEE","2","Complaint","175645","2020-04-03T00:00:00.000","200","243",,"40.827380","-73.938609","10","9","23502","1060875","1020460063","Central Harlem North-Polo Grounds"
"1087100","28787","1","MANHATTAN","25","TUDOR CITY PLACE","10017","1334","22","Standing Building","8","INSPECTION FEE","2","Complaint","175655","2020-04-03T00:00:00.000","200","243",,"40.748583","-73.970770","6","4","88","1038655","1013340022","Turtle Bay-East Midtown"
"1087101","81999","2","BRONX","1003","GRANT AVENUE","10456","2447","23","Standing Building","8","INSPECTION FEE","2","Complaint","175676","2020-04-03T00:00:00.000","200","243",,"40.829129","-73.917599","4","16","18302","2002504","2024470023","East Concourse-Concourse Village"
"1087102","36389","1","MANHATTAN","51","WEST 86 STREET","10024","1200","5","Standing Building","8","INSPECTION FEE","2","Complaint","175684","2020-04-03T00:00:00.000","200","243",,"40.786044","-73.971097","7","6","173","1031399","1012000005","Upper West Side"
"1087103","326545","3","BROOKLYN","326","LINCOLN PLACE","11238","1179","23","Standing Building","8","INSPECTION FEE","2","Complaint","175693","2020-04-03T00:00:00.000","200","243",,"40.673340","-73.965525","8","35","215","3029624","3011790023","Prospect Heights"
"1087104","25232","1","MANHATTAN","346","MANHATTAN AVENUE","10026","1848","31","Standing Building","8","INSPECTION FEE","2","Complaint","175702","2020-04-03T00:00:00.000","200","243",,"40.804039","-73.957540","10","9","20102","1055849","1018480031","Central Harlem South"
"1087105","306941","3","BROOKLYN","309","HANCOCK STREET","11216","1835","81","Standing Building","8","INSPECTION FEE","2","Complaint","175719","2020-04-03T00:00:00.000","200","243",,"40.683303","-73.943411","3","36","267","3052485","3018350081","Bedford"
"1087106","66318","2","BRONX","666","EAST 181 STREET","10457","3081","48","Standing Building","8","INSPECTION FEE","2","Complaint","175728","2020-04-03T00:00:00.000","200","243",,"40.849323","-73.888961","6","15","373","2012362","2030810048","East Tremont"
"1254558","89755","2","BRONX","3601","KINGSBRIDGE AVENUE","10463","5766","775","Standing Building","8","INSPECTION FEE","2","Complaint","182820","2020-07-31T00:00:00.000","200","243",,"40.884050","-73.902345","8","11","285","2083859","2057660775","Spuyten Duyvil-Kingsbridge"
"1254559","44849","2","BRONX","1032","ALDUS STREET","10459","2755","29","Standing Building","8","INSPECTION FEE","2","Complaint","182821","2020-07-31T00:00:00.000","200","243",,"40.823282","-73.887462","2","17","119","2006214","2027550029","Hunts Point"
"1254560","196320","3","BROOKLYN","2113","AVENUE V","11229","7354","36","Standing Building","8","INSPECTION FEE","2","Complaint","182835","2020-07-31T00:00:00.000","200","243",,"40.597410","-73.949756","15","48","578","3199860","3073540036","Madison"
"1254561","807775","3","BROOKLYN","952","BERGEN STREET","11216","1217","12","Standing Building","8","INSPECTION FEE","2","Complaint","182838","2020-07-31T00:00:00.000","200","243",,"40.676682","-73.955180","8","35","221","3030573","3012170012","Crown Heights North"
"1254562","50305","2","BRONX","2190","BOLTON STREET","10462","4317","100","Standing Building","8","INSPECTION FEE","2","Complaint","182859","2020-07-31T00:00:00.000","200","243",,"40.856062","-73.868638","11","13","22401","2049389","2043170100","Pelham Parkway"
"1254563","366318","3","BROOKLYN","257","SARATOGA AVENUE","11233","1562","7","Standing Building","8","INSPECTION FEE","2","Complaint","182860","2020-07-31T00:00:00.000","200","243",,"40.677248","-73.916399","16","41","301","3042427","3015620007","Ocean Hill"
"1254564","60069","2","BRONX","2078","CROTONA PARKWAY","10460","3118","56","Standing Building","8","INSPECTION FEE","2","Complaint","182861","2020-07-31T00:00:00.000","200","243",,"40.845221","-73.884613","6","17","363","2013098","2031180056","East Tremont"
"1254565","888863","4","QUEENS","141","BEACH 26 STREET","11691","15818","69","Standing Building","8","INSPECTION FEE","2","Complaint","182862","2020-07-31T00:00:00.000","200","243",,"40.593623","-73.759069","14","31","99802","4532811","4158180069","Far Rockaway-Bayswater"
"1254566","1280","1","MANHATTAN","2291 1/2","2 AVENUE","10035","1667","25","Standing Building","8","INSPECTION FEE","2","Complaint","182863","2020-07-31T00:00:00.000","200","243",,"40.797997","-73.937061","11","8","188","1052623","1016670025","East Harlem North"
"1254567","31891","1","MANHATTAN","136","WEST 28 STREET","10001","803","60","Standing Building","8","INSPECTION FEE","2","Complaint","182864","2020-07-31T00:00:00.000","200","243",,"40.746520","-73.991678","5","3","95","1015092","1008030060","Midtown-Midtown South"
"1254568","369773","3","BROOKLYN","132","SHERIDAN AVENUE","11208","4181","48","Standing Building","8","INSPECTION FEE","2","Complaint","182865","2020-07-31T00:00:00.000","200","243",,"40.679452","-73.867334","5","37","1188","3093993","3041810048","Cypress Hills-City Line"
"1254569","247639","3","BROOKLYN","2222","EAST 18 STREET","11229","7378","78","Standing Building","8","INSPECTION FEE","2","Complaint","182866","2020-07-31T00:00:00.000","200","243",,"40.596484","-73.953059","15","48","586","3200893","3073780078","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"1254570","809817","3","BROOKLYN","2970","WEST 24 STREET","11224","7055","13","Standing Building","8","INSPECTION FEE","2","Complaint","182867","2020-07-31T00:00:00.000","200","243",,"40.574134","-73.990810","13","47","326","3189540","3070550013","Seagate-Coney Island"
"1256735","24835","1","MANHATTAN","2093","MADISON AVENUE","10037","1756","50","Standing Building","8","INSPECTION FEE","2","Complaint","196382","2020-11-26T00:00:00.000","200","243",,"40.809951","-73.937559","11","9","206","1054328","1017560050","Central Harlem North-Polo Grounds"
"1254346","347786","3","BROOKLYN","781","OCEAN AVENUE","11226","5151","28","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184206","2020-07-16T00:00:00.000","200","236",,"40.643744","-73.959797","14","40","514","3118549","3051510028","Flatbush"
"1254347","164196","3","BROOKLYN","1045","64 STREET","11219","5737","58","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13726662","2020-07-20T00:00:00.000","200","240",,"40.629966","-74.006470","10","38","212","3141758","3057370058","Dyker Heights"
"1254348","353169","3","BROOKLYN","584","PENNSYLVANIA AVENUE","11207","3839","30","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13728799","2020-07-20T00:00:00.000","200","240",,"40.662868","-73.893568","5","42","1128","3085534","3038390030","East New York (Pennsylvania Ave)"
"1254349","358408","3","BROOKLYN","709","PUTNAM AVENUE","11221","1645","47","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13728679","2020-07-20T00:00:00.000","200","240",,"40.685952","-73.933439","3","36","293","3045160","3016450047","Stuyvesant Heights"
"1254351","359188","3","BROOKLYN","285","QUINCY STREET","11216","1803","72","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184204","2020-07-16T00:00:00.000","200","236",,"40.687118","-73.949336","3","36","251","3050643","3018030072","Bedford"
"1254352","40445","1","MANHATTAN","162","WEST 132 STREET","10027","1916","56","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184207","2020-07-16T00:00:00.000","200","236",,"40.812883","-73.943915","10","9","226","1058118","1019160056","Central Harlem North-Polo Grounds"
"1254353","343611","3","BROOKLYN","171","NEW YORK AVENUE","11216","1228","1","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184206","2020-07-16T00:00:00.000","200","236",,"40.674348","-73.947283","8","36","341","3031026","3012280001","Crown Heights North"
"1254354","46172","2","BRONX","2110","ARTHUR AVENUE","10457","3070","5","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184309","2020-07-17T00:00:00.000","200","236",,"40.849868","-73.891292","6","15","373","2012027","2030700005","East Tremont"
"1254355","327352","3","BROOKLYN","46","LINDEN BOULEVARD","11226","5086","30","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184456","2020-07-20T00:00:00.000","200","236",,"40.652230","-73.957478","14","40","79602","3116709","3050860030","Prospect Lefferts Gardens-Wingate"
"1254356","20563","1","MANHATTAN","14","EAST 125 STREET","10035","1749","64","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184457","2020-07-20T00:00:00.000","200","236",,"40.806171","-73.941703","11","9","198","1054016","1017490064","East Harlem North"
