"borough","restaurantname","seatingchoice","legalbusinessname","businessaddress","restaurantinspectionid","issidewaycompliant","isroadwaycompliant","skippedreason","inspectedon","agencycode","postcode","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"Brooklyn","WILLIAMSBURG THAI CUISINE","both","WILLIAMSBURG THAI CUISINE NY INC","212 BEDFORD AVENUE","72896",,"Compliant",,"2021-12-20T16:52:41.000","DOT","11249","40.716913","-73.958728","1","33","553","3062192","3023350026","North Side-South Side"
"Manhattan","Sushi Ishikawa","both","DH and Sons Inc","419 E 74th St","10822",,"Skipped Inspection","No Seating","2020-07-16T12:32:07.000","DOT","10021","40.768862","-73.954407","8","5","132","1045893","1014690009","Lenox Hill-Roosevelt Island"
"Bronx","Patsy's Pizzeria","both","Patsy's of Morris Park, Inc.","980 Morris Park Avenue","10823",,"Compliant",,"2020-07-16T12:32:20.000","DOT","10461","40.847855","-73.856784","11","13","252","2044744","2041010004","Van Nest-Morris Park-Westchester Square"
"Brooklyn","LOOK","both","omsutip inc","622  Washington ave","10824",,"Compliant",,"2020-07-16T12:33:21.000","DOT","11238","40.679831","-73.964163","8","35","203","3027684","3011310018","Prospect Heights"
"Brooklyn","BAKERIE NY LLC","both","BAKERIE NY LLC","252 ALBANY AVENUE","10825",,"Skipped Inspection","No Seating","2020-07-16T12:33:46.000","DOT","11213","40.672064","-73.939174","8","36","343","3031765","3012440090","Crown Heights North"
"Manhattan","Darkhorse","both","17 Murray Rest  Corp","17 Murray street","10826",,"Under Review",,"2020-07-16T12:35:21.000","DOT","10007","40.713451","-74.008062","1","1","21","1001447","1001347502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","ShiMiaoDao Yunnan Rice Noodle","both","CHUMI GROUP CORPORATION","33 Saint Marks Pl","10827",,"Skipped Inspection","No Seating","2020-07-16T12:35:28.000","DOT","10003","40.728822","-73.988173","3","2","38","1006749","1004640043","East Village"
"Manhattan","River Thai & Beyond","both","1766 Amsterdam LLC","1766  Amsterdam Avenue","10828",,"Skipped Inspection","No Seating","2020-07-16T12:36:41.000","DOT","10031","40.826802","-73.946472","9","7","233","1061985","1020790031","Hamilton Heights"
"Manhattan","Solo pizza inc.","both","Solo pizza inc.","27 Avenue B","10829",,"Skipped Inspection","No Seating","2020-07-16T12:36:53.000","DOT","10009","40.722365","-73.983177","3","2","2202","1004589","1003850005","Lower East Side"
"Manhattan","1 2 3","both","Peaceful Enterprise Corp.","738  10th Avenue","1083",,"Compliant",,"2020-07-04T14:51:29.000","DEP","10019","40.764899","-73.991618","4","3","133","1026668","1010600003","Clinton"
"Manhattan","St Tropez Wine Bar","both","ST TROPEZ WINE BAR LLC","302-304 West 4th Street","10830",,"Compliant",,"2020-07-16T12:37:59.000","DOT","10014","40.736999","-74.003760","2","3","77","1011388","1006240053","West Village"
"Manhattan","Ruchi Indian Cuisine","sidewalk","Ruchi Indian Cuisine Inc","120  Cedar","10831",,"Skipped Inspection","No Seating","2020-07-16T12:38:07.000","DOT","10006","40.709644","-74.012711","1","1","13","1001038","1000520010","Battery Park City-Lower Manhattan"
"Manhattan","ST TROPEZ WINE BAR LLC","both","ST TROPEZ WINE BAR LLC","302-304   W4TH STREET","10832",,"Compliant",,"2020-07-16T12:38:37.000","DOT","10014","40.736999","-74.003760","2","3","77","1011388","1006240053","West Village"
"Manhattan","Beyond Sushi","both","Beyond Sushi NYC inc","62  West 56th","10833",,"Compliant",,"2020-07-16T12:38:40.000","DOT","10019","40.763080","-73.976359","5","4","104","1034854","1012710069","Midtown-Midtown South"
"Brooklyn","Coszcal de Allende","roadway","panchos restaurant inc","6824 3rd avenue","10834",,"Skipped Inspection","No Seating","2020-07-16T12:39:10.000","DOT","11220","40.636260","-74.025841","10","43","68","3145152","3058620051","Bay Ridge"
"Manhattan","Little Ways","both","B&G Hospitality, LLC","343 West Broadway","10835",,"Compliant",,"2020-07-16T12:40:06.000","DOT","10013","40.722693","-74.003492","2","1","47","1090893","1004750004","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","Hardware","both","Physical Onion LLC","697 10th Ave","10836",,"Under Review",,"2020-07-16T12:41:32.000","DOT","10036","40.763233","-73.992863","4","3","129","1026995","1010760033","Clinton"
"Manhattan","Bleecker Street Bar","roadway","Bleecker Street Bar Corp","58 Bleeker Street","10837",,"Skipped Inspection","No Seating","2020-07-16T12:41:47.000","DOT","10012","40.726099","-73.995007","2","1","5502","1008217","1005220031","West Village"
"Manhattan","ICHIRAN U.S.A. INC","both","ICHIRAN U.S.A. INC","152 W 49th Street","10838",,"Skipped Inspection","No Seating","2020-07-16T12:41:56.000","DOT","10019","40.759883","-73.982374","5","4","125","1022696","1010010059","Midtown-Midtown South"
"Brooklyn","El changarito","both","El changarito LLC","602  Marlborough rd","10839",,"Skipped Inspection","No Seating","2020-07-16T12:43:09.000","DOT","11226","40.635060","-73.963282","14","40","520","3121147","3052350008","Flatbush"
"Manhattan","Tre Otto","both","UNI NYC LLC","1410 Madison Avenue","1084",,"Non-Compliant",,"2020-07-04T14:51:32.000","DOT","10029","40.788313","-73.953379","11","4","16002","1051476","1016030058","East Harlem South"
"Manhattan","Toscana49","both","143cafe inc","143 East 49th street","10840",,"Skipped Inspection","No Seating","2020-07-16T12:44:33.000","DOT","10017","40.755651","-73.972279","6","4","100","1036442","1013040025","Turtle Bay-East Midtown"
"Manhattan","Don Filippo Restaurant","both","Don Filippo Restaurant Corp","1133  Lexington Ave","10841",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T12:44:48.000","DOT","10075","40.774649","-73.959108","8","4","140","1043268","1014130153","Upper East Side-Carnegie Hill"
"Queens","SoleLuna","both","Il sole llc","40-01 Queens Blvd","10842",,"Compliant",,"2020-07-16T12:47:24.000","DOT","11104","40.743800","-73.924117","2","26","18101","4002473","4001890005","Hunters Point-Sunnyside-West Maspeth"
"Manhattan","natsumi","both","tatsu llc","226 w 50th st","10843",,"Skipped Inspection","No Seating","2020-07-16T12:47:28.000","DOT","10019","40.761668","-73.984651","5","3","125","1024806","1010210052","Midtown-Midtown South"
"Queens","SingleCut Beersmiths","roadway","SingleCut Beersmiths LLC","19-33 37th St","10844",,"Skipped Inspection","No Seating","2020-07-16T12:48:16.000","DOT","11105","40.778586","-73.901706","1","22","12301","4016130","4008120031","Steinway"
"Manhattan","Sushi & Co","both","suco hana Inc.","67 Nassau street","10845",,"Compliant",,"2020-07-16T12:48:34.000","DOT","10038","40.709405","-74.008552","1","1","1502","1001106","1000657501","Battery Park City-Lower Manhattan"
"Manhattan","Bluestone Lane","roadway","BL 55 Greenwich NY LLC","55 Greenwich Ave","10847",,"Compliant",,"2020-07-16T12:51:07.000","DOT","10014","40.735829","-74.000678","2","3","71","1010890","1006120057","West Village"
"Manhattan","Grill On The Hill","both","The Mitchell Sisters Corp","1624 Amsterdam Ave","10848",,"Compliant",,"2020-07-16T12:52:31.000","DOT","10031","40.822168","-73.949865","9","7","225","1061767","1020727501","Hamilton Heights"
"Queens","LUNA'S FOOD CORP","both","LUNA'S FOOD CORP","7702 ROOSEVELT AVE","10849",,"Under Review",,"2020-07-16T12:54:41.000","DOT","11372","40.747142","-73.888529","4","25","267","4036779","4014880001","Elmhurst"
"Brooklyn","Queen","both","Starr Queen LLC","247  Starr Street","1085",,"Non-Compliant",,"2020-07-04T14:52:29.000","DOT","11237","40.705729","-73.922538","4","34","447","3333195","3031880041","Bushwick North"
"Manhattan","Dulceria NYC","both","Dulceria NYC INC","2220  Frederick Douglas Boulevard","10850",,"Skipped Inspection","No Seating","2020-07-16T12:55:34.000","DOT","10026","40.806739","-73.953666","10","9","220","1058458","1019250063","Central Harlem South"
"Manhattan","Tender Steak and Sushi Lab","both","Logans Sanctuary LLC","130 - 132 West 47 Street","10851",,"Skipped Inspection","No Seating","2020-07-16T12:56:49.000","DOT","10036","40.758445","-73.982829","5","4","125","1022668","1009990046","Midtown-Midtown South"
"Brooklyn","Montesacro","both","Aurora East Inc","432 Union Avenue","10853",,"Compliant",,"2020-07-16T12:57:53.000","DOT","11211","40.713331","-73.951494","1","34","513","3068767","3027610003","North Side-South Side"
"Queens","Rockaway Brewing Company","both","Rockaway Brewing Company LLC","4601 5th st","10854",,"Compliant",,"2020-07-16T13:00:40.000","DOT","11101","40.747225","-73.955068","2","26","7","4436579","4000270025","Hunters Point-Sunnyside-West Maspeth"
"Bronx","Angiolina's Restaurant","both","Angiolina''s Restaurant Inc","1322A Jerome Avenue","10855",,"Skipped Inspection","No Seating","2020-07-16T13:01:09.000","DOT","10452","40.838534","-73.918895","4","16","22101","2008044","2028400001","West Concourse"
"Brooklyn","Cena","both","Oja Como VA, LLC","60  Greenwood","10856",,"Under Review",,"2020-07-16T13:03:31.000","DOT","11218",,,,,,,,
"Manhattan","Vino Levantino","both","Levantino LLC","210 West 94","10857",,"Under Review",,"2020-07-16T13:06:05.000","DOT","10025","40.792958","-73.971823","7","6","179","1033652","1012410046","Upper West Side"
"Brooklyn","Coffee Project NY","both","COFFEE PROJECT NY TWO CORP.","78 Rockwell Pl","10858",,"Under Review",,"2020-07-16T13:08:18.000","DOT","11219","40.687693","-73.979213","2","35","33","3059161","3021060009","Fort Greene"
"Brooklyn","Oaxaca","sidewalk","Oaxaca Bedford LLC","1116 Bedford Ave","10859",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:09:02.000","DOT","11216","40.686401","-73.954528","3","36","229","3056579","3019740025","Clinton Hill"
"Manhattan","Bodrum","both","TB 584 AMSTERDAM REST. CORP","584   AMSTERDAM AVE","10861",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:09:40.000","DOT","10024","40.789160","-73.973952","7","6","175","1033295","1012360032","Upper West Side"
"Queens","zyara restaurant corp","both","zyara restaurant corp","2553  2553 Steinway Street","10862",,"Under Review",,"2020-07-16T13:10:04.000","DOT","11103",,,,,,,,
"Bronx","CRUSH BAR & LOUNGE","both","EXOTIC LOUNGE INC","10 WEST MOUNT EDEN AVE","10863",,"Cease and Desist",,"2020-07-16T13:12:29.000","DOT","10452","40.844495","-73.915140","4","14","209","2008329","2028590044","West Concourse"
"Manhattan","Extra Virgin","both","Lets Eat LLC","259 West 4th Street","10864",,"Compliant",,"2020-07-16T13:13:16.000","DOT","10014","40.735294","-74.003258","2","3","73","1010860","1006127503","West Village"
"Manhattan","Extra Virgin","both","Lets Eat LLC","259 West 4th Street","10865",,"Compliant",,"2020-07-16T13:13:49.000","DOT","10014","40.735294","-74.003258","2","3","73","1010860","1006127503","West Village"
"Manhattan","2 Bros Pizza","both","2BP 557 LLC","557 8TH AVE","10866",,"Skipped Inspection","No Seating","2020-07-16T13:14:10.000","DOT","10018","40.754513","-73.991785","4","3","111","1013624","1007610039","Hudson Yards-Chelsea-Flatiron-Union Square"
"Brooklyn","PIROSMANI RESTAURANT","both","PIRVELI INC DBA PIROSMANI","2222  Avenue U","10867",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:15:30.000","DOT","11229","40.599620","-73.949164","15","48","576","3199890","3073550009","Madison"
"Manhattan","Anejo Tribeca","both","Anejo Tribeca Restaurant","301  Church Street","10868",,"Compliant",,"2020-07-16T13:17:32.000","DOT","10013","40.719322","-74.004470","1","1","33","1079007","1001930025","SoHo-TriBeCa-Civic Center-Little Italy"
"Queens","El Potrero Mexican Restaurant Inc","both","El Potrero Mexican Restaurant Inc","46-12 Green Point Avenue","10869",,"Compliant",,"2020-07-16T13:17:50.000","DOT","11104",,,,,,,,
"Manhattan","As Is NYC","both","71 Worth LLC","734  10th Avenue","1087",,"Non-Compliant",,"2020-07-04T14:54:39.000","DEP","10019","40.764775","-73.991712","4","3","133","1026666","1010600001","Clinton"
"Brooklyn","Lahore Broast Inc","both","Lahore Broast Inc","696 Coney Island Avenue","10870",,"Skipped Inspection","No Seating","2020-07-16T13:20:01.000","DOT","11218","40.640510","-73.969149","12","40","492","3126321","3053780018","Kensington-Ocean Parkway"
"Manhattan","Khaluas Cafe","both","Kahluas Cafe Inc","2117  3rd Avenue","10871",,"Non-Compliant",,"2020-07-16T13:20:11.000","DOT","10029","40.797708","-73.940182","11","8","188","1052564","1016650150","East Harlem North"
"Queens","Bareburger LIC","both","4819 Vernon Kitchen LLC","48-19 Vernon Boulevard","10872",,"Compliant",,"2020-07-16T13:20:42.000","DOT","11101","40.743917","-73.953691","2","26","7","4000254","4000440001","Hunters Point-Sunnyside-West Maspeth"
"Manhattan","Balthazar Restaurant","both","Windy Gates Soho Inc","80 Spring St","10873",,"Skipped Inspection","No Seating","2020-07-16T13:22:54.000","DOT","10012","40.722710","-73.998110","2","1","45","1007238","1004830017","SoHo-TriBeCa-Civic Center-Little Italy"
"Brooklyn","Bunch-O-Bagels","both","Crown Heights Bunch-O-Bagels and More","361 Troy Avenue","10874",,"Non-Compliant",,"2020-07-16T13:23:50.000","DOT","11213","40.666048","-73.936930","9","35","353","3038041","3014130007","Crown Heights North"
"Manhattan","Tacos El Paisa","sidewalk","Tepeaca LLC.","1548  St. Nicholas btw West 187th street and 188th street","10875",,"Non-Compliant",,"2020-07-16T13:23:53.000","DOT","10040",,,,,,,,
"Brooklyn","HEAD HI","both","AWAYS LLC","14 CLERMONT AVENUE","10876",,"Skipped Inspection","No Seating","2020-07-16T13:23:54.000","DOT","11205","40.697325","-73.971701","2","35","211","3058019","3020320033","Fort Greene"
"Manhattan","Flor de Mayo","both","Cho Familia Dynastia Inc","2651 Broadway","10877",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:25:02.000","DOT","10025","40.797588","-73.969654","7","6","187","1056487","1018720054","Upper West Side"
"Brooklyn","Lighthouse","sidewalk","crow and chick LLC","145  Borinquen","10878",,"Skipped Inspection","No Seating","2020-07-16T13:25:08.000","DOT","11211",,,,,,,,
"Queens","The king of tacos house","both","The king of tacos house INC.","9017 - 31av 91st","1086",,"Compliant",,"2020-07-04T14:53:56.000","DOT","11369",,,,,,,,
"Manhattan","FLOWERS CAFE","both","FLOWERS CAFE ON THE GO, LLC","39 ESSEX STREET","10852",,"Under Review",,"2020-07-16T12:57:34.000","DOT","10002","40.716135","-73.989467","3","1","16","1004040","1003100026","Chinatown"
"Brooklyn","Giovanni's Brooklyn Eats","both","Lucava Inc","1657  8th Avenue","10879",,"Skipped Inspection","No Seating","2020-07-16T13:27:34.000","DOT","11215","40.660254","-73.983806","7","39","169","3027156","3011130001","Windsor Terrace"
"Brooklyn","Nicky's Unisex","both","Hand Stuff LLC","90 South 4th Street","1088",,"Non-Compliant",,"2020-07-04T14:54:49.000","DEP","11249","40.712370","-73.964239","1","34","549","3321314","3024430009","North Side-South Side"
"Manhattan","el barrista cafe","both","el barrista cafe","2154  3rd avenue","10880",,"Compliant",,"2020-07-16T13:28:30.000","DOT","10035","40.799000","-73.939253","11","8","182","1052351","1016450038","East Harlem North"
"Brooklyn","Sherdor","both","Sherdor Uz Corp","1917  Avenue U","10881",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:28:35.000","DOT","11229","40.599294","-73.952290","15","48","578","3198275","3073240047","Madison"
"Queens","Suenos Americanos Bar Restaurante","both","Suenos Americanos Bar Restaurante","35-14/16 Junction boulevard","10882",,"Non-Compliant",,"2020-07-16T13:29:02.000","DOT","11368",,,,,,,,
"Manhattan","San matteo pizzeria e cucina","both","Campania Felix","1559 2nd Avenue","10883",,"Skipped Inspection","No Seating","2020-07-16T13:29:23.000","DOT","10028","40.774565","-73.954172","8","5","138","1048536","1015260028","Yorkville"
"Brooklyn","Dough Vale","sidewalk","Valentina restaurant corp","330 South 3rd st","10884",,"Skipped Inspection","No Seating","2020-07-16T13:30:32.000","DOT","11211","40.709369","-73.953939","1","34","527","3063348","3024370007","North Side-South Side"
"Manhattan","Olio e Piu","both","Olio Restaurants LLC","3 Greenwich Avenue","10885",,"Compliant",,"2020-07-16T13:30:36.000","DOT","10014","40.733938","-73.999636","2","3","71","1010268","1005930013","West Village"
"Manhattan","Takeshi Sushi","both","Takeshi Sushi LLC","28  Grand Street","10886",,"Skipped Inspection","No Seating","2020-07-16T13:31:01.000","DOT","10013","40.722841","-74.004719","2","1","47","1077736","1004760045","SoHo-TriBeCa-Civic Center-Little Italy"
"Brooklyn","Tasty Spot","both","Tasty Spot Corp","1911  Avenue U","10887",,"Skipped Inspection","No Seating","2020-07-16T13:31:05.000","DOT","11229","40.599289","-73.952344","15","48","578","3198277","3073240049","Madison"
"Manhattan","Serafina west 105","both","Serafina 2735 corp","2737 Broadway","10888",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T13:32:28.000","DOT","10025","40.800348","-73.968035","7","6","191","1056602","1018760058","Upper West Side"
"Manhattan","2 Bros Pizza","both","2BP 557 LLC","557 8TH AVE","10889",,"Skipped Inspection","No Seating","2020-07-16T13:35:06.000","DOT","10018","40.754513","-73.991785","4","3","111","1013624","1007610039","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","Hi-Life Bar & Grill","both","83/Amsterdam Restaurant Corp.","477 Amsterdam Avenue","1089",,"Non-Compliant",,"2020-07-04T14:55:05.000","DEP","10024","40.785592","-73.976535","7","6","169","1032088","1012130061","Upper West Side"
"Manhattan","Now or Never Coffee","roadway","Bell's LLC","30  Grand Street","10890",,"Skipped Inspection","No Seating","2020-07-16T13:35:24.000","DOT","10013","40.722817","-74.004658","2","1","47","1077735","1004760045","SoHo-TriBeCa-Civic Center-Little Italy"
"Brooklyn","simons bar and kitchen","both","simons bar and kitchen inc","483 grand st","10891",,"Skipped Inspection","No Seating","2020-07-16T13:35:39.000","DOT","11249","40.711007","-73.951907","1","34","513","3062734","3023870025","North Side-South Side"
"Manhattan","Allora","both","Vuthaj LLC","145 E 47 th street","10892",,"Skipped Inspection","No Seating","2020-07-16T13:36:04.000","DOT","10017",,,,,,,,
