"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2019-12-16T00:00:00.000","21611","Installation of a fire alarm system, Saratoga Women’s Center, 357 Saratoga Avenue, Brooklyn","Brooklyn","Preliminary and Final","DDC/DHS","27285","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21610","Reconstruction of a fueling station, 26th Precinct Police Station, 520 West 126th Street, Manhattan","Manhattan","Preliminary and Final","DDC","27283","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21608","Rehabilitation of an entrance and installation of an ADA ramp, Leonard Library, 81 Devoe Street, Brooklyn","Brooklyn","Preliminary and Final","BPL","27277","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21607","Installation of a door and louvers, Building 3, South Street between Seventh Avenue and Eighth Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27276","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21606","Installation of a door and louver, Building 5, 7th Avenue, Paulding Street, 8th Avenue, and Farragut Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27275","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21605","Installation of a fire alarm system, Fannie Barnes Residence, 829 Saratoga Avenue, Brooklyn","Brooklyn","Preliminary and Final","DDC","27274","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21549","Rehabilitation of Engine Company 266, 92-20 Rockaway Beach Boulevard, Far Rockaway, Queens","Queens","Preliminary and Final","FDNY","27320","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21546","Installation of an interim pump and fence, Clearview Pumping Station, Clearview Expressway exit ramp, Roe Place, and the Cross Island Parkway service road, Bayside, Queens","Queens","Preliminary and Final","DEP","27290","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21543","Installation of a conduit support structure, Coney Island Wastewater Resource Recovery Facility, 2591 Knapp Street, Brooklyn","Brooklyn","Preliminary and Final","DEP","27289","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21542","Replacement of a roof and rehabilitation of a façade, Engine Company 303, 104-12 Princeton Street, Jamaica, Queens","Queens","Preliminary and Final","FDNY","27322","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21541","Rehabilitation of a comfort station, Woodlawn Playground, Van Cortlandt Park, Van Cortlandt Park East and Kepler Avenue, Bronx","Bronx","Preliminary","DPR","27303","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21540","Installation of rooftop mechanical equipment and signage (Dave & Buster's), 625 Atlantic Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27314","Private","Calendared for Consent","Signage"
"2019-12-16T00:00:00.000","21539","Rehabilitation of a comfort station and adjacent site work, Commodore Barry Park, Flushing Avenue between Navy Street and North Elliott Place, Brooklyn","Brooklyn","Preliminary","DPR","27302","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21538","Reconstruction of stairs, Riverside Park, West 102nd Street and Riverside Drive, Manhattan","Manhattan","Preliminary and Final","DPR","27307","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21537","Reconstruction of Maple Playground, Maple Avenue and Kissena Boulevard, Flushing, Queens","Queens","Preliminary","DPR","27301","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21533","Construction of elevators, canopies, and an observation deck, 1475 Broadway (One Times Square), Manhattan","Manhattan","Preliminary and Final","DOT","27296","Public and Private","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21532","Installation of a door and louver, Fort Washington Armory, 216 Fort Washington Avenue, Manhattan","Manhattan","Preliminary and Final","DHS","27293","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21531","Rehabilitation of the Sludge Dewatering Facility and Fire Pump Building, and adjacent site work, J Road between 4th Drive and 5th Drive, Wards Island Wastewater Resource Recovery Facility, Manhattan","Manhattan","Preliminary and Final","DEP","27291","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21525","Installation of rooftop mechanical equipment and replacement of a window with a louver, Flatlands Family Residence, 108-75 Avenue D, Brooklyn","Brooklyn","Preliminary and Final","DDC","27282","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21524","Installation of a roof and rehabilitation of a façade, 130 Stuyvesant Place, Staten Island","Staten Island","Preliminary and Final","DDC","27281","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21523","Repair of a pier, East 14th Street, the FDR Drive, and the East River, Manhattan","Manhattan","Final","DCAS","27279","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21434","Installation of a gate and relocation of a guard booth, 140 South 5th Street, Brooklyn","Brooklyn","Preliminary and Final","DOT","27298","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21417","Installation of security infrastructure, Empire State Building, 350 Fifth Avenue, Fifth Avenue, West 33rd Street, and West 34th Street, Manhattan","Manhattan","Preliminary and Final","DDC/DOT","27286","Public","Calendared for Consent","Street furniture"
"2019-12-16T00:00:00.000","21407","Construction of Vanderbilt Plaza and installation of security bollards, One Vanderbilt, Vanderbilt Avenue, 42nd Street, Madison Avenue, and 43rd Street, Manhattan","Manhattan","Final","DOT","27299","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21618","Installation of a fire alarm system, Dean Street Residence, 2155 Dean Street, Brooklyn","Brooklyn","Preliminary and Final","DDC","27280","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21617","Installation of a prototypical newsstand, 42-10 27th Street, southwest corner of Queens Plaza South and 27th Street, Long Island City, Queens","Queens","Preliminary and Final","DCA/DOT","27278","Private","Calendared for Consent","Newsstands"
"2019-12-16T00:00:00.000","21616","Installation of a distinctive sidewalk, including bollards, Phase IV, Manhattan West, 401 West 31st Street, 31st Street and Ninth Avenue Manhattan","Manhattan","Preliminary and Final","DOT","27297","Public and Private","Calendared for Consent","Distinctive sidewalks"
"2019-12-16T00:00:00.000","21615","Installation of signage, P.S 226 (The Alfred De B. Mason School), 6006 23rd Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","27295","Public","Calendared for Consent","Signage"
"2019-11-18T00:00:00.000","19915","Construction of Andrew Haswell Green Park, Phase IIB, including the reconstruction of the pavilion roof, East 60th Street to East 63rd Street between the FDR Drive and the East River, Manhattan","Manhattan","Final","EDC/DPR","27273","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21460","Construction of an animal care center, 832 Shepherd Avenue, Brooklyn","Brooklyn","Preliminary","DDC/DOHMH","27251","Public","Calendared for Consent","Architecture"
"2019-11-18T00:00:00.000","21413","Reconstruction of the plaza surrounding the Bailey Fountain, Grand Army Plaza, Prospect Park, Flatbush Avenue, and Eastern Parkway, Brooklyn","Brooklyn","Preliminary","DPR/PPA","27266","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21207","Construction of a garage, Bronx Districts 9/10/11, 800-850 Zerega Avenue, Bronx","Bronx","Preliminary","DSNY","27268","Public","Calendared for Consent","Architecture"
"2019-11-18T00:00:00.000","21186","Construction of an adult fitness area, Parade Grounds, Prospect Park, Caton Avenue at Stratford Road, Brooklyn","Brooklyn","Preliminary and Final","DPR/PPA","27267","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","19956","Installation of Colorful Companions by Olalekan Jeyifous, Brooklyn Animal Care Center, 832 Shepherd Avenue, Brooklyn","Brooklyn","Conceptual","DCLA%/DDC","27247","Public","Calendared for Consent","Artwork"
"2019-11-18T00:00:00.000","21550","Installation of streetscape improvements, Hudson Street between Canal Street and West Houston Street, Manhattan","Manhattan","Final","EDC/DOT","27271","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21535","Restoration of Neon for West 59th Street Marine Transfer Station artwork by Stephen Antonakos, 59th Street Marine Transfer Station, Pier 99, at West 59th Street between 12th Avenue and the Hudson River, Manhattan","Manhattan","Preliminary","DCLA%/DDC","27248","Public","Calendared for Consent","Artwork"
"2019-11-18T00:00:00.000","21530","Construction of streetscape improvements, between Bush Terminal Industrial Campus, 37th Street, the Gowanus Expressway, and 44th Street, Brooklyn","Brooklyn","Final","EDC/DOT","27270","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21529","Reconstruction of a portion of Osborn Playground, Osborn Street between Hegeman Avenue and Linden Boulevard, Brooklyn","Brooklyn","Final","DPR","27260","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21522","Installation of an access gate and fencing, Clason Point Park, Bronx River Avenue, Soundview Avenue, and the East River, Bronx","Bronx","Preliminary and Final","EDC/DPR","27272","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21519","Construction of a bridge, the High Line (formerly elevated rail line), between West 18th Street and West 19th Street, Manhattan","Manhattan","Preliminary and Final","DPR/FHL","27265","Public and Private","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21518","Restoration of landscape, including tree plantings, Shore Belt Parkway over Mill Basin, Brooklyn","Brooklyn","Final","DPR/DOT","27264","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21517","Installation of a bike rental kiosk and bike rack, Central Park, Grand Army Plaza between 59th Street and Fifth Avenue, Manhattan","Manhattan","Final","DPR/CPC","27263","Public and Private","Calendared for Consent","Architecture"
"2019-11-18T00:00:00.000","21516","Reconstruction of Sunners Playground, Avenue H between Kings Highway and East 49th Street, Brooklyn","Brooklyn","Final","DPR","27262","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21515","Reconstruction of athletic courts and installation of an artificial turf field, Space Time Playground, adjacent to I.S. 131 Albert Einstein Jr. High School, Lafayette Avenue between Underhill Avenue and Bolton Avenue, Bronx","Bronx","Final","DPR","27261","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21514","Reconstruction of a portion of Naples Playground, adjacent to P.S. 9, Naples Street between Targee Street and Stanwich Street, Staten Island","Staten Island","Final","DPR","27259","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21513","Reconstruction of a portion of Kelly Playground, adjacent to P.S. 255, Moore Place, East 17th Street, and Avenue S, Brooklyn","Brooklyn","Final","DPR","27258","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21512","Construction of erosion control structures, Rockaway Beach between Beach 32nd Street and Beach 149th Street, Queens","Queens","Preliminary and Final","DPR","27257","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21511","Reconstruction of Willink Entrance, Prospect Park, Flatbush Avenue and Ocean Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOT/DPR","27255","Public","Calendared for Consent","Landscape architecture"
"2019-11-18T00:00:00.000","21510","Construction of a planted area, The New York-Presbyterian Brooklyn Methodist Hospital, Eighth Avenue between 5th Street and 6th Street,  Brooklyn","Brooklyn","Preliminary and Final","DOT","27254","Private","Calendared for Consent","Landscape architecture"
