"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"1177111","846 P-310CCPG","Courtney Callender Playground Handball Court Pavement Reconstruction","This project will reconstruct the pavement, backstop, drainage system, and benches at the handball court in Courtney Callender Playground.","completed","100.0","100.0","100.0","2019-03-01T00:00:00.000","2020-03-01T00:00:00.000",,"2020-04-01T00:00:00.000","2019-07-01T00:00:00.000","2019-12-01T00:00:00.000",,"2020-03-01T00:00:00.000","2021-05-01T00:00:00.000","2021-08-01T00:00:00.000",,"2021-08-01T00:00:00.000","$343,000","Steve Simon","2022-08-17T00:00:00.000","City Council",,"M155","40.810039","-73.940114","Manhattan"
"9152","846 NDF-CPFSP","Corporal Irwin Fischer Park Construction","This project will construct Corporal Irwin Fischer Park.","construction","100.0","100.0","37.0","2019-02-01T00:00:00.000","2020-02-01T00:00:00.000",,"2020-03-01T00:00:00.000","2020-03-01T00:00:00.000","2020-11-01T00:00:00.000","2022-04-01T00:00:00.000","2022-04-01T00:00:00.000","2022-04-01T00:00:00.000","2023-04-01T00:00:00.000",,,"$4,642,000","Mike Ortiz","2022-08-17T00:00:00.000","Mayoral","West 170th Street Between Nelson And Shakespeare Avenues.","X269","40.839841","-73.923164","Bronx"
"1511111",,"Corporal Thompson Park Synthetic Turf and Track Reconstruction","This project will reconstruct the synthetic turf field and track at Corporal Thompson Park.","proposed","0.0","0.0","0.0",,"2023-11-01T00:00:00.000",,,,,,,,,,,"Between $3 million and $5 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","City Council",,"R109","40.6379352415","-74.1190748133","Staten Island"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Broadway, Henderso Avenue","R109","40.637178","-74.119177","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","32 Avenue, 99 Street","Q441","40.758827","-73.869267","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","East 76-East 78 Streets, Cherokee Place","M045","40.769419","-73.948807","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","E 180 St bet Prospect Av & Mapes Av","X236","40.846455","-73.886205","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Madison Avenue, East 120th to East 124th Streets","M058","40.805252","-73.94308","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Jerome Av to River Av bet E 164 St & McClellan St at Cromwell Ave","X034","40.832024","-73.924135","Staten IslandQueensManhattanBronx"
"6585","846 P-6PDPLEL","Citywide Pool Electrical Systems Reconstruction (CNYG-815MA)","This project will reconstruct deteriorated electrical systems at various pool facilities citywide.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2016-09-01T00:00:00.000","2016-09-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-06-01T00:00:00.000","$1,500,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Hylan Blvd. between Joline Ave. and Sprague Ave.","R110","40.505661","-74.235374","Staten IslandQueensManhattanBronx"
"9362","846 P-6PLFLTR","Citywide Intermediate Pool Filter Plants Reconstruction","This project will reconstruct filter plants at various intermediate-sized pools citywide.","construction","100.0","100.0","50.0","2018-10-01T00:00:00.000","2019-02-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2020-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,"$2,123,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Broadway, Henderso Avenue","R109","40.637217","-74.119009","Staten Island, Manhattan, Queens"
"9362","846 P-6PLFLTR","Citywide Intermediate Pool Filter Plants Reconstruction","This project will reconstruct filter plants at various intermediate-sized pools citywide.","construction","100.0","100.0","50.0","2018-10-01T00:00:00.000","2019-02-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2020-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,"$2,123,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","East 10 Street & Szold Place, Avenue D","M270","40.725415","-73.9755","Staten Island, Manhattan, Queens"
"9362","846 P-6PLFLTR","Citywide Intermediate Pool Filter Plants Reconstruction","This project will reconstruct filter plants at various intermediate-sized pools citywide.","construction","100.0","100.0","50.0","2018-10-01T00:00:00.000","2019-02-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2020-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,"$2,123,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Fort Totten, Cross Island Parkway, Totten Road to 15 Road","Q458","40.792198","-73.774601","Staten Island, Manhattan, Queens"
"9362","846 P-6PLFLTR","Citywide Intermediate Pool Filter Plants Reconstruction","This project will reconstruct filter plants at various intermediate-sized pools citywide.","construction","100.0","100.0","50.0","2018-10-01T00:00:00.000","2019-02-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2019-06-01T00:00:00.000","2020-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,"$2,123,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","West 100-101 Street, Amsterdam Avenue","M220","40.7969366","-73.9678677","Staten Island, Manhattan, Queens"
"6124","846 P-5PLG13B","Staten Island General Site Work (RG-1013M)","This project will reconstruct the basketball courts, pavements, fencing, safety surfacing, timber barrier rails and landscaping elements at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-05-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-07-01T00:00:00.000","2013-07-01T00:00:00.000","2014-04-01T00:00:00.000","2015-08-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2017-07-01T00:00:00.000",,"2016-12-01T00:00:00.000","$2,157,000","Joseph Homsey","2022-08-17T00:00:00.000","City CouncilMayoral","Broadway, Henderson Ave., Chappell St.","R109","40.637520010868","-74.119595571955","Staten Island"
"6124","846 P-5PLG13B","Staten Island General Site Work (RG-1013M)","This project will reconstruct the basketball courts, pavements, fencing, safety surfacing, timber barrier rails and landscaping elements at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-05-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-07-01T00:00:00.000","2013-07-01T00:00:00.000","2014-04-01T00:00:00.000","2015-08-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2017-07-01T00:00:00.000",,"2016-12-01T00:00:00.000","$2,157,000","Joseph Homsey","2022-08-17T00:00:00.000","City CouncilMayoral","Mill Rd. to Weed Ave. between Tysens La. and Isernia Ave.","R026","40.560873561149","-74.11008846154","Staten Island"
"6124","846 P-5PLG13B","Staten Island General Site Work (RG-1013M)","This project will reconstruct the basketball courts, pavements, fencing, safety surfacing, timber barrier rails and landscaping elements at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-05-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-07-01T00:00:00.000","2013-07-01T00:00:00.000","2014-04-01T00:00:00.000","2015-08-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2017-07-01T00:00:00.000",,"2016-12-01T00:00:00.000","$2,157,000","Joseph Homsey","2022-08-17T00:00:00.000","City CouncilMayoral","Greencroft Ave. between Ainsworth Ave. and Redgrave Ave.","R089","40.552005962404","-74.136619603139","Staten Island"
"6124","846 P-5PLG13B","Staten Island General Site Work (RG-1013M)","This project will reconstruct the basketball courts, pavements, fencing, safety surfacing, timber barrier rails and landscaping elements at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-05-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-07-01T00:00:00.000","2013-07-01T00:00:00.000","2014-04-01T00:00:00.000","2015-08-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2017-07-01T00:00:00.000",,"2016-12-01T00:00:00.000","$2,157,000","Joseph Homsey","2022-08-17T00:00:00.000","City CouncilMayoral","Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay","R031","40.519070072321","-74.187414367995","Staten Island"
"1030111","846 EXPENSE","Crescent Beach Park Barrier Berm Reconstruction","This project will reconstruct temporary berms installed after Hurricane Sandy at Crescent Beach Park in Staten Island.","completed","100.0","100.0","100.0","2014-11-01T00:00:00.000","2015-06-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-03-01T00:00:00.000","2016-08-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-10-01T00:00:00.000","2016-12-01T00:00:00.000",,"2016-10-01T00:00:00.000","$128,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral",,"R135","40.532064","-74.155003","Staten Island"
"1323111","846 P-3MRNGPK","Morningside Park Paths Reconstruction","This project will reconstruct paths in Morningside Park.","construction","100.0","100.0","0.0","2020-12-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-04-01T00:00:00.000","2021-12-01T00:00:00.000","2022-05-01T00:00:00.000",,"2022-03-01T00:00:00.000",,,,,"$950,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"M056","40.807078","-73.957961","Manhattan"
"3741","846 P-503CRBP","Crescent Beach Park Landscape Improvement and Pathway Construction","This project will construct new paths, seating and a tot lot and reconstruct the landscape at Crescent Beach Park.","completed","100.0","100.0","100.0","2011-06-01T00:00:00.000","2012-10-01T00:00:00.000","2014-03-01T00:00:00.000","2015-12-01T00:00:00.000","2015-12-01T00:00:00.000","2016-09-01T00:00:00.000","2017-11-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","$2,035,000","Joseph Homsey","2022-08-17T00:00:00.000","City CouncilMayoral","Tennyson Drive between Armstrong and Wiman Avenues","R135","40.53504","-74.148197","Staten Island"
"9969",,"Crescent Beach Park Acquisition","This project will acquire 4 private lots and 5 unbuilt streets adjacent to Crescent Beach Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $1 million and $3 million",,"2022-08-17T00:00:00.000","Federal","Tennyson Drive between Armstrong Avenue and Goodall Street","R135","40.5358955354","-74.1464202552","Staten Island"
"1028","846 P-202CRIS","Crispus Attucks Playground Reconstruction","This project will reconstruct the playground, handball courts, basketball courts, and entry plaza at Crispus Attucks Playground.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2012-12-01T00:00:00.000","2013-03-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2015-05-01T00:00:00.000","2015-09-01T00:00:00.000","2015-07-01T00:00:00.000","2015-10-01T00:00:00.000","2017-01-01T00:00:00.000","2017-06-01T00:00:00.000","2017-04-01T00:00:00.000","$1,595,000","Davey Ives","2022-08-17T00:00:00.000","City Council","Classon Avenue between Fulton Street and Lefferts Place","B102","40.681495","-73.95892139","Brooklyn"
"7240","846 P-4CROCLL","Crocheron Park Little League Ballfields Reconstruction","This project will reconstruct the ballfields at Crocheron Park.","completed","100.0","100.0","100.0","2017-06-01T00:00:00.000","2018-06-01T00:00:00.000",,"2018-06-01T00:00:00.000","2018-06-01T00:00:00.000","2019-03-01T00:00:00.000","2019-04-01T00:00:00.000","2019-04-01T00:00:00.000","2019-07-01T00:00:00.000","2020-07-01T00:00:00.000",,"2020-07-01T00:00:00.000","$1,516,000","Mike Dockett","2022-08-17T00:00:00.000","Borough President, City Council","Between Cross Island Parkway, Corbett Road, and 214th Place","Q012","40.770913","-73.769065","Queens"
"10076","846 P-4WATEDG","Cross Island Parkway Waters Edge Drive Playground Construction","This project will construct a playground next to the Cross Island Parkway near Waters Edge Drive.","design","5.0","0.0","0.0","2021-10-01T00:00:00.000","2023-04-01T00:00:00.000",,,,,,,,,,,"Greater than $10 million","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","24th Avenue and Waters Edge Drive","Q135","40.781588128151","-73.772222836809","Queens"
"10204","846 P-4WATECS","Cross Island Parkway Waters Edge Drive Comfort Station Construction","This project will construct a comfort station next to the Cross Island Parkway near Waters Edge Drive.","design","5.0","0.0","0.0","2022-04-01T00:00:00.000",,,,,,,,,,,,"Between $3 million and $5 million","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","24th Avenue and Waters Edge Drive","Q135","40.767009","-73.759634","Queens"
"8547","846 SANDY4-25","Bayside Marina Reconstruction (Hurricane Sandy)","This project will reconstruct the fixed pier, floating docks, and other Sandy-damaged elements at Bayside Marina.","procurement","100.0","5.0","0.0","2019-02-01T00:00:00.000","2020-02-01T00:00:00.000","2022-02-01T00:00:00.000","2022-02-01T00:00:00.000","2022-02-01T00:00:00.000","2022-11-01T00:00:00.000",,,,,,,"Between $5 million and $10 million","Mike Dockett","2022-08-17T00:00:00.000","City CouncilFederalMayoral","28th Avenue and Cross Island Parkway","Q135","40.779452","-73.76809","Queens"
"6257","846 P-401JOEM","Joe Michael's Mile Reconstruction","This project will reconstruct the southern portion of Joe Michael's Mile.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2016-01-01T00:00:00.000","2016-04-01T00:00:00.000","2016-04-01T00:00:00.000","2016-04-01T00:00:00.000","2017-01-01T00:00:00.000","2017-08-01T00:00:00.000","2017-06-01T00:00:00.000","2017-09-01T00:00:00.000","2018-09-01T00:00:00.000",,"2018-08-01T00:00:00.000","$1,614,000","Mike Dockett","2022-08-17T00:00:00.000","Borough PresidentFederalMayoral","28th Avenue to Northern Boulevard","Q135","40.77255","-73.763987","Queens"
"6652","846 SANDY4-19","Bayside Marina Electrical Systems Reconstruction (Hurricane Sandy)","This contract will replace electrical equipment, conduits and cable damaged by Hurricane Sandy at Bayside Marina.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2015-01-01T00:00:00.000","2015-02-01T00:00:00.000","2015-12-01T00:00:00.000","2015-12-01T00:00:00.000","2016-09-01T00:00:00.000","2017-08-01T00:00:00.000","2017-07-01T00:00:00.000","2017-09-01T00:00:00.000","2018-09-01T00:00:00.000","2019-05-01T00:00:00.000","2019-05-01T00:00:00.000","$457,000","Mike Dockett","2022-08-17T00:00:00.000","FederalMayoral","Cross Island Parkway and 28th Avenue","Q135","40.779515","-73.768452","Queens"
