"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2020-10-19T00:00:00.000","21660","Construction of an open space, Tenth Avenue between West 48th Street and West 49th Street, Manhattan","Manhattan","DPR","DEP","Public","Landscape architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","21830","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","EDC",,"Public","Architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","21417","Installation of security infrastructure, Empire State Building, 350 Fifth Avenue, Fifth Avenue, West 33rd Street, and West 34th Street, Manhattan","Manhattan","DDC","DOT","Public","Street furniture","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","21850","Reconstruction of Pershing Square East Plaza, Park Avenue between East 41st Street and East 42nd Street, Manhattan","Manhattan","DDC","DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","20756","Reconstruction of Chappetto Square, 24th Drive, 23rd Street, Hoyt Avenue North, and 21st Street, Astoria, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","20807","Reconstruction of Waring Playground, Bronx Park East between Waring Avenue and Thwaites Place, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","21898","Construction of flood protection measures (Brooklyn Bridge Montgomery Coastal Resiliency) and reconstruction of the East River Waterfront, Phases III, IV, and V, Brooklyn Bridge, South Street, Montgomery Street, and the East River, Manhattan","Manhattan","EDC","DOT/DPR/DEP","Public","Landscape architecture","Construction","Approved w/ conditions","2",
"2020-10-19T00:00:00.000","20932","Installation of security infrastructure, including bollards and planters, Rockefeller Center, Fifth Avenue between West 48th Street and West 51st Street, Manhattan","Manhattan","DDC","DOT","Public","Street furniture","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","19558","Rehabilitation of Engine Company 276, 1635 East 14th Street, Brooklyn","Brooklyn","FDNY",,"Public","Architecture","Rehabilitation","Commented",,
"2020-10-19T00:00:00.000","20411","Rehabilitation of a comfort station, St. Mary's Park, 450 St. Ann’s Avenue, St. Ann's Avenue at East 145th Street, Bronx","Bronx","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-10-19T00:00:00.000","20695","Installation of a prototypical newsstand, 2 Cooper Square, northwest corner of East 4th Street and Cooper Square, Manhattan","Manhattan","DCA","DOT","Private","Newsstand","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","18613","Reconstruction of a playground and athletic courts, Wakefield Playground, adjacent to P.S. 16,  East 239th Street, Matilda Avenue, East 240th Street, and Carpenter Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","16809","Installation of an emergency generator, Engine Company 275, 111-36 Merrick Boulevard, Jamaica, Queens","Queens","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","21901","Installation of Colorful Companions by Olalekan Jeyifous, Brooklyn Animal Care Center, 832 Shepherd Avenue, Brooklyn","Brooklyn","DCLA%","DDC/DOHMH","Public","Artwork","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","17250","Reconstruction of athletic courts, City Line Park, adjacent to Transit Tech Career and Technical High School, Conduit Boulevard, Fountain Avenue, and Wells Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","20699","Installation of security bollards, St. Patrick’s Cathedral, 14 East 51st Street, Fifth Avenue between East 50th Street and East 51st Street, Manhattan","Manhattan","DDC","DOT","Public","Landscape architecture","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","14526","Reconstruction of DeMatti Playground, Tompkins Avenue between Chestnut Avenue and Shaughnessy Lane, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","15634","Installation of a prototypical newsstand, 787 7th Avenue, southeast corner of West 52nd Street and 7th Avenue, Manhattan","Manhattan","DCA","DOT","Private","Newsstand","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","14515","Rehabilitation of comfort station, McDonald Playground, Forest Avenue and Myrtle Avenue between Broadway and North Burgher Avenue, Staten Island","Staten Island","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-10-19T00:00:00.000","15640","Installation of an emergency generator, EMS Station 35, 166 N 7th St, Brooklyn","Brooklyn","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","10640","Installation of an emergency generator, Engine Company 151, 7219 Amboy Road, Staten Island","Staten Island","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","11016","Reconstruction of three plazas, Flatbush Avenue at Sixth Avenue, Seventh Avenue and Carlton Avenue, Brooklyn","Brooklyn","DCA","DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","16189","Construction of a comfort station and garage as a part of Phase II of the reconstruction of Calvert Vaux Park (formerly Dreier Offerman Park), Shore Belt Parkway between Bay 44th Street and Bay 49th Street, Brooklyn","Brooklyn","DPR",,"Public","Architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","14513","Rehabilitation of a comfort station, DeMatti Playground, Tompkins Avenue between Chestnut Avenue and Shaughnessy Lane, Staten Island","Staten Island","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-10-19T00:00:00.000","8232","Installation of exhaust equipment, Engine Company 162, 256 Nelson Avenue, Staten Island","Staten Island","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","16511","Installation of rooftop equipment, 18-18 Hazen Street, Rikers Island, Bronx","Bronx","DOC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-10-19T00:00:00.000","21946","Construction of an animal care center, 832 Shepherd Avenue, Brooklyn","Brooklyn","DDC","DOHMH","Public","Architecture","Construction","Approved","2",
"2020-10-19T00:00:00.000","9173","Rehabilitation of the east façade, including the installation of signage, West Farms Branch Library, 2085 Honeywell Avenue, Bronx","Bronx","DDC","NYPL","Public","Architecture","Rehabilitation","Commented",,
"2020-09-14T00:00:00.000","20521","Installation of a prototypical newsstand, 945 Southern Boulevard, northwest corner of Southern Boulevard and East 163rd Street, Bronx","Bronx","DCA","DOT","Private","Newsstand","Installation of specific elements","Commented",,
"2020-09-14T00:00:00.000","20544","Construction of a trailhead and parking lot, Arden Heights Woods, Arden Avenue and Arthur Kill Road, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Construction","Commented",,
"2020-09-14T00:00:00.000","22077","Construction of a floodwall and adjacent site work (South Shore Coastal Resiliency), Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","DPR","DOT/DEP","Public","Landscape architecture","Construction","Approved","1",
"2020-09-14T00:00:00.000","20737","Reconstruction of Prospect Playground, adjacent to P.S. 211, Prospect Avenue, East 176th Street, and Clinton Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-09-14T00:00:00.000","22076","Construction of anaerobic digester tanks, a pumping station, and adjacent site work, Hunts Point Water Pollution Control Plant, Viele Avenue, Manida Street, Ryawa Avenue, and Barretto Street, Bronx","Bronx","DEP","DOT","Public","Architecture","Construction","Approved w/ conditions","1",
"2020-09-14T00:00:00.000","20472","Construction of a playground and reconstruction of athletic courts, Pulaski Park, Bruckner Boulevard and the Willis Avenue Bridge, Bronx","Bronx","DPR",,"Public","Landscape architecture","Construction","Commented",,
"2020-09-14T00:00:00.000","22078","Construction of a levee and tide gate (South Shore Coastal Resiliency), Hylan Boulevard and Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","DPR","DOT/DEP","Public","Landscape architecture","Construction","Approved","1",
"2020-09-14T00:00:00.000","20997","Installation of streetscape improvements, Mermaid Avenue from West 21st Street to West 37th Street, Coney Island, Brooklyn","Brooklyn","DOT",,"Public","Landscape architecture","Installation of specific elements","Approved w/ conditions","2",
"2020-09-14T00:00:00.000","17330","Reconstruction of a dog run, Manhattan Beach Park, Oriental Boulevard and Kensington Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-09-14T00:00:00.000","18613","Reconstruction of a playground and athletic courts, Wakefield Playground, adjacent to P.S. 16,  East 239th Street, Matilda Avenue, East 240th Street, and Carpenter Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-09-14T00:00:00.000","17324","Installation of a condenser unit and replacement of doors, Heckscher Building, 1230 Fifth Avenue, Manhattan","Manhattan","DCAS",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-09-14T00:00:00.000","20417","Construction of a guard booth and reconstruction of athletic courts and adjacent site work at the Christopher School Facility as part of the construction of the Edenwald YMCA, 1250 East 229th Street at Schieffelin Place, Bronx","Bronx","EDC",,"Public and Private","Landscape architecture","Construction","Commented",,
"2020-09-14T00:00:00.000","22079","Reconstruction of Ocean Hill Playground, adjacent to I.S. 55, Bergen Street, Rockaway Avenue, and Dean Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-09-14T00:00:00.000","22075","Installation of a louver, Engine Company 64/Ladder 47, 1214-1220 Castle Hill Avenue, Bronx","Bronx","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-09-14T00:00:00.000","21090","Conversion of Building 20 into a light-industrial building, Morris Avenue, Third Street, Dock Avenue, and Fourth Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Architecture","Renovation","Commented",,
"2020-09-14T00:00:00.000","20456","Reconstruction of a streetscape and construction of three plazas, including installation of a prototypical automatic public toilet (APT), Mott Avenue from Beach Channel Drive to Smith Place, Central Avenue from Foam Place to Mott Avenue, Beach 20th Street from Mott Avenue to Cornaga Avenue, and Beach 21st Street from Mott Avenue to Cornaga Avenue, Far Rockaway, Queens","Queens","DDC","DOT/DPR","Public","Landscape architecture","Reconstruction","Commented",,
"2020-09-14T00:00:00.000","12939","Construction of a commercial and light-industrial building, Building 72, between Dry Docks 2 and 3, 63 Flushing Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public and Private","Architecture","Construction","Commented",,
"2020-09-14T00:00:00.000","22080","Construction of a lecture hall facility (TEAMS Robles Center), 15-15 Hazen Street, Rikers Island, Bronx","Bronx","DOC",,"Public","Architecture","Construction","Withdrawn",,
"2020-09-14T00:00:00.000","22074","Expansion of the western plaza, New York Aquarium, Coney Island Boardwalk, West 5th Street, Surf Avenue, and West 8th Street, Brooklyn","Brooklyn","DCLA","DPR/WCS","Public","Landscape architecture","Construction","Approved","1",
"2020-09-14T00:00:00.000","21830","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","EDC",,"Public","Architecture","Construction","Approved w/ conditions","3",
"2020-09-14T00:00:00.000","16830","Reconstruction of the Bronx-Pelham Parkway westbound lanes and Pelham Parkway North, including the installation of Davit poles, from Boston Road to Stillwell Avenue, Bronx","Bronx","DDC","DPR/DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-09-14T00:00:00.000","21891","Installation of sports lighting, Ferry Point Park Golf Course, Balcom Avenue, Miles Avenue, the Whitestone Bridge approach, and the East River, Bronx","Bronx","DPR",,"Public and Private","Distinctive lighting","Installation of specific elements","Approved","4",
