"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"421033884","NB","2019-06-21T00:00:00.000","4619929","Queens","83-28","DANIELS ST","09721","00235","11435","1",,"Issued","New","002","Final","40.714843","-73.815233","8","24","22002","4207952","4097210235","Briarwood-Jamaica Hills","(40.714843, -73.815233)"
"122474535","A1","2019-06-21T00:00:00.000","1014415","Manhattan","240","WEST 35TH STREET","00784","00064","10001",,,"Issued","New","016","Final","40.752171","-73.991377","5","3","109","1014415","1007840064","Midtown-Midtown South","(40.752171, -73.991377)"
"220102092","NB","2019-06-21T00:00:00.000","2127056","Bronx","2605","GRAND CONCOURSE","03168","07501","10468","94",,"Issued","New","005","Final","40.864727","-73.895407","7","14","401","2000000","2031680056","Bedford Park-Fordham North","(40.864727, -73.895407)"
"121193476","NB","2019-06-21T00:00:00.000","1090229","Manhattan","80","EAST 10 STREET","00555","00018","10003","12",,"Issued","New","001","Temporary","40.731097","-73.989962","3","2","42","1008959","1005550018","East Village","(40.731097, -73.989962)"
"200982357","NB","2019-06-21T00:00:00.000","2127131","Bronx","3160","PARK AVENUE","02419","00028","10451","152",,"Issued","New","012","Temporary","40.824474","-73.916625","3","17","141","2000000","2024197501","Morrisania-Melrose","(40.824474, -73.916625)"
"104637911","A1","2019-06-21T00:00:00.000","1047046","Manhattan","1281","MADISON AVENUE","01503","07501","10128","2",,"Issued","New","018","Final","40.784310","-73.956281","8","4","16001","1047046","1015037501","Upper East Side-Carnegie Hill","(40.78431, -73.956281)"
"401847212","NB","2019-06-21T00:00:00.000","4615771","Queens","323","BEACH   65 STREET","15910","00060","11692","3",,"Issued","New","001","Final","40.592170","-73.794091","14","31","964","4000000","4159100057","Hammels-Arverne-Edgemere","(40.59217, -73.794091)"
"104895428","A1","2019-06-21T00:00:00.000","1069590","Manhattan","143","WEST   54 STREET","01007","00005","10019","1055","1048","Issued","New","005","Temporary","40.763124","-73.980297","5","4","137","1069590","1010070005","Midtown-Midtown South","(40.763124, -73.980297)"
"220235751","NB","2019-06-21T00:00:00.000","2119958","Bronx","280","BAYCHESTER AVE","05141","00015","10475",,,"Issued","New","027","Temporary","40.866412","-73.830658","10","12","46201","2000000","2051410015","Co-op City","(40.866412, -73.830658)"
"102658786","A1","2019-06-21T00:00:00.000","1001025","Manhattan","14","WALL STREET","00046","00009","10005",,,"Issued","New","041","Temporary","40.707347","-74.010997","1","1","7","1001025","1000460009","Battery Park City-Lower Manhattan","(40.707347, -74.010997)"
"200917133","NB","2019-06-21T00:00:00.000","2087299","Bronx","3377","WHITE PLAINS ROAD","04624","00037","10467","72",,"Issued","New","042","Temporary","40.874872","-73.867060","12","12","374","2087299","2046240037","Williamsbridge-Olinville","(40.874872, -73.86706)"
"200988397","NB","2019-06-21T00:00:00.000","2113326","Bronx","2016","LAFONTAINE AVENUE","03068","00119","10457","3",,"Issued","New","005","Final","40.847850","-73.893514","6","17","37504","2113326","2030680119","East Tremont","(40.84785, -73.893514)"
"220404612","NB","2019-06-21T00:00:00.000","2129267","Bronx","425","EAST 161 STREET","02383","00039","10451","59",,"Issued","New","006","Temporary","40.823980","-73.913100","3","17","141","2000000","2023830039","Morrisania-Melrose","(40.82398, -73.9131)"
"120041409","NB","2019-06-21T00:00:00.000","1080727","Manhattan","3","WEST 36TH STREET","00838","00038","10018","72",,"Issued","New","022","Temporary","40.749862","-73.983925","5","4","84","1080727","1008380038","Midtown-Midtown South","(40.749862, -73.983925)"
"121235868","A1","2019-06-21T00:00:00.000","1035334","Manhattan","120","PARK AVENUE","01276","00033","10017",,,"Issued","New","013","Temporary","40.751684","-73.978428","5","4","82","1035334","1012760033","Murray Hill-Kips Bay","(40.751684, -73.978428)"
"220394552","NB","2019-06-21T00:00:00.000","2127101","Bronx","411","EAST 178 STREET","03028","00003","10457","171",,"Issued","New","010","Final","40.849058","-73.899606","6","15","379","2000000","2030280055","Mount Hope","(40.849058, -73.899606)"
"420662081","NB","2019-06-21T00:00:00.000","4303179","Queens","363","BARBADOES DRIVE","16063","00015","11692","2",,"Issued","New","002","Final","40.596095","-73.803383","14","31","954","4303179","4160630015","Hammels-Arverne-Edgemere","(40.596095, -73.803383)"
"122237515","A1","2019-06-21T00:00:00.000","1080569","Manhattan","228","WEST 39TH STREET","00788","00056","10018",,,"Issued","New","009","Temporary","40.754543","-73.989334","5","3","113","1080569","1007880056","Midtown-Midtown South","(40.754543, -73.989334)"
"104844581","NB","2019-06-21T00:00:00.000","1088437","Manhattan","440","WEST   42 STREET","01051","00053","10036","1483","0","Issued","New","043","Temporary","40.759146","-73.994355","4","3","115","1088437","1010517502","Clinton","(40.759146, -73.994355)"
"401849014","NB","2019-06-21T00:00:00.000","4615772","Queens","325","BEACH   65 STREET","15910","00059","11692","3",,"Issued","New","001","Final","40.592175","-73.794091","14","31","964","4000000","4159100057","Hammels-Arverne-Edgemere","(40.592175, -73.794091)"
"320623768","NB","2019-06-21T00:00:00.000","3417822","Brooklyn","1082 GAR","EAST 27TH STREET","07608","00078","11210",,,"Issued","New","001","Final","40.624704","-73.949405","14","45","750","3417822","3076080078","Midwood","(40.624704, -73.949405)"
"104388734","A1","2019-06-21T00:00:00.000","1041033","Manhattan","39","EAST   63 STREET","01378","00030","10021","7","9","Issued","New","030","Temporary","40.765919","-73.969149","8","4","122","1041033","1013787501","Upper East Side-Carnegie Hill","(40.765919, -73.969149)"
"220151895","NB","2019-06-21T00:00:00.000","2127284","Bronx","1530","STORY AVENUE","03623","00030","10473","212",,"Issued","New","001","Temporary","40.821740","-73.877059","9","17","28","2000000","2036230030","Soundview-Castle Hill-Clason Point-Harding Park","(40.82174, -73.877059)"
"102852931","A1","2019-06-21T00:00:00.000","1079153","Manhattan","270","BROADWAY","00135","07504","10007","88",,"Issued","New","061","Temporary","40.714022","-74.006442","1","1","21","1079153","1001357504","SoHo-TriBeCa-Civic Center-Little Italy","(40.714022, -74.006442)"
"201077477","NB","2019-06-21T00:00:00.000","2118670","Bronx","651","RIVER AVENUE","02357","00001","10451",,,"Issued","New","045","Temporary","40.820083","-73.929836","4","8","63","2119101","2023570040","West Concourse","(40.820083, -73.929836)"
"220493589","NB","2019-06-21T00:00:00.000","2127276","Bronx","3530","MICKLE AVENUE","04727","00124","10469","28",,"Issued","New","004","Temporary","40.879711","-73.846825","12","12","386","2000000","2047270024","Eastchester-Edenwald-Baychester","(40.879711, -73.846825)"
"420662875","NB","2019-04-05T00:00:00.000","4302028","Queens","317","BEACH 67TH STREET","15915","00071","11692","2",,"Issued","New","001","Temporary","40.591589","-73.796033","14","31","954","4302028","4159150071","Hammels-Arverne-Edgemere","(40.591589, -73.796033)"
"320464760","NB","2017-05-12T00:00:00.000","3398267","Brooklyn","726","EGAN STREET","04452","00317","11239","1",,"Issued","New","001","Final",,,,,,,,,
"321424874","A1","2019-04-05T00:00:00.000","3001469","Brooklyn","14","OLD FULTON STREET","00200","00006","11201","0","0","Issued","New","004","Final","40.702914","-73.994493","2","33","1","3001469","3002000006","Brooklyn Heights-Cobble Hill","(40.702914, -73.994493)"
"101534261","A1","2019-04-05T00:00:00.000","1000844","Manhattan","15","SOUTH WILLIAM STREET","00029","00046","10004","7","7","Issued","New","026","Temporary","40.704605","-74.010564","1","1","9","1000844","1000290046","Battery Park City-Lower Manhattan","(40.704605, -74.010564)"
"103343561","A1","2019-04-05T00:00:00.000","1001410","Manhattan","120","CHURCH STREET","00126","00027","10007",,,"Issued","New","050","Temporary","40.713610","-74.008989","1","1","21","1001410","1001260027","SoHo-TriBeCa-Civic Center-Little Italy","(40.71361, -74.008989)"
"120365069","NB","2019-04-05T00:00:00.000","1089936","Manhattan","605","WEST 129TH STREET","01996","00023","10027",,,"Issued","New","011","Temporary","40.816487","-73.958208","9","7","219","1000000","1019960023","Manhattanville","(40.816487, -73.958208)"
"320377659","NB","2019-04-05T00:00:00.000","3401675","Brooklyn","60","FURMAN STREET","00199","07501","11201","1",,"Issued","New","011","Temporary","40.701586","-73.995528","2","33","1","3000000","3001990010","Brooklyn Heights-Cobble Hill","(40.701586, -73.995528)"
"122993957","A1","2019-04-05T00:00:00.000","1030507","Manhattan","253","W 72 ST","01164","00005","10023","243","243","Issued","New","007","Temporary","40.779330","-73.983311","7","6","159","1030507","1011640005","Lincoln Square","(40.77933, -73.983311)"
"220619882","A1","2019-04-05T00:00:00.000","2017852","Bronx","3600","JEROME AVE","03329","00085","10467","16","0","Issued","New","004","Temporary","40.885392","-73.879223","7","11","431","2017852","2033290085","Norwood","(40.885392, -73.879223)"
"123008627","A1","2019-04-05T00:00:00.000","1037175","Manhattan","755","2ND AVENUE","01314","00021","10017","270","270","Issued","New","008","Temporary","40.748828","-73.972943","6","4","88","1037175","1013140021","Turtle Bay-East Midtown","(40.748828, -73.972943)"
"321108207","NB","2019-04-05T00:00:00.000","3426442","Brooklyn","54","MARCY AVENUE","02384","00123","11211","2",,"Issued","New","001","Temporary","40.712466","-73.955351","1","34","519","3256351","3023840022","North Side-South Side","(40.712466, -73.955351)"
"121185911","A1","2019-04-05T00:00:00.000","1008512","Manhattan","383","LAFAYETTE STREET","00531","00020","10003",,,"Issued","New","012","Temporary","40.727598","-73.993365","2","1","5502","1008512","1005310020","West Village","(40.727598, -73.993365)"
"122682105","A1","2019-04-05T00:00:00.000","1023750","Manhattan","180","CENTRAL PARK SOUTH","01011","00001","10019","188","228","Issued","New","003","Final","40.766725","-73.978737","5","4","137","1023750","1010110001","Midtown-Midtown South","(40.766725, -73.978737)"
"320580395","A1","2019-04-05T00:00:00.000","3000036","Brooklyn","45","JAY STREET","00031","07504","11201","75",,"Issued","New","016","Temporary","40.703463","-73.986616","2","33","21","3000036","3000310001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.703463, -73.986616)"
"321504626","A1","2019-04-05T00:00:00.000","3255849","Brooklyn","316","SUMPTER STREET","01527","00038","11233","8","2","Issued","New","002","Temporary","40.680925","-73.911772","16","41","371","3255849","3015270038","Ocean Hill","(40.680925, -73.911772)"
"220092682","A1","2019-04-05T00:00:00.000","2094224","Bronx","2146","BARTOW AVENUE","05141","00810","10475",,,"Issued","New","020","Temporary","40.869324","-73.825047","10","12","46201","2103850","2051410810","Co-op City","(40.869324, -73.825047)"
"401959109","A1","2019-04-05T00:00:00.000","4439862","Queens","71-19","80 STREET","03810","00002","11385",,,"Issued","New","036","Temporary","40.707663","-73.869359","5","30","637","4439862","4038100350","Glendale","(40.707663, -73.869359)"
"101792909","A1","2019-04-05T00:00:00.000","1080226","Manhattan","75","EIGHTH AVENUE","00629","07504","10014","11",,"Issued","New","050","Temporary","40.739538","-74.002696","2","3","77","1080226","1006297504","West Village","(40.739538, -74.002696)"
"104622357","A1","2019-04-05T00:00:00.000","1063737","Manhattan","2520","AMSTERDAM AVENUE","02156","00048","10033",,,"Issued","New","006","Temporary","40.850675","-73.929092","12","10","269","1063737","1021560048","Washington Heights North","(40.850675, -73.929092)"
"401879286","NB","2019-04-05T00:00:00.000","4439870","Queens","80-40","COOPER AVENUE","03810","00002","11385",,,"Issued","New","039","Temporary","40.709887","-73.868222","5","30","637","4439870","4038100350","Glendale","(40.709887, -73.868222)"
"200635731","A1","2019-04-05T00:00:00.000","2096003","Bronx","857","EAST  149 STREET","02603","00051","10455",,,"Issued","New","014","Temporary","40.811896","-73.903882","2","8","83","2096003","2026030051","Longwood","(40.811896, -73.903882)"
"310086554","NB","2019-04-05T00:00:00.000","3426557","Brooklyn","225","4 AVENUE","00955","00004","11215","63","0","Issued","New","004","Temporary","40.677016","-73.983301","6","39","133","3000000","3009550004","Park Slope-Gowanus","(40.677016, -73.983301)"
"421364614","NB","2019-04-05T00:00:00.000","4466371","Queens","168","REID","16350","00400","11697","1",,"Issued","New","001","Final","40.558048","-73.910635","14","32","91601","4466371","4163500400","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.558048, -73.910635)"
"122889712","A1","2019-04-05T00:00:00.000","1040057","Manhattan","330","EAST 59TH STREET","01351","00036","10022",,,"Issued","New","003","Temporary","40.759988","-73.962874","6","5","108","1040057","1013510036","Turtle Bay-East Midtown","(40.759988, -73.962874)"
"220404612","NB","2019-04-05T00:00:00.000","2129267","Bronx","425","EAST 161 STREET","02383","00039","10451","59",,"Issued","New","005","Temporary","40.823980","-73.913100","3","17","141","2000000","2023830039","Morrisania-Melrose","(40.82398, -73.9131)"
"420478165","A1","2019-04-05T00:00:00.000","4618440","Queens","62-83","60 STREET","03493","00105","11385",,,"Issued","New","001","Final","40.711644","-73.904333","5","30","593","4000000","4034930005","Ridgewood","(40.711644, -73.904333)"
"110471374","A1","2019-04-05T00:00:00.000","1029633","Manhattan","143","WEST 69TH STREET","01141","00015","10023","39","39","Issued","New","003","Temporary","40.776055","-73.981536","7","6","153","1029633","1011410015","Lincoln Square","(40.776055, -73.981536)"
"321115226","NB","2019-04-05T00:00:00.000","3806362","Brooklyn","876","BERGEN ST","01149","00017","11238","16",,"Issued","New","004","Final","40.677323","-73.958266","8","35","305","3000000","3011490017","Crown Heights North","(40.677323, -73.958266)"
"121185751","NB","2019-04-05T00:00:00.000","1090725","Manhattan","444","WEST 163 STREET","02110","00011","10032","73",,"Issued","New","001","Temporary","40.836062","-73.938312","12","10","24301","1000000","1021100011","Washington Heights South","(40.836062, -73.938312)"
"320190404","NB","2019-04-05T00:00:00.000","3395135","Brooklyn","1270","37TH STREET","05295","00004","11218","4",,"Issued","New","002","Temporary","40.642205","-73.985904","12","39","226","3000000","3052950112","Borough Park","(40.642205, -73.985904)"
"421671284","NB","2019-04-05T00:00:00.000","4596178","Queens","40-23","191 STREET","05356","00036","11358","0",,"Issued","New","001","Final","40.760724","-73.790714","11","19","1181","4000000","4053560036","Auburndale","(40.760724, -73.790714)"
"102873277","A1","2019-04-05T00:00:00.000","1003056","Manhattan","221","CENTRE STREET","00234","00012","10013","18",,"Issued","New","040","Temporary","40.719548","-73.998730","2","1","45","1003056","1002347501","SoHo-TriBeCa-Civic Center-Little Italy","(40.719548, -73.99873)"
"220201403","NB","2019-04-05T00:00:00.000","2124371","Bronx","171","WEST 230TH STREET","03266","00013","10463",,,"Issued","New","024","Temporary","40.876809","-73.905350","8","11","283","2124371","2032660013","Spuyten Duyvil-Kingsbridge","(40.876809, -73.90535)"
"220446845","NB","2019-04-05T00:00:00.000","2129045","Bronx","3993","WHITE PLAINS ROAD","04827","00001","10466",,,"Issued","New","001","Temporary","40.888285","-73.860212","12","12","408","2063004","2048270001","Williamsbridge-Olinville","(40.888285, -73.860212)"
"320517927","NB","2019-04-05T00:00:00.000","3403492","Brooklyn","140","SCHERMERHORN STREET","00170","00001","11201","324",,"Issued","New","014","Temporary","40.689799","-73.988144","2","33","43","3000000","3001700001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.689799, -73.988144)"
"420027170","A1","2019-04-05T00:00:00.000","4607869","Queens","133-11","20TH AVENUE","04138","00001","11356",,"0","Issued","New","015","Temporary","40.781661","-73.835221","7","19","945",,,"Whitestone","(40.781661, -73.835221)"
