"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2667593","1007299001","450 West 33rd Street",,"1085401","450 West 33rd Street",,"New York","10001","NEW YORK",,"1900","Office","2012-04-26T15:24:33.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,,,,,,,"2010-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-27T14:07:15.000","MANHATTAN","40.753574","-73.998838","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
"2494574","1007299001","450 West 3","54","1085401","450 West 33rd Street",,"New York","10001","NEW YORK","1742194","1968","Office","2012-04-27T16:04:02.000","Great Forest Inc","No Selection Made","Not Eligible: Rating must be 75 or above","Application - Label Sent (17-FEB-11)","2010","2011-02-09T06:43:21.000","54","0",,,,"18082.31","18082.31",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"113.6","197937171","117.5","0","114.2","164362617.5","48171927.7",,,"33574553.59",,,,,,,,,,"No",,,,"No",,,,,,,"-3.3","338.4","589596352.1","337.5","350.1","-3.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1440334","100.00","2.85","76","2.40",,,,,,,,,,,,,,,,"14268","0.63","1","1.05","60","0.35","100.00","0.42","0.56","5","8",,,,,,,,,,,,,,,,,,,,,,,,,,,"210000","0","100.00","100.00","0","60","0",,,,,"1.82","77592","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-05-01T16:37:33.000","MANHATTAN","40.753574","-73.998838","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
"2799228","1007310001","460-478 W 34th Street","63","1012843","460-478 W 34th Street",,"New York","10001","NEW YORK","555000","1927","Office","2012-04-06T16:30:50.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"63","0",,"Weekly operating hours is much lower than normal for Kaufman Office.<br>","1520.97","3665.39","5186.35",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"105.8","58737080.7","120.5","0","104.6","39040207.04","11442030.2","1510900.00","15109.0",,,,"18185973.69",,,,,,,"No",,,"No",,,,"No",,,,"-12.2","270.9","150344037.2","266.7","308.5","-12.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000","33","100.00","60",,,,,,,,,,,,,"507000","96.84","2.96","53","3.35",,,,,,"0","20000","20000","0","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000","8","8","2","100.00","1.00","0.13","168","0.67",,,,,,,"10000","0","100.00","30.00","0","45","2",,,,,"1.82","8000","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-05-01T12:35:21.000","MANHATTAN","40.754329","-73.998578","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
"3115579","1007310060","Convention","0","1012853","430 West 34th Street, NYC 10001",,"New York","10001","NEW YORK","114778","1965","Multifamily Housing","2012-04-24T20:06:23.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","620.27","203.26","823.53",,"2011-12-31T00:00:00.000","2012-02-29T00:00:00.000",,,,,,,"88.4","10142696",,"0","87.8","2164894.33","634494.2","449114.52","4491.1",,,,"7528687.19",,,,,,,"No",,,"No",,,,"No",,,,,"133.3","15304944","131.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114778","60.00","13.00","0.00","0.00","18","175","90.00","15.00","179.00","Fuel Oil (No. 5 and No. 6)","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2759.7","24.04",,,"2759.7",,"2012-07-31T11:11:05.000","MANHATTAN","40.753816","-73.997354","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
"2782132","1009930029","EOP 1065 A","82","1022565","1065 Avenue of the Americas",,"New York","10018","NEW YORK","639459","1958","Office","2012-03-27T16:06:20.000","NuEnergen","Whole Facility Energy Consumption","Eligible","No Status Available",,,"82","0",,,,"4451.99","4451.99",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"78.2","49995055.9","119.7","0","78.8","33799380.06","9906031.7",,,"16195675.87",,,,,,,,,,"No",,,,"No",,,,,,,"-34.7","207.2","132486697.2","207.9","317.3","-34.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639459","100.00","4.69","60","4.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-10T11:31:20.000","MANHATTAN","40.753749","-73.984916","105","4","113","Midtown-Midtown South"
"3128246","1007320007","West 34th","0","1012857","455 West 34th Street",,"New York","10001","NEW YORK","97867","1929","Multifamily Housing","2012-04-30T15:42:34.000","A Y S Services Inc.","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","621.16","199.35","820.51",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"102.3","10016091.4",,"0","102","2123287.6","622300","156200.00","1562.0",,,,"7736603.80",,,,,,,"No",,,"No",,,,"No",,,,,"154","15069291.8","152.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97867",,,,"0.00",,"127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T16:20:37.000","MANHATTAN","40.754321","-73.998517","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"3118294","1007320016","433 West 3","0","1012858","433 West 34th Street, NYC 10001",,"New York","10001","NEW YORK","150119","1930","Multifamily Housing","2012-04-26T15:54:44.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","615.60","287.03","902.63",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"88.7","13317549.5",,"0","88.2","3057132.29","895994.2","7579379.12","75793.8",,,,"2681038.05",,,,,,,"No",,,"No",,,,"No",,,,,"138.9","20854280.2","138.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148519","110.00","18.00","3.00","0.00","19","210","90.00","15.00","210.00","Fuel Oil (No. 5 and No. 6)","No specific resident population",,,,,,,,,,,,,,,,,,,,,"1200","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,"400","0","1","0","100.00","1.00","0.25","105","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-31T11:11:05.000","MANHATTAN","40.753991","-73.997726","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"2729589","1007320036","Newmark- 4","70","1012860","441 9th Ave",,"New York","10001","NEW YORK","366875","1958","Office","2012-04-19T16:44:53.000","Code Green Solutions, Inc.","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"71","0",,"Weekly operating hours is much lower than normal for Vacant.<br>","297.99","2317.63","2615.62",,"2012-02-29T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"77.5","28448406","95.5","0","77.5","24685137.6","7234800","4409.68","44.1",,,,"3758858.69",,,,,,,"No",,,"No",,,,"No",,,,"-18.8","235.1","86249423.8","235.1","289.4","-18.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"362875","100.00","2.74","44","2.66",,,,,,"37580","37580","0","0","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","4000","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-05-01T11:01:05.000","MANHATTAN","40.753758","-73.996048","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"3112564","1007320058","Plaza West L.L.C.","0","1077350","444 West 35th Street",,"New York","10001","NEW YORK","66000","1989","Multifamily Housing","2012-04-20T16:58:17.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Temporary values used for meter entries<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","199.25","200.28","399.53",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"89.1","5878540.7",,"0","91.2","2133158.32","625192.9","3745382.35","37453.8",,,,,,,,,,,"Yes",,,"No",,,,,,,,,"167.4","11046164.1","169.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66000","76.00","16.00","75.00","0.00","18","86","100.00","29.00","86.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:23:18.000","MANHATTAN","40.75473","-73.997434","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"2806001","1007340037","Hudson Crossing","0","2806001","400 W. 37th St.",,"New York","10018","NEW YORK","214954","2003","Multifamily Housing","2012-05-01T17:07:36.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>> 65 days in electrical meter entry<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","448.21","667.69","1115.91",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"72.3","15536695",,"0","72.3","7111647.97","2084304.8","8425047.06","84250.5",,,,,,,,,,,"No",,,"No",,,,,,,,,"151.5","32573928.5","151.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209574",,,,"0.00",,"259",,,,,"No specific resident population","2000","100.00","2.20","65","2.30","Service (Vehicle Repair/Service, Postal Service)","180",,,,"21352","21352","0","0","168",,,,,,"3200","0.00","1","0.63","74","0.00","100.00","0.31","0.31","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-02T10:45:23.000","MANHATTAN","40.755325","-73.995019","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"3119199","1007347501","438-448 We","0","1012896","438 West 37th Street",,"New York","10018","NEW YORK","150847","1985","Multifamily Housing","2012-04-25T13:04:47.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","669.74","155.18","824.92",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"67.4","10164863.3",,"0","67.1","1652851.28","484423","174100.00","1741.0",,,,"8337912.04",,,,,,,"No",,,"No",,,,"No",,,,,"93.6","14124097.1","92.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87892","44.00","8.00","34.00","0.00","13","60","100.00","10.00","65.00","Natural Gas","No specific resident population",,,,,,"Other","62955","20","65","120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.755979","-73.996571","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"2750325","1007350001","455 West 37th Street","0","1806073;1088764","455 West 37th Street",,"New York","10018","NEW YORK","426519","2009","Multifamily Housing","2012-04-30T11:44:43.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>Temporary values used for meter entries<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","429.46","1371.38","1800.84",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"53.2","22679227.1",,"0","54.3","14606627.1","4280957.5","8072600.00","80726.0",,"0.00",,,,,,,,,"Yes",,,"No",,"No",,,,,,,"134.2","57238146.7","135.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415856","445.00","24.00","0.00","1.00","23","445","100.00","18.00","394.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,"10663","0.75","1","0.66","168","0.19","100.00","0.47","1.13","2","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:23:18.000","MANHATTAN","40.756108","-73.996834","104","3","111","Hudson Yards-Chelsea-Flatiron-Union Square"
"2954516","1007387501","85 8th Avenue","0","1076128","85 8th Avenue",,"New York","10011","NEW YORK","55797","1973","Multifamily Housing","2012-04-28T03:30:11.000","EN-POWER GROUP","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>Temporary values used for meter entries<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","278.87","224.04","502.92",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"136.7","7628284.6",,"0","144.7","2386284.56","699380","5242000.00","52420.0",,,,,,,,,,,"Yes",,,"No",,,,,,,,,"241.2","13458564.4","247.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55797","117.00","6.00","0.00","0.00","6","117","100.00","15.00","234.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-02T07:22:48.000","MANHATTAN","40.739958","-74.002385","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"2611862","1007390001","111 8th Avenue","0",,"111 8th Avenue",,"New York","10011","NEW YORK","2838689","1932","Office","2012-04-17T10:27:13.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Less than 1 year of data<br>","Computer Data Centers must be <= 10% of Total Floor Space<br>",,,,,"2012-02-29T00:00:00.000","2012-01-31T00:00:00.000",,,,,,,,,"68.0",,,,,,,,,,,,,,,,,"No",,,"No","No",,,,,,,,,,,"164.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99304","250","100.00","100",,,,,,,,,,,,,"1636487","100.00","3.06","65","3.06","Storage/Shipping/Non-Refrigerated Warehouse","87991","5","40","0","122382","122382","0","0","168",,,,,,"52479","0.11","1","0.57","112","0.00","100.00","0.57","0.06","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"962428","0","IT Energy is not currently metered at this facility - Apply estimates.","75549.5","26.61",,,"75549.5",,"2012-04-20T15:50:52.000","MANHATTAN","40.740704","-74.001844","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"2440154","1007400013","335 W 16","0","1013048","335 West 16th Street",,"New York","10011","NEW YORK","68329","1920","Office","2012-07-16T10:41:32.000","The Wall Consulting Group, Inc. (TWIG)","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Overlapping meter entries<br>","""Other"" space types must be <=10% of Total Floor Space.<br>",,,,,"2012-06-30T00:00:00.000","2010-12-31T00:00:00.000",,,,,,,,,"68.0",,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,"164.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48800","25.00","0.00","60","0.51","College/University (Campus-Level)","19529","75","122","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-26T16:00:49.000","MANHATTAN","40.741561","-74.002674","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"3119611","1007400030","305 W 16th St.","0","1088116","305 W 16th St.",,"New York","10011","NEW YORK","75000","2008","Multifamily Housing","2012-04-30T22:08:17.000","GRANT engineering","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>",,"92.96","92.96",,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"13.2","990086.2",,"0","13.2","990086.21","290177.7",,,,,,,,,,,,,"No",,,,,,,,,,,,"44.1","3306887.9","44.1",,,"6900","100.00","2.20","40","2.30","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61200",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6900","0.30","1","1.00","50","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T10:52:34.000","MANHATTAN","40.741303","-74.002061","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"3089099","1007400055","Northquay","0",,"355 WEST 16th Street",,"NY","10011","NEW YORK","181226","1966","Hotel","2012-04-19T17:55:58.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"1",,"Less than 1 year of data<br>",,,,,,"2011-11-30T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,"71.0",,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,"169.0",,,,,,,,,,,,,,,,"174376",,,,"316","1.81",,,"100.00","1","0.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurant/Cafeteria","6850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-20T13:56:48.000","MANHATTAN","40.741733","-74.003082","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"2564376","1007417501","18th & 8th Condominium","0","1087673","300 West 18th Street",,"New York","10011","NEW YORK","11233","2006","Multifamily Housing","2012-04-27T09:53:43.000","Greenwich Energy Solutions","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","28.69","28.83","57.53",,"2011-12-31T00:00:00.000","2011-10-31T00:00:00.000",,,,,,,"75.4","846426.7",,"0","75.4","307114.63","90010.2","539312.08","5393.1",,,,,,,,,,,"No",,,"No",,,,,,,,,"141.6","1590422.6","141.6",,,"1498","100.00","2.00","46","4.01","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9735","4.00","0.00","8.00","0.00","6","4","90.00","20.00","8.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-16T11:02:28.000","MANHATTAN","40.742428","-74.001133","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"2817594","1007427501","305 W 18th","0","1013132","305 W 18th St",,"NY","10011","NEW YORK","35239","2000","Multifamily Housing","2012-05-28T21:22:39.000","US Energy Group","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","6.83","85.63","92.46",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"29.5","1040386.9",,"0","29","912094.85","267319.7","128292.00","1282.9",,,"0.00",,,,,,,,"No",,,"No",,,"No",,,,,,"90.3","3180718.5","88.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35239","43.00","6.00","0.00","0.00","6","60","100.00","20.00","66.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-29T20:22:41.000","MANHATTAN","40.742475","-74.001205","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"2919986","1007430038","Manhattan","0","1013219","301-317 West 19th Street",,"New York","10011","NEW YORK","107592","1918","Multifamily Housing","2012-04-18T15:50:52.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","466.42","126.46","592.88",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"67.6","7276876.2",,"0","67.4","1346932.82","394763.4","127334.41","1273.3",,,,"5802608.96",,,,,,,"No",,,"No",,,,"No",,,,,"97.5","10492709.8","96.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104392","0.00","4.00","0.00","0.00","6","99","0.00","10.00","99.00","Fuel Oil (No. 5 and No. 6)","No specific resident population",,,,,,"Retail (Misc)","3200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-20T17:50:19.000","MANHATTAN","40.743026","-74.000696","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
