"fy","type","received","address","bor_name","block","lot","bbl","landm_type","app_status","staff_action","board_action","amount","prj_status","latitude","longitude","community_board","council_district","census_tract","bin","nta","postcode"
"13","HO","2013-05-24T00:00:00.000","1239 Dean Street","Brooklyn","1207","7501","3012077501","Crown Heights North Historic District","Closed","Denied at staff level",,,,"40.676797","-73.948262","308","36","315","3030067","Crown Heights North","11216"
"13","HO","2013-05-24T00:00:00.000","1437 Fulton Street","Brooklyn","1854","44","3018540044","Not Landmarked","Closed","Denied at staff level",,,,"40.680081","-73.943677","303","36","269","3053465","Bedford","11216"
"13","HO","2013-05-24T00:00:00.000","480 Washington Avenue","Brooklyn","1962","78","3019620078","Clinton Hill Historic District","Closed","Denied at staff level",,,,"40.684917","-73.96517","302","35","199","3056032","Clinton Hill","11238"
"13","HO","2013-06-03T00:00:00.000","588 Halsey Street","Brooklyn","1666","25","3016660025","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Presented to board","Denied",,,"40.683985","-73.930838","303","36","295","3046496","Stuyvesant Heights","11233"
"13","HO","2013-06-21T00:00:00.000","288 Vanderbilt Avenue","Brooklyn","2105","143","3021050143","Fort Greene Historic District","Closed","Denied at staff level",,,,"40.688711","-73.968965","302","35","197","3059155","Clinton Hill","11205"
"13","HO","2013-06-25T00:00:00.000","286A Vanderbilt Avenue","Brooklyn","2105","43","3021050043","Fort Greene Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.688753","-73.968972","302","35","197","3059150","Clinton Hill","11205"
"13","HO","2013-06-25T00:00:00.000","10 Jumel Terrace","Manhattan","2109","103","1021090103","Jumel Terrace Historic District","Closed","Presented to board","Denied",,,"40.834706","-73.938855","112","10","24301","1062587","Washington Heights South","10032"
"13","HO","2013-06-26T00:00:00.000","8 West 123rd Street","Manhattan","1721","23","1017210023","Mount Morris Park Historic District","Closed","Presented to board","Approved","20000.00","Rescinded","40.805884","-73.945091","110","9","200","1053405","Central Harlem South","10027"
"14","HO","2013-07-29T00:00:00.000","1971 Morris Avenue","Bronx","2829","23","2028290023","Morris Avenue Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.85109","-73.907458","205","14","241","2007938","Mount Hope","10453"
"14","HO","2013-08-23T00:00:00.000","353 Macon Street","Brooklyn","1664","81","3016640081","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.682523","-73.937163","303","36","275","3046406","Stuyvesant Heights","11233"
"14","HO","2013-08-25T00:00:00.000","115-16 179th Street","Queens","10313","32","4103130032","Addisleigh Park Historic District","Closed","Denied at staff level",,,,"40.693683","-73.769238","412","27","424","4219930","St. Albans","11434"
"14","NFP","2013-10-30T00:00:00.000","5122 Clarendon Road","Brooklyn","4772","9","3047720009","Not Landmarked","Closed","Denied at staff level",,,,"40.644505","-73.928306","317","45","846","3105783","Rugby-Remsen Village","11203"
"14","HO","2014-05-09T00:00:00.000","8 West 123rd Street","Manhattan","1721","23","1017210023","Mount Morris Park Historic District","Closed","Presented to board","Approved","42150.00","Completed","40.805884","-73.945091","110","9","200","1053405","Central Harlem South","10027"
"14","HO","2014-05-22T00:00:00.000","1108 Jackson Avenue","Bronx","2651","7","2026510007","Morris High School Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.827254","-73.903281","203","16","135","2004610","Morrisania-Melrose","10456"
"14","HO","2014-05-22T00:00:00.000","296 Macon Street","Brooklyn","1853","30","3018530030","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Presented to board","Denied",,,"40.682293","-73.939017","303","36","273","3053409","Stuyvesant Heights","11216"
"14","HO","2014-05-22T00:00:00.000","280 Macon Street","Brooklyn","1853","23","3018530023","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.682244","-73.93946","303","36","273","3053402","Stuyvesant Heights","11216"
"15","HO","2014-09-12T00:00:00.000","385A Bainbridge Street","Brooklyn","1504","61","3015040061","Not Landmarked","Closed","Denied at staff level",,,,"40.682096","-73.92126","303","41","377","3040544","Stuyvesant Heights","11233"
"15","NFP","2014-10-06T00:00:00.000","76 W. 11th Street","Manhattan","574","8","1005740008","Greenwich Village Historic District","Closed","Presented to board","Approved","40000.00","Rescinded","40.734962","-73.997279","102","3","63","1000000","West Village","10011"
"15","HO","2015-05-13T00:00:00.000","24 Revere Place","Brooklyn","1216","16","3012160016","Crown Heights North III Historic District","Closed","Withdrawn",,,,"40.675729","-73.941016","308","36","311","3030526","Crown Heights North","11213"
"15","HO","2015-05-15T00:00:00.000","1123 Albemarle Road","Brooklyn","5092","22","3050920022","Prospect Park South Historic District","Closed","Denied at staff level",,,,"40.646321","-73.968891","314","40","1522","3117009","Flatbush","11218"
"16","HO","2015-07-13T00:00:00.000","9 Sylvan Terrace","Manhattan","2109","76","1021090076","Jumel Terrace Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.834676","-73.939275","112","10","24301","1062569","Washington Heights South","10032"
"16","HO","2015-07-16T00:00:00.000","947 Prospect Place","Brooklyn","1228","54","3012280054","Crown Heights North Historic District","Closed","Denied at staff level",,,,"40.674057","-73.945297","308","36","341","3031042","Crown Heights North","11213"
"16","HO","2015-07-21T00:00:00.000","20 Sylvan Terrace","Manhattan","2109","67","1021090067","Jumel Terrace Historic District","Closed","Denied at staff level",,,,"40.83477","-73.939545","112","10","24301","1062562","Washington Heights South","10032"
"16","HO","2015-08-18T00:00:00.000","114-21 178th Street","Queens","10309","63","4103090063","Addisleigh Park Historic District","Closed","Denied at staff level",,,,"40.694218","-73.772038","412","27","424","4219866","St. Albans","11434"
"16","HO","2015-08-18T00:00:00.000","1138 Jackson Avenue","Bronx","2651","19","2026510019","Morris High School Historic District","Closed","Denied at staff level",,,,"40.82791","-73.903013","203","16","135","2004622","Morrisania-Melrose","10456"
"16","HO","2015-09-02T00:00:00.000","215 Maple Street","Brooklyn","5029","52","3050290052","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.660627","-73.954038","309","40","800","3114756","Prospect Lefferts Gardens-Wingate","11225"
"16","NFP","2015-09-02T00:00:00.000","35-10 20th Road","Queens","828","90","4008280090","Individual Landmark","Closed","Withdrawn",,,,"40.77733","-73.905361","401","22","111","4431057","Steinway","11105"
"16","HO","2015-09-11T00:00:00.000","233 Albany Avenue","Brooklyn","1370","11","3013700011","Crown Heights North III Historic District","Closed","Presented to board","Approved","49100.00","Completed","40.672547","-73.939098","308","36","343","3036388","Crown Heights North","11213"
"16","HO","2016-02-08T00:00:00.000","135 Carroll Place","Staten Island","14","16","5000140016","St. George / New Brighton Historic District","Closed","Presented to board","Approved","30000.00","Completed","40.646965","-74.082551","501","49","7","5000122","West New Brighton-New Brighton-St. George","10301"
"16","HO","2016-05-05T00:00:00.000","877 Macy Place","Bronx","2688","74","2026880074","Longwood Historic District Extension","Closed","Denied at staff level",,,,"40.818033","-73.901261","202","17","85","2005175","Longwood","10455"
"16","HO","2016-04-29T00:00:00.000","90 Bainbridge Street","Brooklyn","1685","8","3016850008","Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.68066","-73.933671","303","36","297","3047718","Crown Heights North","11233"
"16","HO","2016-03-31T00:00:00.000","1046 Park Place","Brooklyn","1243","25","3012430025","Crown Heights North III Historic District","Closed","Presented to board","Approved","30000.00","Completed","40.673021","-73.94298","308","36","341","3031647","Crown Heights North","11213"
"16","HO","2015-08-28T00:00:00.000","947 Prospect Place","Brooklyn","1228","54","3012280054","Crown Heights North Historic District","Closed","Presented to board","Denied",,,"40.674057","-73.945297","308","36","341","3031042","Crown Heights North","11213"
"16","HO","2016-02-02T00:00:00.000","282 Macon Street","Brooklyn","1853","24","3018530024","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.682249","-73.939402","303","36","273","3053403","Stuyvesant Heights","11216"
"16","HO","2016-05-15T00:00:00.000","268 Brooklyn Ave","Brooklyn","1263","32","3012630032","Crown Heights North II Historic District","Closed","Withdrawn",,,,"40.670395","-73.944893","308","35","337","3032743","Crown Heights North","11213"
"17","HO","2016-07-06T00:00:00.000","1265 Dean Street","Brooklyn","1207","38","3012070038","Crown Heights North Historic District","Closed","Denied at staff level",,,,"40.676756","-73.947541","308","36","315","3030054","Crown Heights North","11216"
"17","HO","2016-07-15T00:00:00.000","63 Halsey Street","Brooklyn","1837","74","3018370074","Bedford Historic District","Closed","Denied at staff level",,,,"40.68169","-73.950933","303","36","245","3052625","Bedford","11216"
"17","HO","2016-08-22T00:00:00.000","121 Heberton Avenue","Staten Island","1015","9","5010150009","Individual Landmark","Closed","Denied at staff level",,,,"40.637086","-74.131122","501","49","207","5023873","Port Richmond","10302"
"17","HO","2016-09-13T00:00:00.000","213 Lincoln Road","Brooklyn","1328","74","3013280074","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.661279","-73.955522","309","40","800","3035310","Prospect Lefferts Gardens-Wingate","11225"
"17","HO","2016-09-13T00:00:00.000","131 Buckingham Road","Brooklyn","5097","48","3050970048","Prospect Park South Historic District","Closed","Presented to board","Approved","35000.00","Completed","40.647566","-73.96467","314","40","512","3117067","Flatbush","11226"
"17","NFP","2016-10-27T00:00:00.000","29 East 4th Street","Manhattan","544","71","1005440071","Individual Landmark","Closed","Withdrawn",,,,"40.727579","-73.992528","102","2","57","1008785","West Village","10003"
"17","NFP","2016-10-27T00:00:00.000","West 79th Street, Central Park","Manhattan","1111","1","1011110001","Scenic Landmark","Closed","Withdrawn",,,,,,,,,,,
"17","NFP","2016-10-27T00:00:00.000","34-41 137th Street","Queens","4953","1","4049530001","Individual Landmark","Closed","Presented to board","Approved","30000.00","Completed","40.765923","-73.829621","407","20","88901","4538071","Flushing","11354"
"17","HO","2016-11-02T00:00:00.000","1428 Pacific Street","Brooklyn","1209","25","3012090025","Crown Heights North Historic District","Closed","Denied at staff level",,,,"40.677264","-73.942789","308","36","313","3030143","Crown Heights North","11216"
"17","NFP","2016-11-10T00:00:00.000","131 Remsen Street","Brooklyn","249","6","3002490006","Brooklyn Heights Historic District","Closed","Denied at staff level",,,,"40.693769","-73.993307","302","33","502","3002069","Brooklyn Heights-Cobble Hill","11201"
"17","NFP","2016-11-10T00:00:00.000","127 Remsen Street","Brooklyn","249","8","3002490008","Brooklyn Heights Historic District","Closed","Denied at staff level",,,,"40.693799","-73.993422","302","33","502","3002070","Brooklyn Heights-Cobble Hill","11201"
"17","NFP","2016-12-30T00:00:00.000","272 MacDonough Street","Brooklyn","1674","11","3016740011","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.681896","-73.935963","303","36","273","3047054","Stuyvesant Heights","11233"
"17","HO","2017-05-26T00:00:00.000","239 Albany Avenue","Brooklyn","1370","8","3013700008","Crown Heights North III Historic District","Closed","Denied at staff level",,,,"40.672401","-73.939112","308","36","343","3036385","Crown Heights North","11213"
"17","NFP","2017-06-05T00:00:00.000","526 LaGuardia Place","Manhattan","537","32","1005370032","South Village Historic District","Closed","Presented to board","Approved","30000.00","Completed","40.728377","-73.998701","102","1","65","1008645","West Village","10012"
"18","NFP","2017-09-06T00:00:00.000","263-267 Henry Street","Manhattan","288","77","1002880077","Individual Landmark","Closed","Presented to board","Approved","30000.00","On-going","40.713851","-73.984583","103","1","202","1003756","Lower East Side","10002"
"18","NFP","2017-09-06T00:00:00.000","263-267 Henry Street","Manhattan","288","78","1002880078","Individual Landmark","Closed","Presented to board","Approved","30000.00","On-going","40.713851","-73.984583","103","1","202","1003756","Lower East Side","10002"
"18","HO","2018-01-22T00:00:00.000","1402 Pacific Street","Brooklyn","1209","9","3012090009","Crown Heights North Historic District","Closed","Denied at staff level",,,,"40.677306","-73.943531","308","36","313","3030132","Crown Heights North","11216"
"18","HO","2018-04-05T00:00:00.000","297 Jefferson Avenue","Brooklyn","1829","66","3018290066","Bedford Historic District","Closed","Denied at staff level",,,,"40.683787","-73.945729","303","36","267","3052034","Bedford","11216"
"19","HO","2018-07-20T00:00:00.000","987 Lincoln Place","Brooklyn","1257","52","3012570052","Crown Heights North III Historic District","Closed","Presented to board","Denied",,,"40.670444","-73.943699","308","35","339","3032449","Crown Heights North","11213"
"19","HO","2018-07-29T00:00:00.000","290 Dekalb Avenue","Brooklyn","1930","27","3019300027","Clinton Hill Historic District","Closed","Withdrawn",,,,"40.689537","-73.967259","302","35","197","3055326","Clinton Hill","11205"
