"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"592435","2005","5","800 RIVERSIDE DRIVE","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.8349923","-73.94674749","998986","243492","62","241","1063275","1021340195","(40.8349923, -73.94674749)"
"592436","2005","13","800 RIVERSIDE DRIVE","Side","Sidewalk Pit","Level","Good","CORNUS FLORIDA","DOGWOOD, FLOWERING","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.8349923","-73.94674749","998986","243492","63","241","1063275","1021340195","(40.8349923, -73.94674749)"
"592437","2005","6","800 RIVERSIDE DRIVE","Side","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.8349923","-73.94674749","998986","243492","64","241","1063275","1021340195","(40.8349923, -73.94674749)"
"592438","2005","17","11 EDWARD M MORGAN PLACE","Front","Sidewalk Pit","Below","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83475292","-73.94548287","999336","243405","65","241","1076745","1021340180","(40.83475292, -73.94548287)"
"592439","2005","12","5 EDWARD M MORGAN PLACE","Front","Sidewalk Pit","Below","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83454704","-73.94542883","999351","243330","66","241","1076745","1021340180","(40.83454704, -73.94542883)"
"592440","2006","7","102 BEDFORD STREET","Front","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73268903","-74.00558913","982701","206215","67","73","1010032","1005880042","(40.73268903, -74.00558913)"
"592441","2006","8","102-104 BEDFORD STREET","Across","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73268903","-74.00558913","982701","206215","68","73","1010032","1005880042","(40.73268903, -74.00558913)"
"592442","2006","8","107 BEDFORD STREET","Front","Sidewalk Pit","Level","Excellent","TILIA CORDATA","LINDEN, LITTLE LEAF","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73269452","-74.005618","982693","206217","69","73","1009882","1005850055","(40.73269452, -74.005618)"
"592443","2006","8","115 BEDFORD STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73289214","-74.00572987","982662","206289","70","73","1009878","1005850051","(40.73289214, -74.00572987)"
"592444","2006","2","2 GROVE STREET","Front","Sidewalk Pit","Level","Excellent","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73240902","-74.00639735","982477","206113","71","73","1009852","1005850012","(40.73240902, -74.00639735)"
"592445","2006","13","12 GROVE STREET","Front","Sidewalk Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73237612","-74.00574065","982659","206101","72","73","1009858","1005850020","(40.73237612, -74.00574065)"
"592446","2006","7","100 BEDFORD STREET","Across","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73264512","-74.00556387","982708","206199","73","73","1010058","1005880082","(40.73264512, -74.00556387)"
"592447","2006","7","104-106 BEDFORD STREET","Across","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73273295","-74.0056144","982694","206231","74","73","1010033","1005880043","(40.73273295, -74.0056144)"
"592448","2006","6","104-106 BEDFORD STREET","Across","Sidewalk Pit","Level","Excellent","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73273295","-74.0056144","982694","206231","75","73","1010033","1005880043","(40.73273295, -74.0056144)"
"592449","2006","9","113 BEDFORD STREET","Front","Sidewalk Pit","Level","Excellent","SYRINGA RETICULATA","JAPANESE TREE LILAC","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73284273","-74.005701","982670","206271","76","73","1009879","1005850052","(40.73284273, -74.005701)"
"592450","2006","8","2 GROVE STREET","Front","Sidewalk Pit","Level","Poor","TILIA CORDATA","LINDEN, LITTLE LEAF","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73240902","-74.00639735","982477","206113","77","73","1009852","1005850012","(40.73240902, -74.00639735)"
"592451","2006","11","6 GROVE STREET","Front","Sidewalk Pit","Level","Excellent","GINKGO BILOBA","GINKGO","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73239257","-74.00614838","982546","206107","78","73","1009855","1005850016","(40.73239257, -74.00614838)"
"592452","2006","12","10 GROVE STREET","Front","Sidewalk Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73237337","-74.00590302","982614","206100","79","73","1009857","1005850018","(40.73237337, -74.00590302)"
"592453","2006","7","14 GROVE STREET","Front","Sidewalk Pit","Level","Excellent","PRUNUS SPECIES","CHERRY, OTHER","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73239259","-74.00566488","982680","206107","80","73","1009859","1005850021","(40.73239259, -74.00566488)"
"592454","2006","7","322 BLEECKER STREET","Front","Sidewalk Pit","Below","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73315021","-74.00413505","983104","206383","81","73","1010046","1005880063","(40.73315021, -74.00413505)"
"592455","2005","21","3755 BROADWAY","Front","Continuous Pit","Below","Good","ACER RUBRUM","MAPLE, RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","82","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592456","2005","5","3755 BROADWAY","Front","Continuous Pit","Below","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","83","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592457","2005","19","3755 BROADWAY","Front","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","84","241","1063250","1021340053","(40.83334211, -73.94541898)"
"641142","2005","6","no address no address","Front","Continuous Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","0","0","0","0","48769",,,,"(0.0, 0.0)"
"592458","2005","7","3755 BROADWAY","Side","Continuous Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","85","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592459","2005","12","3755 BROADWAY","Side","Continuous Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","86","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592460","2006","14","88 7 AVENUE SOUTH","Front","Sidewalk Pit","Above","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007300","New York","40.73268088","-74.00332317","983329","206212","87","73","1010180","1005910004","(40.73268088, -74.00332317)"
"592461","2005","2","3755 BROADWAY","Front","Continuous Pit","Below","Poor","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","88","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592462","2005","26","3755 BROADWAY","Front","Continuous Pit","Below","Good","ACER RUBRUM","MAPLE, RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","89","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592463","2005","20","3755 BROADWAY","Front","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","90","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592464","2005","5","3755 BROADWAY","Front","Continuous Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","91","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592465","2005","8","3755 BROADWAY","Side","Continuous Pit","Level","Poor","ACER RUBRUM","MAPLE, RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","92","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592466","2005","6","3755 BROADWAY","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","93","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592467","2005","6","3755 BROADWAY","Side","Sidewalk Pit","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","94","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592468","2005","6","3755 BROADWAY","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","95","241","1063250","1021340053","(40.83334211, -73.94541898)"
"592469","2005","5","3755 BROADWAY","Front","Sidewalk Pit","Level","Poor","ACER RUBRUM","MAPLE, RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10032","New York","112","1","Manhattan","7","71","31","MN36","Washington Heights South","1024100","New York","40.83334211","-73.94541898","999354","242891","96","241","1063250","1021340053","(40.83334211, -73.94541898)"
