"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.si-02-125465","2018-11-20T04:15:21.000","si-02-125465","Link Active!","125465","2212 HYLAN BOULEVARD","New York","NY","10306","Staten Island","40.576541","-74.103479","LINCOLN AVENUE","ZWICKY AVENUE","SEC","2018-07-12T00:00:00.000","2018-07-19T00:00:00.000","up","up","up","2","50","11202","SI45","New Dorp-Midland Beach"
"20181120_041521.mn-07-120926","2018-11-20T04:15:21.000","mn-07-120926","Link Active!","120926","197 COLUMBUS AVENUE","New York","NY","10023","Manhattan","40.77535675","-73.98016085","WEST 69 STREET","WEST 68 STREET","SE","2018-02-09T00:00:00.000","2018-05-09T00:00:00.000","up","up","up","7","6","153","MN14","Lincoln Square"
"20181120_041521.mn-06-136181","2018-11-20T04:15:21.000","mn-06-136181","Link Active!","136181","936 3 AVENUE","New York","NY","10022","Manhattan","40.759756","-73.968048","EAST 56 STREET","EAST 57 STREET","NW","2016-02-28T00:00:00.000","2016-03-15T00:00:00.000","up","up","up","6","4","11203","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121680","2018-11-20T04:15:21.000","mn-06-121680","Link Active!","121680_121681","400 EAST 51 STREET","New York","NY","10022","Manhattan","40.754371219898196","-73.96565022596064","1 AVENUE","BEEKMAN PLACE","SE","2018-04-18T00:00:00.000","2018-06-07T00:00:00.000","up","up","up","6","4","8603","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121519","2018-11-20T04:15:21.000","mn-06-121519","Link Active!","121519_139992","596 3 AVENUE","New York","NY","10016","Manhattan","40.7488188","-73.97602629","EAST 39 STREET","EAST 40 STREET","SW","2016-03-24T00:00:00.000","2016-04-25T00:00:00.000","up","up","up","6","4","80","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-133689","2018-11-20T04:15:21.000","mn-05-133689","Link Active!","133689_135810","402 8 AVENUE","New York","NY","10001","Manhattan","40.749728","-73.99511","WEST 30 STREET","WEST 31 STREET","NE","2017-05-26T00:00:00.000","2017-06-30T00:00:00.000","up","up","up","5","3","101","MN17","Midtown-Midtown South"
"20181120_041521.qu-01-145947","2018-11-20T04:15:21.000","qu-01-145947","Link Active!","145947","34-24 30 AVENUE","New York","NY","11103","Queens","40.76540165","-73.91836041","35 STREET","34 STREET","SE","2017-09-16T00:00:00.000","2017-10-25T00:00:00.000","up","up","up","1","22","63","QN70","Astoria"
"20181120_041521.qu-04-136655","2018-11-20T04:15:21.000","qu-04-136655","Link Active!","136655","92-12 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74859468151791","-73.87420306931176","ASKE STREET","92 STREET","SW","2017-08-05T00:00:00.000","2017-09-08T00:00:00.000","up","up","up","4","21","469","QN29","Elmhurst"
"20181120_041521.si-02-125472","2018-11-20T04:15:21.000","si-02-125472","Link Active!","125472","201 NEW DORP LANE","New York","NY","10306","Staten Island","40.57285319","-74.11408666","10 STREET","9 STREET","MIDBLK","2016-11-14T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","2","50","122","SI45","New Dorp-Midland Beach"
"20181120_041521.bk-01-126659","2018-11-20T04:15:21.000","bk-01-126659","Link Active!","126659","4 Graham Avenue","New York","NY","11206","Brooklyn","40.70099","-73.94209","LAWTON STREET","HART STREET","SEC","2018-02-26T00:00:00.000","2018-04-04T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-03-145830","2018-11-20T04:15:21.000","bk-03-145830","Link Active!","145830","517 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.67948543","-73.9495225","HERKIMER STREET","HERKIMER PLACE","SE","2017-03-31T00:00:00.000","2017-04-28T00:00:00.000","up","up","up","3","36","247","BK61","Crown Heights North"
"20181120_041521.bk-14-145814","2018-11-20T04:15:21.000","bk-14-145814","Link Active!","145814","1016 FLATBUSH AVENUE","New York","NY","11226","Brooklyn","40.64617918","-73.95820347","REGENT PLACE","DURYEA PLACE","SW","2017-04-08T00:00:00.000","2017-09-15T00:00:00.000","up","up","up","14","40","51001","BK42","Flatbush"
"20181120_041521.bx-05-119587","2018-11-20T04:15:21.000","bx-05-119587","Link Active!","119587","150 EAST 188 STREET","New York","NY","10468","Bronx","40.86165512","-73.89858091","CRESTON AVENUE","GRAND CONCOURSE","SE","2016-05-12T00:00:00.000","2016-05-25T00:00:00.000","up","up","up","5","14","23703","BX40","Fordham South"
"20181120_041521.mn-04-115165","2018-11-20T04:15:21.000","mn-04-115165","Link Active!","115165","183 7 AVENUE","New York","NY","10011","Manhattan","40.74267426","-73.996549","WEST 21 STREET","WEST 20 STREET","SE","2018-03-18T00:00:00.000","2018-05-11T00:00:00.000","up","up","up","4","3","87","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-123642","2018-11-20T04:15:21.000","mn-05-123642","Link Active!","123642_139249","766 6 AVENUE","New York","NY","10010","Manhattan","40.744668","-73.991375","WEST 26 STREET","WEST 25 STREET","SE","2017-08-19T00:00:00.000","2017-11-02T00:00:00.000","up","up","up","5","3","58","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-123789","2018-11-20T04:15:21.000","mn-05-123789","Link Active!","123789","25 EAST 29 STREET","New York","NY","10016","Manhattan","40.744614","-73.985069","MADISON AVENUE","PARK AVENUE","NE","2017-01-29T00:00:00.000","2017-06-21T00:00:00.000","up","up","up","5","2","74","MN17","Midtown-Midtown South"
"20181120_041521.bk-01-140988","2018-11-20T04:15:21.000","bk-01-140988","Link Installed; Connecting Power and Fiber","140988","182 BEDFORD AVENUE","New York","NY","11249","Brooklyn","40.71777024","-73.95786908","NORTH 7 STREET","NORTH 6 STREET","SWC","2017-11-03T00:00:00.000",,"Not Available","Not Available","Not Available","1","33","553","BK73","North Side-South Side"
"20181120_041521.bk-03-145808","2018-11-20T04:15:21.000","bk-03-145808","Link Active!","145808","1422 FULTON STREET","New York","NY","11216","Brooklyn","40.680015","-73.943843","BROOKLYN AVENUE","TOMPKINS AVENUE","SE","2017-03-31T00:00:00.000","2017-06-12T00:00:00.000","up","up","up","3","36","271","BK61","Crown Heights North"
"20181120_041521.bk-05-145939","2018-11-20T04:15:21.000","bk-05-145939","Link Active!","145939","3450 FULTON STREET","New York","NY","11208","Brooklyn","40.68470155376187","-73.8683087896548","NICHOLS AVENUE","GRANT AVENUE","Midblock","2017-09-29T00:00:00.000","2017-11-21T00:00:00.000","up","up","up","5","37","1184","BK83","Cypress Hills-City Line"
"20181120_041521.mn-02-123540","2018-11-20T04:15:21.000","mn-02-123540","Link Active!","123540_139784","75 8 AVENUE","New York","NY","10014","Manhattan","40.73967748","-74.00273531","WEST 14 STREET","GREENWICH AVENUE","SW","2016-03-11T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","2","3","77","MN23","West Village"
"20181120_041521.bx-04-119141","2018-11-20T04:15:21.000","bx-04-119141","Link Active!","119141","1391 JEROME AVENUE","New York","NY","10452","Bronx","40.840248","-73.918194","WEST 170 STREET","JEROME AVENUE","SW","2017-06-10T00:00:00.000","2017-07-13T00:00:00.000","up","up","up","4","16","219","BX26","Highbridge"
"20181120_041521.bx-05-111577","2018-11-20T04:15:21.000","bx-05-111577","Link Active!","111577","111 EAST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.853028","-73.905076","CRESTON AVENUE","MORRIS AVENUE","NW","2017-04-15T00:00:00.000","2017-06-13T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.mn-02-123538","2018-11-20T04:15:21.000","mn-02-123538","Link Active!","123538","220 WEST 14 STREET","New York","NY","10011","Manhattan","40.73899661","-74.0009461","7 AVENUE","8 AVENUE","SW","2016-09-18T00:00:00.000","2016-10-25T00:00:00.000","up","up","up","2","3","77","MN23","West Village"
"20181120_041521.mn-04-122470","2018-11-20T04:15:21.000","mn-04-122470","Link Active!","122470_122483","829 10 AVENUE","New York","NY","10019","Manhattan","40.76778999","-73.98965898","WEST 55 STREET","WEST 54 STREET","SW","2017-09-23T00:00:00.000","2017-11-02T00:00:00.000","up","up","up","4","6","135","MN15","Clinton"
"20181120_041521.mn-04-122466","2018-11-20T04:15:21.000","mn-04-122466","Link Active!","122466","703 10 AVENUE","New York","NY","10036","Manhattan","40.76338512","-73.99286971","WEST 48 STREET","WEST 47 STREET","NW","2017-10-07T00:00:00.000","2017-12-04T00:00:00.000","up","up","up","4","3","129","MN15","Clinton"
"20181120_041521.mn-05-121484","2018-11-20T04:15:21.000","mn-05-121484","Link Active!","121484","222 LEXINGTON AVENUE","New York","NY","10016","Manhattan","40.74586329","-73.9802333","EAST 33 STREET","EAST 34 STREET","NWC","2018-05-12T00:00:00.000","2018-06-12T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-121640","2018-11-20T04:15:21.000","mn-05-121640","Link Active!","121640","24 EAST 32 STREET","New York","NY","10016","Manhattan","40.7465113","-73.98409911","MADISON AVENUE","5 AVENUE","SW","2016-11-19T00:00:00.000","2017-02-06T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121613","2018-11-20T04:15:21.000","mn-05-121613","Link Active!","121613_139628","1 EAST 33 STREET","New York","NY","10016","Manhattan","40.74773664","-73.98483344","5 AVENUE","MADISON AVENUE","NE","2017-01-29T00:00:00.000","2017-03-23T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-108040","2018-11-20T04:15:21.000","mn-05-108040","Link Active!","108040","131 EAST 27 STREET","New York","NY","10016","Manhattan","40.742139","-73.983048","LEXINGTON AVENUE","PARK AVENUE SOUTH","NW","2017-02-04T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","5","2","68","MN21","Gramercy"
"20181120_041521.mn-05-108001","2018-11-20T04:15:21.000","mn-05-108001","Link Active!","108001","66 WEST 21 STREET","New York","NY","10010","Manhattan","40.74150205","-73.9935926","6 AVENUE","5 AVENUE","SE","2018-04-14T00:00:00.000","2018-05-21T00:00:00.000","up","up","up","5","3","54","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122503","2018-11-20T04:15:21.000","mn-04-122503","Link Active!","122503_122504_122505","969 8 AVENUE","New York","NY","10019","Manhattan","40.76663812","-73.98309182","WEST 56 STREET","WEST 57 STREET","SW","2016-03-10T00:00:00.000","2016-07-07T00:00:00.000","up","down","up","4","3","139","MN15","Clinton"
"20181120_041521.mn-02-133259","2018-11-20T04:15:21.000","mn-02-133259","Ready to Install","133259","399 WEST BROADWAY","New York","NY","10012","Manhattan","40.72433792","-74.00202234","SPRING STREET","BROOME STREET","SE",,,"Not Available","Not Available","Not Available","2","1","47","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-123559","2018-11-20T04:15:21.000","mn-02-123559","Link Active!","123559","201 6 AVENUE","New York","NY","10014","Manhattan","40.72711527","-74.00350218","CHARLTON STREET","KING STREET","NW","2018-04-14T00:00:00.000","2018-06-18T00:00:00.000","up","up","up","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.bx-05-119569","2018-11-20T04:15:21.000","bx-05-119569","Link Active!","119569","2454 CRESTON AVENUE","New York","NY","10468","Bronx","40.86215226","-73.89839588","EAST FORDHAM ROAD","EAST 188 STREET","SE","2017-06-24T00:00:00.000","2017-10-26T00:00:00.000","up","up","up","5","14","23703","BX40","Fordham South"
"20181120_041521.bx-04-140582","2018-11-20T04:15:21.000","bx-04-140582","Link Active!","140582","597 GRAND CONCOURSE","New York","NY","10451","Bronx","40.819886","-73.926847","EAST 151 STREET","EAST 150 STREET","SW","2016-06-09T00:00:00.000","2016-07-15T00:00:00.000","up","up","up","4","8","63","BX63","West Concourse"
"20181120_041521.bk-14-145754","2018-11-20T04:15:21.000","bk-14-145754","Link Active!","145754","741 FLATBUSH AVENUE","New York","NY","11226","Brooklyn","40.65470433","-73.95956788","CLARKSON AVENUE","LENOX ROAD","SE","2017-03-03T00:00:00.000","2017-04-05T00:00:00.000","up","up","up","14","40","79602","BK60","Prospect Lefferts Gardens-Wingate"
"20181120_041521.bk-09-126617","2018-11-20T04:15:21.000","bk-09-126617","Link Active!","126617","837 FRANKLIN AVENUE","New York","NY","11225","Brooklyn","40.66965209","-73.95826142","UNION STREET","PRESIDENT STREET","SE","2016-11-11T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","9","35","325","BK63","Crown Heights South"
"20181120_041521.bk-03-145837","2018-11-20T04:15:21.000","bk-03-145837","Link Active!","145837","505 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.679987","-73.949473","FULTON STREET","HERKIMER STREET","MIDBLK","2017-04-28T00:00:00.000","2017-06-09T00:00:00.000","up","up","up","3","36","247","BK61","Crown Heights North"
"20181120_041521.bk-03-145750","2018-11-20T04:15:21.000","bk-03-145750","Link Active!","145750","560 FRANKLIN AVENUE","New York","NY","11238","Brooklyn","40.679506","-73.955431","ATLANTIC AVENUE","BREVOORT PLACE","NW","2017-02-27T00:00:00.000","2017-03-13T00:00:00.000","up","up","up","3","36","227","BK69","Clinton Hill"
"20181120_041521.bk-01-125268","2018-11-20T04:15:21.000","bk-01-125268","Link Active!","125268_125269_125270","183 CALYER STREET","New York","NY","11222","Brooklyn","40.728133","-73.953439","MANHATTAN AVENUE","LORIMER STREET","NW","2017-03-31T00:00:00.000","2017-04-14T00:00:00.000","up","up","up","1","33","561","BK76","Greenpoint"
"20181120_041521.bk-01-108952","2018-11-20T04:15:21.000","bk-01-108952","Link Active!","108952","511 BROADWAY","New York","NY","11206","Brooklyn","40.70537096","-73.94996349","UNION AVENUE","BOERUM STREET","Midblock","2017-11-17T00:00:00.000","2018-02-27T00:00:00.000","up","up","up","1","34","511","BK90","East Williamsburg"
"20181120_041521.si-02-125470","2018-11-20T04:15:21.000","si-02-125470","Link Active!","125470_125471","381 NEW DORP LANE","New York","NY","10306","Staten Island","40.570635","-74.109918","HYLAN BOULEVARD","CLAWSON STREET","NW","2016-11-14T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","2","50","122","SI45","New Dorp-Midland Beach"
"20181120_041521.qu-04-145774","2018-11-20T04:15:21.000","qu-04-145774","Link Active!","145774","90-02 QUEENS BOULEVARD","New York","NY","11373","Queens","40.73388902","-73.87270949","57 AVENUE","WOODHAVEN BOULEVARD","SE","2017-03-04T00:00:00.000","2017-03-20T00:00:00.000","up","up","up","4","25","475","QN29","Elmhurst"
"20181120_041521.qu-04-136003","2018-11-20T04:15:21.000","qu-04-136003","Link Active!","136003","40-02 73 STREET","New York","NY","11377","Queens","40.746608831056065","-73.89236831980264","ROOSEVELT AVENUE","41 AVENUE","SW","2017-07-08T00:00:00.000","2017-08-24T00:00:00.000","up","up","up","4","25","265","QN50","Elmhurst-Maspeth"
"20181120_041521.qu-01-145980","2018-11-20T04:15:21.000","qu-01-145980","Link Active!","145980","39-27 31 STREET","New York","NY","11101","Queens","40.75195044162549","-73.93337963225474","39 AVENUE","40 AVENUE","SE","2017-10-14T00:00:00.000","2018-01-09T00:00:00.000","up","up","up","1","26","31","QN68","Queensbridge-Ravenswood-Long Island City"
"20181120_041521.qu-01-145922","2018-11-20T04:15:21.000","qu-01-145922","Link Active!","145922","33-09 BROADWAY","New York","NY","11106","Queens","40.761089","-73.923341","33 STREET","34 STREET","Midblock","2017-09-16T00:00:00.000","2017-10-13T00:00:00.000","up","up","up","1","22","61","QN70","Astoria"
"20181120_041521.mn-05-133550","2018-11-20T04:15:21.000","mn-05-133550","Link Active!","133550_133551","126 EAST 41 STREET","New York","NY","10017","Manhattan","40.75083273","-73.97681673","LEXINGTON AVENUE","PARK AVENUE","SW","2017-02-04T00:00:00.000","2017-05-19T00:00:00.000","up","up","up","5","4","80","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-134089","2018-11-20T04:15:21.000","mn-05-134089","Link Pending Activation","134089_134541","278 PARK AVENUE SOUTH","New York","NY","10010","Manhattan","40.73946433","-73.98705217","EAST 22 STREET","EAST 21 STREET","SW","2018-05-12T00:00:00.000",,"Not Available","Not Available","Not Available","5","2","56","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-06-121505","2018-11-20T04:15:21.000","mn-06-121505","Link Active!","121505","151 EAST 31 STREET","New York","NY","10016","Manhattan","40.74395034","-73.97965465","3 AVENUE","LEXINGTON AVENUE","NW","2016-04-23T00:00:00.000","2016-05-17T00:00:00.000","up","up","up","6","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-121527","2018-11-20T04:15:21.000","mn-06-121527","Link Active!","121527","639 3 AVENUE","New York","NY","10017","Manhattan","40.750156","-73.974741","EAST 41 STREET","EAST 42 STREET","SE","2016-06-11T00:00:00.000","2016-07-01T00:00:00.000","up","up","up","6","4","88","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121540","2018-11-20T04:15:21.000","mn-06-121540","Link Installed; Connecting Power and Fiber","121540_141680","866 2 AVENUE","New York","NY","10017","Manhattan","40.752476","-73.970116","EAST 46 STREET","EAST 47 STREET","NE","2018-05-19T00:00:00.000",,"Not Available","Not Available","Not Available","6","4","90","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-134843","2018-11-20T04:15:21.000","mn-06-134843","Link Active!","134843","241 1 AVENUE","New York","NY","10003","Manhattan","40.73160198","-73.98254791","EAST 14 STREET","EAST 15 STREET","NW","2017-10-07T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.mn-06-135228","2018-11-20T04:15:21.000","mn-06-135228","Link Active!","135228_135229","415 2 AVENUE","New York","NY","10010","Manhattan","40.7385025","-73.98061045","EAST 24 STREET","EAST 23 STREET","NE","2017-09-26T00:00:00.000","2017-12-05T00:00:00.000","up","up","up","6","2","64","MN21","Gramercy"
"20181120_041521.mn-06-136126","2018-11-20T04:15:21.000","mn-06-136126","Link Active!","136126","161 EAST 27 STREET","New York","NY","10016","Manhattan","40.74148709","-73.98148039","BROADWAY ALLEY","LEXINGTON AVENUE","NWC","2018-02-26T00:00:00.000","2018-04-10T00:00:00.000","up","up","up","6","2","68","MN21","Gramercy"
"20181120_041521.mn-06-136617","2018-11-20T04:15:21.000","mn-06-136617","Link Installed; Connecting Power and Fiber","136617_136672","501 2 AVENUE","New York","NY","10016","Manhattan","40.74122503443334","-73.97893462269445","EAST 28 STREET","EAST 29 STREET","Midblock","2018-05-08T00:00:00.000",,"Not Available","Not Available","Not Available","6","2","66","MN20","Murray Hill-Kips Bay"
