"complaintid","srnumber","complainttype","boro","block","lot","number","street","city","state","postcode","unit","initialinspectiondate","initialinspectionresults","ordermailingdate","postinginspectiondate","followupinspectiondate","daysbetween","closeddate","reinspectiondate","reinspectionresult","novnumber","novcode","novdate","novdescription"
"1149","084112352","Defacement","Brooklyn","3075","26","95","MORGAN AVENUE","BROOKLYN","NY","11237",,"2015-04-06T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30",,"2015-07-14T00:00:00.000","Fail","188554338","D31","2015-07-14T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1150","087520756","Defacement","Brooklyn","6949","63","126","BAY   53 STREET","BROOKLYN","NY","11214",,"2015-04-08T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-18T00:00:00.000","2015-06-18T00:00:00.000","Pass",,,,
"1151","087532089","Defacement","Brooklyn","3304","15","410","EVERGREEN AVENUE","BROOKLYN","NY","11221",,"2015-04-08T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-17T00:00:00.000","2015-06-17T00:00:00.000","Pass",,,,
"1152","087188361","Defacement","Queens","809","5","20-67","38 STREET","LONG ISLAND CITY","NY","11105",,"2015-04-09T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-05-21T00:00:00.000","2015-05-21T00:00:00.000","Pass",,,,
"1153","087175270","Defacement","Bronx","2572","74","693","EAST 142 STREET","BRONX","NY","10454",,"2015-04-10T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1154","087898083","Defacement","Bronx","2572","73","695","EAST 142 STREET","BRONX","NY","10454",,"2015-04-10T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1155","088344450","Defacement","Queens","1524","86","42-19","78 STREET","FLUSHING","NY","11373",,"2015-04-10T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1156","087455323","Defacement","Queens","2727","6","58-15","60 PLACE","FLUSHING","NY","11378",,"2015-04-10T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1157","089733285","Defacement","Bronx","4036","34","1718","WALLACE AVENUE","BRONX","NY","10462",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1158","089501587","Defacement","Bronx","4035","1","1740","HOLLAND AVENUE","BRONX","NY","10462",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-07-12T00:00:00.000","2015-07-12T00:00:00.000","Pass",,,,
"1159","087749091","Defacement","Brooklyn","413","45","333","DOUGLASS STREET","BROOKLYN","NY","11217",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-17T00:00:00.000","2015-06-17T00:00:00.000","Pass",,,,
"1160","1397384034","Defacement","Brooklyn","5894","9","620","OVINGTON AVENUE","BROOKLYN","NY","11209",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30",,"2017-05-16T00:00:00.000","Fail","193140485","D31","2017-05-16T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1161","089681471","Defacement","Brooklyn","5875","13","6901","6 AVENUE","BROOKLYN","NY","11209",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-18T00:00:00.000","2015-06-18T00:00:00.000","Pass",,,,
"1162","089796700","Defacement","Queens","9619","53","88-29","138 STREET","JAMAICA","NY","11435",,"2015-04-13T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1163","089940572","Defacement","Brooklyn","5538","2","6319","16 AVENUE","BROOKLYN","NY","11204",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-18T00:00:00.000","2015-06-18T00:00:00.000","Pass",,,,
"1164","089124257","Defacement","Queens","1868","29","52-16","94 STREET","FLUSHING","NY","11373",,"2015-04-13T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1165","089047331","Defacement","Queens","1748","19","34-22","107 STREET","FLUSHING","NY","11368",,"2015-04-13T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30",,"2015-07-10T00:00:00.000","Fail","188554300","D31","2015-07-10T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1166","089422751","Defacement","Queens","9619","54","88-27","138 STREET","JAMAICA","NY","11435",,"2015-04-13T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30",,"2015-06-22T00:00:00.000","Fail","187715853","D31","2015-06-22T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1167","088437377","Defacement","Brooklyn","6996","33","2723","WEST   16 STREET","BROOKLYN","NY","11224",,"2015-04-14T00:00:00.000","Fail","2015-04-15T00:00:00.000",,"2015-05-15T00:00:00.000","30",,"2015-06-18T00:00:00.000","Fail","188554127","D31","2015-06-18T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1168","090100441","Defacement","Queens","241","1","33-02","SKILLMAN AVENUE","LONG ISLAND CITY","NY","11101",,"2015-04-15T00:00:00.000","Fail","2015-04-24T00:00:00.000",,"2015-05-24T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1169","091055694","Defacement","Queens","1082","1","87-02","23 AVENUE","FLUSHING","NY","11369",,"2015-04-23T00:00:00.000","Fail","2015-04-24T00:00:00.000",,"2015-05-24T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1170","093541730","Defacement","Manhattan","1543","48","308","EAST   81 STREET","NEW YORK","NY","10028",,"2015-04-24T00:00:00.000","Fail","2015-04-24T00:00:00.000",,"2015-05-24T00:00:00.000","30",,"2017-02-15T00:00:00.000","Fail","193159890","D31","2017-02-15T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1171","093795715","Defacement","Queens","9767","11","88-43","161 STREET","JAMAICA","NY","11432",,"2015-04-24T00:00:00.000","Fail","2015-04-30T00:00:00.000",,"2015-05-30T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1172","091052962","Defacement","Queens","3895","37","100-32","METROPOLITAN AVENUE","FLUSHING","NY","11375",,"2015-04-24T00:00:00.000","Fail","2015-04-30T00:00:00.000",,"2015-05-30T00:00:00.000","30","2015-06-16T00:00:00.000","2015-06-16T00:00:00.000","Pass",,,,
"1173","088112586","Defacement","Brooklyn","2392","7","257","BERRY STREET","BROOKLYN","NY","11249",,"2015-04-10T00:00:00.000","Fail","2015-04-30T00:00:00.000",,"2015-05-30T00:00:00.000","30","2015-06-17T00:00:00.000","2015-06-17T00:00:00.000","Pass",,,,
"1174","095204740","Defacement","Queens","8287","33","239-55","66 AVENUE","FLUSHING","NY","11362",,"2015-04-15T00:00:00.000","Fail","2015-04-30T00:00:00.000",,"2015-05-30T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1175","093443092","Defacement","Queens","7530","20","223-54","56 ROAD","FLUSHING","NY","11364",,"2015-04-24T00:00:00.000","Fail","2015-05-06T00:00:00.000",,"2015-06-05T00:00:00.000","30","2015-06-12T00:00:00.000","2015-06-12T00:00:00.000","Pass",,,,
"11753","311-00093491","Defacement","Bronx","2676","49","814","WESTCHESTER AVE.","BRONX","NY","10455-1706",,"2019-07-19T00:00:00.000","Fail","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-09-11T00:00:00.000","2019-09-11T00:00:00.000","Pass",,,,
"11754","311-00132794","Defacement","Bronx","4092","50","1630","FOWLER AVE.","BRONX","NY","10462-4006",,"2019-07-19T00:00:00.000","Fail","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"11755","311-00132769","Defacement","Bronx","4092","49","1628","FOWLER AVE.","BRONX","NY","10462-4006",,"2019-07-19T00:00:00.000","Fail","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"11757","311-00109496","Defacement","Bronx","3380","84","227","E. 239TH ST.","BRONX","NY","10470-1809",,"2019-07-19T00:00:00.000","Fail","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-09-11T00:00:00.000","2019-09-11T00:00:00.000","Pass",,,,
"11758","311-00099860","Defacement","Manhattan","1045","29","911","8TH AVE.","NEW YORK","NY","10019-5149",,"2019-07-22T00:00:00.000","Fail","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-09-10T00:00:00.000","2019-09-10T00:00:00.000","Pass",,,,
"1176","094654561","Defacement","Queens","9556","10","103-12","LEFFERTS BOULEVARD","JAMAICA","NY","11419",,"2015-04-30T00:00:00.000","Fail","2015-05-06T00:00:00.000",,"2015-06-05T00:00:00.000","30","2015-06-12T00:00:00.000","2015-06-12T00:00:00.000","Pass",,,,
"11761","311-00107429","Defacement","Manhattan","736","32","509","9TH AVE.","NEW YORK","NY","10018-2833",,"2019-07-18T00:00:00.000","Pass",,,,"30","2019-07-18T00:00:00.000",,,,,,
"11762","311-00134249","Defacement","Manhattan","311","13","357","GRAND ST.","NEW YORK","NY","10002-4604",,"2019-07-22T00:00:00.000","Pass",,,,"30","2019-07-22T00:00:00.000",,,,,,
"11763","311-00255951","Defacement","Brooklyn","3158","27","146","KNICKERBOCKER AVE.","BROOKLYN","NY","11237-2376",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-17T00:00:00.000","2019-09-17T00:00:00.000","Pass",,,,
"11764","311-00096122","Defacement","Brooklyn","3161","16","15","STANWIX STREET","BROOKLYN","NY","11206",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30",,,,,,,
"11765","311-00160849","Defacement","Brooklyn","1875","58","281","PARK PL.","BROOKLYN","NY","11238-3905",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-17T00:00:00.000","2019-09-17T00:00:00.000","Pass",,,,
"11766","311-01170651","Defacement","Brooklyn","2418","9","317","BEDFORD AVENUE","BROOKLYN","NY","11211",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30",,"2019-09-17T00:00:00.000","Fail","206250074","D31","2019-09-17T00:00:00.000","Defacement of roadway, sidewalk or curb"
"11767","311-00168806","Defacement","Brooklyn","2429","1","64","S. 3RD ST.","BROOKLYN","NY","11249-5103",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-17T00:00:00.000","2019-09-17T00:00:00.000","Pass",,,,
"11768","311-00534070","Defacement","Brooklyn","1234","72","849","PARK PL.","BROOKLYN","NY","11216-4040",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-19T00:00:00.000","2019-09-19T00:00:00.000","Pass",,,,
"11769","311-00100213","Defacement","Brooklyn","8675","81","3022","BRIGHTON 6TH ST.","BROOKLYN","NY","11235-6410",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30",,"2019-09-09T00:00:00.000","Fail","206263430","D31","2019-09-09T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1177","094656481","Defacement","Queens","9555","8","103-04","118 STREET","JAMAICA","NY","11419",,"2015-04-30T00:00:00.000","Fail","2015-05-06T00:00:00.000",,"2015-06-05T00:00:00.000","30","2015-06-12T00:00:00.000","2015-06-12T00:00:00.000","Pass",,,,
"11770","1742729351","Defacement","Brooklyn","2827","25","67","HERBERT STREET","BROOKLYN","NY","11222",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-17T00:00:00.000","2019-09-17T00:00:00.000","Pass",,,,
"11771","311-00229499","Defacement","Brooklyn","8675","82","3024","BRIGHTON 6TH ST.","BROOKLYN","NY","11235-6410",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30",,"2019-09-09T00:00:00.000","Fail","206263420","D31","2019-09-09T00:00:00.000","Defacement of roadway, sidewalk or curb"
"11772","311-00126572","Defacement","Brooklyn","6373","7","1923","BENSON AVE.","BROOKLYN","NY","11214-3811",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"11773","311-00104690","Defacement","Brooklyn","6282","42","1579","81ST ST.","BROOKLYN","NY","11228-3125",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"11774","311-00156332","Defacement","Brooklyn","5601","67","927","44TH ST.","BROOKLYN","NY","11219-1738",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-18T00:00:00.000","2019-09-18T00:00:00.000","Pass",,,,
"11775","311-00223684","Defacement","Brooklyn","5306","18","3521","12TH AVE.","BROOKLYN","NY","11218-2005",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-18T00:00:00.000","2019-09-18T00:00:00.000","Pass",,,,
"11776","311-00132429","Defacement","Brooklyn","5306","19","3517","12TH AVE.","BROOKLYN","NY","11218-2005",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-18T00:00:00.000","2019-09-18T00:00:00.000","Pass",,,,
"11777","311-00223286","Defacement","Brooklyn","5574","40","1559","BAY RIDGE AVE.","BROOKLYN","NY","11219-6385",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-09T00:00:00.000","2019-09-09T00:00:00.000","Pass",,,,
"11778","311-00176358","Defacement","Brooklyn","5574","42","1557","BAY RIDGE AVE.","BROOKLYN","NY","11219-6341",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-09T00:00:00.000","2019-09-09T00:00:00.000","Pass",,,,
"11779","311-00494805","Defacement","Brooklyn","4284","16","719","HEMLOCK ST.","BROOKLYN","NY","11208-3927",,"2019-07-24T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-24T00:00:00.000","2019-09-24T00:00:00.000","Pass",,,,
"1178","096451410","Defacement","Manhattan","1498","1","1050","5 AVENUE","NEW YORK","NY","10028",,"2015-03-30T00:00:00.000","Pass",,,,"30","2015-03-30T00:00:00.000",,,,,,
"11780","311-00284983","Defacement","Brooklyn","8077","45","8601","AVENUE N.","BROOKLYN","NY","11236-5113",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-13T00:00:00.000","2019-09-13T00:00:00.000","Pass",,,,
"11781","311-00229459","Defacement","Brooklyn","6643","31","1760","W. 13TH ST.","BROOKLYN","NY","11223-1021",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-09T00:00:00.000","2019-09-09T00:00:00.000","Pass",,,,
"11782","311-00159660","Defacement","Brooklyn","4973","31","634","E. 40TH ST.","BROOKLYN","NY","11203-5620",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-14T00:00:00.000","2019-09-14T00:00:00.000","Pass",,,,
"11783","311-00230085","Defacement","Brooklyn","7422","744","2603","AVENUE Y.","BROOKLYN","NY","11235-2014",,"2019-07-26T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-09-13T00:00:00.000","2019-09-13T00:00:00.000","Pass",,,,
"11784","311-00176389","Defacement","Brooklyn","6158","48","6901","NEW UTRECHT AVE.","BROOKLYN","NY","11228-1809",,"2019-07-25T00:00:00.000","Fail","2019-08-01T00:00:00.000",,"2019-08-31T00:00:00.000","30","2019-10-12T00:00:00.000","2019-10-12T00:00:00.000","Pass","206263411","D31","2019-09-09T00:00:00.000","Defacement of roadway, sidewalk or curb"
"11785","311-00148306","Defacement","Brooklyn","1369","8","193","BUFFALO AVE.","BROOKLYN","NY","11213-3236",,"2019-07-25T00:00:00.000","Pass",,,,"30","2019-07-25T00:00:00.000",,,,,,
"11786","311-00085045","Defacement","Brooklyn","427","1","215","3 AVENUE","BROOKLYN","NY","11217",,"2019-07-25T00:00:00.000","Pass",,,,"30","2019-07-25T00:00:00.000",,,,,,
"11787","311-00096949","Defacement","Brooklyn","830","48","361","56TH ST.","BROOKLYN","NY","11220-3015",,"2019-07-29T00:00:00.000","Pass",,,,"30","2019-07-29T00:00:00.000",,,,,,
"11788","311-00287718","Encroachment","Manhattan","18","7501","13","RECTOR ST.","NEW YORK","NY","10006-2200",,"2019-07-31T00:00:00.000","Pass",,,,"30","2019-07-31T00:00:00.000",,,,,,
"11789","311-00167279","Defacement","Brooklyn","6624","57","1651","W. 8TH ST.","BROOKLYN","NY","11223-1242",,"2019-07-29T00:00:00.000","Pass",,,,"30","2019-07-29T00:00:00.000",,,,,,
"1179","090545776","Defacement","Queens","885","106","18-27","27 AVENUE","LONG ISLAND CITY","NY","11102",,"2015-04-30T00:00:00.000","Fail","2015-05-06T00:00:00.000",,"2015-06-05T00:00:00.000","30","2015-06-11T00:00:00.000","2015-06-11T00:00:00.000","Pass",,,,
"11790","311-00146473","Defacement","Brooklyn","627","50","165","17TH ST.","BROOKLYN","NY","11215-5310",,"2019-07-25T00:00:00.000","Pass",,,,"30","2019-07-25T00:00:00.000",,,,,,
"11791","311-00162810","Defacement","Brooklyn","955","42","688","UNION ST.","BROOKLYN","NY","11215-2043",,"2019-07-24T00:00:00.000","Pass",,,,"30","2019-07-24T00:00:00.000",,,,,,
"11792","311-00110493","Defacement","Brooklyn","2662","1","333","NASSAU AVE.","BROOKLYN","NY","11222-3811",,"2019-07-24T00:00:00.000","Pass",,,,"30","2019-07-24T00:00:00.000",,,,,,
"11793","1742120781","Defacement","Manhattan","816","42","96","5TH AVE.","NEW YORK","NY","10011-7605",,"2019-07-31T00:00:00.000","Pass",,,,"30","2019-07-31T00:00:00.000",,,,,,
"11794","311-00110999","Defacement","Manhattan","432","7502","89","AVENUE A.","NEW YORK","NY","10009-6532",,"2019-07-31T00:00:00.000","Pass",,,,"30","2019-07-31T00:00:00.000",,,,,,
"11795","311-00278875","Defacement","Manhattan","311","13","357","GRAND ST.","NEW YORK","NY","10002-4604",,"2019-07-22T00:00:00.000","Pass",,,,"30","2019-07-22T00:00:00.000",,,,,,
"11796","311-00204434","Defacement","Bronx","4194","23","1858","EDISON AVE.","BRONX","NY","10461-4102",,"2019-07-31T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-14T00:00:00.000","2019-09-14T00:00:00.000","Pass",,,,
"11797","311-00285991","Defacement","Bronx","4194","22","1856","EDISON AVE.","BRONX","NY","10461-4102",,"2019-07-31T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-14T00:00:00.000","2019-09-14T00:00:00.000","Pass",,,,
"11798","311-00286464","Defacement","Bronx","5048","42","4380","BYRON AVE.","BRONX","NY","10466-1517",,"2019-08-01T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-22T00:00:00.000","2019-09-22T00:00:00.000","Pass",,,,
"11799","311-00161403","Defacement","Bronx","4993","68","4257","CARPENTER AVE.","BRONX","NY","10466-2612",,"2019-08-01T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-22T00:00:00.000","2019-09-22T00:00:00.000","Pass",,,,
"1180","1091208260","Defacement","Brooklyn","5641","32","1264","49 STREET","BROOKLYN","NY","11219",,"2015-05-02T00:00:00.000","Fail","2015-05-06T00:00:00.000",,"2015-06-05T00:00:00.000","30",,"2015-06-11T00:00:00.000","Fail","188554044","D31","2015-06-11T00:00:00.000","Defacement of roadway, sidewalk or curb"
"11800","311-00186565","Defacement","Manhattan","1278","65","6","E. 44TH ST.","NEW YORK","NY","10017-3606",,"2019-07-31T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-19T00:00:00.000","2019-09-19T00:00:00.000","Pass",,,,
"11801","311-00158622","Defacement","Bronx","4516","44","2727","COLDEN AVE.","BRONX","NY","10469-4101",,"2019-08-01T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-22T00:00:00.000","2019-09-22T00:00:00.000","Pass",,,,
"11802","311-00154025","Defacement","Bronx","4083","5","1621","EASTCHESTER RD.","BRONX","NY","10461-2604",,"2019-08-01T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-22T00:00:00.000","2019-09-22T00:00:00.000","Pass",,,,
"11803","311-00195162","Defacement","Bronx","5048","41","4378","BYRON AVE.","BRONX","NY","10466-1517",,"2019-08-01T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-22T00:00:00.000","2019-09-22T00:00:00.000","Pass",,,,
"11804","311-00252446","Defacement","Queens","3041","58","6506","79TH PL.","FLUSHING","NY","11379-2721",,"2019-07-29T00:00:00.000","Fail","2019-08-07T00:00:00.000",,"2019-09-06T00:00:00.000","30","2019-09-15T00:00:00.000","2019-09-15T00:00:00.000","Pass",,,,
