"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse A","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse A","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse A","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse B","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse B","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"S","Spouse B","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse A","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse A","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse A","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse B","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse B","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"M","Spouse B","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse A","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse A","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse A","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse B","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse B","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"L","Spouse B","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse A","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse A","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15132","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse A","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse B","CityStore Exclusives","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse B","Wear NYC","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"15133","Spouse A & Spouse B T-shirts","Yes","22",,"XL","Spouse B","Married in New York","Here s a fun gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. There s a T-shirt for both!    100% Cotton. Comes in sizes S, M, L, XL."
"21170","Spouse A & Spouse B Magnet Set","Yes","10",,,,"CityStore Exclusives","A great gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. The set comes with one of each magnet. Made in USA."
"21170","Spouse A & Spouse B Magnet Set","Yes","10",,,,"NY Magnets","A great gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. The set comes with one of each magnet. Made in USA."
"21170","Spouse A & Spouse B Magnet Set","Yes","10",,,,"Married in New York","A great gift for the new couple - instead of Brides or Grooms, call them Spouse A and Spouse B. The set comes with one of each magnet. Made in USA."
"23096","The Brooklyn Seal Pillow","Yes","48",,,,"CityStore Exclusives","A pillow emblazoned with the borough seal that celebrates Brooklyn! The motto on the seal is  Eendraght maeckt maght   which means  unity makes strength     Perfect for that corner chair, love seat or sofa. A CityStore Exclusive!    18 x 18 inches. 100% cotton. Hand wash (take out insert.) Iron on reverse side."
"23096","The Brooklyn Seal Pillow","Yes","48",,,,"Home Accents","A pillow emblazoned with the borough seal that celebrates Brooklyn! The motto on the seal is  Eendraght maeckt maght   which means  unity makes strength     Perfect for that corner chair, love seat or sofa. A CityStore Exclusive!    18 x 18 inches. 100% cotton. Hand wash (take out insert.) Iron on reverse side."
"23099","The City Seal Tea Towel","Yes","14",,,,"CityStore Exclusives","A tea towel featuring the City Seal of New York. The motto on the seal is  SIGILLUM CIVITATIS NOVI EBORACI  which means  The Seal of the City of New York . A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable. Made in New York State."
"23099","The City Seal Tea Towel","Yes","14",,,,"Home Accents","A tea towel featuring the City Seal of New York. The motto on the seal is  SIGILLUM CIVITATIS NOVI EBORACI  which means  The Seal of the City of New York . A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable. Made in New York State."
"23099","The City Seal Tea Towel","Yes","14",,,,"Reusable","A tea towel featuring the City Seal of New York. The motto on the seal is  SIGILLUM CIVITATIS NOVI EBORACI  which means  The Seal of the City of New York . A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable. Made in New York State."
"23100","The Brooklyn Borough Seal Tea Towel","Yes","14",,,,"Home Accents","!-- add USA logo -->          Celebrate Brooklyn! A tea towel featuring the Brooklyn Borough Seal. The motto on the seal is  Endraght Maeckt Maght  which means  Unity Makes Strength . A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable."
"23100","The Brooklyn Borough Seal Tea Towel","Yes","14",,,,"Reusable","!-- add USA logo -->          Celebrate Brooklyn! A tea towel featuring the Brooklyn Borough Seal. The motto on the seal is  Endraght Maeckt Maght  which means  Unity Makes Strength . A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable."
"23101","The Queens Borough Seal Tea Towel","Yes","14",,,,"Home Accents","      Celebrate Queens! A tea towel featuring the Queens Borough Seal. A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable."
"23101","The Queens Borough Seal Tea Towel","Yes","14",,,,"Reusable","      Celebrate Queens! A tea towel featuring the Queens Borough Seal. A CityStore Exclusive and a perfect New York gift!    Woven in a  huck  pattern, this towel is super absorbent. 100% lint-free cotton. Machine washable."
