"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2006-08-22T00:00:00.000","Appeal","207-06-A","Common Law Vesting","158","Beach 6th Street","Queens","4","15609","64","R4-A","14","An Appeal seeking a determination that the owner of said premises has acquired a common law vested right to continue development commenced under the prior R5 Zoning district . Premises is located in a R4-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/207-06-A.pdf","2007-03-20T00:00:00.000","11691","40.595637","-73.741097","31","101002","4616937","4156090063","Far Rockaway-Bayswater","(40.595637, -73.741097)"
"2020-01-22T00:00:00.000","SOC","126-10-BZII","73-11","856","Remsen Avenue","Brooklyn","3","7920","0005","M1-1","18","Extension of Term of a previously approved Special Permit (§73-36) which permitted the operation of a physical cultural establishment (Planet Fitness) on the first and second floors of a two-story commercial building which expires on October 26, 2020.  M1-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/126-10-BZII.pdf","2020-09-14T00:00:00.000","11236","40.646979","-73.913496","45","960","3397026","3079200005","Canarsie","(40.646979, -73.913496)"
"2015-01-14T00:00:00.000","BZY","7-15-BZY","Common Law Vesting","180","Orchard Street","Manhattan","1","412","5","C4-4A","3","BZY Minor Development (§11-332) to extend the time of construction for a minor development for a period of six months; Determination of common law vested rights.  Building permit was obtained in 2005 and development was vested at date of Lower East Side rezoning in 2008.  C4-4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/7-15-BZY.pdf","2015-06-16T00:00:00.000","10002","40.721853","-73.988304","1","3001","1090121","1004127501","Chinatown","(40.721853, -73.988304)"
"2000-11-21T00:00:00.000","SOC","1449-61-BZII","11-41","4085","Nostrand Avenue","Brooklyn","3","8796","63","C2-2 & R5","15","§11-411 & §11-412 Request for a waiver of the Rules of Practice and Procedure, reopening for an amendment to legalize the removal of a previously approved pump island, the enlargement to the accessory building of a previously approved application permitting, in an C2-2/R5 zoning district, the operation of an automotive service station and for an extension of term of variance which expired November 8, 1997.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/1449-61-BZII.pdf","2002-05-21T00:00:00.000","11235","40.584343","-73.938814","48","622",,,"Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.584343, -73.938814)"
"2013-01-28T00:00:00.000","SOC","30-02-BZII","73-11","502","Park Avenue","Manhattan","1","1374","7502(36)","C5-3,C5-2.5(Mid","8","Extension of Term of a previously granted special permit (§73-36) for the continued operation of a physical culture establishment (New York City Sports Club) which expired on July 23, 2012;  Amendment to permit the modification of approved hours and signage; Waiver of the Rules.  C5-3, C5-2.5(Mid) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/30-02-BZII.pdf","2013-06-18T00:00:00.000","10022","40.763012","-73.969739","4","11401","1040756","1013747502","Upper East Side-Carnegie Hill","(40.763012, -73.969739)"
"2013-02-13T00:00:00.000","Appeal","66-13-A","Administrative Appeal","111","E. 161 Street","Bronx","2","2476","57","R8/C1-4","4","Appeal challenging Department of Buildings’ determination that pursuant to §122-20 advertising signs are not permitted regardless of non-conforming use status. R8/C1-4 Grand Concourse Preservation zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/66-13-A.pdf","2013-10-29T00:00:00.000","10451","40.827292","-73.924177","8","195","2002919","2024760057","West Concourse","(40.827292, -73.924177)"
"2017-03-27T00:00:00.000","Appeal","2017-69-A","GCL 36","37","Torrice Loop","Staten Island","5","7577","40","R3X (SRD)","3","Proposed construction of a two-family residence, not fronting on a legally mapped street, contrary to General City Law 36. R3-X (SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-69-A.pdf","2018-11-08T00:00:00.000",,,,,,,,,
"2009-06-29T00:00:00.000","Appeal","211-09-A","GCL 36","131","Roswell Avenue","Queens","4","2641","72","R3A & R3-2","2","Proposed construction of 15, two-story, one family homes not fronting on a mapped street, contrary to General City Law Section 36.  R3A /R3-2 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/211-09-A.pdf","2010-02-23T00:00:00.000",,,,,,,,,
"2001-08-30T00:00:00.000","Appeal","275-01-A","GCL 36","37","Beachview Avenue","Staten Island","5","3686","53","R3-2","2","Proposed construction of a two story and cellar one family attached residence, which does not front on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/275-01-A.pdf","2002-04-09T00:00:00.000","10306","40.578256","-74.098745","50","11202","5134924","5036860053","New Dorp-Midland Beach","(40.578256, -74.098745)"
"2007-07-02T00:00:00.000","SOC","214-96-BZ","72-01 & 72-22","2819","Hylan Boulevard","Staten Island","5","4256","34","R3-1","2","Extension of Term of a previously granted Variance (§72-21) which expires on April 7, 2008, to permit in an R3-1 zoning district, a UG7 (Colonial Funeral Home) and the existing accessory parking on the adjacent lot (Lot 30) which houses a conforming UG1 single family home.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/214-96-BZ.pdf","2007-10-23T00:00:00.000","10306","40.56423","-74.116061","50","134","5058281","5042560034","New Dorp-Midland Beach","(40.56423, -74.116061)"
"2005-03-04T00:00:00.000","Appeal","51-05-A","GCL 36","105","Beach 219th Street","Queens","4","16350","400","R-4","14","Proposed enlargement of the first story, and the construction of a partial second story, to an existing one family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/51-05-A.pdf","2005-05-24T00:00:00.000","11697","40.554593","-73.926808","32","91601","4465603","4163500400","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.554593, -73.926808)"
"2014-10-17T00:00:00.000","BZ","259-14-BZ","72-21","68-74","Trinity Place","Manhattan","1","51","7","C5-5(SLMD)","1","Variance (§72-21): to permit the proposed structure in rear yard of the interior lot portion of the site contrary to (ZR 33-23 and ZR 33-26) of the zoning resolution. Located within an C5-5 SLMD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/259-14-BZ.pdf","2017-02-14T00:00:00.000","10006","40.708258","-74.012649","1","13","1001032","1000510007","Battery Park City-Lower Manhattan","(40.708258, -74.012649)"
"2019-05-23T00:00:00.000","SOC","186-14-BZII","72-01 & 72-22","51-63","Bond Street","Brooklyn","3","172","5","C6-1 and R6B DB","2","Extension of Time of a previously approved Variance (§72-21) to permit the construction of a new hotel building with ground floor retail contrary to allowable commercial floor area (ZR 33-122) which expired on May 19, 2019.  C6-1/R6B Downtown Brooklyn Special District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/186-14-BZII.pdf","2019-08-13T00:00:00.000","11217","40.688078","-73.984037","33","41",,,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.688078, -73.984037)"
"2008-09-18T00:00:00.000","BZ","236-08-BZ","73-622","1986","East 3rd Street","Brooklyn","3","7105","152","R2X,OPSD","15","Special Permit (§73-622) for the enlargement of an existing single family residence. This application seeks to vary floor area (§23-141) and the permitted perimeter wall height (§23-631) in an R2X (OPSD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/236-08-BZ.pdf","2009-04-07T00:00:00.000","11223","40.601548","-73.96948","47","41401","3191739","3071050152","Homecrest","(40.601548, -73.96948)"
"2007-08-07T00:00:00.000","BZ","191-07-BZ","72-21","34-19","31 Street","Queens","4","608","20","R5","1","Variance (§72-21) to allow the use of an office (UG6) on the 1st floor of a 1 family house. Owner occupies the 1st floor as his primary, professional administrative offices as a licensed rigger. The second & third floor is occupied and rented to a single family.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/191-07-BZ.pdf","2008-04-09T00:00:00.000","11106","40.759239","-73.927587","26","57","4008157","4006080020","Astoria","(40.759239, -73.927587)"
"2001-11-09T00:00:00.000","Appeal","328-01-A","GCL 35","14","Miller Street","Staten Island","5","374","198","R3-1","1","Proposed construction of a two-family, semi-detached home, located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/328-01-A.pdf","2002-04-09T00:00:00.000","10314","40.620136","-74.126446","50","151","5010683","5003740198","Westerleigh","(40.620136, -74.126446)"
"2004-04-29T00:00:00.000","BZ","175-04-BZ","72-21","7-05","130th Street","Queens","4","3982","70","R3-2","7","Variance (§72-21) proposed erection and maintenance of a two family dwelling, Use Group 2, which does not comply with the zoning requirements for floor area, floor area ratio, lot coverage, open space, perimeter wall height and rear yard, is contrary to Z.R. §23-141, §23-631 and §23-47.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/175-04-BZ.pdf","2005-11-01T00:00:00.000","11356","40.790366","-73.838103","19","945",,,"Whitestone","(40.790366, -73.838103)"
"2005-06-07T00:00:00.000","Appeal","142-05-A","Common Law Vesting","43-19","208th Street","Queens","4","6275","40","R2A","1","Appeal-Seeks to (a) rescind a Stop Work Order and re-instate lawfully issued DOB permits; and /or (b) determine if the property owner has acquired a ""vested right"" to obtain a Certificate of Occupancy.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/142-05-A.pdf","2006-02-15T00:00:00.000","11361","40.759645","-73.776008","19","1467","4138132","4062750040","Bayside-Bayside Hills","(40.759645, -73.776008)"
"2011-08-23T00:00:00.000","Appeal","122-11-A","GCL 35","5","Bement Avenue","Staten Island","5","150","4","R3-1","1","Proposed construction of a one family dwelling located partially within the bed of a mapped street, contrary to General City Law Section 35.  R3-1 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/122-11-A.pdf","2012-05-01T00:00:00.000","10310","40.642558","-74.113772","49","97","5000000","5001500001","West New Brighton-New Brighton-St. George","(40.642558, -74.113772)"
"2019-08-29T00:00:00.000","Appeal","2019-212-A","GCL 36","16","Fitzgerald Avenue","Staten Island","5","5212","37","C3A SRD","3","Proposed construction of Seventeen (17) attached single-family homes not fronting on a final mapped street contrary to General City Law §36.   C3A Special South Richmond District.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-212-A.pdf","2020-07-20T00:00:00.000","10308","40.541707","-74.144158","51","15603",,,"Great Kills","(40.541707, -74.144158)"
"2000-10-26T00:00:00.000","Appeal","258-00-A","Administrative Appeal","225","East 43rd Street","Manhattan","1","1317","15","C 5-2","6","An appeal of a decision of the Fire Commissioner, dated September 26, 2000, denying a renewal of a storage garage permit for the first floor and cellar of said premises, pursuant to §27-4072 of the Administrative Code.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/258-00-A.pdf","2001-08-07T00:00:00.000","10017","40.751145","-73.97323","4","88","1037559","1013170015","Turtle Bay-East Midtown","(40.751145, -73.97323)"
"2003-05-22T00:00:00.000","SOC","167-03-A","GCL 36","280","Wild Avenue","Staten Island","5","2647","5","M-1-1","3","Proposed contractor's establishment and warehouse, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/167-03-A.pdf","2003-12-10T00:00:00.000","10314","40.587205","-74.191187","50","29102",,,"New Springville-Bloomfield-Travis","(40.587205, -74.191187)"
"2001-02-26T00:00:00.000","Appeal","65-01-A","GCL 36","39","Beresford Avenue","Staten Island","5","2643","48","R3-2","2","Proposed one family semi-detached dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/65-01-A.pdf","2001-08-14T00:00:00.000","10314","40.588169","-74.189609","50","29102","5135192","5026430048","New Springville-Bloomfield-Travis","(40.588169, -74.189609)"
"2016-12-01T00:00:00.000","BZ","2016-4342-BZ","64-92","69","Finley Avenue","Staten Island","5","4046","37","R3-1","2","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4342-BZ.pdf","2016-12-13T00:00:00.000","10306","40.564687","-74.103123","50","12804","5056016","5040460037","New Dorp-Midland Beach","(40.564687, -74.103123)"
"2001-08-24T00:00:00.000","SOC","16-95-BZII","Extension of Time/Waiver","434","East 77th Street","Manhattan","1","1471","31","R8B","8","Request for a waiver of the Rules of Practice and Procedure and reopening for an extension of time to complete construction.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/16-95-BZII.pdf","2002-02-12T00:00:00.000","10075","40.770642","-73.95277","5","132","1045966","1014710031","Lenox Hill-Roosevelt Island","(40.770642, -73.95277)"
"2017-05-22T00:00:00.000","BZ","2017-187-BZ","73-243","3660","East Tremont Avenue","Bronx","2","5543","83","C1-2/R4-1","10","Special Permit (§73-243) to allow for an eating and drinking establishment (UG 6) (McDonald's) with an accessory drive-through facility contrary to ZR §32-15 . C1-2/R4-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-187-BZ.pdf","2018-06-05T00:00:00.000","10465","40.827585","-73.823274","13","152","2079915","2055430086","Schuylerville-Throgs Neck-Edgewater Park","(40.827585, -73.823274)"
"2018-11-21T00:00:00.000","Appeal","2018-189-A","GCL 35 & 36","194-32","Dunton Avenue","Queens","4","10509","61","R1-2","8","Proposed construction of a two-story, single-family detached residential buildings seeking waivers of General City Law §§ 35 & 36, two of which are partially within the bed of a mapped but unbuilt portion of Clover Place, which runs through the Premises, and four of which do not front on a mapped street, but instead will be accessed by a 30-foot wide access driveway that connects Palermo Street to Clover Hill Road.  R1-2 zoning district","Continued","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-189-A.pdf","2022-09-12T00:00:00.000","11423","40.719302","-73.769037","23","478","4000000","4105090052","Jamaica Estates-Holliswood","(40.719302, -73.769037)"
