"uniqueid","inspectionid","inspectiondate","businessname","typeofbusiness","borough","location","question1","question2","_2_option1","_2_option2","_2_ticketnumber","_2_novcode","_2_novnumber","question3","_3_option1","_3_option2","_3_ticketnumber","_3_novcode","_3_novnumber","question4","_4_option1","_4_option2","_4_option3","_4_option4","_4_option5","_4_option6","_4_ticketnumber","_4_novcode","_4_novnumber","question5","_5_option1","_5_option2","_5_option3","_5_option4","_5_option5","_5_option6","_5_option7","_5_ticketnumber","_5_novcode","_5_novnumber","complaintnumber"
"3508","130510","2020-03-02T14:23:33.000Z","International Restaurant","Food Establishment","Brooklyn","4408 5 Avenue 11220","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3760","130509","2020-03-02T14:20:21.000Z","Cho Cho San","Food Establishment","Queens","39-11 Queens Boulevard 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3764","130508","2020-03-02T14:14:52.000Z","Empire Express","Food Establishment","Queens","33-08 Queens Boulevard 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7159","130507","2020-03-02T14:04:18.000Z","CASA THEODORO","Food Establishment","Queens","5418 31st Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3763","130506","2020-03-02T13:49:43.000Z","Fresco","Food Establishment","Queens","33-06 Queens Boulevard 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18592","130505","2020-03-02T13:48:56.000Z","Rico Pollo III Resturant","Food Establishment","Brooklyn","4523 5th Ave 11220","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"3-018592-03022020-497362477356","DF3","206245032","Yes",,,,,,,,,,,
"7163","130504","2020-03-02T13:41:07.000Z","MAYA RESTAURANT & BAR","Food Establishment","Queens","25-94 Steinway St 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18448","130503","2020-03-02T13:33:04.000Z","Rice n Beans","Food Establishment","Queens","30-86 51st St 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17964","130502","2020-03-02T13:31:48.000Z","SMOKE & SPICE","Other (Please specify)","Queens","30-86 51st St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6220","130501","2020-03-02T13:31:22.000Z","GLOBE COFFEE SHOP & RESTAURANT","Food Establishment","Queens","30-86 51st St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3762","130500","2020-03-02T13:28:07.000Z","The New Thompson Diner","Food Establishment","Queens","32-44 Queens Boulevard 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3732","130499","2020-03-02T13:25:00.000Z","Gyro Uno Pizza","Food Establishment","Queens","28-01 Steinway Street 11103","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"4-003732-03022020-483001649300","DF3","206240789","Yes",,,,,,,,,,,
"5748","130498","2020-03-02T13:19:32.000Z","CHUBBY BURGERS & CHICKEN","Food Establishment","Queens","25-97 Steinway St 11103","Yes","No","Yes",,,"DF5","206244510","Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6300","130497","2020-03-02T13:11:37.000Z","The Brewery","Food Establishment","Queens","49-18  30 Avenue 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6284","130496","2020-03-02T13:09:33.000Z","MAMA CARMELA'S","Food Establishment","Queens","49-14 30th Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6226","130495","2020-03-02T13:07:32.000Z","KINGS WOK I","Food Establishment","Queens","49-12 30th Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5824","130494","2020-03-02T12:52:59.000Z","SEATTLE CAFE","Food Establishment","Queens","32-02 Queens Blvd 11101","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17674","130493","2020-03-02T12:47:57.000Z","CTOWN","Other (Please specify)","Queens","40-12 28th Ave 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3509","130492","2020-03-02T12:36:15.000Z","Castillo Ecuartoriano Restaurant","Food Establishment","Brooklyn","4020 5 Avenue 11232","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"3-003509-03022020-453752872122","DF4","206245023","Yes",,,,,,,,,,,
"6279","130491","2020-03-02T12:22:34.000Z","NEW GREAT WALL RESTAURANT","Food Establishment","Queens","69-13 Woodside Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3757","130490","2020-03-02T12:10:32.000Z","Sunnyside Pizza","Food Establishment","Queens","40-01A Queens Boulevard 11104","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-003757-03022020-438319693192","DF3","206243209","Yes",,,,,,,,,,,
"6909","130489","2020-03-02T11:51:19.000Z","AUTTHAROS THAI NEW YORK","Food Establishment","Queens","7128 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3683","130488","2020-03-02T11:48:49.000Z","Tropical","Food Establishment","Queens","67-22 Roosevelt Avenue 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6159","130487","2020-02-29T13:25:02.000Z","Luigis","Food Establishment","Bronx","808 Burke Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3224","130486","2020-02-29T13:18:18.000Z","Lee Kitchen","Food Establishment","Bronx","806 Burke Avenue 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3222","130485","2020-02-29T12:27:36.000Z","New Wah Kwong","Food Establishment","Bronx","727 Burke Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6525","130484","2020-02-29T12:13:20.000Z","K & Q RESTAURANT CHINESE FOOD","Food Establishment","Bronx","706 Burke Ave 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7158","130483","2020-02-29T11:49:02.000Z","BLVD BAGEL CAFE","Food Establishment","Queens","30-07 Astoria Blvd 11102","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3221","130482","2020-02-29T11:29:27.000Z","Burger Barn Restaurant","Food Establishment","Bronx","3092 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17678","130481","2020-02-29T11:27:11.000Z","GEORGES DELI INC.","Other (Please specify)","Queens","36-19 28th Ave 11103","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-017678-02292020-412310236401","DF3","206240770","Yes",,,,,,,,,,,
"3796","130480","2020-02-29T10:35:16.000Z","Ghandi","Food Establishment","Queens","34-14 30 Avenue 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3802","130479","2020-02-29T10:27:54.000Z","Cafe To Go","Food Establishment","Queens","28-58 32 Street 11102","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3792","130478","2020-02-29T10:02:17.000Z","La Cabana","Food Establishment","Queens","33-18 30 Avenue 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4821","130477","2020-02-29T09:59:16.000Z","Bagels On The Avenue","Food Establishment","Queens","33-15 30 Avenue 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17717","130476","2020-02-29T09:25:20.000Z","La CABANA DELI AND GROCERY","Other (Please specify)","Queens","33-18 30th Ave 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3223","130475","2020-02-29T08:45:34.000Z","Estrella","Food Establishment","Bronx","744 Burke Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3736","130474","2020-02-29T08:38:16.000Z","Café Via Espresso","Food Establishment","Queens","24-09 Steinway Street 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6938","130473","2020-02-28T16:20:58.000Z","TULCIMEX MEXICAN RESTAURANT","Food Establishment","Bronx","2559 Barnes Ave 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6935","130472","2020-02-28T14:20:22.000Z","NEW YORK PIZZA BELLA NAPOLI","Food Establishment","Bronx","769 Allerton Ave 10467","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"2-006935-02282020-516220071759","DF3","206256005","Yes",,,,,,,,,,,
"6934","130471","2020-02-28T14:18:12.000Z","LATIN FUSION RESTAURANT","Food Establishment","Bronx","789 Allerton Ave 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17720","130470","2020-02-28T14:12:18.000Z","AL'S FAMOUS PIZZA","Other (Please specify)","Bronx","786 Allerton Ave 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3215","130469","2020-02-28T14:05:45.000Z","New Boe Sun","Food Establishment","Bronx","762 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3213","130468","2020-02-28T13:42:33.000Z","Allerton Diner","Food Establishment","Bronx","772 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3214","130467","2020-02-28T13:40:15.000Z","Smile Restaurant","Food Establishment","Bronx","778 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6933","130466","2020-02-28T12:52:46.000Z","YUMMIES PLACE FISH & CHIPS","Food Establishment","Bronx","752 Allerton Avenue 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3217","130465","2020-02-28T12:50:46.000Z","King Wok","Food Establishment","Bronx","725 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3218","130464","2020-02-28T12:43:13.000Z","JR PRIMOS","Food Establishment","Bronx","698 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3220","130463","2020-02-28T12:38:44.000Z","Hong Kong Kitchen","Food Establishment","Bronx","649 Allerton Avenue 10467","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3225","130462","2020-02-28T12:03:44.000Z","Century","Food Establishment","Bronx","2861 White Plains Road 10467","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6082","130461","2020-02-27T16:30:19.000Z","METRO SUSHI CAFE","Food Establishment","Queens","118-21 Metropolitan Ave 11415","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6276","130460","2020-02-27T16:21:51.000Z","BHUTAN DATSI RESTAURANT INC","Food Establishment","Queens","67-21 Woodside Ave 11377","Yes","Yes",,,,,,"No",,,"4-006276-02272020-589111371358","DF9","206243346","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6161","130459","2020-02-27T16:07:40.000Z","Fresh Tortillas","Food Establishment","Queens","118-19  Metropolitan Avenue 11415","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6266","130458","2020-02-27T15:56:04.000Z","RENACER","Food Establishment","Queens","67-03 Woodside Ave 11377","Yes","Yes",,,,,,"No",,,"4-006266-02272020-573644964215","DF9","206243337","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6086","130457","2020-02-27T15:35:53.000Z","TU CASA RESTAURANT","Food Establishment","Queens","119-05 Metropolitan Ave 11415","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6267","130456","2020-02-27T15:13:12.000Z","PAPA'S KITCHEN","Food Establishment","Queens","65-40 Woodside Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3743","130455","2020-02-27T15:11:01.000Z","Mister Chicken to Go","Food Establishment","Queens","53-26 Roosevelt Avenue 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6077","130454","2020-02-27T15:11:00.000Z","MEHAK","Food Establishment","Queens","83-06 Austin St 11415","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6228","130453","2020-02-27T15:07:09.000Z","CASCADA RESTAURANT AND BAR","Food Establishment","Queens","53-22 Roosevelt Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3744","130452","2020-02-27T15:06:52.000Z","Nanos Restaurant","Food Establishment","Queens","53-21 Roosevelt Avenue 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3745","130451","2020-02-27T14:52:05.000Z","52nd Sushi","Food Establishment","Queens","52-21 Roosevelt Avenue 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6261","130450","2020-02-27T14:51:00.000Z","LA ADELITA MEXICAN RESTAURANT","Food Establishment","Queens","52-22 Roosevelt Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3746","130449","2020-02-27T14:50:06.000Z","La Adelita","Food Establishment","Queens","52-22 Roosevelt Avenue 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6274","130448","2020-02-27T14:38:25.000Z","CAFE 52 RESTAURANT","Food Establishment","Queens","51-29 43rd Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6258","130447","2020-02-27T14:29:39.000Z","RAINBOW CHINESE RESTAURANT","Food Establishment","Queens","51-21 43rd Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6277","130446","2020-02-27T14:23:15.000Z","TIO POLLO","Food Establishment","Queens","62-01 Woodside Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6221","130445","2020-02-27T14:08:24.000Z","EL REY DE LOS TACOS","Food Establishment","Queens","49-06 43rd Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5843","130444","2020-02-27T14:06:13.000Z","WHITE CAKE BAKERY","Food Establishment","Queens","48-11 43rd Ave 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3687","130443","2020-02-27T14:01:46.000Z","El Sabroso","Food Establishment","Queens","64-04 Roosevelt Avenue 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5977","130442","2020-02-27T13:52:23.000Z","SPICY PIZZA","Food Establishment","Queens","43-22 43 Avenue 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6078","130441","2020-02-27T13:52:15.000Z","GREAT TAYSTEE GARDENS CHINESE FOOD","Food Establishment","Queens","81-18 Lefferts Blvd 11415","Yes","No","Yes",,,"DF5","206240760","Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6076","130440","2020-02-27T13:32:23.000Z","BAKER'S DOZEN BAGEL","Food Establishment","Queens","81-09 Lefferts Blvd 11415","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5979","130439","2020-02-27T13:27:32.000Z","Golden Wok RC Inc","Food Establishment","Queens","42-18 43 Avenue 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6229","130438","2020-02-27T13:19:37.000Z","EL TEQUILERO","Food Establishment","Queens","39-22 61st St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6083","130437","2020-02-27T13:17:21.000Z","SINGAS PIZZA / MNI BURGER","Food Establishment","Queens","81-25 Lefferts Blvd 11415","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6262","130436","2020-02-27T13:13:54.000Z","SWEET BASIL THAI CUISINE","Food Establishment","Queens","39-28 61st St 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6223","130435","2020-02-27T13:12:39.000Z","MASALA","Food Establishment","Queens","39-26 61st St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6081","130434","2020-02-27T13:09:23.000Z","NEW JADE CHINESE RESTAURANT","Food Establishment","Queens","81-59 Lefferts Blvd 11415","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6907","130433","2020-02-27T13:09:07.000Z","PUEBLA RESTAURANT 2016 CORP.","Food Establishment","Queens","39-22 61st St 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5975","130432","2020-02-27T12:59:56.000Z","The Brothers Café","Food Establishment","Queens","39-49 43 Avenue 11104","Yes","No",,"Yes",,"DF5","206245014","Yes",,,,,,"No","Yes",,,,,,"4-005975-02272020-468321669070","DF3","206242897","Yes",,,,,,,,,,,
"6254","130431","2020-02-27T12:33:27.000Z","WEISIDE CHINA STATION","Food Establishment","Queens","60-21 39th Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5845","130430","2020-02-27T12:21:12.000Z","SKILLMAN'S FAMOUS PIZZA & COFFEE SHOP","Food Establishment","Queens","46-06 Skillman Ave 11104","Yes","No","Yes",,,"DF6","206243190","Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5841","130429","2020-02-27T12:20:31.000Z","SAFFRON GARDEN","Food Establishment","Queens","46-11 Skillman Ave 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6252","130428","2020-02-27T12:04:00.000Z","WOODSIDE CAFE RESTAURANT","Food Establishment","Queens","64-23 Broadway 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7166","130427","2020-02-27T11:49:52.000Z","LOS POBLANITOS","Food Establishment","Queens","102-61 Jamaica Ave 11418","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3707","130426","2020-02-27T11:46:52.000Z","No. 1","Food Establishment","Queens","63-08 Broadway 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6398","130425","2020-02-27T11:45:18.000Z","TEXAS CHICKEN & PIZZA","Food Establishment","Queens","64-01 Broadway 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3706","130424","2020-02-27T11:43:41.000Z","El Conquistador","Food Establishment","Queens","63-04 Broadway 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3708","130423","2020-02-27T11:40:48.000Z","La Abundancia","Food Establishment","Queens","63-12 Broadway 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3913","130422","2020-02-27T11:37:42.000Z","El Anzuelo Fino","Food Establishment","Queens","98-01 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6286","130421","2020-02-27T11:29:01.000Z","AUBERGINE CAFFE","Food Establishment","Queens","49-22 Skillman Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4511","130420","2020-02-27T11:09:20.000Z","Szechuan Howe","Food Establishment","Queens","50-08 Skillman Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3784","130419","2020-02-26T16:26:19.000Z","La Pollera Colorada","Food Establishment","Queens","41-20 Greenpoint Avenue 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3784","130418","2020-02-26T16:26:18.000Z","La Pollera Colorada","Food Establishment","Queens","41-20 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17992","130417","2020-02-26T16:19:55.000Z","HALAL KITCHEN","Other (Please specify)","Queens","42-02 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18114","130416","2020-02-26T16:19:09.000Z","HALAL KITCHEN","Other (Please specify)","Queens","42-02 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3786","130415","2020-02-26T16:16:06.000Z","Halal Kitchen","Food Establishment","Queens","42-14 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6251","130414","2020-02-26T16:13:26.000Z","PARADOR CALENO","Food Establishment","Queens","45-7 47th Ave 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3780","130413","2020-02-26T16:13:20.000Z","Mama's Empanadas","Food Establishment","Queens","42-18 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3781","130412","2020-02-26T16:10:43.000Z","Sunnyside Taco","Food Establishment","Queens","42-22 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18281","130411","2020-02-26T16:09:54.000Z","Taco Today","Food Establishment","Queens","4222 Greenpoint Ave 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7196","130410","2020-02-26T16:04:09.000Z","KABAYAN FILIPINO RESTAURANT","Food Establishment","Queens","49-12 Queens Blvd 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6260","130409","2020-02-26T15:55:01.000Z","W TOWN GROCERY & DELI","Food Establishment","Queens","49-08 Queens Blvd 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7195","130408","2020-02-26T15:54:43.000Z","TIBETAN DUMPLING CAFE","Food Establishment","Queens","49-08 Queens Blvd 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5842","130407","2020-02-26T15:53:09.000Z","LOS VERDES","Food Establishment","Queens","4626 Greenpoint Ave 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6282","130406","2020-02-26T15:37:21.000Z","TAQUERIA  SANTA FO","Food Establishment","Queens","47-08 47th Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6299","130405","2020-02-26T15:17:39.000Z","Giovanni's Pizza & Mexican Restaurant","Food Establishment","Queens","45-59 47 Street 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18641","130404","2020-02-26T15:09:41.000Z","Sotto Lestella","Food Establishment","Queens","47-06 Greenpoint Ave 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6296","130403","2020-02-26T14:36:51.000Z","Happy Fortune Restaurant","Food Establishment","Queens","47-57  47 Street 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6270","130402","2020-02-26T14:36:35.000Z","KOKOROKO RESTAURANT","Food Establishment","Queens","47-55 47th St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6278","130401","2020-02-26T14:36:19.000Z","LA BAMBA RESTAURANT & GRILL","Food Establishment","Queens","4761 47th St 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6921","130400","2020-02-26T13:56:28.000Z","NEW ASIAN CUISINE","Food Establishment","Queens","44-20 48th Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7024","130399","2020-02-26T13:56:12.000Z","NEW ASIAN CUISINE","Food Establishment","Queens","44-20 48th Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6225","130398","2020-02-26T13:55:45.000Z","DE MOLE","Food Establishment","Queens","45-02 48th Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3779","130397","2020-02-26T13:55:27.000Z","I Love Paraguay","Food Establishment","Queens","43-16 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3778","130396","2020-02-26T13:50:33.000Z","Mi Nuevo Rancho","Food Establishment","Queens","43-20 Greenpoint Avenue 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17994","130395","2020-02-26T13:49:34.000Z","MR. BURRITO LOLO","Other (Please specify)","Queens","43-20 Greenpoint Ave 11104","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18113","130394","2020-02-26T13:46:26.000Z","MR. BURRITO LOCO","Other (Please specify)","Queens","4320 Greenpoint Ave 11104","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7020","130393","2020-02-26T13:36:34.000Z","CEMITAS EL TIGRE","Food Establishment","Queens","45-14 48th Ave 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
