"basketid","baskettype","direction","fid","location_description","ownertype","section","stateplane_labelx","stateplane_labely","stateplane_snappedx","stateplane_snappedy","streetname1","streetname2","point"
"31810038","S","N","24322","N corner of FLATLANDS AV and ROCKAWAY PKWY","D","BKS181","1011809.36547297","173878.47381529","1011811.01409173","173837.02770397","FLATLANDS AV","ROCKAWAY PKWY","POINT (-73.90069344099999 40.64389820400004)"
"40930081","S","E","27844","E corner of 111 ST and JAMAICA AV","D","QW093","1029457.23798557","193153.54254855","1029427.4125859","193196.4902973","111 ST","JAMAICA AV","POINT (-73.83697157799998 40.69673137900003)"
"21010083","R","NW","8805","NW corner of BUHRE AV and EDISON AV","D","BX101","1030525.14693898","248003.54341263","1030589.64484148","247953.92671396","BUHRE AV","EDISON AV","POINT (-73.83274273199999 40.84727449800005)"
"10320082","R","SW","23004","SW corner of CLINTON ST and RIVINGTON ST","D","MN032","988348.93896873","201229.85152714","988366.90120314","201247.64512672","CLINTON ST","RIVINGTON ST","POINT (-73.98521459999995 40.71901345400005)"
"21010140","R","Direction TBD","21523","Location Description T/K","D","BX101","1042526.77418239","249756.85978788","1042564.89179085","249777.31443002","Street Name TBD",,"POINT (-73.78934848499995 40.85201576800006)"
"40130019","S","E","16392","E corner of BROADWAY and 29 ST","D","QW013","1004555.29238273","217187.64211805","1004503.9584959","217179.81175314","BROADWAY","29 ST","POINT (-73.92670232699999 40.762791261000075)"
"10420136","S","SW","897","SW corner of 11 AV and W 40 ST","D","MN042","984369.5145129","215979.6218963","984413.75130107","215995.99686354","11 AV","W 40 ST","POINT (-73.99957004099997 40.759498869000026)"
"10840116","H","NE","3502","NE corner of EAST END AV and E 83 ST","B","MN084","999225.60816023","220910.87843797","999192.27948673","220902.80627564","EAST END AV","E 83 ST","POINT (-73.94593340299997 40.77302121200006)"
"21030003","S","E","6771","E corner of E TREMONT AV and SAMPSON AV","D","BX103","1034702.36561865","238220.22538088","1034642.44152589","238244.4809098","E TREMONT AV","SAMPSON AV","POINT (-73.81771805099999 40.820399284000075)"
"11240156","R","N","16660","N corner of SEAMAN AV and W 207 ST","D","MN124","1005810.54938665","256031.56672662","1005793.59863314","255977.2997748","SEAMAN AV","W 207 ST","POINT (-73.92204625599999 40.869403942000076)"
"20730053","H","W","23447","W corner of E GUN HILL RD and DEKALB AV","D","BX073","1017221.19191964","260698.14236721","1017270.83945814","260704.5540998","E GUN HILL RD","DEKALB AV","POINT (-73.88076654799994 40.882176998000034)"
"21110073","S","NE","7779","NE corner of LYDIG AV and CRUGER AV","D","BX111","1021169.26899722","250663.42588814","1021148.33498397","250632.7140073","LYDIG AV","CRUGER AV","POINT (-73.86654428199995 40.854619154000034)"
"10520619","R","NW","4302","NW corner of AVE OF THE AMERICAS and W 57 ST","D","MN052","990548.25838898","217854.05253063","990555.44013314","217788.12713754","AVE OF THE AMERICAS","W 57 ST","POINT (-73.97726503299998 40.764641459000075)"
"31250012","S","NE","19731","NE corner of CHURCH AV and E 5 ST","D","BKS125","991027.30926815","174112.13017213","991008.24106482","174090.70501813","CHURCH AV","E 5 ST","POINT (-73.97557969799993 40.64457982300007)"
"10730222","H","SW","37720","SW corner of W 86 ST and BROADWAY","B","MN073","990626.89733931","226430.97271271","990690.83651589","226480.35745646","W 86 ST","BROADWAY","POINT (-73.97697301199997 40.78818279600006)"
"10910016","S","SW","4807","SW corner of BROADWAY and W 114 ST","D","MN091","993886.8478404","233173.43035638","993924.62269923","233192.01069979","BROADWAY","W 114 ST","POINT (-73.96519090899994 40.806686058000025)"
"11110054","S","NW","4125","NW corner of 3 AV and E 100 ST","D","MN111","998768.15697539","226376.53942263","998776.91942506","226319.56053397","3 AV","E 100 ST","POINT (-73.94757317799997 40.78802376800007)"
"11010341","R","SE","7494","SE corner of W 116 ST and MORNINGSIDE AV","D","MN101","995857.70774381","232702.65308271","995836.72517423","232736.48339564","W 116 ST","MORNINGSIDE AV","POINT (-73.95807251799994 40.80539153400008)"
"40610005","S","NE","15280","NE corner of YELLOWSTONE BLVD and 67 AV","D","QW061","1026085.26671115","204784.4041293","1026059.9488484","204737.60894729","YELLOWSTONE BLVD","67 AV","POINT (-73.84905954599998 40.728671864000034)"
"10130001","R","SW","2768","SW corner of CENTRE ST and READE ST","D","MN013","983189.6231719","199253.34498146","983213.35507981","199270.39186338","CENTRE ST","READE ST","POINT (-74.00382642499994 40.71358930100007)"
"50140037","R","NW","14440","NW corner of LEONARD AV and WARDWELL AV","O","SI014","947314.26250806","164342.27766463","947349.17483981","164298.85452314","LEONARD AV","WARDWELL AV","POINT (-74.13304422399995 40.617689237000036)"
"10930017","S","SE","3067","SE corner of CONVENT AV and W 147 ST","D","MN093","999408.69670481","240120.96600197","999404.00478506","240171.11747646","CONVENT AV","W 147 ST","POINT (-73.94522901499994 40.82574734800005)"
"10610143","H","NW","4523","NW corner of 3 AV and E 23 ST","B","MN061","988840.53870732","208582.24791154","988904.29842231","208502.1978748","3 AV","E 23 ST","POINT (-73.98343614899994 40.73919374800005)"
"10510030","H","NE","1146","NE corner of 5 AV and E 22 ST","B","MN051","987084.54615632","209218.1373878","987036.10990147","209202.28472921","5 AV","E 22 ST","POINT (-73.98977250999997 40.740939844000025)"
"30410106","R","W","22538","W corner of KNICKERBOCKER AV and HART ST","D","BKN041","1005500.88793248","194859.04766771","1005536.81108898","194866.7822323","KNICKERBOCKER AV","HART ST","POINT (-73.92335938599996 40.701502541000025)"
"10820151","S","NW","4244","NW corner of MADISON AV and E 74 ST","D","MN082","994069.36059873","221003.20535305","994071.30219589","220970.3914423","MADISON AV","E 74 ST","POINT (-73.96454941999997 40.77328185600004)"
"41420175","H","Direction TBD","14770","Location Description T/K","D","QE142","1034226.12739789","158170.58889255","1034166.16025796","158177.55442149","Street Name TBD","E 16 RD","POINT (-73.81973011499997 40.602829205000035)"
"30120131","S","NE","57125","NE corner of BROADWAY and WYTHE AV","D","BKN012","993571.14834057","198208.60527305","993486.69083232","198209.15743729","BROADWAY","WYTHE AV","POINT (-73.96637975999994 40.71071689400003)"
"10410143","H","NW","922","NW corner of 10 AV and W 15 ST","B","MN041","982088.9167119","209971.50628789","982091.33632648","209942.28324921","10 AV","W 15 ST","POINT (-74.00780032399996 40.74300784400003)"
"21250005","S","SE","6067","SE corner of WHITE PLAINS RD and PENFIELD ST","D","BX125","1025898.02594389","268915.66169331","1025856.95089482","269006.67988397","WHITE PLAINS RD","PENFIELD ST","POINT (-73.84933714499994 40.90469477100004)"
"40910079","S","NW","12657","NW corner of 101 AV and 90 ST","D","QW091","1025694.71335839","188207.51438288","1025747.76115257","188183.64599229","101 AV","90 ST","POINT (-73.85057068699996 40.68317410700007)"
"11230110","S","SW","7658","SW corner of AMSTERDAM AV and W 189 ST","D","MN123","1004308.79943739","250065.61737247","1004341.87876757","250091.98346147","AMSTERDAM AV","W 189 ST","POINT (-73.92749389499994 40.85303275100006)"
"10930222","R","NE","56372","NE corner of BROADWAY and W 149 ST","D","MN093","998576.77415606","241290.68282263","998532.03802507","241291.09227063","BROADWAY","W 149 ST","POINT (-73.94823247599999 40.828959276000035)"
"10110318","C","N","6181","N corner of BEAVER ST and NEW STREET","B","MN011","980805.43174607","196169.58507288","980772.85471147","196146.38236338","BEAVER ST","NEW STREET","POINT (-74.01242507399996 40.705124503000036)"
"30310092","S","NE","13395","NE corner of MYRTLE AV and SPENCER ST","D","BKN031","996718.34841098","192422.35634688","996688.26251315","192398.5489798","MYRTLE AV","SPENCER ST","POINT (-73.95503842099998 40.69483112300003)"
"20410051","R","E","23070","E corner of GRAND CONCOURSE and E 162 ST","D","BX041","1005887.25100489","240854.72437696","1005847.3711634","240839.6036723","GRAND CONCOURSE","E 162 ST","POINT (-73.92181790499995 40.82774781200004)"
"31040102","E","E","77216","E corner of 12 AV and 84 ST","D","BKS104","980195.58650906","163917.91204354","980141.73753539","163904.51443255","12 AV","84 ST","POINT (-74.01460522299993 40.616600507000044)"
"40710113","S","NE","11734","NE corner of MAIN ST and 39 AV","D","QE071","1031332.42485198","216363.35603696","1031247.13368398","216302.53660479","MAIN ST","39 AV","POINT (-73.83004675799998 40.760426764000044)"
"10330128","R","SE","22343","SE corner of BOWERY and E 4 ST","D","MN033","986637.83051431","204095.6338533","986624.23408482","204129.90642256","BOWERY","E 4 ST","POINT (-73.99138637599998 40.726879962000055)"
"50320012","S","NE","14088","NE corner of GIFFORDS LA and KATAN AV","D","SI032","942258.9294429","140996.0612338","942237.93178147","140921.69655313","GIFFORDS LA","KATAN AV","POINT (-74.15110846799996 40.553586084000074)"
"30330140","R","NE","22967","NE corner of HALSEY ST and TOMPKINS AV","D","BKN033","999900.20753281","187982.84554088","999870.29683147","187959.48633564","HALSEY ST","TOMPKINS AV","POINT (-73.94357439999999 40.68264063100003)"
"10430098","H","NE","20935","NE corner of 10 AV and W 47 ST","D","MN043","986229.79556923","217208.83630139","986183.78220981","217187.32486147","10 AV","W 47 ST","POINT (-73.99285467099998 40.76287252700007)"
"10320172","R","W","22585","W side of ESSEX ST between HESTER ST and CANAL ST","D","MN032","986961.86169039","199754.37121038","986974.60090309","199749.31137674","ESSEX ST","HESTER ST/ CANAL ST","POINT (-73.99021904999995 40.714964148000035)"
"41150020","S","Direction TBD","21582","Location Description T/K","D","QE115","1051087.73507881","209134.0962173","1051068.30189054","209178.86157068","Street Name TBD",,"POINT (-73.75880764399994 40.74045707100004)"
"41360001","S","W","11684","W corner of MERRICK BLVD and 234 ST","D","QE136","1057374.70970955","185079.36512738","1057422.82936397","185110.43035397","MERRICK BLVD","234 ST","POINT (-73.73638153299999 40.674383060000025)"
"10710203","H","NE","7944","NE corner of W 66 ST and RIVERSIDE BLVD","P","MN071","987328.11981614","222320.35494971","987284.66255398","222316.39399964","W 66 ST","RIVERSIDE BLVD","POINT (-73.98888753699998 40.77690200400008)"
"20710062","R","E","11041","E corner of JEROME AV and E 190 ST","O","BX071","1011936.37571764","254009.2210338","1011879.06874564","253993.16660397","JEROME AV","E 190 ST","POINT (-73.89990584099996 40.86383613300006)"
"31730007","S","SE","10393","SE corner of UTICA AV and SNYDER AV","D","BKN173","1003688.26065223","176072.27290538","1003652.68395172","176113.8669823","UTICA AV","SNYDER AV","POINT (-73.92995086599996 40.649941253000065)"
"30610042","S","W","12271","W corner of VAN BRUNT ST and VERONA ST","D","BKS061","981447.76740365","186997.72776046","981502.71217564","187018.85009354","VAN BRUNT ST","VERONA ST","POINT (-74.01010452599996 40.67995009600003)"
"10230164","S","S","452","S corner of GREENWICH ST and BETHUNE ST","D","MN023","982384.41054347","207715.34577397","982425.04628898","207754.27253339","GREENWICH ST","BETHUNE ST","POINT (-74.00673332599996 40.736815310000054)"
"40230056","H","SW","16502","SW corner of QUEENS BLVD and 46 ST","D","QW023","1006714.60663365","209922.28328921","1006754.57276106","209954.92495622","QUEENS BLVD","46 ST","POINT (-73.91893179499993 40.74284447400004)"
"30150063","S","E","21780","E corner of BROADWAY and DEBEVOISE ST","D","BKN015","1000076.30855857","194840.16712806","1000052.73413065","194854.3117848","BROADWAY","DEBEVOISE ST","POINT (-73.94292335699998 40.701462082000035)"
"40420044","S","SW","15880","SW corner of ROOSEVELT AV and JUNCTION BLVD","D","QW042","1020425.48275514","212164.21712555","1020415.10154231","212207.54151397","ROOSEVELT AV","JUNCTION BLVD","POINT (-73.86944036399996 40.74895255900003)"
"41420062","S","W","13459","W corner of ROCKAWAY BEACH BLVD and BEACH 100 ST","D","QE142","1033861.54184097","152061.38916871","1033914.93018565","152047.86852646","ROCKAWAY BEACH BLVD","BEACH 100 ST","POINT (-73.82139062799996 40.583918854000046)"
"41160023","S","SW","12207","SW corner of NORTHERN BLVD and BELL BLVD","D","QE116","1048121.11568397","216289.42212972","1048135.52182314","216301.01101729","NORTHERN BLVD","BELL BLVD","POINT (-73.76944511599999 40.76011849200006)"
"31130019","S","SW","19560","SW corner of NEW UTRECHT AV and 85 ST","D","BKS113","983721.4902184","160648.64889705","983759.0728204","160662.77616538","NEW UTRECHT AV","85 ST","POINT (-74.00190484899997 40.60762796300003)"
"10110061","C","W","4858","W corner of WHITEHALL ST and PEARL ST","B","MN011","980579.04702823","195492.72684655","980617.16604649","195453.48676755","WHITEHALL ST","PEARL ST","POINT (-74.01324121299996 40.70326659400007)"
"10520418","C","Direction TBD","2280","Location Description T/K","B","MN052","988560.7974689","214873.43677272","988587.73189586","214921.57288722","Street Name TBD",,"POINT (-73.98444158399997 40.75646162400005)"
"20520102","R","W","21342","W corner of E FORDHAM RD and WALTON AV","D","BX052","1011774.67558172","253483.85955171","1011792.44490315","253500.81194563","E FORDHAM RD","WALTON AV","POINT (-73.90049259899996 40.86239468100007)"
"31710002","S","W","10007","W corner of CHURCH AV and E 94 ST","D","BKN171","1007194.45639573","177799.03880879","1007233.57902089","177808.6470573","CHURCH AV","E 94 ST","POINT (-73.91730955599996 40.65467245900004)"
"30820147","S","NW","13566","NW corner of KINGSTON AV and PACIFIC ST","D","BKN082","1000444.04601206","186071.22666071","1000468.61551672","186025.87143646","KINGSTON AV","PACIFIC ST","POINT (-73.94161817699995 40.67739269300006)"
"20610008","H",,"9577",,"B","BX061","1014299.0196144","252964.32614197",,,,,"POINT (-73.89136877699997 40.860960488000046)"
"10520272","H","NE","2050","NE corner of PARK AV and E 48 ST","B","MN052","991319.88151765","214690.55984189","991265.44199398","214669.22261421","PARK AV","E 48 ST","POINT (-73.97448283599994 40.75595789800008)"
"10630070","H","NE","5674","NE corner of 1 AV and E 58 ST","B","MN063","994740.17224923","215805.02447647","994700.66150148","215795.99857588","1 AV","E 58 ST","POINT (-73.96213561899998 40.759013423000056)"
"10320094","H","SW","2074","SW corner of PITT ST and RIVINGTON ST","D","MN032","989035.58096814","200952.91966631","989066.14193064","200962.46853171","PITT ST","RIVINGTON ST","POINT (-73.98273774899997 40.718252998000025)"
"30920067","S","SE","12727","SE corner of ROGERS AV and STERLING ST","D","BKN092","997133.68681915","180745.98271805","997098.42245399","180791.2592023","ROGERS AV","STERLING ST","POINT (-73.95356295899995 40.662781524000025)"
"10210070","H","SW","221","SW corner of W BROADWAY and PRINCE ST","D","MN021","983921.24703673","203680.51460479","983973.23216897","203696.27540004","W BROADWAY","PRINCE ST","POINT (-74.00118753699996 40.72574087600003)"
"10850270","H","Direction TBD","34710","Location Description T/K","B","MN085","999760.53688039","221861.0609208","999729.37124145","221878.32088146","Street Name TBD",,"POINT (-73.94399989999994 40.77562829100003)"
"31530085","S","Direction TBD","21063","Location Description T/K","D","BKS153","1000473.85172673","149824.95860222","1000467.25079035","149869.91928389","Street Name TBD",,"POINT (-73.94159783999999 40.57790427300006)"
"20810033","S","E","14493","E corner of BAILEY AV and W 238 ST","D","BX081","1012535.97852106","261359.01079613","1012504.16920148","261362.61052647","BAILEY AV","W 238 ST","POINT (-73.89770704699998 40.88400713500005)"
"11210230","H","E","5279","E side of RIVERSIDE DR W between E 155 ST and E 158 ST","D","MN121","998504.97410281","243697.59664397","998463.3448658","243706.74798995","RIVERSIDE DR W","E 155 ST/E 158 ST","POINT (-73.94848680699994 40.83556567800008)"
"41420177","S","NE","15541","NE corner of CROSS BAY BLVD and E 20 RD","D","QE142","1034117.86941232","157578.70687422","1034093.81106147","157522.46682921","CROSS BAY BLVD","E 20 RD","POINT (-73.82042708399996 40.599061318000054)"
"40320073","S","Direction TBD","16516","Location Description T/K","D","QW032","1013512.74001898","211327.15613563","1013516.34642764","211300.8683946","Street Name TBD",,"POINT (-73.89439278699996 40.74668061600005)"
"10220015","S","W","153","W corner of HUDSON ST and PERRY ST","D","MN022","982524.8190553","207145.02243955","982541.04343231","207115.97984672","HUDSON ST","PERRY ST","POINT (-74.00622652299995 40.73524994200005)"
