"school_year","building_code","dbn","location_name","location_code","address","borough","geographical_district_code","register","building_name","schools","schools_in_building","major_n","oth_n","nocrim_n","prop_n","vio_n","engroupa","rangea","avgofmajor_n","avgofoth_n","avgofnocrim_n","avgofprop_n","avgofvio_n","borough_name","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"2015-16","M058","75M035","P.S. 035","M035","317 WEST  52ND STREET","M","2","271",,"1","P.S. 035","2","3","14","2","2","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10019","40.763866","-73.985939","4","3","133","1025241","1010430022","Clinton                                                                    "
"2015-16","M060","01M450","East Side Community School","M450","420 EAST 12 STREET","M","1","677",,"1","East Side Community School","0","4","1","1","1","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10009","40.729589","-73.982555","3","2","34","1005974","1004390017","East Village                                                               "
"2015-16","M061","01M361","The Children's Workshop School","M361","610 EAST  12 STREET","M","1","267","610 EAST  12 STREET CONSOLIDATED LOCATION","2","The East Village Community School |  The Children's Workshop School |  610 EAST  12 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10009","40.727892","-73.978525","3","2","28","1079053","1003940012","Lower East Side                                                            "
"2015-16","M061",,"610 EAST  12 STREET CONSOLIDATED LOCATION",,"610 EAST  12 STREET","M","1","566","610 EAST  12 STREET CONSOLIDATED LOCATION","2","The East Village Community School |  The Children's Workshop School |  610 EAST  12 STREET CONSOLIDATED LOCATION","0","0","0","0","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10009","40.727892","-73.978525","3","2","28","1079053","1003940012","Lower East Side                                                            "
"2015-16","M063",,"121 EAST  3 STREET CONSOLIDATED LOCATION",,"121 EAST  3 STREET","M","1","516","121 EAST  3 STREET CONSOLIDATED LOCATION","2","The STAR Academy - P.S.63 |  Neighborhood School |  121 EAST  3 STREET CONSOLIDATED LOCATION","0","1","0","1","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10009","40.724117","-73.986381","3","2","32","1005760","1004310014","East Village                                                               "
"2015-16","M064","01M064","P.S. 064 Robert Simon","M064","600 EAST  6 STREET","M","1","258","600 EAST  6 STREET CONSOLIDATED LOCATION","3","P.S. 064 Robert Simon |  Earth School |  Tompkins Square Middle School |  600 EAST  6 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10009","40.72438","-73.98138","3","2","2601","1004627","1003870001","Lower East Side                                                            "
"2015-16","M064","01M839","Tompkins Square Middle School","M839","600 EAST  6 STREET","M","1","371","600 EAST  6 STREET CONSOLIDATED LOCATION","3","P.S. 064 Robert Simon |  Earth School |  Tompkins Square Middle School |  600 EAST  6 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10009","40.72438","-73.98138","3","2","2601","1004627","1003870001","Lower East Side                                                            "
"2015-16","M064",,"600 EAST  6 STREET CONSOLIDATED LOCATION",,"600 EAST  6 STREET","M","1","969","600 EAST  6 STREET CONSOLIDATED LOCATION","3","P.S. 064 Robert Simon |  Earth School |  Tompkins Square Middle School |  600 EAST  6 STREET CONSOLIDATED LOCATION","2","1","1","3","0","5C","751-1000","0.38","1.71","2.38","0.98","0.82","MANHATTAN","10009","40.72438","-73.98138","3","2","2601","1004627","1003870001","Lower East Side                                                            "
"2015-16","M075","03M250","M.S. 250 West Side Collaborative Middle School","M250","735 WEST END AVENUE","M","3","181","735 WEST END AVENUE CONSOLDATED LOCATION ","2","P.S. 075 Emily Dickinson| M.S. 250 West Side Collaborative Middle School| 735 WEST END AVENUE CONSOLDATED LOCATION ","N/A","N/A","N/A","N/A","N/A","2C","1-250","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10025","40.795157","-73.973292","7","6","183","1034190","1012530065","Upper West Side                                                            "
"2015-16","M075",,"735 WEST END AVENUE CONSOLIDATED LOCATION ",,"735 WEST END AVENUE","M","3","750","735 WEST END AVENUE CONSOLDATED LOCATION ","2","P.S. 075 Emily Dickinson| M.S. 250 West Side Collaborative Middle School| 735 WEST END AVENUE CONSOLDATED LOCATION ","0","1","3","1","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10025","40.795157","-73.973292","7","6","183","1034190","1012530065","Upper West Side                                                            "
"2015-16","M079","75M079","P.S. M079 - Horan School","M079","55 EAST 120 STREET","M","5","264",,"1","P.S. M079 - Horan School","0","2","5","1","1","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10035","40.802419","-73.942634","11","9","198","1053968","1017470001","East Harlem North                                                          "
"2015-16","M083","04M083","P.S. 083 Luis Munoz Rivera","M083","219 EAST 109 STREET","M","4","439","219 EAST 109 STREET CONSOLIDATED LOCATION","2","P.S. 083 Luis Munoz Rivera |  The Bilingual Bicultural School |  219 EAST 109 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10029","40.793194","-73.942548","11","8","180","1052436","1016590012","East Harlem North                                                          "
"2015-16","M083",,"219 EAST 109 STREET CONSOLIDATED LOCATION",,"219 EAST 109 STREET","M","4","791","219 EAST 109 STREET CONSOLIDATED LOCATION","2","P.S. 083 Luis Munoz Rivera |  The Bilingual Bicultural School |  219 EAST 109 STREET CONSOLIDATED LOCATION","1","1","0","2","0","5C","751-1000","0.38","1.71","2.38","0.98","0.82","MANHATTAN","10029","40.793194","-73.942548","11","8","180","1052436","1016590012","East Harlem North                                                          "
"2015-16","M084","03M084","P.S. 084 Lillian Weber","M084","32 WEST  92 STREET","M","3","552","32 WEST  92 STREET CONSOLIDATED LOCATION","2","P.S. 084 Lillian Weber |  M.S. M247 Dual Language Middle School |  32 WEST  92 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10025","40.789526","-73.967574","7","6","177","1081042","1012050006","Upper West Side                                                            "
"2015-16","M833","02M489","High School of Economics and Finance","M489","100 TRINITY PLACE","M","2","761",,"1","High School of Economics and Finance","1","5","1","4","1","5C","751-1000","0.38","1.71","2.38","0.98","0.82","MANHATTAN","10006","40.709196","-74.012022","1","1","13","1001037","1000520001","Battery Park City-Lower Manhattan                                          "
"2015-16","M084",,"32 WEST  92 STREET CONSOLIDATED LOCATION",,"32 WEST  92 STREET","M","3","747","32 WEST  92 STREET CONSOLIDATED LOCATION","2","P.S. 084 Lillian Weber |  M.S. M247 Dual Language Middle School |  32 WEST  92 STREET CONSOLIDATED LOCATION","0","1","1","1","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10025","40.789526","-73.967574","7","6","177","1081042","1012050006","Upper West Side                                                            "
"2015-16","M088",,"215 WEST 114 STREET CONSOLIDATED LOCATION",,"215 WEST 114 STREET","M","3","767","215 WEST 114 STREET CONSOLIDATED LOCATION","2","Wadleigh Secondary School for the Performing & Vis |  Frederick Douglass Academy II Secondary School |  215 WEST 114 STREET CONSOLIDATED LOCATION","2","5","11","5","1","5C","751-1000","0.38","1.71","2.38","0.98","0.82","MANHATTAN","10026","40.802207","-73.954142","10","9","218","1055204","1018300019","Central Harlem South                                                       "
"2015-16","M089","02M089","P.S. 89","M089","201 WARREN STREET","M","2","425","201 WARREN STREET CONSOLIDATED LOCATION","2","P.S. 89 |  I.S. 289 |  201 WARREN STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10282","40.716668","-74.013542","1","1","31703","1085568","1000160220","Battery Park City-Lower Manhattan                                          "
"2015-16","M089",,"201 WARREN STREET CONSOLIDATED LOCATION",,"201 WARREN STREET","M","2","714","201 WARREN STREET CONSOLIDATED LOCATION","2","P.S. 89 |  I.S. 289 |  201 WARREN STREET CONSOLIDATED LOCATION","0","0","1","0","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10282","40.716668","-74.013542","1","1","31703","1085568","1000160220","Battery Park City-Lower Manhattan                                          "
"2015-16","M090","06M319","M.S. 319 - Maria Teresa","M319","21 JUMEL PLACE","M","6","534","21 JUMEL PLACE CONSOLIDATED LOCATION","3","M.S. 319 - Maria Teresa| M.S. 324 - Patria Mirabal| KIPP Washington Heights Middle School| 21 JUMEL PLACE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10032","40.839305","-73.936159","12","10","249","1076741","1021120058","Washington Heights South                                                   "
"2015-16","M113","03M241","STEM Institute of Manhattan","M241","240 WEST 113 STREET","M","3","112",,"2","STEM Institute of Manhattan I The Opportunity Charter School","1","0","1","1","0","2C","1-250","0.24","0.71","1.71","0.51","0.32","MANHATTAN","10026","40.801689","-73.954908","10","9","216","1055111","1018280015","Central Harlem South                                                       "
"2015-16","M090",,"21 JUMEL PLACE CONSOLIDATED LOCATION",,"21 JUMEL PLACE","M","6","1835","21 JUMEL PLACE CONSOLIDATED LOCATION","3","M.S. 319 - Maria Teresa| M.S. 324 - Patria Mirabal| KIPP Washington Heights Middle School| 21 JUMEL PLACE CONSOLIDATED LOCATION","1","5","3","3","3","5C","751-1000","0.38","1.71","2.38","0.98","0.82","MANHATTAN","10032","40.839305","-73.936159","12","10","249","1076741","1021120058","Washington Heights South                                                   "
"2015-16","M093","06M210","P.S./I.S. 210 - Twenty-first Century Academy for C","M210","501-503 WEST 152 STREET","M","6","446",,"1","P.S./I.S. 210 - Twenty-first Century Academy for C","0","0","0","0","0","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10031","40.829832","-73.944789","9","7","237","1087824","1020840129","Hamilton Heights                                                           "
"2015-16","M096","04M096","P.S. 096 Joseph Lanzetta","M096","216 EAST 120 STREET","M","4","458",,"1","P.S. 096 Joseph Lanzetta","3","1","4","4","0","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10035","40.800256","-73.937558","11","8","194","1074333","1017840012","East Harlem North                                                          "
"2015-16","M099","84M433      ","Renaissance Charter High School for Innovation","M433","410 EAST 100 STREET","M","4","456","410 EAST 100 STREET CONSOLIDATED LOCATION","3","M.S. 224 Manhattan East School for Arts & Academic |Success Academy Charter School - Harlem 3 |Renaissance Charter High School for Innovation |410 EAST 100 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10029","40.785671","-73.942548","11","8","162","1052998","1016930001","East Harlem South                                                          "
"2015-16","M121","84M382","DREAM CHARTER SCHOOL(MN)","M382","232 EAST 103 STREET","M","4","492","232 EAST 103 STREET CONSOLIDATED LOCATION","2","P.S. 38 Roberto Clemente|DREAM Charter School|232 EAST 103 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10029","40.788952","-73.944538","11","8","164","1052384","1016520016","East Harlem South                                                          "
"2015-16","M101","04M375","Mosaic Preparatory Academy","M375","141 EAST 111 STREET","M","4","304",,"1","Mosaic Preparatory Academy","0","1","2","0","1","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10029","40.79564","-73.94441","11","8","172","1081346","1016390003","East Harlem South                                                          "
"2015-16","M102","04M102","P.S. 102 Jacques Cartier","M102","315 EAST 113 STREET","M","4","282",,"1","P.S. 102 Jacques Cartier","1","1","1","1","1","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10029","40.794872","-73.938719","11","8","180","1081366","1016840101","East Harlem North                                                          "
"2015-16","M108","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational C","M108","1615 MADISON AVENUE","M","4","594",,"1","P.S. 108 Assemblyman Angelo Del Toro Educational C","0","3","1","1","1","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10029","40.795146","-73.948368","11","8","17401","1051584","1016140021","East Harlem South                                                          "
"2015-16","M110","01M110","P.S. 110 Florence Nightingale","M110","285 DELANCY STREET","M","1","394",,"1","P.S. 110 Florence Nightingale","0","0","0","0","0","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10002","40.715915","-73.979893","3","1","12","1004066","1003310140","Lower East Side                                                            "
"2015-16","M114","02M114","East Side Middle School","M114","331 EAST 91ST STREET","M","2","441",,"1","East Side Middle School","0","1","0","1","0","3C","251-500","0.27","0.9","1.67","0.63","0.44","MANHATTAN","10128","40.780706","-73.948553","8","5","154","1081267","1015540032","Yorkville                                                                  "
"2015-16","M115","06M115","P.S. 115 Alexander Humboldt","M115","586 WEST 177 STREET","M","6","552",,"1","P.S. 115 Alexander Humboldt","0","1","1","1","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","MANHATTAN","10033","40.846542","-73.935205","12","10","261","1063228","1021330040","Washington Heights South                                                   "
"2015-16","M117","04M381","Global Neighborhood Secondary School","M381","240 EAST 109 STREET","M","4","108","240 EAST 109 STREET CONSOLIDATED LOCATION","3","Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","2C","1-250","N/A","N/A","N/A","N/A","N/A","MANHATTAN","10029","40.79307","-73.942303","11","8","170","1052433","1016560100","East Harlem South                                                          "
"2015-16","M117",,"240 EAST 109 STREET CONSOLIDATED LOCATION",,"240 EAST 109 STREET","M","4","1243","240 EAST 109 STREET CONSOLIDATED LOCATION","3","Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION","1","7","9","3","4","6C","1001-1250","0.57","2.12","3.64","1.39","1.05","MANHATTAN","10029","40.79307","-73.942303","11","8","170","1052433","1016560100","East Harlem South                                                          "
