WKT,id,external_id,monument_aanwijzingsdatum,in_onderzoek,monumentnummer,monumentnaam,display_naam,heeft_als_grondslag_beperking,monumentstatus
"POINT (4.88716945731614 52.369274578908)",caaf06f9-297a-4a26-959d-31eac01bff64,caaf06f9-297a-4a26-959d-31eac01bff64,,N,"1611",,Herengracht 347,,Rijksmonument
"POINT (4.88717006514348 52.3692206551636)",fc0daff5-5522-4435-b6f2-0c602fdd1148,fc0daff5-5522-4435-b6f2-0c602fdd1148,,J,"1612",,Herengracht 349,,Rijksmonument
"POINT (4.88717077427322 52.3691577441276)",f1c16cf1-9991-4a39-af39-ffc3a732328f,f1c16cf1-9991-4a39-af39-ffc3a732328f,,N,"1613",,Herengracht 353,,Rijksmonument
"POINT (4.88715659822544 52.3691127456633)",b94902cf-dd3f-46c1-b038-2045a239d537,b94902cf-dd3f-46c1-b038-2045a239d537,,N,"1614",,Herengracht 355,,Rijksmonument
"POINT (4.88714282744415 52.3690317980325)",90420ffc-e05b-4de8-bc51-53d9f0e76237,90420ffc-e05b-4de8-bc51-53d9f0e76237,,N,"1615",,Herengracht 359,,Rijksmonument
"POINT (4.88711447551361 52.3689418010929)",d5029f8b-15ff-49a2-bb51-c29ba39184a5,d5029f8b-15ff-49a2-bb51-c29ba39184a5,,N,"1617",,Herengracht 363 H,,Rijksmonument
"POINT (4.88712956327166 52.3689059139426)",dd7841a0-ca96-48b6-b37c-9aaf4c122683,dd7841a0-ca96-48b6-b37c-9aaf4c122683,,N,"1618",,Herengracht 365,,Rijksmonument
"POINT (4.8871300698295 52.3688609774858)",047bdc01-f91f-4361-b16e-68cdadba15c8,047bdc01-f91f-4361-b16e-68cdadba15c8,,N,"1619",,Herengracht 367,,Rijksmonument
"POINT (4.88711579260268 52.3688249663055)",569c7a8c-5766-4be8-9c43-5d511b88ab1d,569c7a8c-5766-4be8-9c43-5d511b88ab1d,,N,"1620",,Herengracht 369 H,,Rijksmonument
"POINT (4.88710313646527 52.3686451584571)",74fac0c1-9707-4adf-b463-bbe92e06cb78,74fac0c1-9707-4adf-b463-bbe92e06cb78,,N,"1621",,Herengracht 371,,Rijksmonument
"POINT (4.88713554057897 52.3683756637261)",c0adb703-7679-4c43-a5a4-d792024c8961,c0adb703-7679-4c43-a5a4-d792024c8961,,N,"1622",,Herengracht 391 A,,Rijksmonument
"POINT (4.88712166874897 52.3683037033736)",110ec2ef-62e4-46f2-8b54-2e330af093c4,110ec2ef-62e4-46f2-8b54-2e330af093c4,,N,"1623",,Herengracht 393,,Rijksmonument
"POINT (4.88705079039582 52.3680787109649)",af1933c6-1046-4f18-a0ff-2dc9a620d8c9,af1933c6-1046-4f18-a0ff-2dc9a620d8c9,,N,"1624",,Herengracht 397 H,,Rijksmonument
"POINT (4.88706638451894 52.3679978873518)",1f30dbcd-8c8c-4db3-a6fc-7ca42db0da9e,1f30dbcd-8c8c-4db3-a6fc-7ca42db0da9e,,N,"1625",,Herengracht 399 A,,Rijksmonument
"POINT (4.88709676207172 52.3679081384606)",b4b29b2f-9338-44e8-a84f-bbdb96e9800b,b4b29b2f-9338-44e8-a84f-bbdb96e9800b,,N,"1626",,Herengracht 401 1,,Rijksmonument
"POINT (4.89066438571593 52.3797419905428)",109667c2-3560-4bda-9fe9-ae1c6a14ee48,109667c2-3560-4bda-9fe9-ae1c6a14ee48,,N,"1627",,Brouwersgracht 80,,Rijksmonument
"POINT (4.88715761810918 52.3677196533558)",7a9bbdaa-9c3c-438b-a25d-8dcbb0843f50,7a9bbdaa-9c3c-438b-a25d-8dcbb0843f50,,N,"1628",,Herengracht 405,,Rijksmonument
"POINT (4.88720206960234 52.3676838902028)",b9c05eec-300a-4be1-8d12-4f3e4451c64e,b9c05eec-300a-4be1-8d12-4f3e4451c64e,,N,"1629",,Herengracht 407,,Rijksmonument
"POINT (4.887261000544 52.3676661636181)",1eb9b3d2-68c7-4e2c-be61-936c91aba128,1eb9b3d2-68c7-4e2c-be61-936c91aba128,,N,"1630",,Herengracht 409,,Rijksmonument
"POINT (4.88729056727254 52.3676483130209)",217cbb8a-5226-4246-a91a-f71c6a42ec88,217cbb8a-5226-4246-a91a-f71c6a42ec88,,N,"1631",,Herengracht 411,,Rijksmonument
"POINT (4.88734970065822 52.3676126118041)",dee34d84-a2dd-4016-8f53-a3c916cd0cfa,dee34d84-a2dd-4016-8f53-a3c916cd0cfa,,N,"1632",,Herengracht 413 H,,Rijksmonument
"POINT (4.88748264919185 52.367541271251)",42db393e-233a-4349-8662-5d1601e096b5,42db393e-233a-4349-8662-5d1601e096b5,,N,"1633",,Herengracht 417,,Rijksmonument
"POINT (4.8875417822802 52.3675055699371)",e2ecf86a-77b1-4dc7-9f3a-b22d660b01c9,e2ecf86a-77b1-4dc7-9f3a-b22d660b01c9,,N,"1634",,Herengracht 419 A,,Rijksmonument
"POINT (4.88757155122448 52.3674697446801)",6f7f18d6-2ac9-490f-adb1-b482a4310cd4,6f7f18d6-2ac9-490f-adb1-b482a4310cd4,,N,"1635",,Herengracht 421,,Rijksmonument
"POINT (4.88763048173423 52.3674520179101)",91795b06-fab8-4932-b3d1-f7473b495d65,91795b06-fab8-4932-b3d1-f7473b495d65,,N,"1636",,Herengracht 423,,Rijksmonument
"POINT (4.88773386297514 52.3673985277549)",4dc7fd9e-3885-470b-bd2c-5ce9124eb6a0,4dc7fd9e-3885-470b-bd2c-5ce9124eb6a0,,N,"1637",,Herengracht 425,,Rijksmonument
"POINT (4.88782246081656 52.3673539628771)",59f00e98-b41f-451a-a571-bc525f7add9f,59f00e98-b41f-451a-a571-bc525f7add9f,,N,"1638",,Herengracht 427,,Rijksmonument
"POINT (4.88788159338168 52.3673182613914)",fc675883-6561-4ec7-b96e-8d5bbe6dbc35,fc675883-6561-4ec7-b96e-8d5bbe6dbc35,,N,"1639",,Herengracht 429,,Rijksmonument
"POINT (4.88814758764641 52.367166591631)",e935b099-9f33-49f4-a64d-1027acfdda78,e935b099-9f33-49f4-a64d-1027acfdda78,,N,"1640",,Herengracht 433,,Rijksmonument
"POINT (4.88885706505126 52.3667471571515)",f2bd1308-3e0d-4fa5-bae8-35101fb40a8d,f2bd1308-3e0d-4fa5-bae8-35101fb40a8d,,N,"1641",,Herengracht 443,,Rijksmonument
"POINT (4.88894505483981 52.3667565152078)",5f597608-513c-4bff-8114-103ea7a48d7b,5f597608-513c-4bff-8114-103ea7a48d7b,,N,"1642",,Herengracht 445 A,,Rijksmonument
"POINT (4.88896034223635 52.3667026532108)",c891f4e8-e25c-4d23-ac0b-a600a6a6075a,c891f4e8-e25c-4d23-ac0b-a600a6a6075a,,N,"1643",,Herengracht 447,,Rijksmonument
"POINT (4.8889901094948 52.3666668275891)",6485794e-02fb-4003-80bf-8b4d2af1595c,6485794e-02fb-4003-80bf-8b4d2af1595c,,N,"1644",,Herengracht 449 A,,Rijksmonument
"POINT (4.88904913928796 52.3666401128103)",06ab49e6-8652-462b-a577-ad266d1216b1,06ab49e6-8652-462b-a577-ad266d1216b1,,N,"1645",,Herengracht 451,,Rijksmonument
"POINT (4.88910826991394 52.3666044107041)",a9be80cb-4bb7-4805-94ff-682fd336b1ce,a9be80cb-4bb7-4805-94ff-682fd336b1ce,,N,"1646",,Herengracht 453,,Rijksmonument
"POINT (4.88916740044473 52.366568708568)",8953cbca-67a8-4352-b83a-fddd897f46ba,8953cbca-67a8-4352-b83a-fddd897f46ba,,N,"1647",,Herengracht 455 A,,Rijksmonument
"POINT (4.88924141435101 52.3665150935578)",8b4f330a-a9dd-4049-a35c-8e9b1737b298,8b4f330a-a9dd-4049-a35c-8e9b1737b298,,N,"1648",,Herengracht 457 A,,Rijksmonument
"POINT (4.88990622182502 52.3661493912407)",047df291-4927-461d-9adc-60062c6f3e29,047df291-4927-461d-9adc-60062c6f3e29,,N,"1650",,Herengracht 473,,Rijksmonument
"POINT (4.89000969800586 52.3660869117768)",fedd18fc-ba6d-474f-877a-3dd45452dc61,fedd18fc-ba6d-474f-877a-3dd45452dc61,,N,"1651",Huis de Neufville,Huis de Neufville,,Rijksmonument
"POINT (4.89015762130507 52.3659886679409)",6c24b094-bf87-4361-a63a-0d6f480c650e,6c24b094-bf87-4361-a63a-0d6f480c650e,,N,"1652",,Herengracht 477,,Rijksmonument
"POINT (4.89033470565547 52.3659085217515)",a159b492-1a34-44a6-a1f1-d05573caf6a2,a159b492-1a34-44a6-a1f1-d05573caf6a2,,N,"1653",,Herengracht 479,,Rijksmonument
"POINT (4.89048242639363 52.3658282521054)",a602ecaa-b3bc-4b76-8e4f-e9b842246ff1,a602ecaa-b3bc-4b76-8e4f-e9b842246ff1,,N,"1654",,Herengracht 481,,Rijksmonument
"POINT (4.89058590101366 52.3657657721317)",07cde574-5984-4714-904d-0ce8a8f1933e,07cde574-5984-4714-904d-0ce8a8f1933e,,N,"1655",,Herengracht 483,,Rijksmonument
"POINT (4.89064523041677 52.3657120946464)",fc1dd3ec-08f2-428b-96a8-56041e4485b0,fc1dd3ec-08f2-428b-96a8-56041e4485b0,,N,"1656",,Herengracht 485,,Rijksmonument
"POINT (4.89076298370095 52.3656856252959)",bc76eed6-ac13-4ee4-9e40-74fc5dfe20a5,bc76eed6-ac13-4ee4-9e40-74fc5dfe20a5,,N,"1657",,Herengracht 487,,Rijksmonument
"POINT (4.89086595486901 52.3656680815811)",2510305f-600e-48c5-9f47-9ea89b08ebb9,2510305f-600e-48c5-9f47-9ea89b08ebb9,,N,"1658",,Herengracht 489,,Rijksmonument
"POINT (4.89095414400057 52.3656594635409)",c4047c60-c38b-4ae8-abc1-11c65065a2c7,c4047c60-c38b-4ae8-abc1-11c65065a2c7,,N,"1659",,Herengracht 491,,Rijksmonument
"POINT (4.89113042167024 52.3656512145649)",7616eb1f-3c97-4094-9cb7-eefe34aa5000,7616eb1f-3c97-4094-9cb7-eefe34aa5000,,N,"1660",,Herengracht 493,,Rijksmonument
"POINT (4.89133626302726 52.3656251137074)",bbe3e8e2-a641-4a2d-8ef7-589a8b921578,bbe3e8e2-a641-4a2d-8ef7-589a8b921578,,N,"1661",,Herengracht 495,,Rijksmonument
"POINT (4.89161581238359 52.3655723578873)",6669f3da-1672-49e2-b630-e149d60096bc,6669f3da-1672-49e2-b630-e149d60096bc,,N,"1662",,Herengracht 497 A,,Rijksmonument
"POINT (4.89177760890585 52.365546071885)",4624e7b0-64e3-4513-87aa-9110876dc6c7,4624e7b0-64e3-4513-87aa-9110876dc6c7,,N,"1663",,Herengracht 499,,Rijksmonument
"POINT (4.89192462352027 52.3655287115472)",7c2fb54b-0f90-4d72-baa3-2c02a4b5f503,7c2fb54b-0f90-4d72-baa3-2c02a4b5f503,,N,"1664",,Herengracht 501 H,,Rijksmonument
"POINT (4.89201291248363 52.3655111054144)",79c951d2-4115-4abb-918f-088266f57ffe,79c951d2-4115-4abb-918f-088266f57ffe,,N,"1665",,Herengracht 503 3,,Rijksmonument
"POINT (4.89213036355749 52.3655115966095)",cd3254ca-ec0b-4777-a25b-10e0a941a406,cd3254ca-ec0b-4777-a25b-10e0a941a406,,N,"1666",,Herengracht 505,,Rijksmonument
"POINT (4.89223333378438 52.3654940517033)",097867f9-3616-458d-a8f8-f5397e0521d8,097867f9-3616-458d-a8f8-f5397e0521d8,,N,"1667",,Herengracht 507,,Rijksmonument
"POINT (4.89349793275476 52.3653195774962)",8237e013-3e16-4185-9b35-d9271cbe146f,8237e013-3e16-4185-9b35-d9271cbe146f,,N,"1668",De Vergulde Turkse Keyser,De Vergulde Turkse Keyser,,Rijksmonument
"POINT (4.89364504593258 52.3652932277137)",772faad5-19d9-4864-8235-d852c3909b5c,772faad5-19d9-4864-8235-d852c3909b5c,,N,"1669",,Herengracht 529,,Rijksmonument
"POINT (4.89432128505825 52.3652151554238)",bfb459d0-277b-4564-bf36-67f20052fa22,bfb459d0-277b-4564-bf36-67f20052fa22,,N,"1670",,Herengracht 539,,Rijksmonument
"POINT (4.89476252181816 52.3651450897585)",5b5259e6-c03d-42ea-801b-a27f07cd2f47,5b5259e6-c03d-42ea-801b-a27f07cd2f47,,N,"1672",,Herengracht 543,,Rijksmonument
"POINT (4.89513005192507 52.3651016792906)",59f8aeb9-c4d6-46f4-8c5f-337efb47535d,59f8aeb9-c4d6-46f4-8c5f-337efb47535d,,N,"1673",,Herengracht 551,,Rijksmonument
"POINT (4.89523302002173 52.3650841317704)",2b364547-860d-4474-a0ef-aebba4a5ae05,2b364547-860d-4474-a0ef-aebba4a5ae05,,N,"1674",,Herengracht 553 H,,Rijksmonument
"POINT (4.89533588839977 52.3650755714679)",c2329122-2757-446d-9bcd-96b6558d618e,c2329122-2757-446d-9bcd-96b6558d618e,,N,"1675",,Herengracht 555,,Rijksmonument
"POINT (4.89552704339574 52.3650494023173)",a12e617e-5413-44bd-b1d6-7fd9e8fc8d7b,a12e617e-5413-44bd-b1d6-7fd9e8fc8d7b,,N,"1676",,Herengracht 561,,Rijksmonument
"POINT (4.89624612573113 52.3650793496145)",e3d62dd9-85ff-42c6-9ecf-3289bb1e252d,e3d62dd9-85ff-42c6-9ecf-3289bb1e252d,,N,"1677",,Herengracht 563,,Rijksmonument
"POINT (4.89633411378908 52.3650887021785)",c18865ff-bb5f-4b22-b272-f7ffba097bf7,c18865ff-bb5f-4b22-b272-f7ffba097bf7,,N,"1678",,Herengracht 565 A,,Rijksmonument
"POINT (4.8964364848961 52.3651250774612)",1c11185f-ec85-4f8d-8e23-c4ae156dc7f5,1c11185f-ec85-4f8d-8e23-c4ae156dc7f5,,N,"1679",,Herengracht 567,,Rijksmonument
"POINT (4.89656861627572 52.3651256251076)",37cb93d0-6a3d-4ce8-99e5-64530b484b73,37cb93d0-6a3d-4ce8-99e5-64530b484b73,,N,"1680",,Herengracht 569 A,,Rijksmonument
"POINT (4.89668566893772 52.3651620610154)",b24490c2-9d5c-44d3-9610-dc6bfa129028,b24490c2-9d5c-44d3-9610-dc6bfa129028,,N,"1681",,Herengracht 571,,Rijksmonument
"POINT (4.89684686499161 52.3651896919276)",9581367b-cae9-4092-a228-c765da05bf90,9581367b-cae9-4092-a228-c765da05bf90,,N,"1682",,Herengracht 573,,Rijksmonument
"POINT (4.8970225439506 52.3652353580242)",ab9d3ead-6aea-473f-9a15-f4df93740c2b,ab9d3ead-6aea-473f-9a15-f4df93740c2b,,N,"1683",,Herengracht 575,,Rijksmonument
"POINT (4.89712511451322 52.3652537580936)",26f64920-0c73-4547-9ec9-ff5acdc4dd26,26f64920-0c73-4547-9ec9-ff5acdc4dd26,,N,"1684",,Betreden via Herengracht 575,,Rijksmonument
"POINT (4.89722778441586 52.365263170765)",0e34cc2f-8c53-4d99-860f-e786501238c6,0e34cc2f-8c53-4d99-860f-e786501238c6,,N,"1685",,Herengracht 579 A,,Rijksmonument
"POINT (4.89734483798417 52.365299606021)",f089152f-2a6e-4c89-82e5-01df1651240b,f089152f-2a6e-4c89-82e5-01df1651240b,,N,"1686",,Herengracht 581,,Rijksmonument
"POINT (4.89901524571541 52.3656031003914)",2b478898-f328-469a-a38f-55ccab8babca,2b478898-f328-469a-a38f-55ccab8babca,,N,"1687",Museum Willet-Holthuysen,Museum Willet-Holthuysen,,Rijksmonument
"POINT (4.88130204912198 52.3790552487737)",e131f567-eb8b-458d-8afa-0b3e3848c8c2,e131f567-eb8b-458d-8afa-0b3e3848c8c2,,N,"2187",,Karthuizersdwarsstraat 9,,Rijksmonument
"POINT (4.89919132398519 52.3656128140282)",16bcb7d5-d8e4-48ba-8d7b-cf1a24d4aa05,16bcb7d5-d8e4-48ba-8d7b-cf1a24d4aa05,,N,"1688",,Herengracht 607 A,,Rijksmonument
"POINT (4.89930847892891 52.3656402600321)",9848c643-c276-4f98-88a3-4eab309e8933,9848c643-c276-4f98-88a3-4eab309e8933,,N,"1689",,Herengracht 609,,Rijksmonument
"POINT (4.89973345071941 52.3657139123054)",1913ef9f-ef32-49a5-ab77-b7916f581a9a,1913ef9f-ef32-49a5-ab77-b7916f581a9a,,N,"1690",,Herengracht 617,,Rijksmonument
"POINT (4.89986528774152 52.3657414182065)",9075ce9c-3f75-44a9-b28c-a216b45906d9,9075ce9c-3f75-44a9-b28c-a216b45906d9,,N,"1691",,Herengracht 619,,Rijksmonument
"POINT (4.90007023630602 52.3657961879536)",d830fcd9-9e19-48b5-b501-6157127c007d,d830fcd9-9e19-48b5-b501-6157127c007d,,N,"1692",,Herengracht 623 A,,Rijksmonument
"POINT (4.89145008291671 52.3790891804953)",c4f1abcd-c0ef-490e-bdf4-5bdd4a708bc5,c4f1abcd-c0ef-490e-bdf4-5bdd4a708bc5,,N,"1693",,Herengracht 2,,Rijksmonument
"POINT (4.8914066281287 52.3790350723762)",edb45bdf-3c48-4184-8d86-72fdce764ee5,edb45bdf-3c48-4184-8d86-72fdce764ee5,,N,"1694",,Herengracht 4,,Rijksmonument
"POINT (4.89121661655622 52.3789533873901)",9a5ef0f4-66d5-4bfe-9b80-fc4fe8bfcade,9a5ef0f4-66d5-4bfe-9b80-fc4fe8bfcade,,N,"1695",,Herengracht 10 A,,Rijksmonument
"POINT (4.8912178227093 52.378845540059)",feed9479-be11-444b-8030-0bd34141b913,feed9479-be11-444b-8030-0bd34141b913,,N,"1696",,Herengracht 12 A,,Rijksmonument
"POINT (4.89118915474108 52.37878250609)",2262bcc3-a13d-40de-b728-6cf670be4373,2262bcc3-a13d-40de-b728-6cf670be4373,,N,"1697",De Sonneblom,De Sonneblom,,Rijksmonument
"POINT (4.89111663065087 52.3787013129963)",037c7f30-abc3-4167-9e06-8d064b921d48,037c7f30-abc3-4167-9e06-8d064b921d48,,N,"1698",,Herengracht 16,,Rijksmonument
"POINT (4.89108756076605 52.3786742281128)",afd4f9b5-fb95-40cc-97dd-cfeb7b733d3b,afd4f9b5-fb95-40cc-97dd-cfeb7b733d3b,,N,"1699",,Herengracht 18,,Rijksmonument
"POINT (4.89010081756685 52.3776095413065)",d2e87d7a-17de-4b43-b475-3c5fbd45044d,d2e87d7a-17de-4b43-b475-3c5fbd45044d,,N,"1714",,Herengracht 56,,Rijksmonument
"POINT (4.89104400627891 52.378629107135)",5aff0613-7496-42f9-b8a4-dcc75a087925,5aff0613-7496-42f9-b8a4-dcc75a087925,,N,"1700",,Herengracht 20 A,,Rijksmonument
"POINT (4.89095649531204 52.3785748142421)",b26a86de-8cd4-437a-9f66-2a15d95761d4,b26a86de-8cd4-437a-9f66-2a15d95761d4,,N,"1701",,Herengracht 22,,Rijksmonument
"POINT (4.89094261414366 52.3785028544746)",67dc366f-fedd-42e7-b8b6-355a1f63b059,67dc366f-fedd-42e7-b8b6-355a1f63b059,,N,"1702",,Herengracht 24,,Rijksmonument
"POINT (4.89089895939601 52.3784667207204)",62eb0c3a-d7c8-40b8-b017-2333baf0978f,62eb0c3a-d7c8-40b8-b017-2333baf0978f,,N,"1703",,Herengracht 26 HA,,Rijksmonument
"POINT (4.89084061905951 52.3784305253934)",2cb9d232-66a1-4a47-a844-13d96ebbca0b,2cb9d232-66a1-4a47-a844-13d96ebbca0b,,N,"1704",,Herengracht 28 H,,Rijksmonument
"POINT (4.89078288241404 52.3783404063691)",c13cd634-6679-4e7e-8483-4e4049663879,c13cd634-6679-4e7e-8483-4e4049663879,,N,"1705",,Herengracht 32 A,,Rijksmonument
"POINT (4.89069577480283 52.3782501641685)",454ec69c-d726-4f74-8b2d-45b6ae4579f3,454ec69c-d726-4f74-8b2d-45b6ae4579f3,,N,"1706",,Herengracht 36 H,,Rijksmonument
"POINT (4.89065222113004 52.3782050430437)",87fbc6ae-6b6c-45be-8958-17d306985932,87fbc6ae-6b6c-45be-8958-17d306985932,,N,"1707",,Herengracht 38,,Rijksmonument
"POINT (4.89050556659329 52.3781864525905)",d461b24e-a42b-40ec-93b6-3aaa950112a0,d461b24e-a42b-40ec-93b6-3aaa950112a0,,N,"1708",,Herengracht 40 A,,Rijksmonument
"POINT (4.89047800732443 52.3780245583812)",d080c0bc-aa4b-409a-8b24-b19bc416b5b2,d080c0bc-aa4b-409a-8b24-b19bc416b5b2,,N,"1709",,Herengracht 44,,Rijksmonument
"POINT (4.8904344540944 52.3779794371748)",b0ef17e8-6318-402f-a159-53aefb86c0b6,b0ef17e8-6318-402f-a159-53aefb86c0b6,,N,"1710",,Herengracht 46 A,,Rijksmonument
"POINT (4.8904055864477 52.377934377564)",377e9a15-7c6f-4f09-9d41-20e42861d40c,377e9a15-7c6f-4f09-9d41-20e42861d40c,,N,"1711",,Herengracht 48 H,,Rijksmonument
"POINT (4.89026024205979 52.3777989521857)",bf9ad0e3-8067-4c1f-84cf-1d146bf5ed76,bf9ad0e3-8067-4c1f-84cf-1d146bf5ed76,,N,"1712",,Herengracht 52 A,,Rijksmonument
"POINT (4.89017333801546 52.377690735036)",09e4b50e-a3bc-4653-a42d-8b2e42d86d54,09e4b50e-a3bc-4653-a42d-8b2e42d86d54,,N,"1713",,Herengracht 54,,Rijksmonument
"POINT (4.89004257975582 52.3775643583034)",b552e307-176b-45ee-8f45-add22ee039a1,b552e307-176b-45ee-8f45-add22ee039a1,,N,"1715",,Herengracht 58 2,,Rijksmonument
"POINT (4.8899697574685 52.3775101263286)",413ea2f1-5312-456a-ba65-a1d8a5395321,413ea2f1-5312-456a-ba65-a1d8a5395321,,N,"1716",,Herengracht 60 1A,,Rijksmonument
"POINT (4.88995567670122 52.3774561409899)",1679c1b4-adc8-4964-911f-dc8b6454cc55,1679c1b4-adc8-4964-911f-dc8b6454cc55,,N,"1717",,Herengracht 62 1,,Rijksmonument
"POINT (4.88992691065036 52.3774020939797)",32bc1430-094a-4667-bff7-ef7c08411e02,32bc1430-094a-4667-bff7-ef7c08411e02,,N,"1718",,Herengracht 64 1,,Rijksmonument
"POINT (4.88986867328864 52.3773569108898)",914d3902-c712-4aae-97b9-024cc0d0acd6,914d3902-c712-4aae-97b9-024cc0d0acd6,,N,"1719",,Herengracht 66,,Rijksmonument
"POINT (4.88981094001115 52.3772667913759)",1ad6829d-7599-430b-ae2f-d88ca70ba52c,1ad6829d-7599-430b-ae2f-d88ca70ba52c,,N,"1720",,Herengracht 68 A,,Rijksmonument
"POINT (4.88973781607216 52.3772395210934)",f4334001-fcab-4afe-8eeb-456fe4046f7c,f4334001-fcab-4afe-8eeb-456fe4046f7c,,N,"1721",,Herengracht 70 A,,Rijksmonument
"POINT (4.88970905042671 52.3771854740284)",51f7db1d-e655-4e4c-a98a-5c84b879a2ea,51f7db1d-e655-4e4c-a98a-5c84b879a2ea,,N,"1722",,Herengracht 72 HA,,Rijksmonument
"POINT (4.88965121687113 52.3771043417134)",0d17d17f-5a3d-41dd-9e80-ec296b622350,0d17d17f-5a3d-41dd-9e80-ec296b622350,,N,"1723",,Herengracht 76 H,,Rijksmonument
"POINT (4.88960746371709 52.3770771947549)",313f90bb-809c-4e2b-9c17-a568215a6038,313f90bb-809c-4e2b-9c17-a568215a6038,,N,"1724",,Herengracht 78,,Rijksmonument
"POINT (4.8894626288847 52.3768968319833)",8ac7f390-3173-47c1-a947-86e966ff82c8,8ac7f390-3173-47c1-a947-86e966ff82c8,,N,"1725",,Herengracht 82,,Rijksmonument
"POINT (4.88941907779322 52.3768517103956)",f752120d-03bb-4425-9b0b-9ab63a168757,f752120d-03bb-4425-9b0b-9ab63a168757,,N,"1726",,Herengracht 84,,Rijksmonument
"POINT (4.88937552679029 52.3768065887916)",c43a6983-bb36-443a-8a61-35268c885800,c43a6983-bb36-443a-8a61-35268c885800,,N,"1727",,Herengracht 86 1,,Rijksmonument
"POINT (4.88922958378382 52.3767250858028)",53458207-240a-4978-9061-b2ba9e0e39e0,53458207-240a-4978-9061-b2ba9e0e39e0,,N,"1728",,Herengracht 90 F,,Rijksmonument
"POINT (4.88924497521869 52.3766622366022)",51f38385-0829-4e5f-a93b-95e8177cd2a5,51f38385-0829-4e5f-a93b-95e8177cd2a5,,N,"1729",,Herengracht 92 HA,,Rijksmonument
"POINT (4.88911291051121 52.3766526934582)",787c30b6-0130-4358-892a-c9854deabe81,787c30b6-0130-4358-892a-c9854deabe81,,N,"1730",,Herengracht 94 A,,Rijksmonument
"POINT (4.88912880673222 52.3765449078742)",69e6d6b3-4b58-4331-a37d-6c157788aad1,69e6d6b3-4b58-4331-a37d-6c157788aad1,,N,"1731",,Herengracht 96 A,,Rijksmonument
"POINT (4.88910024414698 52.3764728860958)",99694114-a512-4c40-bc4a-94255a7a686f,99694114-a512-4c40-bc4a-94255a7a686f,,N,"1732",,Herengracht 98 A,,Rijksmonument
"POINT (4.8890126388599 52.3764275790303)",957e465b-65bd-4ae4-965e-42813c13e239,957e465b-65bd-4ae4-965e-42813c13e239,,N,"1733",,Herengracht 100 1A,,Rijksmonument
"POINT (4.88895490852755 52.3763374590857)",3528eaeb-06b9-452a-856b-5b0214c711f8,3528eaeb-06b9-452a-856b-5b0214c711f8,,N,"1734",,Herengracht 102 A,,Rijksmonument
"POINT (4.88888208958297 52.3762832264325)",a07248d9-c605-485c-8f83-9cf821b5554f,a07248d9-c605-485c-8f83-9cf821b5554f,,N,"1735",,Herengracht 104 A,,Rijksmonument
"POINT (4.88883874165768 52.3762201300674)",f8a70938-6333-4d56-98b7-f96d383a1260,f8a70938-6333-4d56-98b7-f96d383a1260,,N,"1736",,Herengracht 106,,Rijksmonument
"POINT (4.88857441303009 52.3762190172867)",53c2ff4a-e983-4cc0-80f8-95309e2de0cb,53c2ff4a-e983-4cc0-80f8-95309e2de0cb,,N,"1737",,Herengracht 108 A,,Rijksmonument
"POINT (4.88851638070316 52.3761558589649)",324037c1-6154-4568-9c12-6f244c8e3eed,324037c1-6154-4568-9c12-6f244c8e3eed,,N,"1738",,Herengracht 108 A,,Rijksmonument
"POINT (4.88869391274354 52.3760397663314)",7779e970-8b03-485a-b713-7aae43d3c085,7779e970-8b03-485a-b713-7aae43d3c085,,N,"1739",,Herengracht 112,,Rijksmonument
"POINT (4.88863557739762 52.3760035699061)",6d827ead-4eb9-4d9a-bf99-7c9ebe7cda15,6d827ead-4eb9-4d9a-bf99-7c9ebe7cda15,,N,"1740",,Herengracht 114 1A,,Rijksmonument
"POINT (4.88857744422531 52.3759493988919)",1eb06c26-bd40-4e0b-8797-c5ef9be607cf,1eb06c26-bd40-4e0b-8797-c5ef9be607cf,,N,"1741",,Herengracht 116 A,,Rijksmonument
"POINT (4.8885341981064 52.3758773151319)",c4598522-29ef-4625-9ce5-2e8733dd0bb3,c4598522-29ef-4625-9ce5-2e8733dd0bb3,,N,"1742",,Herengracht 118 A,,Rijksmonument
"POINT (4.88673622068077 52.3725352892762)",55c32933-0d2d-4b12-ba72-52af808fb789,55c32933-0d2d-4b12-ba72-52af808fb789,,N,"1773",,Herengracht 222,,Rijksmonument
"POINT (4.88847616628242 52.3758141567867)",25440080-3bc1-49d2-a9f0-c6d5485fa129,25440080-3bc1-49d2-a9f0-c6d5485fa129,,N,"1743",,Herengracht 120 A,,Rijksmonument
"POINT (4.8884180335527 52.3757599856927)",c4d37623-7f3a-4797-ba1b-4ba32b8a48d9,c4d37623-7f3a-4797-ba1b-4ba32b8a48d9,,N,"1744",,Herengracht 122,,Rijksmonument
"POINT (4.8881565391484 52.3755072281308)",f3b152ce-3ed8-4ee5-831a-2faa50dcbf14,f3b152ce-3ed8-4ee5-831a-2faa50dcbf14,,N,"1745",,Herengracht 130,,Rijksmonument
"POINT (4.88808443050512 52.3753900840168)",bb6076e3-af48-471d-a33a-0c0d7f83a583,bb6076e3-af48-471d-a33a-0c0d7f83a583,,N,"1746",,Herengracht 132 A,,Rijksmonument
"POINT (4.88799692954929 52.3753357889131)",8382879e-5108-4bda-81e6-0402ad330700,8382879e-5108-4bda-81e6-0402ad330700,,N,"1747",,Herengracht 134 A,,Rijksmonument
