OBJECTID,SIGMA_ID,OBJECT,X,Y,Z,VERKANTING,M_SIGMATRAJECT,ELEMENT_TYPE_HORIZONTAAL,ELEMENT_LENGTE_HORIZONTAAL,BOOGSTRAAL_HORIZONTAAL,TANGENTPUNT_VERKANTING,OVERGANGSHELLING_WAARDE,OVERGANGSHELLING_LENGTE,ELEMENT_LENGTE_VERTICAAL,TANGENTPUNT_ONTWERPSNELHEID,ONTWERPSNELHEID,DATUM_GOEDGEKEURD,ARGUMENT_HORIZONTAAL,ARGUMENT_VERTICAAL,TRAJECTNAAM,OPMERKING,HELLING_VERTICAAL,BOOGSTRAAL_VERTICAAL,FUNCTIE,WISSEL_KRUISING_NAAM_SIGMA,TEKENINGNUMMER,POSITIONELE_NAUWKEURIGHEID_MM,SIGMATRAJECT_GUID
468,19978003,LV2331/2333,237033.7844,579200.5835,2.72,0,120.68497,RST,6.76,,,,,,,40,2017/05/01 00:00:00+00,129.738017,100,003_2321L_84.3,,,,V,2331/2333,415099_E,10,747cf4d3-c464-4772-b666-c153ec36fd95
469,19978004,LR2331/2333,237039.8202,579197.5393,2.72,0,127.44497,RST,10.075,,,,,,,40,2017/05/01 00:00:00+00,129.738017,100,003_2321L_84.3,,,,R,2331/2333,415099_E,10,747cf4d3-c464-4772-b666-c153ec36fd95
470,19978005,,237042.1015,579196.3888,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,129.738017,100,003_2321L_84.3,,,,R,2331/2333,415099_E,10,747cf4d3-c464-4772-b666-c153ec36fd95
471,19978006,,237048.8158,579193.0024,2.72,0,137.51997,,,,,,,,,40,2017/05/01 00:00:00+00,129.738017,100,003_2321L_84.3,,,,,,,10,747cf4d3-c464-4772-b666-c153ec36fd95
472,19978114,LV2239,236897.7647,579249.1327,2.72,0,0,RST,1.225,,TP_D,,,477.25027,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,"0,0000",,V,2239,420116_L,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
473,19978115,LLT2239,236898.8129,579248.4986,2.72,0,1.225,RST,2.575,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,LT,2239,420116_L,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
474,19978116,,236901.0161,579247.1658,2.72,0,3.8,RST,473.45027,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
475,19978117,,236906.321,579243.9568,2.72,0,10,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
476,19978118,,236914.8773,579238.7809,2.72,0,20,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
477,19978119,,236923.4336,579233.605,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
478,19978120,,236931.9899,579228.4291,2.72,0,40,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
479,19978121,,236940.5461,579223.2531,2.72,0,50,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
480,19978122,,236949.1024,579218.0772,2.72,0,60,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
481,19978123,,236957.6587,579212.9013,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
482,19978124,,236966.215,579207.7254,2.72,0,80,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
483,19978125,,236974.7713,579202.5495,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
484,19978126,,236983.3276,579197.3736,2.72,0,100,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
485,19978127,,236991.8838,579192.1977,2.72,0,110,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
486,19978128,,237000.4401,579187.0218,2.72,0,120,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
487,19978129,,237008.9964,579181.8459,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
488,19978130,,237017.5527,579176.67,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
489,19978131,,237026.109,579171.494,2.72,0,150,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
490,19978132,,237034.6652,579166.3181,2.72,0,160,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
491,19978133,,237043.2215,579161.1422,2.72,0,170,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
492,19978134,,237051.7778,579155.9663,2.72,0,180,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
493,19978135,,237060.3341,579150.7904,2.72,0,190,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
494,19978136,,237068.8904,579145.6145,2.72,0,200,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
495,19978137,,237077.4467,579140.4386,2.72,0,210,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
496,19978138,,237086.0029,579135.2627,2.72,0,220,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
497,19978139,,237094.5592,579130.0868,2.72,0,230,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
498,19978140,,237103.1155,579124.9109,2.72,0,240,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
499,19978141,,237111.6718,579119.7349,2.72,0,250,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
500,19978142,,237120.2281,579114.559,2.72,0,260,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
501,19978143,,237128.7843,579109.3831,2.72,0,270,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
502,19978144,,237137.3406,579104.2072,2.72,0,280,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
503,19978145,,237145.8969,579099.0313,2.72,0,290,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
504,19978146,,237154.4532,579093.8554,2.72,0,300,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
505,19978147,,237163.0095,579088.6795,2.72,0,310,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
506,19978148,,237171.5658,579083.5036,2.72,0,320,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
507,19978149,,237180.122,579078.3277,2.72,0,330,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
508,19978150,,237188.6783,579073.1518,2.72,0,340,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
509,19978151,,237197.2346,579067.9759,2.72,0,350,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
510,19978152,,237205.7909,579062.7999,2.72,0,360,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
511,19978153,,237214.3472,579057.624,2.72,0,370,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
512,19978154,,237222.9034,579052.4481,2.72,0,380,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
513,19978155,,237231.4597,579047.2722,2.72,0,390,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
514,19978156,,237240.016,579042.0963,2.72,0,400,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
515,19978157,,237248.5723,579036.9204,2.72,0,410,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
516,19978158,,237257.1286,579031.7445,2.72,0,420,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
517,19978159,,237265.6849,579026.5686,2.72,0,430,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
518,19978160,,237274.2411,579021.3927,2.72,0,440,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
519,19978161,,237282.7974,579016.2168,2.72,0,450,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
520,19978162,,237291.3537,579011.0408,2.72,0,460,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
521,19978163,,237299.91,579005.8649,2.72,0,470,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
522,19978164,,237306.1135,579002.1123,2.72,0,477.25027,,,,,,,,,40,2017/05/01 00:00:00+00,134.634219,100,003_2239V_84.3,,,,,,,10,75c5a9b2-37b9-4c71-a230-fa2602a6d647
523,19978165,MPE9 LL2227/2229,236834.5175,579279.679,2.72,0,0,RST,10.075,,TP_D,,,70.26965,,40,2020/08/01 00:00:00+00,127.589556,100,003_2229T_84.2,,"0,0000",,MPE9 ,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
524,19978166,,236843.593,579275.4797,2.72,0,10,,,,,,,,,40,2020/08/01 00:00:00+00,127.589556,100,003_2229T_84.2,,,,L,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
525,19978167,LV2227/2229,236843.6611,579275.4482,2.72,0,10.075,RST,6.76,,,,,,,40,2020/08/01 00:00:00+00,127.589556,100,003_2229T_84.2,,,,V,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
526,19978168,LLT2227/2229,236849.7961,579272.6094,2.72,0,16.835,BOOG,0.30328,-30000,,,,,,40,2020/08/01 00:00:00+00,127.589556,100,003_2229T_84.2,,,,LT,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
527,19978169,LLT2227/2229,236850.0714,579272.482,2.72,0,17.13828,RST,8.85172,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,LT,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
528,19978170,,236852.6686,579271.2803,2.72,0,20,,,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,LT,2227/2229,415099_E,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
529,19978171,,236858.1048,579268.765,2.72,0,25.99,RST,7.73219,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,,,,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
530,19978172,,236861.7441,579267.081,2.72,0,30,,,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,,,,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
531,19978173,LLT2239,236865.1222,579265.518,2.72,0,33.72219,RST,8.89943,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,LT,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
532,19978174,,236870.8197,579262.8818,2.72,0,40,,,,,,,,,40,2020/08/01 00:00:00+00,127.588912,100,003_2229T_84.2,,,,LT,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
533,19978175,LLT2239,236873.199,579261.7809,2.72,0,42.62162,BOOG,0.30557,30000,,,,,,40,2020/08/01 00:00:00+00,127.588913,100,003_2229T_84.2,,,,LT,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
534,19978176,LL2239,236873.4763,579261.6526,2.72,0,42.92719,RST,5.94611,,,,,,,40,2017/05/01 00:00:00+00,127.589561,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
535,19978177,LL2239,236878.8727,579259.1556,2.72,0,48.8733,BOOG,18.02533,195,,,,,,40,2017/05/01 00:00:00+00,127.589559,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
536,19978178,,236879.8939,579258.6795,2.72,0,50,,,195,,,,,,40,2017/05/01 00:00:00+00,127.957395,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
537,19978179,MPL9,236888.6123,579254.3146,2.72,0,59.75101,,,195,,,,,,40,2017/05/01 00:00:00+00,131.140823,100,003_2229T_84.2,,,,MPL9 ,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
538,19978180,,236888.8321,579254.1976,2.72,0,60,,,195,,,,,,40,2017/05/01 00:00:00+00,131.222111,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
539,19978181,LL2239,236894.8588,579250.8413,2.72,0,66.89863,BOOG,2.055,250,,,,,,40,2017/05/01 00:00:00+00,133.474319,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
540,19978182,LL2239,236896.6319,579249.8026,2.72,0,68.95363,RST,1.31602,,,,,,,40,2017/05/01 00:00:00+00,133.99762,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
541,19978183,,236897.5326,579249.2699,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,133.99762,100,003_2229T_84.2,,,,L,2239,420116_L,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
542,19978184,,236897.7647,579249.1327,2.72,0,70.26965,,,,,,,,,40,2017/05/01 00:00:00+00,133.99762,100,003_2229T_84.2,,,,,,,10,7860e849-6196-4fcf-aea7-5d2c82d32a05
543,19978185,LL2207,236182.5647,579641.063,2.72,0,0,RST,1.31602,,TP_D,,,513.84489,,40,2017/05/01 00:00:00+00,138.211867,100,552_2207L_73.8,,"0,0000",,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
544,19978186,LL2207,236183.6507,579640.3197,2.72,0,1.31602,BOOG,2.055,-250,,,,,,40,2017/05/01 00:00:00+00,138.211867,100,552_2207L_73.8,,,,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
545,19978187,LL2207,236185.3512,579639.1659,2.72,0,3.37102,BOOG,18.02533,-195,,,,,,40,2017/05/01 00:00:00+00,137.688566,100,552_2207L_73.8,,,,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
546,19978188,,236190.9139,579635.561,2.72,0,10,,,-195,,,,,,40,2017/05/01 00:00:00+00,135.524392,100,552_2207L_73.8,,,,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
547,19978189,MPL9,236191.3543,579635.287,2.72,0,10.51866,,,-195,,,,,,40,2017/05/01 00:00:00+00,135.355064,100,552_2207L_73.8,,,,MPL9 ,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
548,19978190,,236199.529,579630.4857,2.72,0,20,,,-195,,,,,,40,2017/05/01 00:00:00+00,132.259677,100,552_2207L_73.8,,,,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
549,19978191,LL2207,236200.7523,579629.8124,2.72,0,21.39635,RST,5.94611,,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,L,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
550,19978192,LLT2207,236205.9717,579626.9639,2.72,0,27.34246,RST,9.205,,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,LT,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
551,19978193,,236208.3045,579625.6908,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,LT,2207,420116_L,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
552,19978194,,236214.0518,579622.5542,2.72,0,36.54746,RST,5.39192,,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
553,19978195,,236217.0824,579620.9003,2.72,0,40,,,,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
554,19978196,,236218.7847,579619.9712,2.72,0,41.93938,BOOG,27.6643,250,,,,,,40,2017/05/01 00:00:00+00,131.803809,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
555,19978197,,236225.7968,579615.9964,2.72,0,50,,,250,,,,,,40,2017/05/01 00:00:00+00,133.856429,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
556,19978198,,236234.3119,579610.7544,2.72,0,60,,,250,,,,,,40,2017/05/01 00:00:00+00,136.402908,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
557,19978199,,236242.2861,579605.4035,2.72,0,69.60368,RST,76.81899,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
558,19978200,,236242.6108,579605.1763,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
559,19978201,,236250.806,579599.4458,2.72,0,80,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
560,19978202,,236259.0012,579593.7152,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
561,19978203,,236267.1963,579587.9847,2.72,0,100,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
562,19978204,,236275.3915,579582.2541,2.72,0,110,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
563,19978205,,236283.5866,579576.5235,2.72,0,120,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
564,19978206,,236291.7818,579570.793,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
565,19978207,,236299.977,579565.0624,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
566,19978208,,236305.2405,579561.3819,2.72,0,146.42267,BOOG,265.28161,-1500,,,,,,40,2017/05/01 00:00:00+00,138.848466,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
567,19978209,,236308.1746,579559.3353,2.72,0,150,,,-1500,,,,,,40,2017/05/01 00:00:00+00,138.69664,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
568,19978210,,236316.4024,579553.6517,2.72,0,160,,,-1500,,,,,,40,2017/05/01 00:00:00+00,138.272226,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
569,19978211,,236324.6678,579548.0231,2.72,0,170,,,-1500,,,,,,40,2017/05/01 00:00:00+00,137.847813,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
570,19978212,,236332.9707,579542.4497,2.72,0,180,,,-1500,,,,,,40,2017/05/01 00:00:00+00,137.4234,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
571,19978213,,236341.3105,579536.9318,2.72,0,190,,,-1500,,,,,,40,2017/05/01 00:00:00+00,136.998987,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
572,19978214,,236349.6869,579531.4696,2.72,0,200,,,-1500,,,,,,40,2017/05/01 00:00:00+00,136.574574,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
573,19978215,,236358.0995,579526.0634,2.72,0,210,,,-1500,,,,,,40,2017/05/01 00:00:00+00,136.150161,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
574,19978216,,236366.548,579520.7134,2.72,0,220,,,-1500,,,,,,40,2017/05/01 00:00:00+00,135.725747,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
575,19978217,,236375.0319,579515.4198,2.72,0,230,,,-1500,,,,,,40,2017/05/01 00:00:00+00,135.301334,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
576,19978218,,236383.551,579510.1829,2.72,0,240,,,-1500,,,,,,40,2017/05/01 00:00:00+00,134.876921,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
577,19978219,,236392.1048,579505.0029,2.72,0,250,,,-1500,,,,,,40,2017/05/01 00:00:00+00,134.452508,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
578,19978220,,236400.6929,579499.88,2.72,0,260,,,-1500,,,,,,40,2017/05/01 00:00:00+00,134.028095,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
579,19978221,,236409.315,579494.8145,2.72,0,270,,,-1500,,,,,,40,2017/05/01 00:00:00+00,133.603681,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
580,19978222,,236417.9707,579489.8066,2.72,0,280,,,-1500,,,,,,40,2017/05/01 00:00:00+00,133.179268,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
581,19978223,,236426.6595,579484.8566,2.72,0,290,,,-1500,,,,,,40,2017/05/01 00:00:00+00,132.754855,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
582,19978224,,236435.3812,579479.9645,2.72,0,300,,,-1500,,,,,,40,2017/05/01 00:00:00+00,132.330442,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
583,19978225,,236444.1353,579475.1307,2.72,0,310,,,-1500,,,,,,40,2017/05/01 00:00:00+00,131.906029,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
584,19978226,,236452.9214,579470.3554,2.72,0,320,,,-1500,,,,,,40,2017/05/01 00:00:00+00,131.481616,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
585,19978227,,236461.7392,579465.6387,2.72,0,330,,,-1500,,,,,,40,2017/05/01 00:00:00+00,131.057202,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
586,19978228,,236470.5882,579460.981,2.72,0,340,,,-1500,,,,,,40,2017/05/01 00:00:00+00,130.632789,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
587,19978229,,236479.468,579456.3823,2.72,0,350,,,-1500,,,,,,40,2017/05/01 00:00:00+00,130.208376,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
588,19978230,,236488.3784,579451.843,2.72,0,360,,,-1500,,,,,,40,2017/05/01 00:00:00+00,129.783963,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
589,19978231,,236497.3187,579447.3631,2.72,0,370,,,-1500,,,,,,40,2017/05/01 00:00:00+00,129.35955,100,552_2207L_73.8,,,,,,,10,790c5e92-e8a2-49c7-9823-d34d8b7549b8
