FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE
Afvalbakken.170740,2023-02-03,52.147406100017,POINT (52.14740961016621 5.385900804823652),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38590101126228,0

Afvalbakken.170741,2023-02-03,52.1491194967722,POINT (52.14912293410791 5.401062970004979),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.40106309563214,0

Afvalbakken.170742,2023-02-03,52.138089273377,POINT (52.13809266787755 5.401993397560415),Dorrestein,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,07-09-2020,2014,Asfalt,Asfalt,Vermeerkwartier,5.40199367704935,0

Afvalbakken.170743,2023-02-03,52.1374246936649,POINT (52.13742809975218 5.399454460791412),Dorrestein,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,07-09-2020,2014,Asfalt,Asfalt,Vermeerkwartier,5.39945475777472,0

Afvalbakken.170744,2023-02-03,52.1364552581593,POINT (52.13645865960278 5.399769454489691),Dorrestein,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,07-09-2020,2014,Asfalt,Asfalt,Vermeerkwartier,5.39976976418689,0

Afvalbakken.170745,2023-02-03,52.1599256013813,POINT (52.15992930762472 5.355002440838226),Bloemenbuurt-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.35500261699187,0

Afvalbakken.170746,2023-02-03,52.1454711093062,POINT (52.14547454691493 5.398533739984037),Dorrestein,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,07-09-2020,2014,Gazon,Gazon,Vermeerkwartier,5.3985339266314,0

Afvalbakken.170747,2023-02-03,52.1865903808509,POINT (52.18659411254124 5.378816143700594),Langenoord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,24-09-2020,,Gazon,Gazon,Hoogland,5.37881586812391,0

Afvalbakken.170748,2023-02-03,52.1866827456424,POINT (52.18668647908904 5.378568467579885),Langenoord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,24-09-2020,,Gazon,Gazon,Hoogland,5.37856819227763,0

Afvalbakken.170749,2023-02-03,52.1858107577616,POINT (52.185814394323245 5.396585714877931),Emiclaer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Kattenbroek,5.39658534457039,0

Afvalbakken.170750,2023-02-03,52.1862936045027,POINT (52.186297244279636 5.396510076303168),Emiclaer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Kattenbroek,5.39650969968593,0

Afvalbakken.170751,2023-02-03,52.1897021027674,POINT (52.189705876056145 5.3740625741454915),Bieshaar-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37406228725697,0

Afvalbakken.170752,2023-02-03,52.1293129144309,POINT (52.129316422816935 5.374777557541421),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,01-04-2014,,Elementverharding,Elementverharding,,5.37477803565766,0

Afvalbakken.170753,2023-02-03,52.1277853221284,POINT (52.127788817536455 5.376646206395339),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,01-04-2014,,Asfalt,Asfalt,,5.37664669905588,0

Afvalbakken.170754,2023-02-03,52.1615385178429,POINT (52.16154224822354 5.351087913237666),Bomenbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Gazon,Gazon,Soesterkwartier,5.35108808838132,0

Afvalbakken.170755,2023-02-03,52.1617504540731,POINT (52.1617541842352 5.351357252783709),Bomenbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Gazon,Gazon,Soesterkwartier,5.35135742428809,0

Afvalbakken.170756,2023-02-03,52.1648698718825,POINT (52.16487335708645 5.404397198405902),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-06-2020,,Ruw gras,Ruw gras,Liendert,5.40439708422198,0

Afvalbakken.170757,2023-02-03,52.1832011868999,POINT (52.183204799599395 5.398258488451256),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Gazon,Gazon,Zielhorst,5.398258145044,0

Afvalbakken.170758,2023-02-03,52.1849321007164,POINT (52.18493572706341 5.397553114971001),Emiclaer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Kattenbroek,5.39755275130195,0

Afvalbakken.170759,2023-02-03,52.1794755413457,POINT (52.17947912927746 5.399016045082648),Architectenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.39901574996387,0

Afvalbakken.170760,2023-02-03,52.1912469280778,POINT (52.191250380692516 5.434584748688498),Hoekveen e.o.,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,13-10-2020,2009,Gazon,Gazon,Hooglanderveen,5.43458406650832,0

Afvalbakken.170761,2023-02-03,52.1616853061674,POINT (52.16168902557996 5.353765664919265),Bomenbuurt,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,19-06-2020,2009,Gazon,Gazon,Soesterkwartier,5.35376582623707,0

Afvalbakken.170762,2023-02-03,52.1699181522092,POINT (52.16992159798051 5.415790515296194),Rustenburg-Noord,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,08-07-2020,2009,Heesters,Heesters,Rustenburg,5.41579027136855,0

Afvalbakken.170763,2023-02-03,52.1663147964272,POINT (52.16631823911697 5.413274715334202),Rustenburg-Noord,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,09-07-2020,2009,Gazon,Gazon,Rustenburg,5.41327453776862,0

Afvalbakken.170764,2023-02-03,52.1659330383167,POINT (52.16593646360508 5.4160251363726655),Rustenburg-Zuid,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,06-07-2020,2009,Gazon,Gazon,Rustenburg,5.41602495138818,0

Afvalbakken.170765,2023-02-03,52.166866488361,POINT (52.16687002589801 5.396392691993564),Liendert-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,01-07-2020,,Gazon,Gazon,Liendert,5.39639258762835,0

Afvalbakken.170766,2023-02-03,52.1659070681597,POINT (52.16591064617854 5.387720186229379),Sterrenbeeldenbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,14-07-2020,,Gazon,Gazon,De Koppel,5.38772013664868,0

Afvalbakken.170767,2023-02-03,52.1671176063116,POINT (52.1671211796929 5.38974376911476),Sterrenbeeldenbuurt,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,09-07-2020,,Gazon,Gazon,De Koppel,5.38974369342165,0

Afvalbakken.170768,2023-02-03,52.1957108104397,POINT (52.195714337994275 5.426768617079183),Damespolderbuurt,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,28-10-2020,,Elementverharding,Elementverharding,Vathorst-Centrum,5.42676791323102,0

Afvalbakken.170769,2023-02-03,52.1875986315808,POINT (52.18760236013418 5.3806583779225905),Langenoord,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,22-09-2020,,Gazon,Gazon,Hoogland,5.38065807818981,0

Afvalbakken.170770,2023-02-03,52.1657426411704,POINT (52.1657462567447 5.380077708078573),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38007769711878,0

Afvalbakken.170771,2023-02-03,52.1666064842983,POINT (52.16661010683594 5.379489550289481),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-07-2020,,Elementverharding,Elementverharding,Schothorst-Zuid,5.37948953089122,0

Afvalbakken.170772,2023-02-03,52.1998907780962,POINT (52.19989440795045 5.413802379589919),Park van de Tijden-Oost,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,22-09-2020,,Ruw gras,Ruw gras,Vathorst-De Velden,5.41380169684556,0

Afvalbakken.170773,2023-02-03,52.1787650716674,POINT (52.1787687391433 5.382871890833468),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-09-2020,,Gazon,Gazon,Schothorst-Noord,5.38287169455804,0

Afvalbakken.170774,2023-02-03,52.165602149836,POINT (52.16560554917538 5.420269249321468),Rustenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,06-07-2020,,Gazon,Gazon,Rustenburg,5.42026904916836,0

Afvalbakken.170775,2023-02-03,52.1685001404436,POINT (52.16850357628989 5.416318106761951),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,08-07-2020,,Heesters,Heesters,Rustenburg,5.41631788161451,0

Afvalbakken.170776,2023-02-03,52.1518665656169,POINT (52.151869986424295 5.406033489446327),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.40603355624835,0

Afvalbakken.170777,2023-02-03,52.1783316213637,POINT (52.17833515370611 5.408099056087321),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40809872740879,0

Afvalbakken.170778,2023-02-03,52.1661168773326,POINT (52.16612032416785 5.4123736933662),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,,Asfalt,Asfalt,Rustenburg,5.412373523062,0

Afvalbakken.170779,2023-02-03,52.1669337159908,POINT (52.16693722734676 5.401359000569135),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Liendert,5.40135887128436,0

Afvalbakken.170780,2023-02-03,52.2063562508101,POINT (52.20636016991635 5.366139153955654),Stadstuin,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,29-10-2020,,Halfverharding,Halfverharding,Nieuwland,5.36613871112637,0

Afvalbakken.170781,2023-02-03,52.2065615687616,POINT (52.20656548069827 5.367987131284978),Stadstuin,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,29-10-2020,2016,Halfverharding,Halfverharding,Nieuwland,5.36798667284702,0

Afvalbakken.170782,2023-02-03,52.2069497687214,POINT (52.20695366526074 5.371827781764128),Stadstuin,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,29-10-2020,,Gazon,Gazon,Nieuwland,5.371827291236,0

Afvalbakken.170783,2023-02-03,52.1586170619671,POINT (52.15862062301619 5.3846145002914785),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-10-2017,,Gazon,Gazon,Stadskern,5.38461456248928,0

Afvalbakken.170784,2023-02-03,52.1583825598703,POINT (52.1583860986374 5.388807781136434),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,05-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38880782822933,0

Afvalbakken.170785,2023-02-03,52.1619459202978,POINT (52.161949466604284 5.390368803265033),Kruiskamp-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.39036879502526,0

Afvalbakken.170786,2023-02-03,52.1637012023097,POINT (52.16370475241428 5.39116880550293),Kruiskamp-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-07-2020,,Gazon,Gazon,Kruiskamp,5.39116876962736,0

Afvalbakken.170787,2023-02-03,52.1632752926362,POINT (52.16327884042265 5.391241992249916),Kruiskamp-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-07-2020,,Gazon,Gazon,Kruiskamp,5.39124196185926,0

Afvalbakken.170788,2023-02-03,52.1654633099679,POINT (52.16546685372 5.393954322791101),Kruiskamp-Noord,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,23-07-2020,,Gazon,Gazon,Kruiskamp,5.39395424960112,0

Afvalbakken.170789,2023-02-03,52.1886221735094,POINT (52.188625787170004 5.403942105386676),Boerderijenkamer,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,17-09-2020,,Heesters,Heesters,Kattenbroek,5.40394165115975,0

Afvalbakken.170790,2023-02-03,52.1648544488538,POINT (52.16485807325957 5.377433672118196),Jericho / Jeruzalem,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,23-07-2020,,Ruw gras,Ruw gras,De Koppel,5.3774336852086,0

Afvalbakken.170791,2023-02-03,52.1958629103419,POINT (52.19586653766841 5.409587986136482),Dassenberg e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.40958739099325,0

Afvalbakken.170792,2023-02-03,52.1692468577597,POINT (52.16925032645243 5.411150812007739),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.41115060119926,0

Afvalbakken.170793,2023-02-03,52.1617516013573,POINT (52.161755177963684 5.384242945359673),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38424296755867,0

Afvalbakken.170794,2023-02-03,52.1742095087033,POINT (52.17421305730423 5.401136759511152),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,2009,Heesters,Heesters,Schothorst-Noord,5.40113652767198,0

Afvalbakken.170795,2023-02-03,52.1742960902367,POINT (52.1742996533926 5.3985029531295785),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39850273387371,0

Afvalbakken.170796,2023-02-03,52.1498947951658,POINT (52.14989823506861 5.401128015499912),Componistenbuurt-Midden,Gemeente Amersfoort,Blikvanger,,Zuid,Afvalbakken,02-07-2020,,Heesters,Heesters,Randenbroek,5.40112812984886,0

Afvalbakken.170797,2023-02-03,52.1695238862617,POINT (52.16952754608489 5.374716345258568),Vuurtoren,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,10-07-2020,2009,Ruw gras,Ruw gras,Schothorst-Zuid,5.3747163116599,0

Afvalbakken.170798,2023-02-03,52.1598483151947,POINT (52.15985196956459 5.366411120979216),Rivierenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,23-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.36641124745676,0

Afvalbakken.170799,2023-02-03,52.127582438611,POINT (52.127585932610046 5.376830582513691),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,01-04-2014,,Asfalt,Asfalt,,5.37683107729618,0

Afvalbakken.170800,2023-02-03,52.1270709341732,POINT (52.12707442470255 5.3772798773734705),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,01-04-2014,,Bosplantsoen,Bosplantsoen,,5.37728037756447,0

Afvalbakken.170801,2023-02-03,52.1639617689593,POINT (52.16396526399367 5.401814869586359),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Gazon,Gazon,Kruiskamp,5.40181478053221,0

Afvalbakken.170802,2023-02-03,52.1893584823851,POINT (52.189362092038266 5.4054841905060735),Boerderijenkamer,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,17-09-2020,,Ruw gras,Ruw gras,Kattenbroek,5.40548371625888,0

Afvalbakken.170803,2023-02-03,52.1259158530338,POINT (52.12591934409929 5.376585016686415),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,01-04-2014,,Bosplantsoen,Bosplantsoen,,5.37658553347327,0

Afvalbakken.170626,2023-02-03,52.1445573781386,POINT (52.144560823119306 5.396540345290519),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-09-2020,2013,Elementverharding,Elementverharding,Vermeerkwartier,5.39654055189746,0

Afvalbakken.170627,2023-02-03,52.1372924152982,POINT (52.137295820569854 5.399530895747888),Dorrestein,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-09-2020,2014,Gazon,Gazon,Vermeerkwartier,5.39953119435866,0

Afvalbakken.170628,2023-02-03,52.1417504440011,POINT (52.14175385895407 5.400384559735488),Dorrestein,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-09-2020,2014,Asfalt,Asfalt,Vermeerkwartier,5.40038479245681,0

Afvalbakken.170629,2023-02-03,52.1762721930816,POINT (52.17627575034612 5.40152659704519),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Gazon,Gazon,Schothorst-Noord,5.40152633373186,0

Afvalbakken.170630,2023-02-03,52.1549912478471,POINT (52.154994793968505 5.384571905233453),Stadhuisplein,Bedrijven / ondernemingen,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38457201581719,0

Afvalbakken.170631,2023-02-03,52.1536685397996,POINT (52.15367206648462 5.387358770849818),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38735888764791,0

Afvalbakken.170632,2023-02-03,52.1673839539131,POINT (52.16738727436495 5.434937436763593),Bloeidaal,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-11-2020,,Ruw gras,Ruw gras,Buitengebied-Oost,5.43493713817266,0

Afvalbakken.170633,2023-02-03,52.1459429830865,POINT (52.1459464290543 5.397275816492282),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-09-2020,,Gazon,Gazon,Vermeerkwartier,5.39727600107484,0

Afvalbakken.170634,2023-02-03,52.1820496848868,POINT (52.18205328001038 5.400332210516035),Architectenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-07-2020,,Heesters,Heesters,Zielhorst,5.4003318715411,0

Afvalbakken.170635,2023-02-03,52.1546973660976,POINT (52.15470088373245 5.389937644693903),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38993773698678,0

Afvalbakken.170636,2023-02-03,52.1544369739712,POINT (52.154440493784165 5.389308390757464),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38930848918426,0

Afvalbakken.170637,2023-02-03,52.145657141321,POINT (52.14566069444073 5.3759501400919385),Verhoevenstraat e.o.,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,29-07-2020,,Gazon,Gazon,De Berg-Zuid,5.37595040597609,0

Afvalbakken.170638,2023-02-03,52.1478455294668,POINT (52.14784908638487 5.3767943923271355),Huijgenslaan e.o.,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,22-09-2020,,Gazon,Gazon,De Berg-Zuid,5.37679462703834,0

Afvalbakken.170639,2023-02-03,52.173979383766,POINT (52.17398298751273 5.390447952381546),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39044777970801,0

Afvalbakken.170640,2023-02-03,52.1729799693356,POINT (52.172983569394454 5.390170706470687),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39017054886212,0

Afvalbakken.170641,2023-02-03,52.1737447403796,POINT (52.17374835161596 5.388755306832275),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38875514618837,0

Afvalbakken.170642,2023-02-03,52.1712487651058,POINT (52.17125239844557 5.381869280748324),Elly Takmastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38186918885471,0

Afvalbakken.170643,2023-02-03,52.1507446142027,POINT (52.150747983773876 5.41444020679675),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,11-09-2020,,Asfalt,Asfalt,Schuilenburg,5.41444025701061,0

Afvalbakken.170644,2023-02-03,52.1699281963411,POINT (52.16993162865656 5.41814991718318),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,08-07-2020,,Elementverharding,Elementverharding,Rustenburg,5.41814966131786,0

Afvalbakken.170645,2023-02-03,52.1765131647236,POINT (52.176516723190915 5.401539672151946),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.40153940532991,0

Afvalbakken.170646,2023-02-03,52.1755472362803,POINT (52.17555078505668 5.4023924062895325),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.40239214871742,0

Afvalbakken.170647,2023-02-03,52.1756942060311,POINT (52.175697754049956 5.402674536365531),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.40267427518687,0

Afvalbakken.170648,2023-02-03,52.1601016858042,POINT (52.160105202823196 5.394437714200735),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Asfalt,Asfalt,Stadskern,5.39443771301369,0

Afvalbakken.170649,2023-02-03,52.174842729519,POINT (52.17484638459243 5.381180089211384),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Gazon,Gazon,Schothorst-Noord,5.3811799536886,0

Afvalbakken.170650,2023-02-03,52.1625236928721,POINT (52.16252708951505 5.418291196254873),Rustenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,01-07-2020,,Ruw gras,Ruw gras,Rustenburg,5.4182910523217,0

Afvalbakken.170651,2023-02-03,52.1653418711779,POINT (52.16534526992164 5.4201624579722),Rustenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,06-07-2020,,Gazon,Gazon,Rustenburg,5.42016226231316,0

Afvalbakken.170652,2023-02-03,52.1545631721918,POINT (52.1545666917887 5.389449969868551),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38945006599948,0

Afvalbakken.170653,2023-02-03,52.1550896075816,POINT (52.15509299365437 5.414560650665861),Schuilenburg-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Heesters,Heesters,Schuilenburg,5.41456063527596,0

Afvalbakken.170654,2023-02-03,52.1753785418967,POINT (52.17538215816119 5.389425584486928),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38942539815692,0

Afvalbakken.170655,2023-02-03,52.1553665357437,POINT (52.15537004455513 5.392172743621255),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39217281748612,0

Afvalbakken.170656,2023-02-03,52.1574562306842,POINT (52.157459737542 5.394212236478784),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39421227291033,0
