OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
456,84bd15d1-6d06-4fa1-bdd4-0fcde31f35b1,60,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,"62,396959",-0.13049,"-0,130490",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Meerlo = Tienraij,MLO,PPLG,203605.111,389231.03399999,21.84799999,51,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.49001265,6.08704577,62.396959
457,13704767-4ede-4aa8-9533-14aff9c7e336,283,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","202,630003",-3.030563,"-3,030563",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,79917.52099999,433320.254,4.557,95,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.88334662,4.29666142,202.630003
458,0a3bcaf3-b630-467c-9176-983c5323508e,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,997490",-0.690807,"-0,690807",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,88936.479,431932.092,4.333,473,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87201389,4.42790529,7.99749
459,18f2e760-6057-4873-8ea2-725297cd653e,120,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,663121",-21.974273,"-21,974273",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61444.59399999,439934.56699999,5.211,1223,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.9399865,4.0266159,1.663121
460,5354d4a4-bf12-43c8-a827-95468c1a162e,60,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,"6,300597",-9.654371,"-9,654371",Randstad Noord,RN,Driebergen,15,Baan,Neerlands Midden,ProRail,Houten,HTN,PPLG,139565.844,450548.623,3.08999999,1843,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.04304461,5.16223456,6.300597
461,f9188c20-3922-466d-854b-5759f003ef5d,60,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"82,860004",-54.420614,"-54,420614",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Centraal,RTD_15m-19m,NCBG,90819.524,437669.786,1.496,514,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.92380035,4.4541757,82.860004
462,61c6d04b-b87d-4bde-a8fb-11e7aaed478f,60,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,290804",-27.193937,"-27,193937",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,NCBG,148705.49299999,411911.08799999,6.793,16,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.69593786,5.29615765,47.290804
463,24e6b709-ab8e-4b68-85f9-7ff2c9e47227,,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,"177,658317",-36.78851,"-36,788510",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Sloterdijk,ASS,PPLG,116631.89599999,489225.135,5.95699999,5053B,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.38953629,4.82358041,177.658317
464,35e21a1c-d238-4844-bd38-4f4048f937b8,,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"21,735840",2.432433,"2,432433",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Schagen,SGN,PPLG,115757.099,532858.415,0.908,1205B,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.78159646,4.80557858,21.73584
465,7f861488-1679-4d7e-97ed-f0a21c2a763b,120,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,"201,596839",14.125347,"14,125347",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Botlek Theemsweg",BOTTH,NCBG,75787.482,433822.29499999,5.383,88,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.88728592,4.23657054,201.596839
466,1946a301-baba-4ec4-ba24-259f94b69c78,60,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"23,447125",-25.607669,"-25,607669",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,83592.54899999,454141.40399999,0.421,1301,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.0709492,4.34569612,23.447125
467,a2057920-d24d-4558-a605-67a3397819ca,60,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,"300,881328",2.974297,"2,974297",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - Yara,Axel Aansl.,AXA,NCBG,47598.438,366441.09899999,1.344,9,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.27708257,3.84790271,300.881328
468,788f70d9-a27c-4bc7-b463-fb8caef0b288,60,666,b,666,666_b,Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,"47,355983",6.240148,"6,240148",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Meteren,BRMET,PPLG,147224.20499999,430096.988,5.00999999,4213,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.85938162,5.27432502,47.355983
469,4f183a22-8713-491a-93cd-4bbb450f087d,,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,"905,110668",100.001071,"100,001071",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Watergraafsmeer,WGM,NCBG,125063.974,485186.071,2.463,3023,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.3537604,4.94780223,905.110668
470,4d117543-226e-4671-b607-61af21df52bc,,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,555406",18.911892,"18,911892",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Lijnwerkplaats,ASDWPL,NCBG,119957.845,489189.02799999,2.37599999,965,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.38943419,4.87244,78.555406
471,e5918a1f-65a5-4555-ac4d-d875a3c3f82b,60,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"44,370240",-21.001219,"-21,001219",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,Rotterdam Stadion,RTST,NCBG,95052.73699999,434645.75799999,0.676,1041,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.89709422,4.51623635,44.37024
472,b35e8a7f-a9f2-44c2-b2c1-c76138dcfbc3,283,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"47,385525",2.69548,"2,695480",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Best,BET,PPLG,154428.769,392425.09999999,14.576,1315A,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.52082182,5.37896943,47.385525
473,5e48ed37-0653-438a-98bd-107453c6cd7c,60,517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,"0,175521",-6.752967,"-6,752967",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209429.927,375497.08199999,22.13899999,203,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.36603908,6.16878807,0.175521
474,f7246950-a319-4607-a605-d5035b286867,60,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"37,611045",-4.485802,"-4,485802",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,Helmond,HM,PPLG,174804.283,387431.25199999,18.603,427B,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.47558558,5.67226178,37.611045
475,859231bb-2d75-449c-9aa5-766ae3ac2ea2,,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,"11,596584",-16.90572,"-16,905720",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Beverwijk,BV,PPLG,105296.965,499183.113,2.101,1629,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.47811761,4.65560582,11.596584
476,177d7fa7-830b-4666-b476-a10c0cf41e12,60,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,"301,225426",6.02736,"6,027360",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Moerdijk Industrieterrein,MDKI,NCBG,99666.471,410358.68199999,3.069,930,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.67928723,4.58714224,301.225426
477,c5cb4e16-2fe2-496f-8178-a8956ca87606,,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"31,755650",1.7127,"1,712700",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Hoorn,HN,PPLG,131778.35399999,517511.09899999,-0.89,3A,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.64459628,5.04410591,31.75565
478,6c5858d0-21f1-4446-8167-2e0f80413d64,,528,a,528,528_a,Hilversum,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"0,586491",-1.829138,"-1,829138",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Hilversum,HVS,PPLG,141225.122,470423.201,5.761,61B,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.22171996,5.18561627,0.586491
479,9fe390c6-a141-4eee-b004-5e6b532f14e8,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,637684",19.348892,"19,348892",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Strukton Rail Short Line,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,103884.277,499523.40399999,4.98099999,914,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.48104559,4.63476153,201.637684
480,3d8d1118-4c13-4ae8-9122-a4ea0d87fd35,60,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"48,177371",-28.279546,"-28,279546",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148497.062,411049.804,6.524,406,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.68819385,5.29315896,48.177371
481,f9b4dcfd-85a2-4407-82a9-df92399e88cd,60,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,582295",13.820504,"13,820504",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT,PPLG,177355.60699999,318148.846,46.79699999,123B,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.85273536,5.70464756,0.582295
482,f7b5bc66-5d65-4de3-b072-540957926832,60,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,"46,008083",-4.770171,"-4,770171",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Roermond,RM,PPLG,197354.649,355795.87,27.247,23,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,51.1899922,5.99305403,46.008083
483,d14778b9-f9be-4c2e-abad-57d86e3c6acc,,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"52,672867",-6.473066,"-6,473066",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Enschede,ES,PPLG,256877.932,471412.522,40.207,1007,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Oost,52.22136744,6.87818972,52.672867
484,7c00bbbe-e886-4785-bd74-064e2f85aa08,60,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,"2,802798",1.486432,"1,486432",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Roosendaal,RSD,PPLG,92432.168,395799.56199999,4.929,65,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.54767375,4.48516039,2.802798
485,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,60,129,,129,129__,Terneuzen Aansl. - Terneuzen,Fsz-Tnz,Zelzate (B) - Terneuzen ,"30,642571",-8.561557,"-8,561557",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Terneuzen Aansl.,TNZA,NCBG,46142.98399999,372280.731,1.25499999,43,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.32928,3.82525906,30.642571
486,9403ce6c-c1f8-49ac-95d5-bea982266087,,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"27,278207",3.643204,"3,643204",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Zutphen,ZP,PPLG,209984.383,462049.02399999,11.664,121B,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.14388847,6.19047576,27.278207
487,8ef5e286-9dbb-44d9-83d4-920800343488,,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,"905,743226",1.839468,"1,839468",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Watergraafsmeer,WGM,NCBG,125599.941,484846.26799999,3.282,946,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.35073541,4.95569861,905.743226
488,d49f6aba-3ff9-4de0-aed6-0f6467e83a91,60,540,d,540,540_d,Rotterdam Westelijke Splitsing,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"81,709860",6.232996,"6,232996",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Delfshavense Schie Aansl.,DHSA,PPLG,89721.88499999,437500.99099999,7.658,165A,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.92215565,4.43825279,81.70986
489,5bda9c2d-c65a-420f-95b8-d6e281b02326,60,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"38,483139",1.389843,"1,389843",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Kruiningen = Yerseke,KRG,PPLG,60840.15699999,387339.473,1.624,375A,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.46724408,4.03206832,38.483139
490,4946ee2d-a4aa-40d9-898a-fd73b7337b2d,,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"29,020726",4.171182,"4,171182",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Zutphen,ZP,PPLG,211178.954,463276.88099999,10.772,17A,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.15480328,6.20812863,29.020726
491,a12e3639-52b1-48a1-9375-094851515601,60,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,"300,842230",-0.198089,"-0,198089",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Moerdijk Industrieterrein,MDKI,NCBG,99732.40799999,409980.16399999,3.016,927,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.67589171,4.58815559,300.84223
492,7b0c32f2-e59a-4621-bba1-ed62bbaa76cc,,109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,"32,430729",-2.74119,"-2,741190",Randstad Noord,RN,Maarn,16,Baan,Eemland,ProRail,Veenendaal Centrum,VNDC,PPLG,165257.87,448694.694,7.74,231B,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.02650072,5.53666603,32.430729
493,9b477cd4-613a-4357-b20d-440f1368cbce,,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,"904,297441",11.210108,"11,210108",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Amsterdam Watergraafsmeer,WGM,PPLG,124409.17,485578.869,2.96499999,9A,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.35725455,4.93815561,904.297441
494,f5818e5c-3c89-4a48-91c6-7408e08e7614,,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,"42,218188",-6.019594,"-6,019594",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Alkmaar,AMR,PPLG,110960.86599999,516837.66999999,2.386,71A,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.63726006,4.73663292,42.218188
495,cede7a17-1d58-422d-967c-2c44d6bf6126,120,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","26,934258",15.525359,"15,525359",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Europoort",ERP,PPLG,73068.91899999,436536.94,5.405,411,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.91128813,4.19644305,26.934258
496,4961793c-c413-450b-8ff3-1a571e06d4f8,60,817,h,817,817_h,Vlissingen Sloehaven,Frkw-Qh,Frankrijkweg - Quarleshaven ,"310,234773",0.303993,"0,303993",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,Sloehaven Emplacement,SLOE_VP,NCBG,39193.281,387151.76699999,5.686,52,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.46152572,3.72070634,310.234773
497,f45fda53-c91d-420c-9fb7-3b107159de79,120,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","27,806233",12.042843,"12,042843",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Europoort",ERP,PPLG,72397.857,437091.70799999,5.331,431,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.91617443,4.18655888,27.806233
498,2561eeb4-72ae-410e-a2be-6373d4537055,,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,"0,700000",-44.074701,"-44,074701",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,NCBG,241371.41899999,486300.188,11.50799999,923,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Oost,52.35779491,6.65512002,0.7
499,80d642e7-c908-4b01-af22-80f7fe3b8245,,485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,"101,161368",8.957081,"8,957081",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Hemhaven (gebied),ASDH,NCBG,119251.538,490712.302,1.216,43,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.40307866,4.86190268,101.161368
500,4282439d-b0b2-4f8a-8c29-fd29a062d517,,093,,93,093__,Blauwkapel - Den Dolder,Ut-Amf,Utrecht - Amersfoort ,"9,164117",3.600119,"3,600119",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Bilthoven,BHV,PPLG,142721.95699999,460321.641,4.41699999,73A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.13096335,5.20788624,9.164117
501,42d8216d-0138-469e-a28c-2a730ac6a3a3,60,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,"7,981001",5.270658,"5,270658",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Moerdijk Industrieterrein,MDKI,NCBG,100380.255,409600.868,3.87999999,953,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.67254625,4.59758064,7.981001
502,ccaaf7fa-493e-4a78-b9a5-f27ef33c57c6,,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"43,685995",-115.689045,"-115,689045",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort Hoofdwerkplaats,AMFWPH,NCBG,153139.54999999,462978.347,5.53899999,565,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15497518,5.36001774,43.685995
503,bd336d2d-3047-4d3c-9da6-2c384c9fd72f,60,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"67,214548",2.009574,"2,009574",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Delft Aansl.,DTA,PPLG,83098.731,448900.37199999,0.962,467B,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.0237847,4.3395975,67.214548
504,8977bacc-c0dc-4e67-a996-90133d6f35b4,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,421000",28.533379,"28,533379",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Strukton Rail Short Line,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,104101.28599999,499468.856,4.65,902,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.48057561,4.63796404,201.421
505,80e247ee-f5dc-40be-bceb-2de7f209ce16,120,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"3,019715",-4.109408,"-4,109408",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,Maasvlakte Yangtzehaven Zuid,MVTYZ,PPLG,60966.917,441217.18699999,5.14499999,1615,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.95143153,4.01931963,3.019715
506,ee793caa-3f28-44fe-aa99-fa682d0e7f3a,60,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"29,536983",-15.110514,"-15,110514",Randstad Zuid,RZ,Rijn en Gouwe,81,Baan,Rijn en Gouwe,ProRail,Gouda Goverwelle,GDG,PPLG,110802.283,447578.07299999,-0.386,475B,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Zuid-Holland Noord,52.01480005,4.74337863,29.536983
507,cebd5ca3-3008-429c-b9c5-72ae6a303b51,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"35,319735",37.587069,"37,587069",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek Heuvelsporen,KFH_Heuvel,NCBG,100345.819,427503.29999999,0.026,15-18,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.83344527,4.59426319,35.319735
508,f612006b-7b38-42f5-9500-4b70e9269043,60,521,b,521,521_b,Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,"22,283244",-1.712375,"-1,712375",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Schin op Geul,SOG,PPLG,188918.19399999,318622.106,97.44299999,351A,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.8564213,5.86887691,22.283244
509,00d15a97-0d6c-47ac-9615-ca8c2e738271,,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"29,070966",-11.041172,"-11,041172",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,ProRail,Maarssen,MAS,PPLG,131764.788,459962.55499999,1.87599999,3863,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.12738436,5.04788741,29.070966
510,51a97190-e932-4d89-85bc-92c4c5b7cf26,60,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"37,458311",-2.111337,"-2,111337",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Kruiningen = Yerseke,KRG,PPLG,61693.288,386769.08399999,1.11,359A,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.46226014,4.04449443,37.458311
511,e9da5c89-4d2b-4181-9133-dbfdf46f75fa,60,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,126591",-119.556626,"-119,556626",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,Derden - Overig - SSN,Rotterdam Noord Goederenstation,RTNG,NCBG,94614.073,439965.087,0.539,X0137,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.94485376,4.5089296,49.126591
