OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1126,S,sGM5-w2211V,Pseudo,Lichtsein,WISSEL_GW,2204,2211,db765887-0681-4874-afbd-7141d4b193c1,7246726d-5b0a-4e5c-a6ba-1eddf2d81cd6,9fb2ae3f-17ea-42b1-9336-14706ca31708,e8c56caf-0259-12e2-2870-d1d7e80360b8,,5.353228,"5,353228",5.392065,"5,392065",8.229994,"8,229994",8.268831,"8,268831",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,09f62223-ee8d-472f-8cd7-ff16a1f8ef89,2067R,135_2067R_42.9
1127,W,29A,Benoemd,,,,,,,,,e56fa8b6-7e2e-44b1-afb5-e1cdbf168d82,0.03976,"0,039760",0.04426,"0,044260",12.569497,"12,569497",12.574045,"12,574045",128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,641fa30f-8ef3-4276-91b7-20b1c865e8b0,23BV,
1128,S,sDD-w83BR,Pseudo,Lichtsein,WISSEL_GW,86,83B,00feac0d-db1a-4290-95c7-56649e9d4c02,fc5af3f4-4e42-42c2-aa26-9a590b7e47c6,9f277cad-35db-43d7-8e65-d91d8d36da3f,af79d2ae-3d9a-1d89-452f-a0ee8dc4a355,,13.183544,"13,183544",13.197651,"13,197651",14.00017,"14,000170",14.014132,"14,014132",503,b,503,503_b,Deventer,Apd-Dv,Apeldoorn - Deventer ,fec42101-ab4f-4f77-aa42-b98db9bd3938,69V,608_69V_88.9
1129,W,2121,Benoemd,,,,,,,,,130ad6b9-6635-4169-876f-c430817ca851,0,"0,000000",0.061145,"0,061145",47.407364,"47,407364",47.467444,"47,467444",614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,b3a21fd7-6f5d-4624-a26d-2bbc1a630b0e,2121L,
1130,W,3237B/3253A,Benoemd,,,,,,,,,86fa289c-a65c-4df4-9638-679414e54cf5,0.009976,"0,009976",0.021806,"0,021806",34.162269,"34,162269",34.173957,"34,173957",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,a2e74e5d-1fa7-47c0-bf1a-e85c2643b66d,3253AP,
1131,S,wK2781Q-w2787L,Pseudo,KRUISING,WISSEL_GW,K2781,2787,cf7da359-3399-4380-b519-1bcb5604ec64,3bab5c65-733c-409e-a848-bd3d0450bf73,a8b66471-180b-407d-a1b1-cc4ed57d9cb8,92156285-ab2c-def0-f5de-6f14e8e3e943,,0.058595,"0,058595",0.036176,"0,036176",35.837225,"35,837225",35.859363,"35,859363",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,4fb250a7-97b7-4c63-b54a-a9b9082ff270,2787L,531_2787L_35.9
1132,W,301,Benoemd,,,,,,,,,e2614795-7b65-44dd-b84f-812d2eaf2e3d,0.208855,"0,208855",0.245326,"0,245326",22.228113,"22,228113",22.264496,"22,264496",553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,a9ea57cd-575e-436d-8130-9de3e3f303ce,297V,
1133,S,w1013V-w1017AV,Pseudo,WISSEL_GW,WISSEL_GW,1013,1017A,af1cc9b4-38ff-49e0-93f3-a846a097734e,76819cb7-bf34-4e6d-9cb0-04f8ec7fe519,988d1d4b-d65a-4ecd-a02d-2f7ee307bb20,74604f6e-b194-1757-b0cf-a1f2666fd1e7,,0.0045,"0,004500",0.151776,"0,151776",44.776971,"44,776971",44.923801,"44,923801",534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,0d9f96e6-4a64-4511-9fa0-597f080852c3,1013V,534_1013V_44.8
1134,S,AD1,Benoemd,Lichtsein,Lichtsein,3658,4411,2c207c24-318f-486c-b063-7d9faf1d6484,a6085450-3d8d-4c3e-841f-049a51b49ae6,14f73af6-45b8-4354-824b-9a88eae4f843,30802eed-5189-8bbb-df04-756de1ec57c7,,0.383671,"0,383671",0.607713,"0,607713",23.400646,"23,400646",23.624438,"23,624438",098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,37fb7089-3ae6-4e70-9f67-3b5084bd9194,3645V,529_3645V_23.0
1135,W,1211,Benoemd,,,,,,,,,b7d8ef6f-2c32-448e-b138-69e15bedc672,0,"0,000000",0.034066,"0,034066",115.346204,"115,346204",115.312972,"115,312972",817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,63d4e7fa-d8ea-4f45-a4e6-434fdc051671,1211R,
1136,S,SJ_911V-w911V,Pseudo,STOOTJUK,WISSEL_GW,SJ_911V,911,bbe2b50a-8226-4913-a864-b5e8b4424d41,0be867c9-8637-4dbf-af7c-df3ac9c6a628,0e5bad15-a477-42bc-b6db-c84d912cb77a,b9030170-32c1-1bc1-ffa7-d30928cf151e,,0.292086,"0,292086",0.00475,"0,004750",30.489245,"30,489245",30.779477,"30,779477",103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,9a916a95-1300-46e3-8c94-a259738a39c4,911V,103_911V_30.8
1137,S,1d,Benoemd,WISSEL_GW,WISSEL_GW,7,10,7109a542-d85d-45b6-8ea9-e362986ec18e,70b4acad-651b-4d64-a664-173e30df332b,c685161e-cd47-45d9-bb72-4be21abe6774,75c31f24-5220-4a40-bf27-bce03a4452a6,,0.034065,"0,034065",0.170604,"0,170604",0.123847,"0,123847",0.259844,"0,259844",463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,cbe8cf74-ecf3-4580-966f-04b70a03066c,7R,463_7R_0.1
1138,S,407,Benoemd,Lichtsein,STOOTJUK,4048,SJ_4049R,9e088051-7404-4b13-a89c-2c22bdbfbc47,e7d7cade-4902-45cc-bc73-d38b444bbe44,4622877c-44c5-48c2-8cdb-b20287d9f711,b0c7da7f-de0d-5967-a9a8-41ca6c4c7f93,,0.086076,"0,086076",0.533674,"0,533674",0.78414,"0,784140",0.363743,"0,363743",926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,56b6145d-d986-41ac-8b18-0f0d1a3e598b,4049R,926_4049R_0.9
1139,W,245,Benoemd,,,,,,,,,4aaad4a9-788a-4a89-9d35-05bc5e4708bd,0.919175,"0,919175",0.977317,"0,977317",45.099348,"45,099348",45.15913,"45,159130",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,ca1ee6e3-f961-4823-ac62-5b9dab3c620c,161AR,
1140,W,925,Benoemd,,,,,,,,,3a9788f3-5ad9-45e4-ab23-392e74324009,0.583199,"0,583199",0.60193,"0,601930",0.728766,"0,728766",0.747139,"0,747139",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,80142397-3b88-4944-b183-d7068047c8f7,904P,
1141,S,HT,Benoemd,WISSEL_GW,Lichtsein,1301,1310,b205d1c3-54c4-48a8-a038-7537f9e2a317,09f43da5-1ab7-4f10-a9b8-628060fb15a7,25622b90-1702-475f-b311-0a9b56b4ab7a,5d329799-3f43-1898-0c40-75d1b9284c11,,0.07034,"0,070340",0.424832,"0,424832",30.599706,"30,599706",30.953971,"30,953971",116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,94ae3d1f-c516-4f1f-ab1e-5331feab79cc,1301V,542_1301V_30.5
1142,W,1311/1313,Benoemd,,,,,,,,,e07734d2-24f3-4056-b4db-cf5fdc327631,0.030537,"0,030537",0.040511,"0,040511",23.526503,"23,526503",23.53648,"23,536480",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,8eca68af-1cbc-4701-af2f-2c8fd7c1953e,1305Q,
1143,W,223B/225A,Benoemd,,,,,,,,,9c1bb7bc-579a-4ccb-9272-4ec3e86327fc,0,"0,000000",0.009975,"0,009975",23.754303,"23,754303",23.764301,"23,764301",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,b3475fe0-90c3-47d3-93be-94ccde058dfa,225AT,
1144,S,OK,Benoemd,Lichtsein,Lichtsein,88,240,aeccb398-d2b2-43a4-bae9-fa39d4d8d671,43d875da-27db-4880-be14-ad00c0e29d97,01b8b268-b457-444e-b88b-baa6e43958b2,3e2ac213-2499-cb94-d94c-62d654892bd8,,0.337186,"0,337186",0.387768,"0,387768",44.348781,"44,348781",44.399999,"44,399999",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,a89862e3-78a9-42b6-bcea-84fcc716a52a,89AV,503_89AV_44.0
1145,W,3,Benoemd,,,,,,,,,9e6484b3-3021-4cde-a9bf-3a0ccfe561fb,0.028682,"0,028682",0.030007,"0,030007",74.296547,"74,296547",74.297851,"74,297851",451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,0511a5e4-95a3-44bd-a1db-c0c274f1276c,2L,
1146,W,2325,Benoemd,,,,,,,,,4a9448d5-4112-410f-8931-1af3e9562dbb,0,"0,000000",0.033156,"0,033156",1.119997,"1,119997",1.1,"1,100000",531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,ff42bbaa-3f18-4f01-8033-c413b7999fa3,2325L,
1147,S,835,Benoemd,Lichtsein,Lichtsein,1532,1542,08cc649f-9e9f-4dee-b5e0-0124e4c998fe,65ca64ce-f8a5-4114-99fd-34f074a63d01,256c164b-730a-422f-aa29-0ee03e4ec185,eea59c2d-2be2-1047-a822-a661393618db,,0.036492,"0,036492",0.808107,"0,808107",0.917834,"0,917834",1.691778,"1,691778",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,17748fae-cf0e-4a71-b3a8-ae34216d61d6,1533R,478_1533R_0.9
1148,W,WN17-18,Benoemd,,,,,,,,,5b0c3700-46c0-433a-a0e9-9141b33423a7,0.036147,"0,036147",0.040647,"0,040647",8.178801,"8,178801",8.183202,"8,183202",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",8fc4f1bb-3c92-41f4-ad47-a53a3f6bc3a4,WN15-18R,
1149,S,116,Benoemd,Lichtsein,STOOTJUK,156,SJ_159AT,08641927-ac1a-47b1-a38d-a93f3f85674a,1a13481e-d864-4737-84b2-6f5cfebda36d,6e228fb0-52d6-4635-9461-5ede204f0db9,e7023f3b-bda6-336c-d90d-41f86d954f56,,0.045939,"0,045939",0.270968,"0,270968",16.425885,"16,425885",16.201932,"16,201932",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,bb639801-8901-4f71-8480-d26d17dd74d2,159AT,514_159AT_16.5
1150,W,165,Benoemd,,,,,,,,,1442a9a6-4adb-4606-a19f-ec74036b5ebd,0,"0,000000",0.0039,"0,003900",0.174308,"0,174308",0.177521,"0,177521",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,3f13bc75-253d-4338-9a5b-bd8e86a8d824,165V,
1151,W,109B,Benoemd,,,,,,,,,5a349a3c-daa1-4af3-b74f-f14cc8c6cfd5,0.028607,"0,028607",0.057214,"0,057214",21.794397,"21,794397",21.822475,"21,822475",551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,05e36fd4-41d3-4ac4-817b-79c45576d55f,109AR,
1152,W,2511,Benoemd,,,,,,,,,a0940b60-d55b-4cff-bde6-3ad5b1af17e5,10.706404,"10,706404",10.710304,"10,710304",20.128709,"20,128709",20.132608,"20,132608",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,cc92c178-8966-4f71-b274-182ea65dde9b,2223V,
1153,W,35A,Benoemd,,,,,,,,,d3ec7a19-331b-4571-987b-40acb1768697,0.252158,"0,252158",0.256057,"0,256057",68.971653,"68,971653",68.975516,"68,975516",517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,071b4ac3-1757-4dfd-9ca9-e4ab55570bb8,11BV,
1154,W,99B/103A,Benoemd,,,,,,,,,556c370c-b8e9-45f9-b624-a5a6bf64b19f,0.009975,"0,009975",0.023011,"0,023011",44.044809,"44,044809",44.057739,"44,057739",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,a8b491ee-d865-42ee-add1-914aac98691e,103AT,
1155,W,209A,Benoemd,,,,,,,,,9bcdd0da-b63c-4e0b-82e3-04b33dd523f0,0,"0,000000",0.043869,"0,043869",0.201703,"0,201703",0.244232,"0,244232",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,aafc2516-eec8-4390-b4be-12fda39e1466,209AR,
1156,S,w2133L-w2135L,Pseudo,WISSEL_GW,WISSEL_GW,2133,2135,b84ab7ea-f725-4498-aa61-32c95679e64d,c920930c-8de5-42a4-9515-dd2456b4270d,3eebf6db-1668-42bc-adcf-5412f96231b1,bfc66fd3-de9f-56fe-233f-75261d2e241d,,0.061155,"0,061155",0.11904,"0,119040",47.466385,"47,466385",47.524246,"47,524246",614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,b433700c-4c00-4b6a-a401-532a5309a043,2133L,614_2133L_47.4
1157,W,2b,Benoemd,Lichtsein,Lichtsein,1170,1194,a15bc97e-8129-4510-973d-80978d29a292,67faad15-46d8-4ce5-b676-cac86391ce8d,,,5deddaf6-c4f7-4256-b470-2da07b157a7e,0.00444,"0,004440",0.0045,"0,004500",29.246529,"29,246529",29.246588,"29,246588",542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,e3f3513a-db94-4e0d-a0d1-216b751ddd4a,1173BV,
1158,W,K1305,Benoemd,,,,,,,,,1bfc3f24-7343-4f7e-8291-528b85feddf7,0.027282,"0,027282",0.031092,"0,031092",23.512645,"23,512645",23.516404,"23,516404",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,750e9140-74cb-4d37-a384-185d7aaade62,1309L,
1159,W,K183,Benoemd,,,,,,,,,955c5258-5b16-4251-854d-fe021d12eb53,0.032941,"0,032941",0.044474,"0,044474",19.294084,"19,294084",19.30556,"19,305560",107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,852b5110-9000-4ad1-96d6-d10bee34f660,183AR,
1160,W,633,Benoemd,,,,,,,,,c02d59ff-cf75-4987-b9de-9a8b026ce88a,0.001325,"0,001325",0.027094,"0,027094",44.15704,"44,157040",44.182462,"44,182462",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,f5a5ff28-c8ac-4e09-8a16-418434adde1d,629V,
1161,S,221,Benoemd,Lichtsein,WISSEL_GW,2636,2607,ed8dd97d-3e03-4056-a40a-83ea4e78d45d,903fbf79-4555-4fca-82a5-659ee1322419,4683d0a0-e505-4d5c-a4c9-1042245c6e8f,2773f9cc-b0ed-171d-5552-784307d2750e,,0.392477,"0,392477",0.527036,"0,527036",34.4398,"34,439800",34.571131,"34,571131",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,e9b0bf60-5072-49f7-8437-3577141e26e5,2413L,531_2413L_34.1
1162,S,ML,Benoemd,Lichtsein,Lichtsein,1028,1032,73ac7180-d80a-41fe-a6c6-5901b27bbdaf,1c25f4cf-3ae5-4988-834b-a837810d3f16,f679258b-eb44-4575-91c3-2fe1438e2e15,cc65a7af-c2fb-9e62-bfbf-8b98ccbe7891,,6.106679,"6,106679",6.443247,"6,443247",21.887091,"21,887091",22.223841,"22,223841",544,b,544,544_b,Breda,Rsd-Bd,Roosendaal - Breda ,bf7ff4ed-83f4-438b-b0b3-74a0da4324de,523BV,121_523BV_8.3
1163,W,807,Benoemd,,,,,,,,,31d1e38c-9122-4919-b375-b703e798fe7d,0.037714,"0,037714",0.042215,"0,042215",68.261376,"68,261376",68.265885,"68,265885",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,352709b1-6fb6-4d10-9a1d-1121e3cca445,806R,
1164,S,sHH-w1205L,Pseudo,Lichtsein,WISSEL_GW,1128,1205,78ce649b-7a06-4011-8f3f-d61a0bf6e6ac,9441d9f3-4b47-4cb3-9f08-a1682c155b87,b89d4914-ed85-4702-a950-bab18004c5ef,5d82eccf-95e8-7b34-346b-38a853423da1,,0.253249,"0,253249",0.392733,"0,392733",0.596611,"0,596611",0.716527,"0,716527",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,5546f483-9d75-4ff1-adeb-4746529006fc,1035L,478_1035L_0.4
1165,S,1,Benoemd,Lichtsein,Lichtsein,30,70,729358c5-f6b9-48a5-ba7c-4dacf0e7d174,b5afa480-7bec-4fa6-8f0b-4f41e830945b,415f92c7-485e-43c0-b09a-a1d5ff96dd6b,693aab84-4a24-543a-e4df-1b6c4a8358de,,0.153281,"0,153281",0.503056,"0,503056",41.825327,"41,825327",42.179322,"42,179322",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,207cb394-e5d2-4291-9b63-39c91ad7f1d4,21AL,620_21AL_41.7
1166,W,407,Benoemd,Lichtsein,Lichtsein,264,284,d37c6fcd-66d2-4a07-ac5b-c2e5acf5d790,43dcebc1-9614-4ebd-bb4b-22419ade9597,,,4c48878b-8f7c-4b9b-9b54-49072bbb7d7c,0.610499,"0,610499",0.64697,"0,646970",70.975617,"70,975617",71.011781,"71,011781",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,671b9170-180a-468a-91b7-c987be977f0b,263BV,
1167,S,621,Benoemd,Lichtsein,Lichtsein,124,130,4d1e4cd0-ce1a-4a58-873a-12181e699f37,cce94aee-75bd-485f-9ffa-4f06ee4299a5,1b158505-4519-4109-a85b-b12e1f4b59a0,47915c65-f11a-4f62-13f8-2e74538efda8,,0.129335,"0,129335",0.318147,"0,318147",17.862932,"17,862932",18.05171,"18,051710",206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,73570963-a66d-4673-9f4e-504edcee2ba2,121R,206_121R_17.7
1168,W,3907,Benoemd,,,,,,,,,d9e85b76-f10f-4465-a58e-a393ff3c4702,4.312466,"4,312466",4.348936,"4,348936",29.578569,"29,578569",29.541731,"29,541731",098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf,2327R,
1169,W,X0257,Benoemd,,,,,,,,,f219f0cb-2973-4bbb-a8a6-aad957160178,0.073676,"0,073676",0.07643,"0,076430",103.344369,"103,344369",103.341603,"103,341603",468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",c987149e-4b0d-4d99-ba99-fb1b77afd7b3,X0089V,
1170,S,2169,Benoemd,WISSEL_GW,WISSEL_GW,958,979,2bff8d09-2f19-4e0f-9e5d-3d20094d293c,68d7b961-3572-4d67-a241-aace7517c7af,fa4d096d-9b28-4e90-9668-1618e249484c,84cfa22c-291e-3c04-3bb5-da4b7d650a07,,0.136337,"0,136337",0.434565,"0,434565",74.799132,"74,799132",74.498793,"74,498793",081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,cde215f7-c053-4231-b76d-188fb18dd557,958L,486_958L_74.9
1171,W,656A/656B,Benoemd,,,,,,,,,dcac4bda-802c-4664-a0c0-e81afb2e6745,0,"0,000000",0.00811,"0,008110",44.35958,"44,359580",44.36776,"44,367760",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,686d7fe6-2a53-4ef5-8ee0-fe0728f21a26,656AS,
1172,S,w285AL-sWY,Pseudo,WISSEL_GW,Lichtsein,285A,288,8483aae0-96de-4306-9fa5-126e006d7a73,24682a36-6e74-4e44-a943-da274936d3f1,5fe2cb71-a91c-4d83-b66b-45ae0f6697bf,3c4a1b91-a16b-16d6-31b1-7a1c6690db0d,,0.058127,"0,058127",0.318249,"0,318249",95.975113,"95,975113",96.234931,"96,234931",038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,1fce4775-9c87-49e0-9723-bf17155d8824,285AL,038_285AL_95.9
1173,S,MJ,Benoemd,Lichtsein,Lichtsein,186,214,601a2da3-e9b9-4d1a-883e-515bcb8fb053,c7ee8d5d-2195-49d2-87b9-45b602745840,04d64e16-c6a8-468b-b8f1-b0cba5ff80d9,54d8b545-4cb1-410f-b099-9274b6fdb0f3,,0.088456,"0,088456",0.132863,"0,132863",18.155675,"18,155675",18.200008,"18,200008",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70c3eedf-5cc9-4bca-82a0-a3efa6851a53,187AR,527_187AR_18.1
1174,W,935a/935b,Benoemd,,,,,,,,,2f9ac404-0345-4c61-a7de-f6f419927c26,0,"0,000000",0.009095,"0,009095",60.399273,"60,399273",60.40834,"60,408340",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,f71a045c-5d2f-4963-8ee7-c7365d5608be,935BP,
1175,S,sZD-w135BV,Pseudo,Lichtsein,WISSEL_GW,136,135B,bb2aea21-fd42-46f6-ae84-e920848441ef,f2759a2a-9c8c-44d9-87be-a3bd7053fa15,67c46541-8cc6-4c9b-a7da-264ceaf9941c,f53ce383-a81e-e546-998e-d9ef264b6f26,,0.260181,"0,260181",0.050751,"0,050751",26.190678,"26,190678",26.400019,"26,400019",033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,bc7caef5-1b07-4410-9c0f-59cf79876224,135BV,609_135BV_26.5
1176,S,sUE2-sUE3,Pseudo,Lichtsein,Lichtsein,4517,4512,c20ab7d9-91ab-42ad-bb10-175b073bdefd,4249d3a7-1f29-473f-991e-dd6de16d8b60,9ef3c0a9-3522-40c4-b5c3-3ff6d885946b,271b5a0e-67fe-d4a1-811a-7e77cd93e371,,2.436317,"2,436317",2.434163,"2,434163",31.453233,"31,453233",31.455391,"31,455391",098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf,2327R,531_2327R_33.9
1177,S,GG13,Benoemd,Lichtsein,Lichtsein,2736,2740,8040bc0c-edb4-4090-b103-be642800b2bb,b816f5f0-af8f-427a-aecb-7b21610dd4c2,a0e676e0-6cf7-4c27-8665-f51cf8ff1fba,9471a52b-5f60-cd65-7729-21806d8f7fae,,3.16455,"3,164550",3.814537,"3,814537",38.599987,"38,599987",39.249974,"39,249974",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,3e091aa7-e36d-4d7d-866e-dbf7d2a15f91,2705L,161_2705L_35.4
1178,W,81A,Benoemd,,,,,,,,,82611822-90a8-414a-bed3-c5a28abbeb42,0,"0,000000",0.030785,"0,030785",0.60651,"0,606510",0.637934,"0,637934",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,7fdc44df-37c5-469d-9e35-c92ad9268f9e,81AL,
1179,S,sRA-w27V,Pseudo,Lichtsein,WISSEL_GW,30,27,71d0aefd-edf6-4061-a9d1-f54a56f71242,50d54573-ecee-4d8b-91d7-79dc51886a22,9627f2cb-47d6-4953-b2e1-3c0656228749,a4b8db4e-50b4-a1b5-5a77-016bddf5a889,,0.525947,"0,525947",0.467874,"0,467874",42.542047,"42,542047",42.6,"42,600000",092,,92,092__,Baarn - Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,3e9123e4-5af7-428b-88b1-c57e498eccb6,27V,506_27V_43.1
1180,S,355,Benoemd,Lichtsein,Lichtsein,2122,2130,4f5ff5bf-f64e-4d27-9a4e-a22be3e84f35,588f9fe7-4996-4c40-9b80-c998372c7cc6,2fca7071-bf5b-430b-ae4a-0be41fa5a763,a3dae396-a1ba-c1f0-a10b-98877eed2899,,0.076519,"0,076519",0.274313,"0,274313",82.3962,"82,396200",82.592672,"82,592672",552,b,552,552_b,Groningen Losplaats,Hlg-Nscg,Harlingen - Nieuweschans Grens ,4df8309d-5895-4973-bc44-363e6747dd1f,2115V,552_2115V_82.3
1181,W,313,Benoemd,,,,,,,,,aeb6e142-5079-4686-a241-366fd756a409,0,"0,000000",0.034065,"0,034065",12.28484,"12,284840",12.318728,"12,318728",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,be3c342c-56d2-4d1f-bebf-6198b6a16b6e,313L,
1182,S,UC3,Benoemd,Lichtsein,Lichtsein,4242,4257,d72a3154-1fa8-4a9c-92c1-cc52ed534686,6fd55745-aa5b-49f8-8503-57103c36670d,ca0a3c8f-a90d-49f0-8b21-51985e3d0d9e,72735a2c-19d0-a220-363f-0105bb23aaa3,,2.853462,"2,853462",4.361938,"4,361938",14.109149,"14,109149",15.62784,"15,627840",080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,11a3d055-38fc-4049-aa98-12851a0963e7,3427V,080_3427V_11.3
1183,W,201Ba,Benoemd,,,,,,,,,c87eaf07-0fb1-45c4-b19a-ba0660495ad1,0.026512,"0,026512",0.03091,"0,030910",44.543651,"44,543651",44.548057,"44,548057",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,3fbe4055-125a-4b8d-a8f9-cccfd18e2952,203AR,
1184,S,s781-w9WV,Pseudo,Stop Marker Board,WISSEL_GW,G-W.12,9W,d4db8bc6-2731-4368-9402-45dc25812307,8715f182-f4cc-4038-858a-534ba7e24f6f,b4c6384a-8d91-4cf8-9981-98ac7ee8e479,fef55e3e-6e4c-4517-b61c-4d1fe4031135,,0.034503,"0,034503",0.0045,"0,004500",67.729646,"67,729646",67.759638,"67,759638",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,543c98d6-be3c-4fe9-9607-71507fc8f6bc,9WV,787_9WV_67.8
