Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
24-06-2018,24-06-2018,24-06-2018,12:00,19:00,Campus Festival,Burchtpoort (WKC Vleuterweide),Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-06-2018,24-06-2018,24-06-2018,12:00,17:00,Home Made Market,Plantage,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
22-06-2018,24-06-2018,24-06-2018,12:00,19:00,HomeRide & HomeRun,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-06-2018,24-06-2018,24-06-2018,12:00,18:00,Straatfeest Tolsteegsingel,Manenburg,wegafsluiting bouwsels,Vergunning verstrekt
24-06-2018,24-06-2018,24-06-2018,13:00,18:00,De Klanksteen 5 jarig jubileum van culturele verbinding,Tolsteegplantsoen,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-06-2018,24-06-2018,24-06-2018,13:00,17:00,Kinderklapstoelconcert,Koekoeksplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-06-2018,24-06-2018,24-06-2018,14:00,18:00,Terras opening - 10 jarig bestaan Restaurant DeRechtbank,Hamburgerstraat,bouwsels,Vergunning verstrekt
24-06-2018,24-06-2018,24-06-2018,15:00,16:00,Zomerse Zondagen (geluid cat.A),Hoge Woerdplein (Castellum Hoge Woerd),wegafsluiting bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,25-06-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
26-06-2018,26-06-2018,26-06-2018,08:15,15:00,Streetwise,Dr. Oolderslaan,wegafsluiting bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,26-06-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
26-06-2018,29-06-2018,26-06-2018,17:00,21:00,Avond vierdaagse Oog in Al,Wijk Oog in Al en klein deel Lombok,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,26-06-2018,18:00,22:00,Avond4daagse Vleuten-De Meern-Haarzuilens,Europaweg,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,27-06-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
27-06-2018,27-06-2018,27-06-2018,11:00,17:00,Opening stationsplein Overvecht,Tiberdreef,bouwsels,Vergunning verstrekt
27-06-2018,01-07-2018,27-06-2018,14:00,22:00,Mini kermis,Van Heukelompark,bouwsels,Vergunning verstrekt
27-06-2018,27-06-2018,27-06-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,27-06-2018,17:00,21:00,Avond vierdaagse Oog in Al,Wijk Oog in Al en klein deel Lombok,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,27-06-2018,18:00,22:00,Avond4daagse Vleuten-De Meern-Haarzuilens,Europaweg,Versterkt geluid  bouwsels,Vergunning verstrekt
28-06-2018,28-06-2018,28-06-2018,08:15,15:00,Streetwise,Dr. Oolderslaan,wegafsluiting bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,28-06-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
28-06-2018,28-06-2018,28-06-2018,13:00,15:30,Golden oldies festival,Smaragdplein,Versterkt geluid  bouwsels,Vergunning verstrekt
27-06-2018,01-07-2018,28-06-2018,14:00,22:00,Mini kermis,Van Heukelompark,bouwsels,Vergunning verstrekt
28-06-2018,29-06-2018,28-06-2018,15:00,23:00,25 Jarig jubileum RAM Mobile Data,Ptolemaeuslaan,versterkt geluid  bouwsels,Vergunning verstrekt
28-06-2018,01-07-2018,28-06-2018,15:00,21:00,HKU Exposure (onderdeel HKU Media),Oudenoord,bouwsels,Vergunning verstrekt
28-06-2018,28-06-2018,28-06-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,28-06-2018,17:00,21:00,Avond vierdaagse Oog in Al,Wijk Oog in Al en klein deel Lombok,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,28-06-2018,18:00,22:00,Avond4daagse Vleuten-De Meern-Haarzuilens,Europaweg,Versterkt geluid  bouwsels,Vergunning verstrekt
03-05-2018,20-09-2018,28-06-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,29-06-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
28-06-2018,29-06-2018,29-06-2018,09:00,17:00,Braderie Winkelcentrum de Klop Overvecht,Andesdreef,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
28-06-2018,01-07-2018,29-06-2018,12:00,21:00,HKU Exposure (onderdeel HKU Media),Oudenoord,bouwsels,Vergunning verstrekt
27-06-2018,03-07-2018,29-06-2018,14:00,00:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
27-06-2018,01-07-2018,29-06-2018,14:00,22:00,Mini kermis,Van Heukelompark,bouwsels,Vergunning verstrekt
29-06-2018,01-07-2018,29-06-2018,16:00,04:00,SHOUT 2018,Uppsalalaan ,Versterkt geluid,Vergunning verstrekt
29-06-2018,29-06-2018,29-06-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
26-06-2018,29-06-2018,29-06-2018,17:00,20:00,Avond vierdaagse Oog in Al,Wijk Oog in Al en klein deel Lombok,wegafsluiting,Vergunning verstrekt
29-06-2018,29-06-2018,29-06-2018,17:00,21:00,De Oude Tijd 85 jaar,Janskerkhof,bouwsels,Vergunning verstrekt
28-06-2018,29-06-2018,29-06-2018,18:00,01:00,25 Jarig jubileum RAM Mobile Data,Ptolemaeuslaan,versterkt geluid  bouwsels,Vergunning verstrekt
26-06-2018,29-06-2018,29-06-2018,18:00,22:00,Avond4daagse Vleuten-De Meern-Haarzuilens,Europaweg,Versterkt geluid  bouwsels,Vergunning verstrekt
29-06-2018,01-07-2018,30-06-2018,09:00,04:00,SHOUT 2018,Uppsalalaan ,Versterkt geluid,Vergunning verstrekt
30-06-2018,01-07-2018,30-06-2018,09:00,22:00,Utrechtse Wielerwedstrijden 2018,Wilhelminapark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
30-06-2018,30-06-2018,30-06-2018,10:00,16:00,Puur Lunetten,Zevenwouden (WKC Lunetten),Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2018,30-06-2018,30-06-2018,12:00,17:00,Braderie met alleen produkten uit de buurt,Zwanenvechtlaan (winkelcentrum Rokade),Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2018,30-06-2018,30-06-2018,12:00,17:00,Evangelisch boodschap d.m.v. straat muziek,Stadhuisbrug,Versterkt geluid wegafsluiting,Vergunning verstrekt
28-06-2018,01-07-2018,30-06-2018,12:00,17:00,HKU Exposure (onderdeel HKU Media),Oudenoord,bouwsels,Vergunning verstrekt
27-06-2018,03-07-2018,30-06-2018,12:00,00:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2018,30-06-2018,30-06-2018,13:00,17:00,Banenmarkt,Groot winkelcentrum Overvecht,bouwsels,Vergunning verstrekt
30-06-2018,30-06-2018,30-06-2018,13:00,23:00,Lustrumfestival USV Protos,Budapestlaan (Botanische tuinen),Versterkt geluid  bouwsels,Vergunning verstrekt
27-06-2018,01-07-2018,30-06-2018,14:00,22:00,Mini kermis,Van Heukelompark,bouwsels,Vergunning verstrekt
30-06-2018,02-07-2018,30-06-2018,14:00,23:00,Vondel Disco,Paardenveld,bouwsels,Gaat niet door
30-06-2018,30-06-2018,30-06-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
01-07-2018,01-07-2018,01-07-2018,06:30,16:00,Rommelmarkt Verdomhoekje,"J.J.A. Goeverneurstraat, P.A. de Genestetstraat, J.Kinkerstraat",wegafsluiting bouwsels,Vergunning verstrekt
01-07-2018,01-07-2018,01-07-2018,08:00,20:00,Streetball Masters,Gloriantdreef,Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2018,01-07-2018,01-07-2018,08:00,18:00,Tour d'Utrecht,Jaarbeursplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
29-06-2018,01-07-2018,01-07-2018,09:00,16:00,SHOUT 2018,Uppsalalaan ,Versterkt geluid,Vergunning verstrekt
30-06-2018,01-07-2018,01-07-2018,10:00,17:00,Braderie Marshalllaan,Marshalllaan (Rijnbaan),Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-07-2018,01-07-2018,01-07-2018,11:00,17:00,Platen - CD Beurs,Janskerkhof,,Vergunning verstrekt
01-07-2018,01-07-2018,01-07-2018,11:00,18:00,De Streekmarkt,Domplein,,Gaat niet door
01-07-2018,01-07-2018,01-07-2018,12:00,18:00,A Lazy Sunday Afternoon (geluid cat. B),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid  bouwsels,Vergunning verstrekt
28-06-2018,01-07-2018,01-07-2018,12:00,17:00,HKU Exposure (onderdeel HKU Media),Oudenoord,bouwsels,Vergunning verstrekt
27-06-2018,03-07-2018,01-07-2018,12:00,22:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
01-07-2018,01-07-2018,01-07-2018,12:00,17:00,Proef de Zomer in Centrum Vleuterweide,Burchten Centrum Vleuterweide,Versterkt geluid,Vergunning verstrekt
27-06-2018,01-07-2018,01-07-2018,14:00,22:00,Mini kermis,Van Heukelompark,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,02-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,02-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
24-04-2018,10-09-2018,03-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,03-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
02-07-2018,04-07-2018,03-07-2018,16:00,21:00,Opening WTC Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,04-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,04-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,04-07-2018,04-07-2018,16:30,21:30,BBQ Utrechts Conservatorium,Mariaplaats,,Vergunning verstrekt
24-04-2018,10-09-2018,05-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,05-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
03-05-2018,20-09-2018,05-07-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,06-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,06-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,06-07-2018,13:00,00:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
03-07-2018,11-07-2018,06-07-2018,15:00,23:00,Vorkje Prik,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,06-07-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
07-07-2018,07-07-2018,07-07-2018,09:00,16:30,Utrechtse Montmartre,Domplein,bouwsels,Gaat niet door
07-07-2018,07-07-2018,07-07-2018,11:00,16:00,HändelSTRAATtheater,Händelstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,07-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,07-07-2018,13:00,00:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
03-07-2018,11-07-2018,07-07-2018,14:00,00:00,Vorkje Prik,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
07-07-2018,08-07-2018,07-07-2018,15:00,12L00,Kamperen Kouwerplantsoen,Kouwerplantsoen,bouwsels,Vergunning verstrekt
07-07-2018,07-07-2018,07-07-2018,18:00,22:00,Muziekavond,Park Lepelenburg,Versterkt geluid,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,09:30,15:00,Triathlon Utrecht,Strijkviertel e.o.,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,10:00,17:00,Braderie Nachtegaalstraat/Burg. Reigerstraat,"Nachtegaalstraat, Burgemeeste Reigerstraat",wegafsluiting bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,10:00,17:00,Cars4Charity Part:5,Meerndijk,,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,10:00,12:30,Openluchtmis Castellum Hoge Woerd (geluid cat.A),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,10:00,12:00,Rijnkennemerlaanontbijt 2018,Rijnkennemerlaan,wegafsluiting bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,08-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,08-07-2018,13:00,23:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,13:00,18:00,Bewonersfeest oplevering renovatie Rietveld complex,IJsselsteinlaan,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,13:00,18:00,De Klanksteen 5 jarig jubileum van culturele verbinding,Tolsteegplantsoen,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,13:00,18:30,Schimmelpleinfestival,H.J. Schimmelplein,Versterkt geluid  bouwsels,Vergunning verstrekt
03-07-2018,11-07-2018,08-07-2018,14:00,22:00,Vorkje Prik,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2018,08-07-2018,08-07-2018,15:00,16:00,Zomerse Zondagen (geluid cat.A),Hoge Woerdplein (Castellum Hoge Woerd),wegafsluiting bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,09-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
08-07-2018,09-07-2018,09-07-2018,11:00,17:30,Circus in de zorg (besloten),Van Heukelompark,Versterkt geluid  bouwsels,Gaat niet door
02-07-2018,26-07-2018,09-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,09-07-2018,13:00,23:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,10-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,10-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,10-07-2018,13:00,23:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-07-2018,10-07-2018,10-07-2018,17:30,23:55,Afscheidsfeest groep 8 Dominicusschool,Jochem Uytdehaageplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,11-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,11-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
11-07-2018,11-07-2018,11-07-2018,12:00,16:00,Utrecht Blaast,Domplein,Versterkt geluid,Vergunning verstrekt
02-07-2018,26-07-2018,11-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
04-07-2018,13-07-2018,11-07-2018,13:00,23:00,29e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-07-2018,12-07-2018,11-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Akkrumerraklaan (Bouwspeeltuin Voorn),Versterkt geluid  bouwsels,Vergunning verstrekt
11-07-2018,11-07-2018,11-07-2018,16:00,20:00,Orca Openluchtcantus,Liesboschpark,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,12-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
12-07-2018,12-07-2018,12-07-2018,09:00,16:00,Buurtpicknick,Julianapark,bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,12-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,12-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
11-07-2018,12-07-2018,12-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Akkrumerraklaan (Bouwspeeltuin Voorn),Versterkt geluid  bouwsels,Vergunning verstrekt
12-07-2018,12-07-2018,12-07-2018,16:00,23:00,Diploma Uitreiking,Vogelsanglaan,,Gaat niet door
03-05-2018,20-09-2018,12-07-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,13-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,13-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
13-07-2018,13-07-2019,13-07-2018,12:00,12:00,RAUM Expositie en Events,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,13-07-2018,12:00,00:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
12-07-2018,17-07-2018,13-07-2018,13:00,23:00,Utrecht Tapt,Julianapark,Versterkt geluid  bouwsels,Gaat niet door
13-07-2018,16-07-2018,13-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Thematerweg (Geertjeshoeve),Versterkt geluid  bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,13-07-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
14-07-2018,15-07-2018,14-07-2018,10:00,23:00,Tuindorp Camping,Willem de Zwijgerplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,14-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
14-07-2018,14-07-2018,14-07-2018,11:00,15:00,Jaarvergunning winkelcentrum Parkwijk,Verlengde Houtrakgracht (WKC Parkwijk),versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,14-07-2018,12:00,00:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
12-07-2018,17-07-2018,14-07-2018,13:00,23:00,Utrecht Tapt,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
13-07-2018,16-07-2018,14-07-2018,13:00,00:00,Zomerwijkfeest,Vlampijpstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
13-07-2018,16-07-2018,14-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Thematerweg (Geertjeshoeve),Versterkt geluid  bouwsels,Vergunning verstrekt
09-07-2018,16-07-2018,14-07-2018,14:00,23:00,Donkerblauwe Deuntjes,Verlengde Hoogravenseweg,Versterkt geluid  bouwsels,Vergunning verstrekt
14-07-2018,14-07-2018,14-07-2018,,,Sfeeractiviteit 11: Zingende Ijscoman,Hammarskjoldhof,bouwsels,Vergunning verstrekt
13-07-2018,24-07-2018,15-07-2018,10:00,22:30,EK Beachvolleybal,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
14-07-2018,15-07-2018,15-07-2018,10:00,14:00,Tuindorp Camping,Willem de Zwijgerplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,15-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2018,15-07-2018,15-07-2018,12:00,18:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,15-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
12-07-2018,17-07-2018,15-07-2018,13:00,21:00,Utrecht Tapt,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
13-07-2018,16-07-2018,15-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Thematerweg (Geertjeshoeve),Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2018,15-07-2018,15-07-2018,15:00,16:00,Zomerse Zondagen (geluid cat.A),Hoge Woerdplein (Castellum Hoge Woerd),wegafsluiting bouwsels,Vergunning verstrekt
15-07-2018,28-07-2018,16-07-2018,00:00,23:59,Ubuntu Sport zomerkamp,Mytylweg,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,16-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
13-07-2018,24-07-2018,16-07-2018,10:00,22:30,EK Beachvolleybal,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,16-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,16-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
13-07-2018,16-07-2018,16-07-2018,13:30,21:00,De kinderkaravaan van Cirque Moustache,Thematerweg (Geertjeshoeve),Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2018,28-07-2018,17-07-2018,00:00,23:59,Ubuntu Sport zomerkamp,Mytylweg,bouwsels,Vergunning verstrekt
16-07-2018,20-07-2018,17-07-2018,08:00,17:00,Vakantie Bijbelfeest Zuilen,Muiderslotplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,17-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
13-07-2018,24-07-2018,17-07-2018,10:00,22:30,EK Beachvolleybal,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2018,17-07-2018,17-07-2018,10:30,16:00,KOKO Sportdag 2018,Kortland 23,Versterkt geluid  bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,17-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,17-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
17-07-2018,17-07-2018,17-07-2018,15:00,22:00,UNiTE Holland - worldwide circle of sound 10 june 2018,Neude,Versterkt geluid,Gaat niet door
15-07-2018,28-07-2018,18-07-2018,00:00,23:59,Ubuntu Sport zomerkamp,Mytylweg,bouwsels,Vergunning verstrekt
16-07-2018,20-07-2018,18-07-2018,08:00,17:00,Vakantie Bijbelfeest Zuilen,Muiderslotplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,18-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
13-07-2018,24-07-2018,18-07-2018,10:00,22:30,ingel,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
10-07-2018,19-07-2018,18-07-2018,11:00,18:30,Circus Sijm,Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2018,26-07-2018,18-07-2018,12:00,23:00,Leven in de Schaduw,Lucasbolwerk,bouwsels,Gaat niet door
15-07-2018,28-07-2018,19-07-2018,00:00,23:59,Ubuntu Sport zomerkamp,Mytylweg,bouwsels,Vergunning verstrekt
16-07-2018,20-07-2018,19-07-2018,08:00,21:00,Vakantie Bijbelfeest Zuilen,Muiderslotplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,19-07-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
