AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
RES;Rest;;Jonathanstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622315;;;JONATHANSTRAAT - 35;;ON;Ondergrondse container;Nee;;;;;81485.5960000008;452155.934999999;4.315397924202502;52.05283053729277
RES;Rest;;Alberdingk Thijmstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622316;;;A.THIJMSTRAAT - 85;;ON;Ondergrondse container;Nee;;;;;81299.5920000002;452134.155000001;4.312691230474728;52.05261009571159
RES;Rest;;Dr. J. Presserstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622317;;;DR J PRESSERSTRAAT 198;;ON;Ondergrondse container;Nee;;;;;77111.6479999982;452120.568;4.2516475325985095;52.05191508268753
RES;Rest;;Hasebroekstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622318;;;HASEBROEKSTRAAT - 103;;ON;Ondergrondse container;Nee;;;;;81172.7069999985;452093.431000002;4.310850430136045;52.05222722555985
RES;Rest;;Hasebroekstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622319;;;HASEBROEKSTRAAT - 103;;ON;Ondergrondse container;Nee;;;;;81170.3889999986;452093.289999999;4.310816671445126;52.0522256495775
RES;Rest;;J.J. Heggekade;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622320;;;;;ON;Ondergrondse container;Nee;;;;;76346.9259999991;452091.318;4.240507286081508;52.05154418553939
RES;Rest;;J.J. Heggekade;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622321;;;;;ON;Ondergrondse container;Nee;;;;;76344.9290000014;452090.605999999;4.24047834095198;52.051537503536366
RES;Rest;;Dr. H.P. Bremmerstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622540;;;;;ON;Ondergrondse container;Nee;;;;;77119.3579999991;452251.034000002;4.2517301764382704;52.053088622238114
RES;Rest;;Dr. H.P. Bremmerstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622541;;;;;ON;Ondergrondse container;Nee;;;;;77117.3920000009;452250.399999999;4.2517016627187685;52.05308264830596
RES;Rest;;Dr. H.P. Bremmerstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622542;;;;;ON;Ondergrondse container;Nee;;;;;77116.6559999995;452252.272;4.251690507321376;52.053099367893125
RES;Rest;;Dr. C. Hofstede de Grootstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622543;;;;;ON;Ondergrondse container;Nee;;;;;77279.5720000006;452243.193;4.254067390842333;52.053040657101086
RES;Rest;;Dr. C. Hofstede de Grootstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622544;;;;;ON;Ondergrondse container;Nee;;;;;77278.2369999997;452241.658;4.2540482798596715;52.05302667525832
RES;Rest;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622545;;;BURGEMEESTER HOVYLAAN 117;;ON;Ondergrondse container;Nee;;;;;76713.1829999983;452234.719;4.245813136876547;52.05288475671501
RES;Rest;;Amazonestraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622546;;;AMAZONESTRAAT -28;;ON;Ondergrondse container;Nee;;;;;81338.5109999999;452227.772999998;4.3132383663411344;52.05345659903814
RES;Rest;;Amazonestraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622547;;;AMAZONESTRAAT -28;;ON;Ondergrondse container;Nee;;;;;81336.3189999983;452226.598000001;4.313206666335871;52.053445748117014
RES;Rest;;Tesselschadelaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;;4622096;;;MELIS STOKELAAN - 470-480;;ON;Ondergrondse container;Nee;;;;;79965.7380000018;452199.635000002;4.293233353988477;52.053019527047226
RES;Rest;;Rijslag;72;Rijslag;7;Scheveningen;4;Scheveningen;;;4622097;;;RIJSLAG - 1-9;Code klopt;ON;Ondergrondse container;Nee;;;;;79595.5069999993;458293.452;4.286489453261831;52.10773263012011
RES;Rest;;Rijslag;72;Rijslag;7;Scheveningen;4;Scheveningen;;;4622098;;;RIJSLAG - 1-9;Code klopt;ON;Ondergrondse container;Nee;;;;;79594.425999999;458295.127999999;4.286473305167146;52.107747544407744
RES;Rest;;Rijslag;72;Rijslag;7;Scheveningen;4;Scheveningen;;;4622099;;;RIJSLAG - 1-9;Code klopt;ON;Ondergrondse container;Nee;;;;;79593.2049999982;458296.914000001;4.286455089424874;52.10776342814154
RES;Rest;;Pinkstraat;4;Visserijbuurt;7;Scheveningen;4;Scheveningen;;;4622100;;;STUURMANSTRAAT -92;Code klopt;ON;Ondergrondse container;Nee;;;;;79161.1530000009;458052.247000001;4.280203817779054;52.10550562899046
RES;Rest;;Pinkstraat;4;Visserijbuurt;7;Scheveningen;4;Scheveningen;;;4622101;;;STUURMANSTRAAT -92;Code klopt;ON;Ondergrondse container;Nee;;;;;79162.375;458053.633000001;4.280221343256086;52.105518252000735
RES;Rest;;Lippe-Biesterfeldweg;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622102;;;LIPPE-BIESTERFELDWEG - 331;;ON;Ondergrondse container;Nee;;;;;76219.9530000016;452106.611000001;4.2386529520782465;52.051663577946876
RES;Rest;;Kokosnootstraat;82;Rosenburg;18;Waldeck;1;Loosduinen;;;4622103;;;KOKOSNOOTSTRAAT;;ON;Ondergrondse container;Nee;;;;;77354.8869999982;453235.760000002;4.25493960971301;52.061971096960114
RES;Rest;;Kokosnootstraat;82;Rosenburg;18;Waldeck;1;Loosduinen;;;4622104;;;KOKOSNOOTSTRAAT 2;;ON;Ondergrondse container;Nee;;;;;77416.8489999995;453155.712000001;4.255861193440839;52.061260415052885
RES;Rest;;Kokosnootstraat;82;Rosenburg;18;Waldeck;1;Loosduinen;;;4622105;;;KOKOSNOOTSTRAAT;;ON;Ondergrondse container;Nee;;;;;77352.2930000015;453239.067000002;4.254901037581045;52.06200045219708
RES;Rest;;Aagje Dekenlaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;;4622322;;;MELIS STOKELAAN - 540 - 550;;ON;Ondergrondse container;Nee;;;;;79833.1730000004;452085.43;4.291326074364665;52.05197522370835
RES;Rest;;Aagje Dekenlaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;;4622323;;;MELIS STOKELAAN - 540 - 550;;ON;Ondergrondse container;Nee;;;;;79831.7630000003;452087.120999999;4.291305149146993;52.05199022904982
RES;Rest;;Jonathanstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622324;;;MULTATULISTRAAT;;ON;Ondergrondse container;Nee;;;;;81483.6939999983;452071.629000001;4.315388340535491;52.05207264152889
RES;Rest;;Jonathanstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622325;;;MULTATULISTRAAT;;ON;Ondergrondse container;Nee;;;;;81480.4670000002;452071.331999999;4.315341365027072;52.05206954429893
RES;Rest;;Sinjeur Semeynsweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622326;;;SINJEUR SEMEYNSWEG - 189;;ON;Ondergrondse container;Nee;;;;;81744.0119999982;452071.624000002;4.319182955558003;52.052107072391884
RES;Rest;;Sinjeur Semeynsweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622327;;;SINJEUR SEMEYNSWEG - 189;;ON;Ondergrondse container;Nee;;;;;81742.2109999992;452070.605999999;4.319156920936331;52.052097685693504
RES;Rest;;Dr. J. Presserstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622328;;;;;ON;Ondergrondse container;Nee;;;;;77053.2829999998;452047.695;4.250813397862525;52.05125198828035
RES;Rest;;Dr. J. Presserstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622329;;;;;ON;Ondergrondse container;Nee;;;;;77051.881000001;452046.182999998;4.250793306797968;52.05123820317832
RES;Rest;;Schimmelweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622330;;;SCHIMMELWEG - 98;Code klopt;ON;Ondergrondse container;Nee;;;;;81549.6330000013;452014.783;4.316361743593084;52.05157052053953
RES;Rest;;Schimmelweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622331;;;SCHIMMELWEG - 98;Code klopt;ON;Ondergrondse container;Nee;;;;;81547.9719999991;452013.765000001;4.316337750611352;52.051561151776305
RES;Rest;;Lippe-Biesterfeldweg;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622332;;;;;ON;Ondergrondse container;Nee;;;;;76186.6739999987;452003.046999998;4.238191752920892;52.05072815217271
RES;Rest;;Lippe-Biesterfeldweg;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622333;;;;;ON;Ondergrondse container;Nee;;;;;76186.6669999994;452005.107000001;4.238191175704522;52.0507466636624
RES;Rest;;Dr. G. Knuttelstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622334;;;;;ON;Ondergrondse container;Nee;;;;;76940.0450000018;451997.298;4.249174317800949;52.05078314399643
RES;Rest;;Max Havelaarstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622335;;;MAX HAVELAARSTRAAT - ALBERDINGK THIJMSTRAAT;;ON;Ondergrondse container;Nee;;;;;81318.5540000014;451991.68;4.312998366888325;52.05133221999173
RES;Rest;;Schoeplaan;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4622554;;;SCHOEPLAAN - 135;;ON;Ondergrondse container;Nee;;;;;82841.8000000008;453326.271000002;4.33492021724738;52.06352643735214
RES;Rest;;Traviatastraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622555;;;TRAVIATASTRAAT 160;;ON;Ondergrondse container;Nee;;;;;76511.5890000015;453496.578000002;4.242584539711419;52.06419610867068
RES;Rest;;Traviatastraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622556;;;TRAVIATASTRAAT  160;;ON;Ondergrondse container;Nee;;;;;76511.2300000005;453498.686999999;4.242578820461962;52.064215010592605
RES;Rest;;Rigolettostraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622557;;;RIGOLETTOSTRAAT 1;;ON;Ondergrondse container;Nee;;;;;76548.4030000009;453611.475000002;4.243094904695032;52.06523386151935
RES;Rest;;Rigolettostraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622558;;;RIGOLETTOSTRAAT 1;;ON;Ondergrondse container;Nee;;;;;76547.6389999986;453613.331999999;4.2430833381849915;52.065250441460584
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622559;;;RICHARD WAGNERLAAN 60;;ON;Ondergrondse container;Nee;;;;;76264.5870000012;453412.767999999;4.23900245317852;52.06340787950544
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622560;;;RICHARD WAGNERLAAN 60;;ON;Ondergrondse container;Nee;;;;;76263.5789999999;453414.555;4.238987344180445;52.063423795292906
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622561;;;RICHARD WAGNERLAAN 75;;ON;Ondergrondse container;Nee;;;;;76226.4420000017;453396.780000001;4.238449978036287;52.063258777227645
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622562;;;RICHARD WAGNERLAAN 75;;ON;Ondergrondse container;Nee;;;;;76225.4259999991;453398.583000001;4.2384347485598015;52.06327483559211
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622563;;;RICHARD WAGNERLAAN 5;;ON;Ondergrondse container;Nee;;;;;76171.8139999993;453525.335000001;4.2376238095288565;52.064406279079726
RES;Rest;;Richard Wagnerlaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4622564;;;RICHARD WAGNERLAAN 5;;ON;Ondergrondse container;Nee;;;;;76170.8819999993;453527.129999999;4.237609805979044;52.06442227739575
RES;Rest;;Westerbaenstraat;45;Zeeheldenkwartier;22;Zeeheldenkwartier;5;Centrum;;;4622568;;;;;ON;Ondergrondse container;Nee;;;;;80380.5179999992;455204.903999999;4.2986227304484945;52.08008318488289
RES;Rest;;Twentstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622785;;;TWENTSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;80229.8720000014;454773.482999999;4.2965199755778265;52.076185793677816
RES;Rest;;Van Hogenhoucklaan;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622786;;;VAN HOGENHOUCKLAAN 26 - FLORIS GRIJPSTRAAT;;ON;Ondergrondse container;Nee;;;;;81952.3579999991;456944.736000001;4.3211768320800825;52.09592827700539
RES;Rest;;Twentstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622787;;;TWENTSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;80228.8859999999;454775.318;4.296505193010588;52.076202151193456
RES;Rest;;Ferrandweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622788;;;FERRANDWEG - 18;;ON;Ondergrondse container;Nee;;;;;81271.6689999998;452543.23;4.312195904937446;52.05628266316823
RES;Rest;;Janssoniusstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622789;;;JANSSONIUSSTRAAT - 97;;ON;Ondergrondse container;Nee;;;;;81725.5599999987;452522.298999999;4.3188173126276705;52.05615477337628
RES;Rest;;Janssoniusstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622790;;;JANSSONIUSSTRAAT - 97;;ON;Ondergrondse container;Nee;;;;;81723.625;452521.364;4.318789304455858;52.05614611478263
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622791;;;JAN WAPSTRAAT - 107;;ON;Ondergrondse container;Nee;;;;;81693.0850000009;452580.513999999;4.318331392374284;52.05667364578083
RES;Rest;;Ferrandweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622792;;;FERRANDWEG - 18;;ON;Ondergrondse container;Nee;;;;;81271.2380000018;452541.026999999;4.3121900972689975;52.05626280786315
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622793;;;V ZEGGELENLN - JAN WAPSTRAAT;;ON;Ondergrondse container;Nee;;;;;81565.0040000007;452508.237;4.316479724574122;52.05600714377656
RES;Rest;;Withuysstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622794;;;WITHUYSSTRAAT - JAN VAN BEERSSTRAAT;;ON;Ondergrondse container;Nee;;;;;81807.3060000017;452345.260000002;4.320046955049413;52.05457455789727
RES;Rest;;Withuysstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622795;;;WITHUYSSTRAAT - JAN VAN BEERSSTRAAT;;ON;Ondergrondse container;Nee;;;;;81806.2380000018;452347.129000001;4.320030985650933;52.054591213230566
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622796;;;JAN WAPSTRAAT - 107;;ON;Ondergrondse container;Nee;;;;;81694.8429999985;452581.574999999;4.318356793377714;52.05668341340505
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622797;;;JAN WAPSTRAAT - 107;;ON;Ondergrondse container;Nee;;;;;81691.2239999995;452579.528000001;4.318304473716275;52.056664538534854
RES;Rest;;Ockenburghstraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622548;;;OCKENBURGHSTRAAT 10;;ON;Ondergrondse container;Nee;;;;;75575.1920000017;452208.096000001;4.229231067147282;52.05248352803269
RES;Rest;;Ockenburghstraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622549;;;OCKENBURGHSTRAAT 10;;ON;Ondergrondse container;Nee;;;;;75573.9549999982;452209.614999998;4.229212682674356;52.05249700136282
RES;Rest;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622550;;;;;ON;Ondergrondse container;Nee;;;;;76613.2019999996;452196.353;4.244364532774294;52.05252583726836
RES;Rest;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622551;;;;;ON;Ondergrondse container;Nee;;;;;76612.4349999987;452198.302999999;4.244352905007145;52.05254325272664
RES;Rest;;Sinjeur Semeynsweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622552;;;SINJEUR SEMEYNSWEG - 105;;ON;Ondergrondse container;Nee;;;;;81893.9299999997;452189.331;4.321343099287311;52.05318468350676
RES;Rest;;Sinjeur Semeynsweg;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622553;;;SINJEUR SEMEYNSWEG - 105;;ON;Ondergrondse container;Nee;;;;;81893.8759999983;452191.469000001;4.321341854588007;52.05320389024666
RES;Rest;;Naarderstraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622771;;;NAARDERSTRAAT - 170;;ON;Ondergrondse container;Nee;;;;;78751.5150000006;453472.204999998;4.275249512621593;52.06428998742187
RES;Rest;;Loosdrechtsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622772;;;LOOSDRECHTSESTRAAT - 28;;ON;Ondergrondse container;Nee;;;;;78688.6119999997;453479.719999999;4.274330665289271;52.064348858938004
RES;Rest;;Larensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622773;;;BUSSUMSESTRAAT - LARENSESTRAAT;;ON;Ondergrondse container;Nee;;;;;78785.2740000002;453871.956999999;4.275652495345825;52.06788708847666
RES;Rest;;Bunschotensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622774;;;BUNSCHOTENSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78530.3660000004;453706.403999999;4.271972556244769;52.06636417329878
RES;Rest;;Larensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622775;;;BUSSUMSESTRAAT - LARENSESTRAAT;;ON;Ondergrondse container;Nee;;;;;78786.1119999997;453870.155999999;4.275665117042621;52.067871018750154
RES;Rest;;Larensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622776;;;BUSSUMSESTRAAT - LARENSESTRAAT;;ON;Ondergrondse container;Nee;;;;;78787.0340000018;453868.146000002;4.275679010267461;52.067853082361125
RES;Rest;;Larensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622777;;;LARENSESTRAAT -3;;ON;Ondergrondse container;Nee;;;;;78799.5579999983;453840.960999999;4.275867701664381;52.06761050220083
RES;Rest;;Loosduinsekade;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622778;;;SPAKENBURGSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78570.6889999993;453794.886;4.272540709115069;52.06716490075068
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622779;;;HILVERSUMSESTRAAT - 153;;ON;Ondergrondse container;Nee;;;;;78613.0500000008;453602.677000001;4.273201408973597;52.06544342047923
RES;Rest;;Spakenburgsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622780;;;SPAKENBURGSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78572.5329999998;453791.171999998;4.272568429100301;52.067131778638895
RES;Rest;;Soestdijksekade;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622781;;;SOESTDIJKSEKADE -28;;ON;Ondergrondse container;Nee;;;;;78456.5280000009;453672.493999999;4.27090350340015;52.06604923397382
RES;Rest;;Bunschotensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622782;;;BUNSCHOTENSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78528.6970000006;453709.909000002;4.271947434852116;52.06639544121894
RES;Rest;;Goetlijfstraat;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622783;;;GOETLIJFSTRAAT 3;;ON;Ondergrondse container;Nee;;;;;81566.1909999996;456974.184;4.315535873133019;52.096141814468965
RES;Rest;;Goetlijfstraat;78;Arendsdorp;4;Benoordenhout;7;Haagse Hout;;;4622784;;;GOETLIJFSTRAAT 3;;ON;Ondergrondse container;Nee;;;;;81564.4759999998;456973.056000002;4.315511092249789;52.096131449844364
RES;Rest;;Heiloostraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622091;;;HEILOOSTRAAT - 664;;ON;Ondergrondse container;Nee;;;;;78309.6550000012;453104.774;4.268889435034559;52.06092698787519
RES;Rest;;Heiloostraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622092;;;HEILOOSTRAAT - 664;;ON;Ondergrondse container;Nee;;;;;78308.4019999988;453106.245999999;4.268870836279018;52.06094004281883
RES;Rest;;Van Drieststraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622093;;;;;ON;Ondergrondse container;Nee;;;;;76658.3090000004;452499.241;4.244952584265532;52.05525416807695
RES;Rest;;Van Drieststraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622094;;;;;ON;Ondergrondse container;Nee;;;;;76657.6669999994;452501.151999999;4.244942787156668;52.055271250782525
RES;Rest;;Tesselschadelaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;;4622095;;;MELIS STOKELAAN - 470-480;;ON;Ondergrondse container;Nee;;;;;79966.4899999984;452197.756000001;4.293244728635225;52.0530027427398
RES;Rest;;Jan van Nassaustraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622298;;;;;ON;Ondergrondse container;Nee;;;;;81575.2049999982;456361.756000001;4.315799309004665;52.0906392686294
RES;Rest;;Balistraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622299;;;;;ON;Ondergrondse container;Nee;;;;;81211.2630000003;456239.289000001;4.310516122545061;52.08949029082981
RES;Rest;;Balistraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622300;;;;;ON;Ondergrondse container;Nee;;;;;81212.1730000004;456237.414999999;4.31052980410125;52.08947357096729
RES;Rest;;Balistraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622301;;;;;ON;Ondergrondse container;Nee;;;;;81078.0199999996;456486.734999999;4.3085185890312365;52.09169624653434
RES;Rest;;Balistraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622302;;;;;ON;Ondergrondse container;Nee;;;;;81078.8200000003;456484.954999998;4.308530646764908;52.091680356976966
RES;Rest;;Paramaribostraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622303;;;PARAMARIBOSTRAAT 21;;ON;Ondergrondse container;Nee;;;;;81058.1350000016;456315.294;4.308265654703107;52.090152894292586
RES;Rest;;Paramaribostraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622304;;;PARAMARIBOSTRAAT 21;;ON;Ondergrondse container;Nee;;;;;81058.7100000009;456313.278000001;4.308274480714394;52.09013485382827
RES;Rest;;Jan van Nassaustraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622305;;;;;ON;Ondergrondse container;Nee;;;;;81616.0150000006;456289.863000002;4.31641017669577;52.08999859530147
RES;Rest;;Jan van Nassaustraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622306;;;;;ON;Ondergrondse container;Nee;;;;;81615.118999999;456291.708000001;4.3163967076649294;52.09001505709155
RES;Rest;;Mesdagstraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622307;;;MESDAGSTRAAT 39;;ON;Ondergrondse container;Nee;;;;;81746.4560000002;456244.256000001;4.318323005777283;52.08960601378459
RES;Rest;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622526;;;BURGEMEESTER HOVYLAAN 53;;ON;Ondergrondse container;Nee;;;;;76518.0780000016;452336.324999999;4.2429457813383324;52.053770249804124
RES;Rest;;Ouverturestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622527;;;OUVERTURESTRAAT - PARKEERPLAATS;;ON;Ondergrondse container;Nee;;;;;75866.7329999991;452329.305;4.2334526890777555;52.053614507434695
RES;Rest;;Ouverturestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622528;;;OUVERTURESTRAAT - PARKEERPLAATS;;ON;Ondergrondse container;Nee;;;;;75865.1079999991;452327.980999999;4.2334293080807335;52.05360237702221
RES;Rest;;Jan Romeinstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622529;;;;;ON;Ondergrondse container;Nee;;;;;77344.2919999994;452327.537999999;4.254991637054215;52.0538077145967
RES;Rest;;Jan Romeinstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622530;;;;;ON;Ondergrondse container;Nee;;;;;77342.631000001;452328.987;4.254967094959211;52.053820503466184
RES;Rest;;Jan van Beersstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622531;;;JAN VAN BEERSSTRAAT - 66;;ON;Ondergrondse container;Nee;;;;;81784.3969999999;452311.316;4.319720271109747;52.054266482538544
RES;Rest;;Rosseelsstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622532;;;ROSSEELSTRAAT - 115;;ON;Ondergrondse container;Nee;;;;;81529.8029999994;452304.952;4.316010284201927;52.05417559050563
RES;Rest;;Rosseelsstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622533;;;ROSSEELSTRAAT - 115;;ON;Ondergrondse container;Nee;;;;;81528.118999999;452306.225000002;4.315985461870263;52.054186807439606
RES;Rest;;Jan Romeinstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622534;;;;;ON;Ondergrondse container;Nee;;;;;77139.5529999994;452301.425000001;4.2520130729056484;52.05354430841628
