OBJECTID,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISINGBEEN_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,KM_SPOORTAK,KM_SPOORTAK_T,LATITUDE,LONGITUDE,X,Y,Z
1213,c7d3b374-c859-47b8-ad16-c933532ff568,,8aed4129-aaa6-4d30-b62a-c76658998a18,Hlg-Nscg,Harlingen - Nieuweschans Grens ,552,b,552,552_b,Groningen Losplaats,82.320107,"82,320107",-7.50073,"-7,500730",0.057032,"0,057032",53.20344804,6.58846285,235266.167,580314.417,2.338
1214,29964a8e-08d6-4a5b-b262-2a20ed4b388d,,3b848735-ae4d-4d27-9f16-2a6cc35866f3,Gd-Gvc,Gouda - Den Haag Centraal ,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,19.664704,"19,664704",-9.924436,"-9,924436",1.1,"1,100000",52.05468726,4.39419127,86892.57565758,452285.67037075,0.62856585
1215,bf7ff4ed-83f4-438b-b0b3-74a0da4324de,,632e3ae3-ea12-4657-a932-b7cb50e888e7,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,4.770435,"4,770435",1.420989,"1,420989",3.5,"3,500000",51.60629209,4.72104988,108853.27550422,402144.72454391,2.96851506
1216,1df5b90c-b796-44d3-a7dc-23edecd26e8d,,bed2f40c-38b5-45d4-9d88-90b33a3c0584,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,823,a,823,823_a,Oosterhout Weststad,6.258286,"6,258286",-1.8629,"-1,862900",0,"0,000000",51.65987249,4.83118549,116528.201,408041.57,3.383
1217,96100eee-0272-4f74-b3df-1d2c7c6146dd,,0d1006e5-9b67-48bf-ac3f-a6ba38c692fd,Hwd-Hn,Heerhugowaard - Hoorn ,216,,216,216__,Heerhugowaard - Hoorn,20.202688,"20,202688",0.088757,"0,088757",2.702642,"2,702642",52.65251731,5.00985512,129464.79847911,518404.01529632,-0.71534594
1218,d51037d3-c9f7-4300-8021-d50cc70dcc9e,,e5e0387c-c09e-4ba4-938e-781215a73eba,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,29.85487,"29,854870",13.896081,"13,896081",0.917248,"0,917248",52.16091182,6.2152289,211657.08032046,463962.0134578,12.93587112
1219,fcf328ca-ead8-4035-8c8a-bd141bda5e50,,ceb59496-d610-4a5b-984c-3431670f499a,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,87.001391,"87,001391",0.037233,"0,037233",2.1,"2,100000",51.82481341,4.74161472,110493.49338911,426442.52700366,12.97397902
1220,b1dc246e-89e4-430f-b52a-cde90160a2dd,,06033f07-a599-49cd-9040-5646785c59f1,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,44.928669,"44,928669",14.925144,"14,925144",1.8,"1,800000",51.53998279,5.36131618,153204.29024673,394557.0729336,12.30363853
1221,a6a86b1b-1942-4fd1-a163-9ab9a6434c08,,1fb3d607-0633-46a4-858d-0335c6876dd4,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.214465,"29,214465",3.358437,"3,358437",0.1,"0,100000",51.80698266,4.67113829,105615.43886648,424504.30347126,-0.03
1222,1f8f5406-004e-4c96-ae9d-bb8cfbff8b25,44fb50e4-ca6b-4440-8afc-8e0d98ce4347,,Eem-Bkkd,Eemshaven - Borkumkade ,815,c,815,815_c,Roodeschool Eemshaven,202.407556,"202,407556",1.298531,"1,298531",2.423009,"2,423009",53.46061168,6.82280093,250352.12267217,609217.98171543,2.297
1223,eee666e8-9f9c-4e79-a3d5-5929d3e952df,,0f0af36a-a153-4b44-8802-42b4554255bb,Hlg-Nscg,Harlingen - Nieuweschans Grens ,005,,5,005__,Zuidbroek - Nieuweschans Grens,115.993757,"115,993757",0.30705,"0,307050",1,"1,000000",53.13979658,7.05544086,266629.67247026,573853.53731486,1.54784121
1224,faf0a57a-dcb4-454e-91b6-ca210112a881,,2b46feb2-2fec-4fc8-b0be-2326f9301220,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,73.810519,"73,810519",-0.436072,"-0,436072",4.9,"4,900000",53.22053813,6.4696278,227297.62002574,582090.40618636,1.28983243
1225,26c6b6b8-e71f-46c6-90b5-6fe7145f6a83,,60b65d21-1bfd-4840-acd8-caa01e304468,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,38.352256,"38,352256",6.306722,"6,306722",1.5,"1,500000",51.93199565,4.06022984,63739.48600702,439002.85856842,5.26714211
1226,cf425cc6-46c1-43dc-822f-0e7a98643fd2,,a8882adc-3241-469e-8613-f38ef3c25cd3,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.100315,"25,100315",-11.977881,"-11,977881",0,"0,000000",53.19430743,5.77560378,180958.309,578697.828,0.97
1227,c49c9666-2896-4ccb-92c2-f30660b4f641,eca64e2d-0c4a-4ee5-943d-741f0c6f91ab,,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,33.54763,"33,547630",-9.024588,"-9,024588",0.046582,"0,046582",51.88557816,5.41526831,156932.299,433005.892,6.368
1228,c19aa708-76df-4961-80e9-bb8a9901879c,b8ba2875-f0a6-4525-9f9e-8fd711d20f4d,,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,119,b,119,119_b,Lage Zwaluwe - Dordrecht,227.909585,"227,909585",-2.643306,"-2,643306",18.104296,"18,104296",51.71318029,4.64770773,103893.49709497,414084.95455507,13.54246965
1229,953d43c1-7de3-499a-9816-48d8e76ea1e8,,80b676cd-9494-4e62-a652-90f082d08d8e,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,34.692152,"34,692152",-138.550944,"-138,550944",0.4,"0,400000",51.8289985,4.60046072,100767.63057785,427003.95026592,-0.56458527
1230,5633dd61-6cfb-4c80-b615-1a29c66920dd,,47bdbca8-e01d-4004-8177-0f40325ef1d6,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,74.388683,"74,388683",3.175121,"3,175121",0.13886,"0,138860",51.92171211,5.63709274,172190.377,437055.222,7.501
1231,863cc516-47da-45c0-b0af-2d3c77f99869,,fab1d0f1-52a3-4fb9-8707-03ac5c45773a,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,34.334285,"34,334285",-31.019893,"-31,019893",0,"0,000000",51.82803355,4.60562503,101122.46,426892.759,-0.413
1232,74474918-e985-41a3-9409-b1b2f630bf33,,2a79a6dd-759e-4b7b-ad83-afecdcb7fdcd,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,41.890696,"41,890696",-3.841895,"-3,841895",0.8,"0,800000",51.64137537,5.94260451,193445.17810808,405983.69764197,15.26582234
1233,b8e3a262-cab4-4fa2-b5f9-89e3fbd6af0a,,ef705cb2-1e68-4692-9a4b-9e4c9bc8bd06,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,58.234423,"58,234423",-2.166165,"-2,166165",0,"0,000000",52.51917105,4.70715426,108841.884,503716.737,0.584
1234,cc3cee79-4591-4b04-b150-f888db335edf,,5a57bfc4-b872-4cf6-a2ce-f4c1a2659bee,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,10.95713,"10,957130",-2.20969,"-2,209690",1.6,"1,600000",52.50218754,6.24312765,213117.40101456,501954.01972427,3.298
1235,8423d628-a50d-4420-a048-7390e98da739,,d5769105-e0ff-4763-a768-9bc05c55c1c4,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.001361,"70,001361",40.458757,"40,458757",0.647762,"0,647762",52.40999019,5.89575339,189602.991,491473.332,11.545
1236,3985bcf6-4ae7-4688-a1ea-77019ea87d9f,,fb551689-0622-4c6c-a53e-f64557a0e431,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.538171,"83,538171",-15.233374,"-15,233374",0.1,"0,100000",51.92414562,4.46395241,91492.49956026,437699.6109176,2.65458865
1237,f650f61e-8d3d-410a-aa6a-5225c8167e45,,491e4237-4fcc-4919-bede-35f343eaaebe,Ddrz-Ddrkw,Dordrecht Zeehaventerrein - Dordrecht Kreckweg ,805,d,805,805_d,Dordrecht Zeehaventerrein,500.268915,"500,268915",-0.10823,"-0,108230",0,"0,000000",51.7883489,4.64434334,103746.356,422449.816,3.367
1238,bc378d6e-e0c7-4984-a8a5-3d4bced9858b,,81d05e03-b784-42ca-94fd-96ac6a3dae06,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,624,a,624,624_a,Gouda,32.925694,"32,925694",-2.278698,"-2,278698",0.2,"0,200000",52.01807047,4.69440162,107443.65161855,447972.85102383,2.30819226
1239,90204cde-9ffb-46de-ab5b-0c18e412da0f,b38c9007-401e-4657-9b6d-19bbe5a40e7a,,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,165,,165,165__,Kijfhoek - Moerdijkbrug,222.300415,"222,300415",2.782553,"2,782553",12.59204,"12,592040",51.75655089,4.60709158,101138.30200423,418939.22293543,-4.15098042
1240,badbefb4-1540-4b29-acc1-f2814274490a,bd2a2f5a-0d21-4e6b-aed0-080d500e8206,,Asd-Zp,Amsterdam Centraal - Zutphen ,505,b,505,505_b,Amersfoort Aansl.,46.987155,"46,987155",20.345745,"20,345745",13.593021,"13,593021",52.16925211,5.39700604,155670.59659121,464566.50175098,3.69743694
1241,05b0c10b-73d6-43ee-a575-789586cb42d7,,b0394424-31d9-46e2-88ed-ee295f443489,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,6.491736,"6,491736",-2.800678,"-2,800678",3.361142,"3,361142",52.54825992,5.51729566,163824.09226354,506744.60829665,-3.50761946
1242,c9a47726-030d-4796-9827-b79f2b50faaa,,10b47596-0ada-4a9b-91f4-cf2bfea383ea,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.581693,"6,581693",109.21805,"109,218050",0.107128,"0,107128",51.87176132,4.44816459,90331.247,431885.788,3.73
1243,b3273884-5e55-4bdf-96d5-1066b4aeacf5,,f8ef4641-c8b9-4938-8901-be6be0d28575,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,34.492742,"34,492742",2.564636,"2,564636",0.1,"0,100000",51.80692572,5.26351531,146469.63156869,424262.22524804,8.79652063
1244,13e65428-27fc-477b-86b8-4636b074f79e,,e9815f36-05f5-4d96-bf7a-156c0d7eab59,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",477,b,477,477_b,Rotterdam Europoort 3,201.509992,"201,509992",0.165327,"0,165327",0.252073,"0,252073",51.93072671,4.18375004,72231.445,438713.786,5.376
1245,091fb832-43e0-457a-bb1f-180f4b12ee7f,,e648a213-010f-4bad-b131-5c50a5a74bd3,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,47.369176,"47,369176",-1.978254,"-1,978254",1.429872,"1,429872",52.49729302,6.0748101,201693.985,501287.52,1.886
1246,09f62223-ee8d-472f-8cd7-ff16a1f8ef89,,2a1740f4-f2ee-4e2e-bc07-4eaad1271797,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,8.195251,"8,195251",7.531242,"7,531242",5.318469,"5,318469",52.54741383,5.54231281,165521.21711492,506653.80744259,-3.43622782
1247,b2be12f9-f2ce-4a45-b48e-7ee4254ea684,,ab244a9a-998b-4b17-8c54-132b7b1f4cfa,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,14.60532,"14,605320",-0.01213,"-0,012130",8.4,"8,400000",52.38536177,6.61549076,238620.01394709,489320.55906637,10.56119944
1248,61be36cc-f163-4263-bff4-2197cb470d5d,,717af4b7-371a-4bb9-b6a8-0898892ee7bc,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.513585,"25,513585",11.485134,"11,485134",0.047281,"0,047281",53.19477199,5.78173418,181367.745,578751.756,1.17
1249,b5eeb13f-ded3-40a9-b2a8-37cd0fb9236d,,537f1559-1ce2-4800-a482-e64e662d0301,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,9.341096,"9,341096",-10.719913,"-10,719913",1.2,"1,200000",52.28435392,4.97258767,126708.41368498,477453.76205991,3.99933136
1250,6e3991eb-4cff-4112-b351-f8df337c4495,,c2fbce78-e47b-484e-ab7d-d518c96a372f,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,69.055624,"69,055624",-2.179286,"-2,179286",4.4,"4,400000",51.91999238,5.55988707,166879.75405907,436848.43847788,7.11651922
1251,fb823d32-bfe8-4480-9e4c-824bbb06a4a4,d9ba8bcc-e498-41ff-89bb-af9c9ee69196,,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,12.402918,"12,402918",1.433829,"1,433829",11.580657,"11,580657",52.24812719,6.13519647,206080.94684937,473605.84773083,9.39943538
1252,985029e6-1009-4e61-8d05-032327745619,,bbd467f6-d992-486e-a6cc-196af80d10a4,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,9.663638,"9,663638",-1.971859,"-1,971859",1.4,"1,400000",51.87642729,4.40478315,87350.84256594,432444.33154418,3.74023541
1253,838c5a8b-5256-4bc3-bc9b-8455d2f3c32d,,5ee44459-c17a-4e83-a704-152a8674d1f1,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,34.289371,"34,289371",25.144747,"25,144747",0,"0,000000",51.82822958,4.60662302,101191.488,426913.829,-0.392
1254,a2888c3b-ee3e-45ee-a584-4ec30a06ff03,,9ca31673-db44-4a15-86e8-dc32884206c1,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,12.164839,"12,164839",2.31182,"2,311820",0.2,"0,200000",51.67484458,4.55510341,97445.02415545,409889.29179009,4.05761848
1255,47a6a26a-aba6-464f-ab5a-53707cdaa533,,287ad551-6647-4455-8dbd-8b39661d8f6d,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.393784,"7,393784",49.1271,"49,127100",0.186309,"0,186309",51.87132658,4.43652257,89528.897,431847.838,3.721
1256,58419e07-5bd2-4a58-9a5f-0e1506db9c90,,4cf9df06-cc52-4489-8f83-d00d14237fe2,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.608566,"43,608566",-77.544313,"-77,544313",0.3,"0,300000",52.1549914,5.35877688,153054.63299538,462980.18355407,5.60292205
1257,8a35ffdf-39c8-40cd-a195-a2f7df749dbe,,1505bfed-36f6-42f6-afa0-0b1f7574cc65,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.72985,"29,729850",-2.30012,"-2,300120",0,"0,000000",51.80770208,4.66377788,105108.621,424589.363,1.025
1258,b19fbfad-579c-420e-a4df-8af367ec6082,,8481628e-d7c3-4670-af34-aebea728a5b4,Zvg-Em,Zevenaar Grens - Emmerich (D) ,779,,779,779__,Emmerich (D) - Zevenaar Grens,60.454507,"60,454507",-68.714318,"-68,714318",0,"0,000000",51.83324286,6.26028011,215177.856,427544.325,18.215
1259,6b7f1eec-cd9e-430a-9e51-9fe1deffaf4e,b0502c77-424c-40a5-901b-8ad8acc7a9a8,,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,33.000804,"33,000804",-1.788015,"-1,788015",6,"6,000000",52.30884717,7.03331485,267255.24863662,481373.24920213,32.46716581
1260,8c65bba6-9008-448c-9e5d-81e8cda3d252,,03f8f9dd-1a69-458a-96ec-2f20699578a8,Rsd-Bd,Roosendaal - Breda ,544,b,544,544_b,Breda,22.752571,"22,752571",3.937955,"3,937955",7.078889,"7,078889",51.59231674,4.76210489,111683.92746272,400564.76588215,4.39158984
1261,25ffd3c0-68e9-4996-a57a-da172b723742,bf097f50-aab7-482b-927b-f8802b2c1fa2,,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,50.801672,"50,801672",-2.182081,"-2,182081",1.892932,"1,892932",51.86474158,5.32303526,150580.24483536,430689.24266554,4.1411586
1262,3477e6c7-f00c-4605-93b9-fd36c7eff8ed,,313c6768-e22c-4aab-bae1-2f3ce0968f98,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,25.603081,"25,603081",-2.157229,"-2,157229",6.203113,"6,203113",52.60079477,5.00756206,129279.45480962,512649.634984,0.89789665
1263,7f19af41-8cae-4655-92e5-06840bac4e07,,a603d13a-c994-4c4d-897a-12260624caa1,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,36.830683,"36,830683",-2.4264,"-2,426400",4.1,"4,100000",51.74849384,5.47321739,160939.98916537,417757.72222523,7.28288848
1264,423b302b-c318-4b78-bc34-4065b4c45da6,,c1aa8edc-d871-4f3e-986a-983cd349ddfc,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,34.132187,"34,132187",-15.179904,"-15,179904",0.020582,"0,020582",51.82711116,4.6082974,101305.575,426788.165,-0.405
1265,3e019645-8268-4105-94f0-4f316a3bdc6e,,3c24861b-489e-4527-9092-b45a0b9dfcfb,Hlg-Nscg,Harlingen - Nieuweschans Grens ,552,b,552,552_b,Groningen Losplaats,82.363001,"82,363001",-3.563258,"-3,563258",0.1,"0,100000",53.2031776,6.58892891,235297.80921893,580284.8419841,2.36511488
1266,b79afde8-4b2b-41a0-8e89-3f113fcb404e,,13a823cb-9f5f-476f-8b53-440e6a69845a,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,100.006314,"100,006314",-3.109387,"-3,109387",0,"0,000000",51.80872967,4.65569354,104552.24,424709.26,3.473
1267,ce2ffd53-49d5-4d25-98ce-e8b95adc2324,1ac7c8cb-12e2-4a82-80ed-1007f16884cd,,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,531,d,531,531_d,Utrecht Centraal,1.800237,"1,800237",2.937492,"2,937492",5.984551,"5,984551",52.09741189,5.08758992,134469.72961218,456615.91327055,6.90576133
1268,cc0940de-bb2c-4f18-9b29-9a99cd0b36d3,,f2122fcb-bfd0-4bed-b709-edc3cea1e6a9,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,51.386541,"51,386541",1.762583,"1,762583",8.813724,"8,813724",52.56563501,4.66958379,106343.15258771,508911.15835093,1.09196938
1269,23a7f1a3-f960-476d-a1b8-9fbb1011de2e,,21a469d3-17ed-4330-995d-71b13d632fe2,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,37.524639,"37,524639",1.232657,"1,232657",0,"0,000000",51.46261052,4.04372018,61640.207,386809.051,1.149
1270,c1525f31-2c85-4807-9018-7b53ae4014e0,,07aa23b3-51d4-416d-b986-ca3402f39898,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,23.501317,"23,501317",-0.756459,"-0,756459",2.3,"2,300000",52.52929761,5.76282198,180489.10201359,504692.94673337,-2.67855332
1271,706d1d32-f3ea-401e-9ab8-650290516a30,,c314b60a-1a9d-49db-b173-c4e2cc6cff7a,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,302.040722,"302,040722",45.022582,"45,022582",0.1,"0,100000",51.87845532,4.2640582,77664.52628682,432810.30746982,4.3606387
1272,d4bdbf9e-1aab-4e65-a7f5-3cc64de962a9,,3310fdb5-cf2e-4424-b96d-89e457a3d6cd,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,40.422351,"40,422351",-0.349593,"-0,349593",0.028595,"0,028595",52.51199057,5.47230414,160777.062,502704.428,1.559
1273,b6025407-2e7b-4327-9966-51cdb0230481,,d21e6d61-db54-4918-a91c-96a064770e1b,Axia-Axah,Axel Industrie Aansluiting - Axel Autrichehaven ,852,c,852,852_c,Axel Axelse Vlakte,200.318874,"200,318874",4.754894,"4,754894",0.1,"0,100000",51.26464757,3.85077889,47769.97857539,365053.6844935,3.59098498
1274,86636fde-0724-4578-b747-5f4015fd0446,33d38359-5320-4ed0-be51-0537d2a5e0db,,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.50015,"101,500150",-2.628589,"-2,628589",12.586507,"12,586507",52.69817814,6.19985575,209934.23454907,523727.09197123,2.5111449
1275,dcabcff3-72f6-4005-a6f1-39b89dfd67d2,,be88de00-87bd-4c76-a4d6-344183854160,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,8.931879,"8,931879",1.82972,"1,829720",6.5,"6,500000",52.34082196,5.15169318,138950.14720995,483681.81625922,1.32142081
1276,374b7e26-42c9-4109-8e2e-df7c051cf769,,b835ea16-b30c-4369-85ac-4d4cffe022e0,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,529,,529,529__,Breukelen,22.499743,"22,499743",7.332091,"7,332091",0.54352,"0,543520",52.1721156,4.99055835,127866.308,464959.183,3.983
1277,4f133945-70b1-48b0-930a-a1bc05dedfb2,,00416f38-a9db-4c27-9c1a-51fe96d99ef6,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.156444,"16,156444",2.277856,"2,277856",3.2,"3,200000",50.96256966,5.80762623,184537.31527368,330404.29456592,71.93811273
1278,3d7b9e0b-82ba-487f-8752-816a0bb79701,,08337f26-23fe-48d1-be14-b95a2a8c4bf2,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,2.042682,"2,042682",8.071568,"8,071568",0.5,"0,500000",51.37650498,6.14785887,207960.31249524,376645.96935007,20.37315933
1279,eb5dd59d-0538-4851-9ce6-7764eb5d5c97,,bcfa39c5-c311-4663-917d-e1604ff72200,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,105,,105,105__,Woerden - Gouda,29.719492,"29,719492",14.250109,"14,250109",0.2,"0,200000",52.01522851,4.7407804,110624.34808138,447627.32539491,-0.67350018
1280,c4782591-1525-42e3-8995-4cf97d95089f,5abad409-92ff-44ab-85cd-b0fbcc54b524,,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.700022,"77,700022",1.263405,"1,263405",10.359345,"10,359345",52.50924207,6.14571716,206495.128,502665.141,2.287
1281,e23f6314-4b1b-4b7f-90db-330c4cb22468,,69a61318-b325-432b-87f2-a82b8e961519,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,17.254717,"17,254717",-0.016399,"-0,016399",4.7,"4,700000",52.5024992,6.33191501,219145.43103335,502063.69865628,4.91627232
1282,49c4c3fa-fb9b-4e00-bc4a-38d285d0e985,,59410bae-04cd-4768-86d3-57bc4c46dbac,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,42.113644,"42,113644",2.282054,"2,282054",0,"0,000000",51.56204772,5.34140222,151824.273,397012.514,10.231
1283,dfaa82ff-2055-4a2f-a3f2-c4fbd6d62a6c,,d4816b91-0d48-444f-a84b-30b4d8f3dfc3,Ps1phv-Pspw,Pernis 1e Petroleumhaven - Pernis Petroleumweg ,469,f,469,469_f,Pernis,501.725548,"501,725548",-2.840322,"-2,840322",0.068479,"0,068479",51.89112756,4.3495752,83572.765,434132.527,3.721
1284,96a375e6-a334-4f0d-b0c4-9c786be4d77a,,c78e2d60-e546-4eab-be4b-293db6f42cde,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,11.960569,"11,960569",0.051589,"0,051589",0,"0,000000",53.08013058,6.86845473,254255.271,566941.14,3.925
1285,40e09486-4204-4a61-b2be-4788d175553b,,2cc5a74b-572b-4d31-9d13-e32e01aba464,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,53.99546,"53,995460",-9.825572,"-9,825572",1.3,"1,300000",51.4708786,5.43009973,157980.74981624,386869.70261987,18.84534093
1286,6c4a1651-b105-4ec0-a027-49b7b7db4740,,7789401e-414c-40d8-85e6-9a1d14663a05,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,478,c,478,478_c,Rotterdam Europoort 4,102.706445,"102,706445",-2.387542,"-2,387542",0.3,"0,300000",51.96458453,4.04980929,63089.64074786,442641.34567544,4.589
1287,24ca63c5-8f0a-4b8d-9022-8913f0204e25,,e91377d1-c9b2-4bcd-8c59-9aed2d60b2df,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,46.676736,"46,676736",2.357139,"2,357139",3,"3,000000",51.5263646,5.37392499,154078.76891609,393041.7943778,13.80597313
1288,f146cbd6-8225-4fc8-89b0-dbeca45228d2,,ab21e531-c99f-4522-932e-4e20e2bf41c2,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,586,,586,586__,Amsterdam Centraal,81.314967,"81,314967",4.424603,"4,424603",0,"0,000000",52.37682622,4.90724904,122318.134,487769.964,5.69
1289,1700eed0-8787-46ab-9c66-5915ceb3181c,,b2dd5c7a-a97c-4572-a373-54cf334c190a,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.271145,"17,271145",22.261327,"22,261327",0,"0,000000",51.84129866,5.85119865,186976.18,428181.313,23.583
1290,734073dc-b990-418a-940d-61346e96d85e,,d0687ef5-5eed-41db-897f-d2741cc17a71,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,101.030733,"101,030733",4.631996,"4,631996",0.061483,"0,061483",51.87845592,4.32146304,81617.023,432750.835,4.533
1291,81b85d43-c105-48b6-806a-f24adf0a94a4,,7f4acdfe-04c7-4754-a329-ea506f7c2456,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,476,b,476,476_b,Rotterdam Europoort 2,200.649093,"200,649093",1.907726,"1,907726",0.3,"0,300000",51.88467244,4.2496481,76683.17881472,433517.3780528,4.41067251
