gemeente;soort;jaar;verkiezing;w;sb;deel sb;stembureau;adres;postcode;opgeroepen;opkomst;op%;op partij;blanco;ongeldig;opmerking
Leiden;RR;2018;RR2018;7;18;18;Het Waterland;Boerhaavelaan 345;2334 EM;1.575;640;40,63%;602;36;2;
Leiden;RR;2018;RR2018;7;19;19;Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;2.043;1.227;60,06%;1.157;60;10;
Leiden;RR;2018;RR2018;8;54;54;Basisschool De Meerpaal;Broekplein 5;2318 TJ;1.338;957;71,52%;915;42;0;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;54;541;Basisschool De Meerpaal;Broekplein 6;2318 TJ;1.339;877;65,50%;829;45;3;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;56;56;Basisschool De Dukdalf;Regenboogpad 7;2317 XK;1.308;727;55,58%;691;33;3;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;56;561;Basisschool De Dukdalf;Regenboogpad 8;2317 VX;1.308;805;61,54%;759;42;4;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;58;58;Kerkelijk Centrum De Regenboog;Watermolen 1;2317 ST;1.523;1.082;71,04%;1.030;51;1;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;58;581;Kerkelijk Centrum De Regenboog;Watermolen 2;2317 ST;1.523;760;49,90%;718;42;0;2 stembureaus op 1 locatie
Leiden;RR;2018;RR2018;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;2.015;917;45,51%;875;42;0;
Leiden;RR;2018;RR2018;9;60;60;Huis van de Buurt Stevenshof;Trix Terwindtstraat 4;2331 GW;2.087;1.258;60,28%;1.201;51;6;
Leiden;RR;2018;RR2018;9;62;62;Basisschool De Stevenshof;Antoinette Kleynsytaat 4;2331 DV;2.144;823;38,39%;787;33;3;
Leiden;RR;2018;RR2018;9;63;63;Basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;2.141;895;41,80%;849;41;5;
Leiden;RR;2018;RR2018;9;64;64;Societeit De Dobbegaarde;Dobbedreef 250;2331 MV;2.377;1.124;47,29%;1.092;31;1;
Leiden;RR;2018;RR2018;99;99;99; Level (Centraal Station);Bargelaan 180;2333 CW;0;1.015;;959;51;5;
Leiden;RR;2018;RR2018;99;100;100;Centraal Station;;;0;1.640;;1.549;87;4;
