FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.927,Viaduct,0,VIAD.I/D VECHTDALVERBINDING =N340,R,98.75,028,PKK0000091626,I,,POINT (207020.47370000184 505294.65349999815)
kunstoverweg_kenmerk.928,Viaduct,0,VIAD. 'ZEVENBERGEN' I/D RW50,R,130.05000305,050,PKK0000091662,I,,POINT (167973.39699999988 415673.85869999975)
kunstoverweg_kenmerk.929,Viaduct,0,VIAD. 'PAALGRAVEN 1974' I/D RW59,R,130.53300476,050,PKK0000091663,I,,POINT (167738.79529999942 416094.48220000044)
kunstoverweg_kenmerk.930,Viaduct,0,VIAD. 'PAALGRAVEN 1974' I/D RW59,R,130.43499756,050,PKK0000091664,I,,POINT (167715.20969999954 416087.25769999996)
kunstoverweg_kenmerk.931,Viaduct,0,VIAD.'MIDDELDIJK'I/D MIDDELDIJK,R,237.97200012,050,PKK0000091665,I,,POINT (197703.02389999852 499613.99120000005)
kunstoverweg_kenmerk.932,Viaduct,0,VIAD.I/D SPOOR,R,238.64300537,050,PKK0000091666,I,,POINT (198588.75679999962 500307.9261999987)
kunstoverweg_kenmerk.933,Viaduct,0,VIAD.'OOSTERSEDIJK'I/D OOSTERSEDIJK,R,238.88000488,050,PKK0000091667,I,,POINT (198766.28799999878 500464.8409000002)
kunstoverweg_kenmerk.934,Viaduct,0,VIAD.'NIEUWENBERG'I/D O.L.VROUWESTRAAT,R,87.57099915,058,PKK0000091669,I,,POINT (94410.5113000013 395503.78869999945)
kunstoverweg_kenmerk.935,Viaduct,0,VIAD.'BOTERDIJK'IN DE OOSTERHOUTSEWEG,R,102.3730011,059,PKK0000091672,I,,POINT (119779.71209999919 410967.33619999886)
kunstoverweg_kenmerk.936,Viaduct,0,VIAD.'OUDENDIJKE'I/D SCHELPWEG,R,45.20700073,057,PKK0000091719,I,,POINT (46800.89420000091 416184.4312000014)
kunstoverweg_kenmerk.937,Viaduct,0,VIAD.'RINGSPOORLIJN - 1968',R,147.84599304,058,PKK0000091738,I,,POINT (51552.513099998236 388960.0636)
kunstoverweg_kenmerk.938,Viaduct,0,VIAD.'WELZINGE'I/D N254,R,167.69500732,058,PKK0000091739,I,,POINT (33330.76429999992 388988.6314999983)
kunstoverweg_kenmerk.939,Viaduct,0,VIAD.I/D SCHEEWEG,R,168.02900696,058,PKK0000091740,I,,POINT (33035.49940000102 388840.8187999986)
kunstoverweg_kenmerk.940,Viaduct,0,VIAD.'POSTBAAN'I/D RUCPHENSEWEG,R,85.31999969,058,PKK0000091787,I,,POINT (96581.95069999993 396178.5368999988)
kunstoverweg_kenmerk.941,Viaduct,0,VIAD.'POSTBAAN'I/D RUCPHENSEWEG,R,85.31900024,058,PKK0000091788,I,,POINT (96585.10110000148 396136.6457000002)
kunstoverweg_kenmerk.942,Viaduct,0,VIAD. 'HEUSDENHOUT'IN/DE FR ROOSENVELDLAAN,R,5.12200022,027,PKK0000091873,I,,POINT (115924.33790000156 399405.7168000005)
kunstoverweg_kenmerk.943,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,R,13.90499973,027,PKK0000091874,I,,POINT (120090.43890000135 406844.94849999994)
kunstoverweg_kenmerk.944,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,R,13.92199993,027,PKK0000091875,I,,POINT (120088.92379999906 406861.8746000007)
kunstoverweg_kenmerk.945,Viaduct,0,VIAD. 'BAGVEN'I/D RW58 (R.RIJB.),R,71.52700043,058,PKK0000091887,I,,POINT (108795.3814000003 399399.2697999999)
kunstoverweg_kenmerk.946,Viaduct,0,VIAD. 'ZOUDTLAND'I/D VBW. s,R,71.87000275,058,PKK0000091894,I,,POINT (108610.82669999823 399118.10449999943)
kunstoverweg_kenmerk.947,Viaduct,0,VIAD.I/D HOOGEVAARTKANT,R,76.03500366,058,PKK0000091895,I,,POINT (104769.6251000017 397918.1645000018)
kunstoverweg_kenmerk.948,Viaduct,0,VIAD.'HEUL'I/D POPPESTRAAT,R,82.62000275,058,PKK0000091896,I,,POINT (99150.99850000069 396976.5131999999)
kunstoverweg_kenmerk.949,Viaduct,0,VIAD.'NIEUWENBERG'I/D O.L.VROUWESTRAAT,R,87.58599854,058,PKK0000091897,I,,POINT (94422.45589999855 395464.91330000013)
kunstoverweg_kenmerk.950,Viaduct,0,VIAD.'TILLE'I/D OUDELANDSEDIJK,R,38.00799942,059,PKK0000091898,I,,POINT (74589.1176000014 412629.4395999983)
kunstoverweg_kenmerk.951,Viaduct,0,VIAD.'SCHOOLWEG'I/D SCHOOLWEG,R,40.20000076,059,PKK0000091899,I,,POINT (76747.47529999912 412267.8724000007)
kunstoverweg_kenmerk.952,Viaduct,0,VIAD.I/D STEENWEG = N322,R,102.61199951,002,PKK0000091926,I,,POINT (146080.71920000017 422810.37689999864)
kunstoverweg_kenmerk.953,Viaduct,0,VIAD.I/D STEENWEG = N322,R,102.62599945,002,PKK0000091927,I,,POINT (146085.19799999893 422797.5947000012)
kunstoverweg_kenmerk.954,Viaduct,0,VIAD.IN VBW. f (=KP.WATERBERG),R,128.41000366,012,PKK0000091991,I,,POINT (191872.7100000009 447805.4283000007)
kunstoverweg_kenmerk.955,Viaduct,0,VIAD. 'MOSKESBRUG I/D FIETSERSBRUG,R,58.6269989,016,PKK0000092025,I,,POINT (108763.51199999824 402013.3260000013)
kunstoverweg_kenmerk.956,Viaduct,0,VIAD.'HEUSDENHOUT'I/D ZUID.RONDWEG,R,5.11499977,027,PKK0000092037,I,,POINT (115963.85550000146 399389.35720000044)
kunstoverweg_kenmerk.957,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,R,13.92199993,027,PKK0000092038,I,,POINT (120042.90159999952 406859.12579999864)
kunstoverweg_kenmerk.958,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,R,13.93299961,027,PKK0000092039,I,,POINT (120042.49439999834 406870.1180999987)
kunstoverweg_kenmerk.959,Viaduct,0,VIAD.'WOESTENBERG'I/D WOESTENBERGSEWEG (L.RIJB.),R,0.463,027,PKK0000092041,I,,POINT (116998.01260000095 396124.94839999825)
kunstoverweg_kenmerk.960,Viaduct,0,VIAD.'RIJNSWEERD OOST'IN RANG.BAAN y='KP.RIJNSWEERD',R,1.505,028,PKK0000092054,I,,POINT (139980.50429999828 456124.42449999973)
kunstoverweg_kenmerk.961,Viaduct,0,VIAD.I/D AAMSVEENWEG,R,75.6269989,035,PKK0000092069,I,,POINT (261829.65549999848 468703.67119999975)
kunstoverweg_kenmerk.962,Viaduct,0,VIAD.'CAUWELEAR'I/D CHAAMSEWEG,R,58.69100189,058,PKK0000092113,I,,POINT (114185.26110000163 394448.2782999985)
kunstoverweg_kenmerk.964,Viaduct,0,VIAD.'EEMLAND'IN VBW.c ='KP.EEMNES,R,29.85099983,001,PKK0000092670,I,,POINT (145006.77369999886 471352.72740000114)
kunstoverweg_kenmerk.965,Viaduct,0,VIAD.'TOMATUVA'IN RW.  27 (L.RIJB) ='KP.EEMNES',R,29.51399994,001,PKK0000092671,I,,POINT (144982.17830000073 471705.14119999856)
kunstoverweg_kenmerk.966,Viaduct,0,VIAD.'TOMATUVA'IN RW.  27 (R.RIJB) ='KP.EEMNES',R,29.5359993,001,PKK0000092672,I,,POINT (144999.8145999983 471692.0166000016)
kunstoverweg_kenmerk.967,Viaduct,0,VIAD.IN RW. 28 ='KP.HOEVELAKEN',R,44.60499954,001,PKK0000092673,I,,POINT (157800.27789999917 465269.53810000047)
kunstoverweg_kenmerk.968,Viaduct,0,VIAD.I/D MARSDIJK,R,113.36599731,001,PKK0000092676,I,,POINT (217893.49430000037 473167.7245000005)
kunstoverweg_kenmerk.969,Viaduct,0,VIAD.,R,61.16199875,004,PKK0000092693,I,,POINT (84043.22899999842 440379.4640999995)
kunstoverweg_kenmerk.970,Viaduct,0,VIAD.OVER HR LINKS RW.4='KP.KETHELPLEIN',R,64.00299835,004,PKK0000092694,I,,POINT (84752.38300000131 437757.1686999984)
kunstoverweg_kenmerk.971,Viaduct,0,VIAD.OVER VBW.h ='KP.KETHELPLEIN',R,64.20700073,004,PKK0000092695,I,,POINT (84922.85610000044 437834.96719999984)
kunstoverweg_kenmerk.972,Viaduct,0,VIAD.OVER VBW.u ='KP.KETHELPLEIN',R,63.77999878,004,PKK0000092696,I,,POINT (84499.43800000101 437945.9695000015)
kunstoverweg_kenmerk.973,Viaduct,0,VIAD.OVER VBW.g ='KP.KETHELPLEIN',R,69.63800049,004,PKK0000092697,I,,POINT (84657.94379999861 438126.1743000001)
kunstoverweg_kenmerk.974,Viaduct,0,VIAD.I/D  RW.4='KP.KETHELPLEIN',R,23.44599915,020,PKK0000092706,I,,POINT (84677.99300000072 438169.14820000157)
kunstoverweg_kenmerk.975,Viaduct,0,VIAD.I/D HR LINKS RW.4='KP.KETHELPLEIN',R,23.48800087,020,PKK0000092707,I,,POINT (84719.75090000033 438172.9946999997)
kunstoverweg_kenmerk.976,Viaduct,0,VIAD.OVER HR RECHTS RW.4='KP.KETHELPLEIN',R,23.5359993,020,PKK0000092708,I,,POINT (84710.85350000113 437929.3623000011)
kunstoverweg_kenmerk.977,Viaduct,0,VIAD.'RIJNSWEERD WEST'IN VBW. u='KP.RIJNSWEERD',R,80.15799713,027,PKK0000092714,I,,POINT (139278.35020000115 455955.30139999837)
kunstoverweg_kenmerk.978,Viaduct,0,VIAD. FIETSERS,R,17.4640007,028,PKK0000092722,I,,POINT (154980.3900000006 460460.2452000007)
kunstoverweg_kenmerk.979,Viaduct,0,VIAD.I/D,R,19.40399933,028,PKK0000092723,I,,POINT (156402.86789999902 461556.9657999985)
kunstoverweg_kenmerk.980,Viaduct,0,VIAD.'WATERBERG 2'I/D VBW. a = KP.WATERBERG,R,128.10600281,012,PKK0000092790,I,,POINT (191512.52259999886 447680.2635000013)
kunstoverweg_kenmerk.981,Viaduct,0,VIAD.I/D BEEKSEWEG,R,148.69999695,012,PKK0000092791,I,,POINT (207665.52650000155 435780.0357000008)
kunstoverweg_kenmerk.982,Viaduct,0,VIAD.'RIJNSWEERD NOORD'IN RW. 27='KP.RIJNSWEERD',R,1.11099994,028,PKK0000092851,I,,POINT (139409.31760000065 456204.1114999987)
kunstoverweg_kenmerk.983,Viaduct,0,'VIAD. I/D SCHOENAKKER' =N847,R,111.88800049,073,PKK0000092877,I,,POINT (179816.7263999991 429230.9028000012)
kunstoverweg_kenmerk.984,Viaduct,0,VIAD.IN RW.15 VBW. v ='KP.DEIL',R,90.50099945,002,PKK0000093077,I,,POINT (144090.85330000147 429833.8850999996)
kunstoverweg_kenmerk.985,Viaduct,0,VIAD. I/D BETUWELIJN,R,90.26399994,002,PKK0000093078,I,,POINT (143814.58929999918 429995.91750000045)
kunstoverweg_kenmerk.986,Brug,0,VIAD. I/D 'KP.EMPEL'RING-NOORD VBW. h,R,111.96099854,002,PKK0000093079,I,,POINT (150623.8632999994 415108.85080000013)
kunstoverweg_kenmerk.987,Brug,0,VIAD. I/D BRUISTENSINGEL,R,113.26399994,002,PKK0000093080,I,,POINT (151580.6031000018 414223.192400001)
kunstoverweg_kenmerk.988,Viaduct,0,VIAD.'DE PETTELAAR'I/D GESTELSEWEG =N617,R,119.09400177,002,PKK0000093081,I,,POINT (150929.21279999986 409444.40349999815)
kunstoverweg_kenmerk.989,Brug,0,VIAD. I/D,R,115.46499634,002,PKK0000093082,I,,POINT (152501.64130000025 412262.6015999988)
kunstoverweg_kenmerk.990,Brug,0,VIAD.'MAGUSANUS' I/D RW59 VBW. t,R,112.25,002,PKK0000093083,I,,POINT (150845.83199999854 414944.98970000073)
kunstoverweg_kenmerk.991,Viaduct,4.4000001,VIAD. 'MAURICK I/D RWA65'                              %4.40,R,121.01699829,002,PKK0000093084,I,,POINT (148983.6378000006 408522.8724000007)
kunstoverweg_kenmerk.992,Viaduct,0,VIAD.'ST.CHARLES'I/D GESTELSEWEG,R,126.70500183,002,PKK0000093086,I,,POINT (150196.99540000036 403014.5703999996)
kunstoverweg_kenmerk.993,Viaduct,0,VIAD.'ST.CHARLES'I/D GESTELSEWEG,R,126.73699951,002,PKK0000093087,I,,POINT (150170.65359999985 402966.7093999982)
kunstoverweg_kenmerk.994,Viaduct,0,VIAD.I/D RW. 50 VBW. w,R,154.66499329,015,PKK0000093129,I,,POINT (181262.92540000007 435775.6425999999)
kunstoverweg_kenmerk.995,Viaduct,0,VIAD.I/D RW. 50 (L.RIJB.),R,154.68600464,015,PKK0000093130,I,,POINT (181281.34860000014 435765.6334999986)
kunstoverweg_kenmerk.996,Viaduct,0,VIAD.I/D RW. 50 (R.RIJB.),R,154.69999695,015,PKK0000093131,I,,POINT (181294.83830000088 435757.0293999985)
kunstoverweg_kenmerk.997,Viaduct,0,VIAD.I/D RW. 50 VBW. t,R,155.01499939,015,PKK0000093132,I,,POINT (181426.06870000064 435480.76850000024)
kunstoverweg_kenmerk.998,Viaduct,0,VIAD.I/D RW. 50,R,154.76899719,015,PKK0000093133,I,,POINT (181182.45659999922 435566.2446999997)
kunstoverweg_kenmerk.999,Viaduct,0,VIAD.O/D A325 ARNHEM NIJMEGEN ='KP.RESSEN',R,12.94799995,325,PKK0000093155,I,,POINT (188014.5199000016 434383.0769000016)
kunstoverweg_kenmerk.1000,Viaduct,0,VIAD. I/D A15 BEMMEL GORINCHEM ='KP.RESSEN',R,12.97500038,325,PKK0000093157,I,,POINT (188068.6453000009 434392.40790000185)
kunstoverweg_kenmerk.1001,Brug,0,VIAD.'BRADAAL'I/D N320,R,81.37799835,002,PKK0000093173,I,,POINT (139679.99060000107 437817.09149999917)
kunstoverweg_kenmerk.1002,Viaduct,0,VIAD. 'MAURICK I/D RWA65',R,121.01200104,002,PKK0000093175,I,,POINT (148997.72159999982 408537.3726999983)
kunstoverweg_kenmerk.1003,Viaduct,0,VIAD. I/D WAGENINGSESTRAAT,R,151.51199341,015,PKK0000093228,I,,POINT (178162.30649999902 436415.62999999896)
kunstoverweg_kenmerk.1004,Viaduct,0,VIAD.I/D RESENSESTRAAT,R,162.19000244,015,PKK0000093229,I,,POINT (187729.83300000057 433811.8643000014)
kunstoverweg_kenmerk.1005,Viaduct,0,VIAD. I/D RESSENSESTRAAT,R,12.3039999,325,PKK0000093239,I,,POINT (187731.54199999943 433804.9990000017)
kunstoverweg_kenmerk.1006,Viaduct,0,VIAD.O/D A325 ARNHEM NIJMEGEN ='KP.RESSEN',R,12.86200047,325,PKK0000093240,I,,POINT (187985.72289999947 434322.60610000044)
kunstoverweg_kenmerk.1007,Viaduct,0,VIAD. I/D BETUWELIJN BEMMEL GORINCHEM,R,13.37300014,325,PKK0000093242,I,,POINT (188203.29890000075 434765.10500000045)
kunstoverweg_kenmerk.1008,Viaduct,0,VIAD. I/D RESSENSESTRAAT,R,12.30200005,325,PKK0000093244,I,,POINT (187777.3938000016 433780.88800000027)
