OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1723,b13e4102-601b-49db-8762-a895f125abad,,,Onbekend,0,,,fa65cdfe-20aa-4aff-ab9f-c4f03d31ccb3,73.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.201331,"73,201331",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257024.812,532673.343,52.77175732,6.89906103,Nieuw Amsterdam - Emmen,NA-EMN,Vrije baan
1724,30ba6bef-7d37-4011-9caf-57cb7627041f,,,Onbekend,0,,,fa65cdfe-20aa-4aff-ab9f-c4f03d31ccb3,73.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.205178,"73,205178",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257018.318,532678.189,52.77180208,6.89896633,Nieuw Amsterdam - Emmen,NA-EMN,Vrije baan
1725,cc62e02f-3d38-40b4-8342-f026192a7170,,60,Bestaand,0,,,9c52e850-b905-4f38-bd9b-881f48feac1f,34.5,,AHOB_MINI,Ah-Zl,Arnhem - Zwolle ,030,,30,030__,Zutphen - Deventer,34.531469,"34,531469",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,212795.952,468346.042,52.20019332,6.23261811,Zutphen - Deventer,ZP-DV,Vrije baan
1726,06aef9b1-054e-4a45-b7ae-9eeb0c87799c,,60,Bestaand,0,,,6680c568-afb9-48d2-b1d4-81abc95dd94e,59.5,,AHOB_MINI,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,59.499497,"59,499497",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,180621.507,486236.777,52.36342079,5.76335921,Harderwijk - Nunspeet,HD-NS,Vrije baan
1727,51f48ab4-0eee-4a5e-9963-8952f9d59ad5,,,Onbekend,0,,,66912958-1f59-451f-b4c9-80b2d5f8c37b,202.17,,Onbekend,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",202.165204,"202,165204",Derden - Overig - Tata Steel,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,103326.958,499451.59,52.48034788,4.62656938,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG
1728,a08fa2a6-f24e-41c0-90ce-29483e949c8e,,,Onbekend,0,,,66912958-1f59-451f-b4c9-80b2d5f8c37b,202.17,,Onbekend,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",202.178942,"202,178942",Derden - Overig - Tata Steel,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,103310.085,499439.647,52.48023896,4.62632287,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG
1729,d046214e-0347-4164-b325-18816b198f49,,,Onbekend,0,,,66912958-1f59-451f-b4c9-80b2d5f8c37b,202.17,,Onbekend,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",202.161927,"202,161927",Derden - Overig - Tata Steel,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,103330.888,499454.029,52.48037017,4.62662684,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG
1730,70947b8e-8818-4433-9570-fdae28132d2b,,60,Bestaand,0,,,46bac870-da8a-4280-ae0a-c324d818dc8c,24.0,,AHOB,Swd-Rd,Sauwerd - Roodeschool ,200,,200,200__,Winsum - Roodeschool,24.023699,"24,023699",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,243832.171,603848.061,53.41350413,6.72316459,Uithuizermeeden,UHM,PPLG
1731,1b4f9b61-0fc1-4636-9af6-00a5192b82d7,,60,Bestaand,0,,,46bac870-da8a-4280-ae0a-c324d818dc8c,24.0,,AHOB,Swd-Rd,Sauwerd - Roodeschool ,200,,200,200__,Winsum - Roodeschool,24.035828,"24,035828",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,243845.646,603852.255,53.41353955,6.72336835,Uithuizermeeden,UHM,PPLG
1732,eb82f754-55cd-41a6-8081-d1ae43906127,,60,Bestaand,0,,,46bac870-da8a-4280-ae0a-c324d818dc8c,24.0,,AHOB,Swd-Rd,Sauwerd - Roodeschool ,200,,200,200__,Winsum - Roodeschool,24.034002,"24,034002",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,243842.042,603845.319,53.41347785,6.72331223,Uithuizermeeden,UHM,PPLG
1733,8c72159d-5434-4291-94f1-dc58bddd8933,,60,Bestaand,0,,,1bea8874-db02-4074-a4ad-8c581c785f12,6.5,,AHOB_MINI,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,6.48952,"6,489520",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,235421.002,496731.579,52.452435,6.57028917,Vroomshoop,VHP,PPLG
1734,303f4265-0004-4c7e-bdc8-466ac1ca41a3,,,Onbekend,0,,,e6a5e559-4b84-4a47-9c21-97cdda14bb84,79.3,,Onbekend,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,79.317182,"79,317182",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,191921.727,360170.752,51.22969488,5.91579627,Weert - Haelen,WT-HLN,Vrije baan
1735,37620a45-c350-4aae-b18a-87b8fefab1ee,,60,Bestaand,0,,,880e174d-6dce-410c-accb-bd5f7bfd096f,78.3,,AHOB_MINI,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,78.352416,"78,352416",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,207012.042,503071.939,52.51284886,6.15339393,Zwolle - Dedemsvaart,ZL-DDV,Vrije baan
1736,a3794cea-c429-4617-bfcb-223a12c06b89,,60,Bestaand,0,,,0462c6d9-4d52-4588-943f-490f6595b363,26.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,26.620541,"26,620541",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,168980.219,557512.377,53.00438494,5.5954693,Workum - Sneek,WK-SK,Vrije baan
1737,c14ad8df-f916-4954-a3a6-994355702074,,,Onbekend,0,,,eb95875c-7e59-4d8f-a28b-25aa596435b2,52.5,,Onbekend,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,52.575972,"52,575972",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,197946.525,396541.961,51.55618491,6.00647003,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
1738,e073e8b6-fb08-4c1c-9e5d-a1c17ca2cf4d,,60,Bestaand,0,,,eb95875c-7e59-4d8f-a28b-25aa596435b2,52.5,,RGP,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,52.599731,"52,599731",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,197943.538,396517.297,51.55596345,6.00642394,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
1739,32bfdcd1-5ad4-4da5-ba9e-c43c822eea29,,60,Bestaand,0,,,eb95875c-7e59-4d8f-a28b-25aa596435b2,52.5,,RGP,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,52.580983,"52,580983",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,197940.171,396535.78,51.55612984,6.00637766,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
1740,5ac5b1b5-3942-4799-91dd-f83a7989d528,,60,Bestaand,0,,,a35eba12-17e0-48db-803d-5be2127401d4,47.2,,AHOB,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,47.272824,"47,272824",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,154364.053,392518.234,51.5216589,5.37803682,Best,BET,PPLG
1741,b5d6a7dc-6fa3-4e4a-b81b-09d023c01fd5,,60,Bestaand,0,,,9911273d-b68e-4a14-ae1b-9b419fa3f107,45.6,,AHOB_MINI,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,45.662354,"45,662354",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,167237.931,384848.932,51.4525894,5.56326281,Eindhoven - Helmond,EHV-HM,Vrije baan
1742,5efedeb7-3482-4056-a357-c4b573a9abfe,,60,Bestaand,0,,,9911273d-b68e-4a14-ae1b-9b419fa3f107,45.6,,AHOB_MINI,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,45.656472,"45,656472",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,167245.856,384839.567,51.45250505,5.5633765,Eindhoven - Helmond,EHV-HM,Vrije baan
1743,c5b99746-99e1-461c-ac61-e03e2e874908,,60,Bestaand,0,,,cc774032-9c0e-4899-b576-a7ca36d10864,5.7,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,556,,556,556__,Santpoort Noord,5.755232,"5,755232",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103660.943,494122.232,52.43248555,4.63230306,Santpoort Noord,SPTN,PPLG
1744,d8a42aea-2e01-45c3-8d3c-34339d42375e,,60,Bestaand,0,,,cc774032-9c0e-4899-b576-a7ca36d10864,5.7,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,556,,556,556__,Santpoort Noord,5.765316,"5,765316",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103647.244,494134.419,52.43259379,4.63209978,Santpoort Noord,SPTN,PPLG
1745,41b1d322-fb0c-40f9-a7c2-70701b98caa6,,60,Bestaand,0,,,cc774032-9c0e-4899-b576-a7ca36d10864,5.7,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,556,,556,556__,Santpoort Noord,5.772519,"5,772519",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103677.006,494137.372,52.43262312,4.63253692,Santpoort Noord,SPTN,PPLG
1746,00220688-0416-4595-82f4-f57f08a34e08,,60,Bestaand,0,,,cc774032-9c0e-4899-b576-a7ca36d10864,5.7,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,556,,556,556__,Santpoort Noord,5.764725,"5,764725",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103662.54,494131.597,52.43256987,4.63232511,Santpoort Noord,SPTN,PPLG
1747,2f4b1a90-4c77-4801-baf9-29e95d56b250,,60,Bestaand,0,,,e28fdec5-da65-455e-a0d9-8c5666ef437b,32.1,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,32.186311,"32,186311",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,218623.556,440814.903,51.95212755,6.31271733,Doetinchem - Terborg,DTC-TBG,Vrije baan
1748,420b2f66-8a2e-4187-bd4a-6adf2ec08c5b,,60,Bestaand,0,,,e28fdec5-da65-455e-a0d9-8c5666ef437b,32.1,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,32.19622,"32,196220",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,218622.154,440827.043,51.95223682,6.31269919,Doetinchem - Terborg,DTC-TBG,Vrije baan
1749,c042286b-45b7-4962-ae25-9cdcbe8a96a0,,60,Bestaand,,,,e28fdec5-da65-455e-a0d9-8c5666ef437b,32.1,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,32.184016,"32,184016",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,218630.665,440818.307,51.95215733,6.31282136,Doetinchem - Terborg,DTC-TBG,Vrije baan
1750,43d5a5c8-0181-43c8-9a85-fddc324f9946,,60,Bestaand,0,,,fde0216f-7fe8-4401-ae10-b37b518e7354,101.8,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,653,a,653,653_a,Zuidbroek,101.874121,"101,874121",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,253749.549,575714.39,53.15903697,6.86359116,Zuidbroek,ZB,PPLG
1751,de2cdc30-e2a5-49c3-974b-b19b4daee9d1,,60,Bestaand,0,,,fde0216f-7fe8-4401-ae10-b37b518e7354,101.8,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,653,a,653,653_a,Zuidbroek,101.86445,"101,864450",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,253740.059,575712.175,53.15901881,6.86344865,Zuidbroek,ZB,PPLG
1752,b24d866b-5fe7-4f22-9454-94e554e4326b,,60,Bestaand,0,,,fde0216f-7fe8-4401-ae10-b37b518e7354,101.8,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,653,a,653,653_a,Zuidbroek,101.874168,"101,874168",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,253751.769,575702.885,53.1589332,6.86362082,Zuidbroek,ZB,PPLG
1753,ee6d3c19-ee9a-471f-88f8-d3c3f7d48ed1,,60,Bestaand,0,,,5efb7a40-bace-43da-8313-cc16b4c5fa06,39.9,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.971845,"39,971845",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,195017.636,583218.007,53.23405584,5.98651665,Feanwalden,FWD,PPLG
1754,0c831930-55e8-4e6f-a7f9-c533c9e9523e,,60,Bestaand,0,,,5efb7a40-bace-43da-8313-cc16b4c5fa06,39.9,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.943756,"39,943756",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,194986.966,583216.346,53.23404322,5.98605715,Feanwalden,FWD,PPLG
1755,a472b1a1-1ff5-4a4e-9e9b-c9161cab0706,,60,Bestaand,0,,,5efb7a40-bace-43da-8313-cc16b4c5fa06,39.9,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.946054,"39,946054",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,194994.4,583206.706,53.23395604,5.98616728,Feanwalden,FWD,PPLG
1756,48e89b1a-6184-4528-b028-37b802a4d01a,,60,Bestaand,0,,,5efb7a40-bace-43da-8313-cc16b4c5fa06,39.9,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.935306,"39,935306",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,194983.754,583203.908,53.2339317,5.9860075,Feanwalden,FWD,PPLG
1757,c131c40d-3a42-4513-aae9-6bac33dd641d,,60,Bestaand,0,,,5efb7a40-bace-43da-8313-cc16b4c5fa06,39.9,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.964525,"39,964525",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,195009.767,583217.328,53.23405033,5.98639873,Feanwalden,FWD,PPLG
1758,eae543d7-60f0-4d03-b742-f188e3d682c6,,60,Bestaand,0,,,9c237688-9071-4732-8aaf-3f84cca65751,54.5,,AHOB_MINI,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,54.560379,"54,560379",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,198263.125,394577.85,51.53850685,6.01079242,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
1759,56152d59-528c-4321-9d97-acbb6f8d4d7c,,60,Bestaand,0,,,9c237688-9071-4732-8aaf-3f84cca65751,54.5,,RGP,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,54.560956,"54,560956",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,198270.12,394578.387,51.53851114,6.01089331,Vierlingsbeek - Venray,VLB-VRY,Vrije baan
1760,45830d41-6038-4a82-866b-814ae6d2fbac,,60,Bestaand,0,,,72983ae7-d6bb-463d-9946-a79d78080933,29.3,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,29.337429,"29,337429",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,234171.276,483541.804,52.33409299,6.54879568,Wierden - Rijssen,WDN-RSN,Vrije baan
1761,97616466-9631-4f99-9093-35682127706f,,60,Bestaand,,,,7ca6bbb5-9384-437b-9071-7f93e5486d2d,200.4,,AG,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,818,b,818,818_b,Terneuzen Dow Chemical,200.391131,"200,391131",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,43925.902,373288.341,51.33790346,3.79314294,Sas van Gent,SVG,NCBG
1762,49d4d59b-4e18-4f01-81aa-adad5b236a7c,,60,Bestaand,0,,,7ca6bbb5-9384-437b-9071-7f93e5486d2d,200.4,,RGP,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,818,b,818,818_b,Terneuzen Dow Chemical,200.410446,"200,410446",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,43910.588,373307.749,51.33807485,3.79291716,Sas van Gent,SVG,NCBG
1763,87661740-3f68-4ef4-b35a-6ebb12147e75,,60,Bestaand,0,,,7ca6bbb5-9384-437b-9071-7f93e5486d2d,200.4,,RGP,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,818,b,818,818_b,Terneuzen Dow Chemical,200.400835,"200,400835",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,43903.658,373298.575,51.33799105,3.79282062,Sas van Gent,SVG,NCBG
1764,f80b4467-a18d-4608-a613-b3318cbd984a,,60,Bestaand,0,,,3b746799-9ba2-40fd-9646-87616937e1c4,5.5,,AHOB,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.597876,"5,597876",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,104327.758,448456.532,52.02214165,4.64894097,Moordrecht Aansl. - Waddinxveen,MDA-WAD,Vrije baan
1765,4dad022d-2579-4bf8-8d20-1af27c7f6c03,,60,Bestaand,0,,,3b746799-9ba2-40fd-9646-87616937e1c4,5.5,,AHOB,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.59306,"5,593060",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,104318.521,448452.017,52.02210022,4.64880708,Moordrecht Aansl. - Waddinxveen,MDA-WAD,Vrije baan
1766,05b10501-ca1b-4226-bc8a-03b9c6807eb7,,60,Bestaand,0,,,3b746799-9ba2-40fd-9646-87616937e1c4,5.5,,RGP,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.598063,"5,598063",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,104318.832,448457.005,52.02214508,4.64881087,Moordrecht Aansl. - Waddinxveen,MDA-WAD,Vrije baan
1767,5eb9e82d-a6a2-4aed-8852-1d3dc4d57cce,,60,Bestaand,0,,,3b746799-9ba2-40fd-9646-87616937e1c4,5.5,,AHOB,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.581708,"5,581708",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,104319.083,448440.658,52.02199818,4.64881695,Moordrecht Aansl. - Waddinxveen,MDA-WAD,Vrije baan
1768,6cf01b87-de45-44d1-b14f-bdbbf0707c1a,,60,Bestaand,,,,3b746799-9ba2-40fd-9646-87616937e1c4,5.5,,RGP,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.587309,"5,587309",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,104326.421,448446.018,52.02204703,4.64892305,Moordrecht Aansl. - Waddinxveen,MDA-WAD,Vrije baan
1769,d10667ed-1604-4b60-8780-db736af4852d,,60,Bestaand,0,,,43cbdce3-5c65-4680-b20c-1a1ee193d960,71.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,71.627354,"71,627354",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170954.105,449951.39,52.03766114,5.61972188,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1770,72a83a1c-0bc2-45de-9b95-9f3eb3cbf8f9,,60,Bestaand,0,,,43cbdce3-5c65-4680-b20c-1a1ee193d960,71.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,71.620554,"71,620554",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170939.143,449924.471,52.03741962,5.61950257,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1771,1aac386c-d1fd-4774-8967-77d6e9c8e625,,60,Bestaand,0,,,43cbdce3-5c65-4680-b20c-1a1ee193d960,71.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,71.62422,"71,624220",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170945.849,449934.283,52.03750762,5.61960076,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1772,900b4aa8-d7d6-49ff-ba2c-e30ebb63879e,,60,Bestaand,0,,,d8178a14-2591-423c-90d4-4d9ad7ab4b4f,4.2,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,082,,82,082__,Haarlem - Santpoort Noord,4.210994,"4,210994",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103581.828,492581.619,52.41863292,4.63137619,Santpoort Noord - Haarlem,SPTN-HLM,Vrije baan
1773,725770e6-5db1-471a-b25a-fe62b2d4501a,,60,Bestaand,0,,,d8178a14-2591-423c-90d4-4d9ad7ab4b4f,4.2,,AHOB,Hlm-Utg,Haarlem - Uitgeest ,082,,82,082__,Haarlem - Santpoort Noord,4.209309,"4,209309",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,103601.235,492581.166,52.41863067,4.63166151,Santpoort Noord - Haarlem,SPTN-HLM,Vrije baan
1774,c2c5937d-3997-4866-be6b-41c3b72436c0,,60,Bestaand,0,,,651f07aa-0c03-464b-aa58-e027e17e4812,5.5,,AHOB,Hvs-Utm,Hilversum - Utrecht Maliebaan ,095,,95,095__,Hilversum - Blauwkapel,5.517538,"5,517538",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,140789.838,465572.508,52.17811173,5.17944928,Hilversum - Blauwkapel,HVS-BKP,Vrije baan
1775,c8061923-6a02-4ba9-8484-9edf277fc090,,60,Bestaand,0,,,651f07aa-0c03-464b-aa58-e027e17e4812,5.5,,AHOB,Hvs-Utm,Hilversum - Utrecht Maliebaan ,095,,95,095__,Hilversum - Blauwkapel,5.508922,"5,508922",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,140790.565,465581.344,52.17819117,5.17945954,Hilversum - Blauwkapel,HVS-BKP,Vrije baan
1776,340f4c5f-e8c5-4a5a-af92-ca89531802b5,,60,Bestaand,0,,,f18808a0-0d88-4779-8e4e-be339ea0bb10,56.5,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,56.531101,"56,531101",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,156092.838,451988.41,52.05619918,5.40313671,Maarn Goederenemplacement - De Haar Aansl.,MRG-HAR,Vrije baan
1777,2f53e2f2-4cc4-447d-8dda-b63dd83a9d2d,,60,Bestaand,0,,,f18808a0-0d88-4779-8e4e-be339ea0bb10,56.5,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,56.531724,"56,531724",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,156100.903,452007.662,52.0563722,5.40325436,Maarn Goederenemplacement - De Haar Aansl.,MRG-HAR,Vrije baan
1778,950c676f-76c2-4cc6-9a49-e1bd833d0265,,60,Bestaand,0,,,f18808a0-0d88-4779-8e4e-be339ea0bb10,56.5,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,56.536791,"56,536791",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,156099.139,451988.875,52.05620335,5.40322858,Maarn Goederenemplacement - De Haar Aansl.,MRG-HAR,Vrije baan
1779,b3f48e83-94bd-4ed3-9811-103057088646,,60,Bestaand,0,,,f18808a0-0d88-4779-8e4e-be339ea0bb10,56.5,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,56.525699,"56,525699",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,156094.239,452007.188,52.05636796,5.4031572,Maarn Goederenemplacement - De Haar Aansl.,MRG-HAR,Vrije baan
1780,2e076246-60b2-49e9-b118-8df3e1392e99,,60,Bestaand,0,,,3b240936-78a9-48d6-bb21-cc41d20a2852,17.0,,RGP,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,17.004147,"17,004147",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,94760.345,399250.162,51.57894125,4.51812897,Oudenbosch - Roosendaal,ODB-RSD,Vrije baan
1781,32f7d2fe-4f16-481c-aff9-2a491635db39,,60,Bestaand,0,,,3b240936-78a9-48d6-bb21-cc41d20a2852,17.0,,AHOB,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,17.010144,"17,010144",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,94764.678,399236.565,51.57881951,4.51819381,Oudenbosch - Roosendaal,ODB-RSD,Vrije baan
