Beschermingsnivea,Boomsoort,Nederlandse naam,Eigendom,Plantjaar,Stamdiameter borsthoogte (klasse),Standplaats,Conditie,Dendrologische waarde,Boomvorm,Plantwijze,Beeldbepalendheid,Cultuurhistorische waarde,Bijzondere vermeldingen,Emotionele waarde,Recreatieve/Educatieve waarde,Boomhoogte,Inspectiedatum,X_RD,Y_RD,longitude,latitude
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106532.282,427082.256,4.684070099,51.83023289
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,71 - 80 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Enigszins,,13-1-2012,106068.33,426806.94,4.677378911,51.8277179
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Enigszins,,13-1-2012,106063.591,426811.215,4.677309564,51.82775591
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Enigszins,,13-1-2012,106069.631,426818.811,4.677396102,51.82782471
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108291.683,426976.936,4.709606629,51.82943639
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108248.933,426970.869,4.708987318,51.82937828
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108306.181,426978.923,4.709816668,51.82945547
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108235.002,426969.131,4.708785471,51.82936149
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108221.236,426967.145,4.70858605,51.82934249
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,12-1-2012,106045.481,427326.675,4.676973858,51.83238717
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,12-1-2012,106066.103,427360.939,4.677268166,51.83269693
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,12-1-2012,106040.597,427329.357,4.676902626,51.83241084
Belevingsboom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,1960,51 - 60 cm,Gazon,1 - Goed,Klasse 0,Knotboom,Groep,Niet,Ja,,Van belang voor de directe omgeving,Niet,,26-1-2012,107155.496,426612.746,4.693175561,51.82606682
Belevingsboom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,1960,51 - 60 cm,Gazon,1 - Goed,Klasse 0,Knotboom,Groep,Niet,Ja,,Van belang voor de directe omgeving,Niet,,26-1-2012,107157.483,426612.706,4.693204388,51.82606663
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1970,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,25-1-2012,107159.826,426794.089,4.693213269,51.82769707
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1970,41 - 50 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,25-1-2012,107163.756,426785.024,4.69327153,51.82761593
Belevingsboom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,1950,71 - 80 cm,Gazon,1 - Goed,Klasse 0,Knotboom,Solitair,Niet,Nee,,Van belang voor de directe omgeving,Niet,,13-1-2012,106832.697,426641.912,4.688489344,51.82630118
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Solitair,Enigszins,Nee,,Van belang voor de wijk,Niet,,13-1-2012,106777.034,426622.677,4.687684639,51.82612349
Belevingsboom,Aesculus hippocastanum,Witte paardenkastanje,Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Normaal,,17-2-2012,107799.434,428060.558,4.70231805,51.83913437
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,71 - 80 cm,Elementenverharding,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Normaal,,23-1-2012,106673.338,427696.298,4.686030409,51.83576402
Belevingsboom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Niet,,13-1-2012,106944.811,426613.951,4.690119437,51.82605954
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Niet,Nee,,Van belang voor de directe omgeving,Niet,,12-1-2012,107020.489,426872.783,4.691181208,51.82839239
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,12-1-2012,106059.222,427363.58,4.67716797,51.83272007
Belevingsboom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,1960,51 - 60 cm,Gazon,1 - Goed,Klasse 0,Knotboom,Groep,Niet,Ja,,Van belang voor de directe omgeving,Niet,,26-1-2012,107161.704,426612.686,4.693265615,51.82606682
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Solitair,Enigszins,Nee,,Van belang voor de wijk,Niet,,13-1-2012,106833.835,426614.923,4.688509611,51.82605871
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,12-1-2012,106024.054,427166.109,4.676685775,51.83094215
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,81 - 100 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,108248.154,426711.47,4.709011105,51.82704678
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,81 - 100 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,108258.086,426716.021,4.709154555,51.82708851
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106305.761,427720.943,4.680694143,51.83595355
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106317.724,427741.42,4.680864817,51.83613864
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106311.262,427730.476,4.680772608,51.83603971
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,,27-2-2012,106683.5,428160.589,4.686112903,51.83993785
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107710.647,427177.318,4.701150717,51.83118844
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107708.693,427185.652,4.701121231,51.83126318
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107701.453,427195.443,4.701014863,51.83135056
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,1975,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107765.392,427130.376,4.701951293,51.83077117
Belevingsboom,Tilia cordata,"Kleinbladige linde, Winterlinde",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Solitair,Niet,Nee,,Van belang voor de directe omgeving,Niet,,13-1-2012,107038.548,426623.029,4.691477819,51.8261492
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106227.003,427452.469,4.679589418,51.83353368
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106196.81,427468.752,4.679149101,51.83367739
Belevingsboom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Enigszins,Nee,,Van belang voor de wijk,Niet,,13-1-2012,107083.158,426600.61,4.69212799,51.82595154
Belevingsboom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Niet,,13-1-2012,106954.081,426611.219,4.690254277,51.82603579
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Niet,Nee,,Van belang voor de directe omgeving,Niet,,12-1-2012,107027.465,426875.183,4.691282066,51.82841456
Belevingsboom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,61 - 70 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,18,24-2-2012,107439.369,427717.059,4.697141125,51.83601647
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Normaal,,14-2-2012,107980.232,427569.164,4.705008145,51.83473307
Belevingsboom,Aesculus hippocastanum,Witte paardenkastanje,Gemeente,1950,81 - 100 cm,Gazon,4 - Slecht,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,,Van belang voor de gemeente,Normaal,21,16-2-2012,107967.337,427513.859,4.704828596,51.83423491
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Normaal,,14-2-2012,107982.366,427560.793,4.705040244,51.83465802
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108324.843,426980.988,4.7100871,51.82947559
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108338.935,426982.534,4.71029131,51.82949066
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108418.598,426991.144,4.711445742,51.8295747
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,81 - 100 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,108233.764,426708.493,4.708802778,51.82701882
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Niet,21,16-1-2012,108164.345,426703.529,4.707796513,51.82696838
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Niet,21,16-1-2012,108186.439,426705.273,4.708116755,51.82698591
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,26-1-2012,105997.364,427705.842,4.676222058,51.83579081
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Niet,21,16-1-2012,108174.58,426706.96,4.707944509,51.82700007
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106283.518,427683.621,4.680376704,51.83561617
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,1950,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,24-1-2012,106278.259,427674.408,4.680301706,51.8355329
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106295.61,427703.701,4.680549303,51.8357977
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106324.268,427752.42,4.680958208,51.83623807
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106289.821,427694.57,4.680466603,51.83571512
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de gemeente,Enigszins,,23-1-2012,106262.426,427648.078,4.680075716,51.83529487
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,normaal,Nee,,Van belang voor de wijk,Niet,18,23-1-2012,107686.854,427225.978,4.700798901,51.83162377
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de directe omgeving,Niet,17,26-1-2012,105964.492,427729.813,4.675741751,51.83600337
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,normaal,Nee,,Van belang voor de wijk,Niet,18,23-1-2012,107695.636,427219.997,4.700927117,51.83157076
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1960,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,normaal,Nee,,Van belang voor de wijk,Niet,18,23-1-2012,107696.053,427205.745,4.700935118,51.8314427
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,1975,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107760.253,427138.751,4.7018756,51.83084601
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,1975,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,23-1-2012,107776.44,427135.731,4.702110828,51.83082023
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106219.081,427455.791,4.679474022,51.83356284
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,106929.418,427178.502,4.689817645,51.8311323
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107147.806,427045.965,4.693004042,51.82995986
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107139.979,427052.824,4.692889552,51.83002083
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107161.136,427030.149,4.693199597,51.82981885
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106212.548,427460.127,4.679378634,51.83360124
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106204.374,427465.08,4.679259353,51.83364505
Belevingsboom,Ulmus x hollandica,Iep,Gemeente,,51 - 60 cm,Elementenverharding,3 - Matig,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,106943.652,427170.206,4.690025284,51.83105896
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,106903.367,427198.148,4.689437003,51.83130663
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107191.246,426962.949,4.693645671,51.82921745
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107154.664,427038.554,4.693104551,51.82989384
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,71 - 80 cm,Gazon,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106918.887,427214.066,4.68965993,51.83145103
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,1950,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,22,24-1-2012,107737.862,426810.215,4.701595713,51.82789128
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,1950,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,22,24-1-2012,107730.921,426813.582,4.70149457,51.82792096
Belevingsboom,Betula pubescens,Zachte berk,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,,12-1-2012,106068.503,427224.626,4.677322284,51.83147199
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Normaal,,16-2-2012,108000.309,427517.089,4.705306499,51.83426672
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Normaal,,14-2-2012,107965.823,427574.691,4.704798351,51.83478153
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108354.919,426984.114,4.710522961,51.8295062
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108370.412,426986.098,4.710747435,51.82952533
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108386.749,426987.739,4.710984199,51.82954144
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108402.559,426989.487,4.711213303,51.82955847
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,41 - 50 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Groot,20,13-3-2012,106905.99,428152.647,4.689342188,51.83988571
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Groot,20,13-3-2012,106929.827,428151.614,4.689688191,51.83987848
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Groot,20,13-3-2012,106906.1,428156.945,4.689343186,51.83992434
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Groot,20,13-3-2012,106901.18,428147.741,4.689273082,51.8398412
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Groot,20,13-3-2012,106913.011,428160.634,4.689442946,51.8399581
