FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.867,,600946371,2022-06-01T00:00:00,0,714,060094637120220601,LTK0000499777,L,I,,"LINESTRING (140078.810899999 400491.7631999999, 140101.83949999884 400515.88069999963, 140143.6737000011 400558.8913999982, 140182.54690000042 400599.3944000006, 140210.54050000012 400627.9809000008, 140224.66640000045 400642.1394000016, 140273.82330000028 400690.1262000017, 140394.6400000006 400807.4765999988, 140586.97800000012 400993.76139999926)"
voorrangswegen_wegvak.868,,600945289,2022-06-01T00:00:00,0,24,060094528920220601,LTK0000474457,R,I,,"LINESTRING (111439.4087000005 519497.9717000015, 111450 519520)"
voorrangswegen_wegvak.869,,600945290,2022-06-01T00:00:00,0,200,060094529020220601,LTK0000474457,R,I,,"LINESTRING (111365.69460000098 519312.748399999, 111372.24650000036 519321.39730000123, 111386.30370000005 519364.2399000004, 111399.18870000169 519402.11199999973, 111413.10440000147 519439.6215999983, 111417.2677000016 519449.8905000016, 111425.13159999996 519468.27760000154, 111439.4087000005 519497.9717000015)"
voorrangswegen_wegvak.870,,600946392,2022-06-01T00:00:00,0,654,060094639220220601,LTK0000499777,L,I,,"LINESTRING (140602.7067000009 401008.99450000003, 140959.92880000174 401355.59540000185, 140974.1948999986 401369.6130999997, 141003.09219999984 401397.2719999999, 141045.78819999844 401439.4305000007, 141063 401458, 141070.52230000123 401465.88049999997)"
voorrangswegen_wegvak.871,,600946393,2022-06-01T00:00:00,0,20,060094639320220601,LTK0000499777,L,I,,"LINESTRING (141070.52230000123 401465.88049999997, 141084 401480)"
voorrangswegen_wegvak.872,,600941795,2022-06-01T00:00:00,0,1253,060094179520220601,LTK0000496797,M,I,,"LINESTRING (234020.26999999955 486402.65300000086, 234079.93400000036 486396.311999999, 234457.76300000027 486362.6719999984, 234544.22729999945 486355.4134999998, 234578.32030000165 486352.75620000064, 234618.22410000116 486349.9376000017, 234680.88500000164 486346.1270999983, 234720.84039999917 486344.2137000002, 234759.87959999964 486342.65520000085, 235058.3324000016 486332.39130000025, 235078.3225999996 486331.75279999897, 235098.31819999963 486331.32609999925, 235118.30629999936 486330.60610000044, 235126.07690000162 486330.1638999991, 235145.98570000008 486328.4589000009, 235169.6449000016 486325.75470000133, 235189.46599999815 486323.04459999874, 235209.21139999852 486319.85979999974, 235224.08529999852 486317.2531999983, 235268.77589999884 486308.7265000008)"
voorrangswegen_wegvak.873,,600941796,2022-06-01T00:00:00,0,17,060094179620220601,LTK0000496797,M,I,,"LINESTRING (235268.77589999884 486308.7265000008, 235285.76639999822 486305.48479999974)"
voorrangswegen_wegvak.874,,600944016,2022-06-01T00:00:00,0,12,060094401620220601,LTK0000496677,L,I,,"LINESTRING (45879 413564, 45887.333000000566 413569.86300000176, 45887.819099999964 413571.1187000014)"
voorrangswegen_wegvak.875,,600944017,2022-06-01T00:00:00,0,47,060094401720220601,LTK0000496677,L,I,,"LINESTRING (45887.819099999964 413571.1187000014, 45901.28299999982 413605.8999999985, 45901.67100000009 413615.5879999995)"
voorrangswegen_wegvak.876,,600944018,2022-06-01T00:00:00,203,2766,060094401820220601,LTK0000496675,M,I,,"LINESTRING (45947.688599999994 414413.72619999945, 45950.264800000936 414416.78079999983, 45975.759700000286 414447.60909999907, 45988.32019999996 414463.1730000004, 46014.599599998444 414496.5401000008, 46038.845600001514 414528.35489999875, 46060.82429999858 414558.13269999996, 46084.04600000009 414590.7019000016, 46102.476700000465 414617.3794, 46118.612700000405 414641.2591999993, 46129.642000000924 414657.9343000017, 46151.25939999893 414691.58989999816, 46168.270599998534 414719.1616999991, 46188.998300001025 414753.374400001, 46209.414400000125 414787.7718999982, 46222.26539999992 414809.8462000005, 46239.29820000008 414839.8354000002, 46248.82959999889 414857.42269999906, 46258.15599999949 414875.11569999903, 46274.56489999965 414907.2195999995, 46292.332600001246 414943.0505999997, 46301.015299998224 414961.06819999963, 46310 414981, 46318.8583999984 414998.94209999964, 46335.3526000008 415035.383200001, 46351.597199998796 415071.9378999993, 46371.94830000028 415118.683699999, 46395.63379999995 415173.810899999, 46434.71029999852 415265.8605000004, 46466.02490000054 415340.40630000085, 46488.99060000107 415395.8370999992, 46563.66349999979 415577.63699999824, 46593.65709999949 415651.8016999997, 46615.916900001466 415707.5199000016, 46667.63929999992 415837.6163999997, 46686.943900000304 415886.75769999996, 46723.15569999814 415979.97140000015, 46753.48330000043 416059.02219999954, 46794.47069999948 416167.242899999, 46841.53180000186 416293.17179999873, 46875.93690000102 416387.06599999964, 46896.082600001246 416443.5828999989, 46904.70160000026 416468.8438999988, 46915.906100001186 416503.10810000077, 46929.05719999969 416544.9824000001, 46934.85929999873 416564.12260000035, 46947.968899998814 416610.1409999989, 46957.210200000554 416643.94469999894, 46967.05649999902 416682.7151999995, 46971.73779999837 416702.064199999, 46981.27659999952 416743.67610000074)"
voorrangswegen_wegvak.877,,600944149,2022-06-01T00:00:00,0,21,060094414920220601,LTK0000496675,L,I,,"LINESTRING (58144.81799999997 426161.694600001, 58166 426160)"
voorrangswegen_wegvak.878,,600944157,2022-06-01T00:00:00,0,174,060094415720220601,LTK0000488914,R,I,,"LINESTRING (58796.91800000146 407194.38800000027, 58813.89460000023 407195.11290000007, 58940.46499999985 407220.51689999923, 58967.5047999993 407225.8000999987)"
voorrangswegen_wegvak.879,,600944158,2022-06-01T00:00:00,0,22,060094415820220601,LTK0000488914,R,I,,"LINESTRING (58967.5047999993 407225.8000999987, 58989 407230)"
voorrangswegen_wegvak.880,,600944159,2022-06-01T00:00:00,0,135,060094415920220601,LTK0000488914,R,I,,"LINESTRING (59012.552999999374 407235.3178999983, 59017.873500000685 407236.5192000009, 59037.31940000132 407241.17880000174, 59056.60579999909 407246.4750000015, 59075.70309999958 407252.44359999895, 59081.862700000405 407254.4723000005, 59101.4646999985 407261.53240000084, 59131.3264000006 407273.1990999989, 59139.452799998224 407279.5322000012)"
voorrangswegen_wegvak.881,,600944160,2022-06-01T00:00:00,0,24,060094416020220601,LTK0000488914,R,I,,"LINESTRING (58989 407230, 59012.552999999374 407235.3178999983)"
voorrangswegen_wegvak.882,,600944544,2022-06-01T00:00:00,0,11,060094454420220601,LTK0000474937,R,I,,"LINESTRING (84176.80460000038 432372.1979999989, 84188.11329999939 432373.185800001)"
voorrangswegen_wegvak.883,,600944545,2022-06-01T00:00:00,0,11,060094454520220601,LTK0000474937,R,I,,"LINESTRING (84166.09099999815 432371.2622999996, 84176.80460000038 432372.1979999989)"
voorrangswegen_wegvak.884,,600984689,2022-11-01T00:00:00,0,12,060098468920221101,LTK0000491807,R,I,,"LINESTRING (230409.9851000011 441300.1997999996, 230421.52389999852 441304.943500001)"
voorrangswegen_wegvak.885,,600984690,2022-11-01T00:00:00,0,35,060098469020221101,LTK0000491807,R,I,,"LINESTRING (230421.52389999852 441304.943500001, 230453.88830000162 441318.2489)"
voorrangswegen_wegvak.886,,600954272,2022-11-01T00:00:00,0,180,060095427220221101,LTK0000491807,L,I,,"LINESTRING (230598.21810000017 441428.84849999845, 230592.9910000004 441429.00979999825, 230584.12200000137 441422.91629999876, 230562.8487999998 441407.33669999987, 230547.1339999996 441396.7666000016, 230521.22260000184 441380.44889999926, 230504.0636 441370.16429999843, 230486.65630000085 441360.31599999964, 230459.4123999998 441345.9904999994, 230443.40359999985 441338.50030000135)"
voorrangswegen_wegvak.887,,428382030,2022-07-01T00:00:00,0,382,042838203020220701,LTK0000496797,R,I,,"LINESTRING (214346.94689999893 491347.62110000104, 214346.64620000124 491343.497299999, 214349.30920000002 491338.77899999917, 214366.0476000011 491310.72569999844, 214431.42799999937 491202.79569999874, 214445.11980000138 491181.42280000076, 214456.2778000012 491164.8344999999, 214463.0661999993 491155.05480000004, 214474.73070000112 491138.80900000036, 214480.5080000013 491131.0658, 214495.557599999 491111.6878999993, 214508.10440000147 491096.1246000007, 214515.70800000057 491087.06269999966, 214528.80260000005 491071.9615000002, 214536.51619999856 491063.39820000157, 214547.60159999877 491051.4589000009, 214563.2034999989 491035.1805999987)"
voorrangswegen_wegvak.888,,600150735,2022-11-01T00:00:00,0,139,060015073520221101,LTK0000491807,L,I,,"LINESTRING (230406 441321, 230350.59099999815 441297.98160000145, 230332.02059999853 441290.55209999904, 230309.7586000003 441281.89770000055, 230281.61560000107 441272.33309999853, 230279.61730000004 441267.2846000008)"
voorrangswegen_wegvak.889,,600954268,2022-11-01T00:00:00,0,147,060095426820221101,LTK0000491807,L,I,,"LINESTRING (235154.70749999955 445306.7767999992, 235137.79809999838 445292.7914999984, 235128.59059999883 445284.0601999983, 235104.77800000086 445260.93560000136, 235082.81760000065 445238.18140000105, 235062.04610000178 445213.91369999945, 235055.08999999985 445204.6757999994, 235057.1750999987 445200.9406999983)"
voorrangswegen_wegvak.890,,600404773,2022-11-01T00:00:00,0,231,060040477320221101,LTK0000491807,L,I,,"LINESTRING (234598.31080000103 444456.7765999995, 234593.92599999905 444456.4593999982, 234581.33399999887 444437.0454999991, 234573.0208999999 444423.6658000015, 234563.32510000095 444406.16970000044, 234533.09299999848 444354.3429000005, 234509.01269999892 444312.1110999994, 234480.91450000182 444260.23800000176)"
voorrangswegen_wegvak.891,,461282005,2022-11-01T00:00:00,0,1408,046128200520221101,LTK0000491807,M,I,,"LINESTRING (230598.21810000017 441428.84849999845, 230626.2012999989 441452.75459999964, 230640.74159999937 441465.2868999988, 230655.47309999913 441478.8044000007, 230670.0518000014 441492.49610000104, 230684.44839999825 441506.38230000064, 230703.08320000023 441524.92449999973, 230744.8022999987 441567.9978, 230772.3900000006 441596.96189999953, 230796.87689999864 441623.31379999965, 230814.4915000014 441642.9539999999, 230827.67080000043 441657.9985000007, 231344.75600000098 442256.1794000007, 231371.1409999989 442286.24340000004, 231397.74810000136 442316.11129999906, 231410.37570000067 442330.0478999987, 231424.00409999862 442344.67980000004, 231437.46979999915 442359.4704999998, 231478.73420000076 442403.0289000012, 231505.76520000026 442432.1356999986, 231543.10979999974 442471.98490000144)"
voorrangswegen_wegvak.892,,600447400,2022-11-01T00:00:00,0,547,060044740020221101,LTK0000491807,M,I,,"LINESTRING (234598.31080000103 444456.7765999995, 234600.17599999905 444459.9199000001, 234632.64950000122 444513.86190000176, 234638.31529999897 444523.27329999954, 234669.02690000087 444574.2886000015, 234674.05799999833 444582.6460000016, 234680.814100001 444593.8685000017, 234702.1689000018 444629.2789000012, 234704.5500999987 444633.379900001, 234711.05590000004 444644.2961000018, 234714.67049999908 444650.24709999934, 234735.5346999988 444684.88120000064, 234736.78500000015 444686.83399999887, 234742.13870000094 444695.71709999815, 234755.19750000164 444717.38529999927, 234809.28759999946 444807.1350999996, 234823.12680000067 444830.09800000116, 234838.73470000178 444855.9956, 234860.1350999996 444891.50450000167, 234864.57330000028 444898.8687000014, 234880.39139999822 444925.1182000004)"
voorrangswegen_wegvak.893,,600455074,2022-11-01T00:00:00,1849,1998,060045507420221101,LTK0000491807,L,I,,"LINESTRING (240005.45259999856 451260.4404999986, 240008.4450000003 451245.43200000003, 240023.45899999887 451180.40199999884, 240032.23800000176 451147.44200000167, 240038.19999999925 451127.0700000003, 240040.811999999 451119.3029999994, 240044.20820000023 451119.24269999936)"
voorrangswegen_wegvak.894,,460282023,2022-11-01T00:00:00,0,136,046028202320221101,LTK0000491807,R,I,,"LINESTRING (230279.61730000004 441267.2846000008, 230284.32360000163 441264.3553000018, 230310.9063999988 441271.12889999896, 230311.70789999887 441271.22740000114, 230330.02679999918 441275.59800000116, 230349.41169999912 441280.52760000154, 230365.70980000123 441284.8922000006, 230380.4717000015 441289.7525999993, 230409.9851000011 441300.1997999996)"
voorrangswegen_wegvak.895,,469289096,2022-11-01T00:00:00,0,274,046928909620221101,LTK0000491807,M,I,,"LINESTRING (234908.18039999902 444971.2274999991, 234959.79670000076 445056.83769999817, 234978.10559999943 445086.80409999937, 235009.72789999843 445136.4477000013, 235057.1750999987 445200.9406999983)"
voorrangswegen_wegvak.896,,469289099,2022-11-01T00:00:00,0,45,046928909920221101,LTK0000491807,M,I,,"LINESTRING (234880.39139999822 444925.1182000004, 234903.78200000152 444963.98600000143)"
voorrangswegen_wegvak.897,,479300050,2022-11-01T00:00:00,0,1074,047930005020221101,LTK0000491807,M,I,,"LINESTRING (239818.5427000001 450228.1686999984, 239955.58790000156 450307.48099999875, 239975.13870000094 450318.935899999, 239993.81190000102 450330.2067000009, 240010.45230000094 450340.7485000007, 240026.31659999862 450351.51619999856, 240041.03090000153 450362.93019999936, 240044.11419999972 450365.48750000075, 240056.15630000085 450375.98999999836, 240060.6363000013 450380.0982999988, 240071.41409999877 450390.40989999846, 240081.67280000076 450401.2052000016, 240093.7712999992 450415.3546999991, 240103.11140000075 450427.4748999998, 240112.24489999935 450440.3858000003, 240120.29459999874 450453.07129999995, 240122.37840000167 450456.6378999986, 240128.10830000043 450466.7206000015, 240134.19640000165 450478.2789000012, 240139.68059999868 450489.81109999865, 240145.5914000012 450503.82770000026, 240150.38969999924 450516.46389999986, 240155.05829999968 450530.43389999866, 240156.9539999999 450537.001600001, 240161.40819999948 450553.9990000017, 240163.92269999906 450565.74020000175, 240166.02409999818 450577.44900000095, 240168.0485999994 450591.2954000011, 240169.32620000094 450603.03880000114, 240170.23970000073 450616.8834999986, 240170.51960000023 450630.12420000136, 240170.3735000007 450641.79190000147, 240169.8852000013 450653.1094000004, 240168.86439999938 450666.42909999937, 240167.20760000125 450680.8007999994, 240165.07649999857 450694.48959999904, 240163.48270000145 450703.1768999994, 240160.55220000073 450716.66530000046, 240155.8702000007 450735.2719999999, 240149.999499999 450756.57499999925, 240097.72069999948 450937.3969999999, 240066.37519999966 451046.4160999991, 240059.04890000075 451071.51410000026, 240053.26639999822 451090.6607000008, 240044.20820000023 451119.24269999936)"
voorrangswegen_wegvak.898,,459282010,2022-11-01T00:00:00,0,687,045928201020221101,LTK0000491807,M,I,,"LINESTRING (229610.94739999995 441109.0751999989, 229644.62319999933 441118.06280000135, 229663.98059999943 441123.05799999833, 229699.10350000113 441131.46930000186, 230217.88230000064 441251.2248999998, 230240.96550000086 441256.8735000007, 230260.3145999983 441262.0311000012, 230279.61730000004 441267.2846000008)"
voorrangswegen_wegvak.899,,600404774,2022-11-01T00:00:00,0,231,060040477420221101,LTK0000491807,R,I,,"LINESTRING (234493.20080000162 444252.80999999866, 234502.06309999898 444266.1107000001, 234530.29630000144 444319.056499999, 234540.43349999934 444338.6020000018, 234554.67330000177 444363.25659999996, 234576.0177000016 444407.17269999906, 234587.29459999874 444428.98530000076, 234600.2831000015 444453.67819999903, 234598.31080000103 444456.7765999995)"
voorrangswegen_wegvak.900,,600951175,2022-11-01T00:00:00,0,145,060095117520221101,LTK0000491807,R,I,,"LINESTRING (235057.1750999987 445200.9406999983, 235064.12060000002 445200.8062000014, 235079.1158999987 445216.9657000005, 235095.32200000063 445233.40469999984, 235128.61089999974 445264.2681999989, 235141 445275, 235165.71620000154 445294.59329999983)"
voorrangswegen_wegvak.901,,600984759,2022-11-01T00:00:00,0,6,060098475920221101,LTK0000499777,L,I,,"LINESTRING (140052.90830000117 400467.33879999816, 140057.28770000115 400471.51359999925)"
voorrangswegen_wegvak.902,,600984762,2022-11-01T00:00:00,0,15,060098476220221101,LTK0000499777,L,I,,"LINESTRING (140068.21779999882 400481.5740999989, 140074.21400000155 400486.94900000095, 140078.810899999 400491.7631999999)"
voorrangswegen_wegvak.903,,600984765,2022-11-01T00:00:00,0,18,060098476520221101,LTK0000499777,R,I,,"LINESTRING (140045.061999999 400486.79030000046, 140032.23699999973 400474.56500000134, 140031.9849999994 400474.3216999993)"
voorrangswegen_wegvak.904,,600984766,2022-11-01T00:00:00,0,15,060098476620221101,LTK0000499777,R,I,,"LINESTRING (140064.9290000014 400506.2688000016, 140054.00539999828 400495.73380000144)"
