gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
79;3;1998;positief; ; ; ; ; ; ; ; ; ; ;-22,40268;-,37869;-15,86678;42,17843;-15,87415;23,49322
79;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,69769;3,15527;-18,95628;38,3985;-29,94528;31,35364
79;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,10022;3,37882;-17,51025;37,85404;-29,49923;30,26673
79;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,07173;9,93559;-31,63868;35,68837;-36,53004;30,60218
79;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,85206;10,93356;-10,87915;34,19662;-30,07514;30,86864
80;10;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-41,82314;-23,02907;42,6155;-48,68962;29,68666;-23,06013
80;10;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-13,72813;-9,63747;42,42343;-48,96377;48,33541;-19,16721
80;10;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-32,76945;-13,92716;41,76796;-48,10264;48,35568;-15,94662
80;10;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,59919;-13,81407;37,11321;-48,25871;48,61114;-14,1229
80;10;2010;positief; ; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-8,67131;-12,82849;38,59464;-43,64544;48,3601;-13,89124
80;20;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,54946;12,74313;22,26234;12,98706;23,04097;12,1394
80;20;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,13391;25,58509;22,19699;6,05305;48,07817;14,0886
80;20;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,40804;-6,99005;18,0354;18,46068;46,87179;16,46943
80;20;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,6998;-,49912;11,41274;27,09451;46,93747;20,36731
80;20;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,97411;-6,96943;23,22391;20,55134;46,72862;21,70896
80;21;1998;matig; ; ; ; ; ; ; ; ; ; ;-47,19099;-14,45501;13,65799;-10,98624;,93286;-44,01109
80;21;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-37,6141;17,44446;7,24895;-20,79898;19,2486;-37,1899
80;21;2006;matig positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-42,67431;9,11736;13,58257;-9,564;10,15395;-36,24488
80;21;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-37,35409;3,77499;-10,51436;-19,28882;12,29222;-32,26463
80;21;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-36,62646;2,95452;8,97503;-26,77227;-2,4036;-32,16145
80;22;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,88191;-27,85144;29,23714;-27,68826;-23,20757;-45,46254
80;22;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-43,21942;-25,96946;21,57805;-34,93225;7,5483;-42,58506
80;22;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,29223;-10,44785;22,99658;-26,86321;-16,75035;-41,70026
80;22;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-44,15097;-8,07764;9,12163;-30,89507;-14,84985;-38,37718
80;22;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-40,36756;-6,25913;19,25416;-29,84625;-14,6072;-35,40199
80;23;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,61579;1,17129;37,71812;20,75005;-12,70955;26,32221
80;23;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,71508;14,2199;37,51393;3,10763;-21,33817;29,42855
80;23;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,05468;-1,18082;32,96327;12,90432;-24,13703;27,56201
80;23;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,43746;-,65749;-4,4729;17,45195;-23,98871;29,95331
80;23;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,84202;,20269;34,35862;19,2766;-24,1017;30,81767
80;30;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-33,13192;-28,52759;14,09804;-8,44782;-18,98721;-11,7407
80;30;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-17,49329;-18,09515;14,59155;-22,10543;41,82062;-8,82592
80;30;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-32,14992;-11,28169;16,8269;-18,72435;21,33912;-7,89095
80;30;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-12,16392;-18,25668;16,55898;-25,24321;21,28576;-3,92665
80;30;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-9,82734;-16,03934;25,85772;-26,28869;21,22679;-3,75699
80;31;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-29,01688;-25,01201;6,98796;-9,91501;-22,90099;-9,67321
80;31;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-11,17106;-7,93251;7,4891;-25,89665;42,20377;-8,18186
80;31;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-23,12508;-3,95201;3,20731;-16,58101;39,66674;-8,98625
80;31;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-4,22153;3,53486;-,74151;-11,02971;39,40155;-6,50759
80;31;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-3,76176;4,07812;7,28548;-14,62104;36,58909;-5,68155
80;32;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-41,55962;-20,28047;17,93435;-25,67502;-18,02477;-7,36959
80;32;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-19,52128;-10,69373;18,40986;-39,71256;42,81439;1,02684
80;32;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-29,41382;-19,51424;14,62508;-30,88351;42,29148;-3,01784
80;32;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-9,50287;-14,65889;17,3158;-26,76431;42,72364;,6908
80;32;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-5,06589;-10,39856;17,87893;-29,93112;39,75621;,57836
80;33;1998;positief; ; ; ; ; ; ; ; ; ; ;-19,0597;-20,50761;39,24356;-22,70904;-37,14533;17,82944
80;33;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-14,83738;1,23431;38,03991;-36,36474;42,55373;13,37809
80;33;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-36,34022;-17,2625;34,99274;-36,54041;43,67403;14,38731
80;33;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-4,49445;-13,65489;35,94446;-30,41427;43,3547;25,14574
80;33;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;,88926;-13,91943;37,76671;-30,38444;44,01867;24,67623
80;34;1998;negatief; ; ; ; ; ; ; ; ; ; ;-49,9912;7,59166;5,38172;-37,37706;-12,28479;-47,1362
80;34;2002;matig;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-46,64305;-28,53937;-,48356;-41,09619;14,93735;-44,07936
80;34;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-49,68858;-26,81729;11,84369;-35,23347;15,26447;-43,89321
80;34;2008;matig; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-48,27791;-18,94136;-,59461;-30,93337;16,22148;-42,43208
80;34;2010;matig; ; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-48,27471;-16,98971;17,51312;-30,98063;16,74746;-42,66297
80;35;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,09978;-42,56557;20,04362;-24,92687;4,93722;-47,51569
80;35;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-38,31615;-33,18424;21,05206;-34,78114;14,06314;-46,14252
80;35;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-46,04194;-28,37021;20,06935;-27,47035;13,98115;-45,31434
80;35;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-39,74895;-19,54859;-13,46192;-23,01538;13,94584;-44,05834
80;35;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-38,63761;-19,61878;27,04864;-30,66256;14,40992;-44,15723
80;36;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,48827;8,76683;31,54562;10,95586;-20,47081;-1,04728
80;36;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,21668;,13244;29,57197;-6,64353;-3,24515;2,1605
80;36;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,05782;-2,16048;30,47225;4,10524;-5,64595;3,57789
80;36;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,0221;-4,66007;34,34043;9,92445;-4,76853;4,01438
80;36;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,07597;-4,66116;38,09896;5,64604;-5,6581;3,32007
80;37;2002;zeer positief; ; ; ; ; ; ; ; ; ; ;23,38008;34,91537;49,9877;-1,5296;-25,86397;9,46784
80;37;2006;positief; ; ; ; ;geen ontwikkeling; ; ; ; ; ;-24,83797;29,73442;49,96434;-14,14976;-30,67908;12,13803
80;37;2008;zeer positief; ; ; ; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;23,44021;35,97323;49,99661;-4,61504;-30,7938;15,22872
80;37;2010;zeer positief; ; ; ; ; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;23,04643;37,15362;49,99965;-33,50151;-30,26265;14,1708
80;40;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-44,41871;-26,34877;5,67654;-23,63;-25,92219;-7,07822
80;40;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-17,96615;-29,4334;-4,99243;-34,9621;23,30574;-6,16729
80;40;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-32,29259;-31,14914;-7,27389;-25,82901;11,3223;-3,39732
80;40;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-8,92268;-26,58606;-5,34449;-15,41701;15,50353;1,67046
80;40;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-15,54114;-22,48585;5,89064;-17,16466;15,47885;2,00409
80;41;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,23185;-26,45067;24,95528;-24,24765;3,57003;-46,4261
80;41;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-35,35778;-11,14426;15,78116;-33,33588;8,76941;-46,35116
80;41;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-39,81763;-41,50502;16,46281;-23,16817;8,6666;-46,13228
80;41;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-31,21715;-40,2843;-8,16612;-20,85422;8,70602;-45,0061
80;41;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-34,55283;-42,90707;12,78434;-27,68778;32,72678;-45,21804
80;42;1998;matig; ; ; ; ; ; ; ; ; ; ;-49,56694;-14,07323;-13,18642;-25,60678;-35,84505;-35,83287
80;42;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-42,23494;-9,02154;-10,85791;-35,04794;-5,81714;-29,68016
80;42;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-47,51945;-27,80812;-9,51259;-21,71301;-1,05046;-31,64022
80;42;2008;matig positief; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-38,05211;-26,4211;,94231;-11,81005;-,79868;-30,24204
80;42;2010;matig positief; ; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-34,59859;-30,6737;-4,14025;-21,84199;31,12047;-28,20219
80;43;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,72444;7,45762;10,44163;1,99119;-24,18371;16,69214
80;43;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,38047;7,59501;8,12558;-16,16353;24,79239;12,36337
80;43;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,79306;-3,4546;7,19315;-5,08248;22,97123;9,71564
80;43;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,83577;-17,27898;7,46744;-2,49119;22,94737;11,83824
80;43;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,49759;-7,94546;11,3122;1,8731;17,4985;14,89206
80;44;1998;positief; ; ; ; ; ; ; ; ; ; ;-17,39072;-13,98106;-1,80221;,87486;-30,544;-10,66716
80;44;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,78432;-1,68028;-1,91328;-10,35193;23,58856;-7,10159
80;44;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,10274;-16,31176;-5,01076;-2,28149;18,46195;-4,43331
80;44;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,62511;-18,24763;-7,91527;1,78806;17,5985;-1,83241
80;44;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,16608;-19,42774;2,02278;-4,81338;26,29052;-2,10212
80;45;1998;positief; ; ; ; ; ; ; ; ; ; ;-,03191;-7,5321;13,56173;10,04571;-22,04173;-34,86954
80;45;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,7126;12,13269;9,61578;-9,54143;-13,56629;-30,81067
80;45;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,60641;-1,26887;10,39914;,68044;-11,16726;-27,85092
80;45;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,33132;-1,68279;17,98466;7,18458;-8,79748;-25,29379
80;45;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,7631;11,38041;23,84412;10,63091;,03351;-25,64035
80;46;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-20,09018;-11,61091;2,3123;13,48233;-24,65855;-41,02075
80;46;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,71051;3,78778;1,24301;-5,80296;-2,9517;-39,72032
80;46;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-16,73607;-2,6116;2,93574;8,48751;-2,40326;-38,38486
80;46;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-1,17179;,20004;-27,20516;8,50486;-2,93344;-36,82184
80;46;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-3,19347;3,25556;18,63086;-,51314;-2,61449;-36,84443
80;50;1998;positief; ; ; ; ; ; ; ; ; ; ;3,4635;-30,17794;20,71329;22,82237;4,37936;17,06196
80;50;2002;zeer positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;26,49681;-13,68489;8,72824;15,17814;-26,92036;42,01507
80;50;2006;zeer positief; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;34,14923;7,61935;17,66846;25,32033;-16,6913;44,84962
80;50;2008;uiterst positief; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;31,93827;17,4099;48,95053;22,50751;-3,82418;43,79196
80;50;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,72274;15,18722;44,41731;20,96708;-11,59014;42,1498
80;51;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,14331;34,52111;-14,22852;25,45256;3,74788;19,69593
80;51;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,99278;18,12963;-13,52113;2,37868;8,44878;14,19325
80;51;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,8369;-4,85795;-14,50206;15,88656;-20,27299;13,04517
80;51;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,83566;-3,95294;-34,77584;11,68728;-19,87587;19,33935
80;51;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,16908;-7,31999;-4,69631;11,80239;-20,15884;20,35453
80;52;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-7,82277;41,18599;-37,29726;22,28996;2,41722;37,38024
80;52;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,92516;40,2411;-42,41062;11,97471;-34,18536;33,03491
80;52;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,45853;16,09531;-42,02811;22,53392;-34,06835;33,85915
80;52;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,9843;12,83958;-49,1437;17,07926;-34,04691;34,38728
80;52;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,06579;8,67826;-17,78117;19,33893;-34,11668;34,8976
80;53;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,76655;-20,51698;20,09359;17,94849;2,20374;23,24825
80;53;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,23181;15,10733;33,63541;6,25081;-20,93647;36,34279
80;53;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;30,07942;13,62189;34,1586;22,21099;-20,92909;37,67264
80;53;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;34,32326;14,4739;37,27831;23,64692;-20,8317;38,484
80;53;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;32,67791;14,74739;41,85672;15,36157;-20,83051;37,10552
80;60;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,95356;-13,03433;5,94073;20,52455;21,76674;22,1779
80;60;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,71542;-12,99744;6,37189;-,93242;-16,29723;17,53575
80;60;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,34766;-32,49343;9,58161;,48525;-8,19259;15,43098
80;61;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,53643;11,85361;12,57647;19,08874;39,34099;9,46497
80;61;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,54247;9,51305;12,00607;5,20619;-,87261;13,37759
80;61;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,64558;-5,64166;14,13567;20,16224;4,12829;13,71565
80;61;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,21431;2,29295;12,61992;27,108;7,43367;11,83347
80;61;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,96252;3,97664;15,91115;16,24709;3,41191;11,72063
80;62;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,4053;2,64249;7,01447;6,52956;41,83426;5,79131
80;62;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,74708;-3,98016;6,81413;-1,30367;20,17967;7,8789
80;62;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,4671;-14,90248;7,18294;17,33437;19,64957;8,39856
80;62;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,80977;-8,06559;1,19403;30,06294;20,37507;10,0349
80;62;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,31772;-5,64291;12,37828;20,4363;19,88846;10,49272
80;63;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-43,93829;-39,17292;-5,38831;-12,16535;37,33451;-37,69902
80;63;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-22,52269;-34,7879;-4,25652;-33,16633;4,05378;-35,9114
80;63;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-37,67703;-38,07284;-1,32211;-22,36729;4,58644;-34,9331
80;63;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-20,66465;-37,748;-31,10578;-13,75268;3,01849;-29,46931
80;63;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-20,45366;-37,39071;6,73779;-24,45991;2,71219;-28,46173
80;64;1998;positief; ; ; ; ; ; ; ; ; ; ;7,4236;16,72186;30,74832;18,78121;33,38405;-22,80051
80;64;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,1517;13,96291;28,80956;-1,8043;,0428;-23,25595
80;64;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,35683;3,88876;30,93586;15,70758;-,11866;-21,36336
80;64;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,48758;-1,07666;32,53691;14,0898;-,11288;-19,27179
80;64;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,53733;2,83437;37,28179;6,13138;-,32196;-18,94521
81;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,21184;9,07235;20,819;33,16409;39,31359;22,26307
81;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,05665;6,70261;19,06926;33,33132;-2,44346;29,53126
81;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,99232;4,08725;19,07833;36,5998;-5,05561;30,78729
81;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,57268;7,82799;16,27443;37,2991;-7,731;31,67985
81;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,5542;7,47387;27,278;36,03618;-8,20491;31,52697
81;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,08976;1,74035;11,4468;37,42251;-1,81633;36,75187
81;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,76572;12,6645;9,42826;36,16226;-30,91328;37,87397
81;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,77622;16,36255;6,42306;36,65537;-30,88345;38,90937
81;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,43084;20,02712;-4,73966;36,20583;-30,8925;38,66231
81;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,31869;17,98511;22,39841;37,6105;-30,92576;38,65258
82;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-14,03574;-2,37796;24,98132;25,5928;-25,68504;2,52429
82;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,95408;3,66023;27,45642;17,24237;-31,25349;10,93627
82;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,51784;9,38981;28,26228;23,15369;-32,38747;14,62989
82;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,13;10,64378;32,51639;25,62783;-32,85494;17,29823
82;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,21925;12,83963;34,65344;26,21844;-31,7185;18,59479
82;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-9,27601;16,06471;44,75452;38,34566;-29,80745;31,90053
82;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,64298;15,29852;45,65223;35,40049;-38,19349;33,84654
82;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,56621;22,87394;45,19555;37,30075;-38,20209;36,44048
82;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,9472;22,79642;37,25319;37,45335;-39,61533;38,21125
82;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,28921;23,37686;48,82391;37,09059;-38,46448;38,42345
83;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,28901;5,6432;17,90368;39,86211;-29,01237;41,01914
83;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,80614;11,55565;17,57071;37,66814;-18,10672;39,55367
