FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6f,0014ESUITE291182023,closed,53.2238,6.5616,2023-01-20 12:33:40.104345,2023-01-22 21:19:05.058,Melding Openbare Ruimte,Afval; Zak(ken) naast de container,2,rV3mFM2PpUwx6R/cTonm2ewNCTjCUypwJZCqZlwzWN1NTJ7f6heXmelkzWyu/FqbUDAxgojmTOg+7XFbvR+Vyt+WBf6NnqfSFT2j8lJnqDkN16Y8Igdb+174THp31ZWQHW27ovgIwqHxxTsRHsKRL6SNscZcXkRzH7C7Wh1GYa+dWPmjd9L96yOoIO50hWVEAJFGTUZE6OEE7wmEVvtCnERHWsB92IiB9DYkJuHIWV2d2RLO1WGMdKF0ZRYyDbp8N7uv+B8lxq1WzzWlM1//Gw==,null,null,null,POINT (233433.076 582544.629)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6e,0014ESUITE290762023,closed,53.2045,6.5621,2023-01-20 12:14:08.234863,2023-01-25 21:18:04.719,Melding Openbare Ruimte,Afval; Zak(ken) naast de container,1,68Jii/FtnQLoa9yQH9n1TLeHgxreCiMk6oqrC8YHMoCeHDK5fD2SgrDq6TbW1b0f25eTJh0XxmwLqtfuknV7V4rv0mc9LVHMyWV9IIV609e0k/k+1F0P5vbVtJaJdlWiUd3kAs380Si6/NgHATbYHuhZX6eY7i6rirjaC+TKKW0=,null,null,null,POINT (233504.597 580400.906)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6d,0014ESUITE290692023,closed,53.2178,6.5776,2023-01-20 12:10:53.212942,2023-01-22 21:19:04.268,Containers - Huisvuil,Containers; Storing,1,6E4Ji8C9VEmQ4drVIrvILX+n+WpicqH9skijJ0uUOtJ1rZpw68N7uimA7yv937Y712l37WvFtDDgITBD6ziZqA==,null,null,null,POINT (234516.025 581896.144)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6c,0014ESUITE290562023,closed,53.1962,6.5796,2023-01-20 12:03:42.19964,2023-01-27 21:08:53.509,Melding Openbare Ruimte,Wegen; Blad,1,x+CLD4Xs4D26rXFT7Uff9+ebyweMmBI2VcTv4/ixuIDdkjreCQRVuRik7GcAIJsDetMlAx4UfRMpuToFDnryQFik6YUqKDpdtZnM9DBowqS28hye0m10Ltx/66ol6fQXdxRyWX2buGf2VVG2CAsxiZYJB7e4ObRsHSKFoTueyn7AiShFq2F5yDSEJk4VBSUiLfeJYldvZCfCr6bI8VcJbg==,null,null,null,POINT (234688.624 579500.589)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6b,0014ESUITE290532023,open,53.2273,6.5487,2023-01-20 12:02:29.20069,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,HzvW2rCZwFRuGO6D5r2viw==,63ca74c4e90aa304769afecd,null,null,POINT (232565.199 582925.62)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d6a,0014ESUITE290442023,closed,53.2274,6.5474,2023-01-20 11:58:33.547157,2023-01-23 21:19:38.597,Melding Openbare Ruimte,Afval; Papierinzameling aan huis,1,OY6eNMjkG7ttrxcqYUtA4sUtsejOwWkUc3eh60STVhBw50WloZyN5nHl1k9X/pwozvwssHFj3KqZsIgtyjWOtQ==,63ca73d8e90aa304769afec8,null,null,POINT (232481.868 582940.219)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d69,0014ESUITE290162023,closed,53.2245,6.5347,2023-01-20 11:44:01.995069,2023-01-25 21:18:03.623,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,/pyQ2RsyUzPBxG9o7e8iMJZNac53S2Ukq3AX4DM736L8z0SO5Xd4Vmga9HYn9o9dJfi4VrtufgZSE0bfNy73PxgfEqtIjeJCLEcJxZiMI5Mf8Jk/coneAY2NgvT9KcM+OETASvTvDrvKKu83N9CQuqP9VM3YOw2StgNqy8j5ym1etIRvuwGpff1q5ZaUJ567ohyeEqz0BW1nvzAwHxJFkpfVZV7fTOmAWc/e7ITeryNnlU3tAcZYE+xvPTyhhepjGZy8mTecHMHZYnHMK2q7/OA7G1JqabU2HF0YnuR++GNWjRmuF/W6hZWmRTr+/NT+DlqVy5VA52WeeSHMhJnGfNqeBJzTj/tNVKsBeAjkg6dR5xOXdG/yzGh8apEKlqLzeaMg7ZqTogvNC6xVhRe7Bf/76nMRlmmw0vQSk+NuqLs=,null,null,null,POINT (231639.519 582596.585)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d68,0014ESUITE289852023,closed,53.2525,6.5962,2023-01-20 11:31:59.299993,2023-01-30 21:08:25.076,Melding Openbare Ruimte,Verkeer; Verkeersbord kapot/verdwenen,1,r9zjB6mpH3vyVDp2bu/8SQP+kQh2l4fQXIwRhbAyWBXGcDlkGlkUveM49ZjDsMZKz7s3wX6J7BV++hhaEqFS5a+xKj8iecAy6A2dMfWLgLwpj/qtcln2iO2g/fC38TEtH8y6IWRJROH9/aRhyCRIKE1B1GiEudr/Yrhn6/NBf6g=,63ca6d9fe90aa304769afe79,null,null,POINT (235690.684 585777.308)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d67,0014ESUITE289682023,open,53.2497,6.6011,2023-01-20 11:22:41.091574,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,wj+/mykzuGcRioo/L3o0D7fGxgw54Odb0dj8qtZyU0I2/T92LaNmqOwynAOts2ksA/eXBKVSbgvTpic9TZukTJRjRRtb9dz62mqZ02DqEY3fB2EEwqk8WVrv/QlS4s74DU5nCR2YQu7EGvSqKG631A==,null,null,null,POINT (236025.435 585480.459)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d66,0014ESUITE289162023,closed,53.2194,6.5484,2023-01-20 11:04:11.013468,2023-01-26 21:08:44.901,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,5v9lWzVNpPHrKMGaAVoBvg1wxWJutKP8bg6wI/JjSETm7//+IV3FAspztCGgQGwsDj3bj7qqiH8ESSIQsrooVkzYfNhsZdV2IP2DJjHkG1cP3oFYH5tBdPYjHwv4+wmH5CnRMTsydCpqLusXGyuorl7rS8BkNowHRTq2n3kZP2H3WCwSEYBvLZFuEPP3o7euexr+mTICKpy/JUNF3i+Nnp3aNDtBcl6o+n/oI27qu6yLbK2Dv1etFsk2f5D2PB79ERm5GsOZA+kE+sa8zkhCJGQSM60/ApLMSRc06kmyqZqUr43iOuW+xxS8TcNAYK0bNMvISpzDLc/LA/7pOGofnZkjQVhfSjQG/2NaCY6n9p5rtjPwR1xWj8NkomXjAaopCojpMWDrnOm9NzwxD8nC8/km40x/y7IcyYMJs0B3jQUF4r+bU0Q7wA5YjXLRcs27M2jUfGD+nmIXWHJ7chhP+ej7hIrRIZsNQUf7k7Igurxt9osi0hrM7EAMwsGkNZjrZR00ANCshzfUZQOP42C5ArCjTcXBHAOU2URXsMReRM0TK8iNQ+/9CT7xTCk1d0Kfeh+U/g3zZNS4ZVpWY+YgzVI7sJypP7wKfUJp9IkPqlNikj5qEoQlW4L5svECB3rmPYiDpEFxoxO9qI6JjgpFtQ==,null,null,null,POINT (232558.15 582046.738)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d65,0014ESUITE289052023,closed,53.2329,6.5357,2023-01-20 10:58:30.113316,2023-01-26 21:08:44.3,Melding Openbare Ruimte,Wegen; Asfalt,1,L9UUvtPxNHue2/u4MuNHyfA9TCwEK9Mxk7Z+WV+GYzqy9/RYHPDgUHDFSc0nclfc1Na+FDjQNAycpEKT+4n9NtPheTa6tjUAu/MFEzz0Xub+5m533Q7t9InBdd4ioyZltn5D5rPHkiLSvMcQe0B1AyygFou5eUVwaUr+GyEcpXwb9OArdT8+MHER2uNpbE9ulUJkaTLmniA3jx2Z1J34mNweLWhrYJMzBzUJWlSFn+hmDKq+PV995IZtMP/q9XB9GlxfbnoI6HmpPVgP6nCvfJnOALeXFqX8XRRJz0AycN96R0LZFc7s0zMfmnCG/5l5gMmXKTYWV7Jxji3ab7Etoa92eX5lLnvbHC2iudr69Xzv8ZMSvv+xXZ/dmoFgqFCT3NISVIAskyb7ZnQOq7Qjl8HJ41YA7k5uuSERCRYZsJZPWgKUhmVUh1KrRdkSpNH2AvGe6ymZJQmPZj/SU5dAKCESnDpy26kR/PIBXPSj+KOouGDmZoGQZhsiHN5MCVKl0XmAOYr78KdamHqJ7lKjV8sGAHm1SfUwmKzobKUhbKpgSR0ZBy99pAIMGJCAByeWUov2reqMdYoaZYSX1NnETA==,63ca65c5e90aa304769afe40,63ca65c5e90aa304769afe4a,63ca65c5e90aa304769afe45,POINT (231690.487 583530.281)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d64,0014ESUITE288982023,closed,53.2145,6.5626,2023-01-20 10:55:52.132639,2023-01-20 21:20:52.298,Melding Openbare Ruimte,Wegen; Glas,1,8wNdkHlm/y7oLdU3UHO1EzRhnXt7nfE5Y9U8nLs6FNtduQDNCluaqHjKz57JKNA+,null,null,null,POINT (233518.343 581510.576)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d63,0014ESUITE288232023,closed,53.1954,6.557,2023-01-20 10:29:54.756714,2023-01-23 21:19:36.535,Containers - Papier,Containers; Grofvuil naast de container,1,1bq+WivEiSPyGmSnENxnNX9FpTSrZjJ3ZwRFBn+VcNg=,null,null,null,POINT (233175.92 579380.87)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d62,0014ESUITE288112023,closed,53.1948,6.5778,2023-01-20 10:26:54.982342,2023-01-25 21:18:01.84,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,jbfFLH8MBqiQmOpcP5udl4IzfvKuIKm95YsjUPzQI+LnLaA1tNIY0OZay2b2jp9uZtnfkiW+pDCfjloLXqvytfg5sWISay+p2AeAniOjWmo=,null,null,null,POINT (234569.067 579338.169)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d61,0014ESUITE288082023,closed,53.2137,6.5741,2023-01-20 10:26:29.311188,2023-01-27 21:08:51.752,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,QeXTykJ67DQmLKEKFkobzZT5HOsRwTXZNOUHiXnLHl9xcgIAM7rseYmXRprSq4PXSPggVQfUl+HM7oUJmsZQ8yKDWuYeCNUbcqrRr5HNPXA=,null,null,null,POINT (234287.322 581435.895)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d60,0014ESUITE287362023,closed,53.2378,6.5521,2023-01-20 09:51:51.710506,2023-01-23 21:19:35.439,Melding Openbare Ruimte,Afval; Grofvuil,1,9eKAf1SPwsZwxCRQiMvWYEsS6RAsRi3qvdhCe6CVnfRek+kLPAVD0FfCqSnUN9vst/AD+9LmCXebe3CKGg201G1lCmamkJw0i39P0a7MdQEq2sFbgofVWCQqUDRGeEJ4C+tUw5fTS5PnRBACflrPM3br6lca2w1ljcIzqHfiEHeUTxLUAXYL2yoKXJrjzIObfMss91kf2oybX6F7Zmiem6oetk4n+h9XYAV+V0rFZuonh9T55FYX8DGWtByMRFVpQfIWcijGnRZ5C0XM791BQFBF+LqUfGi3KIGhEwxYaumTWlPIl61dZmRBRMYi4iWwZYG7KZrS00yIBuGZFL1PsfnE61EA++8EsExXPcz9U6eekIzEZol4dpoSHpQeUSTOx3jRawY9mnN3AElSqZS+GbxGhPcp4LvxFj3I5wNkveSHJGqJz35pZA8VcdYVmI/L/xADrHhYREYEZfQ58GZyotjczT54kM2tMHPyGtZldBo=,null,null,null,POINT (232777.372 584093.098)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5f,0014ESUITE287142023,closed,53.2373,6.5518,2023-01-20 09:44:50.009042,2023-01-20 21:20:50.673,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,AjJ8pwUGPfJbjd11kg77HfnO7dqW4UHXfbU9OhUGZam4oOiPgDHJLOhAO/UHEowZ1jlNDyb7ljs6Y5Cp5XJGKW3yuw0MUCgFDA7jUizsdmX6wvNkJka8EHAzWUBpFjE7LwWxEikqYOJ27xDVAeaHHoHBaETdDhzvJw3aLKJ2rWKhqBHQzX73S1VW1lwSEzWDGg6YfD06JDGC1NCbxgkKEBMrEfAs62mCeR57IfsUQkBJvHKECvj3ypXxcbzH0L+iZWW7nUyE/gVx8J94h2y2SK605SeTA2n7bOLEKU36lDxqh7A5Ar9jgLGVm4dU+jx7lcS/N6MpI+OG0GOge9qsno1aVreN/QfXD8ebLHQ30sVjFQ7FrlSYP7PJJFV9eGg7G4jdcHLtJRdpDcyZyfNkektGIpzu2DyQkDTybHCF6co=,null,null,null,POINT (232752.467 584041.159)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5e,0014ESUITE287062023,closed,53.1928,6.5561,2023-01-20 09:41:57.877289,2023-01-25 21:18:01.031,Melding Openbare Ruimte,Afval; Grofvuil,3,sg1rbA45qkePszHmh0U41QCRRk1GROjhBO8JhFb7Qpy3XnXNa1oaoBSQM0XmIFS/W7V29g2oxXWXzt7XMSZCZg==,63ca53d5e90aa304769afdee,null,null,POINT (233123.885 579090.67)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5d,0014ESUITE286932023,closed,53.2374,6.5521,2023-01-20 09:37:10.187541,2023-01-23 21:19:34.643,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,Wj4pIbVa8L8v+f/yOenXqlY4GrRxxZ5EA3mrDGuQCou01gxyhxFjE1T6Jpfff08neQQcFE0WeleWy72W/f0n/ZHLippaLQhOzftHDGOW0aykUSBvvIXm4D1mj8TYfH7AS91gBBxj2Q6yhSRbjic/0V7JXwr7toVKvmgZxxz8P/Ftg4qXreTBGGwB/3Jdz6tgmFMzcXYLLS1qSlCEghPTSx0PgF8NoWCM70XSnACMKSoksZpARfjEzrCev++tuMfAJElhUh7pEDwjOxpxI1NjXgkpnRT0ahfaD1ExOjMYJwg09exV7fuMKZq9oK1QlMWxuqXR0isP8FM6btohqwKhOgexnsuTnbvPWa2ovr7b/Hw=,null,null,null,POINT (232773.48 584052.524)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5c,0014ESUITE286822023,closed,53.2123,6.5014,2023-01-20 09:36:08.719418,2023-01-26 21:08:43.356,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,lL8wdRRU133TnfPEEkvv4IaTcP6T1F0pMdmKW38coZfd/uKmruK2EZ1BJfu2Mq/2c32hO/+DNV1awPkvrZvGKhVLLirkOU7ZTNfFGSrtBIPCwmORXPSfWA++ysgXkxLu,null,null,null,POINT (229437.086 581208.499)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5b,0014ESUITE286652023,closed,53.2121,6.5751,2023-01-20 09:29:09.898421,2023-01-23 21:19:33.347,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,40jV3ZVzkjgj9izbq1vbYfV95OHKF2suZzHms6d3QgfPi2w6KwHhnDmZIAlbjaEKN5jFhtwnr1yHuAAVVx6bDjW9yedsboHfOLuvE3unWfSr7PhVo7TSaB+XkaKiPcTCsfp/HcO1iVeocTUfI3EgHDKM+PW2reHDSlyNfo6QHOilQPX/0F/pAOzlZSpcXSjC3TMww4nxhvorggv7r6VZyjODpwfwXzl5uJKhAEE2Qhqv6AjLfcXocqDMWDVslFzlgp31wTUSCyOPk+qa2RTXtJQQ87VJI7kpSj+C+4oT3PF3lNDq2GVX3hq9tVU703Z3R8v6P3NOfDGRfAaiT5fwUIfXIyOFnrMrAAvet89RGYtw6coNlTQRkEccXJNC3vXS,null,null,null,POINT (234360.234 581258.3)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d5a,0014ESUITE286602023,closed,53.2226,6.5493,2023-01-20 09:28:36.787539,2023-01-20 21:20:48.229,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,nR8FwA7asvxpc287PDwORXvRb7edXEhlBor3ZiKfs374nGry8ebJ3l1dB4lcbQwFWiAlkcIQCQwCgqWOXF0yNcaUrS+hYHygrPIJko7xK2OIZDKJzOf2gfPk1s+qMOB/F6mOJc/ldKUNw+Ua/D/74WSzL5JQBqsI4BT/aK9zLh9kqKbdUmgHGURmWuT02FL/2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (232612.284 582407.99)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d59,0014ESUITE286502023,closed,53.2287,6.5761,2023-01-20 09:26:16.96557,2023-01-20 21:20:47.737,Melding Openbare Ruimte,Afval; Grijs huisvuil container,1,tuGRpt22XNsVGhn9jj3DcfsPFaa+A1LmfmGHyqd2l9yzjpAFBCcbZn0ti8aAXldfEDdpD+MR09qiqSvkBDaBGiY1q74rGJ7PBQ9dabt++X8rAaKcO9HiYLl98qT3HRzsGwQ9QJ6AHjIh+FvfyJokGaPbaSL10k4eFoFWqlD04Ck=,null,null,null,POINT (234394.599 583113.288)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d58,0014ESUITE286402023,closed,53.2104,6.5764,2023-01-20 09:21:54.599446,2023-01-26 21:08:42.807,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,/hknWbpAJnsUcsizx9Sh+c8Z+CTbf362njQ/fjXi2rSfOUfT1ofdSEi3jaBTO8GwkZqVdgpyf5jd4kce5VaUgYtFX1jULV/C/0us7HeER6112DUNLgJ7lUEp2ZmaDaqn8oFdilXaAvPWK/MGHpSWb1JL7tvlpKr9ZPxFfBMFHy/zWulsAJ4cIeBM4WKRGzRBC4CayWVmjqJ0KBQMgP67N4Xo86by3GfbUKUbbPgUUZGlcyvr3uvX7ctrSn8rCDOlBPT8hjwyuJ32BJc8qoMkNF1dCFUoQx1llc9fLdOcVM0QDDZPIZnAVgwJaT/meb5y0eaqgKQFb8hNxeY0cJNypg==,null,null,null,POINT (234448.272 581073.421)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d57,0014ESUITE286252023,closed,53.2202,6.5826,2023-01-20 09:11:53.889806,2023-01-31 21:07:28.661,Melding Openbare Ruimte,Afval; Prullenbak,1,7usL4lW63zQGpfFzNON/7G5VIs7pIU7LJMVb2Vhg+im8A5hcXV4p5DByFgrIeQr+M8N9yWqQ8NKUsELos6dVV9No/CwWtnX2XWQZyfaBCv8Ut5yeSZMpJREaevRnivv6dVcuzSXpfvchKjutfiiSxq4DNgeLNm3SFy1b4URqvu9+SVNOAuJHC+p/Adw0FW3IcZYHZ0zw2i0J5f8J40PsFUWJt7beb90V6Ed0mIIiS5dA76GZtXzIb65Bx/PSRXNzTZq+8Bls0vPeMVqjRSGh4cXKXmqXQOCMxKSLOyArP2mEfXkB1GYEjZ8lM5PzjOXTfXvKPE+zze64xygtD88XfhhWXgCBk2FSXYodK9qEC4mW54tg960CxaEr1hyoR0ENxhtzItT957a/8NllpJMcmdSSa6k3LkUD3rLXZnMpyph7MHzfnug2pEQu5wEbT8w5FuJ3jO/61kiQrdNqMafaBZnhuDqcokmcdyFZOEgj9TbQTes4yiKxeJ5OYp0J9mUgcg4GeD8a2w9KtNhdXuWN8H+T6B/gtp5VK8Sp59csHnPJ549UI+v0+5/jzSUVbRnTtEiQUW6PXrGBTZhhKeZl/eb2nsf3uJO+ph5kKupWofzRuvYuOOceGyQC+VvGVrJR,63ca4cc8e90aa304769afde1,null,null,POINT (234844.34 582166.872)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d56,0014ESUITE286102023,open,53.2251,6.5825,2023-01-20 08:59:40.772892,null,Melding Openbare Ruimte,Openbare verlichting; Schade lantaarnpaal,1,CdCxwkTDQPeb6EiZiiuUqJ5JdW0rdiK5ZVg3DUrKECbdi0VB5Os+yz7iCtjrRz1awSTR4PD7szvn/pm5iQKGX19cqRODCNuFUtGzYHshoMzRZIp29F/wkLPHd5SB/1PO3OiCE17cE8lOvuEUIlsIJze6PsxKKLaiF6ShdYLKUZ7pMvH587s9YG2JsS4pxZYlfWVad67aN8xxKXTdeojH11xkyzxC/4hH8FDaaSk6aEnE9nX8BlBTOHdWx3+UN/mIYfI+0INBQXmxeWphFpwBNlBE6ltqa0tpiu7kmcSrg3DHV2l/8DsDyLc9d6ZeGjik,null,null,null,POINT (234830.57 582714.374)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d55,0014ESUITE286032023,closed,53.2802,6.6972,2023-01-20 08:54:47.876352,2023-01-20 21:20:46.435,Melding Openbare Ruimte,Verkeer; Snelheid en snelheidsremmers,3,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (242378.942 588976.744)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d54,0014ESUITE285892023,closed,53.2079,6.5095,2023-01-20 08:45:57.534789,2023-01-30 21:08:23.089,Melding Openbare Ruimte,Verkeer; Verkeersbord kapot/verdwenen,2,2WdQ1Q/pD7kUhGkR+UFSkyHlkJE3ugdWIBJtjFeAb5k/uk6+jCQRrtIfRV2Biicx6u1ulft+rGY7SayBRGMxRg==,null,null,null,POINT (229981.568 580729.076)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d53,0014ESUITE269942023,closed,53.2346,6.4997,2023-01-19 08:05:40.26874,2023-01-23 21:19:09.045,Melding Openbare Ruimte,Bushokje; Bank,1,y/q5v5yotgMjirBdI2trR5bHE8HKpmGmyDpEQrUakPjey8jl6RzXThbN24ZN7OHwJji6BkiVEFbnb6L+f9xT8TXmHPrGvwHp5lpV7G25/bHPFo3WhrQhh4eCfo+GoKJ775a8b/Yam5AuVEgLQSPK5JtM20GBOKGB4DYtVb2yx/8jmG+KW5IrknAXOfAmBvNG2sbifAx60cSu2vK4YU5ahCL5oBTGHfkOmNVcwvkLROpgdHKPq5z+YY/k1SXcyMWPs814TxWNGRTabizWgLH0tqlxWg3yvRkusGB10gC0l2rdWE+bp6ENOZQFA/+A7etWXc3H/dvyKhH3mo76vq/L2mUT59h0NWy1ePOJkoRvVLE7nJeGZyncFT7lEL3fE6UF4fKHhkgGXvk+cnWCBHhK5m48avw7gPupgSGxLzxF44I=,null,null,null,POINT (229280.785 583686.876)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d52,0014ESUITE269912023,closed,53.2289,6.5794,2023-01-19 07:56:55.515507,2023-01-19 21:21:24.065,Containers - Huisvuil,Containers; Storing,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234614.367 583138.882)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d51,0014ESUITE269842023,closed,53.245,6.55,2023-01-19 07:51:16.905799,2023-01-24 21:17:43.965,Melding Openbare Ruimte,Wegen; Gladheid,1,h+jk2RykUP1WTRXpneIbxHCr3eZ2dSYfgqeEd6PhXgMYlOwnD/fxQDuhZ7J4KShT,null,null,null,POINT (232621.626 584901.51)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d50,0014ESUITE269742023,closed,53.2338,6.5326,2023-01-19 07:39:18.039095,2023-01-19 21:21:23.229,Containers - Huisvuil,Containers; Vol,1,bF1YhD7mxRX0Dojs0YmxsT8DLudC+1AWpmR5m9AAbOc=,null,null,null,POINT (231482.573 583635.72)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d4f,0014ESUITE269712023,open,53.2424,6.588,2023-01-19 07:35:59.502425,null,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,63c8e4cfe90aa304769afa2b,null,null,POINT (235160.866 584651.086)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d4e,0014ESUITE269672023,closed,53.1869,6.5606,2023-01-19 07:30:10.404501,2023-01-19 21:21:22.216,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,WfZ7CZbg5/hxUv2tR5KKIYVLUAUJfL16m1Sf1YYP7WzJLtiG3N4j3xBa+bYZGyiYmSNoXBgstXM8O9RRxGQXwyWJuB7Wz2AKeUNQG9nvSa7pKiANf+7hZ/4f6cVeGz+phEsi0JaIcjFa+gNJe6I26u1q7vQVP07CpdrPJxp1fkc=,null,null,null,POINT (233435.586 578447.324)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d4d,0014ESUITE269622023,open,53.1655,6.6295,2023-01-19 07:27:46.941694,null,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,2,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (238083.996 576141.44)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d4c,0014ESUITE269582023,closed,53.1405,6.6288,2023-01-19 07:25:14.381815,2023-01-19 21:21:21.383,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,HgFqmru8F63AydzVo95+qd1NrcOVTpj9Zjb2YiFwaU759HT6wmHHzUSo9JK4sGNzLKwvUukYzFHKAzy7LOCCJsNfVyr7mum1ljMRzUgbZDCFNih6gSXti4jpiUn/PLGVbEZmGtKbD2H+mRKjjBjDLRSzqxz0fYV+FknQOKu5Kp8xPExMRJcU766aPcdv+t2Y,null,null,null,POINT (238084.238 573357.962)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d4b,0014ESUITE269532023,closed,53.2801,6.6972,2023-01-19 07:16:54.661951,2023-01-19 21:21:20.679,Melding Openbare Ruimte,Verkeer; Snelheid en snelheidsremmers,3,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (242377.641 588976.229)
