OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1635,e84176c4-ae38-4a7a-8370-81eaa1c346d3,Rechts,36.34698902,100364.31,427492.916,0.01,100395.28599999,427473.918,0.01,15-16,"-1,684","34,663",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83335375,51.83318604,Ja,Ja,4.59453308,4.59498545,34.663,-1.684
1636,e84176c4-ae38-4a7a-8370-81eaa1c346d3,Links,36.34656557,100364.31,427492.916,0.01,100396.632,427476.31199999,0.01,15-16,"-1,684","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83335375,51.83320769,Ja,Ja,4.59453308,4.59500459,34.662,-1.684
1637,cb8c52c4-65d2-4635-8ceb-8b191e18ed27,Rechts,55.16559338,235380.978,580216.76399999,2.33099999,235423.70999999,580181.89099999,2.31999999,2131,"-3,900","51,265",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.20255352,53.20223381,Ja,Ja,6.59015631,6.59078696,51.265,-3.9
1638,cb8c52c4-65d2-4635-8ceb-8b191e18ed27,Links,65.04155418,235380.978,580216.76399999,2.33099999,235432.85,580177.525,2.383,2131,"-3,900","61,141",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.20255352,53.20219322,Ja,Ja,6.59015631,6.59092262,61.141,-3.9
1639,a6fe3d62-d7c8-4d16-bfe2-22eba9037ee5,Links,38.56578764,157711.74299999,387146.715,18.788,157736.31299999,387116.989,18.788,1367A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.47336993,51.47310262,Ja,Ja,5.4262302,5.42658361,34.065,-4.5
1640,a6fe3d62-d7c8-4d16-bfe2-22eba9037ee5,Rechts,38.58840266,157711.74299999,387146.715,18.788,157734.252,387115.41399999,18.788,1367A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.47336993,51.47308847,Nee,Ja,5.4262302,5.42655393,34.088,-4.5
1641,3c33ef45-dae5-446d-8f81-6d552b6b3f72,Rechts,35.19789053,187053.427,428449.19799999,23.562,187043.094,428415.55099999,23.574,103B,"-4,500","30,698",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.843702,51.84340017,Ja,Ja,5.85234441,5.85219135,30.698,-4.5
1642,3c33ef45-dae5-446d-8f81-6d552b6b3f72,Links,31.78246021,187053.427,428449.19799999,23.562,187045.939,428418.33799999,23.562,103B,"-4,500","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.843702,51.84342505,Ja,Ja,5.85234441,5.85223289,27.282,-4.5
1643,a9495a7f-2d54-4d78-ae49-2849ff1b5510,Links,32.89338068,89997.501,386127.884,13.974,89988.819,386159.581,13.847,03U,"-4,500","28,394",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46047137,51.46075525,Ja,Ja,4.45185307,4.4517223,28.394,-4.5
1644,a9495a7f-2d54-4d78-ae49-2849ff1b5510,Rechts,38.56399733,89997.501,386127.884,13.974,89989.629,386165.636,13.826,03U,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46047137,51.46080977,Ja,Ja,4.45185307,4.45173284,34.064,-4.5
1645,f08f69cf-4aae-4b99-9730-702758cc28dc,Rechts-Links,7.19654978,208205.11199999,474467.325,10.28999999,208212.30499999,474467.09899999,10.28999999,125Aa,"-3,599","3,598",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25566816,52.25566544,Ja,Ja,6.16643398,6.16653928,3.598,-3.599
1646,f08f69cf-4aae-4b99-9730-702758cc28dc,Links-Rechts,7.19615695,208205.23,474468.13099999,10.28999999,208212.18799999,474466.29499999,10.28999999,125Aa,"-3,599","3,598",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25567539,52.25565822,Ja,Ja,6.16643583,6.16653744,3.598,-3.599
1647,00aa35d2-d32d-42ea-951e-893b44178839,Links,41.28139321,202949.40599999,502029.221,1.91999999,202910.48,502042.858,1.925,4383,"-2,706","38,575",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50384984,52.50397581,Ja,Ja,6.09340228,6.09283099,38.575,-2.706
1648,00aa35d2-d32d-42ea-951e-893b44178839,Rechts,41.59092708,202949.40599999,502029.221,1.91999999,202911.18799999,502045.628,1.935,4383,"-2,706","38,885",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50384984,52.50400064,Ja,Ja,6.09340228,6.09284181,38.885,-2.706
1649,c26d0492-0036-499a-b08d-05ef9274b1b2,Links,40.19679197,117979.576,490677.30099999,0.778,117945.30499999,490698.244,0.778,943,"-3,900","36,296",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40267975,52.40286565,Ja,Ja,4.84321668,4.8427108,36.296,-3.9
1650,c26d0492-0036-499a-b08d-05ef9274b1b2,Rechts,40.37034007,117979.576,490677.30099999,0.778,117946.64999999,490700.65999999,0.778,943,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40267975,52.40288746,Ja,Ja,4.84321668,4.8427303,36.47,-3.9
1651,fe72b39a-831e-4f79-a82f-515f4370568a,Links,54.93671365,192339.054,383713.864,33.10499999,192393.60999999,383707.49599999,33.116,399B,"-3,900","51,036",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44128264,51.44122179,Ja,Ja,5.92425264,5.92503661,51.036,-3.9
1652,fe72b39a-831e-4f79-a82f-515f4370568a,Rechts,65.04467697,192339.054,383713.864,33.10499999,192403.326,383703.868,33.10499999,399B,"-3,900","61,144",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44128264,51.44118853,Ja,Ja,5.92425264,5.92517597,61.144,-3.9
1653,4aaad4a9-788a-4a89-9d35-05bc5e4708bd,Links,62.64136352,154539.611,463143.438,4.58,154500.29999999,463094.684,4.604,245,"-4,500","58,141",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15646192,52.15602369,Ja,Ja,5.38047599,5.3799016,58.141,-4.5
1654,4aaad4a9-788a-4a89-9d35-05bc5e4708bd,Rechts,61.56313088,154539.611,463143.438,4.58,154499.052,463097.124,4.605,245,"-4,500","57,063",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15646192,52.15604562,Ja,Ja,5.38047599,5.37988336,57.063,-4.5
1655,fb4d9e1e-9661-40bf-8ac7-949ecb71abe5,Rechts,36.45002086,68002.68399999,441669.06099999,5.442,68002.645,441705.511,5.442,16,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95663867,51.95696622,Ja,Ja,4.12152922,4.12151942,31.7,-4.75
1656,fb4d9e1e-9661-40bf-8ac7-949ecb71abe5,Links,32.9380828,68002.68399999,441669.06099999,5.442,68000.24899999,441701.86099999,5.48099999,16,"-4,750","28,188",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95663867,51.95693304,Ja,Onbekend,4.12152922,4.12148549,28.188,-4.75
1657,5dea202b-0aa4-49f3-af49-2f9ed9a309e1,Links,40.37824302,246483.809,442743.21999999,36.43999999,246458.12,442774.347,36.338,903,"-3,900","36,478",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9655675,51.96585144,Ja,Ja,6.71841694,6.71805153,36.478,-3.9
1658,5dea202b-0aa4-49f3-af49-2f9ed9a309e1,Rechts,40.36957952,246483.809,442743.21999999,36.43999999,246460.929,442776.47899999,36.338,903,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9655675,51.96587014,Ja,Ja,6.71841694,6.71809296,36.47,-3.9
1659,2d69e14d-77e9-444e-afae-3837ca26be0f,Rechts,35.21502726,208173.472,474470.053,10.28999999,208208.32,474464.982,10.28999999,127,"-4,500","30,715",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25569574,52.25564679,Ja,Ja,6.16597106,6.16648059,30.715,-4.5
1660,2d69e14d-77e9-444e-afae-3837ca26be0f,Links,31.78217082,208173.472,474470.053,10.28999999,208205.11199999,474467.325,10.28999999,127,"-4,500","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25569574,52.25566816,Ja,Ja,6.16597106,6.16643398,27.282,-4.5
1661,e55416d4-0234-470a-815e-f6d2a94a9623,Links,62.66730316,115850.1,495144.14799999,0.619,115826.947,495202.367,0.639,259B,"-3,900","58,767",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44267601,52.44319758,Ja,Ja,4.81140554,4.81105822,58.767,-3.9
1662,e55416d4-0234-470a-815e-f6d2a94a9623,Rechts,65.04486604,115850.1,495144.14799999,0.619,115828.61199999,495205.541,0.64,259B,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44267601,52.44322622,Ja,Ja,4.81140554,4.81108234,61.145,-3.9
1663,0b478e60-3af9-40f0-9d51-6090f9784bd2,Rechts,38.56488542,97763.38499999,409658.661,4.972,97800.61599999,409668.716,4.972,926,"-4,501","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67280436,51.67289854,Ja,Ja,4.55974353,4.56028007,34.064,-4.501
1664,0b478e60-3af9-40f0-9d51-6090f9784bd2,Links,38.58872689,97763.38499999,409658.661,4.972,97799.819,409671.26799999,4.972,926,"-4,501","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67280436,51.67292139,Ja,Onbekend,4.55974353,4.56026813,34.088,-4.501
1665,0a3b69f3-0147-4ae9-824b-7ca2f1c1a097,Links,35.41384726,132464.13699999,458559.901,1.25699999,132485.69399999,458531.83799999,1.25699999,801,"-1,326","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.11480636,52.11455501,Ja,Ja,5.05819293,5.05850949,34.088,-1.326
1666,0a3b69f3-0147-4ae9-824b-7ca2f1c1a097,Rechts,35.39032934,132464.13699999,458559.901,1.25699999,132483.516,458530.288,1.25699999,801,"-1,326","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.11480636,52.11454099,Ja,Ja,5.05819293,5.0584778,34.065,-1.326
1667,bdedf97d-638b-41d9-8ae1-fcdb2876b102,Rechts,34.24097161,121329.424,488342.90899999,5.575,121358.766,488325.26,5.575,2501,"-4,499","29,742",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38191572,52.3817589,Ja,Ja,4.89267232,4.89310503,29.742,-4.499
1668,bdedf97d-638b-41d9-8ae1-fcdb2876b102,Links,38.32721597,121329.424,488342.90899999,5.575,121363.531,488325.50199999,5.57399999,2501,"-4,499","33,828",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38191572,52.38176136,Ja,Ja,4.89267232,4.89317499,33.828,-4.499
1669,c19cbe67-580b-43a2-88f7-b3a9c42ef767,Links-Rechts,7.12118769,82387.293,454910.92099999,0.52,82392.918,454906.554,0.52,K51,"-3,602","3,519",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07770802,52.07766952,Ja,Ja,4.3279561,4.32803907,3.519,-3.602
1670,c19cbe67-580b-43a2-88f7-b3a9c42ef767,Rechts-Links,7.25094566,82392.417,454905.913,0.518,82387.839,454911.536,0.52,K51,"-3,609","3,641",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07766369,52.07771362,Ja,Ja,4.3280319,4.32796393,3.641,-3.609
1671,f5bbe043-2140-403a-8780-4d288cbc2468,Rechts,31.18245183,90607.248,395033.237,4.261,90583.607,395012.94199999,4.261,137A,"-3,900","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54058022,51.54039511,Ja,Ja,4.45899441,4.4586574,27.283,-3.9
1672,f5bbe043-2140-403a-8780-4d288cbc2468,Links,34.74953264,90607.248,395033.237,4.261,90582.22999999,395009.12,4.261,137A,"-3,900","30,850",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54058022,51.5403606,Ja,Ja,4.45899441,4.45863826,30.85,-3.9
1673,b1dcbdbe-4ebe-4c6a-967a-edfc6d5d160a,Links,62.38492124,113515.854,400926.46899999,4.158,113453.551,400923.27299999,4.30199999,1115B,"-3,900","58,485",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59570609,51.59567276,Ja,Ja,4.78849707,4.78759834,58.485,-3.9
1674,b1dcbdbe-4ebe-4c6a-967a-edfc6d5d160a,Rechts,61.46728401,113515.854,400926.46899999,4.158,113454.403,400925.81699999,4.20899999,1115B,"-3,900","57,567",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59570609,51.59569569,Ja,Ja,4.78849707,4.78761033,57.567,-3.9
1675,201f5cc2-a378-4fde-9843-7bddba119704,Links-Links,49.16955391,209192.024,474717.72399999,9.945,209143.302,474711.456,9.96,181B/183A,"-16,015","33,154",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25782222,52.25777068,Ja,Ja,6.18092683,6.18021229,33.154,-16.015
1676,201f5cc2-a378-4fde-9843-7bddba119704,Links-Rechts,51.97997842,209192.024,474717.72399999,9.945,209140.19699999,474713.739,9.955,181B/183A,"-16,015","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25782222,52.25779151,Ja,Ja,6.18092683,6.18016718,35.965,-16.015
1677,201f5cc2-a378-4fde-9843-7bddba119704,Rechts-Rechts,45.48824623,209185.288,474719.39299999,9.894,209140.19699999,474713.739,9.955,181B/183A,"-9,550","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25783788,52.25779151,Ja,Ja,6.18082845,6.18016718,35.939,-9.55
1678,201f5cc2-a378-4fde-9843-7bddba119704,Rechts-Links,42.72974508,209185.288,474719.39299999,9.894,209143.302,474711.456,9.96,181B/183A,"-9,550","33,180",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25783788,52.25777068,Ja,Ja,6.18082845,6.18021229,33.18,-9.55
1679,e9edc163-ace7-4462-bc19-55a1c4df5911,Rechts,78.43361363,229161.351,486967.34,10.272,229083.434,486976.309,10.272,159,"-3,899","74,534",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36557481,52.36566593,Ja,Ja,6.4760591,6.47491727,74.534,-3.899
1680,e9edc163-ace7-4462-bc19-55a1c4df5911,Links,78.43419047,229161.351,486967.34,10.272,229083.177,486973.695,10.272,159,"-3,899","74,535",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36557481,52.36564247,Ja,Ja,6.4760591,6.47491292,74.535,-3.899
1681,c212c93f-4edc-4fd8-b1ef-da4556fa5cc2,Links,31.77972206,204720.918,320104.108,111.13,204726.72399999,320135.33299999,110.218,6,"-3,596","28,183",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86858917,50.86886932,Ja,Ja,6.09348473,6.09357148,28.183,-3.596
1682,c212c93f-4edc-4fd8-b1ef-da4556fa5cc2,Rechts,40.02747258,204720.918,320104.108,111.13,204731.12299999,320142.808,110.218,6,"-3,596","36,431",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86858917,50.86893613,Ja,Ja,6.09348473,6.09363499,36.431,-3.596
1683,81f17eed-4b1a-4501-9ce9-b7c075b0bdcb,Rechts,38.56490383,215296.073,427618.641,18.027,215260.132,427632.623,18.027,19,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83389801,51.83402756,Ja,Ja,6.26200802,6.26148907,34.065,-4.5
1684,81f17eed-4b1a-4501-9ce9-b7c075b0bdcb,Links,38.58777859,215296.073,427618.641,18.027,215259.217,427629.94699999,17.975,19,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83389801,51.83400361,Ja,Ja,6.26200802,6.26147533,34.088,-4.5
1685,3d058336-1525-4825-8b9c-8eaacbc34e74,Rechts,38.5657576,79848.054,433298.73999999,4.60599999,79811.191,433287.407,4.60599999,98,"-4,501","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8831439,51.88303707,Ja,Ja,4.29565731,4.29512447,34.065,-4.501
1686,3d058336-1525-4825-8b9c-8eaacbc34e74,Links,38.58914397,79848.054,433298.73999999,4.60599999,79812.076,433284.884,4.60599999,98,"-4,501","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8831439,51.88301452,Ja,Onbekend,4.29565731,4.29513787,34.088,-4.501
1687,1ec65e77-1560-439a-a01a-aac30ec8bea6,Links,53.72106707,198412.428,393669.42999999,21.532,198423.871,393616.96399999,21.54299999,23,"-3,900","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5303303,51.52985784,Ja,Ja,6.01283183,6.01299023,49.821,-3.9
1688,1ec65e77-1560-439a-a01a-aac30ec8bea6,Rechts,53.70495063,198412.428,393669.42999999,21.532,198421.168,393616.44099999,21.54299999,23,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5303303,51.52985335,Ja,Ja,6.01283183,6.01295122,49.805,-3.9
1689,64d07cb4-4ea0-40c9-be49-e6e2e17764c5,Rechts,40.39200764,152813.20999999,463004.53899999,5.121,152840.66899999,462974.96,5.11,401,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15520941,52.15494366,Ja,Ja,5.35524891,5.35565035,36.492,-3.9
1690,64d07cb4-4ea0-40c9-be49-e6e2e17764c5,Links,40.37086682,152813.20999999,463004.53899999,5.121,152842.682,462976.949,5.11,401,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15520941,52.15496154,Ja,Ja,5.35524891,5.35567975,36.47,-3.9
1691,2b331355-479c-4a95-8a9c-318a32d545a8,Links,40.37040228,105173.602,410986.563,1.073,105158.73699999,411024.097,1.06,309B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6854477,51.68578373,Ja,Ja,4.66667278,4.66645247,36.47,-3.9
1692,2b331355-479c-4a95-8a9c-318a32d545a8,Rechts,39.25543674,105173.602,410986.563,1.073,105161.70699999,411023.94,1.071,309B,"-3,900","35,355",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6854477,51.68578258,Ja,Ja,4.66667278,4.66649543,35.355,-3.9
1693,7083d19d-7b43-48d8-be26-09c89b0fbb57,Links-Rechts,44.90631639,161444.893,383730.533,19.425,161400.23999999,383725.77,19.55099999,57B/61,"-13,035","31,871",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44263264,51.44259033,Ja,Ja,5.47989982,5.47925746,31.871,-13.035
1694,7083d19d-7b43-48d8-be26-09c89b0fbb57,Rechts-Rechts,44.88073587,161444.481,383733.059,19.425,161400.23999999,383725.77,19.55099999,57B/61,"-13,035","31,846",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44265535,51.44259033,Ja,Ja,5.47989394,5.47925746,31.846,-13.035
1695,7083d19d-7b43-48d8-be26-09c89b0fbb57,Links-Links,43.26282104,161444.893,383730.533,19.425,161402.206,383723.744,19.53,57B/61,"-13,035","30,228",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44263264,51.4425721,Ja,Ja,5.47989982,5.47928571,30.228,-13.035
1696,7083d19d-7b43-48d8-be26-09c89b0fbb57,Rechts-Links,43.28913961,161444.481,383733.059,19.425,161402.206,383723.744,19.53,57B/61,"-13,035","30,254",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44265535,51.4425721,Ja,Ja,5.47989394,5.47928571,30.254,-13.035
1697,a380a1b5-36fa-4f19-b16b-f8c2c00dc5a9,Links,32.47800901,82411.07399999,454975.87199999,0.431,82430.76499999,454950.04399999,0.432,1279A,"-3,900","28,578",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07829485,52.07806531,Ja,Ja,4.32828913,4.32858183,28.578,-3.9
1698,a380a1b5-36fa-4f19-b16b-f8c2c00dc5a9,Rechts,31.18213393,82411.07399999,454975.87199999,0.431,82428.455,454950.01299999,0.431,1279A,"-3,900","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07829485,52.07806473,Ja,Ja,4.32828913,4.32854814,27.282,-3.9
1699,12d87f43-a09e-4e7c-a8d7-fe23e27826a9,Rechts,36.00721531,43284.09399999,373874.995,2.15399999,43285.821,373839.086,2.15799999,538,"-4,262","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.34304867,51.34272634,Ja,Onbekend,3.78375059,3.78378669,31.745,-4.262
1700,12d87f43-a09e-4e7c-a8d7-fe23e27826a9,Links,35.96133065,43284.09399999,373874.995,2.15399999,43288.898,373839.356,2.15799999,538,"-4,262","31,699",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.34304867,51.34272937,Ja,Ja,3.78375059,3.78383075,31.699,-4.262
1701,258cedac-24a5-4386-b29c-25d3544d18e9,Links,62.62699466,150028.50399999,399749.998,8.468,150069.659,399702.792,8.468,1109,"-4,500","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58664087,51.58621692,Ja,Ja,5.3154663,5.31606079,58.127,-4.5
1702,258cedac-24a5-4386-b29c-25d3544d18e9,Rechts,62.63757135,150028.50399999,399749.998,8.468,150067.635,399701.113,8.468,1109,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58664087,51.58620181,Ja,Ja,5.3154663,5.31603161,58.138,-4.5
1703,ab6e7363-5151-4351-8e96-0aa1321b298e,Rechts,53.90518019,140623.891,485911.336,0.752,140579.79399999,485880.34999999,0.955,205B,"-3,900","50,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36090616,52.36062652,Ja,Ja,5.1761576,5.17551158,50.005,-3.9
1704,ab6e7363-5151-4351-8e96-0aa1321b298e,Links,65.04486263,140623.891,485911.336,0.752,140572.11799999,485871.961,1.01499999,205B,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36090616,52.36055092,Ja,Ja,5.1761576,5.17539926,61.145,-3.9
1705,e2b0ac13-e878-4a3e-a269-26043646261b,Links,62.63763388,130832.204,481155.386,3.105,130882.556,481118.15899999,2.789,9A,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.31781878,52.31748642,Ja,Ja,5.03275576,5.03349688,58.138,-4.5
1706,e2b0ac13-e878-4a3e-a269-26043646261b,Rechts,62.63162987,130832.204,481155.386,3.105,130880.984,481116.102,2.83999999,9A,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.31781878,52.31746786,Ja,Ja,5.03275576,5.03347397,58.132,-4.5
1707,f0667a00-114e-40ba-8fc0-b8c0902ffa7a,Links,62.66971202,119011.554,453759.90299999,-0.348,118949.283,453766.961,-0.458,1233,"-3,900","58,770",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07095422,52.07101361,Ja,Ja,4.86230656,4.86139762,58.77,-3.9
1708,f0667a00-114e-40ba-8fc0-b8c0902ffa7a,Rechts,65.05499341,119011.554,453759.90299999,-0.348,118947.302,453769.999,-0.487,1233,"-3,900","61,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07095422,52.07104078,Ja,Ja,4.86230656,4.86136841,61.155,-3.9
1709,673314c0-e88d-4b33-b4d2-da89938e1269,Rechts,32.50684647,151823.32399999,453078.042,14.936,151790.88099999,453079.612,14.936,131B,"-3,900","28,607",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06598502,52.06599895,Ja,Ja,5.340876,5.34040285,28.607,-3.9
1710,673314c0-e88d-4b33-b4d2-da89938e1269,Links,40.37044002,151823.32399999,453078.042,14.936,151782.95699999,453077.515,14.936,131B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06598502,52.06598005,Ja,Ja,5.340876,5.34028731,36.47,-3.9
1711,d95341cf-dfe0-44ab-9b20-d192f8f772dd,Rechts,62.62604846,119499.712,489469.553,2.37199999,119460.887,489518.69199999,2.71099999,435B,"-4,500","58,126",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3919259,52.39236501,Ja,Ja,4.86568072,4.86510518,58.126,-4.5
1712,d95341cf-dfe0-44ab-9b20-d192f8f772dd,Links,54.53544881,119499.712,489469.553,2.37199999,119464.371,489511.07,2.668,435B,"-4,500","50,035",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3919259,52.39229673,Ja,Ja,4.86568072,4.86515716,50.035,-4.5
1713,c5c31859-c1c3-498a-ab3a-054fa9e6ce60,Rechts-Links,24.01664445,154170.844,462824.19799999,5.565,154147.165,462820.185,5.565,K10,"-12,008","12,009",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15359218,52.15355608,Ja,Ja,5.37508793,5.37474194,12.009,-12.008
1714,c5c31859-c1c3-498a-ab3a-054fa9e6ce60,Links-Rechts,24.01582734,154170.989,462821.44199999,5.575,154147.01999999,462822.94099999,5.55499999,K10,"-12,007","12,008",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15356741,52.15358085,Ja,Ja,5.37509006,5.37473982,12.008,-12.007
1715,97c2257f-bc4b-4a28-9441-d35731bd8cc8,Links,37.861429,99839.90399999,427912.03,-0.492,99809.701,427934.804,-0.381,343,"-4,500","33,361",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83706895,51.83727064,Ja,Ja,4.58685869,4.58641687,33.361,-4.5
1716,97c2257f-bc4b-4a28-9441-d35731bd8cc8,Rechts,31.76438668,99839.90399999,427912.03,-0.492,99815.91,427932.84499999,-0.399,343,"-4,500","27,264",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83706895,51.83725365,Ja,Ja,4.58685869,4.58650726,27.264,-4.5
1717,ce9e5667-850a-4c77-9d68-41d8cff8778a,Links,37.79501256,118027.62699999,490640.34999999,0.759,118055.767,490615.119,0.812,942,"-1,325","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4023509,52.40212604,Ja,Ja,4.84392679,4.84434304,36.47,-1.325
1718,ce9e5667-850a-4c77-9d68-41d8cff8778a,Rechts,37.81692656,118027.62699999,490640.34999999,0.759,118053.797,490613.086,0.812,942,"-1,325","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4023509,52.40210764,Ja,Ja,4.84392679,4.84431432,36.492,-1.325
1719,0c5853ff-18ee-4223-b4e4-c55b28fa4494,Rechts-Links,42.69534424,236857.986,579268.81999999,2.72,236819.238,579286.75,2.72,2227/2229,"-15,886","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1938137,53.1939807,Ja,Ja,6.61201444,6.61143936,26.81,-15.886
1720,0c5853ff-18ee-4223-b4e4-c55b28fa4494,Rechts-Rechts,48.33665173,236857.986,579268.81999999,2.72,236815.265,579291.32499999,2.72,2227/2229,"-15,886","32,451",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1938137,53.1940224,Ja,Ja,6.61201444,6.61138109,32.451,-15.886
