OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
181,338b30b9-1d8b-4eb5-ab1a-af7f48625840,Rechts,36.47930892,153851.909,462941.59,6.46199999,153815.872,462936.248,6.26499999,678,"-4,750","31,730",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15464674,52.15459865,Ja,Ja,5.37042724,5.36990067,31.73,-4.75,Rechts
182,81df0d80-ce86-40ee-9754-aaf62d117e69,Rechts,36.44979052,193314.231,442342.613,13.84099999,193278.62599999,442334.81099999,13.84099999,26,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96818001,51.96811234,Ja,Ja,5.94474183,5.94422286,31.7,-4.75,Rechts
183,812fda4e-5cd7-427b-87ef-feecf0530369,Rechts,62.63231932,92558.678,464051.484,5.461,92599.71,464098.804,5.461,1109B,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16109518,52.16152508,Ja,Ja,4.47463666,4.47522756,58.132,-4.5,Rechts
184,5f677ad5-c7a2-451a-b9a9-b3ddcf7c4552,Rechts-Links,45.24183178,101241.028,426840.705,-0.343,101278.38099999,426815.179,-0.383,3253B/3263A,"-12,257","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82757715,51.82735133,Ja,Ja,4.60735298,4.60789876,32.984,-12.257,Rechts
186,7e8ff9fe-d502-46a6-ac3f-5f778371ddb8,Rechts-Rechts,42.27149796,121623.994,488133.82,5.27099999,121586.685,488153.61099999,5.48099999,95/97A,"-10,310","31,962",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38005456,52.38023015,Ja,Ja,4.89701938,4.89646949,31.962,-10.31,Rechts
188,1963b7fd-f5ea-417e-b8b0-baf3779b1c25,Links,38.56469466,186980.355,427918.32,23.67899999,186976.72,427956.71299999,23.634,37,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83893461,51.8392799,Ja,Ja,5.85123486,5.85118568,34.065,-4.5,Rechts
189,1efc9734-c532-4e83-b59d-ed679295b2cb,Rechts,38.58809389,190143.46599999,491912.511,10.509,190111.63399999,491890.76,10.509,910,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.41390278,52.41370934,Ja,Ja,5.90374231,5.90327218,34.088,-4.5,Rechts
191,856264a1-56ea-464b-8f30-e4e99c6d3b5e,Rechts,38.58806656,61441.959,442841.373,4.98099999,61476.74199999,442824.744,4.98099999,G,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96610679,51.96596322,Ja,Onbekend,4.02578545,4.02629599,34.088,-4.5,Rechts
194,59264003-d37b-4f02-8a00-56ba1e0d228e,Rechts,32.09498576,181260.666,578776.99399999,1.05899999,181292.168,578783.135,1.097,969,"-1,324","30,771",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19500403,53.19505766,Ja,Ja,5.78013411,5.78060595,30.771,-1.324,Rechts
195,4ac121c6-0e1f-4b96-8bdb-f48c0d328acc,Links,37.79987232,95402.792,433989.06199999,0.101,95383.41099999,434021.476,0.136,165A,"-3,712","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89122974,51.89151898,Ja,Ja,4.52143538,4.52114825,34.088,-3.712,Rechts
196,6aaa0c72-a1fb-4bc0-a88b-67fb180ca1d9,Links,33.65956044,126235.187,502596.72499999,0.776,126265.45299999,502611.38199999,0.751,171B,"-3,900","29,760",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51029719,52.5104305,Ja,Ja,4.96349832,4.96394286,29.76,-3.9,Rechts
197,9d7c27f1-a6b9-475e-bfa1-e3bac64fe2b0,Links-Rechts,46.40292307,153679.17,462857.34499999,5.322,153632.842,462854.71,5.35299999,121B/159A,"-11,009","35,394",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15388916,52.15386537,Ja,Ja,5.36790342,5.36722648,35.394,-11.009,Rechts
201,918bdbcf-5729-4ad7-89a3-959639b23fd9,Rechts,35.38979135,101126.335,426976.77399999,-0.497,101108.02499999,427007.059,-0.497,3317,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82878902,51.82905944,Ja,Ja,4.60566815,4.60539784,34.065,-1.325,Rechts
202,0f189d71-e28d-44c8-b3ee-d863c9c74677,Rechts-Links,42.90385254,162487.119,383922.358,17.87999999,162444.35,383918.95899999,17.66799999,227/229,"-6,698","36,206",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44434399,51.444314,Ja,Ja,5.49489478,5.49427951,36.206,-6.698,Rechts
203,f58cc812-9e94-4421-8929-ce4afd90c456,Links-Links,43.31045424,153657.00099999,462833.13,5.354,153613.731,462832.95699999,5.367,149/151A,"-10,351","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15367146,52.1536698,Ja,Ja,5.36757958,5.36694731,32.959,-10.351,Rechts
204,4c13c02a-604a-464c-9428-898b37df63be,Links,41.195178,92225.91099999,437888.564,2.946,92266.303,437896.65899999,2.793,385,"-3,900","37,295",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92592702,51.92600433,Ja,Ja,4.47457873,4.47516441,37.295,-3.9,Rechts
205,a8864f38-d115-4c24-af82-d81db342774e,Rechts,34.7522039,60403.98599999,441306.897,5.105,60380.76,441281.086,5.094,1633,"-3,901","30,851",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9521421,51.95190621,Ja,Ja,4.01110827,4.0107776,30.851,-3.901,Rechts
206,b6324644-1972-4bd7-96e7-1b1b529c257b,Rechts,32.47692765,160822.068,502021.609,1.617,160822.052,501989.15899999,1.617,2011,"-3,900","28,577",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50585343,52.50556179,Ja,Ja,5.47295516,5.47295436,28.577,-3.9,Rechts
207,d51d6f1f-41a3-49bc-a55c-6299282fb6bd,Rechts,35.30415241,152718.358,463237.177,5.442,152742.692,463211.641,5.46499999,37A,"-4,500","30,804",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15729997,52.15707055,Ja,Ja,5.35386133,5.3542171,30.804,-4.5,Rechts
208,aaa8fe7a-1225-4aac-b458-5079090cd3bc,Links-Rechts,26.26273293,108670.645,478782.00199999,2.56,108644.947,478776.585,2.51699999,K1103Ba,"-13,146","13,116",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29506869,52.29501784,Ja,Ja,4.70807532,4.70769939,13.116,-13.146,Rechts
210,f3b7bde6-61bc-4215-9cfa-aab20074b8f1,Rechts-Links,37.22468552,140017.56099999,474130.01199999,3.693,140031.057,474095.32,3.65799999,934A/934B,"-11,495","25,730",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25500418,52.25469275,Ja,Ja,5.16778038,5.16797957,25.73,-11.495,Rechts
211,f358ce3c-6d79-46f1-843e-896e2a5e5eb0,Links-Links,46.02053128,139928.336,474369.978,3.894,139941.212,474325.84299999,3.894,931/1337,"-13,035","32,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25715848,52.25676216,Ja,Ja,5.16646296,5.16665351,32.986,-13.035,Rechts
212,fe986229-8459-46ce-9ac8-70096c67a1f5,Links,38.56179992,107536.334,447951.351,1.52899999,107498.057,447956.02899999,1.981,227A,"-4,499","34,063",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01788518,52.01792395,Ja,Ja,4.69575471,4.69519648,34.063,-4.499,Rechts
213,8cc4228b-2941-4df3-a9f6-7164ee2d86eb,Rechts,38.564439,210720.079,462886.82699999,9.262,210756.90599999,462898.272,9.262,910,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15134427,52.15144341,Ja,Ja,6.20135993,6.20189985,34.065,-4.5,Rechts
214,24278a34-1826-48e5-8f42-4c9fe5655ad5,Links,38.58742291,103497.812,489220.62599999,4.64299999,103459.262,489221.03999999,4.612,119A,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38842028,52.38842038,Ja,Ja,4.63065717,4.63009087,34.088,-4.499,Rechts
216,3ed390cd-dc39-41b7-b191-43debe8abed1,Links,40.36933729,105044.21799999,411474.853,0.85,105058.64599999,411437.15,0.85,349A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68982488,51.6894873,Ja,Ja,4.66473185,4.66494591,36.47,-3.9,Rechts
219,bfbbc0d6-6b1b-445f-a517-f0919a27ab1a,Links,65.05501086,130881.057,460784.53499999,1.058,130929.734,460741.39799999,1.058,3835,"-3,900","61,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1347344,52.13434881,Ja,Ja,5.03492386,5.03563787,61.155,-3.9,Rechts
220,2745fa2a-bac1-4cbc-8adc-9eab73ca7e41,Links,39.83323354,111346.947,516956.35499999,2.212,111386.363,516961.88,2.43599999,31,"-3,340","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63835769,52.63841049,Ja,Ja,4.74232035,4.74290187,36.493,-3.34,Rechts
221,bdfe49d0-43fc-45dd-8ee2-d6672cf632bd,Links,38.56569612,246305.355,604538.518,1.76499999,246334.07999999,604564.251,1.76499999,943,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.41928793,53.41951415,Ja,Ja,6.76054676,6.76098608,34.066,-4.5,Rechts
222,7413a178-f05b-40b6-93f7-5a111c033355,Links-Rechts,42.2916376,187867.85699999,334369.59299999,50.871,187893.695,334403.074,50.593,225A/229B,"-11,925","30,366",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99803007,50.99832953,Ja,Ja,5.85539224,5.85576334,30.366,-11.925,Rechts
225,cff932e8-9df5-4741-a232-dd62e84f8c73,Links,35.81266756,47403.519,369496.074,3.43999999,47392.97499999,369530.245,3.43699999,90,"-4,068","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3044979,51.30480296,Ja,Ja,3.84418447,3.84402295,31.745,-4.068,Rechts
226,211a2ac5-6e2e-497f-a7f8-11e639fe87fb,Links,34.26859541,187833.475,334302.82799999,51.17099999,187852.552,334331.26,51.078,231A,"-3,377","30,891",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99743193,50.99768639,Ja,Ja,5.85489641,5.85517074,30.891,-3.377,Rechts
227,b4c6d3c7-73c2-45fa-9218-9b00c6d5c11a,Links,56.40862637,160191.27799999,384191.09499999,22.791,160229.057,384149.226,22.66199999,1007A,"-4,500","51,908",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44678544,51.44640874,Ja,Ja,5.46187518,5.46241801,51.908,-4.5,Rechts
229,16a51d82-2678-4eae-8a43-2d1846c95067,Links,38.58708114,164050.048,403113.981,10.678,164073.249,403144.77,10.452,18,"-4,500","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.61682682,51.61710319,Ja,Onbekend,5.51787148,5.51820727,34.087,-4.5,Rechts
234,4ad2dff0-5bb0-4372-9f4b-0cf1b42e613c,Rechts,38.57307862,187949.193,334458.862,50.241,187923.61799999,334430.03,50.45199999,245B,"-3,900","34,673",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99882778,50.99857009,Ja,Ja,5.85655897,5.85619204,34.673,-3.9,Rechts
235,7426c8d3-fa48-4e5c-aacc-981f2ad2316a,Rechts,36.49471881,84209.221,435604.21299999,2.79,84191.19899999,435572.54499999,2.692,506,"-4,750","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90443496,51.90414807,Ja,Onbekend,4.358517,4.35826167,31.745,-4.75,Rechts
238,a47640de-ceab-4a1b-9d76-bdcced888b9d,Rechts,38.56530826,132500.804,517605.983,-0.615,132537.105,517592.96299999,-0.615,9,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64547927,52.64536376,Ja,Ja,5.05477349,5.05531071,34.065,-4.5,Rechts
239,d8b3ce82-92f5-40c1-b839-4b95f4ada1bf,Rechts-Links,44.45411286,90460.254,431899.57799999,3.73099999,90417.17699999,431888.59899999,3.63899999,610A/610B,"-13,035","31,419",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87190021,51.87179655,Ja,Ja,4.45003505,4.44941167,31.419,-13.035,Rechts
241,4e9a1989-db26-4f4c-8f44-3cfdac1dad94,Rechts,38.48622178,238345.367,574128.43599999,3.19099999,238341.25099999,574166.667,3.043,10,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.14740349,53.1477476,Ja,Ja,6.6329345,6.63288287,33.986,-4.5,Rechts
243,903fbf79-4555-4fca-82a5-659ee1322419,Links,59.88712664,135771.431,456200.28499999,4.246,135801.665,456148.59,4.246,2607,"-3,600","56,287",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09372292,52.09325933,Ja,Ja,5.10660973,5.10705382,56.287,-3.6,Rechts
244,4ffa5303-b329-4984-a57e-b5033f0c43f0,Rechts,35.9858558,100292.758,427400.79499999,-0.018,100315.724,427373.102,-0.018,44-45,"-1,325","34,661",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83251879,51.83227215,Ja,Ja,4.59350966,4.5938472,34.661,-1.325,Rechts
246,05dcf9b9-71a6-4fe0-ae91-7695e676f81e,Rechts,39.7265388,156700.34,459370.92999999,3.902,156717.13399999,459334.994,3.902,12,"-3,600","36,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12255216,52.12222911,Ja,Ja,5.4120316,5.41227664,36.127,-3.6,Rechts
247,a6b5fdd3-3a2b-4c78-92fa-8607040e246b,Links,39.80616564,165859.458,421689.955,6.022,165860.008,421729.712,6.022,913,"-3,600","36,206",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78376429,51.78412163,Ja,Ja,5.54457837,5.54458759,36.206,-3.6,Rechts
249,bfe6b92a-2f18-4cbc-8dbc-0699f46ccf9e,Links,35.38959753,110070.782,425569.831,3.77099999,110080.147,425603.95899999,3.77099999,X0209,"-1,324","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.81693587,51.81724336,Ja,Ja,4.73559686,4.73572824,34.066,-1.324,Rechts
250,a61764d3-34c4-426e-ad94-fdd946921303,Links,28.36170826,238018.91399999,575613.542,2.738,238008.429,575639.87199999,2.738,874,"-4,500","23,862",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.16079632,53.16103449,Ja,Ja,6.62843863,6.62828868,23.862,-4.5,Rechts
252,649f52ec-ee25-4de5-8f45-1361dd770c08,Rechts,37.79593322,187219.804,427439.37599999,23.826,187249.337,427415.791,23.838,943,"-1,325","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83461601,51.83440232,Ja,Ja,5.85466443,5.85509069,36.471,-1.325,Rechts
253,8728a8f0-99b0-4cf3-900c-8045894defac,Rechts,32.5071721,94658.428,440095.711,-0.102,94626.38199999,440090.412,-0.206,451B,"-3,900","28,607",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94603254,51.94598143,Ja,Ja,4.50955169,4.50908657,28.607,-3.9,Rechts
256,9dcb73df-40b6-4653-9040-3957bbac5536,Links,65.04491968,104284.614,489113.356,4.65399999,104227.124,489143.782,4.76999999,49,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38752954,52.38779766,Ja,Ja,4.64223018,4.64138117,61.145,-3.9,Rechts
257,7f84e7a2-3363-479f-b522-11a7dfb47e6f,Links,65.05574652,86356.547,432654.655,4.923,86421.37099999,432659.965,4.80199999,821,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87819589,51.8782516,Ja,Ja,4.39030389,4.39124413,61.156,-3.9,Rechts
258,71b5b9b1-2c1a-40c0-ae8e-e1ce2bc69215,Rechts,38.58744743,202136.831,319027.764,145.90199999,202112.58199999,318997.792,145.90199999,8303,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85913296,50.85886555,Ja,Ja,6.05664022,6.05629196,34.088,-4.499,Rechts
264,812b034d-23e6-4741-90d2-b3b04292e987,Links,38.26287321,184759.639,338207.03999999,34.89099999,184734.214,338235.634,34.914,61,"-3,900","34,363",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.03269361,51.03295195,Ja,Ja,5.81143474,5.81107467,34.363,-3.9,Rechts
265,03c1d2fe-be57-4bc2-8b5d-ca41d7bfc457,Links,62.66545204,139807.40299999,474886.493,3.846,139824.73999999,474826.315,3.846,901,"-4,500","58,166",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26179742,52.26125703,Ja,Ja,5.16466857,5.16492522,58.166,-4.5,Rechts
268,7f5cbb4f-c6e9-4a30-a2f7-d293f9fb75e4,Links,39.16252472,80605.013,431763.417,4.30799999,80566.023,431759.86499999,4.30799999,938,"-4,500","34,663",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86944771,51.86941058,Ja,Ja,4.30698131,4.30641604,34.663,-4.5,Rechts
269,dd363b2b-f65a-4347-9e13-a5ada4cf2468,Links,38.58861507,61810.025,439090.639,5.182,61794.61099999,439125.977,5.182,1143,"-4,501","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93246431,51.93277927,Ja,Ja,4.03215792,4.03192426,34.088,-4.501,Rechts
270,3e40e14d-bd61-4542-aca9-8589190d6349,Links-Rechts,7.19340215,182900.14799999,434785.69799999,9.083,182906.146,434781.727,9.098,K4537,"-3,483","3,710",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90087879,51.90084279,Ja,Ja,5.79258903,5.79267586,3.71,-3.483,Rechts
273,88606070-20aa-4134-b7f5-dc0a4b6a6fff,Links-Rechts,6.84526262,82400.815,454979.63799999,0.456,82404.36299999,454973.78399999,0.437,K1237,"-3,661","3,184",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07832734,52.0782752,Ja,Ja,4.3281387,4.3281917,3.184,-3.661,Rechts
274,9b0d0ef1-457a-4456-b636-9718835e49c2,Rechts,35.28533023,185806.803,320353.511,81.81499999,185773.26199999,320364.46799999,81.81499999,305B,"-1,220","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87216013,50.87226043,Ja,Ja,5.82483963,5.82436409,34.065,-1.22,Rechts
276,bf956e3f-9474-496a-b43d-4438119fc6f5,Rechts,36.77223881,111006.971,516875.46399999,2.39299999,111041.292,516888.553,2.357,59,"-4,750","32,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63760342,52.63772382,Ja,Ja,4.73730895,4.7378142,32.022,-4.75,Rechts
278,923be8c6-5745-4bfa-81e0-6bb74d3512ff,Rechts,34.13405778,63040.22099999,441329.668,5.032,63006.107,441330.83799999,5.032,8,"-2,434","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95278942,51.95279428,Ja,Ja,4.04944179,4.04894534,31.7,-2.434,Rechts
279,ff3185bb-9196-45e4-9043-630259c11a1f,Rechts,30.76457902,103464.66899999,499498.94199999,3.845,103435.902,499509.847,3.927,8548,"-1,000","29,764",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4807864,52.48088169,Ja,Ja,4.62858903,4.62816392,29.764,-1,Rechts
280,805e47a0-91ef-476f-ae48-48ff486461bc,Rechts,37.81599358,121483.43399999,488200.61499999,5.42799999,121516.12,488181.64799999,5.50399999,63A,"-1,324","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3806463,52.38047783,Ja,Ja,4.89494843,4.89543036,36.492,-1.324,Rechts
282,b252cab1-90b5-4457-b2a2-12aca6e4a7b8,Links,33.23773408,100357.076,427292.694,0.819,100385.566,427275.63199999,0.596,3519,"-4,500","28,738",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83155353,51.83140298,Ja,Ja,4.59445978,4.59487576,28.738,-4.5,Rechts
288,d5804d6e-cb27-4759-8786-6c1b055e1a59,Rechts,54.30307409,84952.63599999,456112.645,3.38399999,84997.70699999,456142.907,3.24699999,187B,"-4,500","49,804",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0888382,52.08911586,Ja,Ja,4.36512573,4.36577706,49.804,-4.5,Rechts
290,0a7ce434-02f8-4109-98c2-52938b74f8b5,Links,38.58842637,124447.42999999,485567.804,3.06,124414.382,485587.658,3.06,7B,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35715723,52.35733383,Ja,Ja,4.93871822,4.93823132,34.088,-4.5,Rechts
291,2f63f5e9-1e9f-4a5b-af70-75f41f848daf,Links-Rechts,40.5215768,196142.124,322561.93199999,108.831,196102.098,322568.25,108.78,53B/57A,"-10,520","30,002",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89136104,50.8914207,Ja,Ja,5.97190793,5.97133982,30.002,-10.52,Rechts
295,b40ba395-4d6a-40ca-8ab8-03baf4dd3263,Rechts,36.33841077,79350.024,433140.972,4.54499999,79385.39599999,433149.16899999,4.54499999,99,"-2,251","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88165858,51.88173706,Ja,Ja,4.28845962,4.28897147,34.088,-2.251,Rechts
297,2e83ae48-2cf2-4af7-b1f8-ee7a66cddd3f,Rechts,32.99052061,209702.002,522450.08,2.80399999,209696.13699999,522417.61499999,2.79199999,243B,"-4,501","28,490",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.68672608,52.68643493,Ja,Ja,6.19620918,6.19611708,28.49,-4.501,Rechts
300,3d6bd93b-4379-4495-8827-2faafe939ba3,Rechts-Links,42.82465809,101308.569,426786.56599999,-0.401,101346.319,426766.34499999,-0.447,2303B/3239A,"-6,860","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82709708,51.82691897,Ja,Ja,4.60834108,4.60889177,35.965,-6.86,Rechts
301,54e6154d-53ee-4411-9857-346cd7e1dac7,Rechts,53.90480546,123536.695,487591.15899999,5.90899999,123484.88499999,487606.003,5.90899999,361B,"-3,900","50,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37529041,52.37542085,Ja,Ja,4.92516051,4.9243983,50.005,-3.9,Rechts
302,ffd90bf3-9c84-4c2e-81ef-b64047273c12,Links-Links,45.49398415,99668.611,428028.673,-0.632,99632.702,428056.53399999,-0.621,351A/351B,"-13,035","32,459",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83810031,51.83834715,Ja,Ja,4.58435488,4.58382944,32.459,-13.035,Rechts
307,5c734f91-5e0b-4a8c-b989-7cb648ca2a68,Links,35.39046485,101026.376,426992.859,-0.481,101000.373,427016.86499999,-0.452,3359,"-1,325","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82892392,51.82913716,Ja,Ja,4.60421569,4.60383476,34.066,-1.325,Rechts
308,9f5157aa-1bb4-4a3c-9e73-cf9a93dd4bf9,Links,38.4787768,192509.91099999,443195.39299999,15.324,192477.103,443175.287,15.324,907,"-3,900","34,579",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97589961,51.97572112,Ja,Ja,5.93313135,5.93265168,34.579,-3.9,Rechts
310,4cb09603-c618-473b-be44-d4d0c8bb109f,Rechts,38.56500121,238372.951,574426.859,3.15899999,238370.54699999,574465.349,3.176,804,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15008025,53.15042642,Ja,Ja,6.63342383,6.63339785,34.065,-4.5,Rechts
312,9cccbb5a-9657-4c85-9ebc-65c47b7ae158,Rechts,37.22772333,103832.128,423500.79599999,3.72,103869.09699999,423496.712,3.712,7103,"-4,500","32,727",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.79780274,51.79776942,Ja,Ja,4.64543114,4.64596763,32.727,-4.5,Rechts
313,414d1cef-5a17-45b2-9132-484a5342694b,Rechts,33.6565267,92053.67299999,439560.688,-0.637,92086.966,439565.433,-0.542,441A,"-3,900","29,756",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94093539,51.9409818,Ja,Ja,4.47176876,4.47225202,29.756,-3.9,Rechts
315,83c84093-4df6-453a-b2ab-fc0be942acb0,Links,38.56570945,61491.81399999,439930.46999999,5.165,61504.678,439894.113,5.165,1247,"-4,501","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93995763,51.93963309,Ja,Ja,4.02730356,4.02750049,34.065,-4.501,Rechts
316,a9e4567f-0ec7-4dbf-9fdd-a98d49b60bee,Links,35.06647529,118792.495,490210.14299999,0.819,118763.039,490229.113,0.842,15,"-4,500","30,566",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39853555,52.39870409,Ja,Ja,4.85521179,4.85477697,30.566,-4.5,Rechts
317,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Links,46.21652945,62299.402,438649.76899999,5.25699999,62257.644,438669.46399999,5.309,1019/1021,"-10,277","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92858444,51.92875446,Ja,Ja,4.03939087,4.03877858,35.939,-10.277,Rechts
318,822f0f11-5a3d-41d3-8c2f-35bceedc9b44,Links,35.39014309,101166.48699999,426948.988,-0.563,101146.008,426977.851,-0.563,3283,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82854317,51.8288006,Ja,Ja,4.6062549,4.60595335,34.065,-1.325,Rechts
319,d74a27d4-cc90-4258-bd8f-b6917a4eadf0,Links,38.97062191,177297.245,362167.445,38.38799999,177258.317,362165.624,38.38799999,181,"-3,135","35,835",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.24840576,51.24839092,Ja,Ja,5.70655141,5.70599376,35.835,-3.135,Rechts
320,11757499-53c4-4712-9bc8-65dea654f008,Links,38.56528606,182317.69,487168.303,9.88799999,182354.152,487180.86499999,9.88799999,29A,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37171098,52.37182207,Ja,Ja,5.78833628,5.78887269,34.066,-4.5,Rechts
321,9d4b652f-31c2-4e47-9360-5854d0de876b,Rechts,32.50722578,105198.515,410912.917,1.004,105188.427,410943.792,1.004,311B,"-3,900","28,607",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68478799,51.68506459,Ja,Ja,4.66704355,4.66689327,28.607,-3.9,Rechts
322,bd9ed6ac-fb13-4f79-9382-9e81e1cb42d6,Rechts-Rechts,45.99390844,152693.296,463299.44799999,5.73099999,152725.399,463266.574,5.81799999,1147/1149,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15785955,52.15756421,Ja,Ja,5.35349468,5.35396403,32.959,-13.035,Rechts
323,8614bc61-9c89-45f8-8834-76c12060831a,Links,38.58801348,47968.339,366856.19,1.51099999,48000.40099999,366834.781,1.51099999,11,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.2808826,51.28069628,Ja,Ja,3.85307733,3.85354317,34.088,-4.5,Rechts
