Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
08-10-2017,08-10-2017,08-10-2017,13:00,20:00,Markt om de hoek,Oosterspoorbaan,,Vergunning verstrekt
06-10-2017,08-10-2017,08-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Wilhelminapark,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,09-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-10-2017,09-10-2017,09-10-2017,11:00,16:00,Kick Off Dutch Agri Food Week 2017,Vredenburg,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,09-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,10-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,10-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,11-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,11-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,11-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,12-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,12-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,12-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
12-10-2017,12-10-2017,12-10-2017,18:00,19:30,Start verkoop Your Us 15 new build,Roosevelt/Bernadottelaan,bouwsels,Vergunning verstrekt
09-10-2017,17-10-2017,12-10-2017,22:00,05:00,Ancient Party 2017,Janskerkhof,versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,13-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,13-10-2017,10:00,01:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-10-2017,15-10-2017,13-10-2017,14:00,01:00,BokRock festival,Korte Minrebroederstraat,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,13-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,17-10-2017,13-10-2017,22:00,05:00,Ancient Party 2017,Janskerkhof,versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,14-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,14-10-2017,10:00,01:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-10-2017,14-10-2017,14-10-2017,12:00,15:00,Straattafel probleemloos participeren,Stadhuisbrug,,Gaat niet door
14-10-2017,14-10-2017,14-10-2017,14:00,15:00,Openlucht concert,korte minnebroederstraat,,Vergunning verstrekt
13-10-2017,15-10-2017,14-10-2017,14:00,01:00,BokRock festival,Korte Minrebroederstraat,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,14-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,17-10-2017,14-10-2017,22:00,05:00,Ancient Party 2017,Janskerkhof,versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,15-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
14-10-2017,16-10-2017,15-10-2017,10:00,14:00,Maliebaanloop,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,15-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-10-2017,15-10-2017,15-10-2017,11:00,18:00,Trots op het Berlijnplein,Berlijnplein,Versterkt geluid,Vergunning verstrekt
15-10-2017,15-10-2017,15-10-2017,11:00,18:00,Culturele Zondag: Alles Kids,"Domplein, Stadhuisbrug, Vredenburg, Ledig Erf",Versterkt geluid  bouwsels,Vergunning verstrekt
13-10-2017,15-10-2017,15-10-2017,15:00,18:00,BokRock festival,Korte Minrebroederstraat,versterkt geluid  bouwsels,Vergunning verstrekt
09-10-2017,15-10-2017,15-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",NS Station Terwijde,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,16-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
17-10-2017,17-10-2017,17-10-2017,07:00,14:00,Filmopname: Campina,Stadhuisbrug,wegafsluiting bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,17-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,18-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,19-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,20-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
21-10-2017,21-10-2017,21-10-2017,10:00,17:00,Braderie Admiraal Helfrichlaan,Admiraal Helfrichlaan,wegafsluiting bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,21-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
12-03-2017,22-10-2017,22-10-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
22-10-2017,22-10-2017,22-10-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
22-10-2017,22-10-2017,22-10-2017,12:00,16:00,HaarrijnTrailrun,"Haarrijnplas, Haarzuilens",verterkt geluid,Vergunning verstrekt
11-10-2017,01-11-2017,22-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
22-10-2017,22-10-2017,22-10-2017,13:30,19:00,Het Fair Fashion Festival 2017,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
11-10-2017,01-11-2017,23-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
24-10-2017,24-10-2017,24-10-2017,11:00,17:00,Filmopname: Lekker Handig,Vredenburg,bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,24-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
24-10-2017,25-10-2017,24-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",De Meerndijk/Castellumlaan,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,25-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
25-10-2017,25-10-2017,25-10-2017,13:00,17:00,Springkussen voor bij afnemen enquêtes,Ella Fitzgeraldplein (WKC Terwijde),bouwsels,Vergunning verstrekt
24-10-2017,25-10-2017,25-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",De Meerndijk/Castellumlaan,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,26-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,27-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,27-10-2017,14:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
27-10-2017,29-10-2017,27-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Centrum Vleuterwijde,versterkt geluid  bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,28-10-2017,10:00,16:00,Jaarvergunning winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
28-10-2017,28-10-2017,28-10-2017,10:00,16:00,Puur Lunetten,Zevenwouden (WKC Lunetten),versterkt geluid,Vergunning verstrekt
28-10-2017,28-10-2017,28-10-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
28-10-2017,28-10-2017,28-10-2017,12:00,17:00,Pheidippidesloop,Mytylweg,versterkt geluid,Vergunning verstrekt
23-10-2017,06-11-2017,28-10-2017,13:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,28-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
27-10-2017,29-10-2017,28-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Centrum Vleuterwijde,versterkt geluid  bouwsels,Vergunning verstrekt
24-10-2017,29-10-2017,28-10-2017,20:00,07:00,Thunderdome 2017,Jaarbeurs,versterkt geluid  bouwsels,Vergunning verstrekt
29-10-2017,29-10-2017,29-10-2017,10:00,18:00,Romeins Huwelijk,Hoge Woerdplein (Castellum HogeWoerd),bouwsels,Vergunning verstrekt
27-10-2017,30-10-2017,29-10-2017,11:00,19:00,Bier en Oktoberfeest,Dorpsplein Vleuten,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,29-10-2017,13:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,29-10-2017,13:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
27-10-2017,29-10-2017,29-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Centrum Vleuterwijde,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,30-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,30-10-2017,14:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
11-10-2017,01-11-2017,31-10-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,31-10-2017,14:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
31-10-2017,01-11-2017,31-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Dorpsplein,versterkt geluid  bouwsels,Vergunning verstrekt
11-10-2017,01-11-2017,01-11-2017,08:00,23:00,SPRING Performing Arts Festival,Lucasbolwerk,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,01-11-2017,13:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
01-11-2017,01-11-2017,01-11-2017,13:00,16:00,Filmopname: Radio 10,Domplein,,Gaat niet door
31-10-2017,01-11-2017,01-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Dorpsplein,versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,02-11-2017,14:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
23-10-2017,06-11-2017,03-11-2017,14:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
03-11-2017,05-11-2017,03-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Griftpark,versterkt geluid  bouwsels,Vergunning verstrekt
03-11-2017,04-11-2017,03-11-2017,17:30,17:00,Sint Maarten Parade & Het Vuur van Sint Maarten,Berlijnplein,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-11-2017,04-11-2017,04-11-2017,10:00,17:00,Braderie Vasco da Gamalaan,Vasco da Gamalaan,wegafsluiting bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,04-11-2017,13:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
03-11-2017,05-11-2017,04-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Griftpark,versterkt geluid  bouwsels,Vergunning verstrekt
03-11-2017,04-11-2017,04-11-2017,17:30,20:00,Sint Maarten Parade & Het Vuur van Sint Maarten,Domplein,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-11-2017,05-11-2017,05-11-2017,09:30,14:00,Openingsdienst Best Life Church,Prins Bernhadplein,,Vergunning verstrekt
06-08-2017,03-12-2017,05-11-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
23-10-2017,06-11-2017,05-11-2017,13:00,23:59,Halloween & Oktoberfeest Kermis,Berlijnplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
03-11-2017,05-11-2017,05-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Griftpark,versterkt geluid  bouwsels,Vergunning verstrekt
07-11-2017,08-11-2017,07-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",H.J. Schimmelplein,versterkt geluid  bouwsels,Vergunning verstrekt
07-11-2017,08-11-2017,08-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",H.J. Schimmelplein,versterkt geluid  bouwsels,Vergunning verstrekt
09-11-2017,09-11-2017,09-11-2017,10:00,20:00,Platen en CD Beurs,Vredenburg,,Vergunning verstrekt
09-11-2017,13-11-2017,09-11-2017,12:00,23:59,Le Guess Who,Neude en diverse locaties ,versterkt geluid  bouwsels,Vergunning verstrekt
09-11-2017,13-11-2017,10-11-2017,00:00,23:59,Le Guess Who,Neude en diverse locaties,versterkt geluid  bouwsels,Vergunning verstrekt
10-11-2017,10-11-2017,10-11-2017,08:45,10:00,Vlag hijsen voor Sint Maarten,Korte Minrebroedersstraat,,Gaat niet door
10-11-20147,12-11-2017,10-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Einsteindreef/Gloriantdreef,versterkt geluid,Vergunning verstrekt
10-11-2017,10-11-2017,10-11-2017,22:15,23:45,Fakkeltocht Inauguratie,"Domplein,Trans, Pausdam, KrommeNieuwe Gracht, Hiëronymusplantsoen,Herenbrug, Maliesingel, Lucas Bolwerk",,Vergunning verstrekt
09-11-2017,13-11-2017,11-11-2017,00:00,23:59,Le Guess Who,Neude en diverse locaties,versterkt geluid  bouwsels,Vergunning verstrekt
11-11-2017,12-11-2017,11-11-2017,14:30,23:00,Wed winterfestival,Donkere gaard / Wed ,versterkt geluid,Gaat niet door
10-11-20147,12-11-2017,11-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Einsteindreef/Gloriantdreef,versterkt geluid,Vergunning verstrekt
11-11-2017,11-11-2017,11-11-2017,19:00,20:30,St. Maarten Lampionnenoptocht,Herderplein,wegafsluiting,Vergunning verstrekt
11-11-2017,11-11-2017,11-11-2017,19:00,20:30,Sint-Maarten voor de kinderen,Raiffeissenlaan,,Vergunning verstrekt
09-11-2017,13-11-2017,12-11-2017,00:00,23:59,Le Guess Who,Neude en diverse locaties,versterkt geluid  bouwsels,Vergunning verstrekt
12-11-2017,12-11-2017,12-11-2017,09:30,14:00,LintloopMAX,Maximapark,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
12-11-2017,12-11-2017,12-11-2017,10:00,14:00,TrechoTEAMrun,Maximapark,wegafsluiting,Vergunning verstrekt
10-11-20147,12-11-2017,12-11-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Einsteindreef/Gloriantdreef,versterkt geluid,Vergunning verstrekt
09-11-2017,13-11-2017,13-11-2017,00:00,05:00,Le Guess Who,Neude en diverse locaties,versterkt geluid  bouwsels,Vergunning verstrekt
15-11-2017,15-11-2017,15-11-2017,11:00,17:00,Filmopname: campagne tegen auto inbraak,Mariaplaats,bouwsels,Gaat niet door
17-11-2017,19-11-2017,17-11-2017,18:00,01:00,Smartlappen,Korte Minrebroederstraat,versterkt geluid wegafsluiting bouwsels,Gaat niet door
18-11-2017,18-11-2017,18-11-2017,13:00,16:00,Sinterklaasintocht Vleuterweide,Burchtpoort (Cultuurcampus),versterkt geluid,Gaat niet door
18-11-2017,18-11-2017,18-11-2017,15:00,17:00,Bezoek Sinterklaas,Ella Fitzgeraldplein (WKC Terwijde),versterkt geluid  bouwsels,Vergunning verstrekt
19-11-2017,19-11-2017,19-11-2017,08:00,14:30,Plaatsing spoorbrug,Galjoenstraat en Keulsekade,bouwsels,Vergunning verstrekt
18-11-2017,26-11-2017,19-11-2017,11:30,16:00,Intocht Sinterklaas Utrecht,"Bemuurde Weerd Oost, Domplein",versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-11-2017,26-11-2017,19-11-2017,11:30,16:00,Intocht Sinterklaas Utrecht,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
19-11-2017,19-11-2017,19-11-2017,12:00,16:00,Run or your Rights,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
02-11-2017,01-12-2017,21-11-2017,10:00,22:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
18-11-2017,04-12-2017,21-11-2017,11:00,18:00,"Maak de Droom Waar, ZAPP Sinterklaasfeest en MAX Proms",Jaarbeursplein ( Jaarbeurs),versterkt geluid  bouwsels,Vergunning verstrekt
02-11-2017,01-12-2017,22-11-2017,10:00,22:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
02-11-2017,01-12-2017,23-11-2017,10:22,22:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
02-11-2017,01-12-2017,24-11-2017,10:00,22:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,09:00,12:00,Intocht St Nicolaas,Burgermeester Norbruislaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-11-2017,01-12-2017,25-11-2017,10:00,22:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
15-04-2017,30-12-2017,25-11-2017,10:00,16:00,Jaarvergunning Winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,10:00,16:00,(H)eerlijk Händelstraat,Händelstraat,versterkt geluid wegafsluiting,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,10:30,12:00,Sinterklaasfeest Leidsche Rijn,WKC Parkwijk,versterkt geluid,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,10:30,11:15,Intocht Sinterklaas 2017,Zandweg,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,11:00,12:30,Intocht Sinterklaas,Dorpsplein,Versterkt geluid,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,12:00,16:00,Sinterklaas intocht,Seinedreef (WKC Overvecht),versterkt geluid,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,12:00,15:30,Intocht Sinterklaas Hoograven 2017,Diamantweg ( Oranje brug),versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,13:00,16:00,Sinterklaasintoch Tuindorp,Professor Sprengerlaan en route,wegafsluiting,Vergunning verstrekt
25-11-2017,25-11-2017,25-11-2017,13:30,16:15,Sinterklaasoptocht Oog in Al,"Kanaalweg, Dantelaan (2e Marnixschool)",versterkt geluid wegafsluiting,Vergunning verstrekt
02-11-2017,01-12-2017,26-11-2017,10:00,18:00,Country & Christmas Fair 2017,Kasteel de Haar,versterkt geluid,Vergunning verstrekt
18-11-2017,26-11-2017,26-11-2017,13:00,17:00,Intocht Sinterklaas Utrecht,"Bemuurde Weerd Oost, Domplein",versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-12-2017,01-12-2017,01-12-2017,15.00,20.00,85 jarig bestaan van de school,"Louis Couperusstraat, Justus van Maurikstraat",versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,02-12-2017,10:00,16:00,Jaarvergunning Winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-12-2017,02-12-2017,02-12-2017,12:00,16:00,Pietendisco,Seinedreef (WKC Overvecht),versterkt geluid,Vergunning verstrekt
02-12-2017,02-12-2017,02-12-2017,12:00,16:00,Sinterklaas bezoekt de ASW,Amsterdamsestraatweg,,Vergunning verstrekt
06-08-2017,03-12-2017,03-12-2017,11:00,18:00,De Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
05-12-2017,14-12-2017,05-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
05-12-2017,14-12-2017,06-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
05-12-2017,14-12-2017,07-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
03-12-2017,13-12-2017,08-12-2017,10:00,20:00,Allerhande Kerstfestival,Spoorwegmuseum,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,08-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,08-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,08-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
08-12-2017,08-12-2017,08-12-2017,19:00,03:30,Huisfeest Massegast,Massegast 1,Versterkt geluid,Gaat niet door
01-11-2017,24-12-2017,09-12-2017,08:00,17:00,A december to remember,Seinedreef (WKC Overvecht),versterkt geluid  bouwsels,Vergunning verstrekt
03-12-2017,13-12-2017,09-12-2017,10:00,20:00,Allerhande Kerstfestival,Spoorwegmuseum,Versterkt geluid  bouwsels,Vergunning verstrekt
08-12-2017,10-12-2017,09-12-2017,10:00,20:00,Winter Wonderland Terwijde,Ella Fitzgeraldplein (WKC Terwijde),Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,09-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,09-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,09-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
09-12-2017,09-12-2017,09-12-2017,12:00,16:00,Kerst Nova,Hammarskjöldhof (WKC Nova),Versterkt geluid,Vergunning verstrekt
08-12-2017,09-12-2017,09-12-2017,15:00,17:00,Uitreiking Tony's Chocolonely Prijs,Vrouwe Justitiaplein,Versterkt geluid  bouwsels,Vergunning verstrekt
03-12-2017,13-12-2017,10-12-2017,10:00,20:00,Allerhande Kerstfestival,Spoorwegmuseum,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,10-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,10-12-2017,10:00,17:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,10-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
10-12-2017,10-12-2017,10-12-2017,14:00,18:00,Kerstmarkt 2017 Stadsboerderij De Koppelsteede,Koppeldijk,versterkt geluid  bouwsels,Vergunning verstrekt
10-12-2017,10-12-2017,10-12-2017,18:30,19:30,Wereldlichtjesdag Leidsche Rijn/Utrecht,Maximapark,,Vergunning verstrekt
01-12-2017,15-01-2018,11-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,11-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,11-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
01-12-2017,15-01-2018,12-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,12-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,12-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
11-12-2017,13-12-2017,12-12-2017,15:00,19:00,Afscheidsreceptie decaan Betawetenschapp,Budapestlaan ,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,13-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,13-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,13-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
12-12-2017,15-12-2017,13-12-2017,12:00,23:00,Kerstfeest transwijk,Vreugdenhillaan (Eilandstede),bouwsels,Gaat niet door
01-12-2017,15-01-2018,14-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,14-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
05-12-2017,14-12-2017,14-12-2017,10:00,18:00,Filmopname: Outside World,Binnenstad en Europaplein,,Gaat niet door
12-12-2017,15-12-2017,14-12-2017,12:00,23:00,Kerstfeest transwijk,Vreugdenhillaan (Eilandstede),bouwsels,Gaat niet door
01-12-2017,15-01-2018,15-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,15-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
