OBJECTID,FYSIEK_VOORKOMEN,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1168,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,9.127,283,,2022/12/16 15:13:08+00,9.126125205,19.6102276722501
1169,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,4.556,283,,2014/10/29 16:19:17+00,4.553863275,8.13111454508776
1170,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,6.16,283,,2014/10/17 15:02:02+00,6.15928686,13.7486417925635
1171,gesloten verharding: asfalt,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,4.521,283,,2019/10/31 11:28:30+00,4.520542,8.38241401747337
1172,gesloten verharding: asfalt,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,1.862,283,,2019/10/31 11:28:41+00,1.861575,5.56297564687769
1173,open verharding: betonstraatstenen,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,48.669,283,,2019/10/31 11:28:36+00,48.668649,45.3344606637036
1174,gesloten verharding: cementbeton,Nee,G0664,Goes,bestaand,0,verkeerseiland,7.996,283,,2019/11/07 15:03:46+00,7.991162165,10.7386181475074
1175,gesloten verharding: cementbeton,Nee,G0664,Goes,bestaand,0,verkeerseiland,5.184,283,,2019/11/07 15:03:46+00,5.182852665,12.9170316770013
1176,gesloten verharding: cementbeton,Nee,G0664,Goes,bestaand,0,verkeerseiland,30.65,283,,2019/11/07 15:03:46+00,30.64680459,38.539071033655
1177,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,13.575,283,,2014/10/29 16:19:17+00,13.574571085,22.3791953596428
1178,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,65.023,283,,2022/12/16 15:13:08+00,65.022168685,72.0159945525609
1179,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,8.033,283,,2014/10/21 11:18:19+00,8.03237877,17.2670369309205
1180,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,3.555,283,,2014/10/17 15:02:02+00,3.554321495,7.71205739414605
1181,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,16.236,283,,2014/08/21 09:22:47+00,16.22541827,18.7037737928653
1182,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,49.612,283,,2013/07/16 12:38:57+00,49.601650265,58.3752639126687
1183,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,1.845,283,,2015/09/02 12:29:40+00,1.845463,8.95868254886676
1184,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,58.997,283,,2013/08/26 12:52:32+00,58.996749,54.8275121433688
1185,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,12.47,283,,2015/11/20 08:00:17+00,12.469556815,13.3910612848857
1186,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,10.842,283,,2023/01/05 16:15:57+00,10.8417825,12.7962085593383
1187,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,31.679,283,,2015/11/20 08:17:20+00,31.643698315,30.1247570032878
1188,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,23.119,283,,2015/11/20 08:17:20+00,23.1190695,43.896595514114
1189,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,20.731,283,,2015/11/20 08:17:20+00,20.706733095,24.3830191884249
1190,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,19.743,283,,2022/10/28 16:53:52+00,19.68353106,41.1797256246374
1191,groenvoorziening: gras- en kruidachtigen,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,23.471,283,,2015/11/20 08:17:20+00,23.46723669,25.8184729434015
1192,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,23,283,,2015/11/20 08:17:20+00,23.0002995,41.3327229200482
1193,groenvoorziening: gras- en kruidachtigen,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,56.601,283,,2022/10/28 16:53:52+00,56.60621728,50.307745521717
1194,gesloten verharding: cementbeton,Nee,G1904,Stichtse Vecht,bestaand,0,verkeerseiland,4.5,283,,2022/11/11 08:33:59+00,4.499535,23.8284944883958
1195,gesloten verharding: cementbeton,Nee,G0080,Leeuwarden,bestaand,1,verkeerseiland,33.608,283,,2021/12/08 17:04:13+00,33.607862,75.365203392403
1196,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,1.893,283,,2022/12/29 12:01:19+00,1.8927445,5.1474384368921
1197,gesloten verharding: cementbeton,Nee,G0080,Leeuwarden,bestaand,1,verkeerseiland,93.187,283,,2021/12/08 17:04:13+00,93.186551,101.517805318271
1198,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.398,283,,2022/07/27 07:48:12+00,5.39662426,9.25095499958522
1199,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.284,283,,2022/07/27 07:48:12+00,3.279708,6.90522846419606
1200,gesloten verharding,Nee,G0059,Achtkarspelen,bestaand,0,verkeerseiland,5.222,283,,2016/08/01 07:24:11+00,5.222238,16.3136568689785
1201,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,6.091,283,,2019/02/06 11:29:09+00,6.09085245,10.3489058200725
1202,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,7.011,283,,2019/02/06 11:29:09+00,7.01081282,10.8739135518499
1203,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,3.473,283,,2014/11/18 13:45:17+00,3.473067,13.7768711492914
1204,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,41.242,283,,2014/11/18 13:45:17+00,41.242326,31.1156619409317
1205,gesloten verharding,Nee,G0059,Achtkarspelen,bestaand,0,verkeerseiland,4.998,283,,2016/08/01 07:24:11+00,4.9975645,16.2136885046336
1206,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,1.07,283,,2019/04/11 13:24:45+00,1.069664315,3.96928228745086
1207,gesloten verharding: asfalt,Nee,G0014,Groningen,bestaand,0,verkeerseiland,41.214,283,,2020/05/14 15:40:27+00,41.20825622,35.7337555288378
1208,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.77,283,,2015/06/16 12:38:18+00,1.7700215,9.66330602997222
1209,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,5.085,283,,2015/06/16 12:38:18+00,5.085173,12.7323638431091
1210,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,10.855,283,,2015/04/07 06:17:04+00,10.8547865,22.2839050353615
1211,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.489,283,,2018/08/29 08:10:07+00,1.4892345,6.4701486361918
1212,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,8.609,283,,2014/11/18 13:33:35+00,8.6092685,11.989846149353
1213,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,7.966,283,,2014/11/18 13:39:35+00,7.9655195,12.234502177408
1214,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,10.195,283,,2015/04/30 13:25:53+00,10.1948095,23.6760865434554
1215,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,9.906,283,,2015/04/30 13:05:36+00,9.906224,12.5239560184229
1216,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,25.542,283,,2014/11/18 13:22:51+00,25.541586,18.8850844359398
1217,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,5.446,283,,2015/04/30 13:05:36+00,5.4460585,9.54863845985819
1218,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,4.754,283,,2014/11/18 13:35:49+00,4.7536325,9.08356783736041
1219,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,20.495,283,,2016/09/01 13:08:46+00,20.4950375,35.2530174350164
1220,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.84,283,,2015/05/19 07:37:29+00,2.840133,7.59573089130159
1221,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,22.082,283,,2015/10/01 12:22:15+00,22.0822535,26.9447330014053
1222,open verharding,Nee,G0363,Amsterdam,bestaand,0,verkeerseiland,33.702,283,,2018/01/19 18:34:13+00,33.669133335,32.7741316921218
1223,open verharding,Nee,G1952,Hoogezand-Sappemeer,bestaand,0,verkeerseiland,38.626,283,,2021/09/13 07:05:03+00,38.625656,42.5813238229694
1224,open verharding,Nee,G1952,Hoogezand-Sappemeer,bestaand,0,verkeerseiland,29.313,283,,2021/09/13 07:05:03+00,29.3127935,30.6647583107571
1225,open verharding,Nee,G1952,Hoogezand-Sappemeer,bestaand,0,verkeerseiland,8.548,283,,2021/09/13 07:05:03+00,8.5476155,17.740112586412
1226,open verharding,Nee,G1952,Hoogezand-Sappemeer,bestaand,0,verkeerseiland,27.026,283,,2021/09/13 07:05:03+00,27.0259875,28.4791908069015
1227,open verharding,Nee,G1952,Hoogezand-Sappemeer,bestaand,0,verkeerseiland,49.825,283,,2021/09/13 07:05:03+00,49.8249265,48.5162709132049
1228,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,146.507,283,,2021/07/13 20:35:45+00,146.473834825,293.144444895287
1229,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,3.339,283,,2022/02/14 14:55:17+00,3.338478565,8.3545910750231
1230,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,14.796,283,,2022/05/13 08:20:39+00,14.7956365,28.0533553597714
1231,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,16.091,283,,2022/05/13 08:20:39+00,16.091103,30.9255606132589
1232,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,24.078,283,,2022/05/13 08:20:39+00,24.078198,26.7937282293109
1233,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,17.354,283,,2022/05/13 08:20:39+00,17.324607905,31.9204803227988
1234,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,13.33,283,,2022/05/13 08:20:39+00,13.3297745,27.8685943150516
1235,gesloten verharding: cementbeton,Nee,G0200,Apeldoorn,bestaand,0,verkeerseiland,7.389,283,,2019/01/18 07:29:43+00,7.3878324,10.9897388819874
1236,gesloten verharding: cementbeton,Nee,G0200,Apeldoorn,bestaand,0,verkeerseiland,17.435,283,,2019/01/18 07:29:43+00,17.434759895,26.4549076846959
1237,open verharding: betonstraatstenen,Nee,G0828,Oss,bestaand,0,verkeerseiland,6.413,283,,2022/04/04 16:06:38+00,6.412972,11.7798760241787
1238,open verharding: tegels,Nee,G0642,Zwijndrecht,bestaand,0,verkeerseiland,20.825,283,,2018/11/22 10:15:21+00,20.818947445,24.7067283354902
1239,gesloten verharding: cementbeton,Nee,G0642,Zwijndrecht,bestaand,0,verkeerseiland,3.03,283,,2018/11/22 10:15:21+00,3.02704384,6.71863965854401
1240,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,25.566,283,,2015/11/06 08:29:42+00,25.5655555,30.1611920715079
1241,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.735,283,,2015/11/06 08:29:42+00,19.7347605,22.8621933681128
1242,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.934,283,,2015/11/06 08:29:42+00,11.933642,15.98722147474
1243,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.232,283,,2015/11/06 08:29:42+00,4.231804,11.5548775262658
1244,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.357,283,,2015/11/06 08:29:42+00,2.357187185,9.71231877704885
1245,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.456,283,,2015/10/16 07:18:07+00,4.456279,10.9458949692944
1246,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,22.267,283,,2015/10/16 07:18:07+00,22.266766,22.7093855826315
1247,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.943,283,,2015/10/16 07:18:07+00,5.942661,9.62073659779601
1248,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.397,283,,2015/10/16 07:18:07+00,1.3971585,5.16072795522603
1249,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.509,283,,2015/10/16 07:18:07+00,7.5090765,11.355078592748
1250,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,172.157,283,,2019/04/26 15:04:32+00,172.149489115,181.695664350203
1251,gesloten verharding: cementbeton,Nee,G0505,Dordrecht,bestaand,2,verkeerseiland,126.292,283,,2015/11/06 08:29:42+00,126.2922385,459.144099661812
1252,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.267,283,,2015/11/06 08:29:42+00,4.266931,9.61536572980475
1253,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,233.923,283,,2015/10/22 11:05:10+00,233.89541812,283.495229426163
1254,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.903,283,,2015/10/22 11:05:10+00,5.902906,9.81180892809281
1255,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.921,283,,2015/10/22 11:05:10+00,5.920861,9.45684452481575
1256,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.543,283,,2015/10/22 11:05:10+00,6.542955,10.1120752631133
1257,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,13.382,283,,2015/10/22 11:05:10+00,13.373889085,14.7123430161229
1258,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.572,283,,2015/10/22 11:05:10+00,1.571982,4.96538712791211
1259,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,82.656,283,,2021/12/15 13:38:56+00,82.656449,165.676364241212
1260,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,107.99,283,,2015/10/22 11:05:10+00,107.989737,155.401965885014
1261,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.819,283,,2015/11/05 14:50:46+00,1.818721,5.66475273952783
1262,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.091,283,,2015/11/05 14:50:46+00,3.091193,7.08128879113794
1263,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,51.79,283,,2015/11/05 14:50:46+00,51.7899595,44.562917677811
1264,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.424,283,,2015/10/22 11:05:10+00,19.423545,38.944563581626
1265,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,23.866,283,,2015/10/22 11:05:10+00,23.8655,23.2424843322041
1266,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.343,283,,2015/10/22 11:05:10+00,9.34345,12.1441449744475
1267,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,17.41,283,,2015/11/06 08:29:42+00,17.409902,24.2787412448443
1268,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.398,283,,2015/11/06 08:29:42+00,5.397892,12.4338309180356
1269,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.706,283,,2015/11/06 08:29:42+00,2.705907,12.5187091841988
1270,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.799,283,,2015/11/06 08:29:42+00,4.798995,9.23169959818753
1271,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,16.991,283,,2015/10/12 08:31:53+00,16.991284,35.322280509629
1272,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,6.36,283,,2015/10/12 08:32:00+00,6.3596135,14.2470037648436
1273,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,28.934,283,,2015/11/20 10:55:54+00,28.930682605,24.1904480941411
1274,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,49.073,283,,2021/09/07 06:56:00+00,49.063597775,49.9840852034753
1275,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,15.506,283,,2014/07/30 06:52:26+00,15.503982005,18.9942783014475
1276,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,30.62,283,,2015/02/16 13:57:08+00,30.61834113,30.0783771222105
1277,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,43.329,283,,2015/02/16 13:57:04+00,43.319888995,33.9860620647056
1278,gesloten verharding,Nee,G0303,Dronten,bestaand,1,verkeerseiland,3.284,283,,2020/05/08 16:01:53+00,3.284176,10.7096118056137
1279,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,3.973,283,,2016/12/22 15:31:37+00,3.972249085,8.71026897567198
1280,gesloten verharding,Nee,G0303,Dronten,bestaand,1,verkeerseiland,3.236,283,,2020/05/08 16:01:53+00,3.2358615,10.6307937069094
1281,open verharding: betonstraatstenen,Nee,G0546,Leiden,bestaand,0,verkeerseiland,7.76,283,,2016/06/29 15:27:46+00,7.760191,18.810572702074
1282,groenvoorziening: gras- en kruidachtigen,Nee,G0546,Leiden,bestaand,0,verkeerseiland,205.541,283,,2016/06/29 15:27:46+00,205.5411185,50.8427686174277
1283,open verharding: betonstraatstenen,Nee,G0546,Leiden,bestaand,0,verkeerseiland,7.688,283,,2016/06/29 15:27:46+00,7.687677,18.7928346346704
1284,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,2.518,283,,2015/11/20 10:30:47+00,2.5183405,6.68156286696891
1285,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,4.307,283,,2015/11/20 10:30:47+00,4.3069925,19.2085890614042
1286,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,2.902,283,,2015/11/20 10:30:47+00,2.9019665,20.2638754858824
1287,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,6.33,283,,2015/11/20 10:30:47+00,6.329517545,12.0619325008258
1288,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,8.378,283,,2015/11/20 10:30:47+00,8.3780115,13.4688550681474
1289,open verharding: betonstraatstenen,Nee,G0375,Beverwijk,bestaand,0,verkeerseiland,7.631,283,,2016/12/13 23:48:32+00,7.62884933,11.1733973577915
1290,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,76.676,283,,2017/01/05 08:59:21+00,76.671135665,47.9991452823027
1291,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.478,283,,2015/10/20 09:02:30+00,8.4777155,12.1465232008497
1292,gesloten verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.449,283,,2015/10/20 09:02:30+00,2.4490305,6.0196804106118
1293,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,12.274,283,,2016/11/08 09:52:29+00,12.2738535,14.037344461622
1294,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,13.504,283,,2015/10/20 09:02:30+00,13.503829,15.0087491834374
1295,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.951,283,,2015/10/20 09:02:30+00,4.951372,8.94264909531413
1296,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.863,283,,2015/10/20 09:02:30+00,6.86258,10.636205491646
1297,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.106,283,,2015/10/20 09:02:30+00,9.106386,16.3503758670967
1298,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,15.011,283,,2015/10/20 09:02:30+00,15.011145,30.1006624874248
1299,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.492,283,,2015/10/20 09:02:30+00,6.491979,12.6354438801563
1300,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.509,283,,2015/10/20 09:02:30+00,19.5088895,60.1735670569617
1301,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.308,283,,2015/10/20 09:02:30+00,9.307519,27.8586723377592
1302,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.425,283,,2015/10/20 09:02:30+00,1.4251605,5.41736973341553
1303,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.296,283,,2015/10/20 09:02:30+00,2.295759,6.10687138996287
1304,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,13.251,283,,2015/08/10 09:26:36+00,13.2505655,22.6634602677918
1305,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.775,283,,2015/11/06 08:29:42+00,2.775132,6.8950601029407
1306,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.52,283,,2015/11/06 08:29:42+00,11.519872,14.7849529159349
1307,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.352,283,,2015/11/06 08:29:42+00,5.3517105,9.5617366830326
1308,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.597,283,,2015/11/06 08:29:42+00,1.5974635,4.78084294210235
1309,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.751,283,,2015/11/06 08:29:42+00,5.7507355,18.0505690028631
1310,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,175.506,283,,2015/11/06 08:29:42+00,175.505736,401.130919502108
1311,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.611,283,,2015/10/22 11:05:10+00,3.610989,7.97717775762442
1312,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,49.142,283,,2015/10/22 11:05:10+00,49.1420565,36.8080236941517
1313,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,31.881,283,,2015/10/22 11:05:10+00,31.873583975,23.8513397403563
1314,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.989,283,,2015/10/22 11:05:10+00,4.9892435,11.7655194015676
1315,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,25.972,283,,2015/10/22 11:05:10+00,25.9725,43.4749481909301
1316,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,22.721,283,,2015/10/22 11:05:10+00,22.71281449,18.0055419966004
1317,open verharding: betonstraatstenen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,8.524,283,,2018/03/08 16:40:51+00,8.523955205,13.9686646429709
1318,open verharding: betonstraatstenen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,6.848,283,,2018/03/08 16:40:51+00,6.8483445,10.9959325461796
