FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31ac,GE026800277,"POLYGON ((186313.06 428650.38, 186313.06 428650.38, 186313.07 428650.45, 186313.07 428650.45, 186313.07 428650.52, 186313.07 428650.59, 186313.06 428650.67, 186313.06 428650.74, 186313.06 428650.81, 186313.05 428650.88, 186313.04 428650.95, 186313.03 428651.02, 186313.02 428651.09, 186313.01 428651.16, 186313 428651.23, 186312.99 428651.3, 186312.97 428651.36, 186312.95 428651.43, 186312.94 428651.5, 186312.92 428651.57, 186312.9 428651.64, 186312.87 428651.71, 186312.85 428651.77, 186312.83 428651.84, 186312.8 428651.91, 186312.77 428651.97, 186312.74 428652.04, 186312.71 428652.1, 186312.68 428652.17, 186312.65 428652.23, 186312.62 428652.3, 186312.58 428652.36, 186312.55 428652.42, 186312.51 428652.48, 186312.47 428652.55, 186312.43 428652.61, 186312.39 428652.67, 186312.35 428652.73, 186312.31 428652.78, 186312.27 428652.84, 186312.22 428652.9, 186312.17 428652.96, 186312.13 428653.01, 186312.08 428653.07, 186312.03 428653.12, 186311.98 428653.18, 186311.93 428653.23, 186311.88 428653.28, 186311.82 428653.33, 186311.77 428653.38, 186311.71 428653.43, 186311.66 428653.48, 186311.6 428653.53, 186311.54 428653.58, 186311.48 428653.62, 186311.42 428653.67, 186311.36 428653.71, 186311.3 428653.75, 186311.24 428653.79, 186311.18 428653.84, 186311.11 428653.88, 186311.05 428653.91, 186310.98 428653.95, 186310.92 428653.99, 186310.85 428654.03, 186310.78 428654.06, 186310.71 428654.09, 186310.65 428654.13, 186310.58 428654.16, 186310.51 428654.19, 186310.44 428654.22, 186310.37 428654.25, 186310.29 428654.27, 186310.22 428654.3, 186310.15 428654.32, 186310.08 428654.35, 186310 428654.37, 186309.93 428654.39, 186309.85 428654.41, 186309.78 428654.43, 186309.71 428654.45, 186309.63 428654.46, 186309.55 428654.48, 186309.48 428654.49, 186309.4 428654.51, 186309.33 428654.52, 186309.25 428654.53, 186309.17 428654.54, 186309.1 428654.54, 186309.02 428654.55, 186308.94 428654.56, 186308.86 428654.56, 186308.79 428654.56, 186308.71 428654.57, 186308.63 428654.57, 186308.55 428654.57, 186308.48 428654.56, 186308.4 428654.56, 186308.32 428654.56, 186308.25 428654.55, 186308.17 428654.54, 186308.09 428654.54, 186308.02 428654.53, 186307.94 428654.52, 186307.86 428654.51, 186307.79 428654.49, 186307.71 428654.48, 186307.63 428654.46, 186307.56 428654.45, 186307.48 428654.43, 186307.41 428654.41, 186307.34 428654.39, 186307.26 428654.37, 186307.19 428654.35, 186307.12 428654.32, 186307.04 428654.3, 186306.97 428654.27, 186306.9 428654.25, 186306.83 428654.22, 186306.76 428654.19, 186306.69 428654.16, 186306.62 428654.13, 186306.55 428654.09, 186306.48 428654.06, 186306.41 428654.03, 186306.35 428653.99, 186306.28 428653.95, 186306.22 428653.91, 186306.15 428653.88, 186306.09 428653.84, 186306.03 428653.79, 186305.96 428653.75, 186305.9 428653.71, 186305.84 428653.67, 186305.78 428653.62, 186305.72 428653.58, 186305.66 428653.53, 186305.61 428653.48, 186305.55 428653.43, 186305.5 428653.38, 186305.44 428653.33, 186305.39 428653.28, 186305.34 428653.23, 186305.28 428653.18, 186305.23 428653.12, 186305.19 428653.07, 186305.14 428653.01, 186305.09 428652.96, 186305.04 428652.9, 186305 428652.84, 186304.96 428652.78, 186304.91 428652.73, 186304.87 428652.67, 186304.83 428652.61, 186304.79 428652.55, 186304.75 428652.48, 186304.72 428652.42, 186304.68 428652.36, 186304.65 428652.3, 186304.61 428652.23, 186304.58 428652.17, 186304.55 428652.1, 186304.52 428652.04, 186304.49 428651.97, 186304.46 428651.91, 186304.44 428651.84, 186304.41 428651.77, 186304.39 428651.71, 186304.37 428651.64, 186304.35 428651.57, 186304.33 428651.5, 186304.31 428651.43, 186304.29 428651.36, 186304.28 428651.3, 186304.26 428651.23, 186304.25 428651.16, 186304.24 428651.09, 186304.23 428651.02, 186304.22 428650.95, 186304.21 428650.88, 186304.21 428650.81, 186304.2 428650.74, 186304.2 428650.67, 186304.2 428650.59, 186304.2 428650.52, 186304.2 428650.45, 186304.2 428650.38, 186304.2 428650.31, 186304.21 428650.24, 186304.21 428650.17, 186304.22 428650.1, 186304.23 428650.03, 186304.24 428649.96, 186304.25 428649.89, 186304.26 428649.82, 186304.28 428649.75, 186304.29 428649.68, 186304.31 428649.61, 186304.33 428649.55, 186304.35 428649.48, 186304.37 428649.41, 186304.39 428649.34, 186304.41 428649.28, 186304.44 428649.21, 186304.46 428649.14, 186304.49 428649.08, 186304.52 428649.01, 186304.55 428648.94, 186304.58 428648.88, 186304.61 428648.82, 186304.65 428648.75, 186304.68 428648.69, 186304.72 428648.63, 186304.75 428648.56, 186304.79 428648.5, 186304.83 428648.44, 186304.87 428648.38, 186304.91 428648.32, 186304.96 428648.26, 186305 428648.21, 186305.04 428648.15, 186305.09 428648.09, 186305.14 428648.04, 186305.19 428647.98, 186305.23 428647.93, 186305.28 428647.87, 186305.34 428647.82, 186305.39 428647.77, 186305.44 428647.72, 186305.5 428647.67, 186305.55 428647.62, 186305.61 428647.57, 186305.66 428647.52, 186305.72 428647.47, 186305.78 428647.43, 186305.84 428647.38, 186305.9 428647.34, 186305.96 428647.3, 186306.03 428647.25, 186306.09 428647.21, 186306.15 428647.17, 186306.22 428647.13, 186306.28 428647.1, 186306.35 428647.06, 186306.41 428647.02, 186306.48 428646.99, 186306.55 428646.95, 186306.62 428646.92, 186306.69 428646.89, 186306.76 428646.86, 186306.83 428646.83, 186306.9 428646.8, 186306.97 428646.78, 186307.04 428646.75, 186307.12 428646.73, 186307.19 428646.7, 186307.26 428646.68, 186307.34 428646.66, 186307.41 428646.64, 186307.48 428646.62, 186307.56 428646.6, 186307.63 428646.59, 186307.71 428646.57, 186307.79 428646.56, 186307.86 428646.54, 186307.94 428646.53, 186308.02 428646.52, 186308.09 428646.51, 186308.17 428646.5, 186308.25 428646.5, 186308.32 428646.49, 186308.4 428646.49, 186308.48 428646.48, 186308.55 428646.48, 186308.63 428646.48, 186308.71 428646.48, 186308.79 428646.48, 186308.86 428646.49, 186308.94 428646.49, 186309.02 428646.5, 186309.1 428646.5, 186309.17 428646.51, 186309.25 428646.52, 186309.33 428646.53, 186309.4 428646.54, 186309.48 428646.56, 186309.55 428646.57, 186309.63 428646.59, 186309.71 428646.6, 186309.78 428646.62, 186309.85 428646.64, 186309.93 428646.66, 186310 428646.68, 186310.08 428646.7, 186310.15 428646.73, 186310.22 428646.75, 186310.29 428646.78, 186310.37 428646.8, 186310.44 428646.83, 186310.51 428646.86, 186310.58 428646.89, 186310.65 428646.92, 186310.71 428646.95, 186310.78 428646.99, 186310.85 428647.02, 186310.92 428647.06, 186310.98 428647.1, 186311.05 428647.13, 186311.11 428647.17, 186311.18 428647.21, 186311.24 428647.25, 186311.3 428647.3, 186311.36 428647.34, 186311.42 428647.38, 186311.48 428647.43, 186311.54 428647.47, 186311.6 428647.52, 186311.66 428647.57, 186311.71 428647.62, 186311.77 428647.67, 186311.82 428647.72, 186311.88 428647.77, 186311.93 428647.82, 186311.98 428647.87, 186312.03 428647.93, 186312.08 428647.98, 186312.13 428648.04, 186312.17 428648.09, 186312.22 428648.15, 186312.27 428648.21, 186312.31 428648.26, 186312.35 428648.32, 186312.39 428648.38, 186312.43 428648.44, 186312.47 428648.5, 186312.51 428648.56, 186312.55 428648.63, 186312.58 428648.69, 186312.62 428648.75, 186312.65 428648.82, 186312.68 428648.88, 186312.71 428648.94, 186312.74 428649.01, 186312.77 428649.08, 186312.8 428649.14, 186312.83 428649.21, 186312.85 428649.28, 186312.87 428649.34, 186312.9 428649.41, 186312.92 428649.48, 186312.94 428649.55, 186312.95 428649.61, 186312.97 428649.68, 186312.99 428649.75, 186313 428649.82, 186313.01 428649.89, 186313.02 428649.96, 186313.03 428650.03, 186313.04 428650.1, 186313.05 428650.17, 186313.06 428650.24, 186313.06 428650.31, 186313.06 428650.38))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31ad,GE026800298,"POLYGON ((188208.33 426299.78, 188208.33 426299.78, 188208.22 426299.79, 188208.22 426299.79, 188208.11 426299.79, 188208 426299.79, 188207.89 426299.78, 188207.79 426299.78, 188207.68 426299.77, 188207.57 426299.76, 188207.46 426299.75, 188207.35 426299.74, 188207.24 426299.72, 188207.13 426299.7, 188207.02 426299.68, 188206.91 426299.66, 188206.81 426299.63, 188206.7 426299.6, 188206.59 426299.57, 188206.49 426299.54, 188206.38 426299.51, 188206.27 426299.47, 188206.17 426299.43, 188206.07 426299.39, 188205.96 426299.35, 188205.86 426299.3, 188205.76 426299.26, 188205.66 426299.21, 188205.55 426299.16, 188205.45 426299.11, 188205.36 426299.05, 188205.26 426298.99, 188205.16 426298.94, 188205.06 426298.87, 188204.97 426298.81, 188204.87 426298.75, 188204.78 426298.68, 188204.69 426298.61, 188204.6 426298.54, 188204.5 426298.47, 188204.42 426298.4, 188204.33 426298.32, 188204.24 426298.24, 188204.15 426298.16, 188204.07 426298.08, 188203.99 426298, 188203.9 426297.92, 188203.82 426297.83, 188203.74 426297.74, 188203.66 426297.65, 188203.59 426297.56, 188203.51 426297.47, 188203.44 426297.38, 188203.36 426297.28, 188203.29 426297.18, 188203.22 426297.09, 188203.15 426296.99, 188203.09 426296.88, 188203.02 426296.78, 188202.96 426296.68, 188202.9 426296.57, 188202.84 426296.47, 188202.78 426296.36, 188202.72 426296.25, 188202.66 426296.14, 188202.61 426296.03, 188202.56 426295.92, 188202.51 426295.81, 188202.46 426295.69, 188202.41 426295.58, 188202.36 426295.46, 188202.32 426295.35, 188202.28 426295.23, 188202.24 426295.11, 188202.2 426294.99, 188202.16 426294.87, 188202.13 426294.75, 188202.1 426294.63, 188202.06 426294.51, 188202.03 426294.38, 188202.01 426294.26, 188201.98 426294.14, 188201.96 426294.01, 188201.94 426293.89, 188201.92 426293.76, 188201.9 426293.64, 188201.88 426293.51, 188201.87 426293.38, 188201.85 426293.26, 188201.84 426293.13, 188201.84 426293, 188201.83 426292.88, 188201.82 426292.75, 188201.82 426292.62, 188201.82 426292.5, 188201.82 426292.37, 188201.82 426292.24, 188201.83 426292.11, 188201.84 426291.99, 188201.84 426291.86, 188201.85 426291.73, 188201.87 426291.61, 188201.88 426291.48, 188201.9 426291.35, 188201.92 426291.23, 188201.94 426291.1, 188201.96 426290.98, 188201.98 426290.85, 188202.01 426290.73, 188202.03 426290.61, 188202.06 426290.48, 188202.1 426290.36, 188202.13 426290.24, 188202.16 426290.12, 188202.2 426290, 188202.24 426289.88, 188202.28 426289.76, 188202.32 426289.65, 188202.36 426289.53, 188202.41 426289.41, 188202.46 426289.3, 188202.51 426289.18, 188202.56 426289.07, 188202.61 426288.96, 188202.66 426288.85, 188202.72 426288.74, 188202.78 426288.63, 188202.84 426288.52, 188202.9 426288.42, 188202.96 426288.31, 188203.02 426288.21, 188203.09 426288.11, 188203.15 426288, 188203.22 426287.9, 188203.29 426287.81, 188203.36 426287.71, 188203.44 426287.61, 188203.51 426287.52, 188203.59 426287.43, 188203.66 426287.34, 188203.74 426287.25, 188203.82 426287.16, 188203.9 426287.07, 188203.99 426286.99, 188204.07 426286.91, 188204.15 426286.83, 188204.24 426286.75, 188204.33 426286.67, 188204.42 426286.59, 188204.5 426286.52, 188204.6 426286.45, 188204.69 426286.38, 188204.78 426286.31, 188204.87 426286.24, 188204.97 426286.18, 188205.06 426286.12, 188205.16 426286.05, 188205.26 426286, 188205.36 426285.94, 188205.45 426285.88, 188205.55 426285.83, 188205.66 426285.78, 188205.76 426285.73, 188205.86 426285.69, 188205.96 426285.64, 188206.07 426285.6, 188206.17 426285.56, 188206.27 426285.52, 188206.38 426285.48, 188206.49 426285.45, 188206.59 426285.42, 188206.7 426285.39, 188206.81 426285.36, 188206.91 426285.34, 188207.02 426285.31, 188207.13 426285.29, 188207.24 426285.27, 188207.35 426285.26, 188207.46 426285.24, 188207.57 426285.23, 188207.68 426285.22, 188207.79 426285.21, 188207.89 426285.21, 188208 426285.2, 188208.11 426285.2, 188208.22 426285.2, 188208.33 426285.21, 188208.44 426285.21, 188208.55 426285.22, 188208.66 426285.23, 188208.77 426285.24, 188208.88 426285.26, 188208.99 426285.27, 188209.1 426285.29, 188209.21 426285.31, 188209.32 426285.34, 188209.42 426285.36, 188209.53 426285.39, 188209.64 426285.42, 188209.74 426285.45, 188209.85 426285.48, 188209.95 426285.52, 188210.06 426285.56, 188210.16 426285.6, 188210.27 426285.64, 188210.37 426285.69, 188210.47 426285.73, 188210.57 426285.78, 188210.67 426285.83, 188210.77 426285.88, 188210.87 426285.94, 188210.97 426286, 188211.07 426286.05, 188211.17 426286.12, 188211.26 426286.18, 188211.36 426286.24, 188211.45 426286.31, 188211.54 426286.38, 188211.63 426286.45, 188211.72 426286.52, 188211.81 426286.59, 188211.9 426286.67, 188211.99 426286.75, 188212.08 426286.83, 188212.16 426286.91, 188212.24 426286.99, 188212.33 426287.07, 188212.41 426287.16, 188212.49 426287.25, 188212.57 426287.34, 188212.64 426287.43, 188212.72 426287.52, 188212.79 426287.61, 188212.86 426287.71, 188212.94 426287.81, 188213.01 426287.9, 188213.07 426288, 188213.14 426288.11, 188213.21 426288.21, 188213.27 426288.31, 188213.33 426288.42, 188213.39 426288.52, 188213.45 426288.63, 188213.51 426288.74, 188213.57 426288.85, 188213.62 426288.96, 188213.67 426289.07, 188213.72 426289.18, 188213.77 426289.3, 188213.82 426289.41, 188213.86 426289.53, 188213.91 426289.65, 188213.95 426289.76, 188213.99 426289.88, 188214.03 426290, 188214.07 426290.12, 188214.1 426290.24, 188214.13 426290.36, 188214.16 426290.48, 188214.19 426290.61, 188214.22 426290.73, 188214.25 426290.85, 188214.27 426290.98, 188214.29 426291.1, 188214.31 426291.23, 188214.33 426291.35, 188214.35 426291.48, 188214.36 426291.61, 188214.37 426291.73, 188214.38 426291.86, 188214.39 426291.99, 188214.4 426292.11, 188214.4 426292.24, 188214.41 426292.37, 188214.41 426292.5, 188214.41 426292.62, 188214.4 426292.75, 188214.4 426292.88, 188214.39 426293, 188214.38 426293.13, 188214.37 426293.26, 188214.36 426293.38, 188214.35 426293.51, 188214.33 426293.64, 188214.31 426293.76, 188214.29 426293.89, 188214.27 426294.01, 188214.25 426294.14, 188214.22 426294.26, 188214.19 426294.38, 188214.16 426294.51, 188214.13 426294.63, 188214.1 426294.75, 188214.07 426294.87, 188214.03 426294.99, 188213.99 426295.11, 188213.95 426295.23, 188213.91 426295.35, 188213.86 426295.46, 188213.82 426295.58, 188213.77 426295.69, 188213.72 426295.81, 188213.67 426295.92, 188213.62 426296.03, 188213.57 426296.14, 188213.51 426296.25, 188213.45 426296.36, 188213.39 426296.47, 188213.33 426296.57, 188213.27 426296.68, 188213.21 426296.78, 188213.14 426296.88, 188213.07 426296.99, 188213.01 426297.09, 188212.94 426297.18, 188212.86 426297.28, 188212.79 426297.38, 188212.72 426297.47, 188212.64 426297.56, 188212.57 426297.65, 188212.49 426297.74, 188212.41 426297.83, 188212.33 426297.92, 188212.24 426298, 188212.16 426298.08, 188212.08 426298.16, 188211.99 426298.24, 188211.9 426298.32, 188211.81 426298.4, 188211.72 426298.47, 188211.63 426298.54, 188211.54 426298.61, 188211.45 426298.68, 188211.36 426298.75, 188211.26 426298.81, 188211.17 426298.87, 188211.07 426298.94, 188210.97 426298.99, 188210.87 426299.05, 188210.77 426299.11, 188210.67 426299.16, 188210.57 426299.21, 188210.47 426299.26, 188210.37 426299.3, 188210.27 426299.35, 188210.16 426299.39, 188210.06 426299.43, 188209.95 426299.47, 188209.85 426299.51, 188209.74 426299.54, 188209.64 426299.57, 188209.53 426299.6, 188209.42 426299.63, 188209.32 426299.66, 188209.21 426299.68, 188209.1 426299.7, 188208.99 426299.72, 188208.88 426299.74, 188208.77 426299.75, 188208.66 426299.76, 188208.55 426299.77, 188208.44 426299.78, 188208.33 426299.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31ae,GE026800273,"MULTIPOLYGON (((187511.95 427016.43, 187511.95 427016.43, 187486.98 427020.04, 187486.98 427020.04, 187484.02 427001.31, 187507.03 426998.02, 187508.34 427002.3, 187519.84 427000.65, 187522.14 426999.34, 187519.18 426982.25, 187546.13 426976.99, 187565.52 427091.35, 187542.84 427113.7, 187527.07 427025.63, 187526.41 427021.03, 187516.56 427023, 187512.61 427023.33, 187511.95 427016.43)), ((187620.4 427035.81, 187620.4 427035.81, 187644.39 427012.48, 187644.39 427012.48, 187636.17 426963.85, 187662.79 426959.25, 187696.64 426954.32, 187716.36 426951.36, 187734.43 426949.72, 187734.1 426952.02, 187729.83 426958.26, 187718 426969.76, 187696.97 426990.47, 187684.15 427005.25, 187638.8 427054.22, 187620.4 427035.81)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31af,GE026800266,"POLYGON ((184482.97 427968.32, 184482.97 427968.32, 184470.23 427973.27, 184470.23 427973.27, 184454.19 427978.51, 184441.9 427967.72, 184439.95 427957.68, 184423.76 427946.73, 184433.2 427935.34, 184446.54 427924.55, 184451.94 427928.89, 184452.54 427935.94, 184484.02 427960.07, 184482.97 427968.32))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b0,GE026800243,"POLYGON ((187763.67 429741.52, 187763.67 429741.52, 187750.67 429744.52, 187750.67 429744.52, 187727.87 429744.92, 187713.47 429717.92, 187718.87 429705.12, 187722.67 429699.52, 187728.87 429687.72, 187734.07 429677.12, 187741.67 429668.12, 187745.87 429662.72, 187751.67 429673.92, 187766.07 429699.32, 187767.47 429702.92, 187768.47 429711.92, 187769.47 429723.72, 187767.67 429735.92, 187766.87 429739.72, 187763.67 429741.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b1,NM026800014,"POLYGON ((187768.28 429735.99, 187768.28 429735.99, 187764.5 429777.55, 187764.5 429777.55, 187711.61 429804.27, 187667.35 429753.27, 187691.64 429735.18, 187710.53 429757.58, 187726.72 429743.55, 187713.23 429717.91, 187731.58 429681.21, 187745.88 429663.67, 187766.12 429698.21, 187769.36 429714.13, 187768.55 429723.31, 187768.28 429735.99))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b2,NM026800013,"POLYGON ((187717.91 429767.15, 187717.91 429767.15, 187732.32 429793.88, 187732.32 429793.88, 187711.4 429804.13, 187675.81 429763.13, 187700.19 429745.13, 187717.91 429767.15))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b3,NM026800012,"POLYGON ((187732.22 429794.25, 187732.22 429794.25, 187719.87 429770.7, 187719.87 429770.7, 187710.27 429757.66, 187709.81 429756.75, 187713.24 429754.01, 187711.41 429751.95, 187725.59 429744.17, 187718.5 429727.71, 187713.24 429716.96, 187731.07 429682.67, 187743.65 429704.39, 187763.31 429741.66, 187764.69 429777.33, 187732.22 429794.25))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b4,GE026800268,"POLYGON ((186931.31 429209.5, 186931.31 429209.5, 186910.13 429216.41, 186910.13 429216.41, 186901.31 429212.44, 186875.43 429198.47, 186874.4 429171.56, 186892.19 429157, 186955.72 429164.8, 186968.22 429169.5, 186931.31 429209.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_31b5,GE026800242,"MULTIPOLYGON (((185993.65 424539.08, 185993.65 424539.08, 185993.65 424539.11, 185993.65 424539.11, 185993.65 424539.13, 185993.65 424539.16, 185993.65 424539.18, 185993.65 424539.21, 185993.64 424539.23, 185993.64 424539.26, 185993.64 424539.28, 185993.63 424539.31, 185993.63 424539.34, 185993.62 424539.36, 185993.62 424539.39, 185993.61 424539.41, 185993.6 424539.44, 185993.59 424539.46, 185993.58 424539.48, 185993.57 424539.51, 185993.56 424539.53, 185993.55 424539.56, 185993.54 424539.58, 185993.53 424539.61, 185993.52 424539.63, 185993.5 424539.65, 185993.49 424539.68, 185993.47 424539.7, 185993.46 424539.72, 185993.44 424539.75, 185993.42 424539.77, 185993.41 424539.79, 185993.39 424539.82, 185993.37 424539.84, 185993.35 424539.86, 185993.33 424539.88, 185993.31 424539.9, 185993.29 424539.92, 185993.27 424539.95, 185993.24 424539.97, 185993.22 424539.99, 185993.2 424540.01, 185993.18 424540.03, 185993.15 424540.05, 185993.13 424540.07, 185993.1 424540.09, 185993.07 424540.11, 185993.05 424540.12, 185993.02 424540.14, 185992.99 424540.16, 185992.97 424540.18, 185992.94 424540.2, 185992.91 424540.21, 185992.88 424540.23, 185992.85 424540.25, 185992.82 424540.26, 185992.79 424540.28, 185992.76 424540.29, 185992.73 424540.31, 185992.69 424540.32, 185992.66 424540.34, 185992.63 424540.35, 185992.6 424540.37, 185992.56 424540.38, 185992.53 424540.39, 185992.5 424540.4, 185992.46 424540.42, 185992.43 424540.43, 185992.39 424540.44, 185992.36 424540.45, 185992.32 424540.46, 185992.28 424540.47, 185992.25 424540.48, 185992.21 424540.49, 185992.18 424540.5, 185992.14 424540.51, 185992.1 424540.52, 185992.06 424540.52, 185992.03 424540.53, 185991.99 424540.54, 185991.95 424540.54, 185991.91 424540.55, 185991.87 424540.56, 185991.84 424540.56, 185991.8 424540.56, 185991.76 424540.57, 185991.72 424540.57, 185991.68 424540.58, 185991.64 424540.58, 185991.6 424540.58, 185991.56 424540.58, 185991.53 424540.58, 185991.49 424540.59, 185991.45 424540.59, 185991.41 424540.59, 185991.37 424540.59, 185991.33 424540.59, 185991.29 424540.58, 185991.25 424540.58, 185991.21 424540.58, 185991.17 424540.58, 185991.14 424540.58, 185991.1 424540.57, 185991.06 424540.57, 185991.02 424540.56, 185990.98 424540.56, 185990.94 424540.56, 185990.9 424540.55, 185990.87 424540.54, 185990.83 424540.54, 185990.79 424540.53, 185990.75 424540.52, 185990.72 424540.52, 185990.68 424540.51, 185990.64 424540.5, 185990.61 424540.49, 185990.57 424540.48, 185990.53 424540.47, 185990.5 424540.46, 185990.46 424540.45, 185990.43 424540.44, 185990.39 424540.43, 185990.36 424540.42, 185990.32 424540.4, 185990.29 424540.39, 185990.25 424540.38, 185990.22 424540.37, 185990.19 424540.35, 185990.16 424540.34, 185990.12 424540.32, 185990.09 424540.31, 185990.06 424540.29, 185990.03 424540.28, 185990 424540.26, 185989.97 424540.25, 185989.94 424540.23, 185989.91 424540.21, 185989.88 424540.2, 185989.85 424540.18, 185989.82 424540.16, 185989.8 424540.14, 185989.77 424540.12, 185989.74 424540.11, 185989.72 424540.09, 185989.69 424540.07, 185989.67 424540.05, 185989.64 424540.03, 185989.62 424540.01, 185989.6 424539.99, 185989.57 424539.97, 185989.55 424539.95, 185989.53 424539.92, 185989.51 424539.9, 185989.49 424539.88, 185989.47 424539.86, 185989.45 424539.84, 185989.43 424539.82, 185989.41 424539.79, 185989.39 424539.77, 185989.38 424539.75, 185989.36 424539.72, 185989.35 424539.7, 185989.33 424539.68, 185989.32 424539.65, 185989.3 424539.63, 185989.29 424539.61, 185989.28 424539.58, 185989.26 424539.56, 185989.25 424539.53, 185989.24 424539.51, 185989.23 424539.48, 185989.22 424539.46, 185989.22 424539.44, 185989.21 424539.41, 185989.2 424539.39, 185989.19 424539.36, 185989.19 424539.34, 185989.18 424539.31, 185989.18 424539.28, 185989.18 424539.26, 185989.17 424539.23, 185989.17 424539.21, 185989.17 424539.18, 185989.17 424539.16, 185989.17 424539.13, 185989.17 424539.11, 185989.17 424539.08, 185989.17 424539.06, 185989.17 424539.03, 185989.18 424539.01, 185989.18 424538.98, 185989.18 424538.96, 185989.19 424538.93, 185989.19 424538.91, 185989.2 424538.88, 185989.21 424538.86, 185989.22 424538.83, 185989.22 424538.81, 185989.23 424538.78, 185989.24 424538.76, 185989.25 424538.73, 185989.26 424538.71, 185989.28 424538.68, 185989.29 424538.66, 185989.3 424538.64, 185989.32 424538.61, 185989.33 424538.59, 185989.35 424538.56, 185989.36 424538.54, 185989.38 424538.52, 185989.39 424538.5, 185989.41 424538.47, 185989.43 424538.45, 185989.45 424538.43, 185989.47 424538.41, 185989.49 424538.38, 185989.51 424538.36, 185989.53 424538.34, 185989.55 424538.32, 185989.57 424538.3, 185989.6 424538.28, 185989.62 424538.26, 185989.64 424538.24, 185989.67 424538.22, 185989.69 424538.2, 185989.72 424538.18, 185989.74 424538.16, 185989.77 424538.14, 185989.8 424538.12, 185989.82 424538.1, 185989.85 424538.09, 185989.88 424538.07, 185989.91 424538.05, 185989.94 424538.04, 185989.97 424538.02, 185990 424538, 185990.03 424537.99, 185990.06 424537.97, 185990.09 424537.96, 185990.12 424537.94, 185990.16 424537.93, 185990.19 424537.91, 185990.22 424537.9, 185990.25 424537.89, 185990.29 424537.87, 185990.32 424537.86, 185990.36 424537.85, 185990.39 424537.84, 185990.43 424537.83, 185990.46 424537.81, 185990.5 424537.8, 185990.53 424537.79, 185990.57 424537.78, 185990.61 424537.78, 185990.64 424537.77, 185990.68 424537.76, 185990.72 424537.75, 185990.75 424537.74, 185990.79 424537.74, 185990.83 424537.73, 185990.87 424537.72, 185990.9 424537.72, 185990.94 424537.71, 185990.98 424537.71, 185991.02 424537.7, 185991.06 424537.7, 185991.1 424537.69, 185991.14 424537.69, 185991.17 424537.69, 185991.21 424537.68, 185991.25 424537.68, 185991.29 424537.68, 185991.33 424537.68, 185991.37 424537.68, 185991.41 424537.68, 185991.45 424537.68, 185991.49 424537.68, 185991.53 424537.68, 185991.56 424537.68, 185991.6 424537.68, 185991.64 424537.69, 185991.68 424537.69, 185991.72 424537.69, 185991.76 424537.7, 185991.8 424537.7, 185991.84 424537.71, 185991.87 424537.71, 185991.91 424537.72, 185991.95 424537.72, 185991.99 424537.73, 185992.03 424537.74, 185992.06 424537.74, 185992.1 424537.75, 185992.14 424537.76, 185992.18 424537.77, 185992.21 424537.78, 185992.25 424537.78, 185992.28 424537.79, 185992.32 424537.8, 185992.36 424537.81, 185992.39 424537.83, 185992.43 424537.84, 185992.46 424537.85, 185992.5 424537.86, 185992.53 424537.87, 185992.56 424537.89, 185992.6 424537.9, 185992.63 424537.91, 185992.66 424537.93, 185992.69 424537.94, 185992.73 424537.96, 185992.76 424537.97, 185992.79 424537.99, 185992.82 424538, 185992.85 424538.02, 185992.88 424538.04, 185992.91 424538.05, 185992.94 424538.07, 185992.97 424538.09, 185992.99 424538.1, 185993.02 424538.12, 185993.05 424538.14, 185993.07 424538.16, 185993.1 424538.18, 185993.13 424538.2, 185993.15 424538.22, 185993.18 424538.24, 185993.2 424538.26, 185993.22 424538.28, 185993.24 424538.3, 185993.27 424538.32, 185993.29 424538.34, 185993.31 424538.36, 185993.33 424538.38, 185993.35 424538.41, 185993.37 424538.43, 185993.39 424538.45, 185993.41 424538.47, 185993.42 424538.5, 185993.44 424538.52, 185993.46 424538.54, 185993.47 424538.56, 185993.49 424538.59, 185993.5 424538.61, 185993.52 424538.64, 185993.53 424538.66, 185993.54 424538.68, 185993.55 424538.71, 185993.56 424538.73, 185993.57 424538.76, 185993.58 424538.78, 185993.59 424538.81, 185993.6 424538.83, 185993.61 424538.86, 185993.62 424538.88, 185993.62 424538.91, 185993.63 424538.93, 185993.63 424538.96, 185993.64 424538.98, 185993.64 424539.01, 185993.64 424539.03, 185993.65 424539.06, 185993.65 424539.08)), ((186012.67 424532.83, 186012.67 424532.83, 186004.62 424532.35, 186004.62 424532.35, 186004.19 424527.98, 186004.07 424527.38, 186004.19 424526.29, 186012.43 424514.05, 186012.37 424525.32, 186017.28 424536.83, 186012.67 424532.83)))"
