OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_ANDREASKRUIS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1917,49c21a34-616b-4b11-827a-60c9838da291,60,Bestaand,0,,,61b59413-d280-4b89-9299-57a59e713937,11.8,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.824923,"11,824923",6.107105,"6,107105",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115556.77,411852.978,51.69406254,4.81671481,Oosterhout Weststad,OTW,NCBG
1918,18d6f18e-fdfd-48fa-9993-dcd020e226b5,60,Bestaand,0,,,61b59413-d280-4b89-9299-57a59e713937,11.8,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.827476,"11,827476",-6.295778,"-6,295778",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115557.414,411865.623,51.69417624,4.81672269,Oosterhout Weststad,OTW,NCBG
1919,e745ceab-9629-4ff1-a33a-ff411d043fdf,60,Bestaand,,,,27c8a0f5-1669-4e98-bb8f-ac0e2f670238,8.7,Enkel spoor,Hwd-Hn,Heerhugowaard - Hoorn ,216,,216,216__,Heerhugowaard - Hoorn,8.790445,"8,790445",-3.974589,"-3,974589",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,118636.314,521460.87,52.67937311,4.84950587,Obdam - Heerhugowaard,OBD-HWD,Vrije baan
1920,27aa74b2-fdee-4659-9048-3c63216edd41,60,Bestaand,,,,27c8a0f5-1669-4e98-bb8f-ac0e2f670238,8.7,Enkel spoor,Hwd-Hn,Heerhugowaard - Hoorn ,216,,216,216__,Heerhugowaard - Hoorn,8.785498,"8,785498",3.338007,"3,338007",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,118631.24,521453.8,52.67930923,4.84943162,Obdam - Heerhugowaard,OBD-HWD,Vrije baan
1921,c0869ec9-0c4c-4a05-930d-b62afe9a7d52,60,Bestaand,,,,27c8a0f5-1669-4e98-bb8f-ac0e2f670238,8.7,Enkel spoor,Hwd-Hn,Heerhugowaard - Hoorn ,216,,216,216__,Heerhugowaard - Hoorn,8.770437,"8,770437",3.438436,"3,438436",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,118616.889,521454.411,52.67931377,4.84921936,Obdam - Heerhugowaard,OBD-HWD,Vrije baan
1922,da9ccbaf-11cd-4560-90aa-8a7be55d5053,60,Bestaand,,,,4463fb86-6a6d-4c2c-8638-feae50014624,81.7,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,81.739752,"81,739752",6.107921,"6,107921",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,194335.393,359946.258,51.22751482,5.9503256,Haelen,HLN,PPLG
1923,2357aa56-c000-4d67-80b0-0a6950bc87e7,60,Bestaand,,,,4463fb86-6a6d-4c2c-8638-feae50014624,81.7,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,81.763634,"81,763634",-9.418504,"-9,418504",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,194360.589,359959.439,51.22763155,5.95068774,Haelen,HLN,PPLG
1924,5e88ff3d-bcb5-41b4-af6e-dea05b525250,60,Bestaand,,,,ea407006-8f9a-4fe7-9d12-63599ba217ef,11.5,Enkel spoor,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,11.506042,"11,506042",-4.735052,"-4,735052",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,211066.822,494289.916,52.43352736,6.211646,Heino - Zwolle,HNO-ZL,Vrije baan
1925,f81a9342-49be-47bc-a17a-cd93c90f73f0,60,Bestaand,,,,841e94f3-82e3-4f63-85d9-6668c2e0623e,14.4,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,14.412686,"14,412686",-5.280938,"-5,280938",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,223341.349,525912.579,52.71629605,6.3986138,Koekange - Hoogeveen,KG-HGV,Vrije baan
1926,80ce5cb2-ee1b-4a34-afa3-e4f4d86f18a4,120,Bestaand,,,,287b51f0-0405-47bb-bc17-119666d74a54,100.1,Enkel spoor,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,100.193457,"100,193457",12.394952,"12,394952",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,81727.516,431945.181,51.87123006,4.32323875,"Rotterdam, Botlek",BOT,NCBG
1927,21cfe00f-9d30-48d4-ba9e-cafdd345c0ea,120,Bestaand,0,,,287b51f0-0405-47bb-bc17-119666d74a54,100.1,Enkel spoor,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,100.173961,"100,173961",-3.334305,"-3,334305",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,81702.295,431939.303,51.87117392,4.32287384,"Rotterdam, Botlek",BOT,NCBG
1928,b5633621-68a9-4484-b149-a0c73732dc25,120,Bestaand,0,,,287b51f0-0405-47bb-bc17-119666d74a54,100.1,Enkel spoor,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,100.161725,"100,161725",-3.612116,"-3,612116",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,81693.801,431931.124,51.8710993,4.32275226,"Rotterdam, Botlek",BOT,NCBG
1929,32c046d6-5dc0-40b9-be8f-8cf5e6878db9,120,Bestaand,0,,,287b51f0-0405-47bb-bc17-119666d74a54,100.1,Enkel spoor,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,100.199405,"100,199405",3.984339,"3,984339",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,81725.015,431955.373,51.87132133,4.32320028,"Rotterdam, Botlek",BOT,NCBG
1930,0a0fa8ab-63b7-4a7c-87e7-344115dd5d69,60,Bestaand,,,,0bae7d24-e250-41cf-8100-b2ab198576cc,68.2,Enkel spoor,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,68.27513,"68,275130",3.069242,"3,069242",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,126942.976,429235.085,51.85098297,4.97998741,Gorinchem - Leerdam,GR-LDM,Vrije baan
1931,f5705897-50ef-4e1b-8d1c-580d56134c3f,60,Bestaand,,,,31c0d57a-f3c4-420b-834e-79737a6e50cd,45.8,Meervoudig spoor,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,45.810496,"45,810496",9.344616,"9,344616",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,148746.451,413335.554,51.7087421,5.29672456,'s Hertogenbosch - Hedel,HT-HDL,Vrije baan
1932,44e01645-50e8-4e28-ad27-4c29f4e08d9c,60,Bestaand,,,,29949768-5a37-458d-8a14-166d47687871,75.2,Meervoudig spoor,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,75.22725,"75,227250",7.468808,"7,468808",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,207683.279,377229.037,51.38177152,6.14396711,Blerick,BR_108,NCBG
1933,4caa6bd6-ebdb-4b0f-9c2d-f3c49912dccb,60,Bestaand,,,,29949768-5a37-458d-8a14-166d47687871,75.2,Meervoudig spoor,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,75.237034,"75,237034",7.639101,"7,639101",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,207685.796,377219.5,51.38168557,6.14400184,Blerick,BR_108,NCBG
1934,b801077c-a14b-4811-b2dc-db8ec97c42fd,60,Bestaand,,,,29949768-5a37-458d-8a14-166d47687871,75.2,Meervoudig spoor,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,75.227034,"75,227034",-6.294679,"-6,294679",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,207696.465,377232.988,51.3818058,6.14415709,Blerick,BR_108,NCBG
1935,a260fe97-d145-4fdb-adeb-459d8c868d49,60,Bestaand,,,,29949768-5a37-458d-8a14-166d47687871,75.2,Meervoudig spoor,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,75.217121,"75,217121",-6.530791,"-6,530791",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,207693.976,377242.668,51.38189304,6.14412279,Blerick,BR_108,NCBG
1936,ee2d1e06-e544-4933-afc3-578eea75dcb4,60,Bestaand,,,,9756e4f7-f978-4a76-bb1e-3152d8a80c81,82.6,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,82.67424,"82,674240",6.075114,"6,075114",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,195263.526,360056.725,51.22844262,5.96362461,Roermond - Haelen,RM-HLN,Vrije baan
1937,2472ce2c-8e46-4c01-9f27-2f5fb5918aab,60,Bestaand,,,,9756e4f7-f978-4a76-bb1e-3152d8a80c81,82.6,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,82.667914,"82,667914",-6.334573,"-6,334573",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,195254.875,360067.625,51.22854121,5.96350199,Roermond - Haelen,RM-HLN,Vrije baan
1938,630c9872-013a-4831-bed2-79cb0ded65d4,60,Bestaand,,,,9756e4f7-f978-4a76-bb1e-3152d8a80c81,82.6,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,82.662157,"82,662157",-6.902031,"-6,902031",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,195249.146,360067.035,51.22853631,5.96341991,Roermond - Haelen,RM-HLN,Vrije baan
1939,562eaeb8-198c-4ad1-909d-216c8b3f8bc1,,Onbekend,0,,,0fd14415-f9f8-4a7e-add5-d8c06cf6ce72,6.9,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,6.897863,"6,897863",-4.491116,"-4,491116",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,201790.521,456993.638,52.09920805,6.07008455,,,
1940,f6654955-c256-4503-a66e-49b3c559ad4c,,Onbekend,0,,,0fd14415-f9f8-4a7e-add5-d8c06cf6ce72,6.9,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,6.898584,"6,898584",7.899874,"7,899874",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,201799.942,457001.72,52.09927989,6.07022314,,,
1941,6e0b4dc9-4342-49d2-a899-10089625a779,60,Bestaand,,,,ed6f0fd8-b389-47bc-81a4-3d9303cdd0b1,40.0,Enkel spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,40.064149,"40,064149",-6.186371,"-6,186371",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,158001.308,551773.32,52.9529856,5.43186473,Stavoren - Workum,STV-WK,Vrije baan
1942,73478ec8-a2c2-463e-95a6-8ead62d2955a,60,Bestaand,,,,ed6f0fd8-b389-47bc-81a4-3d9303cdd0b1,40.0,Enkel spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,40.055618,"40,055618",5.949909,"5,949909",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157997.125,551787.576,52.95311373,5.43180262,Stavoren - Workum,STV-WK,Vrije baan
1943,b1a703be-fbc9-41b4-8245-b8ccadd81541,60,Bestaand,,,,ed6f0fd8-b389-47bc-81a4-3d9303cdd0b1,40.0,Enkel spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,40.068842,"40,068842",6.031566,"6,031566",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157988.806,551777.219,52.95302071,5.43167875,Stavoren - Workum,STV-WK,Vrije baan
1944,d85db36e-8456-415e-89e6-a0f41ee7f9b0,60,Bestaand,,,,7f26e86c-55b4-437c-882a-03485cc675d4,18.0,Meervoudig spoor,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,18.013241,"18,013241",-5.912398,"-5,912398",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,147613.807,407529.612,51.65654169,5.28046033,Vught Aansl.,VGA,PPLG
1945,b4e2d652-394e-4d34-a687-3303907b708f,60,Bestaand,0,,,bf331723-f1c3-4722-8e6f-671de8d12bdb,400.58,Enkel spoor,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,818,d,818,818_d,Terneuzen Dow Chemical,400.561826,"400,561826",22.819415,"22,819415",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,43299.503,373501.287,51.33969362,3.78408952,Sas van Gent,SVG,NCBG
1946,70e22f43-99eb-40c5-ae27-b4ab3d8c034b,60,Bestaand,,,,99a574e5-07d7-428b-9bf4-6880c25de516,19.6,Enkel spoor,Swd-Rd,Sauwerd - Roodeschool ,200,,200,200__,Winsum - Roodeschool,19.66907,"19,669070",-3.77485,"-3,774850",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,239680.47,603136.132,53.40778542,6.66055291,Usquert - Uithuizermeeden,UST-UHM,Vrije baan
1947,cf118aec-0f68-40c1-a80b-7c0de89de123,60,Bestaand,,,,84df351a-0ecb-4f83-80e1-668ade0a0aee,6.5,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,6.495963,"6,495963",-3.902079,"-3,902079",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,242135.518,439225.927,51.93465884,6.65426607,Aalten - Winterswijk,ATN-WW,Vrije baan
1948,7b101b72-a51d-404e-b62f-0a72dc9203a4,60,Bestaand,0,,,769efb13-f8a6-41a1-845a-63b506686b2e,925.0,Enkel spoor,Ostlrw-Ihrv,Oostelijke Randweg - Insteekhaven Roode Vaart ,801,q,801,801_q,Moerdijk Industrieterrein,925.075328,"925,075328",-4.362088,"-4,362088",Strukton Rail Short Line,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,101054.099,411907.987,51.69334748,4.60696385,Moerdijk Industrieterrein,MDKI,NCBG
1949,87b6e97f-1a63-43a8-ab03-db117d828cd4,60,Bestaand,,,,714202ea-0ce0-473b-a927-33195d00b5ee,11.8,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,11.803463,"11,803463",-3.40476,"-3,404760",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,237110.744,437655.709,51.92131273,6.58084015,Aalten,ATN,PPLG
1950,e509a667-4da1-4873-b545-766cf8414cf8,60,Bestaand,,,,714202ea-0ce0-473b-a927-33195d00b5ee,11.8,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,11.788387,"11,788387",-3.566452,"-3,566452",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,237125.859,437656.273,51.92131556,6.58105996,Aalten,ATN,PPLG
1951,a3197b65-88b9-4566-abcc-5321e81c466d,60,Bestaand,,,,714202ea-0ce0-473b-a927-33195d00b5ee,11.8,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,11.785061,"11,785061",3.804078,"3,804078",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,237128.839,437663.796,51.92138273,6.58110507,Aalten,ATN,PPLG
1952,1a906cda-5ffb-4baf-863d-c72460678b37,60,Bestaand,,,,149a23c9-9e1c-4c3e-8afe-7f73e4aa6a90,15.3,Meervoudig spoor,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,15.336323,"15,336323",-5.553841,"-5,553841",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,145336.743,406116.799,51.64380804,5.24759288,Tilburg Industrieterrein - Vught Aansl.,TBI-VGA,Vrije baan
1953,af428cc1-6da1-487f-9a66-f9bcce94fc6c,60,Bestaand,,,,eb8439cd-e8b6-4f81-8848-a296ddd94b06,11.2,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.281573,"11,281573",-5.497591,"-5,497591",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115018.509,411781.957,51.69338602,4.80893824,Oosterhout Weststad,OTW,NCBG
1954,0b94e759-e33b-45b3-a800-fdad52ea5c31,60,Bestaand,,,,eb8439cd-e8b6-4f81-8848-a296ddd94b06,11.2,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.281001,"11,281001",4.506193,"4,506193",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115019.452,411771.981,51.69329642,4.80895303,Oosterhout Weststad,OTW,NCBG
1955,30324111-99c3-4f39-bc6a-8d9d6493ae2b,60,Bestaand,,,,eb8439cd-e8b6-4f81-8848-a296ddd94b06,11.2,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.276717,"11,276717",4.422177,"4,422177",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115015.162,411771.409,51.69329097,4.80889105,Oosterhout Weststad,OTW,NCBG
1956,1fb570cf-d37f-4621-abdc-9bedec0e2f53,60,Bestaand,,,,eb8439cd-e8b6-4f81-8848-a296ddd94b06,11.2,Enkel spoor,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,11.268165,"11,268165",4.696848,"4,696848",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,115006.666,411769.83,51.69327617,4.80876836,Oosterhout Weststad,OTW,NCBG
1957,e5032e2f-779c-4395-965b-0b3579061ade,120,Bestaand,0,,,7a62ce4b-0ffb-4050-8112-94cc3cbb6931,302.5,Enkel spoor,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,302.253851,"302,253851",2.544508,"2,544508",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,77560.954,433001.921,51.88016292,4.26251124,"Rotterdam, Botlek",BOT,NCBG
1958,49cdddf6-1c5a-449e-b8fd-6f13cbb806bb,120,Bestaand,0,,,7a62ce4b-0ffb-4050-8112-94cc3cbb6931,302.5,Enkel spoor,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,302.247877,"302,247877",-2.27425,"-2,274250",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,77558.098,432994.807,51.88009859,4.26247137,"Rotterdam, Botlek",BOT,NCBG
1959,74857a76-8169-48d7-84ff-94f9321d7b91,60,Bestaand,,,,012ebca5-9ebd-46ec-8c67-8f61c2c1429b,300.7,Enkel spoor,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,300.712099,"300,712099",-5.734857,"-5,734857",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Leiden,1,103684.482,460740.63,52.13248469,4.63772251,Alphen a/d Rijn Industrieterrein Rijnhaven,APNIR,NCBG
1960,cb96bc1e-c885-4245-92b1-73eee1be9de5,60,Bestaand,,,,012ebca5-9ebd-46ec-8c67-8f61c2c1429b,300.7,Enkel spoor,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,300.721257,"300,721257",-6.094834,"-6,094834",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Leiden,1,103681.37,460749.221,52.13256162,4.63767577,Alphen a/d Rijn Industrieterrein Rijnhaven,APNIR,NCBG
1961,0c853abc-5d95-43b6-8da9-a37e387877a6,60,Bestaand,,,,012ebca5-9ebd-46ec-8c67-8f61c2c1429b,300.7,Enkel spoor,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,300.733568,"300,733568",4.555234,"4,555234",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Leiden,1,103687.796,460764.147,52.13269636,4.63776736,Alphen a/d Rijn Industrieterrein Rijnhaven,APNIR,NCBG
1962,05f6ea7c-86bd-40b0-a0e1-83c915a2bacc,60,Bestaand,,,,012ebca5-9ebd-46ec-8c67-8f61c2c1429b,300.7,Enkel spoor,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,300.702813,"300,702813",15.465986,"15,465986",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Leiden,1,103707.492,460738.238,52.13246533,4.63805891,Alphen a/d Rijn Industrieterrein Rijnhaven,APNIR,NCBG
1963,f0f9149f-8e37-43b5-bddd-1c4e3c77185c,60,Bestaand,,,,012ebca5-9ebd-46ec-8c67-8f61c2c1429b,300.7,Enkel spoor,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,300.722296,"300,722296",27.72298,"27,722980",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Leiden,1,103713.281,460760.464,52.13266562,4.6381401,Alphen a/d Rijn Industrieterrein Rijnhaven,APNIR,NCBG
1964,81b06e3c-98be-405b-a9f8-147d0cf99da0,60,Bestaand,,,,d7a2d052-ef9a-406d-bbbf-546da1b11239,100.5,Enkel spoor,Bon-Bonoh,Born-Born Overlaadhaven ,851,a,851,851_a,Born Franciscushaven,100.523215,"100,523215",3.52082,"3,520820",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,184587.154,339967.961,51.04853072,5.80912085,Born Franciscushaven,BONFH,NCBG
1965,ae9bce28-474e-4ec3-8acd-c912aaa91057,60,Bestaand,,,,d7a2d052-ef9a-406d-bbbf-546da1b11239,100.5,Enkel spoor,Bon-Bonoh,Born-Born Overlaadhaven ,851,a,851,851_a,Born Franciscushaven,100.503806,"100,503806",-4.627732,"-4,627732",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,184566.802,339964.837,51.04850369,5.80883037,Born Franciscushaven,BONFH,NCBG
1966,eee0a848-5d01-43a4-aaeb-938212f24655,60,Bestaand,,,,07cf56ca-f3f0-4327-8e85-c8d04278c7a1,11.8,Meervoudig spoor,Hvs-Utm,Hilversum - Utrecht Maliebaan ,095,,95,095__,Hilversum - Blauwkapel,11.853596,"11,853596",-5.09431,"-5,094310",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,138466.095,459671.018,52.12500468,5.14576292,Hilversum - Blauwkapel,HVS-BKP,Vrije baan
1967,48564296-2b7a-40b5-a220-09de0d00826d,60,Bestaand,,,,dbdd775c-97e0-493a-bd46-48e26d6010bc,0.5,Enkel spoor,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,857,a,857,857_a,Almelo Gem. Stamlijn,0.503978,"0,503978",-2.820605,"-2,820605",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,238743.936,488773.552,52.38042751,6.6171742,Almelo Gem. Stamlijn,GSALM,NCBG
1968,ca11cb2c-4d4f-4e75-9eae-b225e356d6bd,60,Bestaand,,,,dbdd775c-97e0-493a-bd46-48e26d6010bc,0.5,Enkel spoor,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,857,a,857,857_a,Almelo Gem. Stamlijn,0.500906,"0,500906",4.770803,"4,770803",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,238741.654,488781.405,52.38049843,6.61714265,Almelo Gem. Stamlijn,GSALM,NCBG
1969,06a8e569-d389-45f2-b811-f17d25f899fc,60,Bestaand,,,,001de32c-d06d-48db-8710-8a0db89d9e7f,16.8,Enkel spoor,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,16.910416,"16,910416",3.316511,"3,316511",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,214867.425,490440.808,52.39853471,6.26683867,Heino - Raalte,HNO-RAT,Vrije baan
1970,02bf8a0d-1b53-4052-bbd3-e573b16a3ba1,60,Bestaand,,,,001de32c-d06d-48db-8710-8a0db89d9e7f,16.8,Enkel spoor,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,16.902993,"16,902993",4.502465,"4,502465",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,214861.357,490445.245,52.39857525,6.26675032,Heino - Raalte,HNO-RAT,Vrije baan
1971,6a4bc7b4-f357-4805-9dbb-2c72b7e695c7,60,Bestaand,,,,a4f38759-5458-4cdf-bd28-524d3dbe89c7,27.2,Enkel spoor,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,27.236631,"27,236631",-3.461372,"-3,461372",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,174304.577,450991.71,52.04690495,5.66861084,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1972,201103e9-62fa-4816-ad8b-c5eb34b56750,60,Bestaand,,,,a4f38759-5458-4cdf-bd28-524d3dbe89c7,27.2,Enkel spoor,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,27.25495,"27,254950",3.717649,"3,717649",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,174304.94,450972.07,52.04672841,5.66861502,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1973,a18fc499-d5e0-4ca9-8f59-ffdbf32bf01f,60,Bestaand,,,,8cf75a5d-302b-44c1-bc6e-b42cd1fe79ca,30.1,Meervoudig spoor,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,30.128366,"30,128366",-5.714501,"-5,714501",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,264390.102,481141.593,52.30734322,6.99124108,Oldenzaal Grens - Oldenzaal,ODZG-ODZ,Vrije baan
