OBJECTID;VOLTAGE_KABEL;CLASS_CABLE;CROSSSECTION;CABLE_TYPE;CABLE_MATERIAL;NOMINAL_VOLTAGE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KABEL;LENGTH;INFOTEXT;DATE_MODIFIED;BEHEERDER_OMS;FUNCTIE_KABEL;OPNAMELIGGING
4242;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.46;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4243;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.02;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3449;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.51; ;2013-12-02;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3450;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.89;OV Onbekend Onb.;2019-04-08;Gemeente Den Haag;Aansluiting;Onbekend
3451;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.67;OV Onbekend Onb.;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3452;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Buiten bedrijf;2.37;OV Onb. 0;2016-05-26;Gemeente Den Haag;Aansluiting;Onbekend
3454;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.03;OV Onb. 0;2016-07-22;Gemeente Den Haag;Aansluiting;Onbekend
3455;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;23.08;OV Onbekend Onb.;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
3456;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.12; ;2013-08-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3457;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.23; ;2012-10-19;Gemeente Den Haag;Aansluiting;Onbekend
3458;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.52;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
3460;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;21.46;OV Onb. 0;2016-08-08;Gemeente Den Haag;Aansluiting;Onbekend
3461;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3462;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.89;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3669;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.19;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3920;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.51;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3921;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.67;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3922;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.07;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3923;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.25;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3924;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.42;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3925;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.17;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3926;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.54;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3928;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.33;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3929;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.93;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3930;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.27;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3931;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.87; ;2014-08-13;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3932;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.34;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3933;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.83;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3934;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.57; ;2013-08-02;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3935;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;0;2002;Gemeente Den Haag;In bedrijf;24.08; ;2013-06-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4194;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;2.11; ;2016-07-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4195;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.93;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4196;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.82;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4197;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;27.76;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4198;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.22;OV 4x2,5 CU;2013-08-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4199;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;16.39; ;2013-07-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4201;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.38; ;2013-10-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4203;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.28;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4204;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.59;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
4206;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.39;OV Onb. 0;2014-04-07;Gemeente Den Haag;Aansluiting;Onbekend
4207;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.03;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4209;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.56;OV 4x2,5 CU;2014-04-24;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4210;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.91;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3412;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.25;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3416;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3417;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;10.65;OV Onb. 0;2016-09-30;Gemeente Den Haag;Aansluiting;Onbekend
3419;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.24;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3421;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.88;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3422;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.99;OV Onb. 0;2012-08-01;Gemeente Den Haag;Aansluiting;Onbekend
3423;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.2;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3425;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;24.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3426;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.32;OV 4x2,5 CU;2014-04-16;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3427;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.54; ;2013-12-02;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3429;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;24.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3430;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;18.11;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3431;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.75;OV Onb. 0;2016-11-07;Gemeente Den Haag;Aansluiting;Onbekend
3670;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;14.88; ;2013-08-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3671;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.34;OV Onbekend Onb.;2016-06-27;Gemeente Den Haag;Aansluiting;Onbekend
3672;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.53;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3674;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.65; ;2013-05-06;Gemeente Den Haag;Aansluiting;Onbekend
3675;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.42; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3677;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.42;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3678;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.22;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3679;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;19.3;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3680;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;0.85;OV Onbekend Onb.;2016-08-04;Gemeente Den Haag;Aansluiting;Onbekend
3681;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.84; ;2013-12-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3682;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.92;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3683;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.32;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3685;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.04;OV 4x2,5 CU;2014-04-14;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3686;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.92; ;2013-08-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3936;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.31;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3937;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;16.96;OV 4x2,5 CU;2018-09-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3938;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;12.97; ;2013-06-24;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3939;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;11.45;OV Onb. 0;2015-04-02;Gemeente Den Haag;Aansluiting;Onbekend
3941;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3942;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.1; ;2013-12-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3944;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.38;OV Onb. 0;2013-04-19;Gemeente Den Haag;Aansluiting;Onbekend
3945;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.17;OV Onbekend Onb.;2017-03-08;Gemeente Den Haag;Aansluiting;Onbekend
3946;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.55; ;2013-08-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3948;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.01;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3949;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.5; ;2013-08-21;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3950;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.89;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3951;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;30.07;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3952;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.36;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4211;Openbare verlichting;Ondergronds;4 x 2,5;Onbekend;Onbekend;400;1800;Gemeente Den Haag;In bedrijf;1.09;OV 4x2,5 Onb.;2015-01-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4212;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.58;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4213;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.2;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4214;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.41;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
4216;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4217;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.21;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4218;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.57;OV Onb. 0;2013-07-02;Gemeente Den Haag;Aansluiting;Onbekend
4219;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.79;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4220;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.29;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4221;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;23.48;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
4222;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.41;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
4223;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.8; ;2014-01-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
4225;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.82;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3432;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.53; ;2015-06-25;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3433;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.91;OV Onb. 0;2016-08-01;Gemeente Den Haag;Aansluiting;Onbekend
3434;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.47;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3436;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.31;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3438;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.35;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3439;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;6.8;OV Onbekend Onb.;2017-06-19;Gemeente Den Haag;Aansluiting;Onbekend
3440;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;0.8;OV Onbekend Onb.;2016-08-04;Gemeente Den Haag;Aansluiting;Onbekend
3441;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3442;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;9.16; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3443;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.03;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3444;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.48;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
3445;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3447;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.96;OV Onb. 0;2016-07-25;Gemeente Den Haag;Aansluiting;Onbekend
3687;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.03; ;2013-10-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3689;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.21;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3690;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.36;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3691;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;28.54;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3693;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.56;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3694;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.05; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3699;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.7;OV Onb. 0;2013-10-22;Gemeente Den Haag;Aansluiting;Onbekend
3700;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.06;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3701;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;19.26;OV Onb. 0;2016-05-18;Gemeente Den Haag;Aansluiting;Onbekend
3702;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.25; ;2014-03-18;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3703;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.3;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
3953;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.46;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3954;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.11; ;2014-01-24;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3955;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.64; ;2016-05-13;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3956;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.88;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3958;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3959;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.01;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3961;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;14.59;OV Onb. 0;2015-08-07;Gemeente Den Haag;Aansluiting;Vermoedelijke ligging
3963;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.36;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3964;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.3;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
3965;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;1.64;OV 4x2,5 CU;2020-05-14;Gemeente Den Haag;Aansluiting;Analoog ingemeten
3967;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;5.77;OV Onbekend Onb.;2017-06-09;Gemeente Den Haag;Aansluiting;Onbekend
