FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.571,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (185745.85909999907 567385.6871000007, 185727.85909999907 567337.313099999)"
oeverconstructie_verticaal_legger.572,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206104.48409999907 582127.188099999, 206007.81210000068 582110.188099999, 205951.5001000017 582102.7501000017)"
oeverconstructie_verticaal_legger.573,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206678.96909999847 582316.1251000017, 206613.4061000012 582285.5001000017, 206557.70309999958 582260.0621000007, 206519.6561000012 582243.7501000017)"
oeverconstructie_verticaal_legger.574,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (194583.17210000008 577961.936999999, 194584.42210000008 577958.1251000017, 194586.42210000008 577954.313099999, 194588.21909999847 577951.0001000017, 194591.6251000017 577946.5001000017, 194602.43809999898 577939.4721000008, 194617.189100001 577932.6821000017)"
oeverconstructie_verticaal_legger.575,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (187181.8751000017 569436.5001000017, 187138.0161000006 569429.7501000017)"
oeverconstructie_verticaal_legger.576,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (207521.79710000008 582719.6251000017, 207522.5161000006 582718.3751000017, 207478.45309999958 582694.8751000017)"
oeverconstructie_verticaal_legger.605,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (185917.85909999907 568193.3751000017, 185917.34409999847 568191.9371000007, 185914.23409999907 568191.9371000007)"
oeverconstructie_verticaal_legger.577,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (182654.71909999847 563901.0001000017, 182642.0161000006 563889.7501000017, 182630.71909999847 563880.7501000017, 182630.0311000012 563880.3751000017, 182629.7661000006 563880.313099999, 182629.57809999958 563880.5001000017, 182622.71909999847 563873.0001000017, 182614.8911000006 563864.3751000017, 182613.06309999898 563864.938099999)"
oeverconstructie_verticaal_legger.578,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191512.95309999958 575376.0001000017, 191511.68809999898 575363.9371000007, 191503.93809999898 575314.625)"
oeverconstructie_verticaal_legger.579,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (207028.1251000017 582480.188099999, 207011.20309999958 582471.7501000017, 206998.7661000006 582465.5001000017, 206985.6251000017 582458.9371000007, 206973.70309999958 582453.0621000007, 206962.9061000012 582447.8751000017, 206961.8751000017 582447.313099999, 206938.3751000017 582436.1251000017)"
oeverconstructie_verticaal_legger.580,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (187054.35909999907 569367.063099999, 187046.48409999907 569365.0001000017, 187033.0001000017 569361.8751000017)"
oeverconstructie_verticaal_legger.581,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176507.31210000068 557040.813099999, 176536.59409999847 557065.813099999, 176597.6191000007 557117.1480999999, 176656.64710000157 557166.6431000009, 176684.23310000077 557190.1730999984, 176733.93409999833 557231.7140999995)"
oeverconstructie_verticaal_legger.582,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176733.93409999833 557231.7140999995, 176734.44110000134 557231.6130999997, 176739.50710000098 557227.4250999987)"
oeverconstructie_verticaal_legger.583,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176003.79710000008 545807.5001000017, 175995.92210000008 545658.3121000007, 175995.67210000008 545653.3751000017, 175996.1561000012 545637.4371000007, 175996.9061000012 545631.0001000017, 175997.6411000006 545623.688099999, 175997.8751000017 545621.1871000007, 175999.35909999907 545617.5001000017, 176003.04710000008 545613.813099999, 176005.98409999907 545612.1251000017, 176011.1561000012 545610.3751000017, 176020.0001000017 545607.4371000007, 176023.43809999898 545605.7501000017)"
oeverconstructie_verticaal_legger.584,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191315.67210000008 576037.938099999, 191344.5311000012 576052.6251000017, 191376.2811000012 576069.063099999, 191408.0311000012 576084.938099999)"
oeverconstructie_verticaal_legger.585,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206519.6561000012 582243.7501000017, 206484.32809999958 582228.438099999)"
oeverconstructie_verticaal_legger.586,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (188528.16310000047 572304.621100001, 188504.93809999898 572256.6871000007, 188504.21909999847 572255.5001000017, 188502.56210000068 572251.0001000017, 188499.95309999958 572244.8121000007, 188492.59409999847 572231.063099999, 188485.48409999907 572216.813099999, 188478.2281000018 572212.6141000018, 188474.7441000007 572210.3500999995, 188456.28409999982 572170.120099999, 188437.6501000002 572128.8460999988)"
oeverconstructie_verticaal_legger.587,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (199958.57809999958 579472.0001000017, 199956.1561000012 579471.6251000017, 199921.0161000006 579466.8751000017, 199905.29710000008 579464.7501000017, 199903.5161000006 579464.5001000017, 199878.0161000006 579461.0621000007, 199855.09409999847 579458.1251000017, 199852.17210000008 579457.8121000007, 199850.73409999907 579457.6251000017, 199798.82809999958 579451.313099999, 199797.17210000008 579451.0621000007, 199747.48409999907 579445.0001000017, 199746.4061000012 579444.8121000007, 199736.7661000006 579443.7501000017, 199735.48409999907 579443.5001000017, 199728.84409999847 579442.9371000007, 199727.2661000006 579442.8121000007, 199709.84409999847 579442.563099999, 199706.56210000068 579442.563099999, 199691.09409999847 579441.188099999, 199641.18809999898 579436.563099999)"
oeverconstructie_verticaal_legger.588,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (201273.10209999979 579713.1561000012, 201271.93710000068 579717.2351000011)"
oeverconstructie_verticaal_legger.589,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (201271.93710000068 579717.2351000011, 201263.34209999815 579714.4670999981, 201256.57809999958 579707.9371000007)"
oeverconstructie_verticaal_legger.590,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (186035.93809999898 568300.9371000007, 186029.98409999907 568288.2501000017, 186032.7661000006 568284.313099999, 186045.3911000006 568277.8751000017, 186041.18710000068 568268.188099999, 186022.2501000017 568272.6871000007)"
oeverconstructie_verticaal_legger.591,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (184170.0161000006 565642.6251000017, 184161.46909999847 565637.938099999, 184143.1251000017 565627.5001000017, 184119.2811000012 565613.1251000017, 184094.0001000017 565596.8751000017, 184077.73409999907 565586.3751000017, 184066.29710000008 565578.8121000007, 184060.82809999958 565575.0001000017, 184058.8911000006 565573.6871000007, 184043.43710000068 565563.063099999)"
oeverconstructie_verticaal_legger.592,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (183504.1561000012 564909.3751000017, 183524.0161000006 564943.313099999)"
oeverconstructie_verticaal_legger.593,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (184397.48409999907 565839.0001000017, 184344.29710000008 565810.6251000017, 184314.60909999907 565795.3751000017, 184303.30110000074 565789.2901000008, 184295.4061000012 565785.0410999991, 184293.1741000004 565783.8401000015, 184257.93809999898 565764.938099999, 184237.20309999958 565753.6251000017, 184207.85909999907 565737.5621000007, 184195.98409999907 565731.063099999, 184194.42210000008 565730.1251000017, 184193.1251000017 565729.313099999, 184178.60909999907 565722.3751000017)"
oeverconstructie_verticaal_legger.594,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (185958.35909999907 568280.6871000007, 185918.0001000017 568193.6251000017)"
oeverconstructie_verticaal_legger.595,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (189806.06309999898 573221.8121000007, 189728.0161000006 573163.7501000017, 189624.71909999847 573090.1251000017)"
oeverconstructie_verticaal_legger.596,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191425.42009999976 574892.1261, 191413.0951000005 574858.2490999997, 191399.9963000007 574828.621100001, 191399.44900000095 574827.383200001)"
oeverconstructie_verticaal_legger.597,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176236.8911000006 556891.5001000017, 176241.67210000008 556895.2501000017, 176267.95309999958 556917.6251000017)"
oeverconstructie_verticaal_legger.598,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (200237.4059999995 579518.6251000017, 200246.06309999898 579520.0001000017, 200247.57809999958 579520.188099999, 200255.23409999907 579521.2501000017, 200297.34409999847 579528.6251000017, 200298.6561000012 579528.8121000007, 200302.81309999898 579529.563099999, 200350.79710000008 579541.9371000007, 200352.23409999907 579542.313099999, 200379.29710000008 579549.563099999)"
oeverconstructie_verticaal_legger.599,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (185958.35909999907 568280.6871000007, 185965.3911000006 568296.5626000017)"
oeverconstructie_verticaal_legger.600,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176190.9061000012 556863.438099999, 176157.42709999904 556834.7780999988, 176136.0251000002 556816.563099999)"
oeverconstructie_verticaal_legger.601,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206484.32809999958 582228.438099999, 206421.48409999907 582206.0621000007, 206324.3440000005 582173.7501000017)"
oeverconstructie_verticaal_legger.602,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176190.9061000012 556863.438099999, 176191.67210000008 556864.063099999, 176236.8911000006 556891.5001000017)"
oeverconstructie_verticaal_legger.603,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (188903.79610000178 572678.6070999987, 188798.31210000068 572610.5621000007)"
oeverconstructie_verticaal_legger.604,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (208897.21909999847 583796.0001000017, 208897.34409999847 583793.0001000017, 208899.67210000008 583790.6251000017, 208908.23409999907 583791.1871000007, 208908.68710000068 583791.2501000017, 208915.48409999907 583791.6251000017, 208926.43710000068 583791.8121000007, 208926.8751000017 583791.8751000017, 208932.93809999898 583791.9371000007)"
oeverconstructie_verticaal_legger.607,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (209854.20309999958 583632.1490999982, 209854.22709999979 583632.1521000005)"
oeverconstructie_verticaal_legger.608,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (209854.20309999958 583632.1490999982, 209854.22709999979 583632.1521000005, 209876.46909999847 583634.8751000017, 209887.81909999996 583636.2991000004, 209905.35909999907 583638.5001000017, 209935.20309999958 583642.2501000017, 209966.32809999958 583646.0001000017, 209980.6411000006 583647.688099999, 209981.5001000017 583648.0001000017, 209996.4061000012 583653.563099999, 209996.7751000002 583653.7331000008)"
oeverconstructie_verticaal_legger.609,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (209854.20309999958 583632.1490999982, 209853.77820000052 583632.0967999995, 209839.35209999979 583630.3121000007, 209825.89909999818 583628.6220999993, 209817.46909999847 583627.563099999, 209786.5001000017 583623.688099999, 209770.9061000012 583621.7501000017, 209768.34409999847 583621.5001000017, 209747.2501000017 583627.563099999, 209742.22410000116 583629.0020999983)"
oeverconstructie_verticaal_legger.610,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (192046.7811000012 576571.313099999, 192021.17210000008 576549.313099999, 191987.73409999907 576519.2501000017, 191979.93809999898 576511.2501000017)"
oeverconstructie_verticaal_legger.611,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175167.31210000068 555346.2501000017, 175160.2831000015 555322.3720999993, 175158.3310999982 555314.4791000001)"
oeverconstructie_verticaal_legger.612,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (201055.32809999958 579657.0001000017, 201071.8751000017 579645.563099999)"
oeverconstructie_verticaal_legger.613,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175686.57809999958 556106.2501000017, 175678.2501000017 556096.813099999, 175663.2661000006 556070.5001000017, 175644.8911000006 556035.3751000017)"
oeverconstructie_verticaal_legger.614,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (202787.2811000012 580863.6871000007, 202785.34409999847 580860.3751000017, 202782.0001000017 580853.188099999)"
oeverconstructie_verticaal_legger.615,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (205596.71909999847 582032.6251000017, 205596.2661000006 582030.1251000017, 205593.31309999898 582027.9371000007, 205586.6411000006 582026.438099999, 205580.34409999847 582025.6871000007)"
oeverconstructie_verticaal_legger.616,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175646.18710000068 556178.063099999, 175621.57809999958 556140.0001000017, 175609.2811000012 556121.5621000007, 175596.3911000006 556104.5621000007, 175581.1561000012 556087.0001000017, 175566.70820000023 556072.5522000007, 175555.09409999847 556060.938099999)"
oeverconstructie_verticaal_legger.617,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (201463.85909999907 579825.0001000017, 201439.21909999847 579819.5001000017, 201412.04710000008 579813.188099999, 201402.09409999847 579810.6251000017, 201400.31210000068 579810.2501000017, 201374.2811000012 579803.7501000017, 201371.82809999958 579803.0621000007, 201358.7811000012 579799.6251000017, 201340.9061000012 579795.0621000007, 201338.95309999958 579794.563099999, 201318.96909999847 579789.0621000007, 201319.1251000017 579789.188099999, 201319.04710000008 579789.188099999, 201316.68710000068 579788.7501000017, 201300.5311000012 579784.6251000017, 201282.73409999907 579780.0621000007, 201278.2661000006 579778.8751000017, 201276.8751000017 579778.563099999, 201242.18809999898 579769.6871000007, 201219.18809999898 579763.8121000007, 201217.6411000006 579763.3751000017, 201206.95309999958 579760.6251000017)"
