OBJECTID,PUIC,NAAM,REF_BORDSEIN_PUIC,REF_BORDSEIN_NAAM,AZIMUT,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
456,f135cc95-4cb7-48f6-b84c-2d4365401f3c,SJ_61AR,dd3f11d7-cd62-4b3a-8490-e05cfdd383e4,,-145,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"14,920796",-11.405244,"-11,405244",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Veendam,VDM,PPLG,255360.13099999,569678.61199999,2.982,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.10451729,6.88578678,14.920796
457,4ea0c8ec-00c1-4b12-984e-2fbb83e2e13e,SJ_2009L,83ec2ee9-fe9b-4143-b7bd-1da76e274164,AL_2009L,-86,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,151821",4.772764,"4,772764",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Arnhem,AH,PPLG,188564.741,444391.88799999,29.988,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.98690611,5.87583164,90.151821
458,0f2fd1b5-32c6-441d-9ca8-ef48eec8cca7,SJ_995R,2112aaf8-ce62-4fc5-94cb-f9599ec956d4,,-162,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"23,842379",23.591265,"23,591265",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,,,,90118.64299999,394324.01799999,3.13099999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.53414982,4.45208329,23.842379
459,44ceee3d-00dd-4999-a95b-94c1dbd77583,SJ_995V,5514d945-878b-4685-b1c9-3d7e3ce5b46c,,-214,60,Bestaand,587,d,587,587_d,Diemen,Wgm-Dmn,Watergraafsmeer - Diemen ,"906,964459",3.543039,"3,543039",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Watergraafsmeer Ringbaan Aansl.,WGMRBA,PPLG,126686.567,484427.31199999,4.38199999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.34702715,4.9716818,906.964459
460,201fe439-4008-47fe-bc57-eab2ccb77450,SJ_501R,0602cf31-e7d6-4987-af40-a8f58b741b1f,,-40,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,377215",35.807575,"35,807575",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136131.14199999,455471.753,3.629,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08718727,5.11189902,35.377215
461,3290e692-9151-477c-9d0c-a04f0a39fee4,SJ_1010R,8ba8ff3d-0112-4aa6-9437-c81236deda40,,-54,60,Bestaand,520,c,520,520_c,Maastricht,Mt-Glk,Maastricht - Lanaken (B) ,"36,937970",23.779395,"23,779395",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht Lijnwerkplaats,MTWPL,NCBG,177057.86499999,318737.635,47.029,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.85803936,5.70045546,36.93797
462,c115532c-7d7d-4a1d-b60b-f1642fe21da4,SJ_215AP,87e7586a-4448-4c89-a316-7c8f5ead6725,,-230,60,Bestaand,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,"58,130136",24.094685,"24,094685",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Uitgeest,UTG,PPLG,108746.288,503766.26,0.164,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.51960802,4.70573906,58.130136
463,bb67bf86-17d9-4739-b812-749d989f947d,SJ_1325L,0ab18d23-db93-4851-9ab4-523bdad704b2,,-80,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,310883",-69.353877,"-69,353877",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,82908.301,454373.646,0.516,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07294769,4.33566864,100.310883
464,d1fbdbf5-62a7-4e7c-9c8d-2f2c5acb0b5c,SJ_2597V,0efc7148-4863-4276-bf99-1c64e8cd0d8d,2696,-212,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,144947",-45.137587,"-45,137587",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136074.307,455711.32699999,4.65599999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08933861,5.1110565,35.144947
465,6e65612b-e78a-488d-84f0-b6e1972e9906,SJ_397L,3c870b2c-8aa5-47d5-958a-2e8cf9749cc7,,-227,60,Bestaand,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"43,680487",-13.914761,"-13,914761",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort Bokkeduinen,BKD,PPLG,153018.13,462776.26199999,5,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Midden,52.15315843,5.35824465,43.680487
466,884eb65d-52a9-4de9-98eb-115e33bbe1be,SJ_251Q,cfa94308-412b-4f90-b381-86889f0da33e,,-247,283,Bestaand,815,c,815,815_c,Roodeschool Eemshaven,Eem-Bkkd,Eemshaven - Borkumkade ,"203,005723",0.068152,"0,068152",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Eemshaven Industrie Aansluiting - Emshaven,EEMIA-EEM,Vrije baan,250907.25599999,608994.995,2.297,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.45850889,6.83108882,203.005723
467,44b96e8a-6848-4a63-af91-7f03e882cbb0,SJ_906V,09d8ded9-2365-421c-9c13-30bfdc6b1b20,AL_906V,-221,60,Bestaand,607,b,607,607_b,Winterswijk,Zp-Ww,Zutphen - Winterswijk ,"44,299660",3.988887,"3,988887",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Winterswijk,WW,PPLG,246732.891,442428.223,36.252,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.96269581,6.72195626,44.29966
468,247e79a6-9e94-478c-8321-39d7cc212c27,SJ_1369L,cda05967-e8e4-4a9e-b68f-778d7d7d05c4,,-76,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,313859",-44.706722,"-44,706722",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,82904.846,454398.22999999,0.582,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07316818,4.33561306,100.313859
469,c2d1d8d5-8297-42bb-9387-24713c933b43,SJ_53AV,e6541216-9445-4236-ac57-dfbd80a302a8,,-40,60,Bestaand,560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,"25,285553",-38.393298,"-38,393298",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag Centraal,GVC,PPLG,82136.98699999,455226.891,0.354,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.08051471,4.32423785,25.285553
470,4f1507fd-d9ff-4fce-8dd6-5767c05ef40a,SJ_67BR,e2050c2f-5c39-49e9-b4dc-d6b100d4c5b3,,-49,60,Bestaand,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,"0,145996",3.530208,"3,530208",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,PPLG,240952.851,486665.40999999,11.43399999,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.36114245,6.64907033,0.145996
471,f8217f14-1ea7-4917-8a3e-07391c235213,SJ_885V,0cd6f907-11d3-4a3b-8a44-dde511ce9b52,,-91,60,Bestaand,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"1,508718",105.55659,"105,556590",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Cartesiusweg,UTCTW,NCBG,134772.242,456680.38299999,2.088,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.09800246,5.09200081,1.508718
472,72c0e063-1055-4ccc-8b13-e7fe3173ab63,SJ_1353L,54944921-729a-48c1-b696-442c98a996f9,,-76,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,254205",-19.402285,"-19,402285",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,82961.713,454419.46999999,0.479,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07336646,4.33643791,100.254205
473,223866a2-1791-41dc-8b31-153ce7ebbd1f,SJ_93V,cc5f530f-9916-4da0-9af5-0efd7927c951,,210,60,Bestaand,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,"42,926991",5.975696,"5,975696",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Alkmaar - Uitgeest,AMR-UTG,Vrije baan,110529.624,516277.027,1.495,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.63218679,4.73033798,42.926991
474,9c3a5c40-816b-41c2-9987-53d44d53ac8e,SJ_956L,df007b9e-fcd4-4d30-ab6a-1ab1b5ae6d24,AL_956L,-94,60,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,241050",-52.521138,"-52,521138",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Velperbroek Aansl.,VA,NCBG,191969.916,443220.14299999,14.26699999,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.97615828,5.92527513,0.24105
475,37fae2a7-12de-4419-981d-32ce6737bc46,SJ_920V,fc090b07-fdcd-4e64-8c69-6a7c211120c8,,-57,60,Bestaand,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,"17,267797",7.382991,"7,382991",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Heerlen,HRL,PPLG,195269.858,322997.49099999,106.907,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.89533804,5.95956027,17.267797
476,f60dc507-0255-4063-a64a-251f7d417020,SJ_933BT,eab65d33-47da-46ae-9fa2-b2992ae1eb5c,,-183,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,038939",26.807239,"26,807239",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL_36,NCBG,210042.382,374631.69699999,21.39699999,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.35820169,6.17744725,69.038939
477,781d76d0-1182-41d8-9b05-38fd6f2384fc,SJ_912V,66b9c4f5-3b4e-4cef-a826-e75b96c24a7f,,-245,283,Bestaand,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"33,402890",-6.591875,"-6,591875",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek,KFH_53-16D,NCBG,101953.017,426451.033,-0.574,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.82414311,4.61774023,33.40289
478,ed2af7f6-86e3-4de7-bd3d-6982fd45a4ad,SJ_317AL,09665a54-1e09-4ef2-ad81-fd2f780c00c6,,-5,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"22,564313",-9.857955,"-9,857955",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,188177.844,335522.596,48.10499999,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.0083759,5.85991393,22.564313
479,97ce5bfd-64df-4171-90fb-a9abe790e7a9,SJ_3785BV,0b1c4039-5a59-426d-9bff-04eddb1eecd8,,-51,283,Bestaand,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"37,209348",-9.465645,"-9,465645",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek,KFH,PPLG,98836.32399999,428648.995,1.6,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.84359228,4.5721789,37.209348
480,6d02ae40-19a9-48ce-984e-6d2e19246de7,SJ_3911L,4a3cd607-2546-4ca4-acf2-3a674bd95a21,AL_3911L,-226,283,Bestaand,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"30,268411",35.147389,"35,147389",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,Derden - Overig - VAM,Utrecht Industrieterrein Lage Weide,UTILW,NCBG,132593.312,459099.69,1.573,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.11966317,5.0600433,30.268411
481,66a36e12-d0ff-4a74-91cf-71b72541a8e5,SJ_931R,943f9910-ea06-4969-9a95-e38d49bfb080,,-185,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,037748",15.933334,"15,933334",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL_36,NCBG,210031.601,374629.84499999,21.463,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.3581861,6.1772922,69.037748
482,04c2105a-fe12-416a-9327-92f0d4c0e95b,SJ_910L,d776d57a-7d08-4421-9fb8-cc04b549b544,AL_910L,-102,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,032949",127.392265,"127,392265",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,Derden - Overig - NS,Velperbroek Aansl.,VA,NCBG,191806.89999999,442998.992,15.324,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.97418143,5.92287889,0.032949
483,f1fd0a1a-3900-4db8-be86-62623d4c2a4f,SJ_915R,5f48c546-b96c-4ad2-842a-cf8c0ee81dbb,,-341,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,713439",-44.538141,"-44,538141",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,188023.252,334706.658,49.366,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.00105081,5.85763661,21.713439
484,5ab386f7-aefe-49f2-ab42-d9035fd36861,SJ_977R,0ed6381c-5c40-4749-9004-a3d046d1a3b4,AL_977R,-38,60,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,410304",-136.736159,"-136,736159",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,Derden - Overig - NS Onderhoud & Service (vastgesteld op 03-04-2018),Leidschendam Werkplaats,LDD,NCBG,86119.92699999,454523.722,-0.557,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07470508,4.3824762,18.410304
485,b5611615-865e-4636-8a17-88f0506a4acb,SJ_955R,61705b20-dd8c-4324-a420-70f383bf0277,,-101,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"24,805127",-29.907322,"-29,907322",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS31,NCBG,180669.029,578640.06099999,1.071,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19380231,5.77127096,24.805127
486,bf52d919-44f6-4939-9c6c-fae786733d9b,SJ_932R,1d4ede86-b924-4f33-a93c-e82ef8acfa41,,-32,60,Bestaand,527,b,527,527_b,Haarlem,Hlm-Utg,Haarlem - Uitgeest ,"0,940800",17.180574,"17,180574",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,,,,103122.905,489439.13199999,4.157,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Noord-West,52.39034865,4.62511667,0.9408
487,42df8c16-f3fb-4331-91ae-b90c26cfa5b7,SJ_261L,5ad94f03-c5f9-49ad-8fb0-ea8a88b17b22,,-318,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"28,868191",-8.364118,"-8,364118",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Zutphen,ZP,PPLG,211075.57399999,463163.58299999,10.19999999,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.15379555,6.20659942,28.868191
488,cc55cd8f-499f-464d-9579-5e5d0021fff8,SJ_133S,ee7e78cf-e775-415d-866e-810cac0d7ce2,,-197,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,341191",-23.358351,"-23,358351",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,,,,177390.603,317906.71899999,46.84899999,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.85055758,5.70512956,0.341191
489,a078a186-64a1-4ee3-b4ab-b0ccff8eef38,SJ_901R,82d5dc84-17da-42cf-af52-24684f2ef110,,-116,60,Bestaand,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"17,684519",-4.512797,"-4,512797",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM_12-13,NCBG,103198.857,489145.63199999,4.351,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Noord-West,52.38771817,4.6262776,17.684519
490,0e6ea3d8-d491-4ce7-8722-be0f3827622f,SJ_131L,73bd9a74-e838-4357-8a34-61e082fc6c53,,-280,60,Bestaand,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,"49,987207",-5.554216,"-5,554216",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Enkhuizen,EKZ,PPLG,148322.481,523588.06699999,2.77099999,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.69966317,5.2884226,49.987207
491,4aaf9032-cec5-4768-9f52-c9e203672d6b,SJ_425V,417a8973-9641-409a-9cd5-c69a63940727,,-237,60,Bestaand,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"22,959294",9.561592,"9,561592",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Kleine Binckhorst,BKHK,NCBG,84037.822,453935.533,0.368,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.06915628,4.35223238,22.959294
492,7991da0b-1a01-4e11-af97-465cb384f7d5,SJ_1541L,dc69c5d8-2e2b-46e0-b830-9433d283bf86,,-18,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"2,062134",-121.983237,"-121,983237",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61197.92399999,440264.11499999,5.16099999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94290625,4.0229395,2.062134
493,5856c917-d98f-4ccc-a8d2-1c913c7a958f,SJ_817R,7c7d4a0e-81d1-47bd-99cf-3e147d117184,AL_817R,-86,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,611642",-68.056135,"-68,056135",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Arnhem Berg,AHB,NCBG,189025.426,444439.201,29.483,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.98730332,5.88254266,90.611642
494,59e01242-32d3-4339-bf46-742a9f34d4f2,SJ_971L,228ef7ed-9949-429c-8794-d350f2222392,,-290,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,619056",-52.275283,"-52,275283",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS31,NCBG,181461.351,578830.368,1.00099999,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19547374,5.7831412,25.619056
495,36ada4d4-4690-4668-90ad-0526fea56c91,SJ_49BL,17c385ca-bb16-40cd-bc57-a869247d97cb,,-204,60,Bestaand,520,b,520,520_b,Maastricht,Fvs-Mt,Visé (B) - Maastricht ,"28,371487",5.909656,"5,909656",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT,PPLG,177540.37599999,317463.242,47.649,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.84656542,5.70722867,28.371487
496,6a5a3aa2-d4f6-4cdf-91b7-3ae1629d9596,SJ_933V,c8f1cf6a-7175-4595-92cb-404940a719e4,,-240,60,Bestaand,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,764101",-78.728583,"-78,728583",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Hengelo Tractieterrein,HGL_Tractie,NCBG,251694.154,475667.69199999,21.44,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.26053604,6.80356385,45.764101
497,7db3a17d-7537-401c-a9a2-f152a0f3b957,SJ_49S,c0346f52-63b7-46cc-8c70-7c4b56d1a10e,,-58,60,Bestaand,606,b,606,606_b,Almelo,Dv-Aml,Deventer - Almelo ,"37,538876",-9.747557,"-9,747557",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,PPLG,240771.587,486803.742,11.663,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.36241384,6.64644513,37.538876
498,01bac000-a5fd-4f99-bee4-3e7fb6c777cc,SJ_4505S,e4227334-9850-4abe-abf5-621f81d3884f,,-50,60,Bestaand,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,"0,015543",0.39102,"0,391020",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Valburg,BRVAL,PPLG,181789.185,435401.884,8.92099999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.90647176,5.77649524,0.015543
499,4192a4b1-fc0c-4c3d-a82f-38299bad5764,SJ_57AV,df8e3d53-a5ac-46c7-a3af-a67afe356541,,-40,60,Bestaand,560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,"25,304770",-26.015175,"-26,015175",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag Centraal,GVC,PPLG,82135.138,455249.685,0.343,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.08071931,4.32420601,25.30477
500,f419dfde-b549-4eb8-aac7-1627a5e71bc0,SJ_903L,8d840e15-f664-49af-8c0d-d737cff75e41,,-80,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,196436",-41.852756,"-41,852756",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Hoorn,HN,NCBG,132205.053,517658.39899999,-0.788,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.64593804,5.05040016,32.196436
501,38882921-ad04-4ee6-9210-7ab5ab7c0e38,SJ_18L,,,-337,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,083952",-41.547578,"-41,547578",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,NCBG,148785.089,412096.39399999,6.50699999,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.69760437,5.29730562,47.083952
502,003c3e8f-293c-4055-9334-61ec1702f055,SJ_9273L,deddf241-ccc6-4913-bad1-6ee28dee76a8,AL_9273L,-340,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,262071",26.034062,"26,034062",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig - NSM,Utrecht Maliebaan,UTM,NCBG,137438.95999999,455496.89899999,2.92799999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08745622,5.13097903,16.262071
503,2aba6670-7139-45e9-9069-fcb88cb0b281,SJ_817L,d1b8060f-054f-47ad-9bd0-3b87702ad61a,AL_817L,-86,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,611497",-63.36747,"-63,367470",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Arnhem Berg,AHB,NCBG,189025.29,444434.51199999,29.53099999,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.98726118,5.88254021,90.611497
