OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
1734,737,6.5,6.3,6.3,6.5,,,4,47,17,9ef40114-d2db-4673-84fb-4d7b299277f8,IJ.242,,330006.786827087,2780.36772862146
1735,MV191,10.5,10.2,10.2,10.5,,,2,17,6,680462e5-7759-4211-bb82-a430c2a02edf,ZW.250,,254444.08821106,2991.13321929036
1736,VH110,-2,-2,-2,-2,,,1,9,1,eb4307d0-58e9-4c5f-be08-da214b5f9fc1,ZR.246,,304883.404098511,3603.94886904386
1737,VH2055,-1.4,-1.4,-1.4,-1.4,,,1,2,8,46b807f9-60be-435d-bdd5-d5d7676fdb9b,ZR.244,,99207.9695892334,1927.93129841975
1738,VH2056,0.1,0.01,0.01,0.1,,,1,2,8,2c7e4db5-8eda-4989-b38d-01c8b4fc9f56,ZR.244,,269055.85345459,2233.94183948552
1739,VH2071,-0.45,-0.9,-0.9,-0.45,,,1,2,8,2d66164e-e2c8-43ef-8ae0-99936b0a72f1,ZR.244,,153075.928977966,3110.55442826269
1740,VH2074,-0.8,-1.3,-1.3,-0.8,,,1,2,8,8a3f26f6-5c2b-4e8a-a51c-dd56c2473dbc,ZR.244,,200387.98274231,2107.32385149328
1741,557,9.89,9.89,9.89,9.89,,,4,52,19,ec47183f-e0e8-412c-a8b7-b14310768bf0,IJ.242,,168263.519195557,2057.3140826809
1742,119,-0.3,-0.7,-0.7,-0.3,,,5,76,13,be73a746-fc55-463b-93ca-00000003bf0b,ZR.248,,1330825.87259674,7423.03244163395
1743,VH2037,-1.15,-1.3,-1.3,-1.15,,,1,19,1,59c756af-fe4e-4cd1-ab15-3c6aca58dd3e,ZR.246,,126699.604301453,1533.98347082632
1744,OV661,12.5,12.5,12.5,12.5,13.2,13.2,2,3,2,598b424b-129a-4dbd-85e5-1fd0aa45c24a,ZW.250,,116336.544303894,2566.85960409113
1745,OV662,14.35,14.35,14.35,14.35,14.6,14.6,2,10,11,73d32142-244f-4761-a4c7-f13b1dd17ea4,ZW.250,,806551.899963379,5377.90173124069
1746,OV342,13.9,13.9,13.9,13.9,14.4,14.4,2,10,11,f7635145-670f-4b77-a0f5-1eb342da0fa3,ZW.250,,1127202.00257874,7714.0750922519
1747,MV225,12.6,12.6,12.6,12.6,12.6,12.6,2,17,6,652d3ae6-e1c4-4e15-8fb1-da3523e8a064,ZW.250,,130927.860275269,1882.34735488806
1748,766,8.55,8.2,8.2,8.55,,,4,61,17,aba0707c-b71e-427c-a401-b55f9e4b6944,IJ.242,,905653.052856445,5942.38905476593
1749,767,8.9,8.6,8.6,8.9,,,4,61,17,47200c0b-978c-4e84-90b7-55aa5c6e71c1,IJ.242,,765450.717254639,3947.99909998124
1750,769,6.46,6.46,6.46,6.46,,,4,61,17,47029337-9eab-4e86-8bd8-3ebec05a7f0c,IJ.242,,846101.89931488,5258.9158064528
1751,774,8.65,8.3,8.3,8.65,,,4,28,17,35578908-3853-4933-ab18-ba55556afe24,IJ.242,,638931.981498718,4500.38080688337
1752,776,8.3,8.3,8.3,8.3,,,4,28,17,0ad27a44-aacb-4789-8602-aac9d49af108,IJ.242,,762892.674507141,4705.02236412162
1753,782,6.9,6.6,6.6,6.9,,,4,52,19,ce3f327d-72aa-4a8f-b960-5fdbd2dcddba,IJ.242,,3124635.66228485,10293.3162363601
1754,OV610,11,11,11,11,,,2,3,2,790729c2-01e0-488f-891b-828c218e58f9,ZW.250,,6836073.65021515,17535.5506190257
1755,629,4.8,4.75,4.75,4.8,,,4,53,19,b16c3d3a-e8ee-4802-b04b-a3433d447ded,ZW.241,,830161.137565613,4464.24667210261
1756,618,10.25,9.9,9.9,10.25,,,4,52,19,92363cf3-9e97-4fc4-9d9d-98cfed80da62,IJ.242,,742771.617828369,4963.72358502593
1757,1022,-0.3,-0.5,-0.5,-0.3,,,4,59,19,6543b290-5bbe-470a-ad85-9d3a03494281,ZW.242,,204425.899665833,2018.64269363201
1758,522,5,5,5,5,,,4,47,17,c86f9a80-6eda-49ef-9985-54c174455799,IJ.242,,2270070.20967102,7030.25800107094
1759,155,-0.6,-1,-1,-0.6,,,5,75,13,24b838d7-9ebd-401d-bcaa-7f6d483c06e8,ZR.249,,1638177.81137085,12274.4127477623
1760,552,6.81,6.81,6.81,6.81,,,4,47,17,ca0a01fc-c96d-450b-abc1-fd0b423fe3f1,IJ.242,,731445.314949036,3993.50313331991
1761,559,10.43,10.43,10.43,10.43,,,4,52,19,e60fe21d-067b-4879-8c00-8091349c6446,IJ.242,,118712.716087341,1785.26911960829
1762,9,-0.25,-0.65,-0.65,-0.25,,,5,75,13,7e2e7ee4-6bff-4516-887d-022a4ff916d5,ZR.249,,402500.295425415,3010.79009059668
1763,OV293,10.9,10.8,10.8,10.9,,,2,3,2,ae309507-da72-461a-8691-d96f2fc8ef28,ZW.250,,669369.556213379,3385.87105982852
1764,130,-0.1,-0.5,-0.5,-0.1,,,5,75,13,acc3e4b8-55fd-4503-8b1c-1d41da28b373,ZR.249,,388856.793449402,3583.54268165555
1765,WA354,8.3,8.15,8.15,8.3,9.24,9.24,2,22,9,9f1e38fa-9241-4851-8064-7b1b64cd0ae8,ZW.250,,1910539.51623535,8976.36822591909
1766,WA355,9.6,9.3,9.3,9.6,10.07,10.07,2,22,9,2a52a62a-becd-4c1b-96fc-91024389068c,ZW.250,,2383125.43188477,7782.62746537626
1767,WA356,9.7,9.6,9.6,9.7,9.89,9.89,2,22,9,a67371ac-ce67-4634-89fe-cc3c57ddea5b,ZW.250,,304752.743927002,3414.48435873648
1768,777,8.35,7.9,7.9,8.35,,,4,52,19,e9705079-9da3-42fe-b98e-de1f3c17cd5e,IJ.242,,11684024.8650665,20969.44602887
1769,780,6.05,6,6,6.05,,,4,52,19,ae676b75-0e7a-41d6-aaaa-f31eeca2e149,IJ.242,,867076.676528931,4560.61906086303
1770,781,7.9,7.6,7.6,7.9,,,4,52,19,bf2dd85d-5448-4b00-a037-fa77f15c5099,IJ.242,,2188284.84379578,7925.30828766269
1771,791,9.3,9.1,9.1,9.3,,,4,52,19,c1d5c244-587b-416f-82be-88e3a6a3c15c,IJ.242,,386984.980110168,2782.81040329104
1772,WA096,0.95,0.45,0.45,0.95,,,2,22,9,ac6baaa1-304b-4831-abc2-4165cfd5cd7d,ZW.250,,2611115.15910339,11259.0232725233
1773,480,-0.2,-0.2,-0.2,-0.2,,,4,60,19,0d197a5e-c606-4cf8-a5ba-1a47be9e70ca,IJ.241,,10650651.434082,20258.5404244985
1774,WA120,1.65,1.3,1.3,1.65,,,2,22,9,bba55f86-928f-4da7-b299-b0a393769b62,ZW.250,,949383.369117737,5548.53559654847
1775,RM451,10.3,10,10,10.3,,,2,13,10,8ac7c8a1-7106-4216-8c26-02ebfa2793e6,ZW.250,,7840561.65428162,13582.7389462001
1776,475,0.2,0.2,0.2,0.2,,,4,60,19,7135aa61-bc97-4f8e-acf5-39192912c30a,IJ.241,,1629310.93050385,7871.50190210221
1777,WA218,3.7,3.3,3.3,3.7,,,2,22,9,1024bf34-8a57-4793-bbd4-872350aebbfc,ZW.250,,1473923.380867,7290.05796777545
1778,564,9.05,8.9,8.9,9.05,,,4,61,17,cf96e855-d485-4493-b695-81b765e8a144,IJ.242,,651275.963821411,5145.13031779344
1779,560,4.75,4.75,4.75,4.75,,,4,47,17,0810e5fe-1a43-422e-9dbd-08d015eea3b4,IJ.242,,836843.150527954,4045.56563704402
1780,562,8.27,8.27,8.27,8.27,,,4,61,17,394b5b9d-663f-45a3-baf8-e7b5daa1675a,IJ.242,,161611.896812439,2056.54464733002
1781,563,8.56,8.56,8.56,8.56,,,4,61,17,ac085a35-feca-43b3-8c68-f2498f5e5fa2,IJ.242,,961617.329734802,5061.89459242712
1782,572,4.2,4.2,4.2,4.2,,,4,47,17,80a960cf-72f8-455f-83eb-d2e5b7b1d5b7,IJ.242,,646632.169807434,3317.93298413356
1783,573,8.58,8.58,8.58,8.58,,,4,52,19,e82264e6-ffe7-42b3-a1dc-12a382210f07,IJ.242,,268869.917510986,3003.48206485378
1784,588,7.7,7.7,7.7,7.7,,,4,47,17,9527643e-fe62-4ee8-bd70-b8bebb2b40ce,IJ.242,,1700923.91796875,5993.53245886728
1785,WA363,11.8,11.8,11.8,11.8,12.1,12.1,2,22,9,296499b3-7c85-415b-9e75-46d5980ca911,ZW.250,,228530.222114563,2263.68517991155
1786,WA357,10,9.9,9.9,10,10.4,10.4,2,22,9,08cc0588-7222-4f94-b6da-4dc5c0f5ffca,ZW.250,,722435.134185791,3944.71669095023
1787,WA358,10.15,10.15,10.15,10.15,10.78,10.78,2,22,9,c7571b6e-dc1a-4f35-b7b7-4d650587647b,ZW.250,,333310.651794434,3225.67377262447
1788,WA359,10.6,10.6,10.6,10.6,10.79,10.79,2,22,9,01dbe3e9-5672-4b66-bfbc-861bcf4592dc,ZW.250,,753445.539382935,4901.36582444209
1789,WA361,11.3,11.3,11.3,11.3,11.4,11.4,2,22,9,2ec49424-a481-4748-b729-e7253bfcf16b,ZW.250,,19953.1613540649,661.920009667421
1790,WA362,10.7,10.7,10.7,10.7,10.91,10.91,2,22,9,1815961e-5837-4116-8394-b1614b5bb7c4,ZW.250,,367521.083679199,2996.3942481957
1791,789,9.25,9.1,9.1,9.25,,,4,52,19,771595ac-a9be-45d5-a362-222e0a0c0d90,IJ.242,,1483901.00260162,5830.50017130963
1792,790,8.8,8.6,8.6,8.8,,,4,52,19,562c7ada-4244-4eb2-9a2a-9f5b91cb77b9,IJ.242,,671394.392417908,3546.02214400131
1793,783,6.8,6.6,6.6,6.8,,,4,52,19,d886451a-10d0-4c98-b6dc-e7ac2f3b8f41,IJ.242,,800570.428985596,3923.64508710766
1794,785,7.65,7.45,7.45,7.65,,,4,52,19,f563bf76-94d3-46a8-8b01-16ae3e2908fe,IJ.242,,3381646.19447327,9956.16561118707
1795,787,8.65,8.45,8.45,8.65,,,4,52,19,e0e78962-4a79-46bd-970e-d2547722cf84,IJ.242,,284135.291992188,3723.77908506647
1796,OV412,15.75,15.45,15.45,15.75,,,2,10,11,ad93097a-1860-4d5d-8be2-a099ab58bde6,ZW.250,,565603.388259888,3404.31965208518
1797,149,-1,-1.2,-1.2,-1,,,5,42,14,0ffa3e38-db66-46b4-95fb-ac529878b910,ZR.248,,1890799.9339447,10491.0351876739
1798,817,5.75,5.75,5.75,5.75,,,4,47,17,f9ee0afc-3c90-49d7-87e2-661344fc15ea,IJ.242,,6452431.3732605,62029.326203115
1799,617,9.9,9.7,9.7,9.9,,,4,52,19,0f1d6afb-5964-462a-981d-e5352346d7bf,IJ.242,,703948.747970581,3503.01319887747
1800,WA387,2.95,2.95,2.95,2.95,,,2,22,9,2a6a034b-c5a7-4a35-bcf5-402b2fcb11bb,ZW.250,,62108.8517227173,1401.50032512322
1801,48,-0.6,-1.2,-1.2,-0.6,,,5,78,13,cb33771e-166b-477f-a9d1-675145c82c45,IJ.252,,176294.253913879,1962.22320488361
1802,611,4.1,4,4,4.1,,,4,47,17,85947436-f6a1-4a47-b348-277501bcaf80,IJ.242,,1094020.32319641,6651.01481215573
1803,595,7.1,6.9,6.9,7.1,,,4,47,17,5d45caf7-85b4-42c9-b8bd-6a90318b6a8b,IJ.242,,723133.691322327,4256.79377896608
1804,610,3.35,3.35,3.35,3.35,,,4,47,17,579c9489-1305-4a77-960e-396fcb919fcf,IJ.242,,441686.74155426,2852.46765586237
1805,657,9.8,9.8,9.8,9.8,,,4,61,17,ffc19b90-80a5-4f3b-9c77-b2e021b01f0a,IJ.242,,1942346.9750824,7980.0426634273
1806,WA365,11.4,11.4,11.4,11.4,11.43,11.43,2,22,9,c033630c-ce41-4b88-8a82-0156e82213e8,ZW.250,,194991.882499695,2234.36010120046
1807,WA366,12.4,12.4,12.4,12.4,12.58,12.58,2,22,9,a019cd46-da7e-4ccb-9096-dcafa7aec7bb,ZW.250,,92664.8529815674,1149.44086182537
1808,WA367,11.7,11.7,11.7,11.7,11.73,11.73,2,22,9,41fc25a6-3553-44b3-a572-48480ace1f9b,ZW.250,,365255.088020325,2931.24759999216
1809,WA368,12.1,12.1,12.1,12.1,12.3,12.3,2,22,9,3202eee8-4513-404f-82c0-6b1c3ce34183,ZW.250,,205049.192405701,2252.27694284439
1810,WA369,11.15,11.15,11.15,11.15,11.43,11.43,2,22,9,13bad037-6ab7-43d2-b509-339d9a7d8a71,ZW.250,,219212.023826599,2349.24155368428
1811,WA364,11.6,11.6,11.6,11.6,11.7,11.7,2,22,9,1936a947-4548-482e-8521-8a25163223c6,ZW.250,,33825.3317718506,768.346799625199
1812,WA370,10.8,10.8,10.8,10.8,11,11,2,22,9,9d7e07ef-2979-4a12-9053-9213abba949b,ZW.250,,225459.391906738,2340.96617315459
1813,831,6.1,6.1,6.1,6.1,,,4,47,17,a519b68c-3a78-4efc-beaf-58084c15de2a,IJ.242,,728241.705497742,4788.50374035434
1814,792,10.96,10.96,10.96,10.96,,,4,52,19,ced5fe10-1966-4bac-9174-27e4d0693ee4,IJ.242,,3521003.74860382,9529.73163647554
1815,793,10.61,10.61,10.61,10.61,,,4,52,19,e98291c7-9d46-481c-8c67-cc6a59e818ac,IJ.242,,4043771.96231079,12422.7323994544
1816,RM008,10.6,10.25,10.25,10.6,,,2,13,10,65f70667-e4c1-4975-b986-af6f2573257c,ZW.250,,1750325.89532471,6228.38606572943
1817,452,1.2,0.85,0.85,1.2,,,4,41,19,81fd78bb-86ff-4329-ab01-9134f54be733,ZW.241,,3008905.809021,8913.41544059152
1818,VH42,-0.5,-1.1,-1.1,-0.5,,,1,16,1,f37c8f78-8fa4-40c6-839b-f02ec6df94d7,ZR.246,,1746314.0174942,8768.3719446304
1819,498,4.3,4.1,4.1,4.3,,,4,31,19,f90f971b-27ed-463a-b6fe-94981ceb5494,ZW.241,,2509579.16244507,9764.02690128077
1820,517,4.6,4.2,4.2,4.6,,,4,31,19,3111656b-aee5-4e68-bbb6-b94abb61ca8f,ZW.241,,4235114.82778168,9696.27619337714
1821,VH2005,4.4,4.2,4.2,4.4,,,1,19,1,9686e41c-cbb2-4421-89a1-36063a021e8e,ZR.246,,632012.951759338,3793.8129963442
1822,VH2006,5.83,5.63,5.63,5.83,,,1,19,1,2b2fb40a-337f-4c01-b821-0819d731b832,ZR.246,,1385491.94398499,5412.77365609738
1823,MV104,5.07,5.07,5.07,5.07,,,2,13,10,89381d9a-9c9f-4fe5-a7e8-78816f434f2b,ZW.250,,69789.9589767456,1454.61948528393
1824,MV106,5.85,5.85,5.85,5.85,,,2,13,10,6eb14565-6f84-4c25-9fa6-c89d6ee2ec7a,ZW.250,,488975.713500977,4394.44713367055
1825,MV108,5.1,4.85,4.85,5.1,,,2,13,10,374a443b-f788-4a6f-b148-e014e7d30c0d,ZW.250,,795943.0027771,4797.03339362606
1826,MV110,5.2,5.2,5.2,5.2,,,2,13,10,79fba248-3a52-4f3d-9fd7-36baf64be836,ZW.250,,1733512.72631836,6323.24474925486
1827,WA371,10.7,10.65,10.65,10.7,11,11,2,22,9,a3a2c82d-3f2a-43e6-8fd6-a49897acd3cd,ZW.250,,512413.826950073,4043.09796532813
1828,WA372,11.35,11.3,11.3,11.35,11.52,11.52,2,22,9,8d3d4c8a-5282-44c6-a837-d4e0ec3c9287,ZW.250,,314832.265701294,3621.79579208263
1829,WA373,11,11,11,11,11.11,11.11,2,22,9,d7099961-6f74-4924-a8e0-fe565f940a4f,ZW.250,,144964.146614075,2256.66169894899
1830,WA374,12.2,12.2,12.2,12.2,12.31,12.31,2,22,9,af58855c-8b5e-4a2e-9cb6-cb8ae8e7b071,ZW.250,,536812.528182983,3204.82762627889
1831,WA375,11.55,11.55,11.55,11.55,11.66,11.66,2,22,9,51f53435-5d8d-424c-a6e4-0b87b7356307,ZW.250,,906284.882156372,6027.46829000257
1832,WA377,12.2,12.2,12.2,12.2,12.6,12.6,2,22,9,2820e870-57bf-4f16-a6e9-2561bad4cda5,ZW.250,,1401887.5302887,6126.93387362766
1833,933,4.85,4.85,4.85,4.85,,,4,47,17,1cdb0da0-1f68-441e-9c64-58c9a4d07977,IJ.242,,182670.486076355,1832.06394781161
1834,VH98,-1.2,-1.5,-1.5,-1.2,,,1,16,1,f31bac13-8b17-41d5-878f-da819c0ca17d,ZR.246,,414585.500038147,3268.75277098703
1835,911,4.5,4.5,4.5,4.5,,,4,47,17,65bc731c-ce6e-4bf4-b4dd-bcbce905cd13,IJ.242,,352401.750457764,2567.33574365789
1836,830,4.75,4.75,4.75,4.75,,,4,47,17,e96d5aea-1122-4582-9b3b-d529f4a7ef38,IJ.242,,967542.215415955,4437.08615563088
1837,963,12.03,12.03,12.03,12.03,,,4,61,17,5c49ce2e-1713-428c-99c0-924567b308d8,IJ.242,,2996790.55848694,7279.53463986404
1838,964,11.57,11.57,11.57,11.57,,,4,61,17,1108420e-25c2-4a5e-a9b4-5cd4a2044f5e,IJ.242,,320866.510910034,2730.10917777717
1839,121,-1,-1.2,-1.2,-1,,,5,76,13,09c29d1a-db33-457a-84de-1786957e630b,IJ.246,,136703.875389099,1741.30309762867
1840,752,4,4,4,4,,,4,60,19,7ea4d877-336b-4efe-a03c-f69e3443d2ff,ZW.241,,3852873.33235168,15648.2935960157
1841,RM006,11,10.65,10.65,11,,,2,13,10,204a23d0-3585-4507-8f1b-1e5788944999,ZW.250,,874613.996528625,4435.59295239226
1842,WA070,1.85,1.5,1.5,1.85,,,2,22,9,7e6d148f-8dbb-4c07-a41e-3ef95e4022d2,ZW.250,,3511868.4391861,14594.9789657485
1843,WA108,1.3,0.9,0.9,1.3,,,2,22,9,9eb17b1b-4640-42ee-997c-fb3eda567be2,ZW.250,,2510541.63684845,9935.78732775052
1844,MV114,7.25,7,7,7.25,,,2,17,6,7a3320c4-0764-44a3-b4d1-b0ff270a5775,ZW.250,,2315783.73956299,8177.51590997417
1845,VL207,0.1,-0.15,-0.15,0.1,,,1,20,7,732a2308-69c8-4901-8acc-a04559b9a2bd,ZR.246,,651197.513847351,3231.51791530833
1846,VL187,1.1,1.1,1.1,1.1,,,1,20,7,0a108454-bdc0-4f2f-8604-849b5d22f4fb,ZR.246,,670942.752319336,3512.12527385856
1847,VL236,1.75,1.25,1.25,1.75,,,1,20,7,0504c9f9-98fa-4d5f-8786-8a4f87eb4d8e,ZR.246,,85277.5575942993,1271.68092905203
1848,VL166,4.65,4.4,4.4,4.65,,,1,20,7,65ffeb59-1f95-4b93-8e69-2db1c59673b4,ZR.246,,803910.241424561,5762.14139820548
1849,VL181,2.45,2.2,2.2,2.45,,,1,20,7,276d19f3-dd41-452d-9fa1-17cd36b6453c,ZR.246,,513706.183609009,4175.67022845619
1850,VL184,2.2,1.9,1.9,2.2,,,1,20,7,7559a007-cfbd-4bd0-b800-4cfb9c45a8d7,ZR.246,,1159763.13496399,4759.18915346341
1851,VL172,3.7,3.7,3.7,3.7,,,1,20,7,de8eb02a-f020-4eb2-837c-9d2f67aa4aca,ZR.246,,431144.433273315,3432.46306889752
1852,WA378,12.3,12.3,12.3,12.3,13.26,13.26,2,22,9,ebad03c8-fcca-4341-911e-7110529e71c2,ZW.250,,284798.528945923,5370.27583452958
1853,WA379,11.7,11.7,11.7,11.7,11.89,11.89,2,22,9,a2c61203-2e0f-450b-9f8d-3a60e98793d2,ZW.250,,723029.302749634,6187.5057097285
1854,WA380,13.4,13.4,13.4,13.4,13.68,13.68,2,22,9,09f6bdb1-a44d-4df5-b5f6-f6ab04de9e55,ZW.250,,1324368.73249817,6693.55188062613
1855,OV663,10.7,10.7,10.7,10.7,10.8,10.8,2,3,2,8030f763-ff99-44c0-95da-05b82caf2bc3,ZW.250,,623145.029258728,4017.87023295532
1856,OV664,11.3,11.3,11.3,11.3,11.37,11.37,2,3,2,0d80907e-d318-4a23-9093-251486edee4d,ZW.250,,187397.504493713,2314.0596436117
1857,OV666,11.4,11.4,11.4,11.4,11.5,11.5,2,3,2,cce6fdfe-e1ec-4094-a19b-f0d292ac545e,ZW.250,,150511.059448242,2052.5377372806
1858,1000,4.31,4.31,4.31,4.31,,,4,47,17,cbc12872-09d0-4c77-9a4c-094991abb01d,IJ.242,,294475.407371521,2492.21490976132
1859,965,9.04,9.04,9.04,9.04,,,4,61,17,9bfd6a62-b51a-4e5f-bffd-4208abfd707b,IJ.242,,535565.706474304,3021.03304321644
1860,966,10.06,10.06,10.06,10.06,,,4,61,17,639ce01b-002a-4697-b54a-e3c5c05fa1d9,IJ.242,,891349.305709839,4592.01657735793
1861,967,9.1,8.95,8.95,9.1,,,4,52,19,cfa87865-bc57-4969-aab3-96641524416f,IJ.242,,427478.917198181,2732.13790643411
1862,VH2120,0.9,0.9,0.9,0.9,,,1,2,8,32200586-33a6-47ac-97de-7df46d4c5dd8,ZR.243,,222169.11516571,3252.48794487403
1863,VH2121,0.9,0.9,0.9,0.9,,,1,2,8,006d4ffc-a6a7-4328-a653-5196e3463c58,ZR.243,,44028.9869537354,928.192913279961
1864,25,-1.15,-1.2,-1.2,-1.15,,,5,34,14,9aa5f1fc-04e3-412d-bda6-f2b0530313fd,ZR.248,,264447.281745911,2695.67897647909
1865,VL247,0.7,0.4,0.4,0.7,,,1,20,7,11e5ebcb-e541-4bf5-ba67-85abafe21aae,ZR.246,,1547905.95953369,9522.19438507861
1866,VL175,4.15,3.8,3.8,4.15,,,1,20,7,1df248e2-e956-42a0-a05b-6b6595e0ef8b,ZR.246,,200475.970779419,2469.63877870817
1867,OV396,14.4,14.4,14.4,14.4,,,2,10,11,8a7c6afe-afbc-4eec-9303-d67e1d3c8953,ZW.250,,989248.075401306,5321.63124229356
1868,OV402,14.2,13.7,13.7,14.2,,,2,3,2,235c624a-7fc3-450d-aa9f-e6b2943fa256,ZW.250,,2855383.45079041,8274.99231181403
1869,OV628,14.9,14.4,14.4,14.9,,,2,3,2,da77266f-2c77-44b7-a7a1-918123984697,ZW.250,,2325882.31951141,9672.32074098614
1870,OV420,15.83,15.83,15.83,15.83,,,2,10,11,e1713c4b-e58f-4155-9536-135e17bbae40,ZW.250,,591008.174636841,3379.36640163616
1871,OV310,16.7,16.4,16.4,16.7,,,2,10,11,26029e43-e396-4a5c-8729-d6656fc1d952,ZW.250,,2161610.33895874,6570.02302178583
1872,OV667,11.15,11.15,11.15,11.15,11.28,11.28,2,3,2,c6c4c388-3ee5-4416-b117-2ff3ee4cc228,ZW.250,,600264.232772827,4256.80122967434
1873,OV669,9.3,9.1,9.1,9.3,9.45,9.45,2,3,2,fb58a291-9bc8-4fa9-a6ed-58853056822a,ZW.250,,1176162.50299072,5403.14817948174
1874,OV670,9.1,9.1,9.1,9.1,9.25,9.25,2,3,2,7c8b6853-43a6-4bb8-8596-0063175492db,ZW.250,,295124.570953369,2662.68625498915
1875,OV671,7.6,7.6,7.6,7.6,8.3,8.3,2,3,2,948cbf73-cc56-4aab-a92e-64e95714905a,ZW.250,,329208.416763306,3653.39332188256
1876,OV672,6.8,6.8,6.8,6.8,8.11,8.11,2,3,2,1a912cff-85bf-48e1-887e-21d6c3b56379,ZW.250,,241191.376358032,2347.32712286993
1877,OV673,9.45,9.45,9.45,9.45,9.5,9.5,2,3,2,a4cce0fb-f52f-46b5-a53c-d64cefa1c261,ZW.250,,218198.305252075,2184.09470977921
1878,VL288,5.3,5,5,5.3,,,1,20,7,fdbe5d19-a08f-4fe6-9b20-a87f78f96c8c,ZR.246,,132940.166069031,1821.18365217665
1879,OV280,10.65,10.2,10.2,10.65,,,2,3,2,bf7e021d-6b2c-4e76-83b7-04ffa8db3b7f,ZW.250,,4035659.51131439,16792.7426986692
1880,52,-0.2,-0.6,-0.6,-0.2,,,5,34,13,7a04d403-3aba-4ebb-84de-d9559103796b,ZR.248,,148789.867988586,1858.50342100953
1881,OV330,14.3,13.7,13.7,14.3,,,2,3,2,2ee89e0c-2d10-445a-80bf-d03516682a3b,ZW.250,,2568001.49642944,9783.60190578302
1882,OV358,14,13.3,13.3,14,,,2,3,2,384e67b3-e7e6-4bdc-9fde-08f805e0bc2a,ZW.250,,3174143.61889648,14866.4107758677
1883,47,-0.6,-1,-1,-0.6,,,5,78,13,d405c2a2-ba8f-4492-9a71-1c4003801bdc,IJ.252,,315809.365402222,3882.15341108019
1884,WA122,1.8,1.8,1.8,1.8,,,2,22,9,05e6c228-2f1c-455e-80e5-80ac869ff22a,ZW.250,,341061.513778687,10965.2288389646
1885,OV153,5.15,5,5,5.15,,,2,3,2,2813b5ac-1bce-4d39-8a05-9bb398aec1ee,ZW.250,,1398619.74674225,8295.40680744515
1886,WESTH 21,0.9,0.7,0.7,0.9,,,2,4,3,6d1b5e03-8ff9-4a99-955c-0f1150a265b8,ZW.250,,1554191.28366089,5773.31209139368
1887,WESTH 19,1.2,0.9,0.9,1.2,,,2,4,3,879d2c2b-6f69-446a-8ac9-c928f2f9ec61,ZW.250,,2069211.63388062,6210.28250489366
1888,189,-1.2,-1.6,-1.6,-1.2,,,5,79,14,3ee5cb02-1555-40c5-b3df-625cf0439f1c,ZR.248,,208838.233657837,3519.59430233478
1889,OV630,5.74,5.74,5.74,5.74,,,2,3,11,64286e5c-6dee-4e8b-9c80-bfaddbe7388c,ZW.250,,699249.833053589,19526.6757793695
1890,MV001,15.4,15.4,15.4,15.4,,,2,14,10,8d7d4756-19da-4610-84bc-06f90f957ec6,ZW.250,,821224.251251221,4883.18318610963
1891,VH2009,2.3,2.3,2.3,2.3,,,1,19,1,4101597d-a48b-4aa6-8c1c-ba203ba4f7ae,ZR.246,,2069642.79034424,5884.85234678031
1892,VH2011,-0.3,-0.3,-0.3,-0.3,,,1,19,1,55f2065f-02ea-4f46-967e-4526c2149657,ZR.246,,420446.407485962,3271.62153141866
1893,WA242,5.75,5.75,5.75,5.75,6.15,6.15,2,22,9,4b82b223-f611-42bf-8931-ee1b014a1338,ZW.250,,195449.91217041,2026.96855279162
1894,OV678,7.8,7.8,7.8,7.8,7.89,7.89,2,3,2,0903191c-c21d-4d3f-9a60-b821948448f5,ZW.250,,30085.0596313477,832.074606285607
1895,MV018,14.1,14.1,14.1,14.1,14.15,14.15,2,10,11,25f3f082-0970-403c-b170-cd1996db4faa,ZW.250,,724662.159484863,4069.13234756699
1896,OV675,7.5,7.5,7.5,7.5,7.89,7.89,2,3,2,9d5fec7a-dfe1-4b9c-bfa0-e49360ec37a4,ZW.250,,262231.373062134,2628.48047890147
1897,OV676,7.1,6.9,6.9,7.1,7.88,7.88,2,3,2,08a3348d-41d2-466d-b3e9-33d75eaa221b,ZW.250,,415701.023239136,4543.11423721556
1898,OV677,6.3,6.3,6.3,6.3,6.5,6.5,2,3,2,82b85cb9-fc46-4080-b5ea-6cebdfdc576a,ZW.250,,156800.87424469,2360.65703220303
1899,OV674,8.45,8.45,8.45,8.45,8.62,8.62,2,3,2,3b85b583-596f-4ace-97d7-8a8c15defc37,ZW.250,,53712.0803604126,973.43764191046
1900,OV679,8.1,8.1,8.1,8.1,8.15,8.15,2,3,2,d3ef883b-0b78-435c-b6c8-575300635267,ZW.250,,10152.5159225464,479.398797388331
1901,MEPPEL,0.73,0.73,0.73,0.73,,,2,13,10,cd2a0833-d8e2-43a2-a696-498a8a82a2e4,ZW.250,,285390.171730042,10302.2030897785
1902,VH69,-1.1,-1.2,-1.2,-1.1,,,1,16,1,61f6653e-86fe-4fa0-99fb-650f71f3d421,ZR.246,,350927.25969696,3027.22972125185
