FID,DD_BIJGEWERKT,ID,BOOMSOORT,PLANTJAAR,MONUMENTAAL,WAARDEVOL,HERDENKINGSBOOM,BOOMTYPE,STADSDEEL,SNOEICYCLUS,SNOEIPLANNING,STAMDIAMETER,STANDPLAATS,WIJKEN,STRAATNAAM,KAPVERGUNNING,KROONDIAMETER,PARTICIPATIE,HOOGTE,GROEIPLAATSVERBETERING,BOOMSTRUCTUUR,TOEKOMSTVERWACHTING,BESCHRIJVING_QRCODE,HOOGTE_EXACT,GEOMETRIE
GRN_BOMEN.61879,2023-02-02,61879,Liriodendron tulipifera 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2026 (2022),tot 0.2 m,Gras: Infiltratievoorziening (B),t Acker,,,3,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.52000046,POINT (182019.866 427888.261)
GRN_BOMEN.45059,2023-02-02,45059,Populus canescens Witte van Haamstede 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Drieskensacker 10,,15,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.87000084,POINT (182030.185 427932.519)
GRN_BOMEN.45060,2023-02-02,45060,Populus canescens Witte van Haamstede 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Drieskensacker 10,,21,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.79999924,POINT (182035.776 427938.853)
GRN_BOMEN.45061,2023-02-02,45061,Populus canescens Witte van Haamstede 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Drieskensacker 10,,13,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.13999939,POINT (182036.414 427932.02)
GRN_BOMEN.61880,2023-02-02,61880,Liriodendron tulipifera 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2026 (2022),tot 0.2 m,Gras: Infiltratievoorziening (B),t Acker,,,3,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,6.19999981,POINT (182029.162 427903.684)
GRN_BOMEN.33732,2023-02-02,33732,Alnus glutinosa 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Gras: Oever,t Acker,Hillekensacker  14,,14,,12 tot 18 m,,Groenstructuur vlakken,Sterk verminderd (5 - 10 jaar),,14.42000008,POINT (181782.579 427526.312)
GRN_BOMEN.32901,2023-02-02,32901,Metasequoia glyptostroboides 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Hillekensacker  14,,16,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.56999969,POINT (181762.774 427567.431)
GRN_BOMEN.33498,2023-02-02,33498,Salix sepulcralis Chrysocoma 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Hillekensacker  14,,17,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.96999931,POINT (181767.433 427584.513)
GRN_BOMEN.32902,2023-02-02,32902,Metasequoia glyptostroboides 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Hillekensacker  14,,15,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.26000023,POINT (181756.59 427567.101)
GRN_BOMEN.32900,2023-02-02,32900,Fraxinus excelsior X,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Begrazingsweide,t Acker,Hillekensacker  14,,25,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.5,POINT (181752.04 427601.785)
GRN_BOMEN.33499,2023-02-02,33499,Metasequoia glyptostroboides 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Gras: Begrazingsweide,t Acker,Hillekensacker  14,,15,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.37999916,POINT (181751.277 427563.743)
GRN_BOMEN.32638,2023-02-02,32638,Carpinus betulus 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Verharding,t Acker,Hillekensacker  12,,5,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,8.35000038,POINT (181880.338 427554.113)
GRN_BOMEN.32641,2023-02-02,32641,Acer platanoides 0,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Gazon (B),t Acker,Hillekensacker  22,,7,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.25,POINT (181954.342 427550.077)
GRN_BOMEN.33417,2023-02-02,33417,Tilia x europaea -,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Gazon (B),t Acker,Hillekensacker  21,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,8.56999969,POINT (182005.908 427554.938)
GRN_BOMEN.32639,2023-02-02,32639,Carpinus betulus 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Verharding,t Acker,Hillekensacker  12,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,10.65999985,POINT (181874.332 427539.54)
GRN_BOMEN.32644,2023-02-02,32644,Acer platanoides 0,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Gazon (B),t Acker,Hillekensacker  22,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,7.84000015,POINT (181961.219 427533.887)
GRN_BOMEN.32645,2023-02-02,32645,Acer platanoides 0,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Gazon (B),t Acker,Hillekensacker  22,,5,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,8.59000015,POINT (181968.768 427529.786)
GRN_BOMEN.32877,2023-02-02,32877,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Beplanting: Sierplantsoen,t Acker,Hillekensacker  12,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,14.97999954,POINT (181888.609 427529.646)
GRN_BOMEN.33731,2023-02-02,33731,Acer platanoides 0,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Gras: Gazon (B),t Acker,Hillekensacker  22,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,8.85999966,POINT (181952.048 427538.897)
GRN_BOMEN.47788,2023-02-02,47788,Liquidambar styraciflua 0,2017,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),tot 0.2 m,Gras: Gazon (B),t Acker,Hillekensacker  21,,3,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,6.34000015,POINT (182026.083 427551.606)
GRN_BOMEN.54016,2023-02-02,54016,Carpinus betulus Columnaris,2012,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2026 (2022),tot 0.2 m,Verharding,t Acker,Hillekensacker  12,,3,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,7.19999981,POINT (181876.774 427531.212)
GRN_BOMEN.32629,2023-02-02,32629,Carpinus betulus 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Verharding,t Acker,Hillekensacker  15,,8,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,9.02000046,POINT (181921.777 427658.518)
GRN_BOMEN.32874,2023-02-02,32874,Carpinus betulus Fastigiata 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Verharding,t Acker,Hillekensacker  17,,7,,6 tot 12 m,,Wijkstructuur,Verminderd (10 - 15 jaar),,8.71000004,POINT (181953.196 427695.623)
GRN_BOMEN.32623,2023-02-02,32623,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.5 tot 1.0 m,Verharding,t Acker,Hillekensacker  15,,10,,18 tot 24 m,,Wijkstructuur,Normaal (> 15 jaar),,18.54000092,POINT (181975.602 427678.31)
GRN_BOMEN.32862,2023-02-02,32862,Carpinus betulus 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.2 tot 0.3 m,Verharding,t Acker,Hillekensacker  15,,4,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,9.81000042,POINT (181928.527 427671.067)
GRN_BOMEN.32631,2023-02-02,32631,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Acker,Hillekensacker  15,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,16.72999954,POINT (181925.808 427648.882)
GRN_BOMEN.32878,2023-02-02,32878,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Acker,Hillekensacker  15,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,17.26000023,POINT (181930.641 427652.757)
GRN_BOMEN.32879,2023-02-02,32879,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Acker,Hillekensacker  15,,8,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,18,POINT (181931.732 427659.919)
GRN_BOMEN.33727,2023-02-02,33727,Pyrus communis 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Acker,Hillekensacker  15,,10,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,10.80000019,POINT (181937.498 427676.405)
GRN_BOMEN.33724,2023-02-02,33724,Quercus palustris 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2026 (2022),0.3 tot 0.5 m,Verharding,t Acker,Hillekensacker  15,,12,,18 tot 24 m,,Wijkstructuur,Normaal (> 15 jaar),,17.10000038,POINT (182013.868 427660.165)
GRN_BOMEN.25088,2023-02-02,25088,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,23.89999962,POINT (182416.519 424881.912)
GRN_BOMEN.25089,2023-02-02,25089,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bos,Staddijk,Park staddijk,,10,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,25.85000038,POINT (182419.561 424877.675)
GRN_BOMEN.25090,2023-02-02,25090,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.70000076,POINT (182422.711 424882.238)
GRN_BOMEN.25093,2023-02-02,25093,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,26.30999947,POINT (182395.663 424873.765)
GRN_BOMEN.25094,2023-02-02,25094,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.03000069,POINT (182427.758 424885.008)
GRN_BOMEN.25206,2023-02-02,25206,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.39999962,POINT (182421.19 424885.062)
GRN_BOMEN.25207,2023-02-02,25207,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,24.12000084,POINT (182413.695 424880.934)
GRN_BOMEN.25208,2023-02-02,25208,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,20.95000076,POINT (182403.267 424876.154)
GRN_BOMEN.25210,2023-02-02,25210,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,23.18000031,POINT (182429.605 424883.053)
GRN_BOMEN.57296,2023-02-02,57296,Fraxinus excelsior X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,19,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,22.96999931,POINT (182360.144 424866.502)
GRN_BOMEN.57297,2023-02-02,57297,Fraxinus excelsior X,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,,,15,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,22.60000038,POINT (182369.659 424875.701)
GRN_BOMEN.57298,2023-02-02,57298,Fraxinus excelsior X,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,15,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,20.12000084,POINT (182375.052 424877.921)
GRN_BOMEN.57299,2023-02-02,57299,Fraxinus excelsior X,1965,,,,Niet vrij uitgroeiend,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,10,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,21.77000046,POINT (182405.185 424887.119)
GRN_BOMEN.57300,2023-02-02,57300,Betula pendula 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.95999908,POINT (182412.48 424885.533)
GRN_BOMEN.57301,2023-02-02,57301,Fraxinus excelsior X,1970,,,,Niet vrij uitgroeiend,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,10,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.35000038,POINT (182423.899 424890.925)
GRN_BOMEN.57302,2023-02-02,57302,Quercus rubra 0,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,,,11,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.90999985,POINT (182444.199 424883.63)
GRN_BOMEN.57304,2023-02-02,57304,Acer pseudoplatanus 0X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,17,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,14.31000042,POINT (182531.426 424868.088)
GRN_BOMEN.57305,2023-02-02,57305,Acer pseudoplatanus 0X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,14,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,18.43000031,POINT (182535.866 424859.524)
GRN_BOMEN.87452,2023-02-02,87452,Fagus sylvatica 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,21.86000061,POINT (182493.579 424856.787)
GRN_BOMEN.87453,2023-02-02,87453,Fraxinus excelsior X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,19.5,POINT (182484.614 424859.619)
GRN_BOMEN.87454,2023-02-02,87454,Quercus palustris 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,10.52000046,POINT (182525.11 424851.177)
GRN_BOMEN.87455,2023-02-02,87455,Quercus robur 0,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Geen,Verminderd (10 - 15 jaar),,0,POINT (182517.548 424833.746)
GRN_BOMEN.87456,2023-02-02,87456,Quercus robur 0,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Verminderd (10 - 15 jaar),,19.28000069,POINT (182530.644 424828.951)
GRN_BOMEN.25039,2023-02-02,25039,Quercus robur 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Sterk verminderd (5 - 10 jaar),,19.67000008,POINT (182269.718 424837.19)
GRN_BOMEN.25195,2023-02-02,25195,Populus x canadensis Robusta X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,18,,24 m en hoger,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,27.04000092,POINT (182271.451 424812.906)
GRN_BOMEN.25312,2023-02-02,25312,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.26000023,POINT (182259.068 424833.871)
GRN_BOMEN.25028,2023-02-02,25028,Quercus robur 0,1980,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bos,Staddijk,Park staddijk,,17,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.82999992,POINT (182316.253 424824.655)
GRN_BOMEN.25064,2023-02-02,25064,Quercus robur 0,1955,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,20.05999947,POINT (182267.446 424829.618)
GRN_BOMEN.25065,2023-02-02,25065,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,20.26000023,POINT (182264.078 424837.765)
GRN_BOMEN.25066,2023-02-02,25066,Fraxinus excelsior X,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.89999962,POINT (182263.101 424841.35)
GRN_BOMEN.25071,2023-02-02,25071,Quercus robur 0,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.60000038,POINT (182262.435 424824.855)
GRN_BOMEN.25189,2023-02-02,25189,Quercus robur 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bos,Staddijk,Park staddijk,,12,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,15.80000019,POINT (182314.098 424833.037)
GRN_BOMEN.25192,2023-02-02,25192,Quercus robur 0,1955,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.82999992,POINT (182265.382 424834.506)
GRN_BOMEN.25313,2023-02-02,25313,Populus x canadensis Robusta X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,13,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,28.68000031,POINT (182276.7 424799.947)
GRN_BOMEN.25213,2023-02-02,25213,Fraxinus excelsior X,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,15.65999985,POINT (182438.929 425020.682)
GRN_BOMEN.25324,2023-02-02,25324,Carpinus betulus 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,11,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,13.31000042,POINT (182406.324 425008.864)
GRN_BOMEN.25101,2023-02-02,25101,Carpinus betulus 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,15.23999977,POINT (182421.519 425014.161)
GRN_BOMEN.24709,2023-02-02,24709,Quercus robur 0,1980,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Staddijk,Staddijk,,16,,12 tot 18 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,15.52999973,POINT (182396.44 425022.06)
GRN_BOMEN.25103,2023-02-02,25103,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,12,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.40999985,POINT (182364.599 424990.815)
GRN_BOMEN.25214,2023-02-02,25214,Carpinus betulus 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,11,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,13.44999981,POINT (182411.996 425009.037)
GRN_BOMEN.25215,2023-02-02,25215,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,12,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.81999969,POINT (182359.454 424986.421)
GRN_BOMEN.68054,2023-02-02,68054,Fraxinus excelsior X,1995,,,,Niet vrij uitgroeiend,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,,,13,,12 tot 18 m,,Groenstructuur vlakken,Zeer slecht (< 5 jaar),,15.40999985,POINT (182429.19 425016.427)
GRN_BOMEN.88435,2023-02-02,88435,Tilia x europaea -,2022,,,,,Dukenburg,,Snoeien 2023,tot 0.2 m,Gras: Schraal gras 1x,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,,,0,POINT (182379.995 424997.08)
GRN_BOMEN.88436,2023-02-02,88436,Tilia x europaea -,2022,,,,,Dukenburg,,Snoeien 2023,tot 0.2 m,Gras: Schraal gras 1x,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,,,2.3599999,POINT (182390.903 425001.688)
GRN_BOMEN.25105,2023-02-02,25105,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 1x,Staddijk,Park staddijk,,12,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.22999954,POINT (182317.451 424968.4)
GRN_BOMEN.25218,2023-02-02,25218,Carpinus betulus 0,1980,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Schraal gras 3x,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.20999908,POINT (182259.021 424945.332)
GRN_BOMEN.25106,2023-02-02,25106,Fagus sylvatica 0,1980,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Schraal gras 3x,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.10000038,POINT (182271.207 424950.344)
