objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
892;227.0;Tongelre;Muschberg, Geestenberg;Locomotiefstraat;Locomotiefstraat;428.31773043;83.1584964270433;"{""coordinates"": [[[5.514079126235189, 51.44449423987128], [5.513779386966446, 51.444563833584084], [5.513903735974038, 51.44473075377206], [5.514193628266271, 51.44463672398474], [5.514079126235189, 51.44449423987128]]], ""type"": ""Polygon""}";51.4446076986047, 5.513985666658749
893;228.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;2773.72646096;296.136824695808;"{""coordinates"": [[[5.472062447704573, 51.47930368534469], [5.471794144375523, 51.4792907931225], [5.471695643190062, 51.48042424056145], [5.4720603634546485, 51.480434445280615], [5.472062447704573, 51.47930368534469]]], ""type"": ""Polygon""}";51.479891942558574, 5.471901732288588
895;230.0;Strijp 2;Grasrijk;Grasmus;Grasmus;1209.58020646;168.632001439736;"{""coordinates"": [[[5.412119984745392, 51.439212490422115], [5.411224470495073, 51.43902953325464], [5.411126870928472, 51.43918726342461], [5.4120386660779785, 51.439365130246166], [5.412119984745392, 51.439212490422115]]], ""type"": ""Polygon""}";51.43919805096852, 5.4116237696416185
901;237.0;Gestel;Bennekel-Oost;Jan Hollanderstraat;Jan Hollanderstraat;400.0;80.0;"{""coordinates"": [[[5.4625253867988, 51.42171884571501], [5.462525089821128, 51.42153907216711], [5.462237552310303, 51.42153925794817], [5.462237848153347, 51.42171903149787], [5.4625253867988, 51.42171884571501]]], ""type"": ""Polygon""}";51.421629051891145, 5.46238146927085
902;477.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;4325.081265445;288.747123333821;"{""coordinates"": [[[5.453824853314365, 51.43950228163552], [5.453908034825783, 51.43949934590954], [5.454171306976061, 51.439398105350456], [5.454258740111103, 51.439143889489095], [5.453824288251336, 51.43911525669671], [5.4534313623523465, 51.43904038609053], [5.453039621208983, 51.43978577746044], [5.453557389834718, 51.439901013788315], [5.453824853314365, 51.43950228163552]]], ""type"": ""Polygon""}";51.439438355469434, 5.453606981803638
909;246.0;Woensel zuid;Oude Gracht-West;Odysseuslaan;Odysseuslaan;400.0;80.0;"{""coordinates"": [[[5.489573047984061, 51.464729751668465], [5.489572644167207, 51.46454997887416], [5.489284835026301, 51.46455023149985], [5.489285237706668, 51.46473000429546], [5.489573047984061, 51.464729751668465]]], ""type"": ""Polygon""}";51.46463999164365, 5.48942894122115
914;251.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;6471.583427005;356.992001427932;"{""coordinates"": [[[5.512701209811605, 51.43758786076303], [5.512664235189515, 51.43743158751497], [5.512723143455697, 51.43742634655544], [5.512620255015204, 51.436936397440235], [5.512799483475657, 51.436913479096134], [5.512758124396717, 51.43671867434325], [5.512569704525971, 51.43675018670767], [5.512521128714637, 51.43660780351581], [5.511602466954261, 51.436837891942744], [5.511781153589352, 51.43711454317357], [5.511863801893859, 51.43740763839376], [5.5119180710099185, 51.43762545681673], [5.511983713183177, 51.4376580243814], [5.512701209811605, 51.43758786076303]]], ""type"": ""Polygon""}";51.43713753096939, 5.5122450934507095
919;256.0;Woensel noord 1;Blixembosch-West;Topaasring;Topaasring;3014.08459644;307.722886198505;"{""coordinates"": [[[5.46121950473284, 51.4853260879281], [5.461094021589587, 51.4855041572356], [5.462619457887655, 51.486138241040365], [5.462850450709279, 51.48596587048796], [5.46121950473284, 51.4853260879281]]], ""type"": ""Polygon""}";51.48574077998166, 5.461966227791986
921;258.0;Strijp 2;Grasrijk;Nieuwe Sliffertsestraat;Nieuwe Sliffertsestraat;595.944456;99.5944628578134;"{""coordinates"": [[[5.420717022426309, 51.44016739800403], [5.420434375376794, 51.44015688090786], [5.420451532108037, 51.44042890109194], [5.420751129242451, 51.44042528124523], [5.420717022426309, 51.44016739800403]]], ""type"": ""Polygon""}";51.440295990590194, 5.420587335007033
922;278.0;Woensel noord 2;Heesterakker;Esperenkamp;Esperenkamp;400.0;80.0;"{""coordinates"": [[[5.491838593535419, 51.48420650896344], [5.491838180092629, 51.48402673635034], [5.491550247757095, 51.48402699457051], [5.491550660062891, 51.48420676718495], [5.491838593535419, 51.48420650896344]]], ""type"": ""Polygon""}";51.48411675182647, 5.491694420362103
923;279.0;Woensel noord 2;Tempel;Arendonkstraat;Arendonkstraat;400.0;80.0;"{""coordinates"": [[[5.477015558241035, 51.480001517484766], [5.477015203590138, 51.479821744797185], [5.4767272978033645, 51.47982196644556], [5.476727651316054, 51.48000173913431], [5.477015558241035, 51.480001517484766]]], ""type"": ""Polygon""}";51.47991174202469, 5.476871427737726
924;280.0;Gestel;Bennekel-Oost;Arcadeltstraat;Arcadeltstraat;554.33326956;95.94163484553239;"{""coordinates"": [[[5.458513606755463, 51.4204947891066], [5.4582179287681445, 51.420474752606594], [5.458246054784952, 51.420737566464496], [5.458518605377438, 51.420737399714824], [5.458513606755463, 51.4204947891066]]], ""type"": ""Polygon""}";51.42060944345407, 5.458372121544839
926;283.0;Stratum;Gijzenrooi;Eijerven;Eijerven;1113.90280554;134.994037058576;"{""coordinates"": [[[5.5129174804487695, 51.41887204212594], [5.512503553024828, 51.41883415520012], [5.512473927946102, 51.41920792890399], [5.512918300015274, 51.41916911759317], [5.5129174804487695, 51.41887204212594]]], ""type"": ""Polygon""}";51.419022588302596, 5.512695065083505
927;284.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bretagnehof;Bretagnehof;400.0;80.0;"{""coordinates"": [[[5.4528072180938345, 51.481581774702875], [5.4528069589812596, 51.481402001922824], [5.452519043427583, 51.481402163949966], [5.45251930140415, 51.4815819367315], [5.4528072180938345, 51.481581774702875]]], ""type"": ""Polygon""}";51.48149196938591, 5.4526631304766795
937;487.0;Gestel;Ooievaarsnest;Twickel;Rooswijck-Twickel;4778.92139485;298.629941187916;"{""coordinates"": [[[5.432676358531602, 51.41543021001501], [5.432874542523739, 51.41499978141953], [5.431350131671443, 51.41485172403097], [5.431245026375244, 51.41518767685631], [5.432209792928067, 51.41538129103832], [5.432676358531602, 51.41543021001501]]], ""type"": ""Polygon""}";51.415127938371064, 5.432068676094427
939;297.0;Gestel;Hanevoet;Nederhoven;Nederhoven;400.0;80.0;"{""coordinates"": [[[5.443830772204204, 51.41543001156076], [5.443830548711393, 51.41525023776147], [5.443543050945344, 51.41525037748617], [5.443543273303049, 51.415430151287836], [5.443830772204204, 51.41543001156076]]], ""type"": ""Polygon""}";51.41534019458321, 5.443686911290827
948;306.0;Stratum;Roosten;Verbeeklaan;Verbeeklaan;400.0;80.0;"{""coordinates"": [[[5.494852966495597, 51.413939241559525], [5.494852541645777, 51.41375946796338], [5.494565053528023, 51.41375973349408], [5.494565477242186, 51.413939507091534], [5.494852966495597, 51.413939241559525]]], ""type"": ""Polygon""}";51.413849487586305, 5.494709009728001
950;309.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Frejushof;Frejushof;400.0;80.0;"{""coordinates"": [[[5.435125088255242, 51.48907965466284], [5.435124898552534, 51.48889988185889], [5.4348369359277156, 51.48890000037517], [5.434837124492532, 51.48907977318052], [5.435125088255242, 51.48907965466284]]], ""type"": ""Polygon""}";51.48898982757855, 5.434981011806943
951;310.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Gascognehof;Gascognehof;400.0;80.0;"{""coordinates"": [[[5.452081165336544, 51.485639883654805], [5.452080908735645, 51.48546011087448], [5.451792967532298, 51.48546027113287], [5.451793222996933, 51.48564004391488], [5.452081165336544, 51.485639883654805]]], ""type"": ""Polygon""}";51.48555007745338, 5.4519370661503
952;311.0;Woensel noord 1;Achtse Barrier-Hoeven;Amienslaan;Amienslaan;2109.03952896;191.842863100214;"{""coordinates"": [[[5.448340428886487, 51.49157890998473], [5.447681645257802, 51.49121542307662], [5.447581697207414, 51.49172850356653], [5.4480263410362575, 51.4918669988968], [5.448340428886487, 51.49157890998473]]], ""type"": ""Polygon""}";51.49157587926918, 5.447904038333615
954;313.0;Woensel noord 1;Achtse Barrier-Hoeven;Rouenlaan;Rouenlaan;400.0;80.0;"{""coordinates"": [[[5.4461520084048995, 51.49222111467563], [5.446151774781346, 51.49204134195815], [5.445863792128369, 51.49204148763945], [5.445864024616093, 51.49222126035895], [5.4461520084048995, 51.49222111467563]]], ""type"": ""Polygon""}";51.49213130121713, 5.446007899982559
962;322.0;Woensel noord 2;Vlokhoven;Vlokhovenseweg;Vlokhovenseweg;6133.06933063;340.755447469405;"{""coordinates"": [[[5.483222096113757, 51.47315372443955], [5.48279155000545, 51.47319249696042], [5.483124010406002, 51.47404703540687], [5.484507549137435, 51.47374334246515], [5.483222096113757, 51.47315372443955]]], ""type"": ""Polygon""}";51.473603973369734, 5.483480626802932
964;324.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Champagnehof;Champagnehof;550.49033312;97.76155419934479;"{""coordinates"": [[[5.453262581148609, 51.48263747530402], [5.452826490279684, 51.482564432306255], [5.452751280550165, 51.48273722933495], [5.453187722799805, 51.48277259739454], [5.453262581148609, 51.48263747530402]]], ""type"": ""Polygon""}";51.48267639071332, 5.4529988638757585
970;331.0;Gestel;Bennekel-Oost;Van Beethovenlaan;van Beethovenlaan;400.0;80.0;"{""coordinates"": [[[5.4631649171156225, 51.42061372030406], [5.463164617623883, 51.420433946748325], [5.462877087091179, 51.420434134099736], [5.462877385448354, 51.42061390765727], [5.4631649171156225, 51.42061372030406]]], ""type"": ""Polygon""}";51.420523927261456, 5.463021001819717
971;332.0;Strijp 1;Lievendaal;Simon van Leeuwenstraat;Simon van Leeuwenstraat;400.0;80.0;"{""coordinates"": [[[5.43347141765621, 51.4419905685771], [5.433471235541614, 51.44181079527402], [5.433183570311376, 51.441810909585236], [5.4331837512922245, 51.441990682888694], [5.43347141765621, 51.4419905685771]]], ""type"": ""Polygon""}";51.4419007391403, 5.433327493700425
983;560.0;Strijp 1;Drents Dorp;Elburglaan;Elburglaan;16232.52595534;609.594615137679;"{""coordinates"": [[[5.43720411191487, 51.44771180171877], [5.43792562725095, 51.4470647183606], [5.438638338001363, 51.44733890709527], [5.439650218221003, 51.44651085009562], [5.438682339808429, 51.44609955902375], [5.437415291754123, 51.446691818792225], [5.43656179176487, 51.44744858275067], [5.43720411191487, 51.44771180171877]]], ""type"": ""Polygon""}";51.44686309859165, 5.4381489686733575
986;569.0;Stratum;Gerardusplein;Seringenstraat;Seringenstraat 2;77.75104092;35.4798500777128;"{""coordinates"": [[[5.489854021997446, 51.42323208212421], [5.4899695843679535, 51.423214613143465], [5.489948573680414, 51.42313381799279], [5.4898365122655886, 51.4231403689041], [5.489854021997446, 51.42323208212421]]], ""type"": ""Polygon""}";51.42318070656266, 5.489901121699555
987;573.0;Woensel noord 1;Achtse Barrier-Hoeven;Brestlaan;Brestlaan;306.55347104;71.9340291517257;"{""coordinates"": [[[5.4499632710956565, 51.493535149389764], [5.449994226077747, 51.4933385744823], [5.449796456422807, 51.49334355383555], [5.449749876687661, 51.493533640104744], [5.4499632710956565, 51.493535149389764]]], ""type"": ""Polygon""}";51.49343905317524, 5.449876278804142
988;575.0;Gestel;Rapelenburg;Diabellistraat;Diabellistraat;41.543117205;26.3752760250127;"{""coordinates"": [[[5.4646045818048785, 51.42379506504252], [5.464700922707791, 51.423756684847085], [5.464662979814645, 51.4237158115913], [5.4645666404258435, 51.4237550519717], [5.4646045818048785, 51.42379506504252]]], ""type"": ""Polygon""}";51.42375558295726, 5.464633886012171
990;574.0;Woensel noord 2;Blixembosch-Oost;Vuurpot;Vuurpot;1935.547884275;183.484051867422;;
994;396.0;Woensel noord 2;Blixembosch-Oost;Eeuwig Licht;Eeuwig Licht;1138.68217505;153.25814419380202;"{""coordinates"": [[[5.481393565492816, 51.485390041149955], [5.4810375391396535, 51.485549995623], [5.4817245748629855, 51.485864873375995], [5.481813759110642, 51.48577312936001], [5.481393565492816, 51.485390041149955]]], ""type"": ""Polygon""}";51.48561998814942, 5.481449066010454
997;400.0;Stratum;Genneperzijde;Jacob Reviuslaan;Jacob Reviuslaan 1;1366.65457917;154.973961333494;"{""coordinates"": [[[5.481317899978195, 51.42281049648976], [5.480816036777696, 51.422882994049665], [5.481230864628218, 51.42329592168865], [5.4814911962250275, 51.423175922485555], [5.481317899978195, 51.42281049648976]]], ""type"": ""Polygon""}";51.42302851594407, 5.481195460209355
998;401.0;Gestel;Genderbeemd;Nijenrode;Nijenrode;400.0;80.0;"{""coordinates"": [[[5.43891682009754, 51.422514620309634], [5.438916616223369, 51.42233484666525], [5.438629073863034, 51.42233497427689], [5.438629276601497, 51.42251474792269], [5.43891682009754, 51.422514620309634]]], ""type"": ""Polygon""}";51.42242479735279, 5.4387729466963055
1002;405.0;Woensel zuid;Oude Gracht-West;Galateastraat;Galateastraat;400.0;80.0;"{""coordinates"": [[[5.48733241824672, 51.46242577812874], [5.48733202330378, 51.46224600529707], [5.487044228711214, 51.46224625239245], [5.487044622517802, 51.462426025225405], [5.48733241824672, 51.46242577812874]]], ""type"": ""Polygon""}";51.46233601532007, 5.4871883231949665
1003;406.0;Woensel noord 2;Vaartbroek;De Kulder;B.P. Vaartbroek 1;596.31003532;98.0221515497113;"{""coordinates"": [[[5.496884591687163, 51.480499733885175], [5.496898736462822, 51.48074037728189], [5.497212595463735, 51.48072198902516], [5.4972410402264735, 51.48050183732597], [5.496884591687163, 51.480499733885175]]], ""type"": ""Polygon""}";51.48061356971882, 5.497056706401329
1012;415.0;Woensel zuid;Oude Toren;Vroenhof;Vroenhof;400.0;80.0;"{""coordinates"": [[[5.482995192817923, 51.45531379396549], [5.482994815143568, 51.455134021031576], [5.482707065491878, 51.455134257401554], [5.4827074420288, 51.45531403033675], [5.482995192817923, 51.45531379396549]]], ""type"": ""Polygon""}";51.455224025743064, 5.482851128870618
1014;417.0;Strijp 2;Zandrijk;Zandkrab;Zandkrab;1381.82368434;153.87264555650302;"{""coordinates"": [[[5.408990831613013, 51.44926179120578], [5.4092840414734145, 51.44946116429878], [5.409739822468782, 51.449102918183236], [5.409414069891721, 51.44895646250126], [5.408990831613013, 51.44926179120578]]], ""type"": ""Polygon""}";51.4491992866899, 5.409357813216588
1016;419.0;Gestel;Bennekel-West, Gagelbosch;Locatellistraat;Sportpark Dommeldal Zuid ( Locatellistraat );400.0;80.0;"{""coordinates"": [[[5.450518267249016, 51.41416222708189], [5.4502307762627495, 51.41416238323365], [5.450231025014014, 51.41434215699405], [5.45051851713387, 51.41434200084149], [5.450518267249016, 51.41416222708189]]], ""type"": ""Polygon""}";51.414252192096846, 5.4503746464149705
1017;420.0;Strijp 1;Schouwbroek;Boegstraat;Boegstraat;584.927183325;109.93606411235201;"{""coordinates"": [[[5.452065389058508, 51.43881172618982], [5.451866608815787, 51.43877884483863], [5.451699423351528, 51.43913020507541], [5.45190441127572, 51.43915920195082], [5.452065389058508, 51.43881172618982]]], ""type"": ""Polygon""}";51.43897055103564, 5.4518834639573885
1022;425.0;Tongelre;Muschberg, Geestenberg;Broekakkerseweg;B.P. Muschberg;1192.30855436;142.67949349035902;"{""coordinates"": [[[5.5208617011030725, 51.44473746795039], [5.520491480919628, 51.44472651522586], [5.520486609848661, 51.445136087943354], [5.520887120015909, 51.44512804431784], [5.5208617011030725, 51.44473746795039]]], ""type"": ""Polygon""}";51.44493468604335, 5.520680262204625
1032;435.0;Woensel noord 2;Blixembosch-Oost;Assepoester;Assepoester;400.0;80.0;"{""coordinates"": [[[5.485575814166335, 51.48702954665284], [5.485575425389728, 51.48684977404663], [5.485287475193592, 51.48685001682243], [5.485287862834722, 51.48702978942989], [5.485575814166335, 51.48702954665284]]], ""type"": ""Polygon""}";51.48693978179703, 5.485431644396182
1034;437.0;Woensel noord 2;Vlokhoven;Jericholaan;Jericholaan;400.0;80.0;"{""coordinates"": [[[5.485405935072373, 51.47468809766899], [5.485405547324724, 51.47450832495319], [5.485117675118634, 51.47450856728099], [5.485118061730036, 51.47468833999823], [5.485405935072373, 51.47468809766899]]], ""type"": ""Polygon""}";51.47459833253448, 5.485261804811505
1038;441.0;Stratum;Sportpark Aalsterweg;Aalsterweg;Sportpark Aalsterweg ( Aalsterweg );1216.76722316;139.81213378815502;"{""coordinates"": [[[5.478243366962848, 51.41253633758665], [5.477707035707909, 51.412551130608286], [5.477722959682995, 51.41285298747811], [5.478243951076546, 51.4128286226305], [5.478243366962848, 51.41253633758665]]], ""type"": ""Polygon""}";51.41269162006071, 5.477977806575842
1040;444.0;Woensel zuid;Oude Gracht-West;Didolaan;Didolaan;400.0;80.0;"{""coordinates"": [[[5.4891903563921165, 51.458568767838635], [5.489189954157865, 51.458388994969894], [5.488902183956497, 51.45838924664119], [5.488902585054618, 51.45856901951123], [5.4891903563921165, 51.458568767838635]]], ""type"": ""Polygon""}";51.45847900729938, 5.489046269890365
1043;447.0;Woensel zuid;Woenselse Watermolen;Santvlietmolen;Santvlietmolen;1246.241908815;144.846369125128;"{""coordinates"": [[[5.479737223982022, 51.44908543845954], [5.479330623977708, 51.44910472250226], [5.479392121542832, 51.4495028636037], [5.479792646619798, 51.449479791862515], [5.479737223982022, 51.44908543845954]]], ""type"": ""Polygon""}";51.44929277438022, 5.479562742105583
1045;450.0;Strijp 2;Waterrijk;Waterwereld;Waterwereld 62 t/m 72;400.0;80.0;"{""coordinates"": [[[5.4026325135197055, 51.43702249999871], [5.40263245286524, 51.43684272645123], [5.402344819533588, 51.43684276479941], [5.402344879055234, 51.43702253834792], [5.4026325135197055, 51.43702249999871]]], ""type"": ""Polygon""}";51.43693263245832, 5.402488666243346
