objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
1972;Lichtmast;03CDB110-3820-468D-B5BA-5566ADAEA412;"{""coordinates"": [5.488229640571291, 51.43249037567516], ""type"": ""Point""}";51.43249037567516, 5.488229640571291;GSM;5141;2;
1737;Lichtmast;03CDB110-3820-468D-B5BA-5566ADAEA412;"{""coordinates"": [5.488229640571291, 51.43249037567516], ""type"": ""Point""}";51.43249037567516, 5.488229640571291;BW112R__OB401PA;;1;
3141;Lichtmast;2155DF77-8E56-47D2-B4F9-08067DBCEEA4;"{""coordinates"": [5.463829345134376, 51.444046962699915], ""type"": ""Point""}";51.444046962699915, 5.463829345134376;GSM;5157;1;
1778;Lichtmast;0E11709A-6C88-456F-ACBF-CC4CE0B09EA1;"{""coordinates"": [5.461777000529459, 51.44063072351456], ""type"": ""Point""}";51.44063072351456, 5.461777000529459;GSM;5157;1;
1779;Lichtmast;0E11709A-6C88-456F-ACBF-CC4CE0B09EA1;"{""coordinates"": [5.461777000529459, 51.44063072351456], ""type"": ""Point""}";51.44063072351456, 5.461777000529459;BW112R__OB401PA;;2;
2798;Lichtmast;F4C7DA29-0A28-4EF8-A0C0-26286D6BE0AE;"{""coordinates"": [5.459978839069709, 51.45839837677545], ""type"": ""Point""}";51.45839837677545, 5.459978839069709;GSM;5197;1;
2182;Flespaal;A9E9EC97-1D51-4722-B277-87B85B36B085;"{""coordinates"": [5.483533043562763, 51.43949049381443], ""type"": ""Point""}";51.43949049381443, 5.483533043562763;OB501R;;2;
1680;Flespaal;A9E9EC97-1D51-4722-B277-87B85B36B085;"{""coordinates"": [5.483533043562763, 51.43949049381443], ""type"": ""Point""}";51.43949049381443, 5.483533043562763;E09zb;;1;
2691;Flespaal;EC362A4C-34DB-48F5-BB04-2B05C707A11A;"{""coordinates"": [5.484506346674505, 51.43888601771806], ""type"": ""Point""}";51.43888601771806, 5.484506346674505;E09zb;;1;
2692;Flespaal;EC362A4C-34DB-48F5-BB04-2B05C707A11A;"{""coordinates"": [5.484506346674505, 51.43888601771806], ""type"": ""Point""}";51.43888601771806, 5.484506346674505;E09ze;;1;
2247;Lichtmast;E27DC013-34F6-4F8A-9F0E-656A69F63E26;"{""coordinates"": [5.46991997525616, 51.42996165816338], ""type"": ""Point""}";51.42996165816338, 5.46991997525616;GSM;5177;1;
2248;Lichtmast;9FC057E5-42B2-4497-A3E1-F50D296C08A1;"{""coordinates"": [5.469413719660862, 51.429351868899936], ""type"": ""Point""}";51.429351868899936, 5.469413719660862;E08-1;;1;
2712;Flespaal;66A00DE7-1164-41BA-9BD4-987D6C66D367;"{""coordinates"": [5.477752702967827, 51.43316976820738], ""type"": ""Point""}";51.43316976820738, 5.477752702967827;GSM;5119;;
2733;Flespaal;66A00DE7-1164-41BA-9BD4-987D6C66D367;"{""coordinates"": [5.477752702967827, 51.43316976820738], ""type"": ""Point""}";51.43316976820738, 5.477752702967827;BW112L__OB401PA;;1;
1866;Flespaal;6AECB752-5900-4B78-B099-C96A27CE4455;"{""coordinates"": [5.452579358150862, 51.44476469920885], ""type"": ""Point""}";51.44476469920885, 5.452579358150862;BW112ze;;1;
1740;Flespaal;C1C339C3-7E87-4CCB-8F9A-C030FB62B180;"{""coordinates"": [5.474157601967016, 51.46444555806816], ""type"": ""Point""}";51.46444555806816, 5.474157601967016;E09ze;;1;
3114;Flespaal;47F96747-C3E0-4CDA-990F-585025DE49C5;"{""coordinates"": [5.495137295469169, 51.43969414402056], ""type"": ""Point""}";51.43969414402056, 5.495137295469169;E08r;;1;
2981;Lichtmast;07BAA602-2443-41F3-9B34-E1775E30B720;"{""coordinates"": [5.488687489586925, 51.424362090846294], ""type"": ""Point""}";51.424362090846294, 5.488687489586925;GSM;5176;;
2879;Lichtmast;01895355-3210-4849-86F0-63138D19CDB1;"{""coordinates"": [5.491058283933096, 51.42394683553591], ""type"": ""Point""}";51.42394683553591, 5.491058283933096;BW112L__OB401PA;;1;
2880;Lichtmast;01895355-3210-4849-86F0-63138D19CDB1;"{""coordinates"": [5.491058283933096, 51.42394683553591], ""type"": ""Point""}";51.42394683553591, 5.491058283933096;GSM;5176;2;
2884;Lichtmast;A707D1B7-3730-4F37-95A4-4D5AC73B8418;"{""coordinates"": [5.4913870461274135, 51.43258665218446], ""type"": ""Point""}";51.43258665218446, 5.4913870461274135;GSM;5141;;
2829;Lichtmast;8C966588-289E-4551-BBD9-1AB5CC3FF4D5;"{""coordinates"": [5.476376871764117, 51.45186979894588], ""type"": ""Point""}";51.45186979894588, 5.476376871764117;GSM;5150;;
2917;Lichtmast;96F18830-64EB-4E1D-9CF5-6806A163428D;"{""coordinates"": [5.476351785740357, 51.45125058822123], ""type"": ""Point""}";51.45125058822123, 5.476351785740357;GSM;5150;3;
2997;Lichtmast;7625018A-9385-4DAA-B0A7-32E50A7E316B;"{""coordinates"": [5.473277556770473, 51.45135207294648], ""type"": ""Point""}";51.45135207294648, 5.473277556770473;GSM;5150;;
2319;Lichtmast;4BF6D2F2-2F08-499B-BEA1-DC078F81D254;"{""coordinates"": [5.48959888240516, 51.432200462348234], ""type"": ""Point""}";51.432200462348234, 5.48959888240516;GSM;5141;;
2808;Flespaal;06AED32A-BCD4-4736-9CDD-B7FB898EC6CE;"{""coordinates"": [5.462133458607764, 51.437739258326076], ""type"": ""Point""}";51.437739258326076, 5.462133458607764;BW112L__OB401PA;;1;
2895;Lichtmast;9F744F05-CDB6-4EAC-85E0-688C37AA5F06;"{""coordinates"": [5.46318830286772, 51.43800556027743], ""type"": ""Point""}";51.43800556027743, 5.46318830286772;GSM;5183;;
2848;Lichtmast;790A9CCD-F2FA-4BDF-9FC9-425EC783B4E3;"{""coordinates"": [5.455690829797707, 51.442185785027434], ""type"": ""Point""}";51.442185785027434, 5.455690829797707;GSM;5157;2;
1920;Lichtmast;F1593035-D7A2-444F-BAEC-761BE04026F8;"{""coordinates"": [5.470469013924994, 51.430379170111934], ""type"": ""Point""}";51.430379170111934, 5.470469013924994;GSM;5177;1;
1959;Lichtmast;1B59F888-CD4F-4937-BB6C-5C89320CE568;"{""coordinates"": [5.469576529674368, 51.42954599465347], ""type"": ""Point""}";51.42954599465347, 5.469576529674368;BW112R__OB401PA;;1;
2961;;BAD9A218-176C-4367-977C-26D83292E9BB;"{""coordinates"": [5.481735374867988, 51.46797367331855], ""type"": ""Point""}";51.46797367331855, 5.481735374867988;GSM;5168;;
2962;;22BBAB35-2663-4E76-A272-0009049AE0B4;"{""coordinates"": [5.482237548835553, 51.46800627546491], ""type"": ""Point""}";51.46800627546491, 5.482237548835553;BW112zb;;;
2964;;B81700DE-3F09-49B8-868D-598E0BE20B46;"{""coordinates"": [5.468839527754384, 51.449469884929975], ""type"": ""Point""}";51.449469884929975, 5.468839527754384;BW112ze;;;
3000;Flespaal;CFAE2F0E-15FD-4276-BBA7-69DB42B28D3A;"{""coordinates"": [5.469971514155574, 51.44961455338401], ""type"": ""Point""}";51.44961455338401, 5.469971514155574;BW112zb;;;
2804;;FDACD5EF-65AF-439C-91A4-9DD6568D02E6;"{""coordinates"": [5.4713511235934496, 51.449330364505755], ""type"": ""Point""}";51.449330364505755, 5.4713511235934496;BW112zb;;;
2894;Flespaal;06BB163F-E787-40A6-9DA6-33CCFE441852;"{""coordinates"": [5.469565335424356, 51.448460071422126], ""type"": ""Point""}";51.448460071422126, 5.469565335424356;BW112zb;;;
2836;Flespaal;0FE89223-BF49-48B7-9CD2-326689883701;"{""coordinates"": [5.469861135683189, 51.44661839955242], ""type"": ""Point""}";51.44661839955242, 5.469861135683189;BW112zb;;;
2966;Flespaal;CD1F3FDA-5CFB-469D-A102-382BC4E3ABD4;"{""coordinates"": [5.471473243206125, 51.44670031665679], ""type"": ""Point""}";51.44670031665679, 5.471473243206125;BW112L;;2;
2838;Flespaal;E47BBDFD-FD0A-473D-A15F-509E071F897A;"{""coordinates"": [5.452023587636703, 51.440629723628625], ""type"": ""Point""}";51.440629723628625, 5.452023587636703;BW112zb;;;
2897;Lichtmast;2B1F729D-6E55-4FB2-B3C5-EFED5166C58B;"{""coordinates"": [5.4609375087267615, 51.4374304318186], ""type"": ""Point""}";51.4374304318186, 5.4609375087267615;BW112R__OB401PA;;;
2965;Lichtmast;3611A344-32A6-46BA-B8FA-6A70231203F4;"{""coordinates"": [5.455465025771037, 51.44248744352324], ""type"": ""Point""}";51.44248744352324, 5.455465025771037;BW112R__OB401PA;;1;
2850;Flespaal;3A1EE39E-2121-4873-A738-1916921212BD;"{""coordinates"": [5.455051544132806, 51.44374769984287], ""type"": ""Point""}";51.44374769984287, 5.455051544132806;GSM;5157;2;
2899;Lichtmast;D3E5A562-F338-4F48-9FFE-7C5141591BB1;"{""coordinates"": [5.453813105345505, 51.444972815012704], ""type"": ""Point""}";51.444972815012704, 5.453813105345505;GSM;5157;2;
2146;Lichtmast;39641658-A38E-41B4-8D8D-07470B673AC8;"{""coordinates"": [5.497186603070214, 51.4407171778364], ""type"": ""Point""}";51.4407171778364, 5.497186603070214;BW112zb;;;
2149;Flespaal;B5694C91-B5CB-4FCB-8AA1-184BC7B085DF;"{""coordinates"": [5.49736312377803, 51.44061541382144], ""type"": ""Point""}";51.44061541382144, 5.49736312377803;BW112ze;;;
2902;Lichtmast;F1A844BE-DE65-483F-AE39-62259C8B3076;"{""coordinates"": [5.494757750642636, 51.440968660155974], ""type"": ""Point""}";51.440968660155974, 5.494757750642636;BW112L__OB401PA;;;
2852;Flespaal;45216A44-518A-484A-9407-230D1255F54B;"{""coordinates"": [5.496863550907407, 51.44031490505412], ""type"": ""Point""}";51.44031490505412, 5.496863550907407;BW112ze;;;
2932;Flespaal;3105EF0A-9D3F-4CFA-8DA2-373553278F31;"{""coordinates"": [5.496274443871235, 51.4402502796731], ""type"": ""Point""}";51.4402502796731, 5.496274443871235;BW112zb;;;
2905;Lichtmast;B6F3E2B2-9824-4D1B-B847-0BECEA497924;"{""coordinates"": [5.453945497172774, 51.44185386268299], ""type"": ""Point""}";51.44185386268299, 5.453945497172774;GSM;5157;;
2873;Lichtmast;08712C9B-C968-44D7-B366-E80E3D359D99;"{""coordinates"": [5.405831978419023, 51.44802869431432], ""type"": ""Point""}";51.44802869431432, 5.405831978419023;GSM;5194;;
3012;Flespaal;DE80F40C-EBF2-44BD-8577-4916365C9C2C;"{""coordinates"": [5.4991330121366735, 51.442362600542786], ""type"": ""Point""}";51.442362600542786, 5.4991330121366735;BW112ze;;;
2861;Flespaal;5ED8AD8E-049A-465B-B675-C5EF8A343211;"{""coordinates"": [5.486381531910783, 51.43452018575007], ""type"": ""Point""}";51.43452018575007, 5.486381531910783;BW112zb;;2;
2946;Lichtmast;3ABD9ADB-9DB2-4B78-8CEF-6A7AAF8E09AE;"{""coordinates"": [5.491366847834215, 51.434943814929376], ""type"": ""Point""}";51.434943814929376, 5.491366847834215;GSM;5179;2;
3034;Lichtmast;C4682337-F421-41E9-A1F5-32AB92B3528F;"{""coordinates"": [5.490977717631693, 51.43288463368952], ""type"": ""Point""}";51.43288463368952, 5.490977717631693;BW112L__OB401PA;;1;
2918;Lichtmast;92F22AA9-ED93-45DE-BFFE-FCEC0017DFB2;"{""coordinates"": [5.475993719761745, 51.45128596259111], ""type"": ""Point""}";51.45128596259111, 5.475993719761745;GSM;5150;;
2867;Lichtmast;B8CCA595-E1E6-4A91-9EE8-44DE667772B4;"{""coordinates"": [5.476127677925783, 51.4497046761091], ""type"": ""Point""}";51.4497046761091, 5.476127677925783;BW112R__OB401PA;;1;
2888;Lichtmast;4364129D-42F3-4901-A690-2EDA86466E38;"{""coordinates"": [5.4757726701775775, 51.449298110783275], ""type"": ""Point""}";51.449298110783275, 5.4757726701775775;GSM;5150;2;
2970;Flespaal;65016424-DFF7-4F00-80CA-09AC0289C726;"{""coordinates"": [5.461185309354541, 51.449602555897336], ""type"": ""Point""}";51.449602555897336, 5.461185309354541;BW112ze;;3;
3004;Flespaal;47979A78-876D-4D5E-BA3E-C01CBD2878D2;"{""coordinates"": [5.461281538873041, 51.449641782315624], ""type"": ""Point""}";51.449641782315624, 5.461281538873041;BW112zb;;;
2856;Lichtmast;EEAAA4A6-CB75-4BB4-93D8-3D50E206F856;"{""coordinates"": [5.490303921882077, 51.424937943759204], ""type"": ""Point""}";51.424937943759204, 5.490303921882077;BW112zb;;;
3022;Lichtmast;A3411CAF-5E35-4E59-9396-4EF8AFA8DCD5;"{""coordinates"": [5.487070571361097, 51.43497137751421], ""type"": ""Point""}";51.43497137751421, 5.487070571361097;BW112L__OB401PA;;1;
2952;Lichtmast;C9DB0D45-02FA-486C-9971-0C8C1ECF9FBC;"{""coordinates"": [5.493865616153637, 51.43391265792603], ""type"": ""Point""}";51.43391265792603, 5.493865616153637;GSM;5179;2;
2991;Flespaal;0811EFA4-65AF-4C44-931E-E5C960636C4F;"{""coordinates"": [5.477378990989852, 51.451138135443365], ""type"": ""Point""}";51.451138135443365, 5.477378990989852;BW112zb;;;
2810;Lichtmast;E318CAE9-023E-4D32-B71C-EDE60CDA8FEF;"{""coordinates"": [5.488148377811314, 51.43760196089576], ""type"": ""Point""}";51.43760196089576, 5.488148377811314;GSM;5182;;
2916;Flespaal;B268243F-533E-4862-AC2F-486FCBB65044;"{""coordinates"": [5.49272635844064, 51.432187246940515], ""type"": ""Point""}";51.432187246940515, 5.49272635844064;BW112ze;;3;
2826;Lichtmast;6E4D5A66-A9EC-469F-AA46-E74333578FFE;"{""coordinates"": [5.475695303302742, 51.45238629613939], ""type"": ""Point""}";51.45238629613939, 5.475695303302742;BW112L__OB401PA;;1;
2827;Lichtmast;6E4D5A66-A9EC-469F-AA46-E74333578FFE;"{""coordinates"": [5.475695303302742, 51.45238629613939], ""type"": ""Point""}";51.45238629613939, 5.475695303302742;GSM;5150;2;
2865;Lichtmast;973F5D23-0009-4DF6-91D3-415D054305A0;"{""coordinates"": [5.476310599397043, 51.450799227026494], ""type"": ""Point""}";51.450799227026494, 5.476310599397043;GSM;5150;;
2153;Flespaal;828FCF28-1BA8-42F7-982A-ABA9073C81DC;"{""coordinates"": [5.453131599578553, 51.43868177620094], ""type"": ""Point""}";51.43868177620094, 5.453131599578553;BW112ze;;;
2844;Flespaal;0A7E22BF-282D-4CDE-B89C-7CF3017A4056;"{""coordinates"": [5.46030640881307, 51.45046975875823], ""type"": ""Point""}";51.45046975875823, 5.46030640881307;BW112zb;;2;
2934;Flespaal;E4F3510F-EA29-4B83-81B3-E003DEDF7451;"{""coordinates"": [5.486213871476205, 51.42788954560266], ""type"": ""Point""}";51.42788954560266, 5.486213871476205;BW112zb;;;
3015;Lichtmast;DE3BA3A1-68E5-4C6D-B674-8E5331454FB8;"{""coordinates"": [5.490738991080246, 51.42477345044631], ""type"": ""Point""}";51.42477345044631, 5.490738991080246;GSM;5176;;
2983;Lichtmast;24B821CE-D22A-4F0D-A636-6D0F792BABDC;"{""coordinates"": [5.490398316247057, 51.4243451419222], ""type"": ""Point""}";51.4243451419222, 5.490398316247057;GSM;5176;;
2875;Lichtmast;810576D5-19CE-4CFC-9673-31EC6EC46A7F;"{""coordinates"": [5.489845441996087, 51.42430701701337], ""type"": ""Point""}";51.42430701701337, 5.489845441996087;GSM;5176;2;
2882;Lichtmast;18E98C47-FA71-46A1-83A1-16DFA9CE9C1A;"{""coordinates"": [5.488795067377039, 51.43636425838135], ""type"": ""Point""}";51.43636425838135, 5.488795067377039;GSM;5179;2;
2881;Lichtmast;18E98C47-FA71-46A1-83A1-16DFA9CE9C1A;"{""coordinates"": [5.488795067377039, 51.43636425838135], ""type"": ""Point""}";51.43636425838135, 5.488795067377039;BW112L__OB401PA;;1;
2911;Flespaal;AA53EC26-B582-445D-A677-5E8F38C2BCA8;"{""coordinates"": [5.490719769948519, 51.43414085197966], ""type"": ""Point""}";51.43414085197966, 5.490719769948519;GSM;5179;;
2893;Flespaal;1136A683-979E-43FD-841E-C5DA765B4965;"{""coordinates"": [5.473076923934837, 51.452775068935914], ""type"": ""Point""}";51.452775068935914, 5.473076923934837;GSM;5150;2;
2971;Lichtmast;A02EFC7F-3328-4C84-BCA3-0D872E2454CD;"{""coordinates"": [5.4868829871417395, 51.42876606316639], ""type"": ""Point""}";51.42876606316639, 5.4868829871417395;BW112ze;;;
2872;Flespaal;5BBD1373-4FF9-467F-8A9F-1DEE130EE8BE;"{""coordinates"": [5.472042612985357, 51.45264533988986], ""type"": ""Point""}";51.45264533988986, 5.472042612985357;BW112zb;;2;
2994;Lichtmast;C5BC4B86-4CB7-4F4F-9314-5EEB6102917D;"{""coordinates"": [5.474835336400877, 51.45154831963531], ""type"": ""Point""}";51.45154831963531, 5.474835336400877;GSM;5150;;
2868;Lichtmast;D5BB6EA5-A107-47D5-A66F-9D54F1FE79D2;"{""coordinates"": [5.473262338983105, 51.452502818220644], ""type"": ""Point""}";51.452502818220644, 5.473262338983105;BW112R__OB401PA;;1;
2855;Flespaal;9F1EDB1B-37C0-4A44-A01C-9BAFBC51BB2C;"{""coordinates"": [5.458709404443577, 51.43708047422774], ""type"": ""Point""}";51.43708047422774, 5.458709404443577;BW112ze;;;
2937;Lichtmast;B57F3045-C859-4E5F-9978-FB25C8A50F28;"{""coordinates"": [5.496289078242273, 51.441475696914225], ""type"": ""Point""}";51.441475696914225, 5.496289078242273;BW112R__OB401PA;;1;
2977;Flespaal;001756A0-8F3C-4026-9E46-BEB130CC1C8C;"{""coordinates"": [5.497313406222755, 51.440780369712535], ""type"": ""Point""}";51.440780369712535, 5.497313406222755;BW112zb;;1;
3017;Lichtmast;640A1CF2-C8E9-4F7D-8C85-1BDBE8B5AF85;"{""coordinates"": [5.491037555261049, 51.424336851467416], ""type"": ""Point""}";51.424336851467416, 5.491037555261049;GSM;5176;;
3019;Flespaal;34CC56ED-349D-40FF-A2EA-BA1DEEC77675;"{""coordinates"": [5.491082848219399, 51.42388503167985], ""type"": ""Point""}";51.42388503167985, 5.491082848219399;BW112ze;;3;
3028;Lichtmast;8048C7B1-906A-4C69-B226-F43D0DD21937;"{""coordinates"": [5.490157220348984, 51.436648542245386], ""type"": ""Point""}";51.436648542245386, 5.490157220348984;BW112zb;;;
2940;Flespaal;3E9E41EE-182C-42EC-ACA0-8731AF75A86A;"{""coordinates"": [5.491584085680318, 51.435975323502376], ""type"": ""Point""}";51.435975323502376, 5.491584085680318;BW112ze;;3;
2953;Lichtmast;65A2078D-3AC5-489F-87D8-C47402313946;"{""coordinates"": [5.492380738540593, 51.43238597030991], ""type"": ""Point""}";51.43238597030991, 5.492380738540593;BW112L__OB401PA;;1;
3161;Flespaal;E64503DF-4161-4158-AC31-019DA26980CF;"{""coordinates"": [5.450583378738771, 51.445121058566805], ""type"": ""Point""}";51.445121058566805, 5.450583378738771;BW112zb;;;
2773;Lichtmast;3B847B44-D411-45B7-AE37-B583AF632899;"{""coordinates"": [5.459976695914782, 51.43709536554745], ""type"": ""Point""}";51.43709536554745, 5.459976695914782;GSM;5183;;
3173;Flespaal;1CDAEFE2-6D8D-4E8E-BA83-A90ED4A527ED;"{""coordinates"": [5.459690906850932, 51.43754550439185], ""type"": ""Point""}";51.43754550439185, 5.459690906850932;BW112zb;;;
2077;Lichtmast;9D101F25-9B58-4636-8711-CBE2BF5B8322;"{""coordinates"": [5.459745912772298, 51.43748807742433], ""type"": ""Point""}";51.43748807742433, 5.459745912772298;BW112ze;;;
2261;Lichtmast;EFA5816A-0CFF-4027-9780-921C97D726BE;"{""coordinates"": [5.459122060492285, 51.437915791697776], ""type"": ""Point""}";51.437915791697776, 5.459122060492285;GSM;5183;;
2325;Lichtmast;DED47010-F01F-4F9B-A97D-CB4C216B3FE2;"{""coordinates"": [5.460140177707094, 51.441013440864076], ""type"": ""Point""}";51.441013440864076, 5.460140177707094;GSM;5157;;
1996;Lichtmast;4077DCE3-97EE-4441-B7AC-D85B7B82D586;"{""coordinates"": [5.471633130598477, 51.44709746836346], ""type"": ""Point""}";51.44709746836346, 5.471633130598477;BW112L;;1;
1774;Lichtmast;F070DCA5-D33D-4692-BC37-C521006337B3;"{""coordinates"": [5.471183904754194, 51.44760032992957], ""type"": ""Point""}";51.44760032992957, 5.471183904754194;BW112L;;1;
1784;Flespaal;24FDB53B-914D-4F4B-B501-811DB64BF9B2;"{""coordinates"": [5.469751365278904, 51.44775057300062], ""type"": ""Point""}";51.44775057300062, 5.469751365278904;BW112R;;1;
1826;Lichtmast;413E0461-F4F1-47C6-AE1D-7805D800F456;"{""coordinates"": [5.470231311548612, 51.44752897736466], ""type"": ""Point""}";51.44752897736466, 5.470231311548612;GSM;5185;;
2250;Lichtmast;D3D9DEFE-6CE2-495D-995C-D0F5BBF137CB;"{""coordinates"": [5.460118386922384, 51.44052257603109], ""type"": ""Point""}";51.44052257603109, 5.460118386922384;GSM;5157;;
1922;Lichtmast;D1FF0A1A-5E18-4562-B184-73317C30E135;"{""coordinates"": [5.458153601941886, 51.440862981201306], ""type"": ""Point""}";51.440862981201306, 5.458153601941886;GSM;5157;;
1927;Lichtmast;8B96213C-53B2-41FE-BE06-DBB49B20D7DF;"{""coordinates"": [5.457785100152073, 51.44025793607275], ""type"": ""Point""}";51.44025793607275, 5.457785100152073;GSM;5157;;
2000;Flespaal;2BCEA7FE-3A8C-442D-A868-A9637AE9EB1E;"{""coordinates"": [5.495278247010186, 51.44055601618859], ""type"": ""Point""}";51.44055601618859, 5.495278247010186;BW112zb;;;
3179;Flespaal;522847A4-5483-4EC9-A5A8-3B0C12E9AA3C;"{""coordinates"": [5.487988524805299, 51.4403118024409], ""type"": ""Point""}";51.4403118024409, 5.487988524805299;GSM;5182;2;
3181;Flespaal;30198555-3236-49CD-B2F6-E54FAE7F7A86;"{""coordinates"": [5.488240818271383, 51.440331289650906], ""type"": ""Point""}";51.440331289650906, 5.488240818271383;GSM;5182;2;
2800;Flespaal;158FEDA5-3071-4CE8-B17B-47A0F3418CD6;"{""coordinates"": [5.450503878306904, 51.444767561372736], ""type"": ""Point""}";51.444767561372736, 5.450503878306904;BW112ze;;;
1943;Lichtmast;D8819621-A3A7-4874-A51C-E201BF103DC7;"{""coordinates"": [5.459187934830743, 51.43756493380754], ""type"": ""Point""}";51.43756493380754, 5.459187934830743;BW112ze;;;
1889;Lichtmast;0C4077FF-64E0-4A08-BD67-7EEB448E01BA;"{""coordinates"": [5.470183609502702, 51.44725870512195], ""type"": ""Point""}";51.44725870512195, 5.470183609502702;BW112L;;;
2127;Flespaal;2F90739A-B56F-4188-AC27-7518BF341D66;"{""coordinates"": [5.47237623305402, 51.449549805129706], ""type"": ""Point""}";51.449549805129706, 5.47237623305402;BW112zb;;;
1929;Flespaal;2EE426CC-7A80-40E8-90A4-6998FFB16A44;"{""coordinates"": [5.450548749534102, 51.44466781486229], ""type"": ""Point""}";51.44466781486229, 5.450548749534102;BW112zb;;;
3164;Lichtmast;70EF1C9A-32AA-4BFB-8593-836FD97DBFDB;"{""coordinates"": [5.450663077403775, 51.44449259935387], ""type"": ""Point""}";51.44449259935387, 5.450663077403775;GSM;5157;2;
