OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL_BEGIN,STRAAL_EIND,ROTATIE_BEGIN,ROTATIE_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
661,940885,009_35AL_115.3,R,11487.600649,11496.805649,2021/10/29 14:30:55+00,2019/07/23 02:00:00+00,Rechtstand,9.205,,,,,2.21103329,2.21103329,49,11524.170649,Ja,10,d40d0c3d-c396-4cb1-9e3a-3981926116c1,3d119a62-4eaf-4bc6-9df3-488e9996ca34,3a313850-585a-492a-9c9b-4b43abff0d63,9.20498914773939
662,940886,009_35AL_115.3,R,11496.805649,11524.170649,2021/10/29 14:30:55+00,2019/07/23 02:00:00+00,Rechtstand,27.365,,,,,2.21103329,2.21103329,50,11524.170649,Ja,10,d40d0c3d-c396-4cb1-9e3a-3981926116c1,3d119a62-4eaf-4bc6-9df3-488e9996ca34,3a313850-585a-492a-9c9b-4b43abff0d63,27.3650457061559
663,940887,009_117L_148.2,L,0,1.31602,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.86691882,1.86691882,0,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,1.31597176641446
664,940888,009_117L_148.2,L,1.31602,3.37102,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CCW,CCW,1.86691882,1.87513882,1,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,2.05504390857285
665,940889,009_117L_148.2,L,3.37102,21.39635,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CCW,CCW,1.87513882,1.96757641,2,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,18.0253045819126
666,940890,009_117L_148.2,L,21.39635,27.34246,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.96757637,1.96757637,3,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,5.94615792339894
667,940891,009_117L_148.2,L,27.34246,35.899117,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,8.556657,,,,,1.96757638,1.96757638,4,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,8.55669397898511
668,940892,009_117L_148.2,L,35.899117,36.54746,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,0.648343,320,320,CW,CW,1.96757638,1.96555031,5,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,e578e719-11e2-471d-827e-f6b693d76c95,0.648300277649177
669,940893,009_117L_148.2,,36.54746,70.407166,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,33.859706,320,320,CW,CW,1.96555031,1.85973873,6,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,33.8597202707727
670,940894,009_117L_148.2,,70.407166,101.396917,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,30.989751,,,,,1.85973872,1.85973872,7,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,30.9897343005712
671,940895,009_117L_148.2,,101.396917,182.087189,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,80.690272,30000,30000,CW,CW,1.85973872,1.85704904,8,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,80.6902480839169
672,940896,009_117L_148.2,,182.087189,381.779184,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,199.691995,,,,,1.85704905,1.85704905,9,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,199.692023485416
673,940897,009_117L_148.2,,381.779184,533.474059,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,151.694875,20000,20000,CCW,CCW,1.85704905,1.86463379,10,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,151.694882503587
674,940898,009_117L_148.2,,533.474059,629.040337,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,95.566278,8000,8000,CCW,CCW,1.86463379,1.87657957,11,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,95.5662209715776
675,940899,009_117L_148.2,,629.040337,659.46489,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,30.424553,300,300,CW,CW,1.87657958,1.7751644,12,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,30.4246190782227
676,940900,009_117L_148.2,R,659.46489,660.362595,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,0.897705,300,300,CW,CW,1.7751644,1.77217205,13,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,0.897715910884898
677,940901,009_117L_148.2,R,660.362595,668.66989,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,8.307295,,,,,1.77217205,1.77217205,14,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,8.30727072629754
678,940902,009_117L_148.2,R,668.66989,674.616,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.77217204,1.77217204,15,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,5.94605291769254
679,940903,009_117L_148.2,R,674.616,692.64133,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CCW,CCW,1.77217201,1.8646096,16,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,18.0252930668833
680,940904,009_117L_148.2,R,692.64133,694.69633,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CCW,CCW,1.8646096,1.8728296,17,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,2.05502613449058
681,940905,009_117L_148.2,R,694.69633,696.01235,2021/10/29 14:30:56+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.8728296,1.8728296,18,696.01235,Ja,10,62149eb8-4bc2-4902-bf2b-39ec0e840d48,418d80ff-ca1a-4e65-bc57-714c53e81e0b,f633be92-aa20-4312-875e-829a53a56d77,1.31598374230079
682,940906,009_21BV_114.7,V,0,0.9,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,0.9,,,,,2.88980173,2.88980173,0,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,e1c850ea-c3aa-48b0-a534-07d28a9b02fe,0.899973444052656
683,940907,009_21BV_114.7,V,0.9,3.065,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,2.165,,,,,2.88980173,2.88980173,1,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,e1c850ea-c3aa-48b0-a534-07d28a9b02fe,2.1649718820345
684,940908,009_21BV_114.7,,3.065,4.12539,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,1.06039,,,,,2.88980173,2.88980173,2,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,1.06043889027138
685,940909,009_21BV_114.7,,4.12539,15.7913,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Boog,11.66591,10000,10000,CW,CW,2.88980173,2.88863514,3,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,11.6658466109575
686,940910,009_21BV_114.7,,15.7913,93.37474,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,77.58344,,,,,2.88863514,2.88863514,4,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,77.5834798725863
687,940911,009_21BV_114.7,,93.37474,106.06533,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Boog,12.69059,10000,10000,CW,CW,2.88863514,2.88736608,5,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,12.6905656460916
688,940912,009_21BV_114.7,,106.06533,160.69293,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,54.6276,,,,,2.88736608,2.88736608,6,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,54.627640557963
689,940913,009_21BV_114.7,,160.69293,191.10742,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Boog,30.41449,275,275,CCW,CCW,2.88736608,2.99796423,7,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,30.414489530059
690,940914,009_21BV_114.7,,191.10742,194.43867,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,3.33125,,,,,2.99796423,2.99796423,8,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,3.33119916096291
691,940915,009_21BV_114.7,L,194.43867,201.33867,2021/10/29 14:30:57+00,2019/07/22 02:00:00+00,Rechtstand,6.9,,,,,2.99796423,2.99796423,9,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,6.90004309841613
692,940916,009_21BV_114.7,L,201.33867,205.78388,2021/10/29 14:30:57+00,2019/07/09 02:00:00+00,Rechtstand,4.44521,,,,,2.99796421,2.99796421,10,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,4.44517694248497
693,940917,009_21BV_114.7,L,205.78388,228.56959,2021/10/29 14:30:57+00,2019/07/09 02:00:00+00,Boog,22.78571,207,207,CW,CW,2.99796421,2.88788832,11,228.56959,Ja,10,f3150b73-5419-4830-a00e-ca3479232a39,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,22.7857566775957
694,940918,009_131AR_149.4,R,0,1.31602,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.85565196,1.85565196,0,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,52913c02-850f-47eb-bcf1-7ff02c7239b4,1.3160247110142
695,940919,009_131AR_149.4,R,1.31602,3.37102,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CW,CW,1.85565196,1.84743196,1,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,52913c02-850f-47eb-bcf1-7ff02c7239b4,2.05496688349874
696,940920,009_131AR_149.4,R,3.37102,21.39635,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CW,CW,1.84743196,1.75499437,2,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,52913c02-850f-47eb-bcf1-7ff02c7239b4,18.0253223535615
697,940921,009_131AR_149.4,R,21.39635,27.34246,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.75499441,1.75499441,3,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,52913c02-850f-47eb-bcf1-7ff02c7239b4,5.94609191486307
698,940922,009_131AR_149.4,R,27.34246,28.6182305,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,1.2757705,,,,,1.75499442,1.75499442,4,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,52913c02-850f-47eb-bcf1-7ff02c7239b4,1.27578733729411
699,940923,009_131AR_149.4,R,28.6182305,29.894001,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,1.2757705,,,,,1.75499442,1.75499442,5,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,1.27576902298182
700,940924,009_131AR_149.4,R,29.894001,35.840111,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.75499442,1.75499442,6,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,5.94609191486307
701,940925,009_131AR_149.4,R,35.840111,53.865441,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CCW,CCW,1.75499439,1.84743198,7,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,18.0253226787137
702,940926,009_131AR_149.4,R,53.865441,55.920441,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CCW,CCW,1.84743198,1.85565198,8,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,2.05506285888655
703,940927,009_131AR_149.4,R,55.920441,57.236461,2021/10/29 14:30:58+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.85565198,1.85565198,9,57.236461,Ja,10,93ac5466-5a53-40b2-9901-8a0d792aca1d,4f2917cf-844e-4a3e-a389-5a23f542837f,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,1.3160247110142
704,940928,009_83AL_137.6,L,0,27.365,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Rechtstand,27.365,,,,,2.17695021,2.17695021,0,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,a1051e24-de13-4a29-8986-5adfec708e0c,27.3649835017308
705,940929,009_83AL_137.6,L,27.365,34.165,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Rechtstand,6.8,,,,,2.17695021,2.17695021,1,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,a1051e24-de13-4a29-8986-5adfec708e0c,6.79994178283903
706,940930,009_83AL_137.6,,34.165,97.569161,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Rechtstand,63.404161,,,,,2.17695021,2.17695021,2,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,,63.4041911782652
707,940931,009_83AL_137.6,,97.569161,118.069161,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Overgangsboog,20.5,,1220,,CCW,2.17695021,2.18535185,3,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,,20.5000394181038
708,940932,009_83AL_137.6,,118.069161,154.595218,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Boog,36.526057,1220,1220,CCW,CCW,2.18535185,2.21529124,4,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,,36.5260477079129
709,940933,009_83AL_137.6,,154.595218,168.349996,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Overgangsboog,13.754778,1220,3707.80976519,CCW,CCW,2.21529124,2.22278328,5,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,,13.754750922407
710,940934,009_83AL_137.6,R,168.349996,175.095218,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Overgangsboog,6.745222,3707.80976519,,CCW,,2.22278328,2.22369288,6,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,024c4ffd-e184-4899-9b41-944801ccd591,6.74523859499077
711,940935,009_83AL_137.6,R,175.095218,175.149996,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Rechtstand,0.054778,,,,,2.22369288,2.22369288,7,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,024c4ffd-e184-4899-9b41-944801ccd591,0.0547826614906578
712,940936,009_83AL_137.6,R,175.149996,202.514996,2021/10/29 14:30:59+00,2019/07/24 02:00:00+00,Rechtstand,27.365,,,,,2.22369288,2.22369288,8,202.514996,Ja,10,e7efdeaf-59f6-4fad-a272-fd29035a083a,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,024c4ffd-e184-4899-9b41-944801ccd591,27.3649872181589
713,940937,009_5AR_114.1,R,0,1.03161,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,1.03161,,,,,2.88155111,2.88155111,0,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d976bc66-3beb-4d2e-9b75-237ee96a572b,1.03169428126747
714,940938,009_5AR_114.1,R,1.03161,3.03161,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Boog,2,250,250,CW,CW,2.88155111,2.87355111,1,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d976bc66-3beb-4d2e-9b75-237ee96a572b,2.00000049089838
715,940939,009_5AR_114.1,R,3.03161,21.56313,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Boog,18.53152,200,200,CW,CW,2.87355111,2.78089351,2,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d976bc66-3beb-4d2e-9b75-237ee96a572b,18.5314925233782
716,940940,009_5AR_114.1,R,21.56313,26.18708,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,4.62395,,,,,2.78089356,2.78089356,3,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d976bc66-3beb-4d2e-9b75-237ee96a572b,4.62394145399788
717,940941,009_5AR_114.1,R,26.18708,28.72396,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,2.53688,,,,,2.78089356,2.78089356,4,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d976bc66-3beb-4d2e-9b75-237ee96a572b,2.53687171926371
718,940942,009_5AR_114.1,R,28.72396,31.26084,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,2.53688,,,,,2.78089356,2.78089356,5,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d365942e-6510-4ded-bc00-d6b0c88404a0,2.53692999115072
719,940943,009_5AR_114.1,R,31.26084,35.88479,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,4.62395,,,,,2.78089358,2.78089358,6,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d365942e-6510-4ded-bc00-d6b0c88404a0,4.62394145399788
720,940944,009_5AR_114.1,R,35.88479,54.41631,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Boog,18.53152,200,200,CCW,CCW,2.78089354,2.87355114,7,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d365942e-6510-4ded-bc00-d6b0c88404a0,18.5314969492132
721,940945,009_5AR_114.1,R,54.41631,56.41631,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Boog,2,250,250,CCW,CCW,2.87355114,2.88155114,8,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d365942e-6510-4ded-bc00-d6b0c88404a0,2.00002674621456
722,940946,009_5AR_114.1,R,56.41631,57.44792,2021/10/29 14:30:59+00,2019/07/22 02:00:00+00,Rechtstand,1.03161,,,,,2.88155114,2.88155114,9,57.44792,Ja,10,7e313966-fe8b-43e7-af79-7b18c1a80dbc,55438a6f-4694-4676-a386-fc119a4c72b9,d365942e-6510-4ded-bc00-d6b0c88404a0,1.03157193156852
723,940947,009_115AL_148.1,L,0,1.31602,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.86691882,1.86691882,0,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,1.31597176641446
724,940948,009_115AL_148.1,L,1.31602,3.37102,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CCW,CCW,1.86691882,1.87513882,1,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,2.05504365463616
725,940949,009_115AL_148.1,L,3.37102,21.39635,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CCW,CCW,1.87513882,1.96757641,2,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,18.0253016398219
726,940950,009_115AL_148.1,L,21.39635,27.34246,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.96757637,1.96757637,3,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,5.9460270475335
727,940951,009_115AL_148.1,L,27.34246,29.8497625,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,2.5073025,,,,,1.96757638,1.96757638,4,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,2.50740498523872
728,940952,009_115AL_148.1,L,29.8497625,32.357065,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,2.5073025,,,,,1.96757638,1.96757638,5,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,de7bff96-043b-497a-9aa7-765ffe64e1b4,2.50727410946629
729,940953,009_115AL_148.1,L,32.357065,38.303175,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,5.94611,,,,,1.96757637,1.96757637,6,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,de7bff96-043b-497a-9aa7-765ffe64e1b4,5.9460656925399
730,940954,009_115AL_148.1,L,38.303175,56.328505,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Boog,18.02533,195,195,CW,CW,1.96757641,1.87513882,7,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,de7bff96-043b-497a-9aa7-765ffe64e1b4,18.0253400515929
731,940955,009_115AL_148.1,L,56.328505,58.383505,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Boog,2.055,250,250,CW,CW,1.87513882,1.86691882,8,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,de7bff96-043b-497a-9aa7-765ffe64e1b4,2.05491861514164
732,940956,009_115AL_148.1,L,58.383505,59.699525,2021/10/29 14:31:00+00,2019/07/17 02:00:00+00,Rechtstand,1.31602,,,,,1.86691882,1.86691882,9,59.699525,Ja,10,12dbd44e-23e4-47c3-ba8a-b0711811667f,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,de7bff96-043b-497a-9aa7-765ffe64e1b4,1.31609659599894
733,940957,009_5BV_114.1,V,0,1.3,2021/10/29 14:31:01+00,2019/07/22 02:00:00+00,Rechtstand,1.3,,,,,2.8915508,2.8915508,0,58.3733,Ja,10,b7bb6789-5a70-41b5-9853-0c409307dc62,57e7f477-e7a4-4fd7-8c1f-6e563eae4c66,d365942e-6510-4ded-bc00-d6b0c88404a0,1.30003194191527
734,940958,009_5BV_114.1,V,1.3,5.325,2021/10/29 14:31:01+00,2019/07/22 02:00:00+00,Rechtstand,4.025,,,,,2.8915508,2.8915508,1,58.3733,Ja,10,b7bb6789-5a70-41b5-9853-0c409307dc62,57e7f477-e7a4-4fd7-8c1f-6e563eae4c66,d365942e-6510-4ded-bc00-d6b0c88404a0,4.0249790111254
735,940959,009_5BV_114.1,,5.325,54.5733,2021/10/29 14:31:01+00,2019/07/22 02:00:00+00,Rechtstand,49.2483,,,,,2.8915508,2.8915508,2,58.3733,Ja,10,b7bb6789-5a70-41b5-9853-0c409307dc62,57e7f477-e7a4-4fd7-8c1f-6e563eae4c66,,49.2483144146071
