ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
739436;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-11;formulier met geo-inf;Normaal;Afgerond;Afgerond;MAARTENSDIJKLAAN;0;;;;;Gemeente Den Haag;;;;;;1639
739312;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-07;;2016-07-13;2016-07-14;Social Media;Normaal;Afgerond;Afgerond;STAVERDENSTRAAT;149;;;Rustenburg en Oostbroek;Oostbroek-Zuid;Straten-serviceploeg;Opgelost;79631.684;453092.465;4.2881667985796135;52.06099749707772;1600
739441;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;MAARTENSDIJKLAAN;0;;;;;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1641
739447;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Verzoek tot plaatsing;Segbroek;2016-07-07;;2016-07-12;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;VALKENBOSKADE;45;;;Valkenboskwartier;Valkenboskwartier;Milieubeheer Segbroek;;78699.206;454138.236;4.274337944588525;52.07026787866204;1642
739449;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-inrijpaal;beschadigd/ defect;;;2016-07-07;;2016-07-13;2016-07-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;LEYWEG;0;;;;;Straten-serviceploeg;Opgelost;;;;;1643
1490539;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Centrum;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;NASSAUPLEIN;29;;;;;Straten-serviceploeg;Opgelost;80905.803;456287.33;4.30604940137261;52.08988079612059;178625
1490855;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;Loosduinen;2018-08-13;;2018-08-20;2018-08-20;Telefoon;Normaal;Afgerond;Afgerond;MAHATMA GANDHISTRAAT;0;;;;;Graffiti;;;;;;179115
1491414;Melding Openbare Ruimte;Groen;Bomen en planten;Beschadigd;;;2018-08-13;;2018-08-16;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;ROBERT STOLZPLANTSOEN;215;;;;;Groenbeheer Loosduinen;Informatie verstrekt;75891.051;453337.167;4.2335737502375155;52.06267506343765;177599
739514;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Leidschenveen-Ypenburg;2016-07-07;;2016-07-13;2016-08-10;formulier met geo-inf;Normaal;Afgerond;Afgerond;BÖTTGERWATER;0;;;Ypenburg;Waterbuurt;Straten-serviceploeg;Informatie verstrekt;;;;;1444
739642;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Escamp;2016-07-08;;2016-07-14;2016-07-08;App melding;Normaal;Afgerond;Afgerond;SOESTDIJKSEKADE;699;;;Leyenburg;Leyenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79056.128;453122.799;4.279768669715054;52.06119150694723;1467
739649;Melding Openbare Ruimte;Afval;Hondenpoep;;;Scheveningen;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;ZEEZWALUWSTRAAT;35;;;Duindorp;Duindorp;Handhavingsorganisatie Scheveningen;Handhavingsorganisatie oplossing;77898.94;456531.077;4.262127237283928;52.09166064246938;1468
739654;Melding Openbare Ruimte;Straten en straatmeubilair;Viaduct/ brug/ tunnel beschadigd;;;Leidschenveen-Ypenburg;2016-07-08;;2016-07-14;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;MOERASVAREN;0;;;Ypenburg;De Bras;Waterbeheersing;Informatie verstrekt;;;;;1469
739657;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Afval naast afvalbak;Laak;2016-07-08;;2016-07-14;2016-07-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;DRIJFRIEMSTRAAT;97;;;Laakkwartier en Spoorwijk;Noordpolderbrt;Vegen;Opgelost;82879.583;452951.864;4.335550224638325;52.06016623834307;1470
739663;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;VREESWIJKSTRAAT;0;;;;;Groenbeheer Escamp;Informatie verstrekt;;;;;1471
739667;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Centrum;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;JACOB CATSSTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;HMS;;;;;;1472
739669;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Escamp;2016-07-08;;2016-07-14;2016-07-14;BuitenBeter;Normaal;Afgerond;Afgerond;DWINGELOSTRAAT;65;;;Morgenstond;Morgenstond-Zuid;Straten-serviceploeg;Opgelost;79189.287;451075.868;4.282164267276408;52.042814545979205;1473
739671;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;SUZE ROBERTSONSTRAAT;83;;;Schildersbuurt;Schildersbuurt-Oost;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;81217.967;453601.259;4.311184426580817;52.06578342910418;1474
739673;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Centrum;2016-07-08;;2016-07-13;2016-07-08;Telefoon;Normaal;Afgerond;Afgerond;NIEK ENGELSCHMANPARK;34;;;Groente- en Fruitmarkt;Gr. en Fr.-markt;HMS;;80535.482;452703.058;4.301428792136804;52.05762019890064;1475
739676;Melding Openbare Ruimte;Parkeren;Caravan/ aanhangwagen te lang gestald;;;Escamp;2016-07-08;;2016-07-11;2016-07-08;Telefoon;Hoog;Afgerond;Afgerond;EDUARD VERKADELAAN;90;;;Wateringse Veld;Zonne Veld;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;80247.654;448165.38;4.298224695245085;52.016802331057185;1477
739681;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-08;;2016-07-13;2016-07-08;E-mail;Normaal;Afgerond;Afgerond;TROOSTSTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;1478
739684;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Scheveningen;2016-07-08;;2016-07-14;2016-07-12;Social Media;Normaal;Afgerond;Afgerond;ZEILSTRAAT;105;;;Scheveningen;Scheveningen Badplaats;Straten-serviceploeg;Opgelost;78853.8;458222.985;4.275680257148894;52.106997379810906;1480
739686;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-08;;2016-07-13;2016-07-08;E-mail;Normaal;Afgerond;Afgerond;HONTHORSTSTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;1481
739690;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Segbroek;2016-07-08;;2016-07-14;2016-07-08;BuitenBeter;Normaal;Afgerond;Afgerond;HORTENSIASTRAAT;151;;;Valkenboskwartier;Heesterbuurt;Handhavingsorganisatie Segbroek;Opgelost;78085.919;454195.564;4.265381723000291;52.07069824465899;1482
739691;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;huisaansluiting;kan niet lozen;Loosduinen;2016-07-08;;2016-07-12;2016-08-26;Telefoon;Hoog;Afgerond;Afgerond;FORELLENDAAL;321;;;Kraayenstein en Vroondaal;Kraayenstein;Riolering;Opgelost;76239.463;451523.496;4.239071732261389;52.046425951236486;1483
739692;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;DOEDIJNSSTRAAT;0;;;;;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;1484
739693;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Escamp;2016-07-08;;2016-07-13;2016-07-08;Telefoon;Normaal;Afgerond;Afgerond;VUURLAND;24;;;Wateringse Veld;Lage Veld;HMS;;80421.535;448802.927;4.30061839459974;52.02255524812571;1485
739694;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;ERIC SATIEPLANTSOEN;0;;;Waldeck;Nieuw Waldeck;HMS;;;;;;1486
739699;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-08;;2016-07-13;2016-07-08;BuitenBeter;Normaal;Afgerond;Afgerond;MAARTENSDIJKLAAN;751;;;Morgenstond;Morgenstond-Oost;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79045.429;451715.994;4.279925468337807;52.048547489762065;1488
739700;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-08;;2016-07-13;2016-07-08;E-mail;Normaal;Afgerond;Afgerond;HULSHORSTSTRAAT;125;;;Rustenburg en Oostbroek;Oostbroek-Zuid;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79581.364;453527.358;4.287337100209659;52.0648989107498;1489
739703;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-08;;2016-07-13;2016-07-08;E-mail;Normaal;Afgerond;Afgerond;HEELSUMSTRAAT;2;;;Rustenburg en Oostbroek;Oostbroek-Noord;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79089.261;454030.373;4.280049958048278;52.069352140726465;1490
1490668;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;KUIFDUIKERSTRAAT;17;;;;;HMS;;88318.562;453378.193;4.414766274832575;52.064678940777256;178864
739265;Melding Openbare Ruimte;Groen;Snoeiafval;Illegaal gestort..;;Loosduinen;2016-07-07;;2016-07-12;2016-07-08;App melding;Normaal;Afgerond;Afgerond;DUKE ELLINGTONSTRAAT;80;;;Waldeck;Nieuw Waldeck;Handhavingsorganisatie Loosduinen;Handhavingsorganisatie oplossing;76149.329;452623.426;4.237504220869788;52.056297778994114;1580
739470;Melding Openbare Ruimte;Afval;Zwerfvuil;In het water;;Escamp;2016-07-07;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;MELIS STOKELAAN;0;;;;;Waterbeheersing;Informatie verstrekt;;;;;1651
739506;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-07;;2016-07-13;2016-07-19;formulier met geo-inf;Normaal;Afgerond;Afgerond;STEENWIJKLAAN;0;;;;;Straten-serviceploeg;Opgelost;;;;;1440
739508;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2016-07-07;;2016-07-12;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;MAARTENSDIJKLAAN;0;;;;;HMS;;;;;;1441
1490644;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;Loosduinen;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;DELTAPLEIN;1;;;;;Groenbeheer Loosduinen;Informatie verstrekt;;;;;178852
1490727;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;;2018-08-13;;2018-08-21;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;VOLENDAMLAAN;0;;;;;Openbare Verlichting;Wordt verder behandeld in GISIB (OVL);;;;;178979
1490615;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;LOEVESTEINLAAN;0;;;;;Groenbeheer Escamp;Wordt meegenomen in gepland onderhoud;;;;;178750
1490845;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Haagse Hout;2018-08-13;;2018-08-17;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;MARGARETHALAND;439;;;Mariahoeve en Marlot;Landen;Vegen;Wordt meegenomen in gepland onderhoud;85360.418;456560.473;4.370983544931064;52.0929138014586;179112
1490754;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Wortelopgroei;;;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;OUDE HAAGWEG;0;;;;;Straten-serviceploeg;Opgelost;;;;;178991
1490547;Melding Openbare Ruimte;Afval;Afvalbakken;Hondenpoepafvalbak;Verzoek tot plaatsing;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;WATERVOGELSTRAAT;90;;;;;Milieubeheer Leidschenveen-Ypenburg;Informatie verstrekt;88302.519;453241.729;4.414559002386233;52.06345060620525;178629
1490440;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Escamp;2018-08-13;;2018-08-15;2018-08-13;BuitenBeter;Hoog;Afgerond;Afgerond;HEILOOSTRAAT;82;;;;;Openbare Verlichting;Wordt verder behandeld in GISIB (OVL);78144.602;453449.085;4.2664055277808455;52.06399803696815;178493
738238;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Haagse Hout;2016-07-06;;2016-07-12;2016-07-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;SCHENKWEG;54;;;Bezuidenhout;Bezuidenhout-West;Riolering;Wordt verder behandeld in HPS (R&W);82591.171;454883.905;4.330935504520108;52.077491517375115;1041
738473;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Scheveningen;2016-07-06;;2016-07-11;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;STUURMANSTRAAT;0;;;Scheveningen;Visserijbuurt;Handhavingsorganisatie Scheveningen;;;;;;1106
738474;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-07;2016-07-07;Telefoon;Hoog;Afgerond;Afgerond;MIDDELWEG;2;;;Ypenburg;De Bras;Handhavingsorganisatie Leidschenveen-;Handhavingsorganisatie oplossing;85806.335;449346.049;4.3789513241529985;52.028134163805305;1107
738478;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Haagse Hout;2016-07-06;;2016-07-07;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;VAN DEN BOSCHSTRAAT;0;;;Bezuidenhout;Bezuidenhout-West;HMS;;;;;;1109
738278;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Centrum;2016-07-06;;2016-07-08;2016-11-18;Telefoon;Hoog;Afgerond;Afgerond;STATIONSPLEIN;30;;;Stationsbuurt;Huygenspark;Straten-serviceploeg;Opgelost;81913.65;454029.609;4.32123670427767;52.069725141211336;1056
738309;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Centrum;2016-07-06;;2016-07-11;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;REPELAERSTRAAT;0;;;Stationsbuurt;Huygenspark;HMS;;;;;;1061
1482952;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Segbroek;2018-08-03;;2018-08-09;2018-08-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;BUIJS BALLOTSTRAAT;29;;;Valkenboskwartier;Valkenboskwartier;Straten-serviceploeg;Opgelost;78773.081;454935.074;4.275237258227063;52.07743897318111;176947
739375;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Scheveningen;2016-07-07;;2016-07-15;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;KENAUSTRAAT;31;;;Geuzen- en Statenkwartier;Geuzenkwartier;Openbare Verlichting;Opgelost;78278.766;456579.167;4.26765790859324;52.09214558251285;1620
740033;Melding Openbare Ruimte;Parkeren;Caravan/ aanhangwagen te lang gestald;;;Leidschenveen-Ypenburg;2016-07-08;;2016-07-13;2016-07-09;E-mail;Normaal;Afgerond;Afgerond;KLAVERVELD;0;;;Leidschenveen;De Velden;Handhavingsorganisatie Leidschenveen-;;;;;;1848
740034;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Laak;2016-07-08;;2016-07-14;2016-07-12;E-mail;Normaal;Afgerond;Afgerond;ALBERDINGK THIJMSTRAAT;0;;;Laakkwartier en Spoorwijk;Spoorwijk;Wegbeheer Laak;Opgelost;;;;;1849
740036;Melding Openbare Ruimte;Riolering, Water en Constructies;wateroverlast buitenshuis;op trottoir;;Segbroek;2016-07-08;;2016-07-14;2016-07-11;formulier met geo-inf;Normaal;Afgerond;Afgerond;SIJZENLAAN;0;;;Vogelwijk;Vogelwijk;Riolering;Opgelost;;;;;1850
740039;Melding Openbare Ruimte;Afval;Ongedierte;Ratten;;Centrum;2016-07-08;Antwoord HMS;2016-07-21;2016-07-13;Telefoon;Normaal;Afgerond;Afgerond;KEMPSTRAAT;12;;;Transvaalkwartier;Transvaalkwartier-Zd;Milieubeheer Centrum;Informatie verstrekt;80194.21;453681.494;4.296239200662847;52.06636718306468;1851
740041;Melding Openbare Ruimte;Afval;Grofvuil;Bouw- en sloopafval;;Leidschenveen-Ypenburg;2016-07-08;;2016-07-13;2016-07-09;Web formulier;Normaal;Afgerond;Afgerond;BUIZERDLAAN;0;;;Ypenburg;Morgenweide;Handhavingsorganisatie Leidschenveen-;Handhavingsorganisatie oplossing;;;;;1852
740042;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Segbroek;2016-07-08;;2016-07-12;2016-07-08;Telefoon;Hoog;Afgerond;Afgerond;MIENT;294;;;Vruchtenbuurt;Eykenduynen;Openbare Verlichting;Opgelost;77411.449;453692.995;4.255660368866681;52.066087773775976;1853
740043;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-08;;2016-07-14;2016-07-11;E-mail;Normaal;Afgerond;Afgerond;MAARSBERGENSTRAAT;224;;;Leyenburg;Leyenburg;Riolering;Opgelost;78542.019;452854.819;4.2723331357562095;52.05871254674028;1854
740046;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Laak;2016-07-08;;2016-07-13;2016-07-11;Telefoon;Normaal;Afgerond;Afgerond;SPILSTRAAT;42;;;Laakkwartier en Spoorwijk;Noordpolderbrt;Milieubeheer Laak;Informatie verstrekt;82620.99;453467.972;4.33167066627094;52.06477069059739;1855
1491204;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN RUYSBROEKSTRAAT;234;;;Moerwijk;Moerwijk-Noord;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;80636.497;452222.058;4.303006156809461;52.05331112987031;177579
1490953;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vies/ vervuild;Segbroek;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;RHODODENDRONSTRAAT;1;;;Valkenboskwartier;Heesterbuurt;HMS;;78520.659;454200.977;4.271720208013416;52.07080708733094;179230
1491161;Melding Openbare Ruimte;Achtergelaten voertuig/ fiets;Achtergelaten scooter/ bromfiets;;;Scheveningen;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;JACOB PRONKSTRAAT;130;;;;;Handhavingsorganisatie Scheveningen;;78546.443;457971.764;4.271250881648702;52.10469736929103;177570
1490797;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Scheveningen;2018-08-13;;2018-08-15;2018-08-17;Telefoon;Hoog;Afgerond;Afgerond;PRINS WILLEMSTRAAT;32;;;;;Straten-serviceploeg;Opgelost;78984.292;457779.88;4.27768358950272;52.10303330010206;179099
1490504;Melding Openbare Ruimte;Afval;Grofvuil;Bouw- en sloopafval;;Scheveningen;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;GALVANISTRAAT;124;;;;;Handhavingsorganisatie Scheveningen;;78917.378;455145.728;4.277294851361937;52.079351894861155;178609
739149;Melding Openbare Ruimte;Riolering, Water en Constructies;overig riolering;Gat door riool;in rijweg;Escamp;2016-07-07;.;2016-09-19;2016-09-16;Telefoon;Hoog;Afgerond;Afgerond;KOOTWIJKSTRAAT;99; en ;;Rustenburg en Oostbroek;Oostbroek-Zuid;Riolering;Opgelost;79416.035;453547.29;4.28492204211085;52.06505550163249;1362
739151;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;;2016-07-07;;2016-07-11;2016-07-19;Telefoon;Hoog;Afgerond;Afgerond;ZONNEOORD;0;;;;;Straten-serviceploeg;Opgelost;;;;;1363
739154;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Leidschenveen-Ypenburg;2016-07-07;;2016-07-15;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;PARELDUIKERSINGEL;30;;;Leidschenveen;De Vissen;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);88359.46;453522.81;4.415334395669051;52.065983536345264;1364
739157;Melding Openbare Ruimte;Straten en straatmeubilair;Viaduct/ brug/ tunnel beschadigd;;;;2016-07-07;;2016-07-11;2016-07-08;Telefoon;Hoog;Afgerond;Afgerond;GEESTBRUGKADE;0;;;;;Wegbeheer Laak;Wordt meegenomen in gepland onderhoud;;;;;1365
739161;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Loosduinen;2016-07-07;;2016-07-13;2016-07-12;Telefoon;Normaal;Afgerond;Afgerond;J.J. HEGGESTRAAT;92;;;Loosduinen;Houtwijk;Vegen;Opgelost;76298.321;452053.091;4.23980759974775;52.05119358050327;1366
739162;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;vuil in kolk;Scheveningen;2016-07-07;.;2016-09-19;2016-09-16;Telefoon;Hoog;Afgerond;Afgerond;BADHUISSTRAAT;75;;;Scheveningen;Visserijbuurt;Riolering;Wordt verder behandeld in Viadesk (R&W);79065.96;457998.528;4.278826672374241;52.105009423175844;1367
739165;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Segbroek;2016-07-07;;2016-07-11;2016-07-07;Telefoon;Hoog;Afgerond;Afgerond;POMPOENSTRAAT;0;;;Vruchtenbuurt;Eykenduynen;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);;;;;1368
739166;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Segbroek;2016-07-07;;2016-07-11;2016-07-11;Telefoon;Hoog;Afgerond;Afgerond;LAAN VAN POOT;9;;;Vogelwijk;Vogelwijk;Groenbeheer Segbroek;Wordt meegenomen in gepland onderhoud;;;;;1369
739168;Melding Openbare Ruimte;Groen;Bomen en planten;Beschadigd;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;SINGRAVENSTRAAT;0;;;Wateringse Veld;Parkbuurt Oosteinde;Groenbeheer Escamp;Informatie verstrekt;;;;;1370
739171;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Laak;2016-07-07;;2016-07-12;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;BONTEKOEKADE;62;;;Laakkwartier en Spoorwijk;Laakhaven-Oost;Handhavingsorganisatie Laak;Handhavingsorganisatie oplossing;82424.251;454067.296;4.328674602109462;52.07013096353609;1371
739174;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Laak;2016-07-07;;2016-07-08;2016-07-07;Telefoon;Hoog;Afgerond;Afgerond;BONTEKOEKADE;62;;;Laakkwartier en Spoorwijk;Laakhaven-Oost;Milieubeheer Laak;Wordt meegenomen in gepland onderhoud;82424.251;454067.296;4.328674602109462;52.07013096353609;1372
739177;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-13;2016-07-12;Telefoon;Normaal;Afgerond;Afgerond;SOESTDIJKSEKADE;555;;;Leyenburg;Leyenburg;Vegen;Wordt meegenomen in gepland onderhoud;78840.657;453161.326;4.276618583745815;52.061508160524596;1373
739180;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Escamp;2016-07-07;;2016-07-11;2016-07-14;Telefoon;Hoog;Afgerond;Afgerond;HET ZICHT;11;;;Bouwlust/Vrederust;Zijden,Steden,Zichten;Straten-serviceploeg;Opgelost;77885.184;451171.866;4.2631370962912625;52.04349736948594;1374
739185;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2016-07-07;;2016-07-13;2016-07-09;formulier met geo-inf;Normaal;Afgerond;Afgerond;ZUIDWAL;64;;;Centrum;Zuidwal;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;81054.965;454205.088;4.308676854693225;52.071188163275544;1375
739191;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Escamp;2016-07-07;;2016-07-15;2016-07-19;Telefoon;Normaal;Afgerond;Afgerond;HENDRIK MANDESTRAAT;0;;;Moerwijk;Moerwijk-Noord;Openbare Verlichting;Opgelost;;;;;1378
