VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2020,8418,301,998418069,21,21,658,674,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,301,998418036,24,24,658,674,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,301,998418063,55,55,658,674,38995,41399,15175
1.0,2023-02-03,2023-02-01,2019,0389,999,972802098,2,2,1969,2650,192050,319599,4165
1.0,2023-02-03,2023-02-01,2019,0389,999,990089099,1339,1526,1969,2650,192050,319599,265
1.0,2023-02-03,2023-02-01,2019,0389,999,990089019,1,1,1969,2650,192050,319599,23655
1.0,2023-02-03,2023-02-01,2019,0389,999,990089009,3,3,1969,2650,192050,319599,26025
1.0,2023-02-03,2023-02-01,2019,0389,999,990089083,305,401,1969,2650,192050,319599,905
1.0,2023-02-03,2023-02-01,2019,0389,999,990089076,9,9,1969,2650,192050,319599,
1.0,2023-02-03,2023-02-01,2019,0389,999,990003021,144,147,1969,2650,192050,319599,145
1.0,2023-02-03,2023-02-01,2019,0389,999,990089089,444,559,1969,2650,192050,319599,565
