OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
1935,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,108.373,283,,108.37250297008
1936,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,328.265,283,,328.264749153789
1937,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,63.989,283,,63.9887608959573
1938,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,169.008,283,,169.007638288925
1939,G0518,'s-Gravenhage,bestaand,1,tram,4.549,283,,4.54909441537544
1940,G0518,'s-Gravenhage,bestaand,0,sneltram,18.527,283,,18.5274121236615
1941,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1.404,283,,1.40417235416594
1942,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,307.216,283,,307.216066575301
1943,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,169.116,283,,169.116076592381
1944,G0637,Zoetermeer,bestaand,1,tram,154.051,283,,154.050580435464
1945,G0603,Rijswijk,bestaand,0,tram,17.65,283,,17.6496298751399
1946,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,171.63,283,,171.629774806122
1947,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1948,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,623.98,283,,623.980033304595
1949,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.509,283,,303.50860720744
1950,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,285.482,283,,285.481734233558
1951,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,297.177,283,,297.177211207387
1952,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1953,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.379331394451
1954,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
1955,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1956,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1957,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1958,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1959,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1960,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1961,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1962,G0518,'s-Gravenhage,bestaand,0,sneltram,178.86,283,,178.859596979018
1963,G0518,'s-Gravenhage,bestaand,0,sneltram,17.934,283,,17.9342921800667
1964,G0518,'s-Gravenhage,bestaand,1,sneltram,22.529,283,,22.5294445169781
1965,G0518,'s-Gravenhage,bestaand,0,sneltram,13.761,283,,13.7605640872749
1966,G0518,'s-Gravenhage,bestaand,1,sneltram,6.807,283,,6.80701190594637
1967,G0518,'s-Gravenhage,bestaand,1,sneltram,4.679,283,,4.67933606401592
1968,G0518,'s-Gravenhage,bestaand,0,sneltram,3.466,283,,3.46646361584829
1969,G0518,'s-Gravenhage,bestaand,0,sneltram,148.054,283,,148.053632102372
1970,G0518,'s-Gravenhage,bestaand,1,sneltram,7.109,283,,7.10874965192182
1971,G0518,'s-Gravenhage,bestaand,0,sneltram,4.893,283,,4.89276864362091
1972,G0518,'s-Gravenhage,bestaand,0,sneltram,129.898,283,,129.897792249293
1973,G0599,Rotterdam,bestaand,0,tram,3.782,283,,3.78249706423078
1974,G0518,'s-Gravenhage,bestaand,0,tram,9.137,283,,9.13737697591601
1975,L0004,Prorail,bestaand,1,sneltram,33.942,283,,33.9415412879262
1976,L0004,Prorail,bestaand,1,sneltram,11.047,283,,11.0470083455185
1977,L0004,Prorail,bestaand,1,sneltram,7.914,283,,7.91406456885462
1978,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,241.713,283,,241.712909047076
1979,G0599,Rotterdam,bestaand,0,sneltram,39.6,283,,39.5997734624303
1980,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,72.007,283,,72.0069802171984
1981,G0599,Rotterdam,bestaand,0,sneltram,236.582,283,,236.579869303907
1982,G0599,Rotterdam,bestaand,0,sneltram,20.673,283,,20.6733570084783
1983,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,330.108,283,,330.107656265346
1984,G0599,Rotterdam,bestaand,0,tram,52.808,283,,52.7966109269915
1985,G0599,Rotterdam,bestaand,1,sneltram,14.689,283,,14.6888869557908
1986,G0599,Rotterdam,bestaand,1,sneltram,2.07,283,,2.07005434711265
1987,L0004,Prorail,bestaand,0,sneltram,164.887,283,,164.887410187946
1988,G0622,Vlaardingen,bestaand,0,sneltram,886.316,283,,886.312558752773
1989,G0606,Schiedam,bestaand,2,sneltram,3.149,283,,3.14915163178911
1990,G0599,Rotterdam,bestaand,0,tram,12.202,283,,12.2021288923836
1991,G0599,Rotterdam,bestaand,0,tram,12.181,283,,12.1810269897706
1992,G0599,Rotterdam,bestaand,0,tram,11.43,283,,11.4292328717125
1993,G0599,Rotterdam,bestaand,0,tram,43.464,283,,43.4602837762423
1994,G0599,Rotterdam,bestaand,0,tram,45.431,283,,45.4289042182599
1995,G0599,Rotterdam,bestaand,0,tram,6.274,283,,6.27352238298666
1996,G0599,Rotterdam,bestaand,0,tram,12.245,283,,12.2454635681954
1997,G0599,Rotterdam,bestaand,0,tram,5.459,283,,5.45834914372816
1998,G0599,Rotterdam,bestaand,0,tram,47.419,283,,47.4165916842765
1999,G0599,Rotterdam,bestaand,0,tram,69.05,283,,69.048607369502
