FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.1283,staal (losstaande stalen constructie),0,R,16.875,001,KPK0001122852,I,,POINT (137122.16750000045 480086.17969999835)
portalen_kenmerk.1284,staal (losstaande stalen constructie),0,R,17.47500038,001,KPK0001122862,A,,POINT (137646.84450000152 479802.3794)
portalen_kenmerk.1285,staal (losstaande stalen constructie),0,R,17.33699989,001,KPK0001122863,A,,POINT (137524.4123999998 479859.96649999917)
portalen_kenmerk.1286,staal (losstaande stalen constructie),0,R,18.17099953,001,KPK0001122872,I,,POINT (138341.82180000097 479785.92720000073)
portalen_kenmerk.1287,staal (losstaande stalen constructie),0,R,18.50300026,001,KPK0001122873,I,,POINT (138673.6361999996 479797.0287999995)
portalen_kenmerk.1288,staal (losstaande stalen constructie),0,R,17.8939991,001,KPK0001122874,I,,POINT (138057.6821999997 479792.8858000003)
portalen_kenmerk.1289,staal (losstaande stalen constructie),0,R,18.09600067,001,KPK0001122875,I,,POINT (138269.54820000008 479800.42009999976)
portalen_kenmerk.1290,staal (losstaande stalen constructie),0,R,18.31900024,001,KPK0001122876,I,,POINT (138488.38109999895 479808.90949999914)
portalen_kenmerk.1291,staal (losstaande stalen constructie),0,R,19.04999924,001,KPK0001122885,I,,POINT (139221.72700000182 479805.6805999987)
portalen_kenmerk.1292,staal (losstaande stalen constructie),0,R,18.89500046,001,KPK0001122886,I,,POINT (139063.87260000035 479829.1909000017)
portalen_kenmerk.1293,staal (losstaande stalen constructie),0,R,19.41399956,001,KPK0001122891,I,,POINT (139587.36039999872 479731.8104000017)
portalen_kenmerk.1294,staal (losstaande stalen constructie),0,R,19.52599907,001,KPK0001122894,I,,POINT (139683.5507999994 479714.08630000055)
portalen_kenmerk.1295,staal (losstaande stalen constructie),0,R,20.10099983,001,KPK0001122900,I,,POINT (140166.12689999864 479396.9989)
portalen_kenmerk.1296,staal (losstaande stalen constructie),0,R,20.5909996,001,KPK0001122903,I,,POINT (140447.79960000142 478985.56010000035)
portalen_kenmerk.1297,staal (losstaande stalen constructie),0,R,21.1989994,001,KPK0001122913,I,,POINT (140731.3044999987 478465.5815999992)
portalen_kenmerk.1298,staal (losstaande stalen constructie),0,R,21.1989994,001,KPK0001122914,I,,POINT (140745.82079999894 478473.5144000016)
portalen_kenmerk.1299,staal (losstaande stalen constructie),0,R,21.82799911,001,KPK0001122919,I,,POINT (141030.0346999988 477912.8713000007)
portalen_kenmerk.1300,staal (losstaande stalen constructie),0,R,21.97299957,001,KPK0001122921,I,,POINT (141091.57990000024 477780.11890000105)
portalen_kenmerk.1301,staal (losstaande stalen constructie),0,R,22.20299911,001,KPK0001122929,I,,POINT (141111.6468999982 477549.1011000015)
portalen_kenmerk.1302,viaduct (aan de zijkant van een viaduct),0,R,22.37599945,001,KPK0001122930,I,,POINT (141126.52870000154 477376.1512000002)
portalen_kenmerk.1303,staal (losstaande stalen constructie),0,R,22.63999939,001,KPK0001122936,I,,POINT (141118.97100000083 477111.84059999883)
portalen_kenmerk.1304,staal (losstaande stalen constructie),0,R,22.63999939,001,KPK0001122937,I,,POINT (141130.37929999828 477108.8379999995)
portalen_kenmerk.1305,staal (losstaande stalen constructie),0,R,23.1079998,001,KPK0001122946,I,,POINT (141236.3856999986 476662.58509999886)
portalen_kenmerk.1306,staal (losstaande stalen constructie),0,R,23.45899963,001,KPK0001122953,I,,POINT (141443.71290000156 476382.7974999994)
portalen_kenmerk.1307,staal (losstaande stalen constructie),0,R,23.93199921,001,KPK0001122954,I,,POINT (141804.35269999877 476079.97140000015)
portalen_kenmerk.1308,staal (losstaande stalen constructie),0,R,16.8920002,004,KPK0001190450,I,,POINT (105856.22690000013 473471.67880000174)
portalen_kenmerk.1309,staal (losstaande stalen constructie),0,R,17.19599915,004,KPK0001190451,I,,POINT (105657.28420000151 473249.80999999866)
portalen_kenmerk.1310,staal (losstaande stalen constructie),0,R,17.79100037,004,KPK0001190452,I,,POINT (105258.1251000017 472804.52800000086)
portalen_kenmerk.1311,viaduct (aan de zijkant van een viaduct),0,R,16.92900085,004,KPK0001190453,I,,POINT (105853.08410000056 473428.681499999)
portalen_kenmerk.1312,staal (losstaande stalen constructie),0,R,17.52400017,004,KPK0001190454,I,,POINT (105459.53649999946 472989.9800999984)
portalen_kenmerk.1313,viaduct (aan de zijkant van een viaduct),0,R,18.17300034,004,KPK0001190455,I,,POINT (105029.85770000145 472516.06500000134)
portalen_kenmerk.1314,staal (losstaande stalen constructie),0,R,18.71800041,004,KPK0001190469,I,,POINT (104669.48310000077 472123.0518000014)
portalen_kenmerk.1315,staal (losstaande stalen constructie),0,R,18.7140007,004,KPK0001190470,I,,POINT (104684.44680000097 472099.82119999826)
portalen_kenmerk.1316,staal (losstaande stalen constructie),0,R,19.74500084,004,KPK0001190478,I,,POINT (103965.05579999834 471338.0111999996)
portalen_kenmerk.1317,staal (losstaande stalen constructie),0,R,37.62400055,027,KPK0001192661,I,,POINT (125132.85579999909 429480.23099999875)
portalen_kenmerk.1318,staal (losstaande stalen constructie),0,R,38.08399963,027,KPK0001192665,I,,POINT (125272.92599999905 429907.3205000013)
portalen_kenmerk.1319,staal (losstaande stalen constructie),0,R,38.0870018,027,KPK0001192666,I,,POINT (125259.18250000104 429911.0927999988)
portalen_kenmerk.1320,staal (losstaande stalen constructie),0,R,38.4679985,027,KPK0001192671,I,,POINT (125391.55889999866 430268.2675999999)
portalen_kenmerk.1321,staal (losstaande stalen constructie),0,R,38.46900177,027,KPK0001192672,I,,POINT (125378.6435999982 430272.86250000075)
portalen_kenmerk.1322,viaduct (aan de zijkant van een viaduct),0,R,38.85400009,027,KPK0001192679,I,,POINT (125510.45980000123 430633.504900001)
portalen_kenmerk.1323,staal (losstaande stalen constructie),0,R,24.57500076,001,KPK0001122967,I,,POINT (142288.75299999863 475657.9701000005)
portalen_kenmerk.1324,staal (losstaande stalen constructie),0,R,51.59600067,001,KPK0001123265,I,,POINT (164482.46939999983 463869.9946000017)
portalen_kenmerk.1325,staal (losstaande stalen constructie),0,R,50.40000153,001,KPK0001123266,I,,POINT (163287.96700000018 463898.5150000006)
portalen_kenmerk.1326,staal (losstaande stalen constructie),0,R,51.00299835,001,KPK0001123267,I,,POINT (163887.94729999825 463855.70169999823)
portalen_kenmerk.1327,staal (losstaande stalen constructie),0,R,51.60499954,001,KPK0001123268,I,,POINT (164489.27760000154 463883.08889999986)
portalen_kenmerk.1328,staal (losstaande stalen constructie),0,R,52.20000076,001,KPK0001123284,I,,POINT (165078.43129999936 463955.4866000004)
portalen_kenmerk.1329,staal (losstaande stalen constructie),0,R,54.82699966,035,KPK0001193185,I,,POINT (246754.57499999925 478951.24760000035)
portalen_kenmerk.1330,staal (losstaande stalen constructie),0,R,52.90000153,001,KPK0001123297,I,,POINT (165763.04940000176 464093.07019999996)
portalen_kenmerk.1331,staal (losstaande stalen constructie),0,R,54.14599991,001,KPK0001123299,I,,POINT (166980.74980000034 464352.8876999989)
portalen_kenmerk.1332,staal (losstaande stalen constructie),0,R,52.90000153,001,KPK0001123300,I,,POINT (165760.46840000153 464105.6992000006)
portalen_kenmerk.1333,staal (losstaande stalen constructie),0,R,84.09999847,001,KPK0001123348,I,,POINT (195387.03029999882 465335.753800001)
portalen_kenmerk.1334,staal (losstaande stalen constructie),0,R,84.58999634,001,KPK0001123349,I,,POINT (195793.15520000085 465611.31700000167)
portalen_kenmerk.1335,staal (losstaande stalen constructie),0,R,85.12200165,001,KPK0001123354,I,,POINT (196231.5885999985 465911.2019000016)
portalen_kenmerk.1336,staal (losstaande stalen constructie),0,R,85.6309967,001,KPK0001123357,I,,POINT (196704.23149999976 466106.90249999985)
portalen_kenmerk.1337,staal (losstaande stalen constructie),0,R,86.125,001,KPK0001123361,I,,POINT (197166.73270000145 466277.6118000001)
portalen_kenmerk.1338,staal (losstaande stalen constructie),0,R,87.31400299,001,KPK0001123368,I,,POINT (198270.07299999893 466721.8244000003)
portalen_kenmerk.1339,staal (losstaande stalen constructie),0,R,88.48799896,001,KPK0001123370,I,,POINT (199251.95219999924 467376.7778999992)
portalen_kenmerk.1340,staal (losstaande stalen constructie),0,R,34.75099945,001,KPK0001123092,I,,POINT (149623.07330000028 470036.9488000013)
portalen_kenmerk.1341,staal (losstaande stalen constructie),0,R,36.4659996,001,KPK0001123106,I,,POINT (151265.79459999874 469534.70490000024)
portalen_kenmerk.1342,staal (losstaande stalen constructie),0,R,37.31900024,001,KPK0001123110,I,,POINT (152090.8852000013 469314.50560000166)
portalen_kenmerk.1343,staal (losstaande stalen constructie),0,R,16.43600082,001,KPK0001122851,I,,POINT (136767.67419999838 480338.75079999864)
portalen_kenmerk.1344,staal (losstaande stalen constructie),0,R,10.18500042,001,KPK0001122767,I,,POINT (130955.49509999901 482617.58889999986)
portalen_kenmerk.1345,staal (losstaande stalen constructie),0,R,11.73200035,001,KPK0001122771,I,,POINT (132410.2274999991 482084.59380000085)
portalen_kenmerk.1346,staal (losstaande stalen constructie),5741,R,16.1079998,010,KPK0001191358,I,,POINT (122415.40579999983 482263.6843000017)
portalen_kenmerk.1347,staal (losstaande stalen constructie),0,R,11.52600002,014,KPK0001191669,I,,POINT (85004.5962000005 457395.9167999998)
portalen_kenmerk.1348,staal (losstaande stalen constructie),0,R,11.73799992,014,KPK0001191670,I,,POINT (85125.76700000092 457223.1783000007)
portalen_kenmerk.1349,staal (losstaande stalen constructie),0,R,11.97799969,014,KPK0001191671,I,,POINT (85263.56760000065 457026.681499999)
portalen_kenmerk.1350,staal (losstaande stalen constructie),0,R,12.21399975,014,KPK0001191672,I,,POINT (85423.9897999987 456855.9888000004)
portalen_kenmerk.1351,staal (losstaande stalen constructie),0,R,12.42199993,014,KPK0001191678,I,,POINT (85532.99289999902 456678.46759999916)
portalen_kenmerk.1352,viaduct (aan de zijkant van een viaduct),0,R,12.92000008,014,KPK0001191679,I,,POINT (85712.3553000018 456215.0441999994)
portalen_kenmerk.1353,staal (losstaande stalen constructie),0,R,4.77600002,007,KPK0001129119,I,,POINT (117886.99549999833 496548.6158999987)
portalen_kenmerk.1354,staal (losstaande stalen constructie),0,R,5.49599981,007,KPK0001129126,I,,POINT (118347.83060000092 497092.98110000044)
portalen_kenmerk.1355,staal (losstaande stalen constructie),0,R,6.62599993,007,KPK0001129128,I,,POINT (118625.23360000178 498189.3603999987)
portalen_kenmerk.1356,staal (losstaande stalen constructie),0,R,5.32399988,007,KPK0001129129,I,,POINT (118265.60049999878 496949.94220000133)
portalen_kenmerk.1357,staal (losstaande stalen constructie),0,R,5.53100014,007,KPK0001129130,I,,POINT (118339.84980000183 497129.54890000075)
portalen_kenmerk.1358,staal (losstaande stalen constructie),0,R,5.76499987,007,KPK0001129131,I,,POINT (118399.34540000185 497357.9250999987)
portalen_kenmerk.1359,staal (losstaande stalen constructie),0,R,6.07999992,007,KPK0001129132,I,,POINT (118480.36329999939 497665.39400000125)
portalen_kenmerk.1360,staal (losstaande stalen constructie),0,R,6.38100004,007,KPK0001129133,I,,POINT (118553.58179999888 497951.1612999998)
portalen_kenmerk.1361,staal (losstaande stalen constructie),0,R,6.60699987,007,KPK0001129134,I,,POINT (118613.24659999833 498186.72250000015)
portalen_kenmerk.1362,staal (losstaande stalen constructie),0,R,7.03599977,007,KPK0001129153,I,,POINT (118722.60539999977 498574.6083999984)
portalen_kenmerk.1363,staal (losstaande stalen constructie),0,R,7.53599977,007,KPK0001129161,I,,POINT (118930.55040000007 499036.2996000014)
portalen_kenmerk.1364,staal (losstaande stalen constructie),0,R,7.25400019,007,KPK0001129162,I,,POINT (118778.6147999987 498800.65089999884)
portalen_kenmerk.1365,staal (losstaande stalen constructie),0,R,7.53599977,007,KPK0001129163,I,,POINT (118919.25950000063 499045.25620000064)
portalen_kenmerk.1366,staal (losstaande stalen constructie),0,R,8.16899967,007,KPK0001129169,I,,POINT (119427.49540000036 499416.1460000016)
portalen_kenmerk.1367,staal (losstaande stalen constructie),0,R,8.0170002,007,KPK0001129170,I,,POINT (119290.12070000172 499356.79190000147)
portalen_kenmerk.1368,staal (losstaande stalen constructie),0,R,8.60599995,007,KPK0001129175,I,,POINT (119796.23600000143 499673.42449999973)
portalen_kenmerk.1369,staal (losstaande stalen constructie),0,R,8.7840004,007,KPK0001129178,I,,POINT (119948.85700000077 499742.34690000117)
portalen_kenmerk.1370,staal (losstaande stalen constructie),0,R,9.44299984,007,KPK0001129184,I,,POINT (120507.58240000159 500091.78500000015)
portalen_kenmerk.1371,staal (losstaande stalen constructie),0,R,9.80000019,007,KPK0001129187,I,,POINT (120786.47560000047 500292.8189000003)
portalen_kenmerk.1372,staal (losstaande stalen constructie),0,R,10.04399967,007,KPK0001129190,I,,POINT (121017.13309999928 500410.46819999814)
portalen_kenmerk.1373,staal (losstaande stalen constructie),0,R,10.37699986,007,KPK0001129191,I,,POINT (121286.00560000166 500604.8938000016)
portalen_kenmerk.1374,staal (losstaande stalen constructie),0,R,10.60000038,007,KPK0001129196,I,,POINT (121501.52659999952 500712.7991000004)
portalen_kenmerk.1375,viaduct (aan de zijkant van een viaduct),0,R,10.97399998,007,KPK0001129201,I,,POINT (121803.87530000135 500901.64510000125)
portalen_kenmerk.1376,viaduct (aan de zijkant van een viaduct),0,R,10.97900009,007,KPK0001129202,I,,POINT (121798.99139999971 500925.08100000024)
portalen_kenmerk.1377,staal (losstaande stalen constructie),0,R,11.33699989,007,KPK0001129209,I,,POINT (122102.30009999871 501114.4134000018)
portalen_kenmerk.1378,staal (losstaande stalen constructie),0,R,11.69999981,007,KPK0001129212,I,,POINT (122412.91200000048 501281.7408000007)
portalen_kenmerk.1379,staal (losstaande stalen constructie),0,R,11.98499966,007,KPK0001129215,I,,POINT (122652.82930000126 501458.0973000005)
portalen_kenmerk.1380,staal (losstaande stalen constructie),0,R,12.3039999,007,KPK0001129218,I,,POINT (122930.42130000144 501604.67130000144)
portalen_kenmerk.1381,staal (losstaande stalen constructie),0,R,12.61699963,007,KPK0001129221,I,,POINT (123213.35970000178 501785.5128000006)
portalen_kenmerk.1382,staal (losstaande stalen constructie),0,R,12.92399979,007,KPK0001129224,I,,POINT (123505.0998999998 501835.4296000004)
portalen_kenmerk.1383,staal (losstaande stalen constructie),0,R,13.26500034,007,KPK0001129229,I,,POINT (123825.74879999831 501844.81219999865)
portalen_kenmerk.1384,staal (losstaande stalen constructie),0,R,13.39599991,007,KPK0001129232,I,,POINT (123956.14059999958 501838.13069999963)
portalen_kenmerk.1385,staal (losstaande stalen constructie),0,R,13.75500011,007,KPK0001129235,I,,POINT (124295.52169999853 502067.5491999984)
portalen_kenmerk.1386,staal (losstaande stalen constructie),0,R,13.71500015,007,KPK0001129236,I,,POINT (124254.57339999825 502043.6794999987)
portalen_kenmerk.1387,staal (losstaande stalen constructie),0,R,25.04000092,001,KPK0001122974,I,,POINT (142632.12920000032 475342.67240000144)
portalen_kenmerk.1388,staal (losstaande stalen constructie),0,R,25.50900078,001,KPK0001122980,I,,POINT (142824.66470000148 474915.4723000005)
portalen_kenmerk.1389,staal (losstaande stalen constructie),0,R,26.03000069,001,KPK0001122987,I,,POINT (142835.33190000057 474397.2283000015)
portalen_kenmerk.1390,staal (losstaande stalen constructie),0,R,26.51300049,001,KPK0001122988,I,,POINT (142970.18569999933 473937.508200001)
portalen_kenmerk.1391,staal (losstaande stalen constructie),0,R,27.34399986,001,KPK0001123001,I,,POINT (143285.9175999984 473170.565200001)
portalen_kenmerk.1392,staal (losstaande stalen constructie),0,R,27.83499908,001,KPK0001123009,I,,POINT (143596.15410000086 472781.21290000156)
portalen_kenmerk.1393,viaduct (aan de zijkant van een viaduct),0,R,29.84700012,001,KPK0001123028,I,,POINT (145015.2580000013 471369.5850000009)
portalen_kenmerk.1394,staal (losstaande stalen constructie),0,R,30.5,001,KPK0001123029,I,,POINT (145514.15129999816 470944.6458999999)
portalen_kenmerk.1395,staal (losstaande stalen constructie),0,R,31.22100067,001,KPK0001123030,I,,POINT (146184.67570000142 470688.6495999992)
portalen_kenmerk.1396,staal (losstaande stalen constructie),0,R,31.99200058,001,KPK0001123031,I,,POINT (146955.7435999997 470625.34259999916)
portalen_kenmerk.1397,staal (losstaande stalen constructie),0,R,31.70999908,001,KPK0001123038,I,,POINT (146675.2692000009 470661.93090000004)
portalen_kenmerk.1398,staal (losstaande stalen constructie),0,R,32.14699936,001,KPK0001123039,I,,POINT (147111.1799999997 470643.4486999996)
portalen_kenmerk.1399,staal (losstaande stalen constructie),0,R,64.72000122,027,KPK0001192730,I,,POINT (136341.15089999884 446205.7991000004)
portalen_kenmerk.1400,staal (losstaande stalen constructie),0,R,64.99500275,027,KPK0001192735,I,,POINT (136406.35860000178 446475.01150000095)
portalen_kenmerk.1401,viaduct (aan de zijkant van een viaduct),0,R,65.72899628,027,KPK0001192738,I,,POINT (136648.7811000012 447182.86349999905)
portalen_kenmerk.1402,staal (losstaande stalen constructie),0,R,66.22499847,027,KPK0001192739,I,,POINT (136865.57129999995 447625.39979999885)
