FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.1474144,370297016,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,202,Arnhem,Arnhem,Europaweg,012,R,161,ON District Zuid,5528,100,2022-08-01T00:00:00,6,19,120,0,5528,0,0,H,037029701620211001,100%,,"LINESTRING (185197.31720000133 448751.8621999994, 185317.87040000036 448782.5278000012, 185432.58029999956 448811.9422999993, 185534.32090000063 448837.33999999985, 185864.8482999988 448918.6700000018, 185906.53200000152 448928.4547000006, 185956.6464000009 448939.6367999986, 186004.46700000018 448949.6196999997, 186043.70789999887 448957.42119999975, 186063.35700000077 448961.15630000085, 186102.71049999818 448968.3493000008, 186129.79659999907 448973.10929999873, 186171.83249999955 448980.0978000015, 186228.53990000114 448988.7395000011, 186272.7531999983 448994.8645000011, 186330.90740000084 449002.16739999875, 186350.77259999886 449004.49219999835, 186383.88549999893 449008.0555000007, 186425.817400001 449012.20490000024, 186452.749499999 449014.6387999989, 186472.6761999987 449016.3533000015, 186508.91970000044 449019.14400000125, 186548.85810000077 449021.90029999986, 186568.82339999825 449023.09980000183, 186608.88219999894 449025.21290000156, 186632.90029999986 449026.28290000185, 186692.8762000017 449028.34640000015, 186730 449029.13859999925, 186770 449029.66110000014, 186798.02120000124 449029.77010000125, 186831.05310000107 449029.60649999976, 186871.0500999987 449029.1004000008, 186899.8418999985 449028.5199000016, 186929.07770000026 449027.6453999989, 186969.0850000009 449026.0855999999, 187003.72659999877 449024.46070000157, 187023.6977000013 449023.3621999994, 187063.62680000067 449020.86239999905, 187088.8585000001 449019.0874999985, 187128.75549999997 449015.97150000185, 187168.60599999875 449012.50250000134, 187194.89559999853 449009.9684999995, 187234.68549999967 449005.813099999, 187292.13500000164 448999.05750000104, 187324.98550000042 448994.89279999956, 187344.80680000037 448992.2120000012, 187384.4021999985 448986.5183000006, 187410.8610999994 448982.5245000012, 187460.09910000116 448974.5874999985, 187509.22069999948 448966.0014999993, 187548.5428000018 448958.66629999876, 187590.40590000153 448950.3652999997, 187649.11450000107 448937.98310000077, 187704.00989999995 448925.6132000014, 187757.2307999991 448912.9164999984, 187803.6772999987 448901.1171000004, 187842.33960000053 448890.8588999994, 187899.70679999888 448874.8841000013, 187942.22040000185 448862.44839999825, 187961.37799999863 448856.6981000006, 187994.15139999986 448846.5610000007, 188032.2617000006 448834.4112999998, 188073.59279999882 448820.71070000157, 188111.43030000106 448807.7252999991, 188149.14189999923 448794.3887999989, 188168.7008999996 448787.2782999985, 188224.88610000163 448766.2071999982, 188263.18730000034 448751.48110000044, 188281.81419999897 448744.1447999999, 188318.87049999833 448729.07609999925, 188337.32389999926 448721.36400000006, 188390.18149999902 448698.7250000015, 188441.98409999907 448675.8720000014, 188573.70059999824 448617.06439999864, 189215.2925999984 448330.18560000136, 189273.7135999985 448304.4041999988, 189310.43659999967 448288.54769999906, 189370.24109999835 448263.5920000002, 189407.32930000126 448248.62889999896, 189444.559799999 448234.0023000017, 189477.46510000154 448221.4679999985, 189520.8772 448205.3929999992, 189549.9862000011 448194.9769000001, 189587.76480000094 448181.8321999982, 189667.87959999964 448155.6152999997, 189701.12669999897 448145.15399999917, 189735.88679999858 448134.5667000003, 189774.26410000026 448123.2864000015, 189812.75919999927 448112.3979000002, 189846.70369999856 448103.1504999995, 189882.28170000017 448093.7281999998, 189928.0507999994 448082.16099999845, 190021.4609999992 448059.50560000166, 190116.57869999856 448035.06749999896, 190401.45569999889 447967.2371999994, 190459.8343999982 447953.20109999925, 190511.89919999987 447940.48589999974)"
max_snelheden_nacht.1474146,277359033,2021-10-01T00:00:00,2022-12-01T00:00:00,NH,1942,Gooise Meren,Naarden,RYKSWG,001,R,186,WNN District Zuid,2090,100,2021-10-21T00:00:00,6,19,120,0,2090,0,0,H,027735903320211001,100%,,"LINESTRING (138855.92760000005 479803.12779999897, 139020.9508999996 479808.5443999991, 139076.9888000004 479809.6748000011, 139116.99570000172 479809.79659999907, 139136.98950000107 479809.52600000054, 139157.9750000015 479808.94629999995, 139193.86349999905 479807.5557000004, 139213.82699999958 479806.2725000009, 139231.9919999987 479804.91160000116, 139263.99599999934 479801.9611000009, 139292.86879999936 479798.69999999925, 139321.7490000017 479794.83879999816, 139347.75719999894 479790.88809999824, 139369.06320000067 479787.36290000007, 139398.96719999984 479781.8238000013, 139432.9448999986 479774.75, 139466.9525000006 479766.80779999867, 139493.98189999908 479759.9367999993, 139513.2835999988 479754.65520000085, 139526.30539999902 479750.9657000005, 139557.48490000144 479741.5821999982, 139582.17709999904 479733.5780000016, 139601.12110000104 479727.11769999936, 139627.94700000063 479717.5351999998, 139650.3951999992 479709.0412000008, 139677.15080000088 479698.377700001, 139698.2360999994 479689.54100000113, 139716.32009999827 479681.7157000005, 139746.42880000174 479667.936999999, 139776.14009999856 479653.5588000007, 139802.15700000152 479640.30040000007, 139832.13919999823 479624.26949999854, 139864.30359999835 479605.9455000013, 139891.71020000055 479589.5678999983, 139914.0300000012 479575.6272, 139938.72080000117 479559.5256999992, 139969.85080000013 479538.2093000002, 139986.16230000183 479526.56610000134, 140001.19469999894 479515.58359999955, 140017.18070000038 479503.53720000014, 140032.99599999934 479491.2945000008, 140048.63690000027 479478.8244000003, 140064.10830000043 479466.13340000063, 140088.58300000057 479445.44099999964, 140103.6512000002 479432.28990000114, 140119.19319999963 479418.21979999915, 140133.86250000075 479404.61630000174, 140158.21609999985 479381.1915999986, 140172.37469999865 479367.1031999998, 140186.35660000145 479352.80260000005, 140200.13679999858 479338.3038999997, 140225.09039999917 479311.03130000085, 140238.31430000067 479296.0216999985, 140256.53229999915 479274.61290000007, 140273.70369999856 479253.749499999, 140287.80579999834 479236.0278999992, 140311.95450000092 479204.2157999985, 140331.27549999952 479177.5106999986, 140348.79019999877 479152.13749999925, 140366.8984999992 479124.6094999984, 140377.60570000112 479107.7142000012, 140386.8242000006 479092.88969999924, 140395.39039999992 479078.6213000007, 140410.06529999897 479053.4470000006, 140423.71040000021 479029.27479999885, 140451.48690000176 478978.8687000014, 140535.06280000135 478825.5665999986)"
max_snelheden_nacht.1474152,600122104,2022-01-01T00:00:00,2022-12-01T00:00:00,ZH,1901,Bodegraven-Reeuwijk,Bodegraven,Rijksweg A12,012,R,112,WNZ District Noord,88,100,2022-01-01T00:00:00,6,19,120,3,88,0,0,H,060012210420220101,100%,,"LINESTRING (111322.26410000026 453417.9598999992, 111321.77529999986 453417.5555999987, 111304.11039999872 453415.2448000014, 111273.22560000047 453410.5278000012, 111243.73809999973 453406.18459999934, 111238.77699999884 453405.3445999995)"
max_snelheden_nacht.1474168,498356022,2021-10-01T00:00:00,2022-12-01T00:00:00,OV,164,Hengelo,Hengelo,HENGELO 30,001,R,159,ON District Oost,447,100,2022-05-13T00:00:00,6,19,120,0,447,0,0,H,049835602220211001,100%,,"LINESTRING (249131.67650000006 478475.20059999824, 249146.43930000067 478477.85880000144, 249161.98519999906 478479.5590999983, 249166.96990000084 478479.9528999999, 249178.1961000003 478480.15300000086, 249185.86239999905 478479.8990999982, 249195.84329999983 478479.3539999984, 249200.97459999844 478478.76729999855, 249218.3636999987 478476.0658, 249235.63190000132 478471.4968000017, 249240.3515000008 478469.89559999853, 249258.5762999989 478462.7952999994, 249263.1261 478460.7206999995, 249275.2030000016 478454.41959999874, 249279.53990000114 478451.930399999, 249292.79509999976 478443.5214000009, 249319.64730000123 478425.0767999999, 249330.28060000017 478418.0284000002, 249334.52899999917 478415.46070000157, 249343.33779999986 478410.7175000012, 249347.81650000066 478408.4946000017, 249363.66209999844 478402.0604000017, 249368.46939999983 478400.66429999843, 249376.73059999943 478398.6741000004, 249381.6948999986 478398.0359000005, 249390.72659999877 478397.1730999984, 249398.75829999894 478397.37970000133, 249403.75290000066 478397.684799999, 249409.28440000117 478398.46719999984, 249417.95039999858 478400.2650000006, 249422.77710000053 478401.5912999995, 249427.37590000033 478403.31920000166, 249451.07499999925 478414.6480999999, 249480.85009999946 478433.04569999874, 249511.88329999894 478452.7010000013, 249538.64400000125 478470.93400000036)"
max_snelheden_nacht.1474170,600114160,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,1525,Teylingen,Sassenheim,SASSENHEIM 5,044,R,112,WNZ District Noord,44,100,2022-01-14T00:00:00,6,19,120,0,44,0,0,H,060011416020211001,100%,,"LINESTRING (93773.07050000131 469083.33940000087, 93815.01590000093 469097.17749999836)"
max_snelheden_nacht.1474173,600125183,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,1978,Molenlanden,Hoogblokland,Rijksweg A27,027,R,113,WNZ District Zuid,324,100,2022-02-01T00:00:00,6,19,120,0,324,0,0,H,060012518320211001,100%,,"LINESTRING (126888.35310000181 434504.1623999998, 126847.8385999985 434342.4871999994, 126809.28860000148 434189.6702999994)"
max_snelheden_nacht.1474179,248405062,2022-06-01T00:00:00,2022-12-01T00:00:00,NH,439,Purmerend,Zuidoostbeemster,PURMEREND 5,007,R,187,WNN District Noord,371,100,2022-05-13T00:00:00,6,19,120,0,371,0,0,H,024840506220220601,100%,,"LINESTRING (124276.69040000066 502946.38800000027, 124276.73330000043 502959.01729999855, 124277.67590000108 502968.99650000036, 124278.3872999996 502973.9461000003, 124280.12920000032 502981.96499999985, 124281.42009999976 502986.82719999924, 124283.03559999913 502991.5720999986, 124284.95749999955 502996.188099999, 124287.4338000007 503001.3161999993, 124289.94249999896 503005.7569999993, 124292.71810000017 503009.9189000018, 124295.75609999895 503013.89339999855, 124299.06940000132 503017.67130000144, 124303.2452000007 503021.76790000126, 124308.12860000134 503025.82990000024, 124315.29569999874 503030.4681000002, 124319.66710000113 503032.7989999987, 124327.05620000139 503035.8159000017, 124331.83949999884 503037.29780000076, 124336.7126000002 503038.42720000073, 124341.9774999991 503039.2276000008, 124347 503039.5689000003, 124352 503039.5822999999, 124359.9739000015 503038.8262999989, 124364.89110000059 503037.8940999992, 124373.15399999917 503035.3999999985, 124377.79250000045 503033.4461000003, 124382.28700000048 503031.25360000134, 124387.96620000154 503027.94469999894, 124392.05389999971 503025.06799999997, 124397.02769999951 503021.02959999815, 124400.64919999987 503017.5538999997, 124405.35489999875 503012.2606999986, 124408.50629999861 503008.2727999985, 124411.38789999858 503004.1708999984, 124414.04989999905 502999.9371000007, 124418.0828000009 502992.49810000136, 124420.31830000132 502987.8355999999, 124424.12860000134 502978.5648000017, 124425.82600000128 502973.86019999906, 124428.29830000177 502965.7661000006, 124431.39790000021 502953.36769999936, 124433.56430000067 502943.5073999986, 124440.43210000172 502908.16849999875, 124448.30680000037 502866.23380000144, 124451 502847)"
max_snelheden_nacht.1474191,160184010,2022-07-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,BERGEN OP ZOOM-NOORD 27,004,R,193,ZN District West,99,100,2022-07-01T00:00:00,6,19,120,0,99,0,0,H,016018401020220701,100%,,"LINESTRING (80167.47349999845 392113.45419999957, 80155.6259999983 392077.5780000016, 80148.48319999874 392017.1180000007)"
max_snelheden_nacht.1474197,600108189,2022-05-01T00:00:00,2022-12-01T00:00:00,NB,851,Steenbergen,Steenbergen,STEENBERGEN 25,004,R,193,ZN District West,458,100,2022-04-19T00:00:00,6,19,120,0,423,0,0,H,060010818920220501,100%,,"LINESTRING (79052.77419999987 400281.0978000015, 79064.83639999852 400300.35830000043, 79075.80249999836 400317.08469999954, 79081.52409999818 400325.28610000014, 79087.43659999967 400333.3548000008, 79097.32440000027 400345.7745000012, 79103.91690000147 400353.2939000018, 79110.76330000162 400360.5887000002, 79121.47780000046 400371.0075000003, 79132.76350000128 400380.8885000013, 79138.66169999912 400385.62049999833, 79146.63599999994 400391.64189999923, 79154.8275000006 400397.37950000167, 79168.2126000002 400405.8376000002, 79176.90709999949 400410.77800000086, 79188.62460000068 400416.80040000007, 79202.28310000151 400422.99280000106, 79211.54439999908 400426.7650000006, 79219.86510000005 400429.9070999995, 79234.0166000016 400434.88699999824, 79269.74960000068 400446.46489999816, 79276.25690000132 400448.7564999983, 79285.54529999942 400452.4792999998, 79290.07559999824 400454.59530000016, 79294.51850000024 400456.90199999884, 79298.5698999986 400459.25879999995, 79302.72309999913 400462.0033, 79306.74410000071 400464.98050000146, 79313.47520000115 400470.82290000096, 79316.96139999852 400474.40509999916, 79320.24010000005 400478.1801000014, 79324.68879999965 400484.1090000011, 79327.4085999988 400488.2677000016, 79329.93059999868 400492.58889999986, 79332.24139999971 400497.02329999954, 79334.80249999836 400502.46400000155, 79338.57710000128 400511.7179999985, 79342.0623999983 400521.09120000154, 79352.9550999999 400551.7569000013)"
max_snelheden_nacht.1474199,250409010,2022-05-01T00:00:00,2022-12-01T00:00:00,NH,439,Purmerend,Zuidoostbeemster,Rijksweg A7,007,R,187,WNN District Noord,1617,100,2022-08-01T00:00:00,6,19,120,0,1617,0,0,H,025040901020220501,100%,,"LINESTRING (125145.77270000055 504880.4855000004, 125236.06089999899 505119.9631999992, 125257.39189999923 505176.04630000144, 125264.21339999884 505194.84739999846, 125292.41860000044 505269.7120999992, 125625.00670000166 506151.91479999945, 125716.1185999997 506393.11190000176)"
max_snelheden_nacht.1474200,339217040,2022-05-01T00:00:00,2022-12-01T00:00:00,NB,1991,Maashorst,Uden,ZEELAND 14,050,R,194,ZN District Midden,67,100,2021-11-01T00:00:00,6,19,120,0,67,0,0,H,033921704020220501,100%,,"LINESTRING (169714.38949999958 408583.80050000176, 169726.27219999954 408635.4952000007, 169727.95450000092 408649.40790000185)"
max_snelheden_nacht.1474209,329327008,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Terschuur,Rijksweg A1,001,R,160,ON District Noord,626,100,2022-12-01T00:00:00,6,19,120,0,626,100,0,H,032932700820211001,100%,,"LINESTRING (164752.66299999878 463893.14449999854, 164772.5432999991 463895.33300000057, 164812.25789999962 463900.11250000075, 164836.7335000001 463903.26630000025, 164879.74269999936 463909.2221000008, 164923.05090000108 463915.6851999983, 164962.57950000092 463921.8621000014, 165019.84930000082 463931.60009999946, 165057.11140000075 463938.3623000011, 165090.08790000156 463944.5621000007, 165129.35460000113 463952.192400001, 165173.86719999835 463961.13589999825, 165213.02809999883 463969.29030000046, 165258.5940000005 463979.01260000095, 165368.14200000092 464003.21930000186)"
max_snelheden_nacht.1474226,290223068,2014-11-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,RING S HERTOGENBOSCH 45,059,R,194,ZN District Midden,56,100,2022-04-01T00:00:00,6,19,120,0,56,0,0,H,029022306820141101,100%,,"LINESTRING (145408.94399999827 411816.7199999988, 145449.45199999958 411778.46499999985)"
max_snelheden_nacht.1474236,600208215,2021-10-01T00:00:00,2022-12-01T00:00:00,FL,995,Lelystad,Lelystad,Rijksweg A6,006,R,136,MN District Noord,46,100,2022-04-01T00:00:00,6,19,120,0,46,0,0,H,060020821520211001,100%,,"LINESTRING (152489.87920000032 490403.1851999983, 152450.8172999993 490378.2061999999)"
max_snelheden_nacht.1474237,600124113,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,523,Hardinxveld-Giessendam,Hardinxveld-Giessendam,Rijksweg A15,015,R,113,WNZ District Zuid,494,100,2022-02-01T00:00:00,6,19,120,0,494,0,0,H,060012411320211001,100%,,"LINESTRING (120429.11960000172 427292.89169999957, 120375.55559999868 427265.83960000053, 120340.0716000013 427247.37530000135, 120289.1457999982 427220.36769999936, 120254.02789999917 427201.2173999995, 120218.37579999864 427181.3280999996, 120148.75600000098 427141.93180000037, 119995.98580000177 427054.58150000125)"
max_snelheden_nacht.1474258,395379012,2022-03-01T00:00:00,2022-12-01T00:00:00,GL,246,Heerde,Heerde,Rijksweg A50,050,R,160,ON District Noord,2067,100,2022-12-01T00:00:00,6,19,120,0,2067,0,0,H,039537901220220301,100%,,"LINESTRING (197721.47989999875 489745.41690000147, 197720.43149999902 489785.4081999995, 197719.68919999897 489825.4043999985, 197719.1314000003 489865.4017000012, 197718.84369999915 489905.4006999992, 197719.06230000034 489965.4032000005, 197719.5603 490025.40729999915, 197719.9397 490043.00510000065, 197720.03970000148 490083.01999999955, 197721.82690000162 490234.0315000005, 197723.98750000075 490374.0124000013, 197727.1383999996 490533.9847000018, 197730.70809999853 490686.9840000011, 197735.0223999992 490846.92119999975, 197738.04190000147 490946.8757000007, 197744.41099999845 491133.9996000007, 197748.19750000164 491233.92819999903, 197755.5384999998 491413.7784000002, 197759.96570000052 491513.68129999936, 197764.08669999987 491601.9455999993, 197770.09149999917 491721.7961000018, 197774.83139999956 491811.4235999994)"
max_snelheden_nacht.1474259,600147215,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,285,Voorst,Wilp,VUNDELAAR,001,R,160,ON District Noord,164,100,2022-03-16T00:00:00,6,19,120,0,164,0,0,H,060014721520211001,100%,,"LINESTRING (203142.3590000011 469151.3509999998, 203125.21599999815 469140.85500000045, 203010.14299999923 469094.311999999, 202995.81329999864 469081.1171000004)"
max_snelheden_nacht.1474265,600148996,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,KP ZAARDERHEIKEN,067,R,195,ZN District Zuid-Oost,334,100,2021-10-01T00:00:00,6,19,120,0,334,0,0,H,060014899620211001,100%,,"LINESTRING (206659.88259999827 378529.6438000016, 206669.80950000137 378528.37590000033, 206674.73950000107 378527.54199999943, 206680.77910000086 378526.1928000003, 206685.5929000005 378524.75030000135, 206690.30169999972 378523.0689000003, 206694.89790000021 378521.0747000016, 206698.5612999983 378519.2259999998, 206702.87480000034 378516.72780000046, 206707.0337000005 378513.9395999983, 206713.2100000009 378508.82510000095, 206716.79740000144 378505.27059999853, 206720.12680000067 378501.53130000085, 206723.23550000042 378497.61510000005, 206727.80490000173 378490.7600999996, 206730.1585999988 378486.32510000095, 206732.3139999993 378481.38699999824, 206734.0645999983 378476.71499999985, 206735.97800000012 378469.72630000114, 206736.88610000163 378464.7771999985, 206737.49610000104 378459.81120000035, 206737.8467000015 378454.82290000096, 206737.86609999835 378449.3478000015, 206737.5271999985 378444.3244000003, 206736.44959999993 378437.56340000033, 206735.2648999989 378432.68299999833, 206732.41679999977 378424.3062000014, 206730.43980000168 378419.72480000183, 206728.10909999907 378415.3007000014, 206724.46079999954 378409.35379999876, 206721.44289999828 378405.35379999876, 206718.188000001 378401.5557000004, 206714.65590000153 378397.9979999997, 206710.934799999 378394.6372000016, 206706.74650000036 378391.32770000026, 206702.58190000057 378388.5366999991, 206698.27270000055 378385.99329999834, 206693.83839999884 378383.74610000104, 206689.22520000115 378381.76949999854, 206683.08179999888 378379.7373000011, 206678.24799999967 378378.5309000015, 206671.3942000009 378377.3115000017, 206666.43070000038 378376.8093999997, 206659.09039999917 378376.626600001, 206654.08399999887 378376.8990999982, 206649.1191000007 378377.50129999965, 206642.7137000002 378378.8176999986, 206637.90419999883 378380.2333999984, 206630.00070000067 378383.4763999991, 206625.57459999993 378385.78539999947, 206621.29459999874 378388.3770999983, 206617.9910000004 378390.72569999844, 206614.11850000173 378393.92639999837, 206610.46299999952 378397.33999999985, 206606.3772 378401.7542000003, 206603.29459999874 378405.6843000017, 206600.5100999996 378409.84099999815, 206597.43030000106 378415.2740999982, 206595.38639999926 378419.93560000136, 206593.7842000015 378424.6810999997, 206592.6801000014 378428.74159999937)"
