longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.881381,52.363717,1826,Hollandse iep cv.,Ulmus x hollandica `Commelin`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5495,C377,Monumentale boom,,POINT(4.881381 52.363717),4,881381,52
4.881267,52.363664,1827,Hollandse iep cv.,Ulmus x hollandica `Commelin`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5497,C378,Monumentale boom,,POINT(4.881267 52.363664),4,881267,52
4.88246,52.369608,1828,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5591,C379,Monumentale boom,,POINT(4.88246 52.369608),4,88246,52
4.892276,52.36538,1829,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5667,C380,Monumentale boom,,POINT(4.892276 52.36538),4,892276,52
4.892126,52.3654,1830,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5668,C381,Monumentale boom,,POINT(4.892126 52.3654),4,892126,52
4.891962,52.365422,1831,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5669,C382,Monumentale boom,,POINT(4.891962 52.365422),4,891962,52
4.891809,52.365445,1832,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5670,C383,Monumentale boom,,POINT(4.891809 52.365445),4,891809,52
4.881135,52.365468,1833,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5681,C384,Monumentale boom,,POINT(4.881135 52.365468),4,881135,52
4.891494,52.365488,1834,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5690,C385,Monumentale boom,,POINT(4.891494 52.365488),4,891494,52
4.891379,52.365501,1835,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5691,C386,Monumentale boom,,POINT(4.891379 52.365501),4,891379,52
4.891069,52.365545,1836,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5693,C387,Monumentale boom,,POINT(4.891069 52.365545),4,891069,52
4.89081,52.365306,1837,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5695,C388,Monumentale boom,,POINT(4.89081 52.365306),4,89081,52
4.890791,52.365582,1838,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5696,C389,Monumentale boom,,POINT(4.890791 52.365582),4,890791,52
4.89058,52.365336,1839,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5698,C390,Monumentale boom,,POINT(4.89058 52.365336),4,89058,52
4.889972,52.365978,1840,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5708,C391,Monumentale boom,,POINT(4.889972 52.365978),4,889972,52
4.88988,52.36603,1841,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5709,C392,Monumentale boom,,POINT(4.88988 52.36603),4,88988,52
4.889588,52.366199,1842,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5717,C393,Monumentale boom,,POINT(4.889588 52.366199),4,889588,52
4.889175,52.366065,1843,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5719,C394,Monumentale boom,,POINT(4.889175 52.366065),4,889175,52
4.89036,52.36576,1844,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5735,C395,Monumentale boom,,POINT(4.89036 52.36576),4,89036,52
4.891053,52.365274,1845,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5802,C396,Monumentale boom,,POINT(4.891053 52.365274),4,891053,52
4.89315,52.364991,1846,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5816,C397,Monumentale boom,,POINT(4.89315 52.364991),4,89315,52
4.879374,52.365373,1847,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,5838,C398,Monumentale boom,,POINT(4.879374 52.365373),4,879374,52
4.880388,52.365406,1848,Hollandse iep,Ulmus x hollandica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,5872,C399,Monumentale boom,,POINT(4.880388 52.365406),4,880388,52
4.880531,52.365455,1849,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,5874,C400,Monumentale boom,,POINT(4.880531 52.365455),4,880531,52
4.890128,52.387704,1850,Hollandse linde cv.,Tilia x europaea `Zwarte Linde`,,100-200 cm,50 - 100 cm,Cultuurhistorische waarde,,6048,C401,Monumentale boom,,POINT(4.890128 52.387704),4,890128,52
4.885643,52.386407,1851,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6068,C402,Monumentale boom,,POINT(4.885643 52.386407),4,885643,52
4.889179,52.386649,1852,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6070,C403,Monumentale boom,,POINT(4.889179 52.386649),4,889179,52
4.888999,52.386643,1853,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6071,C404,Monumentale boom,,POINT(4.888999 52.386643),4,888999,52
4.889756,52.387263,1854,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6079,C405,Monumentale boom,,POINT(4.889756 52.387263),4,889756,52
4.888619,52.383671,1855,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6130,C406,Monumentale boom,,POINT(4.888619 52.383671),4,888619,52
4.888365,52.383698,1856,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6133,C407,Monumentale boom,,POINT(4.888365 52.383698),4,888365,52
4.886533,52.385436,1857,Hollandse iep,Ulmus x hollandica `Belgica`,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6183,C408,Monumentale boom,,POINT(4.886533 52.385436),4,886533,52
4.88946,52.386792,1858,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6212,C409,Monumentale boom,,POINT(4.88946 52.386792),4,88946,52
4.876287,52.374744,1859,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6260,C410,Monumentale boom,,POINT(4.876287 52.374744),4,876287,52
4.876021,52.374178,1860,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6264,C411,Monumentale boom,,POINT(4.876021 52.374178),4,876021,52
4.87628,52.374459,1861,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6266,C412,Monumentale boom,,POINT(4.87628 52.374459),4,87628,52
4.876483,52.374741,1862,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6270,C413,Monumentale boom,,POINT(4.876483 52.374741),4,876483,52
4.886892,52.360893,1863,Gewone vleugelnoot,Pterocarya fraxinifolia,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6278,C414,Monumentale boom,,POINT(4.886892 52.360893),4,886892,52
4.888651,52.359564,1864,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6286,C415,Monumentale boom,,POINT(4.888651 52.359564),4,888651,52
4.88848,52.359751,1865,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6288,C416,Monumentale boom,,POINT(4.88848 52.359751),4,88848,52
4.888431,52.359855,1866,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6289,C417,Monumentale boom,,POINT(4.888431 52.359855),4,888431,52
4.888408,52.359961,1867,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6290,C418,Monumentale boom,,POINT(4.888408 52.359961),4,888408,52
4.894584,52.369664,1868,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6306,C419,Monumentale boom,,POINT(4.894584 52.369664),4,894584,52
4.888403,52.360071,1869,Gewone plataan,Platanus x hispanica,,400-500 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6307,C420,Monumentale boom,,POINT(4.888403 52.360071),4,888403,52
4.890724,52.359521,1870,Witte paardenkastanje,Aesculus hippocastanum,,400-500 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6308,C421,Monumentale boom,,POINT(4.890724 52.359521),4,890724,52
4.891239,52.359383,1871,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6323,C422,Monumentale boom,,POINT(4.891239 52.359383),4,891239,52
4.888957,52.35933,1872,Gewone plataan,Platanus x hispanica,,400-500 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6330,C423,Monumentale boom,,POINT(4.888957 52.35933),4,888957,52
4.890864,52.359479,1873,Dubbelbloemige paardenkastanje,Aesculus hippocastanum `Baumannii`,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,6336,C424,Monumentale boom,,POINT(4.890864 52.359479),4,890864,52
4.891655,52.358457,1874,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,6360,C425,Monumentale boom,,POINT(4.891655 52.358457),4,891655,52
4.891837,52.358445,1875,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,6361,C426,Monumentale boom,,POINT(4.891837 52.358445),4,891837,52
4.892003,52.358436,1876,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,6362,C427,Monumentale boom,,POINT(4.892003 52.358436),4,892003,52
4.892173,52.358425,1877,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,6363,C428,Monumentale boom,,POINT(4.892173 52.358425),4,892173,52
4.892347,52.358413,1878,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,6364,C429,Monumentale boom,,POINT(4.892347 52.358413),4,892347,52
4.892545,52.358402,1879,Gewone plataan,Platanus x hispanica,,300-400 cm,50 - 100 cm,,Leeftijd > 70 jaar,6365,C430,Monumentale boom,,POINT(4.892545 52.358402),4,892545,52
4.892712,52.358392,1880,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,6366,C431,Monumentale boom,,POINT(4.892712 52.358392),4,892712,52
4.891527,52.358671,1881,Hollandse iep,Ulmus x hollandica `Belgica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6371,C432,Monumentale boom,,POINT(4.891527 52.358671),4,891527,52
4.890048,52.359039,1882,Canadese populier cv.,Populus x canadensis `Serotina`,,> 500 cm,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,Leeftijd > 70 jaar,6403,C433,Monumentale boom,,POINT(4.890048 52.359039),4,890048,52
4.889883,52.358949,1883,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6419,C434,Monumentale boom,,POINT(4.889883 52.358949),4,889883,52
4.889652,52.359026,1884,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6421,C435,Monumentale boom,,POINT(4.889652 52.359026),4,889652,52
4.889086,52.35924,1885,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6425,C436,Monumentale boom,,POINT(4.889086 52.35924),4,889086,52
4.889486,52.359148,1886,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6426,C437,Monumentale boom,,POINT(4.889486 52.359148),4,889486,52
4.879791,52.377226,1887,Hollandse iep,Ulmus x hollandica `Belgica`,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6451,C438,Monumentale boom,,POINT(4.879791 52.377226),4,879791,52
4.888029,52.36735,1888,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6479,C439,Monumentale boom,,POINT(4.888029 52.36735),4,888029,52
4.887971,52.367298,1889,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6480,C440,Monumentale boom,,POINT(4.887971 52.367298),4,887971,52
4.880701,52.365515,1890,Hollandse iep,Ulmus x hollandica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,6509,C441,Monumentale boom,,POINT(4.880701 52.365515),4,880701,52
4.919146,52.371616,1891,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6609,C442,Monumentale boom,,POINT(4.919146 52.371616),4,919146,52
4.918984,52.371545,1892,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6633,C443,Monumentale boom,,POINT(4.918984 52.371545),4,918984,52
4.921403,52.374526,1893,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6710,C444,Monumentale boom,,POINT(4.921403 52.374526),4,921403,52
4.910983,52.370099,1894,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,,6890,C445,Monumentale boom,,POINT(4.910983 52.370099),4,910983,52
4.917684,52.370045,1895,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6919,C446,Monumentale boom,,POINT(4.917684 52.370045),4,917684,52
4.916975,52.370294,1896,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,6989,C447,Monumentale boom,,POINT(4.916975 52.370294),4,916975,52
4.917193,52.370215,1897,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7019,C448,Monumentale boom,,POINT(4.917193 52.370215),4,917193,52
4.910601,52.370998,1898,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7144,C449,Monumentale boom,,POINT(4.910601 52.370998),4,910601,52
4.913883,52.3623,1899,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7212,C450,Monumentale boom,,POINT(4.913883 52.3623),4,913883,52
4.914277,52.36238,1900,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7244,C451,Monumentale boom,,POINT(4.914277 52.36238),4,914277,52
4.917021,52.363127,1901,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7248,C452,Monumentale boom,,POINT(4.917021 52.363127),4,917021,52
4.916093,52.362934,1902,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7265,C453,Monumentale boom,,POINT(4.916093 52.362934),4,916093,52
4.91681,52.363085,1903,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7269,C454,Monumentale boom,,POINT(4.91681 52.363085),4,91681,52
4.909756,52.361618,1904,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7275,C455,Monumentale boom,,POINT(4.909756 52.361618),4,909756,52
4.910126,52.361694,1905,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7277,C456,Monumentale boom,,POINT(4.910126 52.361694),4,910126,52
4.910503,52.361597,1906,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7280,C457,Monumentale boom,,POINT(4.910503 52.361597),4,910503,52
4.909581,52.36158,1907,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7288,C458,Monumentale boom,,POINT(4.909581 52.36158),4,909581,52
4.916979,52.362941,1908,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7292,C459,Monumentale boom,,POINT(4.916979 52.362941),4,916979,52
4.909986,52.36149,1909,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7296,C460,Monumentale boom,,POINT(4.909986 52.36149),4,909986,52
4.912877,52.362268,1910,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7313,C461,Monumentale boom,,POINT(4.912877 52.362268),4,912877,52
4.913576,52.362412,1911,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7327,C462,Monumentale boom,,POINT(4.913576 52.362412),4,913576,52
4.911129,52.361729,1912,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7329,C463,Monumentale boom,,POINT(4.911129 52.361729),4,911129,52
4.910852,52.36167,1913,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7330,C464,Monumentale boom,,POINT(4.910852 52.36167),4,910852,52
4.914091,52.362343,1914,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7333,C465,Monumentale boom,,POINT(4.914091 52.362343),4,914091,52
4.923569,52.368213,1915,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7374,C466,Monumentale boom,,POINT(4.923569 52.368213),4,923569,52
4.923136,52.368177,1916,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7377,C467,Monumentale boom,,POINT(4.923136 52.368177),4,923136,52
4.924218,52.367802,1917,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7390,C468,Monumentale boom,,POINT(4.924218 52.367802),4,924218,52
4.925201,52.367664,1918,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7400,C469,Monumentale boom,,POINT(4.925201 52.367664),4,925201,52
4.924848,52.367584,1919,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7401,C470,Monumentale boom,,POINT(4.924848 52.367584),4,924848,52
4.924646,52.367657,1920,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7402,C471,Monumentale boom,,POINT(4.924646 52.367657),4,924646,52
4.930469,52.369804,1921,Gewone plataan,Platanus x hispanica,,400-500 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7556,C472,Monumentale boom,,POINT(4.930469 52.369804),4,930469,52
4.923341,52.368103,1922,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7644,C473,Monumentale boom,,POINT(4.923341 52.368103),4,923341,52
4.926052,52.366936,1923,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7651,C474,Monumentale boom,,POINT(4.926052 52.366936),4,926052,52
4.923755,52.367962,1924,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7662,C475,Monumentale boom,,POINT(4.923755 52.367962),4,923755,52
4.912857,52.36553,1925,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7812,C476,Monumentale boom,,POINT(4.912857 52.36553),4,912857,52
4.918461,52.363438,1926,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7816,C477,Monumentale boom,,POINT(4.918461 52.363438),4,918461,52
4.913073,52.365756,1927,Gewone plataan,Platanus x hispanica,,300-400 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7829,C478,Monumentale boom,,POINT(4.913073 52.365756),4,913073,52
4.910879,52.363539,1928,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7878,C479,Monumentale boom,,POINT(4.910879 52.363539),4,910879,52
4.910919,52.363647,1929,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7890,C480,Monumentale boom,,POINT(4.910919 52.363647),4,910919,52
4.910956,52.363747,1930,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7891,C481,Monumentale boom,,POINT(4.910956 52.363747),4,910956,52
4.91099,52.363853,1931,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7892,C482,Monumentale boom,,POINT(4.91099 52.363853),4,91099,52
4.910846,52.363433,1932,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7928,C483,Monumentale boom,,POINT(4.910846 52.363433),4,910846,52
4.918261,52.363385,1933,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7935,C484,Monumentale boom,,POINT(4.918261 52.363385),4,918261,52
4.911033,52.363961,1934,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7987,C485,Monumentale boom,,POINT(4.911033 52.363961),4,911033,52
4.911062,52.364074,1935,Gewone plataan,Platanus x hispanica,,300-400 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,7996,C486,Monumentale boom,,POINT(4.911062 52.364074),4,911062,52
4.921189,52.369028,1936,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,8015,C487,Monumentale boom,,POINT(4.921189 52.369028),4,921189,52
4.922091,52.368535,1937,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,8018,C488,Monumentale boom,,POINT(4.922091 52.368535),4,922091,52
