FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE
Bodemvocht.6200846,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 19:18:34,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200847,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 10:22:38,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200848,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 13:22:43,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200849,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 16:22:45,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200850,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 19:22:46,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200851,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 22:22:48,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200852,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 01:22:52,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200853,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 04:22:58,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200854,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 07:23:03,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200855,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 10:23:11,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200856,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 13:23:19,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200857,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 16:23:25,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200858,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 19:23:32,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200859,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/01/2021 22:23:40,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200860,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 01:23:48,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200861,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 04:23:57,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200862,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 07:24:07,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200863,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 10:24:16,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200864,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 13:24:25,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200865,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 16:24:35,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200866,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 19:24:47,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200867,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/01/2021 22:24:59,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200868,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/01/2021 01:25:11,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200869,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/01/2021 04:25:23,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200870,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/01/2021 07:25:36,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200931,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:32:06,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200932,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:37:06,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200933,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:42:06,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200934,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:47:07,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200935,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:52:07,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200936,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:57:07,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200937,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 11:02:07,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200938,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 22:18:39,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200939,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 01:18:47,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200940,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 04:18:54,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200941,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 07:19:01,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200942,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 10:19:09,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200943,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 13:19:14,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200944,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 16:19:13,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200945,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 19:19:11,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200946,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/12/2020 22:19:07,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200947,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 01:19:03,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200948,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 04:18:59,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200949,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 07:18:56,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200950,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 10:18:52,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200951,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 13:18:50,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200952,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 16:18:46,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200953,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 19:18:42,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200954,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/12/2020 22:18:38,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200955,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 01:18:34,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200956,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 04:18:33,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200957,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 07:18:34,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200958,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 10:18:35,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200959,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 13:18:36,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200960,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 16:18:37,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200991,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/01/2021 13:21:53,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200992,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/01/2021 16:22:03,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200993,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/01/2021 19:22:10,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200994,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/01/2021 22:22:15,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200995,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 01:22:20,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200996,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 04:22:25,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200997,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/01/2021 07:22:31,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200998,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:16:55,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200999,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:21:55,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201000,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:26:55,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201001,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:31:56,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201002,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:36:56,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201003,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:41:56,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201004,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:46:57,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201005,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:51:57,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201006,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:56:57,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201007,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:01:57,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201008,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:06:58,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201009,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:11:58,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201010,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:16:58,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201011,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:21:59,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201012,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:26:59,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201013,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:31:59,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201014,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:36:59,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201015,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:42:00,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201016,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:47:00,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201017,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:52:00,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201018,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 08:57:00,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201019,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/12/2020 19:46:00,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201020,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/12/2020 22:45:55,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200961,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 19:18:39,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200962,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/12/2020 22:18:41,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200963,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 01:18:44,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200964,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 04:18:46,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200965,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 07:18:49,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200966,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 10:18:52,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200967,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 13:18:55,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200968,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 16:18:52,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200969,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 19:18:50,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200970,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/12/2020 22:18:50,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200971,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 01:18:53,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200972,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 04:19:00,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200973,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 07:19:11,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200974,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 10:19:24,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200975,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 13:19:34,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200976,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 16:19:39,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200977,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 19:19:42,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200978,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/12/2020 22:19:48,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200979,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/12/2020 01:19:57,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200980,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/12/2020 04:20:07,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200981,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/12/2020 07:20:16,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200982,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/12/2020 10:20:24,4,POINT (47.975235466892244 3.313610199241911),0
